rule,need,partition,date_utc,signal_ts,entry_bar_start,entry_px,H,L,range,F15,F65,E20_DOWN,frozen_h2_bar_start,session_end,baseline_exit_reason,baseline_net_pnl_usd,baseline_loser,frozen_h2_failure,persistence_exit,persistence_bar_start,persistence_run,max_pre_h2_run_seen,exit_bar_start,exit_ts,exit_px,exit_reason,net_pnl_usd,win,h2_before_exit
P1,1,development,2024-05-16,2024-05-16 14:25:00+00:00,2024-05-16 14:30:00+00:00,65896.19499999999,66800.0,65736.7,1063.300000000003,65896.19499999999,66427.845,65524.03999999999,2024-05-16 14:55:00+00:00,2024-05-16 20:00:00+00:00,TP,2.4237973376156154,False,False,True,2024-05-16 14:30:00+00:00,1,1,2024-05-16 14:30:00+00:00,2024-05-16 14:35:00+00:00,65934.4,PERSISTENCE_P1,-0.6898877545205893,False,False
P2,2,development,2024-05-16,2024-05-16 14:25:00+00:00,2024-05-16 14:30:00+00:00,65896.19499999999,66800.0,65736.7,1063.300000000003,65896.19499999999,66427.845,65524.03999999999,2024-05-16 14:55:00+00:00,2024-05-16 20:00:00+00:00,TP,2.4237973376156154,False,False,True,2024-05-16 14:35:00+00:00,2,2,2024-05-16 14:35:00+00:00,2024-05-16 14:40:00+00:00,66074.2,PERSISTENCE_P2,-1.750647029012864,False,False
P3,3,development,2024-05-16,2024-05-16 14:25:00+00:00,2024-05-16 14:30:00+00:00,65896.19499999999,66800.0,65736.7,1063.300000000003,65896.19499999999,66427.845,65524.03999999999,2024-05-16 14:55:00+00:00,2024-05-16 20:00:00+00:00,TP,2.4237973376156154,False,False,True,2024-05-16 14:40:00+00:00,3,3,2024-05-16 14:40:00+00:00,2024-05-16 14:45:00+00:00,66014.1,PERSISTENCE_P3,-1.2946267686625412,False,False
P1,1,development,2024-05-20,2024-05-20 14:40:00+00:00,2024-05-20 14:45:00+00:00,66813.97499999999,67341.4,66720.9,620.5,66813.97499999999,67124.22499999999,66596.79999999999,,2024-05-20 20:00:00+00:00,CLOSE_INVALIDATION,-2.900412525972408,True,True,True,2024-05-20 14:50:00+00:00,1,1,2024-05-20 14:50:00+00:00,2024-05-20 14:55:00+00:00,66852.1,PERSISTENCE_P1,-0.6853070783471165,False,False
P2,2,development,2024-05-20,2024-05-20 14:40:00+00:00,2024-05-20 14:45:00+00:00,66813.97499999999,67341.4,66720.9,620.5,66813.97499999999,67124.22499999999,66596.79999999999,,2024-05-20 20:00:00+00:00,CLOSE_INVALIDATION,-2.900412525972408,True,True,True,2024-05-20 14:55:00+00:00,2,2,2024-05-20 14:55:00+00:00,2024-05-20 15:00:00+00:00,66963.0,PERSISTENCE_P2,-1.5152232747715488,False,False
P3,3,development,2024-05-20,2024-05-20 14:40:00+00:00,2024-05-20 14:45:00+00:00,66813.97499999999,67341.4,66720.9,620.5,66813.97499999999,67124.22499999999,66596.79999999999,,2024-05-20 20:00:00+00:00,CLOSE_INVALIDATION,-2.900412525972408,True,True,True,2024-05-20 15:00:00+00:00,3,3,2024-05-20 15:00:00+00:00,2024-05-20 15:05:00+00:00,66879.4,PERSISTENCE_P3,-0.8896056551043618,False,False
P1,1,development,2024-05-28,2024-05-28 14:05:00+00:00,2024-05-28 14:40:00+00:00,67800.62000000001,68921.6,67602.8,1318.800000000003,67800.62000000001,68460.02,67339.04000000001,2024-05-28 18:35:00+00:00,2024-05-28 20:00:00+00:00,TP,3.0039511733078674,False,False,True,2024-05-28 14:40:00+00:00,1,1,2024-05-28 14:40:00+00:00,2024-05-28 14:45:00+00:00,67842.7,PERSISTENCE_P1,-0.7103216460261513,False,False
P2,2,development,2024-05-28,2024-05-28 14:05:00+00:00,2024-05-28 14:40:00+00:00,67800.62000000001,68921.6,67602.8,1318.800000000003,67800.62000000001,68460.02,67339.04000000001,2024-05-28 18:35:00+00:00,2024-05-28 20:00:00+00:00,TP,3.0039511733078674,False,False,True,2024-05-28 14:45:00+00:00,2,2,2024-05-28 14:45:00+00:00,2024-05-28 14:50:00+00:00,67961.1,PERSISTENCE_P2,-1.5834700036666027,False,False
P3,3,development,2024-05-28,2024-05-28 14:05:00+00:00,2024-05-28 14:40:00+00:00,67800.62000000001,68921.6,67602.8,1318.800000000003,67800.62000000001,68460.02,67339.04000000001,2024-05-28 18:35:00+00:00,2024-05-28 20:00:00+00:00,TP,3.0039511733078674,False,False,True,2024-05-28 14:50:00+00:00,3,3,2024-05-28 14:50:00+00:00,2024-05-28 14:55:00+00:00,68054.4,PERSISTENCE_P3,-2.271516809138207,False,False
P1,1,development,2024-05-29,2024-05-29 14:35:00+00:00,2024-05-29 14:45:00+00:00,67724.89,68330.6,67618.0,712.6000000000058,67724.89,68081.19,67475.48,2024-05-29 15:05:00+00:00,2024-05-29 20:00:00+00:00,TP,1.441346659994601,False,False,True,2024-05-29 14:45:00+00:00,1,1,2024-05-29 14:45:00+00:00,2024-05-29 14:50:00+00:00,67779.5,PERSISTENCE_P1,-0.8031752580181422,False,False
P2,2,development,2024-05-29,2024-05-29 14:35:00+00:00,2024-05-29 14:45:00+00:00,67724.89,68330.6,67618.0,712.6000000000058,67724.89,68081.19,67475.48,2024-05-29 15:05:00+00:00,2024-05-29 20:00:00+00:00,TP,1.441346659994601,False,False,True,2024-05-29 14:50:00+00:00,2,2,2024-05-29 14:50:00+00:00,2024-05-29 14:55:00+00:00,67759.3,PERSISTENCE_P2,-0.6540424945688617,False,False
P3,3,development,2024-05-29,2024-05-29 14:35:00+00:00,2024-05-29 14:45:00+00:00,67724.89,68330.6,67618.0,712.6000000000058,67724.89,68081.19,67475.48,2024-05-29 15:05:00+00:00,2024-05-29 20:00:00+00:00,TP,1.441346659994601,False,False,False,,0,2,2024-05-29 15:15:00+00:00,2024-05-29 15:15:00+00:00,67475.48,TP_E20_DOWN,1.441346659994601,True,True
P1,1,development,2024-06-13,2024-06-13 14:30:00+00:00,2024-06-13 14:35:00+00:00,67385.995,68607.7,67170.4,1437.300000000003,67385.995,68104.64499999999,66882.93999999999,2024-06-13 15:15:00+00:00,2024-06-13 20:00:00+00:00,TP,3.332637620027779,False,False,True,2024-06-13 14:35:00+00:00,1,1,2024-06-13 14:35:00+00:00,2024-06-13 14:40:00+00:00,67704.9,PERSISTENCE_P1,-2.7662557776285626,False,False
P2,2,development,2024-06-13,2024-06-13 14:30:00+00:00,2024-06-13 14:35:00+00:00,67385.995,68607.7,67170.4,1437.300000000003,67385.995,68104.64499999999,66882.93999999999,2024-06-13 15:15:00+00:00,2024-06-13 20:00:00+00:00,TP,3.332637620027779,False,False,True,2024-06-13 14:40:00+00:00,2,2,2024-06-13 14:40:00+00:00,2024-06-13 14:45:00+00:00,67530.4,PERSISTENCE_P2,-1.471476350538408,False,False
P3,3,development,2024-06-13,2024-06-13 14:30:00+00:00,2024-06-13 14:35:00+00:00,67385.995,68607.7,67170.4,1437.300000000003,67385.995,68104.64499999999,66882.93999999999,2024-06-13 15:15:00+00:00,2024-06-13 20:00:00+00:00,TP,3.332637620027779,False,False,True,2024-06-13 14:45:00+00:00,3,3,2024-06-13 14:45:00+00:00,2024-06-13 14:50:00+00:00,67595.6,PERSISTENCE_P3,-1.9552564000873662,False,False
P1,1,development,2024-06-21,2024-06-21 13:35:00+00:00,2024-06-21 13:45:00+00:00,63614.75,64350.0,63485.0,865.0,63614.75,64047.25,63312.0,2024-06-21 13:50:00+00:00,2024-06-21 20:00:00+00:00,CLOSE_INVALIDATION,-4.537012249517592,True,False,False,,0,0,2024-06-21 14:30:00+00:00,2024-06-21 14:35:00+00:00,64141.1,CLOSE_INVALIDATION_F65,-4.537012249517592,False,True
P2,2,development,2024-06-21,2024-06-21 13:35:00+00:00,2024-06-21 13:45:00+00:00,63614.75,64350.0,63485.0,865.0,63614.75,64047.25,63312.0,2024-06-21 13:50:00+00:00,2024-06-21 20:00:00+00:00,CLOSE_INVALIDATION,-4.537012249517592,True,False,False,,0,0,2024-06-21 14:30:00+00:00,2024-06-21 14:35:00+00:00,64141.1,CLOSE_INVALIDATION_F65,-4.537012249517592,False,True
P3,3,development,2024-06-21,2024-06-21 13:35:00+00:00,2024-06-21 13:45:00+00:00,63614.75,64350.0,63485.0,865.0,63614.75,64047.25,63312.0,2024-06-21 13:50:00+00:00,2024-06-21 20:00:00+00:00,CLOSE_INVALIDATION,-4.537012249517592,True,False,False,,0,0,2024-06-21 14:30:00+00:00,2024-06-21 14:35:00+00:00,64141.1,CLOSE_INVALIDATION_F65,-4.537012249517592,False,True
P1,1,development,2024-07-01,2024-07-01 13:55:00+00:00,2024-07-01 14:00:00+00:00,62688.405,63302.7,62580.0,722.6999999999971,62688.405,63049.755,62435.46,,2024-07-01 20:00:00+00:00,CLOSE_INVALIDATION,-3.841585409614447,True,True,True,2024-07-01 14:00:00+00:00,1,1,2024-07-01 14:00:00+00:00,2024-07-01 14:05:00+00:00,62750.9,PERSISTENCE_P1,-0.8984574101064033,False,False
P2,2,development,2024-07-01,2024-07-01 13:55:00+00:00,2024-07-01 14:00:00+00:00,62688.405,63302.7,62580.0,722.6999999999971,62688.405,63049.755,62435.46,,2024-07-01 20:00:00+00:00,CLOSE_INVALIDATION,-3.841585409614447,True,True,True,2024-07-01 14:05:00+00:00,2,2,2024-07-01 14:05:00+00:00,2024-07-01 14:10:00+00:00,62810.2,PERSISTENCE_P2,-1.371431638753596,False,False
P3,3,development,2024-07-01,2024-07-01 13:55:00+00:00,2024-07-01 14:00:00+00:00,62688.405,63302.7,62580.0,722.6999999999971,62688.405,63049.755,62435.46,,2024-07-01 20:00:00+00:00,CLOSE_INVALIDATION,-3.841585409614447,True,True,True,2024-07-01 14:25:00+00:00,3,3,2024-07-01 14:25:00+00:00,2024-07-01 14:30:00+00:00,62816.5,PERSISTENCE_P3,-1.4216801655744886,False,False
P1,1,development,2024-07-09,2024-07-09 13:55:00+00:00,2024-07-09 14:00:00+00:00,57134.985,57899.9,57000.0,899.9000000000015,57134.985,57584.935,56820.02,2024-07-09 15:00:00+00:00,2024-07-09 20:00:00+00:00,CLOSE_INVALIDATION,-6.609986753300084,True,False,True,2024-07-09 14:00:00+00:00,1,1,2024-07-09 14:00:00+00:00,2024-07-09 14:05:00+00:00,57227.5,PERSISTENCE_P1,-1.2096177849700969,False,False
P2,2,development,2024-07-09,2024-07-09 13:55:00+00:00,2024-07-09 14:00:00+00:00,57134.985,57899.9,57000.0,899.9000000000015,57134.985,57584.935,56820.02,2024-07-09 15:00:00+00:00,2024-07-09 20:00:00+00:00,CLOSE_INVALIDATION,-6.609986753300084,True,False,True,2024-07-09 14:05:00+00:00,2,2,2024-07-09 14:05:00+00:00,2024-07-09 14:10:00+00:00,57200.5,PERSISTENCE_P2,-0.973335234095182,False,False
P3,3,development,2024-07-09,2024-07-09 13:55:00+00:00,2024-07-09 14:00:00+00:00,57134.985,57899.9,57000.0,899.9000000000015,57134.985,57584.935,56820.02,2024-07-09 15:00:00+00:00,2024-07-09 20:00:00+00:00,CLOSE_INVALIDATION,-6.609986753300084,True,False,True,2024-07-09 14:10:00+00:00,3,3,2024-07-09 14:10:00+00:00,2024-07-09 14:15:00+00:00,57844.6,PERSISTENCE_P3,-6.609986753300084,False,False
P1,1,development,2024-07-17,2024-07-17 13:35:00+00:00,2024-07-17 13:40:00+00:00,64673.275,65479.5,64531.0,948.5,64673.275,65147.525,64341.3,2024-07-17 16:05:00+00:00,2024-07-17 20:00:00+00:00,CLOSE_INVALIDATION,-4.305206594223039,True,False,True,2024-07-17 13:40:00+00:00,1,1,2024-07-17 13:40:00+00:00,2024-07-17 13:45:00+00:00,64682.1,PERSISTENCE_P1,-0.46822756385846465,False,False
P2,2,development,2024-07-17,2024-07-17 13:35:00+00:00,2024-07-17 13:40:00+00:00,64673.275,65479.5,64531.0,948.5,64673.275,65147.525,64341.3,2024-07-17 16:05:00+00:00,2024-07-17 20:00:00+00:00,CLOSE_INVALIDATION,-4.305206594223039,True,False,True,2024-07-17 13:45:00+00:00,2,2,2024-07-17 13:45:00+00:00,2024-07-17 13:50:00+00:00,64891.3,PERSISTENCE_P2,-2.0855880578183297,False,False
P3,3,development,2024-07-17,2024-07-17 13:35:00+00:00,2024-07-17 13:40:00+00:00,64673.275,65479.5,64531.0,948.5,64673.275,65147.525,64341.3,2024-07-17 16:05:00+00:00,2024-07-17 20:00:00+00:00,CLOSE_INVALIDATION,-4.305206594223039,True,False,True,2024-07-17 13:50:00+00:00,3,3,2024-07-17 13:50:00+00:00,2024-07-17 13:55:00+00:00,65178.4,PERSISTENCE_P3,-4.305206594223039,False,False
P1,1,development,2024-08-08,2024-08-08 13:50:00+00:00,2024-08-08 14:00:00+00:00,57177.145,58500.0,56943.7,1556.300000000003,57177.145,57955.295,56632.44,,2024-08-08 20:00:00+00:00,CLOSE_INVALIDATION,-8.930112862403341,True,True,True,2024-08-08 14:00:00+00:00,1,1,2024-08-08 14:00:00+00:00,2024-08-08 14:05:00+00:00,57453.9,PERSISTENCE_P1,-2.820154066804181,False,False
P2,2,development,2024-08-08,2024-08-08 13:50:00+00:00,2024-08-08 14:00:00+00:00,57177.145,58500.0,56943.7,1556.300000000003,57177.145,57955.295,56632.44,,2024-08-08 20:00:00+00:00,CLOSE_INVALIDATION,-8.930112862403341,True,True,True,2024-08-08 14:05:00+00:00,2,2,2024-08-08 14:05:00+00:00,2024-08-08 14:10:00+00:00,57454.0,PERSISTENCE_P2,-2.8210285420862062,False,False
P3,3,development,2024-08-08,2024-08-08 13:50:00+00:00,2024-08-08 14:00:00+00:00,57177.145,58500.0,56943.7,1556.300000000003,57177.145,57955.295,56632.44,,2024-08-08 20:00:00+00:00,CLOSE_INVALIDATION,-8.930112862403341,True,True,True,2024-08-08 14:10:00+00:00,3,3,2024-08-08 14:10:00+00:00,2024-08-08 14:15:00+00:00,57488.0,PERSISTENCE_P3,-3.1183501379791103,False,False
P1,1,development,2024-08-26,2024-08-26 15:20:00+00:00,2024-08-26 17:45:00+00:00,63216.655,64022.2,63074.5,947.6999999999972,63216.655,63690.505,62884.96,,2024-08-26 20:00:00+00:00,TIME_EXIT,-1.098747822073164,True,True,True,2024-08-26 17:45:00+00:00,1,1,2024-08-26 17:45:00+00:00,2024-08-26 17:50:00+00:00,63287.1,PERSISTENCE_P1,-0.9571712074927067,False,False
P2,2,development,2024-08-26,2024-08-26 15:20:00+00:00,2024-08-26 17:45:00+00:00,63216.655,64022.2,63074.5,947.6999999999972,63216.655,63690.505,62884.96,,2024-08-26 20:00:00+00:00,TIME_EXIT,-1.098747822073164,True,True,True,2024-08-26 18:00:00+00:00,2,2,2024-08-26 18:00:00+00:00,2024-08-26 18:05:00+00:00,63291.0,PERSISTENCE_P2,-0.9880175089934857,False,False
P3,3,development,2024-08-26,2024-08-26 15:20:00+00:00,2024-08-26 17:45:00+00:00,63216.655,64022.2,63074.5,947.6999999999972,63216.655,63690.505,62884.96,,2024-08-26 20:00:00+00:00,TIME_EXIT,-1.098747822073164,True,True,True,2024-08-26 18:05:00+00:00,3,3,2024-08-26 18:05:00+00:00,2024-08-26 18:10:00+00:00,63252.0,PERSISTENCE_P3,-0.6795544939858109,False,False
P1,1,development,2024-09-12,2024-09-12 13:35:00+00:00,2024-09-12 13:40:00+00:00,57669.375,58317.5,57555.0,762.5,57669.375,58050.625,57402.5,2024-09-12 13:45:00+00:00,2024-09-12 20:00:00+00:00,TP,1.9138364166422817,False,False,True,2024-09-12 13:40:00+00:00,1,1,2024-09-12 13:40:00+00:00,2024-09-12 13:45:00+00:00,57670.0,PERSISTENCE_P1,-0.4054188206478742,False,False
P2,2,development,2024-09-12,2024-09-12 13:35:00+00:00,2024-09-12 13:40:00+00:00,57669.375,58317.5,57555.0,762.5,57669.375,58050.625,57402.5,2024-09-12 13:45:00+00:00,2024-09-12 20:00:00+00:00,TP,1.9138364166422817,False,False,False,,0,1,2024-09-12 13:45:00+00:00,2024-09-12 13:45:00+00:00,57402.5,TP_E20_DOWN,1.9138364166422819,True,False
P3,3,development,2024-09-12,2024-09-12 13:35:00+00:00,2024-09-12 13:40:00+00:00,57669.375,58317.5,57555.0,762.5,57669.375,58050.625,57402.5,2024-09-12 13:45:00+00:00,2024-09-12 20:00:00+00:00,TP,1.9138364166422817,False,False,False,,0,1,2024-09-12 13:45:00+00:00,2024-09-12 13:45:00+00:00,57402.5,TP_E20_DOWN,1.9138364166422819,True,False
P1,1,development,2024-10-09,2024-10-09 13:40:00+00:00,2024-10-09 13:50:00+00:00,61814.005,62261.7,61735.0,526.6999999999971,61814.005,62077.355,61629.66,2024-10-09 14:00:00+00:00,2024-10-09 20:00:00+00:00,TP,1.0911264850092943,False,False,True,2024-10-09 13:50:00+00:00,1,1,2024-10-09 13:50:00+00:00,2024-10-09 13:55:00+00:00,61848.1,PERSISTENCE_P1,-0.6757870162271573,False,False
P2,2,development,2024-10-09,2024-10-09 13:40:00+00:00,2024-10-09 13:50:00+00:00,61814.005,62261.7,61735.0,526.6999999999971,61814.005,62077.355,61629.66,2024-10-09 14:00:00+00:00,2024-10-09 20:00:00+00:00,TP,1.0911264850092943,False,False,False,,0,1,2024-10-09 14:45:00+00:00,2024-10-09 14:45:00+00:00,61629.66,TP_E20_DOWN,1.0911264850092945,True,True
P3,3,development,2024-10-09,2024-10-09 13:40:00+00:00,2024-10-09 13:50:00+00:00,61814.005,62261.7,61735.0,526.6999999999971,61814.005,62077.355,61629.66,2024-10-09 14:00:00+00:00,2024-10-09 20:00:00+00:00,TP,1.0911264850092943,False,False,False,,0,1,2024-10-09 14:45:00+00:00,2024-10-09 14:45:00+00:00,61629.66,TP_E20_DOWN,1.0911264850092945,True,True
P1,1,development,2024-10-10,2024-10-10 13:50:00+00:00,2024-10-10 14:20:00+00:00,60704.55,61297.0,60600.0,697.0,60704.55,61053.05,60460.6,2024-10-10 14:30:00+00:00,2024-10-10 20:00:00+00:00,TP,1.6093222007246937,False,False,True,2024-10-10 14:25:00+00:00,1,1,2024-10-10 14:25:00+00:00,2024-10-10 14:30:00+00:00,60726.3,PERSISTENCE_P1,-0.5791463737067485,False,False
P2,2,development,2024-10-10,2024-10-10 13:50:00+00:00,2024-10-10 14:20:00+00:00,60704.55,61297.0,60600.0,697.0,60704.55,61053.05,60460.6,2024-10-10 14:30:00+00:00,2024-10-10 20:00:00+00:00,TP,1.6093222007246937,False,False,False,,0,1,2024-10-10 15:00:00+00:00,2024-10-10 15:00:00+00:00,60460.6,TP_E20_DOWN,1.6093222007246935,True,True
P3,3,development,2024-10-10,2024-10-10 13:50:00+00:00,2024-10-10 14:20:00+00:00,60704.55,61297.0,60600.0,697.0,60704.55,61053.05,60460.6,2024-10-10 14:30:00+00:00,2024-10-10 20:00:00+00:00,TP,1.6093222007246937,False,False,False,,0,1,2024-10-10 15:00:00+00:00,2024-10-10 15:00:00+00:00,60460.6,TP_E20_DOWN,1.6093222007246935,True,True
P1,1,development,2024-10-17,2024-10-17 13:40:00+00:00,2024-10-17 14:00:00+00:00,66878.605,67516.7,66766.0,750.6999999999971,66878.605,67253.955,66615.86,2024-10-17 14:05:00+00:00,2024-10-17 20:00:00+00:00,TP,1.5643427072080476,False,False,False,,0,0,2024-10-17 14:05:00+00:00,2024-10-17 14:05:00+00:00,66615.86,TP_E20_DOWN,1.5643427072080476,True,False
P2,2,development,2024-10-17,2024-10-17 13:40:00+00:00,2024-10-17 14:00:00+00:00,66878.605,67516.7,66766.0,750.6999999999971,66878.605,67253.955,66615.86,2024-10-17 14:05:00+00:00,2024-10-17 20:00:00+00:00,TP,1.5643427072080476,False,False,False,,0,0,2024-10-17 14:05:00+00:00,2024-10-17 14:05:00+00:00,66615.86,TP_E20_DOWN,1.5643427072080476,True,False
P3,3,development,2024-10-17,2024-10-17 13:40:00+00:00,2024-10-17 14:00:00+00:00,66878.605,67516.7,66766.0,750.6999999999971,66878.605,67253.955,66615.86,2024-10-17 14:05:00+00:00,2024-10-17 20:00:00+00:00,TP,1.5643427072080476,False,False,False,,0,0,2024-10-17 14:05:00+00:00,2024-10-17 14:05:00+00:00,66615.86,TP_E20_DOWN,1.5643427072080476,True,False
P1,1,development,2024-10-22,2024-10-22 13:55:00+00:00,2024-10-22 14:00:00+00:00,66857.69,67524.6,66740.0,784.6000000000058,66857.69,67249.99,66583.08,,2024-10-22 20:00:00+00:00,CLOSE_INVALIDATION,-3.439366152195832,True,True,True,2024-10-22 14:00:00+00:00,1,1,2024-10-22 14:00:00+00:00,2024-10-22 14:05:00+00:00,66910.5,PERSISTENCE_P1,-0.7949433490747113,False,False
P2,2,development,2024-10-22,2024-10-22 13:55:00+00:00,2024-10-22 14:00:00+00:00,66857.69,67524.6,66740.0,784.6000000000058,66857.69,67249.99,66583.08,,2024-10-22 20:00:00+00:00,CLOSE_INVALIDATION,-3.439366152195832,True,True,True,2024-10-22 14:05:00+00:00,2,2,2024-10-22 14:05:00+00:00,2024-10-22 14:10:00+00:00,67264.1,PERSISTENCE_P2,-3.4393661521958316,False,False
P3,3,development,2024-10-22,2024-10-22 13:55:00+00:00,2024-10-22 14:00:00+00:00,66857.69,67524.6,66740.0,784.6000000000058,66857.69,67249.99,66583.08,,2024-10-22 20:00:00+00:00,CLOSE_INVALIDATION,-3.439366152195832,True,True,False,,0,2,2024-10-22 14:05:00+00:00,2024-10-22 14:10:00+00:00,67264.1,CLOSE_INVALIDATION_F65,-3.4393661521958316,False,False
P1,1,development,2024-11-18,2024-11-18 14:00:00+00:00,2024-11-18 14:10:00+00:00,89927.535,92338.9,89502.0,2836.899999999994,89927.535,91345.985,88934.62,,2024-11-18 20:00:00+00:00,CLOSE_INVALIDATION,-11.08729950175991,True,True,True,2024-11-18 14:10:00+00:00,1,1,2024-11-18 14:10:00+00:00,2024-11-18 14:15:00+00:00,90260.5,PERSISTENCE_P1,-2.2512961575116925,False,False
P2,2,development,2024-11-18,2024-11-18 14:00:00+00:00,2024-11-18 14:10:00+00:00,89927.535,92338.9,89502.0,2836.899999999994,89927.535,91345.985,88934.62,,2024-11-18 20:00:00+00:00,CLOSE_INVALIDATION,-11.08729950175991,True,True,True,2024-11-18 14:15:00+00:00,2,2,2024-11-18 14:15:00+00:00,2024-11-18 14:20:00+00:00,90348.3,PERSISTENCE_P2,-2.739466994174806,False,False
P3,3,development,2024-11-18,2024-11-18 14:00:00+00:00,2024-11-18 14:10:00+00:00,89927.535,92338.9,89502.0,2836.899999999994,89927.535,91345.985,88934.62,,2024-11-18 20:00:00+00:00,CLOSE_INVALIDATION,-11.08729950175991,True,True,True,2024-11-18 14:20:00+00:00,3,3,2024-11-18 14:20:00+00:00,2024-11-18 14:25:00+00:00,90408.8,PERSISTENCE_P3,-3.0758489488230683,False,False
P1,1,development,2024-11-22,2024-11-22 13:45:00+00:00,2024-11-22 13:55:00+00:00,97861.085,99340.0,97600.1,1739.8999999999942,97861.085,98731.035,97252.12,2024-11-22 14:00:00+00:00,2024-11-22 20:00:00+00:00,TP,2.7113746592938166,False,False,False,,0,0,2024-11-22 14:55:00+00:00,2024-11-22 14:55:00+00:00,97252.12,TP_E20_DOWN,2.7113746592938908,True,True
P2,2,development,2024-11-22,2024-11-22 13:45:00+00:00,2024-11-22 13:55:00+00:00,97861.085,99340.0,97600.1,1739.8999999999942,97861.085,98731.035,97252.12,2024-11-22 14:00:00+00:00,2024-11-22 20:00:00+00:00,TP,2.7113746592938166,False,False,False,,0,0,2024-11-22 14:55:00+00:00,2024-11-22 14:55:00+00:00,97252.12,TP_E20_DOWN,2.7113746592938908,True,True
P3,3,development,2024-11-22,2024-11-22 13:45:00+00:00,2024-11-22 13:55:00+00:00,97861.085,99340.0,97600.1,1739.8999999999942,97861.085,98731.035,97252.12,2024-11-22 14:00:00+00:00,2024-11-22 20:00:00+00:00,TP,2.7113746592938166,False,False,False,,0,0,2024-11-22 14:55:00+00:00,2024-11-22 14:55:00+00:00,97252.12,TP_E20_DOWN,2.7113746592938908,True,True
P1,1,external,2020-01-02,2020-01-02 13:55:00+00:00,2020-01-02 15:35:00+00:00,7116.9875,7175.0,7106.75,68.25,7116.9875,7151.1125,7093.1,2020-01-02 16:45:00+00:00,2020-01-02 20:00:00+00:00,TP,1.2782030318305195,False,False,True,2020-01-02 15:35:00+00:00,1,1,2020-01-02 15:35:00+00:00,2020-01-02 15:40:00+00:00,7117.64,PERSISTENCE_P1,-0.4458410247313309,False,False
P2,2,external,2020-01-02,2020-01-02 13:55:00+00:00,2020-01-02 15:35:00+00:00,7116.9875,7175.0,7106.75,68.25,7116.9875,7151.1125,7093.1,2020-01-02 16:45:00+00:00,2020-01-02 20:00:00+00:00,TP,1.2782030318305195,False,False,True,2020-01-02 15:40:00+00:00,2,2,2020-01-02 15:40:00+00:00,2020-01-02 15:45:00+00:00,7129.04,PERSISTENCE_P2,-1.2467416867038041,False,False
P3,3,external,2020-01-02,2020-01-02 13:55:00+00:00,2020-01-02 15:35:00+00:00,7116.9875,7175.0,7106.75,68.25,7116.9875,7151.1125,7093.1,2020-01-02 16:45:00+00:00,2020-01-02 20:00:00+00:00,TP,1.2782030318305195,False,False,True,2020-01-02 15:45:00+00:00,3,3,2020-01-02 15:45:00+00:00,2020-01-02 15:50:00+00:00,7125.24,PERSISTENCE_P3,-0.9797747993796252,False,False
P1,1,external,2020-01-22,2020-01-22 16:40:00+00:00,2020-01-22 18:40:00+00:00,8636.0265,8749.0,8616.09,132.90999999999983,8636.0265,8702.4815,8589.508,,2020-01-22 20:00:00+00:00,TIME_EXIT,-2.463072641104095,True,True,True,2020-01-22 18:40:00+00:00,1,1,2020-01-22 18:40:00+00:00,2020-01-22 18:45:00+00:00,8666.85,PERSISTENCE_P1,-2.184588085735982,False,False
P2,2,external,2020-01-22,2020-01-22 16:40:00+00:00,2020-01-22 18:40:00+00:00,8636.0265,8749.0,8616.09,132.90999999999983,8636.0265,8702.4815,8589.508,,2020-01-22 20:00:00+00:00,TIME_EXIT,-2.463072641104095,True,True,True,2020-01-22 18:45:00+00:00,2,2,2020-01-22 18:45:00+00:00,2020-01-22 18:50:00+00:00,8676.79,PERSISTENCE_P2,-2.760084235498868,False,False
P3,3,external,2020-01-22,2020-01-22 16:40:00+00:00,2020-01-22 18:40:00+00:00,8636.0265,8749.0,8616.09,132.90999999999983,8636.0265,8702.4815,8589.508,,2020-01-22 20:00:00+00:00,TIME_EXIT,-2.463072641104095,True,True,True,2020-01-22 18:50:00+00:00,3,3,2020-01-22 18:50:00+00:00,2020-01-22 18:55:00+00:00,8681.31,PERSISTENCE_P3,-3.021778661749101,False,False
