partition,regime,clock_block,obs_start,obs_end,reclaim_complete_ts,H,L,R4,entry_fraction,entry_level,T10,filled,fill_ts,cancel_reason,rebreak_confirmed,rebreak_complete_ts,t10_reached,t10_ts,high_failure,high_failure_ts,unresolved,minutes_reclaim_to_fill,minutes_fill_to_rebreak,minutes_fill_to_t10
development,BEAR,12-16,2022-03-21 12:00:00+00:00,2022-03-21 16:00:00+00:00,2022-03-21 12:55:00+00:00,41481.1,41055.8,425.29999999999563,0.05,41077.065,41013.270000000004,True,2022-03-21 12:55:00+00:00,,True,2022-03-21 14:10:00+00:00,True,2022-03-21 14:15:00+00:00,False,,False,0.0,75.0,80.0
development,BEAR,12-16,2022-03-21 12:00:00+00:00,2022-03-21 16:00:00+00:00,2022-03-21 12:55:00+00:00,41481.1,41055.8,425.29999999999563,0.1,41098.33,41013.270000000004,True,2022-03-21 12:55:00+00:00,,True,2022-03-21 14:10:00+00:00,True,2022-03-21 14:15:00+00:00,False,,False,0.0,75.0,80.0
development,BEAR,12-16,2022-03-21 12:00:00+00:00,2022-03-21 16:00:00+00:00,2022-03-21 12:55:00+00:00,41481.1,41055.8,425.29999999999563,0.15,41119.595,41013.270000000004,True,2022-03-21 12:55:00+00:00,,True,2022-03-21 14:10:00+00:00,True,2022-03-21 14:15:00+00:00,False,,False,0.0,75.0,80.0
development,BEAR,12-16,2022-03-21 12:00:00+00:00,2022-03-21 16:00:00+00:00,2022-03-21 12:55:00+00:00,41481.1,41055.8,425.29999999999563,0.25,41162.125,41013.270000000004,True,2022-03-21 12:55:00+00:00,,True,2022-03-21 14:10:00+00:00,True,2022-03-21 14:15:00+00:00,False,,False,0.0,75.0,80.0
development,BEAR,12-16,2022-03-21 12:00:00+00:00,2022-03-21 16:00:00+00:00,2022-03-21 12:55:00+00:00,41481.1,41055.8,425.29999999999563,0.5,41268.45,41013.270000000004,True,2022-03-21 12:55:00+00:00,,True,2022-03-21 14:10:00+00:00,True,2022-03-21 14:15:00+00:00,False,,False,0.0,75.0,80.0
development,BULL,04-08,2022-03-23 04:00:00+00:00,2022-03-23 08:00:00+00:00,2022-03-23 04:35:00+00:00,42518.0,41842.4,675.5999999999985,0.05,41876.18,41774.840000000004,True,2022-03-23 04:35:00+00:00,,True,2022-03-23 05:10:00+00:00,True,2022-03-23 05:15:00+00:00,False,,False,0.0,35.0,40.0
development,BULL,04-08,2022-03-23 04:00:00+00:00,2022-03-23 08:00:00+00:00,2022-03-23 04:35:00+00:00,42518.0,41842.4,675.5999999999985,0.1,41909.96,41774.840000000004,True,2022-03-23 04:45:00+00:00,,True,2022-03-23 05:10:00+00:00,True,2022-03-23 05:15:00+00:00,False,,False,10.0,25.0,30.0
development,BULL,04-08,2022-03-23 04:00:00+00:00,2022-03-23 08:00:00+00:00,2022-03-23 04:35:00+00:00,42518.0,41842.4,675.5999999999985,0.15,41943.74,41774.840000000004,True,2022-03-23 04:50:00+00:00,,True,2022-03-23 05:10:00+00:00,True,2022-03-23 05:15:00+00:00,False,,False,15.0,20.0,25.0
development,BULL,04-08,2022-03-23 04:00:00+00:00,2022-03-23 08:00:00+00:00,2022-03-23 04:35:00+00:00,42518.0,41842.4,675.5999999999985,0.25,42011.3,41774.840000000004,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BULL,04-08,2022-03-23 04:00:00+00:00,2022-03-23 08:00:00+00:00,2022-03-23 04:35:00+00:00,42518.0,41842.4,675.5999999999985,0.5,42180.2,41774.840000000004,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BEAR,08-12,2022-04-06 08:00:00+00:00,2022-04-06 12:00:00+00:00,2022-04-06 10:55:00+00:00,45485.8,45100.3,385.5,0.05,45119.575000000004,45061.75,True,2022-04-06 10:55:00+00:00,,True,2022-04-06 11:00:00+00:00,True,2022-04-06 11:05:00+00:00,False,,False,0.0,5.0,10.0
development,BEAR,08-12,2022-04-06 08:00:00+00:00,2022-04-06 12:00:00+00:00,2022-04-06 10:55:00+00:00,45485.8,45100.3,385.5,0.1,45138.850000000006,45061.75,True,2022-04-06 10:55:00+00:00,,True,2022-04-06 11:00:00+00:00,True,2022-04-06 11:05:00+00:00,False,,False,0.0,5.0,10.0
development,BEAR,08-12,2022-04-06 08:00:00+00:00,2022-04-06 12:00:00+00:00,2022-04-06 10:55:00+00:00,45485.8,45100.3,385.5,0.15,45158.125,45061.75,True,2022-04-06 10:55:00+00:00,,True,2022-04-06 11:00:00+00:00,True,2022-04-06 11:05:00+00:00,False,,False,0.0,5.0,10.0
development,BEAR,08-12,2022-04-06 08:00:00+00:00,2022-04-06 12:00:00+00:00,2022-04-06 10:55:00+00:00,45485.8,45100.3,385.5,0.25,45196.675,45061.75,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BEAR,08-12,2022-04-06 08:00:00+00:00,2022-04-06 12:00:00+00:00,2022-04-06 10:55:00+00:00,45485.8,45100.3,385.5,0.5,45293.05,45061.75,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BEAR,00-04,2022-04-07 00:00:00+00:00,2022-04-07 04:00:00+00:00,2022-04-07 01:10:00+00:00,44040.7,43110.0,930.6999999999971,0.05,43156.535,43016.93,True,2022-04-07 01:10:00+00:00,,True,2022-04-07 01:20:00+00:00,True,2022-04-07 01:25:00+00:00,False,,False,0.0,10.0,15.0
development,BEAR,00-04,2022-04-07 00:00:00+00:00,2022-04-07 04:00:00+00:00,2022-04-07 01:10:00+00:00,44040.7,43110.0,930.6999999999971,0.1,43203.07,43016.93,True,2022-04-07 01:10:00+00:00,,True,2022-04-07 01:20:00+00:00,True,2022-04-07 01:25:00+00:00,False,,False,0.0,10.0,15.0
development,BEAR,00-04,2022-04-07 00:00:00+00:00,2022-04-07 04:00:00+00:00,2022-04-07 01:10:00+00:00,44040.7,43110.0,930.6999999999971,0.15,43249.604999999996,43016.93,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BEAR,00-04,2022-04-07 00:00:00+00:00,2022-04-07 04:00:00+00:00,2022-04-07 01:10:00+00:00,44040.7,43110.0,930.6999999999971,0.25,43342.675,43016.93,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BEAR,00-04,2022-04-07 00:00:00+00:00,2022-04-07 04:00:00+00:00,2022-04-07 01:10:00+00:00,44040.7,43110.0,930.6999999999971,0.5,43575.35,43016.93,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BEAR,20-00,2022-04-08 20:00:00+00:00,2022-04-09 00:00:00+00:00,2022-04-08 22:35:00+00:00,43707.2,42298.2,1409.0,0.05,42368.649999999994,42157.299999999996,True,2022-04-08 22:35:00+00:00,,True,2022-04-08 23:00:00+00:00,True,2022-04-08 23:05:00+00:00,False,,False,0.0,25.0,30.0
development,BEAR,20-00,2022-04-08 20:00:00+00:00,2022-04-09 00:00:00+00:00,2022-04-08 22:35:00+00:00,43707.2,42298.2,1409.0,0.1,42439.1,42157.299999999996,True,2022-04-08 22:35:00+00:00,,True,2022-04-08 23:00:00+00:00,True,2022-04-08 23:05:00+00:00,False,,False,0.0,25.0,30.0
development,BEAR,20-00,2022-04-08 20:00:00+00:00,2022-04-09 00:00:00+00:00,2022-04-08 22:35:00+00:00,43707.2,42298.2,1409.0,0.15,42509.549999999996,42157.299999999996,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BEAR,20-00,2022-04-08 20:00:00+00:00,2022-04-09 00:00:00+00:00,2022-04-08 22:35:00+00:00,43707.2,42298.2,1409.0,0.25,42650.45,42157.299999999996,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BEAR,20-00,2022-04-08 20:00:00+00:00,2022-04-09 00:00:00+00:00,2022-04-08 22:35:00+00:00,43707.2,42298.2,1409.0,0.5,43002.7,42157.299999999996,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BEAR,16-20,2022-04-11 16:00:00+00:00,2022-04-11 20:00:00+00:00,2022-04-11 16:35:00+00:00,41245.9,40536.0,709.9000000000015,0.05,40571.495,40465.01,True,2022-04-11 16:35:00+00:00,,True,2022-04-11 17:20:00+00:00,True,2022-04-11 17:25:00+00:00,False,,False,0.0,45.0,50.0
development,BEAR,16-20,2022-04-11 16:00:00+00:00,2022-04-11 20:00:00+00:00,2022-04-11 16:35:00+00:00,41245.9,40536.0,709.9000000000015,0.1,40606.99,40465.01,True,2022-04-11 16:35:00+00:00,,True,2022-04-11 17:20:00+00:00,True,2022-04-11 17:25:00+00:00,False,,False,0.0,45.0,50.0
development,BEAR,16-20,2022-04-11 16:00:00+00:00,2022-04-11 20:00:00+00:00,2022-04-11 16:35:00+00:00,41245.9,40536.0,709.9000000000015,0.15,40642.485,40465.01,True,2022-04-11 16:35:00+00:00,,True,2022-04-11 17:20:00+00:00,True,2022-04-11 17:25:00+00:00,False,,False,0.0,45.0,50.0
development,BEAR,16-20,2022-04-11 16:00:00+00:00,2022-04-11 20:00:00+00:00,2022-04-11 16:35:00+00:00,41245.9,40536.0,709.9000000000015,0.25,40713.475,40465.01,True,2022-04-11 16:45:00+00:00,,True,2022-04-11 17:20:00+00:00,True,2022-04-11 17:25:00+00:00,False,,False,10.0,35.0,40.0
development,BEAR,16-20,2022-04-11 16:00:00+00:00,2022-04-11 20:00:00+00:00,2022-04-11 16:35:00+00:00,41245.9,40536.0,709.9000000000015,0.5,40890.95,40465.01,True,2022-04-11 17:05:00+00:00,,True,2022-04-11 17:20:00+00:00,True,2022-04-11 17:25:00+00:00,False,,False,30.0,15.0,20.0
development,BEAR,12-16,2022-04-15 12:00:00+00:00,2022-04-15 16:00:00+00:00,2022-04-15 14:35:00+00:00,40400.0,40005.6,394.40000000000146,0.05,40025.32,39966.159999999996,True,2022-04-15 14:35:00+00:00,,False,,False,,True,2022-04-15 14:50:00+00:00,False,0.0,,
development,BEAR,12-16,2022-04-15 12:00:00+00:00,2022-04-15 16:00:00+00:00,2022-04-15 14:35:00+00:00,40400.0,40005.6,394.40000000000146,0.1,40045.04,39966.159999999996,True,2022-04-15 14:35:00+00:00,,False,,False,,True,2022-04-15 14:50:00+00:00,False,0.0,,
development,BEAR,12-16,2022-04-15 12:00:00+00:00,2022-04-15 16:00:00+00:00,2022-04-15 14:35:00+00:00,40400.0,40005.6,394.40000000000146,0.15,40064.76,39966.159999999996,True,2022-04-15 14:35:00+00:00,,False,,False,,True,2022-04-15 14:50:00+00:00,False,0.0,,
development,BEAR,12-16,2022-04-15 12:00:00+00:00,2022-04-15 16:00:00+00:00,2022-04-15 14:35:00+00:00,40400.0,40005.6,394.40000000000146,0.25,40104.2,39966.159999999996,True,2022-04-15 14:40:00+00:00,,False,,False,,True,2022-04-15 14:50:00+00:00,False,5.0,,
development,BEAR,12-16,2022-04-15 12:00:00+00:00,2022-04-15 16:00:00+00:00,2022-04-15 14:35:00+00:00,40400.0,40005.6,394.40000000000146,0.5,40202.8,39966.159999999996,True,2022-04-15 14:45:00+00:00,,False,,False,,True,2022-04-15 14:50:00+00:00,False,10.0,,
development,BEAR,08-12,2022-04-16 08:00:00+00:00,2022-04-16 12:00:00+00:00,2022-04-16 08:40:00+00:00,40544.1,40350.0,194.09999999999854,0.05,40359.705,40330.59,True,2022-04-16 08:40:00+00:00,,True,2022-04-16 08:50:00+00:00,True,2022-04-16 09:00:00+00:00,False,,False,0.0,10.0,20.0
development,BEAR,08-12,2022-04-16 08:00:00+00:00,2022-04-16 12:00:00+00:00,2022-04-16 08:40:00+00:00,40544.1,40350.0,194.09999999999854,0.1,40369.41,40330.59,True,2022-04-16 08:45:00+00:00,,True,2022-04-16 08:50:00+00:00,True,2022-04-16 09:00:00+00:00,False,,False,5.0,5.0,15.0
development,BEAR,08-12,2022-04-16 08:00:00+00:00,2022-04-16 12:00:00+00:00,2022-04-16 08:40:00+00:00,40544.1,40350.0,194.09999999999854,0.15,40379.115,40330.59,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BEAR,08-12,2022-04-16 08:00:00+00:00,2022-04-16 12:00:00+00:00,2022-04-16 08:40:00+00:00,40544.1,40350.0,194.09999999999854,0.25,40398.525,40330.59,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BEAR,08-12,2022-04-16 08:00:00+00:00,2022-04-16 12:00:00+00:00,2022-04-16 08:40:00+00:00,40544.1,40350.0,194.09999999999854,0.5,40447.05,40330.59,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,SIDEWAYS,16-20,2022-04-17 16:00:00+00:00,2022-04-17 20:00:00+00:00,2022-04-17 17:15:00+00:00,40574.1,40164.0,410.09999999999854,0.05,40184.505,40122.99,True,2022-04-17 17:15:00+00:00,,True,2022-04-17 17:30:00+00:00,True,2022-04-17 18:00:00+00:00,False,,False,0.0,15.0,45.0
development,SIDEWAYS,16-20,2022-04-17 16:00:00+00:00,2022-04-17 20:00:00+00:00,2022-04-17 17:15:00+00:00,40574.1,40164.0,410.09999999999854,0.1,40205.01,40122.99,True,2022-04-17 17:15:00+00:00,,True,2022-04-17 17:30:00+00:00,True,2022-04-17 18:00:00+00:00,False,,False,0.0,15.0,45.0
development,SIDEWAYS,16-20,2022-04-17 16:00:00+00:00,2022-04-17 20:00:00+00:00,2022-04-17 17:15:00+00:00,40574.1,40164.0,410.09999999999854,0.15,40225.515,40122.99,True,2022-04-17 17:15:00+00:00,,True,2022-04-17 17:30:00+00:00,True,2022-04-17 18:00:00+00:00,False,,False,0.0,15.0,45.0
development,SIDEWAYS,16-20,2022-04-17 16:00:00+00:00,2022-04-17 20:00:00+00:00,2022-04-17 17:15:00+00:00,40574.1,40164.0,410.09999999999854,0.25,40266.525,40122.99,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,SIDEWAYS,16-20,2022-04-17 16:00:00+00:00,2022-04-17 20:00:00+00:00,2022-04-17 17:15:00+00:00,40574.1,40164.0,410.09999999999854,0.5,40369.05,40122.99,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BULL,16-20,2022-04-20 16:00:00+00:00,2022-04-20 20:00:00+00:00,2022-04-20 18:50:00+00:00,42160.0,41037.3,1122.699999999997,0.05,41093.435000000005,40925.030000000006,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BULL,16-20,2022-04-20 16:00:00+00:00,2022-04-20 20:00:00+00:00,2022-04-20 18:50:00+00:00,42160.0,41037.3,1122.699999999997,0.1,41149.57,40925.030000000006,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BULL,16-20,2022-04-20 16:00:00+00:00,2022-04-20 20:00:00+00:00,2022-04-20 18:50:00+00:00,42160.0,41037.3,1122.699999999997,0.15,41205.705,40925.030000000006,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BULL,16-20,2022-04-20 16:00:00+00:00,2022-04-20 20:00:00+00:00,2022-04-20 18:50:00+00:00,42160.0,41037.3,1122.699999999997,0.25,41317.975000000006,40925.030000000006,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BULL,16-20,2022-04-20 16:00:00+00:00,2022-04-20 20:00:00+00:00,2022-04-20 18:50:00+00:00,42160.0,41037.3,1122.699999999997,0.5,41598.65,40925.030000000006,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BEAR,08-12,2022-04-22 08:00:00+00:00,2022-04-22 12:00:00+00:00,2022-04-22 10:15:00+00:00,40786.1,40264.6,521.5,0.05,40290.674999999996,40212.45,True,2022-04-22 10:15:00+00:00,,True,2022-04-22 13:45:00+00:00,True,2022-04-22 13:50:00+00:00,False,,False,0.0,210.0,215.0
development,BEAR,08-12,2022-04-22 08:00:00+00:00,2022-04-22 12:00:00+00:00,2022-04-22 10:15:00+00:00,40786.1,40264.6,521.5,0.1,40316.75,40212.45,True,2022-04-22 10:15:00+00:00,,True,2022-04-22 13:45:00+00:00,True,2022-04-22 13:50:00+00:00,False,,False,0.0,210.0,215.0
development,BEAR,08-12,2022-04-22 08:00:00+00:00,2022-04-22 12:00:00+00:00,2022-04-22 10:15:00+00:00,40786.1,40264.6,521.5,0.15,40342.825,40212.45,True,2022-04-22 10:15:00+00:00,,True,2022-04-22 13:45:00+00:00,True,2022-04-22 13:50:00+00:00,False,,False,0.0,210.0,215.0
development,BEAR,08-12,2022-04-22 08:00:00+00:00,2022-04-22 12:00:00+00:00,2022-04-22 10:15:00+00:00,40786.1,40264.6,521.5,0.25,40394.975,40212.45,True,2022-04-22 10:15:00+00:00,,True,2022-04-22 13:45:00+00:00,True,2022-04-22 13:50:00+00:00,False,,False,0.0,210.0,215.0
development,BEAR,08-12,2022-04-22 08:00:00+00:00,2022-04-22 12:00:00+00:00,2022-04-22 10:15:00+00:00,40786.1,40264.6,521.5,0.5,40525.35,40212.45,True,2022-04-22 11:10:00+00:00,,True,2022-04-22 13:45:00+00:00,True,2022-04-22 13:50:00+00:00,False,,False,55.0,155.0,160.0
development,BEAR,12-16,2022-04-24 12:00:00+00:00,2022-04-24 16:00:00+00:00,2022-04-24 13:20:00+00:00,39777.0,39524.1,252.90000000000146,0.05,39536.744999999995,39498.81,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BEAR,12-16,2022-04-24 12:00:00+00:00,2022-04-24 16:00:00+00:00,2022-04-24 13:20:00+00:00,39777.0,39524.1,252.90000000000146,0.1,39549.39,39498.81,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BEAR,12-16,2022-04-24 12:00:00+00:00,2022-04-24 16:00:00+00:00,2022-04-24 13:20:00+00:00,39777.0,39524.1,252.90000000000146,0.15,39562.034999999996,39498.81,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BEAR,12-16,2022-04-24 12:00:00+00:00,2022-04-24 16:00:00+00:00,2022-04-24 13:20:00+00:00,39777.0,39524.1,252.90000000000146,0.25,39587.325,39498.81,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BEAR,12-16,2022-04-24 12:00:00+00:00,2022-04-24 16:00:00+00:00,2022-04-24 13:20:00+00:00,39777.0,39524.1,252.90000000000146,0.5,39650.55,39498.81,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,SIDEWAYS,12-16,2022-04-28 12:00:00+00:00,2022-04-28 16:00:00+00:00,2022-04-28 13:25:00+00:00,39878.0,39340.0,538.0,0.05,39366.9,39286.2,True,2022-04-28 13:25:00+00:00,,True,2022-04-28 13:45:00+00:00,True,2022-04-28 13:50:00+00:00,False,,False,0.0,20.0,25.0
development,SIDEWAYS,12-16,2022-04-28 12:00:00+00:00,2022-04-28 16:00:00+00:00,2022-04-28 13:25:00+00:00,39878.0,39340.0,538.0,0.1,39393.8,39286.2,True,2022-04-28 13:25:00+00:00,,True,2022-04-28 13:45:00+00:00,True,2022-04-28 13:50:00+00:00,False,,False,0.0,20.0,25.0
development,SIDEWAYS,12-16,2022-04-28 12:00:00+00:00,2022-04-28 16:00:00+00:00,2022-04-28 13:25:00+00:00,39878.0,39340.0,538.0,0.15,39420.7,39286.2,True,2022-04-28 13:25:00+00:00,,True,2022-04-28 13:45:00+00:00,True,2022-04-28 13:50:00+00:00,False,,False,0.0,20.0,25.0
development,SIDEWAYS,12-16,2022-04-28 12:00:00+00:00,2022-04-28 16:00:00+00:00,2022-04-28 13:25:00+00:00,39878.0,39340.0,538.0,0.25,39474.5,39286.2,True,2022-04-28 13:25:00+00:00,,True,2022-04-28 13:45:00+00:00,True,2022-04-28 13:50:00+00:00,False,,False,0.0,20.0,25.0
development,SIDEWAYS,12-16,2022-04-28 12:00:00+00:00,2022-04-28 16:00:00+00:00,2022-04-28 13:25:00+00:00,39878.0,39340.0,538.0,0.5,39609.0,39286.2,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BEAR,12-16,2022-04-30 12:00:00+00:00,2022-04-30 16:00:00+00:00,2022-04-30 13:10:00+00:00,38678.8,38514.0,164.8000000000029,0.05,38522.24,38497.52,True,2022-04-30 13:10:00+00:00,,True,2022-04-30 13:45:00+00:00,True,2022-04-30 13:50:00+00:00,False,,False,0.0,35.0,40.0
development,BEAR,12-16,2022-04-30 12:00:00+00:00,2022-04-30 16:00:00+00:00,2022-04-30 13:10:00+00:00,38678.8,38514.0,164.8000000000029,0.1,38530.48,38497.52,True,2022-04-30 13:10:00+00:00,,True,2022-04-30 13:45:00+00:00,True,2022-04-30 13:50:00+00:00,False,,False,0.0,35.0,40.0
development,BEAR,12-16,2022-04-30 12:00:00+00:00,2022-04-30 16:00:00+00:00,2022-04-30 13:10:00+00:00,38678.8,38514.0,164.8000000000029,0.15,38538.72,38497.52,True,2022-04-30 13:10:00+00:00,,True,2022-04-30 13:45:00+00:00,True,2022-04-30 13:50:00+00:00,False,,False,0.0,35.0,40.0
development,BEAR,12-16,2022-04-30 12:00:00+00:00,2022-04-30 16:00:00+00:00,2022-04-30 13:10:00+00:00,38678.8,38514.0,164.8000000000029,0.25,38555.2,38497.52,True,2022-04-30 13:10:00+00:00,,True,2022-04-30 13:45:00+00:00,True,2022-04-30 13:50:00+00:00,False,,False,0.0,35.0,40.0
development,BEAR,12-16,2022-04-30 12:00:00+00:00,2022-04-30 16:00:00+00:00,2022-04-30 13:10:00+00:00,38678.8,38514.0,164.8000000000029,0.5,38596.4,38497.52,True,2022-04-30 13:10:00+00:00,,True,2022-04-30 13:45:00+00:00,True,2022-04-30 13:50:00+00:00,False,,False,0.0,35.0,40.0
development,BEAR,16-20,2022-05-01 16:00:00+00:00,2022-05-01 20:00:00+00:00,2022-05-01 19:15:00+00:00,38680.6,37812.0,868.5999999999985,0.05,37855.43,37725.14,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BEAR,16-20,2022-05-01 16:00:00+00:00,2022-05-01 20:00:00+00:00,2022-05-01 19:15:00+00:00,38680.6,37812.0,868.5999999999985,0.1,37898.86,37725.14,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BEAR,16-20,2022-05-01 16:00:00+00:00,2022-05-01 20:00:00+00:00,2022-05-01 19:15:00+00:00,38680.6,37812.0,868.5999999999985,0.15,37942.29,37725.14,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BEAR,16-20,2022-05-01 16:00:00+00:00,2022-05-01 20:00:00+00:00,2022-05-01 19:15:00+00:00,38680.6,37812.0,868.5999999999985,0.25,38029.15,37725.14,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BEAR,16-20,2022-05-01 16:00:00+00:00,2022-05-01 20:00:00+00:00,2022-05-01 19:15:00+00:00,38680.6,37812.0,868.5999999999985,0.5,38246.3,37725.14,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,SIDEWAYS,08-12,2022-05-02 08:00:00+00:00,2022-05-02 12:00:00+00:00,2022-05-02 11:50:00+00:00,39155.0,38572.8,582.1999999999971,0.05,38601.91,38514.58,True,2022-05-02 11:50:00+00:00,,True,2022-05-02 11:55:00+00:00,True,2022-05-02 12:00:00+00:00,False,,False,0.0,5.0,10.0
development,SIDEWAYS,08-12,2022-05-02 08:00:00+00:00,2022-05-02 12:00:00+00:00,2022-05-02 11:50:00+00:00,39155.0,38572.8,582.1999999999971,0.1,38631.020000000004,38514.58,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,SIDEWAYS,08-12,2022-05-02 08:00:00+00:00,2022-05-02 12:00:00+00:00,2022-05-02 11:50:00+00:00,39155.0,38572.8,582.1999999999971,0.15,38660.130000000005,38514.58,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,SIDEWAYS,08-12,2022-05-02 08:00:00+00:00,2022-05-02 12:00:00+00:00,2022-05-02 11:50:00+00:00,39155.0,38572.8,582.1999999999971,0.25,38718.350000000006,38514.58,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,SIDEWAYS,08-12,2022-05-02 08:00:00+00:00,2022-05-02 12:00:00+00:00,2022-05-02 11:50:00+00:00,39155.0,38572.8,582.1999999999971,0.5,38863.9,38514.58,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,SIDEWAYS,16-20,2022-05-02 16:00:00+00:00,2022-05-02 20:00:00+00:00,2022-05-02 18:25:00+00:00,39222.0,38218.0,1004.0,0.05,38268.2,38117.6,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,SIDEWAYS,16-20,2022-05-02 16:00:00+00:00,2022-05-02 20:00:00+00:00,2022-05-02 18:25:00+00:00,39222.0,38218.0,1004.0,0.1,38318.4,38117.6,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,SIDEWAYS,16-20,2022-05-02 16:00:00+00:00,2022-05-02 20:00:00+00:00,2022-05-02 18:25:00+00:00,39222.0,38218.0,1004.0,0.15,38368.6,38117.6,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,SIDEWAYS,16-20,2022-05-02 16:00:00+00:00,2022-05-02 20:00:00+00:00,2022-05-02 18:25:00+00:00,39222.0,38218.0,1004.0,0.25,38469.0,38117.6,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,SIDEWAYS,16-20,2022-05-02 16:00:00+00:00,2022-05-02 20:00:00+00:00,2022-05-02 18:25:00+00:00,39222.0,38218.0,1004.0,0.5,38720.0,38117.6,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,SIDEWAYS,12-16,2022-05-03 12:00:00+00:00,2022-05-03 16:00:00+00:00,2022-05-03 13:55:00+00:00,38659.7,38250.0,409.6999999999971,0.05,38270.485,38209.03,True,2022-05-03 13:55:00+00:00,,True,2022-05-03 14:20:00+00:00,True,2022-05-03 15:05:00+00:00,False,,False,0.0,25.0,70.0
development,SIDEWAYS,12-16,2022-05-03 12:00:00+00:00,2022-05-03 16:00:00+00:00,2022-05-03 13:55:00+00:00,38659.7,38250.0,409.6999999999971,0.1,38290.97,38209.03,True,2022-05-03 13:55:00+00:00,,True,2022-05-03 14:20:00+00:00,True,2022-05-03 15:05:00+00:00,False,,False,0.0,25.0,70.0
development,SIDEWAYS,12-16,2022-05-03 12:00:00+00:00,2022-05-03 16:00:00+00:00,2022-05-03 13:55:00+00:00,38659.7,38250.0,409.6999999999971,0.15,38311.455,38209.03,True,2022-05-03 13:55:00+00:00,,True,2022-05-03 14:20:00+00:00,True,2022-05-03 15:05:00+00:00,False,,False,0.0,25.0,70.0
