role,partition,component,stage,snapshot_min,feature,kind,continuation_n,staller_n,continuation_value,staller_value,continuation_minus_staller,meaningful_min_abs_gap,development_meaningful
CENTRAL,development,REC_H2,SNAPSHOT,60,post_e20_giveback_from_peak_R,median,9,8,0.1910139356078782,0.2768623321926814,-0.08584839658480323,0.03,True
CENTRAL,development,REC_H2,SNAPSHOT,60,post_e20_mae_below_E20_R,median,9,8,0.1927715091678416,0.23450132538104673,-0.04172981621320512,0.03,True
CENTRAL,development,REC_H2,SNAPSHOT,60,closes_ge_E20,median,9,8,4.0,3.0,1.0,1.0,True
CENTRAL,development,REC_H2,SNAPSHOT,60,fraction_closes_ge_E20,median,9,8,0.3076923076923077,0.23076923076923078,0.07692307692307693,0.1,False
CENTRAL,development,REC_H2,SNAPSHOT,60,consecutive_closes_ge_E20,median,9,8,0.0,0.0,0.0,1.0,False
CENTRAL,development,REC_H2,SNAPSHOT,60,E25_by_snapshot,rate,54,35,0.1111111111111111,0.17142857142857143,-0.060317460317460325,0.1,False
CENTRAL,development,REC_H2,SNAPSHOT,60,E30_by_snapshot,rate,54,35,0.09259259259259259,0.11428571428571428,-0.021693121693121695,0.1,False
CENTRAL,development,REC_H2,SNAPSHOT,60,closed_back_le_E10,rate,54,35,0.1111111111111111,0.2,-0.0888888888888889,0.1,False
CENTRAL,development,REC_H2,SNAPSHOT,60,closed_back_le_H,rate,54,35,0.0,0.02857142857142857,-0.02857142857142857,0.1,False
CENTRAL,external,POOLED,ANCHOR,0,entry_to_e20_min,median,128,82,12.5,10.0,2.5,10.0,False
CENTRAL,external,POOLED,ANCHOR,0,break_to_e20_min,median,98,70,5.0,5.0,0.0,10.0,False
CENTRAL,external,POOLED,ANCHOR,0,e20_bar_close_R,median,128,82,0.21084828377899192,0.18710581026426584,0.02374247351472608,0.03,False
CENTRAL,external,POOLED,ANCHOR,0,e20_bar_close_vs_E20_R,median,128,82,0.010848283778991913,-0.012894189735734168,0.02374247351472608,0.03,False
CENTRAL,external,POOLED,ANCHOR,0,running_mae_R_to_E20,median,128,82,0.14640599859576875,0.14037695241114506,0.006029046184623688,0.03,False
CENTRAL,external,POOLED,ANCHOR,0,closes_gt_H_to_E20,median,128,82,2.0,2.0,0.0,1.0,False
CENTRAL,external,POOLED,ANCHOR,0,closes_ge_E10_to_E20,median,128,82,1.0,1.0,0.0,1.0,False
CENTRAL,external,POOLED,SNAPSHOT,5,close_R,median,88,78,0.20990227585091453,0.11106365834004861,0.09883861751086592,0.03,True
CENTRAL,external,POOLED,SNAPSHOT,5,close_vs_E20_R,median,88,78,0.009902275850914535,-0.0889363416599514,0.09883861751086594,0.03,True
CENTRAL,external,POOLED,SNAPSHOT,5,post_e20_peak_R,median,88,78,0.2809880562774745,0.2611237406598884,0.01986431561758606,0.03,False
CENTRAL,external,POOLED,SNAPSHOT,5,post_e20_giveback_from_peak_R,median,88,78,0.08214997021592352,0.16254563723333557,-0.08039566701741205,0.03,True
CENTRAL,external,POOLED,SNAPSHOT,5,post_e20_mae_below_E20_R,median,88,78,0.15682251715518458,0.20539358535925342,-0.04857106820406884,0.03,True
CENTRAL,external,POOLED,SNAPSHOT,5,closes_ge_E20,median,88,78,1.0,1.0,0.0,1.0,False
CENTRAL,external,POOLED,SNAPSHOT,5,fraction_closes_ge_E20,median,88,78,0.5,0.5,0.0,0.1,False
CENTRAL,external,POOLED,SNAPSHOT,5,consecutive_closes_ge_E20,median,88,78,1.0,0.0,1.0,1.0,True
CENTRAL,external,POOLED,SNAPSHOT,5,E25_by_snapshot,rate,128,82,0.4453125,0.5121951219512195,-0.06688262195121952,0.1,False
CENTRAL,external,POOLED,SNAPSHOT,5,E30_by_snapshot,rate,128,82,0.2578125,0.2804878048780488,-0.022675304878048808,0.1,False
CENTRAL,external,POOLED,SNAPSHOT,5,closed_back_le_E10,rate,128,82,0.1171875,0.47560975609756095,-0.35842225609756095,0.1,True
CENTRAL,external,POOLED,SNAPSHOT,5,closed_back_le_H,rate,128,82,0.015625,0.0975609756097561,-0.0819359756097561,0.1,False
CENTRAL,external,POOLED,SNAPSHOT,10,close_R,median,73,72,0.22621107266435866,0.08911593539527907,0.1370951372690796,0.03,True
CENTRAL,external,POOLED,SNAPSHOT,10,close_vs_E20_R,median,73,72,0.026211072664358653,-0.11088406460472094,0.1370951372690796,0.03,True
CENTRAL,external,POOLED,SNAPSHOT,10,post_e20_peak_R,median,73,72,0.29657345411579356,0.26383517343465673,0.03273828068113682,0.03,True
CENTRAL,external,POOLED,SNAPSHOT,10,post_e20_giveback_from_peak_R,median,73,72,0.1137218045112782,0.20534715055238345,-0.09162534604110525,0.03,True
CENTRAL,external,POOLED,SNAPSHOT,10,post_e20_mae_below_E20_R,median,73,72,0.17076023391812412,0.22566156497356726,-0.05490133105544315,0.03,True
CENTRAL,external,POOLED,SNAPSHOT,10,closes_ge_E20,median,73,72,1.0,1.0,0.0,1.0,False
CENTRAL,external,POOLED,SNAPSHOT,10,fraction_closes_ge_E20,median,73,72,0.3333333333333333,0.3333333333333333,0.0,0.1,False
CENTRAL,external,POOLED,SNAPSHOT,10,consecutive_closes_ge_E20,median,73,72,1.0,0.0,1.0,1.0,True
CENTRAL,external,POOLED,SNAPSHOT,10,E25_by_snapshot,rate,128,82,0.421875,0.5,-0.078125,0.1,False
CENTRAL,external,POOLED,SNAPSHOT,10,E30_by_snapshot,rate,128,82,0.28125,0.25609756097560976,0.02515243902439024,0.1,False
CENTRAL,external,POOLED,SNAPSHOT,10,closed_back_le_E10,rate,128,82,0.171875,0.5365853658536586,-0.36471036585365857,0.1,True
CENTRAL,external,POOLED,SNAPSHOT,10,closed_back_le_H,rate,128,82,0.0234375,0.1951219512195122,-0.1716844512195122,0.1,True
CENTRAL,external,POOLED,SNAPSHOT,15,close_R,median,65,58,0.22657952069716214,0.09269758251309174,0.1338819381840704,0.03,True
CENTRAL,external,POOLED,SNAPSHOT,15,close_vs_E20_R,median,65,58,0.02657952069716213,-0.10730241748690827,0.1338819381840704,0.03,True
CENTRAL,external,POOLED,SNAPSHOT,15,post_e20_peak_R,median,65,58,0.3193885760257443,0.27051966396228855,0.04886891206345573,0.03,True
CENTRAL,external,POOLED,SNAPSHOT,15,post_e20_giveback_from_peak_R,median,65,58,0.12300059241706167,0.2120435282366279,-0.08904293581956622,0.03,True
CENTRAL,external,POOLED,SNAPSHOT,15,post_e20_mae_below_E20_R,median,65,58,0.16798886569241167,0.2216678645798863,-0.05367899888747463,0.03,True
CENTRAL,external,POOLED,SNAPSHOT,15,closes_ge_E20,median,65,58,2.0,1.0,1.0,1.0,True
CENTRAL,external,POOLED,SNAPSHOT,15,fraction_closes_ge_E20,median,65,58,0.5,0.25,0.25,0.1,True
CENTRAL,external,POOLED,SNAPSHOT,15,consecutive_closes_ge_E20,median,65,58,1.0,0.0,1.0,1.0,True
CENTRAL,external,POOLED,SNAPSHOT,15,E25_by_snapshot,rate,128,82,0.3984375,0.4634146341463415,-0.06497713414634149,0.1,False
CENTRAL,external,POOLED,SNAPSHOT,15,E30_by_snapshot,rate,128,82,0.3125,0.24390243902439024,0.06859756097560976,0.1,False
CENTRAL,external,POOLED,SNAPSHOT,15,closed_back_le_E10,rate,128,82,0.1796875,0.45121951219512196,-0.27153201219512196,0.1,True
CENTRAL,external,POOLED,SNAPSHOT,15,closed_back_le_H,rate,128,82,0.0234375,0.0975609756097561,-0.0741234756097561,0.1,False
CENTRAL,external,POOLED,SNAPSHOT,30,close_R,median,43,38,0.21376146788990483,0.06801751900496003,0.1457439488849448,0.03,True
CENTRAL,external,POOLED,SNAPSHOT,30,close_vs_E20_R,median,43,38,0.013761467889904816,-0.13198248099503998,0.1457439488849448,0.03,True
CENTRAL,external,POOLED,SNAPSHOT,30,post_e20_peak_R,median,43,38,0.330687830687829,0.28036922001739933,0.05031861067042964,0.03,True
CENTRAL,external,POOLED,SNAPSHOT,30,post_e20_giveback_from_peak_R,median,43,38,0.17767869206863907,0.23015673243930937,-0.052478040370670304,0.03,True
CENTRAL,external,POOLED,SNAPSHOT,30,post_e20_mae_below_E20_R,median,43,38,0.17923875432525993,0.23168068846386555,-0.05244193413860562,0.03,True
CENTRAL,external,POOLED,SNAPSHOT,30,closes_ge_E20,median,43,38,4.0,1.0,3.0,1.0,True
CENTRAL,external,POOLED,SNAPSHOT,30,fraction_closes_ge_E20,median,43,38,0.5714285714285714,0.14285714285714285,0.42857142857142855,0.1,True
CENTRAL,external,POOLED,SNAPSHOT,30,consecutive_closes_ge_E20,median,43,38,1.0,0.0,1.0,1.0,True
CENTRAL,external,POOLED,SNAPSHOT,30,E25_by_snapshot,rate,128,82,0.2890625,0.35365853658536583,-0.06459603658536583,0.1,False
CENTRAL,external,POOLED,SNAPSHOT,30,E30_by_snapshot,rate,128,82,0.2421875,0.21951219512195122,0.02267530487804878,0.1,False
CENTRAL,external,POOLED,SNAPSHOT,30,closed_back_le_E10,rate,128,82,0.15625,0.32926829268292684,-0.17301829268292684,0.1,True
CENTRAL,external,POOLED,SNAPSHOT,30,closed_back_le_H,rate,128,82,0.03125,0.13414634146341464,-0.10289634146341464,0.1,True
CENTRAL,external,POOLED,SNAPSHOT,60,close_R,median,23,19,0.216797800739407,0.1100654664484447,0.1067323342909623,0.03,True
CENTRAL,external,POOLED,SNAPSHOT,60,close_vs_E20_R,median,23,19,0.01679780073940698,-0.08993453355155531,0.1067323342909623,0.03,True
CENTRAL,external,POOLED,SNAPSHOT,60,post_e20_peak_R,median,23,19,0.3408840388007035,0.3149518874907475,0.02593215130995602,0.03,False
CENTRAL,external,POOLED,SNAPSHOT,60,post_e20_giveback_from_peak_R,median,23,19,0.24487433862433733,0.2518518518518518,-0.006977513227514498,0.03,False
CENTRAL,external,POOLED,SNAPSHOT,60,post_e20_mae_below_E20_R,median,23,19,0.20828157349896198,0.22053844018873242,-0.01225686668977044,0.03,False
CENTRAL,external,POOLED,SNAPSHOT,60,closes_ge_E20,median,23,19,6.0,4.0,2.0,1.0,True
CENTRAL,external,POOLED,SNAPSHOT,60,fraction_closes_ge_E20,median,23,19,0.46153846153846156,0.3076923076923077,0.15384615384615385,0.1,True
CENTRAL,external,POOLED,SNAPSHOT,60,consecutive_closes_ge_E20,median,23,19,1.0,0.0,1.0,1.0,True
CENTRAL,external,POOLED,SNAPSHOT,60,E25_by_snapshot,rate,128,82,0.1484375,0.18292682926829268,-0.03448932926829268,0.1,False
CENTRAL,external,POOLED,SNAPSHOT,60,E30_by_snapshot,rate,128,82,0.1328125,0.13414634146341464,-0.0013338414634146423,0.1,False
CENTRAL,external,POOLED,SNAPSHOT,60,closed_back_le_E10,rate,128,82,0.1171875,0.18292682926829268,-0.06573932926829268,0.1,False
CENTRAL,external,POOLED,SNAPSHOT,60,closed_back_le_H,rate,128,82,0.0234375,0.04878048780487805,-0.02534298780487805,0.1,False
CENTRAL,external,PARENT,ANCHOR,0,entry_to_e20_min,median,95,63,15.0,5.0,10.0,10.0,True
CENTRAL,external,PARENT,ANCHOR,0,break_to_e20_min,median,65,51,5.0,5.0,0.0,10.0,False
CENTRAL,external,PARENT,ANCHOR,0,e20_bar_close_R,median,95,63,0.2137285491419629,0.1775372374872776,0.03619131165468531,0.03,True
CENTRAL,external,PARENT,ANCHOR,0,e20_bar_close_vs_E20_R,median,95,63,0.013728549141962892,-0.022462762512722417,0.03619131165468531,0.03,True
CENTRAL,external,PARENT,ANCHOR,0,running_mae_R_to_E20,median,95,63,0.16374269005848097,0.14120704591394864,0.022535644144532324,0.03,False
CENTRAL,external,PARENT,ANCHOR,0,closes_gt_H_to_E20,median,95,63,2.0,2.0,0.0,1.0,False
CENTRAL,external,PARENT,ANCHOR,0,closes_ge_E10_to_E20,median,95,63,1.0,1.0,0.0,1.0,False
CENTRAL,external,PARENT,SNAPSHOT,5,close_R,median,67,59,0.22387077912585765,0.10705882352941286,0.11681195559644479,0.03,True
CENTRAL,external,PARENT,SNAPSHOT,5,close_vs_E20_R,median,67,59,0.02387077912585764,-0.09294117647058715,0.11681195559644479,0.03,True
CENTRAL,external,PARENT,SNAPSHOT,5,post_e20_peak_R,median,67,59,0.28662420382165776,0.2564871291222983,0.030137074699359445,0.03,True
CENTRAL,external,PARENT,SNAPSHOT,5,post_e20_giveback_from_peak_R,median,67,59,0.08579012228647269,0.16256025709694386,-0.07677013481047117,0.03,True
CENTRAL,external,PARENT,SNAPSHOT,5,post_e20_mae_below_E20_R,median,67,59,0.15777426992896576,0.22279728897104015,-0.06502301904207439,0.03,True
CENTRAL,external,PARENT,SNAPSHOT,5,closes_ge_E20,median,67,59,1.0,0.0,1.0,1.0,True
CENTRAL,external,PARENT,SNAPSHOT,5,fraction_closes_ge_E20,median,67,59,0.5,0.0,0.5,0.1,True
CENTRAL,external,PARENT,SNAPSHOT,5,consecutive_closes_ge_E20,median,67,59,1.0,0.0,1.0,1.0,True
CENTRAL,external,PARENT,SNAPSHOT,5,E25_by_snapshot,rate,95,63,0.4842105263157895,0.49206349206349204,-0.007852965747702556,0.1,False
CENTRAL,external,PARENT,SNAPSHOT,5,E30_by_snapshot,rate,95,63,0.30526315789473685,0.2698412698412698,0.03542188805346702,0.1,False
CENTRAL,external,PARENT,SNAPSHOT,5,closed_back_le_E10,rate,95,63,0.14736842105263157,0.47619047619047616,-0.32882205513784457,0.1,True
CENTRAL,external,PARENT,SNAPSHOT,5,closed_back_le_H,rate,95,63,0.021052631578947368,0.1111111111111111,-0.09005847953216374,0.1,False
CENTRAL,external,PARENT,SNAPSHOT,10,close_R,median,54,54,0.22920678727121013,0.07981415550073134,0.1493926317704788,0.03,True
CENTRAL,external,PARENT,SNAPSHOT,10,close_vs_E20_R,median,54,54,0.029206787271210108,-0.12018584449926867,0.1493926317704788,0.03,True
CENTRAL,external,PARENT,SNAPSHOT,10,post_e20_peak_R,median,54,54,0.2955605174394198,0.25903375529684547,0.03652676214257433,0.03,True
CENTRAL,external,PARENT,SNAPSHOT,10,post_e20_giveback_from_peak_R,median,54,54,0.12766138407463995,0.2125672604112793,-0.08490587633663935,0.03,True
CENTRAL,external,PARENT,SNAPSHOT,10,post_e20_mae_below_E20_R,median,54,54,0.17213537519363972,0.22983538131734693,-0.05770000612370721,0.03,True
CENTRAL,external,PARENT,SNAPSHOT,10,closes_ge_E20,median,54,54,2.0,1.0,1.0,1.0,True
CENTRAL,external,PARENT,SNAPSHOT,10,fraction_closes_ge_E20,median,54,54,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.1,True
CENTRAL,external,PARENT,SNAPSHOT,10,consecutive_closes_ge_E20,median,54,54,1.0,0.0,1.0,1.0,True
CENTRAL,external,PARENT,SNAPSHOT,10,E25_by_snapshot,rate,95,63,0.43157894736842106,0.4603174603174603,-0.02873851294903923,0.1,False
CENTRAL,external,PARENT,SNAPSHOT,10,E30_by_snapshot,rate,95,63,0.2736842105263158,0.23809523809523808,0.035588972431077726,0.1,False
CENTRAL,external,PARENT,SNAPSHOT,10,closed_back_le_E10,rate,95,63,0.22105263157894736,0.5238095238095238,-0.30275689223057645,0.1,True
CENTRAL,external,PARENT,SNAPSHOT,10,closed_back_le_H,rate,95,63,0.031578947368421054,0.2222222222222222,-0.19064327485380117,0.1,True
CENTRAL,external,PARENT,SNAPSHOT,15,close_R,median,49,42,0.22657952069716214,0.09870448725337867,0.12787503344378348,0.03,True
CENTRAL,external,PARENT,SNAPSHOT,15,close_vs_E20_R,median,49,42,0.02657952069716213,-0.10129551274662134,0.12787503344378348,0.03,True
CENTRAL,external,PARENT,SNAPSHOT,15,post_e20_peak_R,median,49,42,0.3193885760257443,0.2695764097988948,0.049812166226849475,0.03,True
CENTRAL,external,PARENT,SNAPSHOT,15,post_e20_giveback_from_peak_R,median,49,42,0.14294670846395063,0.2082918613997739,-0.06534515293582327,0.03,True
CENTRAL,external,PARENT,SNAPSHOT,15,post_e20_mae_below_E20_R,median,49,42,0.17076023391812412,0.22855860229519293,-0.05779836837706881,0.03,True
CENTRAL,external,PARENT,SNAPSHOT,15,closes_ge_E20,median,49,42,2.0,1.0,1.0,1.0,True
CENTRAL,external,PARENT,SNAPSHOT,15,fraction_closes_ge_E20,median,49,42,0.5,0.25,0.25,0.1,True
CENTRAL,external,PARENT,SNAPSHOT,15,consecutive_closes_ge_E20,median,49,42,1.0,0.0,1.0,1.0,True
CENTRAL,external,PARENT,SNAPSHOT,15,E25_by_snapshot,rate,95,63,0.3894736842105263,0.42857142857142855,-0.03909774436090224,0.1,False
CENTRAL,external,PARENT,SNAPSHOT,15,E30_by_snapshot,rate,95,63,0.3157894736842105,0.2222222222222222,0.0935672514619883,0.1,False
CENTRAL,external,PARENT,SNAPSHOT,15,closed_back_le_E10,rate,95,63,0.22105263157894736,0.4126984126984127,-0.1916457811194653,0.1,True
CENTRAL,external,PARENT,SNAPSHOT,15,closed_back_le_H,rate,95,63,0.031578947368421054,0.09523809523809523,-0.06365914786967418,0.1,False
CENTRAL,external,PARENT,SNAPSHOT,30,close_R,median,31,30,0.22875287123361726,0.034934421840552676,0.19381844939306458,0.03,True
CENTRAL,external,PARENT,SNAPSHOT,30,close_vs_E20_R,median,31,30,0.02875287123361725,-0.16506557815944733,0.19381844939306458,0.03,True
CENTRAL,external,PARENT,SNAPSHOT,30,post_e20_peak_R,median,31,30,0.330687830687829,0.28957171960856454,0.04111611107926444,0.03,True
CENTRAL,external,PARENT,SNAPSHOT,30,post_e20_giveback_from_peak_R,median,31,30,0.17531305903398733,0.2341922153526793,-0.05887915631869198,0.03,True
CENTRAL,external,PARENT,SNAPSHOT,30,post_e20_mae_below_E20_R,median,31,30,0.1904458598726111,0.23779727608312123,-0.047351416210510144,0.03,True
CENTRAL,external,PARENT,SNAPSHOT,30,closes_ge_E20,median,31,30,4.0,1.0,3.0,1.0,True
CENTRAL,external,PARENT,SNAPSHOT,30,fraction_closes_ge_E20,median,31,30,0.5714285714285714,0.14285714285714285,0.42857142857142855,0.1,True
CENTRAL,external,PARENT,SNAPSHOT,30,consecutive_closes_ge_E20,median,31,30,1.0,0.0,1.0,1.0,True
CENTRAL,external,PARENT,SNAPSHOT,30,E25_by_snapshot,rate,95,63,0.2736842105263158,0.3492063492063492,-0.07552213868003338,0.1,False
CENTRAL,external,PARENT,SNAPSHOT,30,E30_by_snapshot,rate,95,63,0.22105263157894736,0.23809523809523808,-0.01704260651629072,0.1,False
CENTRAL,external,PARENT,SNAPSHOT,30,closed_back_le_E10,rate,95,63,0.17894736842105263,0.31746031746031744,-0.1385129490392648,0.1,True
CENTRAL,external,PARENT,SNAPSHOT,30,closed_back_le_H,rate,95,63,0.042105263157894736,0.15873015873015872,-0.11662489557226399,0.1,True
CENTRAL,external,PARENT,SNAPSHOT,60,close_R,median,18,14,0.21085002596211982,0.0894661986027247,0.12138382735939512,0.03,True
CENTRAL,external,PARENT,SNAPSHOT,60,close_vs_E20_R,median,18,14,0.010850025962119828,-0.11053380139727531,0.12138382735939514,0.03,True
CENTRAL,external,PARENT,SNAPSHOT,60,post_e20_peak_R,median,18,14,0.3338744393763391,0.3171116100924503,0.01676282928388878,0.03,False
CENTRAL,external,PARENT,SNAPSHOT,60,post_e20_giveback_from_peak_R,median,18,14,0.2627078609022614,0.24751981586091862,0.015188045041342774,0.03,False
CENTRAL,external,PARENT,SNAPSHOT,60,post_e20_mae_below_E20_R,median,18,14,0.22860778636371928,0.20566411310996352,0.022943673253755764,0.03,False
CENTRAL,external,PARENT,SNAPSHOT,60,closes_ge_E20,median,18,14,5.0,4.0,1.0,1.0,True
CENTRAL,external,PARENT,SNAPSHOT,60,fraction_closes_ge_E20,median,18,14,0.38461538461538464,0.3076923076923077,0.07692307692307693,0.1,False
CENTRAL,external,PARENT,SNAPSHOT,60,consecutive_closes_ge_E20,median,18,14,1.0,0.0,1.0,1.0,True
CENTRAL,external,PARENT,SNAPSHOT,60,E25_by_snapshot,rate,95,63,0.14736842105263157,0.1746031746031746,-0.02723475355054303,0.1,False
CENTRAL,external,PARENT,SNAPSHOT,60,E30_by_snapshot,rate,95,63,0.12631578947368421,0.14285714285714285,-0.016541353383458635,0.1,False
CENTRAL,external,PARENT,SNAPSHOT,60,closed_back_le_E10,rate,95,63,0.14736842105263157,0.15873015873015872,-0.011361737677527156,0.1,False
CENTRAL,external,PARENT,SNAPSHOT,60,closed_back_le_H,rate,95,63,0.031578947368421054,0.06349206349206349,-0.031913116123642435,0.1,False
CENTRAL,external,REC_H2,ANCHOR,0,entry_to_e20_min,median,33,19,10.0,20.0,-10.0,10.0,True
CENTRAL,external,REC_H2,ANCHOR,0,break_to_e20_min,median,33,19,10.0,5.0,5.0,10.0,False
CENTRAL,external,REC_H2,ANCHOR,0,e20_bar_close_R,median,33,19,0.20262216924910703,0.20798898071625413,-0.005366811467147098,0.03,False
CENTRAL,external,REC_H2,ANCHOR,0,e20_bar_close_vs_E20_R,median,33,19,0.0026221692491070203,0.007988980716254118,-0.005366811467147098,0.03,False
CENTRAL,external,REC_H2,ANCHOR,0,running_mae_R_to_E20,median,33,19,0.11902614968440468,0.13133749279085744,-0.012311343106452752,0.03,False
CENTRAL,external,REC_H2,ANCHOR,0,closes_gt_H_to_E20,median,33,19,3.0,2.0,1.0,1.0,True
CENTRAL,external,REC_H2,ANCHOR,0,closes_ge_E10_to_E20,median,33,19,1.0,1.0,0.0,1.0,False
CENTRAL,external,REC_H2,SNAPSHOT,5,close_R,median,21,19,0.1747430249632896,0.12452585808122899,0.050217166882060627,0.03,True
CENTRAL,external,REC_H2,SNAPSHOT,5,close_vs_E20_R,median,21,19,-0.0252569750367104,-0.07547414191877103,0.050217166882060627,0.03,True
CENTRAL,external,REC_H2,SNAPSHOT,5,post_e20_peak_R,median,21,19,0.25142731664471085,0.26975476839237394,-0.018327451747663093,0.03,False
CENTRAL,external,REC_H2,SNAPSHOT,5,post_e20_giveback_from_peak_R,median,21,19,0.08076358296622377,0.15061728395061733,-0.06985370098439356,0.03,True
CENTRAL,external,REC_H2,SNAPSHOT,5,post_e20_mae_below_E20_R,median,21,19,0.1347587719298261,0.18214963919483423,-0.04739086726500813,0.03,True
CENTRAL,external,REC_H2,SNAPSHOT,5,closes_ge_E20,median,21,19,1.0,1.0,0.0,1.0,False
CENTRAL,external,REC_H2,SNAPSHOT,5,fraction_closes_ge_E20,median,21,19,0.5,0.5,0.0,0.1,False
CENTRAL,external,REC_H2,SNAPSHOT,5,consecutive_closes_ge_E20,median,21,19,0.0,0.0,0.0,1.0,False
CENTRAL,external,REC_H2,SNAPSHOT,5,E25_by_snapshot,rate,33,19,0.3333333333333333,0.5789473684210527,-0.24561403508771934,0.1,True
CENTRAL,external,REC_H2,SNAPSHOT,5,E30_by_snapshot,rate,33,19,0.12121212121212122,0.3157894736842105,-0.1945773524720893,0.1,True
CENTRAL,external,REC_H2,SNAPSHOT,5,closed_back_le_E10,rate,33,19,0.030303030303030304,0.47368421052631576,-0.44338118022328543,0.1,True
CENTRAL,external,REC_H2,SNAPSHOT,5,closed_back_le_H,rate,33,19,0.0,0.05263157894736842,-0.05263157894736842,0.1,False
CENTRAL,external,REC_H2,SNAPSHOT,10,close_R,median,19,18,0.21475033480007738,0.10078946768345967,0.11396086711661771,0.03,True
CENTRAL,external,REC_H2,SNAPSHOT,10,close_vs_E20_R,median,19,18,0.01475033480007737,-0.09921053231654034,0.11396086711661771,0.03,True
