partition,regime,clock_block,obs_start,obs_end,fill_ts,entry_fraction,entry_price,H,L,R4,stop_r4_fraction,target_r4_fraction,nominal_rr,stop_price,target_price,exit_ts,exit_price,exit_reason,gross_return,net_pnl_usd,win,structural_winner
development,BEAR,16-20,2023-12-29 16:00:00+00:00,2023-12-29 20:00:00+00:00,2023-12-29 16:35:00+00:00,0.05,42210.595,43171.9,42160.0,1011.9000000000016,0.25,0.25,1.0,42463.57,41957.62,2023-12-29 17:05:00+00:00,41957.62,TP,0.00599316356474005,2.5965817823700252,True,True
development,BEAR,20-00,2023-12-29 20:00:00+00:00,2023-12-30 00:00:00+00:00,2023-12-29 22:50:00+00:00,0.05,41715.45,42389.0,41680.0,709.0,0.15,0.15,1.0,41821.799999999996,41609.1,2023-12-29 22:55:00+00:00,41821.799999999996,STOP,-0.0025494151447484938,-1.6747075723742468,False,False
development,SIDEWAYS,12-16,2023-12-31 12:00:00+00:00,2023-12-31 16:00:00+00:00,2023-12-31 13:05:00+00:00,0.05,42427.74,42951.0,42400.2,550.8000000000029,0.3,0.3,1.0,42592.979999999996,42262.5,2023-12-31 15:00:00+00:00,42592.979999999996,STOP,-0.0038946217733963197,-2.34731088669816,False,False
development,BEAR,04-08,2024-01-01 04:00:00+00:00,2024-01-01 08:00:00+00:00,2024-01-01 05:45:00+00:00,0.05,42298.1,42832.0,42270.0,562.0,0.25,0.25,1.0,42438.6,42157.6,2024-01-01 06:45:00+00:00,42438.6,STOP,-0.0033216622023211446,-2.060831101160572,False,True
development,BULL,16-20,2024-01-02 16:00:00+00:00,2024-01-02 20:00:00+00:00,2024-01-02 19:55:00+00:00,0.05,44917.195,45850.0,44868.1,981.9000000000016,0.25,0.25,1.0,45162.67,44671.72,2024-01-02 20:00:00+00:00,45073.2,TIME,-0.003473168794266814,-2.136584397133407,False,False
development,BEAR,08-12,2024-01-04 08:00:00+00:00,2024-01-04 12:00:00+00:00,2024-01-04 08:35:00+00:00,0.1,42817.5,43290.0,42765.0,525.0,0.3,0.3,1.0,42975.0,42660.0,2024-01-04 09:20:00+00:00,42975.0,STOP,-0.0036784025223331584,-2.239201261166579,False,False
development,BULL,00-04,2024-01-08 00:00:00+00:00,2024-01-08 04:00:00+00:00,2024-01-08 02:30:00+00:00,0.05,43592.77,44262.9,43557.5,705.4000000000015,0.2,0.2,1.0,43733.85,43451.689999999995,2024-01-08 02:35:00+00:00,43451.689999999995,TP,0.0032363164809210737,1.2181582404605367,True,True
development,BULL,20-00,2024-01-10 20:00:00+00:00,2024-01-11 00:00:00+00:00,2024-01-10 20:20:00+00:00,0.05,45268.33,46768.0,45189.4,1578.5999999999983,0.15,0.15,1.0,45505.12,45031.54,2024-01-10 20:20:00+00:00,45505.12,STOP_FILL_BAR,-0.005230809265550571,-3.0154046327752853,False,False
development,BULL,00-04,2024-01-12 00:00:00+00:00,2024-01-12 04:00:00+00:00,2024-01-12 01:10:00+00:00,0.05,46125.26,46973.8,46080.6,893.2000000000044,0.2,0.2,1.0,46303.9,45946.62,2024-01-12 01:20:00+00:00,45946.62,TP,0.003872932098377319,1.5364660491886593,True,True
development,BEAR,16-20,2024-01-12 16:00:00+00:00,2024-01-12 20:00:00+00:00,2024-01-12 16:10:00+00:00,0.05,44448.76,46120.0,44360.8,1759.199999999997,0.25,0.25,1.0,44888.56,44008.96000000001,2024-01-12 16:20:00+00:00,44008.96000000001,TP,0.009894539240239674,4.547269620119837,True,True
development,BEAR,20-00,2024-01-13 20:00:00+00:00,2024-01-14 00:00:00+00:00,2024-01-13 20:10:00+00:00,0.05,42735.62,43193.9,42711.5,482.4000000000015,0.15,0.15,1.0,42807.98,42663.26,2024-01-13 20:10:00+00:00,42807.98,STOP_FILL_BAR,-0.0016932011282391733,-1.2466005641195865,False,False
development,SIDEWAYS,00-04,2024-01-17 00:00:00+00:00,2024-01-17 04:00:00+00:00,2024-01-17 00:50:00+00:00,0.05,43088.065,43589.0,43061.7,527.3000000000029,0.2,0.2,1.0,43193.525,42982.605,2024-01-17 01:25:00+00:00,43193.525,STOP,-0.0024475455094119247,-1.6237727547059624,False,True
development,BEAR,12-16,2024-01-18 12:00:00+00:00,2024-01-18 16:00:00+00:00,2024-01-18 12:35:00+00:00,0.05,42409.99,42932.3,42382.5,549.8000000000029,0.3,0.3,1.0,42574.93,42245.049999999996,2024-01-18 13:40:00+00:00,42574.93,STOP,-0.003889177997919885,-2.3445889989599427,False,False
development,BEAR,08-12,2024-01-22 08:00:00+00:00,2024-01-22 12:00:00+00:00,2024-01-22 10:05:00+00:00,0.1,40732.89,41334.9,40666.0,668.9000000000015,0.3,0.3,1.0,40933.56,40532.22,2024-01-22 10:25:00+00:00,40532.22,TP,0.0049264856974302156,2.0632428487151078,True,True
development,BULL,04-08,2024-01-27 04:00:00+00:00,2024-01-27 08:00:00+00:00,2024-01-27 07:10:00+00:00,0.05,41693.91,41924.0,41681.8,242.1999999999971,0.25,0.25,1.0,41754.46000000001,41633.36,2024-01-27 07:15:00+00:00,41633.36,TP,0.001452250460558938,0.32612523027946894,True,True
development,BULL,16-20,2024-01-28 16:00:00+00:00,2024-01-28 20:00:00+00:00,2024-01-28 17:15:00+00:00,0.05,42149.75,42525.0,42130.0,395.0,0.25,0.25,1.0,42248.5,42051.0,2024-01-28 18:15:00+00:00,42051.0,TP,0.0023428371461277943,0.771418573063897,True,True
development,BULL,08-12,2024-01-29 08:00:00+00:00,2024-01-29 12:00:00+00:00,2024-01-29 08:25:00+00:00,0.1,42002.27,42326.9,41966.2,360.7000000000044,0.3,0.3,1.0,42110.479999999996,41894.06,2024-01-29 08:50:00+00:00,42110.479999999996,STOP,-0.002576289329124334,-1.688144664562167,False,False
development,SIDEWAYS,00-04,2024-02-01 00:00:00+00:00,2024-02-01 04:00:00+00:00,2024-02-01 01:05:00+00:00,0.05,42312.165,43348.9,42257.6,1091.300000000003,0.2,0.2,1.0,42530.425,42093.905,2024-02-01 01:15:00+00:00,42093.905,TP,0.005158327398279006,2.179163699139503,True,True
development,BULL,04-08,2024-02-04 04:00:00+00:00,2024-02-04 08:00:00+00:00,2024-02-04 05:30:00+00:00,0.05,42880.675,43055.0,42871.5,183.5,0.25,0.25,1.0,42926.55,42834.8,2024-02-04 06:25:00+00:00,42834.8,TP,0.0010698292412607776,0.13491462063038884,True,True
development,BEAR,20-00,2024-02-04 20:00:00+00:00,2024-02-05 00:00:00+00:00,2024-02-04 22:25:00+00:00,0.05,42570.5,42960.0,42550.0,410.0,0.15,0.15,1.0,42632.0,42509.0,2024-02-04 22:25:00+00:00,42632.0,STOP_FILL_BAR,-0.0014446623835754806,-1.1223311917877403,False,True
development,BULL,20-00,2024-02-09 20:00:00+00:00,2024-02-10 00:00:00+00:00,2024-02-09 22:50:00+00:00,0.05,47166.3,48230.3,47110.3,1120.0,0.15,0.15,1.0,47334.3,46998.3,2024-02-10 00:00:00+00:00,47116.1,TIME,0.001064319227923419,0.1321596139617095,True,True
development,BULL,04-08,2024-02-15 04:00:00+00:00,2024-02-15 08:00:00+00:00,2024-02-15 07:50:00+00:00,0.05,51774.385,52568.3,51732.6,835.7000000000044,0.25,0.25,1.0,51983.310000000005,51565.46,2024-02-15 08:00:00+00:00,51802.4,TIME,-0.0005410976875920287,-0.6705488437960143,False,False
development,BULL,20-00,2024-02-15 20:00:00+00:00,2024-02-16 00:00:00+00:00,2024-02-15 20:25:00+00:00,0.05,51696.055,52419.1,51658.0,761.0999999999985,0.15,0.15,1.0,51810.22,51581.89,2024-02-15 20:30:00+00:00,51810.22,STOP,-0.0022083890153707254,-1.5041945076853627,False,True
development,BULL,08-12,2024-02-16 08:00:00+00:00,2024-02-16 12:00:00+00:00,2024-02-16 08:10:00+00:00,0.1,51819.46,52372.6,51758.0,614.5999999999985,0.3,0.3,1.0,52003.84,51635.08,2024-02-16 08:45:00+00:00,52003.84,STOP,-0.0035581227592876765,-2.179061379643838,False,True
development,BULL,04-08,2024-02-21 04:00:00+00:00,2024-02-21 08:00:00+00:00,2024-02-21 04:10:00+00:00,0.05,52040.065,52402.3,52021.0,381.3000000000029,0.25,0.25,1.0,52135.39,51944.740000000005,2024-02-21 04:30:00+00:00,51944.740000000005,TP,0.0018317617397287471,0.5158808698643735,True,True
development,BEAR,08-12,2024-02-23 08:00:00+00:00,2024-02-23 12:00:00+00:00,2024-02-23 08:45:00+00:00,0.1,50945.44,51352.6,50900.2,452.4000000000015,0.3,0.3,1.0,51081.16,50809.72,2024-02-23 09:15:00+00:00,51081.16,STOP,-0.002664026456538626,-1.732013228269313,False,False
development,BULL,00-04,2024-03-02 00:00:00+00:00,2024-03-02 04:00:00+00:00,2024-03-02 00:30:00+00:00,0.05,62316.925,63199.0,62270.5,928.5,0.2,0.2,1.0,62502.625,62131.225000000006,2024-03-02 01:10:00+00:00,62131.225000000006,TP,0.002979928807462773,1.0899644037313867,True,True
development,BULL,20-00,2024-03-07 20:00:00+00:00,2024-03-08 00:00:00+00:00,2024-03-07 23:00:00+00:00,0.05,67120.14,68101.3,67068.5,1032.800000000003,0.15,0.15,1.0,67275.06,66965.22,2024-03-07 23:15:00+00:00,66965.22,TP,0.002308100072496843,0.7540500362484216,True,True
development,BULL,08-12,2024-03-09 08:00:00+00:00,2024-03-09 12:00:00+00:00,2024-03-09 10:15:00+00:00,0.1,68222.24,68608.7,68179.3,429.3999999999942,0.3,0.3,1.0,68351.06,68093.42000000001,2024-03-09 10:20:00+00:00,68093.42000000001,TP,0.001888240550295511,0.5441202751477555,True,True
development,BULL,12-16,2024-03-10 12:00:00+00:00,2024-03-10 16:00:00+00:00,2024-03-10 14:10:00+00:00,0.05,69265.925,69999.8,69227.3,772.5,0.3,0.3,1.0,69497.675,69034.175,2024-03-10 14:10:00+00:00,69497.675,STOP_FILL_BAR,-0.0033458009836727074,-2.0729004918363536,False,True
development,BULL,08-12,2024-03-14 08:00:00+00:00,2024-03-14 12:00:00+00:00,2024-03-14 11:25:00+00:00,0.1,72836.14,73881.4,72720.0,1161.3999999999942,0.3,0.3,1.0,73184.56,72487.72,2024-03-14 12:00:00+00:00,72939.4,TIME,-0.0014177028052282117,-1.1088514026141059,False,False
development,BEAR,12-16,2024-03-22 12:00:00+00:00,2024-03-22 16:00:00+00:00,2024-03-22 13:10:00+00:00,0.05,64217.55,66413.0,64102.0,2311.0,0.3,0.3,1.0,64910.850000000006,63524.25,2024-03-22 13:45:00+00:00,63524.25,TP,0.010796114146366576,4.998057073183287,True,True
development,BULL,16-20,2024-03-27 16:00:00+00:00,2024-03-27 20:00:00+00:00,2024-03-27 17:55:00+00:00,0.05,68717.85,71888.0,68551.0,3337.0,0.25,0.25,1.0,69552.1,67883.6,2024-03-27 20:00:00+00:00,68707.8,TIME,0.00014625021009829193,-0.3268748949508541,False,True
development,BULL,16-20,2024-03-30 16:00:00+00:00,2024-03-30 20:00:00+00:00,2024-03-30 18:05:00+00:00,0.05,69979.63500000001,70328.0,69961.3,366.6999999999971,0.25,0.25,1.0,70071.31000000001,69887.96,2024-03-30 18:05:00+00:00,70071.31000000001,STOP_FILL_BAR,-0.0013100239805480965,-1.0550119902740482,False,True
development,BEAR,16-20,2024-04-01 16:00:00+00:00,2024-04-01 20:00:00+00:00,2024-04-01 16:15:00+00:00,0.05,68306.75,70145.0,68210.0,1935.0,0.25,0.25,1.0,68790.5,67823.0,2024-04-01 16:25:00+00:00,68790.5,STOP,-0.007082023372507109,-3.9410116862535545,False,False
development,BULL,08-12,2024-04-11 08:00:00+00:00,2024-04-11 12:00:00+00:00,2024-04-11 11:30:00+00:00,0.1,70517.64,71387.4,70421.0,966.3999999999942,0.3,0.3,1.0,70807.56,70227.72,2024-04-11 11:40:00+00:00,70227.72,TP,0.004111311722854002,1.6556558614270012,True,True
development,BEAR,12-16,2024-04-15 12:00:00+00:00,2024-04-15 16:00:00+00:00,2024-04-15 12:20:00+00:00,0.05,65854.695,66874.9,65801.0,1073.8999999999942,0.3,0.3,1.0,66176.865,65532.52500000001,2024-04-15 12:40:00+00:00,66176.865,STOP,-0.004892134114355829,-2.8460670571779145,False,True
development,BEAR,08-12,2024-04-17 08:00:00+00:00,2024-04-17 12:00:00+00:00,2024-04-17 08:55:00+00:00,0.1,63301.78,64483.3,63170.5,1312.800000000003,0.3,0.3,1.0,63695.62,62907.939999999995,2024-04-17 10:10:00+00:00,62907.939999999995,TP,0.006221625995351218,2.710812997675609,True,True
development,BEAR,16-20,2024-04-17 16:00:00+00:00,2024-04-17 20:00:00+00:00,2024-04-17 16:45:00+00:00,0.05,59875.4,62957.2,59713.2,3244.0,0.25,0.25,1.0,60686.4,59064.4,2024-04-17 17:15:00+00:00,60686.4,STOP,-0.01354479469030687,-7.172397345153435,False,False
development,BULL,08-12,2024-04-24 08:00:00+00:00,2024-04-24 12:00:00+00:00,2024-04-24 08:35:00+00:00,0.1,66575.54000000001,67068.2,66520.8,547.3999999999942,0.3,0.3,1.0,66739.76000000001,66411.32,2024-04-24 09:00:00+00:00,66411.32,TP,0.0024666716935379143,0.8333358467689572,True,True
development,BEAR,04-08,2024-04-29 04:00:00+00:00,2024-04-29 08:00:00+00:00,2024-04-29 06:30:00+00:00,0.05,62120.185,63337.8,62056.1,1281.7000000000044,0.25,0.25,1.0,62440.61,61799.759999999995,2024-04-29 08:00:00+00:00,62362.0,TIME,-0.0038926960697235904,-2.346348034861795,False,True
development,SIDEWAYS,04-08,2024-04-30 04:00:00+00:00,2024-04-30 08:00:00+00:00,2024-04-30 07:45:00+00:00,0.05,63157.105,64700.0,63075.9,1624.0999999999983,0.25,0.25,1.0,63563.130000000005,62751.08,2024-04-30 08:00:00+00:00,63123.8,TIME,0.0005273357605609106,-0.13633211971954473,False,False
development,BEAR,12-16,2024-04-30 12:00:00+00:00,2024-04-30 16:00:00+00:00,2024-04-30 12:30:00+00:00,0.05,61111.02,63220.4,61000.0,2220.400000000001,0.3,0.3,1.0,61777.14,60444.899999999994,2024-04-30 16:00:00+00:00,60764.9,TIME,0.005663790262378133,2.4318951311890666,True,True
development,BULL,16-20,2024-05-04 16:00:00+00:00,2024-05-04 20:00:00+00:00,2024-05-04 16:25:00+00:00,0.05,63459.69,64137.8,63424.0,713.8000000000029,0.25,0.25,1.0,63638.14,63281.240000000005,2024-05-04 16:35:00+00:00,63638.14,STOP,-0.0028120213004506813,-1.8060106502253408,False,True
development,BULL,16-20,2024-05-06 16:00:00+00:00,2024-05-06 20:00:00+00:00,2024-05-06 19:25:00+00:00,0.05,62969.755,64295.1,62900.0,1395.0999999999983,0.25,0.25,1.0,63318.53,62620.979999999996,2024-05-06 20:00:00+00:00,63200.0,TIME,-0.0036564379200777044,-2.228218960038852,False,False
development,SIDEWAYS,20-00,2024-05-07 20:00:00+00:00,2024-05-08 00:00:00+00:00,2024-05-07 22:50:00+00:00,0.05,62813.945,63875.0,62758.1,1116.9000000000017,0.15,0.15,1.0,62981.48,62646.409999999996,2024-05-07 23:00:00+00:00,62646.409999999996,TP,0.0026671625225895856,0.9335812612947928,True,True
development,BEAR,08-12,2024-05-08 08:00:00+00:00,2024-05-08 12:00:00+00:00,2024-05-08 08:45:00+00:00,0.1,62131.98,62994.9,62036.1,958.8000000000028,0.3,0.3,1.0,62419.62,61844.340000000004,2024-05-08 10:20:00+00:00,62419.62,STOP,-0.004629499977306363,-2.7147499886531814,False,False
development,BEAR,16-20,2024-05-10 16:00:00+00:00,2024-05-10 20:00:00+00:00,2024-05-10 16:25:00+00:00,0.05,60785.36,63446.5,60645.3,2801.199999999997,0.25,0.25,1.0,61485.66,60085.06,2024-05-10 20:00:00+00:00,60682.4,TIME,0.0016938289088030264,0.44691445440151323,True,True
development,BEAR,08-12,2024-05-11 08:00:00+00:00,2024-05-11 12:00:00+00:00,2024-05-11 09:35:00+00:00,0.1,60717.91,61055.5,60680.4,375.09999999999854,0.3,0.3,1.0,60830.44,60605.380000000005,2024-05-11 09:55:00+00:00,60830.44,STOP,-0.0018533246615372438,-1.326662330768622,False,True
development,BULL,04-08,2024-05-16 04:00:00+00:00,2024-05-16 08:00:00+00:00,2024-05-16 05:40:00+00:00,0.05,65781.305,66644.0,65735.9,908.1000000000058,0.25,0.25,1.0,66008.32999999999,65554.28,2024-05-16 07:00:00+00:00,66008.32999999999,STOP,-0.003451208515854074,-2.125604257927037,False,True
development,BULL,12-16,2024-05-22 12:00:00+00:00,2024-05-22 16:00:00+00:00,2024-05-22 12:40:00+00:00,0.05,69712.09,70321.8,69680.0,641.8000000000029,0.3,0.3,1.0,69904.63,69519.54999999999,2024-05-22 13:15:00+00:00,69904.63,STOP,-0.0027619312518102406,-1.7809656259051203,False,True
development,BULL,12-16,2024-05-26 12:00:00+00:00,2024-05-26 16:00:00+00:00,2024-05-26 12:45:00+00:00,0.05,69011.085,69590.3,68980.6,609.6999999999971,0.3,0.3,1.0,69193.99500000001,68828.175,2024-05-26 14:00:00+00:00,69193.99500000001,STOP,-0.0026504437656646534,-1.7252218828323267,False,True
development,BULL,04-08,2024-05-31 04:00:00+00:00,2024-05-31 08:00:00+00:00,2024-05-31 06:35:00+00:00,0.05,68339.3,68782.0,68316.0,466.0,0.25,0.25,1.0,68455.8,68222.8,2024-05-31 07:20:00+00:00,68455.8,STOP,-0.001704729196816473,-1.2523645984082363,False,True
development,BEAR,16-20,2024-06-01 16:00:00+00:00,2024-06-01 20:00:00+00:00,2024-06-01 16:45:00+00:00,0.05,67694.12999999999,67936.0,67681.4,254.60000000000585,0.25,0.25,1.0,67757.78,67630.47999999998,2024-06-01 17:45:00+00:00,67630.47999999998,TP,0.0009402587787155067,0.07012938935775331,True,True
development,BEAR,08-12,2024-06-02 08:00:00+00:00,2024-06-02 12:00:00+00:00,2024-06-02 09:10:00+00:00,0.1,67755.2,67910.0,67738.0,172.0,0.3,0.3,1.0,67806.8,67703.59999999999,2024-06-02 09:15:00+00:00,67703.59999999999,TP,0.0007615651640022585,-0.01921741799887078,False,True
development,BULL,08-12,2024-06-05 08:00:00+00:00,2024-06-05 12:00:00+00:00,2024-06-05 09:55:00+00:00,0.1,70928.15999999999,71430.0,70872.4,557.6000000000058,0.3,0.3,1.0,71095.43999999999,70760.87999999999,2024-06-05 11:00:00+00:00,70760.87999999999,TP,0.0023584426834137367,0.7792213417068684,True,True
development,BEAR,08-12,2024-06-11 08:00:00+00:00,2024-06-11 12:00:00+00:00,2024-06-11 08:25:00+00:00,0.1,67417.22,68472.2,67300.0,1172.199999999997,0.3,0.3,1.0,67768.88,67065.56,2024-06-11 09:45:00+00:00,67065.56,TP,0.005216174739925548,2.208087369962774,True,True
development,BEAR,12-16,2024-06-17 12:00:00+00:00,2024-06-17 16:00:00+00:00,2024-06-17 12:55:00+00:00,0.05,65550.81,66295.8,65511.6,784.2000000000044,0.3,0.3,1.0,65786.06999999999,65315.549999999996,2024-06-17 13:20:00+00:00,65786.06999999999,STOP,-0.0035889716694575517,-2.1944858347287757,False,True
development,BEAR,08-12,2024-06-21 08:00:00+00:00,2024-06-21 12:00:00+00:00,2024-06-21 08:25:00+00:00,0.1,64221.98,64715.9,64167.1,548.8000000000029,0.3,0.3,1.0,64386.62,64057.340000000004,2024-06-21 08:45:00+00:00,64057.340000000004,TP,0.0025636082848893697,0.8818041424446849,True,True
development,BEAR,04-08,2024-06-24 04:00:00+00:00,2024-06-24 08:00:00+00:00,2024-06-24 04:20:00+00:00,0.05,62673.95,63357.0,62638.0,719.0,0.25,0.25,1.0,62853.7,62494.2,2024-06-24 04:30:00+00:00,62853.7,STOP,-0.0028680177330453883,-1.8340088665226943,False,True
development,BEAR,16-20,2024-06-24 16:00:00+00:00,2024-06-24 20:00:00+00:00,2024-06-24 16:20:00+00:00,0.05,60701.35,61677.0,60650.0,1027.0,0.25,0.25,1.0,60958.1,60444.6,2024-06-24 16:25:00+00:00,60958.1,STOP,-0.004229724709582242,-2.514862354791121,False,True
development,BEAR,20-00,2024-06-26 20:00:00+00:00,2024-06-27 00:00:00+00:00,2024-06-26 20:35:00+00:00,0.05,60741.625,61532.5,60700.0,832.5,0.15,0.15,1.0,60866.5,60616.75,2024-06-26 20:40:00+00:00,60866.5,STOP,-0.002055838973685673,-1.4279194868428364,False,False
development,BEAR,16-20,2024-06-28 16:00:00+00:00,2024-06-28 20:00:00+00:00,2024-06-28 17:05:00+00:00,0.05,60778.545,61868.1,60721.2,1146.9000000000017,0.25,0.25,1.0,61065.27,60491.82,2024-06-28 17:20:00+00:00,61065.27,STOP,-0.004717536426711079,-2.7587682133555393,False,True
development,BULL,12-16,2024-07-01 12:00:00+00:00,2024-07-01 16:00:00+00:00,2024-07-01 14:10:00+00:00,0.05,62616.135,63302.7,62580.0,722.6999999999971,0.3,0.3,1.0,62832.945,62399.325000000004,2024-07-01 14:20:00+00:00,62832.945,STOP,-0.0034625260725529875,-2.131263036276494,False,False
development,BULL,00-04,2024-07-02 00:00:00+00:00,2024-07-02 04:00:00+00:00,2024-07-02 01:40:00+00:00,0.05,62812.08,63421.6,62780.0,641.5999999999985,0.2,0.2,1.0,62940.4,62683.76,2024-07-02 02:05:00+00:00,62940.4,STOP,-0.0020429191327528034,-1.4214595663764018,False,False
development,SIDEWAYS,12-16,2024-07-09 12:00:00+00:00,2024-07-09 16:00:00+00:00,2024-07-09 14:55:00+00:00,0.05,57044.995,57899.9,57000.0,899.9000000000015,0.3,0.3,1.0,57314.965000000004,56775.025,2024-07-09 14:55:00+00:00,57314.965000000004,STOP_FILL_BAR,-0.004732579957277604,-2.766289978638802,False,False
development,BULL,16-20,2024-07-10 16:00:00+00:00,2024-07-10 20:00:00+00:00,2024-07-10 18:30:00+00:00,0.05,57472.9,58544.5,57416.5,1128.0,0.25,0.25,1.0,57754.9,57190.9,2024-07-10 20:00:00+00:00,57374.1,TIME,0.0017190710752372493,0.45953553761862465,True,True
development,BULL,12-16,2024-07-17 12:00:00+00:00,2024-07-17 16:00:00+00:00,2024-07-17 13:40:00+00:00,0.05,64578.425,65479.5,64531.0,948.5,0.3,0.3,1.0,64862.975000000006,64293.875,2024-07-17 13:40:00+00:00,64862.975000000006,STOP_FILL_BAR,-0.004406270360418405,-2.603135180209202,False,False
development,SIDEWAYS,16-20,2024-07-18 16:00:00+00:00,2024-07-18 20:00:00+00:00,2024-07-18 16:25:00+00:00,0.05,63446.09,65098.9,63359.1,1739.800000000003,0.25,0.25,1.0,63881.03999999999,63011.14,2024-07-18 17:00:00+00:00,63881.03999999999,STOP,-0.006855426394282093,-3.8277131971410463,False,True
development,BULL,00-04,2024-07-23 00:00:00+00:00,2024-07-23 04:00:00+00:00,2024-07-23 01:40:00+00:00,0.05,67253.07,68221.5,67202.1,1019.3999999999942,0.2,0.2,1.0,67456.95000000001,67049.19,2024-07-23 02:00:00+00:00,67456.95000000001,STOP,-0.003031534471214543,-1.9157672356072712,False,False
development,BULL,16-20,2024-07-27 16:00:00+00:00,2024-07-27 20:00:00+00:00,2024-07-27 19:35:00+00:00,0.05,68223.84,69381.7,68162.9,1218.800000000003,0.25,0.25,1.0,68528.54,67919.14,2024-07-27 19:35:00+00:00,68528.54,STOP_FILL_BAR,-0.004466180736821573,-2.633090368410786,False,True
development,BEAR,16-20,2024-08-04 16:00:00+00:00,2024-08-04 20:00:00+00:00,2024-08-04 16:15:00+00:00,0.05,59033.025,61064.6,58926.1,2138.5,0.25,0.25,1.0,59567.65,58498.4,2024-08-04 17:10:00+00:00,58498.4,TP,0.009056371412442442,4.12818570622122,True,True
development,BEAR,04-08,2024-08-05 04:00:00+00:00,2024-08-05 08:00:00+00:00,2024-08-05 05:20:00+00:00,0.05,52525.245,58286.9,52222.0,6064.9000000000015,0.25,0.25,1.0,54041.47,51009.020000000004,2024-08-05 06:15:00+00:00,51009.020000000004,TP,0.028866595481848747,14.033297740924374,True,True
development,BEAR,20-00,2024-08-06 20:00:00+00:00,2024-08-07 00:00:00+00:00,2024-08-06 21:05:00+00:00,0.05,56244.84,56999.9,56205.1,794.8000000000029,0.15,0.15,1.0,56364.06,56125.619999999995,2024-08-06 21:05:00+00:00,56364.06,STOP_FILL_BAR,-0.0021196611102458672,-1.4598305551229336,False,True
development,SIDEWAYS,00-04,2024-08-12 00:00:00+00:00,2024-08-12 04:00:00+00:00,2024-08-12 01:00:00+00:00,0.05,58325.505000000005,59657.5,58255.4,1402.0999999999983,0.2,0.2,1.0,58605.925,58045.08500000001,2024-08-12 01:10:00+00:00,58605.925,STOP,-0.0048078452128275315,-2.8039226064137655,False,False
development,SIDEWAYS,16-20,2024-08-14 16:00:00+00:00,2024-08-14 20:00:00+00:00,2024-08-14 18:40:00+00:00,0.05,58926.62,61839.7,58773.3,3066.399999999994,0.25,0.25,1.0,59693.22,58160.020000000004,2024-08-14 20:00:00+00:00,58854.0,TIME,0.0012323802043966313,0.21619010219831558,True,True
development,BEAR,04-08,2024-08-15 04:00:00+00:00,2024-08-15 08:00:00+00:00,2024-08-15 06:40:00+00:00,0.05,58023.69,59021.0,57971.2,1049.800000000003,0.25,0.25,1.0,58286.14,57761.240000000005,2024-08-15 07:25:00+00:00,57761.240000000005,TP,0.004523152526149183,1.8615762630745918,True,True
