partition,transition,date_utc,previous_session_high,previous_session_low,side,signal_ts,entry_ts,entry_px,sweep_level,sweep_extreme,stop_px,target_px,risk_pct,exit_reason,exit_ts,exit_px,gross_return,gross_pnl_usd,net_pnl_usd,hold_minutes
reference_validation,ASIA_TO_LONDON,2025-03-03,94373.4,91150.0,LONG,2025-03-03 08:55:00+00:00,2025-03-03 09:00:00+00:00,91440.5,91150.0,91100.0,91100.0,92121.5,0.0037237329192206952,TP_2R,2025-03-03 10:15:00+00:00,92121.5,0.007447465838441358,3.723732919220679,3.3237329192206793,75.0
reference_validation,LONDON_TO_NEWYORK,2025-03-03,93244.3,91100.0,SHORT,2025-03-03 14:15:00+00:00,2025-03-03 14:20:00+00:00,93224.3,93244.3,93598.5,93598.5,92475.90000000001,0.004013974897102977,TP_2R,2025-03-03 14:35:00+00:00,92475.90000000001,0.008027949794205957,4.013974897102979,3.613974897102979,15.0
reference_validation,LONDON_TO_NEWYORK,2025-03-04,84359.5,82500.0,LONG,2025-03-04 13:30:00+00:00,2025-03-04 13:35:00+00:00,82856.7,82500.0,82201.0,82201.0,84168.09999999999,0.007913662986819378,SL,2025-03-04 14:30:00+00:00,82201.0,-0.007913662986819392,-3.956831493409696,-4.356831493409696,55.0
reference_validation,ASIA_TO_LONDON,2025-03-05,87850.0,86328.0,SHORT,2025-03-05 08:40:00+00:00,2025-03-05 08:45:00+00:00,87830.0,87850.0,87861.5,87861.5,87767.0,0.000358647386997609,SL_SAME_5M_CONSERVATIVE,2025-03-05 08:45:00+00:00,87861.5,-0.00035864738699764587,-0.17932369349882293,-0.579323693498823,0.0
reference_validation,ASIA_TO_LONDON,2025-03-06,92780.3,89955.0,LONG,2025-03-06 12:55:00+00:00,2025-03-06 13:00:00+00:00,90062.7,89955.0,89889.6,89889.6,90408.89999999998,0.0019219943439402914,TP_2R,2025-03-06 13:15:00+00:00,90408.89999999998,0.003843988687880495,1.9219943439402476,1.5219943439402477,15.0
reference_validation,LONDON_TO_NEWYORK,2025-03-06,91642.3,89800.0,LONG,2025-03-06 14:15:00+00:00,2025-03-06 14:20:00+00:00,89858.7,89800.0,89480.0,89480.0,90616.09999999999,0.004214394376949556,SL,2025-03-06 14:30:00+00:00,89480.0,-0.004214394376949593,-2.1071971884747964,-2.5071971884747963,10.0
reference_validation,LONDON_TO_NEWYORK,2025-03-07,89818.3,87932.0,SHORT,2025-03-07 13:30:00+00:00,2025-03-07 13:35:00+00:00,89742.8,89818.3,90164.3,90164.3,88899.8,0.004696755617163716,SL,2025-03-07 13:35:00+00:00,90164.3,-0.0046967556171637614,-2.3483778085818807,-2.7483778085818806,0.0
reference_validation,ASIA_TO_LONDON,2025-03-10,82761.0,80001.0,SHORT,2025-03-10 09:35:00+00:00,2025-03-10 09:40:00+00:00,82521.0,82761.0,83028.5,83028.5,81506.0,0.006149949709770846,SL,2025-03-10 11:50:00+00:00,83028.5,-0.006149949709770786,-3.074974854885393,-3.4749748548853927,130.0
reference_validation,ASIA_TO_LONDON,2025-03-11,80585.5,76560.0,SHORT,2025-03-11 08:05:00+00:00,2025-03-11 08:10:00+00:00,80556.7,80585.5,80703.4,80703.4,80263.3,0.0018210775764150853,SL,2025-03-11 08:10:00+00:00,80703.4,-0.0018210775764151421,-0.9105387882075711,-1.310538788207571,0.0
reference_validation,LONDON_TO_NEWYORK,2025-03-11,82240.0,80291.0,LONG,2025-03-11 14:05:00+00:00,2025-03-11 14:10:00+00:00,81050.1,80291.0,80106.0,80106.0,82938.30000000002,0.011648350834854068,SL,2025-03-11 14:25:00+00:00,80106.0,-0.011648350834854049,-5.824175417427025,-6.224175417427025,15.0
reference_validation,ASIA_TO_LONDON,2025-03-12,83741.8,81250.0,SHORT,2025-03-12 12:35:00+00:00,2025-03-12 12:40:00+00:00,83530.1,83741.8,84150.0,84150.0,82290.30000000002,0.007421276881028446,SL,2025-03-12 13:00:00+00:00,84150.0,-0.007421276881028449,-3.7106384405142245,-4.110638440514225,20.0
reference_validation,LONDON_TO_NEWYORK,2025-03-12,84487.0,81980.0,LONG,2025-03-12 16:05:00+00:00,2025-03-12 16:10:00+00:00,82007.7,81980.0,81840.5,81840.5,82342.09999999999,0.002038832938858145,SL,2025-03-12 16:15:00+00:00,81840.5,-0.002038832938858093,-1.0194164694290464,-1.4194164694290463,5.0
reference_validation,ASIA_TO_LONDON,2025-03-13,84307.1,82813.2,LONG,2025-03-13 08:50:00+00:00,2025-03-13 08:55:00+00:00,82824.1,82813.2,82750.0,82750.0,82972.30000000002,0.0008946671319097439,TP_2R,2025-03-13 08:55:00+00:00,82972.30000000002,0.001789334263819553,0.8946671319097765,0.4946671319097765,0.0
reference_validation,LONDON_TO_NEWYORK,2025-03-13,84030.0,82212.0,LONG,2025-03-13 14:15:00+00:00,2025-03-13 14:20:00+00:00,82421.7,82212.0,81942.1,81942.1,83380.89999999998,0.005818855956622968,SL,2025-03-13 14:25:00+00:00,81942.1,-0.005818855956623015,-2.9094279783115073,-3.3094279783115073,5.0
reference_validation,ASIA_TO_LONDON,2025-03-14,82425.0,80772.0,SHORT,2025-03-14 08:30:00+00:00,2025-03-14 08:35:00+00:00,82309.2,82425.0,82534.2,82534.2,81859.2,0.0027335947864880234,SL,2025-03-14 08:45:00+00:00,82534.2,-0.002733594786487936,-1.366797393243968,-1.766797393243968,10.0
reference_validation,LONDON_TO_NEWYORK,2025-03-14,83538.0,82121.2,SHORT,2025-03-14 13:35:00+00:00,2025-03-14 13:40:00+00:00,83528.9,83538.0,83756.1,83756.1,83074.49999999997,0.002720016664890974,TP_2R,2025-03-14 13:40:00+00:00,83074.49999999997,0.005440033329781935,2.7200166648909674,2.3200166648909675,0.0
reference_validation,ASIA_TO_LONDON,2025-03-17,83842.8,82483.9,SHORT,2025-03-17 12:00:00+00:00,2025-03-17 12:05:00+00:00,83385.0,83842.8,84000.0,84000.0,82155.0,0.007375427235114229,SL,2025-03-17 12:30:00+00:00,84000.0,-0.007375427235114307,-3.6877136175571534,-4.087713617557154,25.0
reference_validation,LONDON_TO_NEWYORK,2025-03-17,84000.0,82801.0,LONG,2025-03-17 13:30:00+00:00,2025-03-17 13:35:00+00:00,83126.0,82801.0,82757.1,82757.1,83863.79999999999,0.004437841349276931,SL,2025-03-17 14:00:00+00:00,82757.1,-0.004437841349276939,-2.2189206746384693,-2.6189206746384692,25.0
reference_validation,ASIA_TO_LONDON,2025-03-19,83329.9,82501.8,SHORT,2025-03-19 08:10:00+00:00,2025-03-19 08:15:00+00:00,83325.1,83329.9,83376.9,83376.9,83221.50000000003,0.0006216614201481709,SL,2025-03-19 08:25:00+00:00,83376.9,-0.0006216614201481896,-0.3108307100740948,-0.7108307100740948,10.0
reference_validation,LONDON_TO_NEWYORK,2025-03-19,84325.2,83137.8,SHORT,2025-03-19 14:00:00+00:00,2025-03-19 14:05:00+00:00,84324.4,84325.2,84344.5,84344.5,84284.19999999998,0.00023836517069799278,SL_SAME_5M_CONSERVATIVE,2025-03-19 14:05:00+00:00,84344.5,-0.00023836517069808494,-0.11918258534904247,-0.5191825853490425,0.0
reference_validation,ASIA_TO_LONDON,2025-03-20,87500.0,85383.0,LONG,2025-03-20 11:35:00+00:00,2025-03-20 11:40:00+00:00,85427.9,85383.0,85343.5,85343.5,85596.69999999998,0.0009879676311836552,SL,2025-03-20 12:00:00+00:00,85343.5,-0.000987967631183695,-0.49398381559184745,-0.8939838155918475,20.0
reference_validation,LONDON_TO_NEWYORK,2025-03-20,86285.8,84685.5,SHORT,2025-03-20 14:15:00+00:00,2025-03-20 14:20:00+00:00,86284.6,86285.8,86381.6,86381.6,86090.6,0.0011241867030733178,SL,2025-03-20 14:25:00+00:00,86381.6,-0.0011241867030733488,-0.5620933515366744,-0.9620933515366744,5.0
reference_validation,ASIA_TO_LONDON,2025-03-21,84813.6,83650.3,LONG,2025-03-21 12:40:00+00:00,2025-03-21 12:45:00+00:00,83757.5,83650.3,83622.6,83622.6,84027.29999999999,0.00161060203563853,SL,2025-03-21 12:55:00+00:00,83622.6,-0.0016106020356385642,-0.8053010178192821,-1.205301017819282,10.0
reference_validation,LONDON_TO_NEWYORK,2025-03-21,84344.4,83334.9,LONG,2025-03-21 13:30:00+00:00,2025-03-21 13:35:00+00:00,83373.9,83334.9,83238.0,83238.0,83645.69999999998,0.0016300065128294849,SL,2025-03-21 13:35:00+00:00,83238.0,-0.0016300065128295183,-0.8150032564147591,-1.215003256414759,0.0
reference_validation,ASIA_TO_LONDON,2025-03-24,87277.5,85478.3,SHORT,2025-03-24 08:20:00+00:00,2025-03-24 08:25:00+00:00,87263.3,87277.5,87288.0,87288.0,87213.90000000001,0.00028305140878235284,SL,2025-03-24 08:25:00+00:00,87288.0,-0.00028305140878237545,-0.14152570439118772,-0.5415257043911877,0.0
reference_validation,LONDON_TO_NEWYORK,2025-03-24,87898.9,86808.0,SHORT,2025-03-24 14:30:00+00:00,2025-03-24 14:35:00+00:00,87879.3,87898.9,88270.9,88270.9,87096.10000000002,0.004456111962657773,SL,2025-03-24 15:20:00+00:00,88270.9,-0.004456111962657827,-2.2280559813289136,-2.6280559813289135,45.0
reference_validation,ASIA_TO_LONDON,2025-03-25,87644.0,86260.0,SHORT,2025-03-25 13:20:00+00:00,2025-03-25 13:25:00+00:00,87520.1,87644.0,87681.4,87681.4,87197.50000000003,0.0018430052068037896,TIME_EXIT_SESSION_END,2025-03-25 13:30:00+00:00,87638.8,-0.0013562598763026124,-0.6781299381513062,-1.078129938151306,5.0
reference_validation,LONDON_TO_NEWYORK,2025-03-25,87681.4,86358.2,SHORT,2025-03-25 13:35:00+00:00,2025-03-25 13:40:00+00:00,87485.5,87681.4,87727.3,87727.3,87001.9,0.0027638865869201515,TP_2R,2025-03-25 13:50:00+00:00,87001.9,0.005527773173840345,2.7638865869201723,2.3638865869201724,10.0
reference_validation,LONDON_TO_NEWYORK,2025-03-26,88235.0,87417.3,LONG,2025-03-26 13:35:00+00:00,2025-03-26 13:40:00+00:00,87684.0,87417.3,87353.3,87353.3,88345.4,0.00377149765065459,SL,2025-03-26 13:50:00+00:00,87353.3,-0.003771497650654543,-1.8857488253272714,-2.2857488253272713,10.0
reference_validation,ASIA_TO_LONDON,2025-03-27,87722.4,86752.3,LONG,2025-03-27 11:45:00+00:00,2025-03-27 11:50:00+00:00,86837.5,86752.3,86741.5,86741.5,87029.5,0.0011055131711530156,SL,2025-03-27 12:00:00+00:00,86741.5,-0.0011055131711530386,-0.5527565855765193,-0.9527565855765193,10.0
reference_validation,LONDON_TO_NEWYORK,2025-03-27,87562.4,86120.0,LONG,2025-03-27 13:50:00+00:00,2025-03-27 13:55:00+00:00,86232.7,86120.0,86012.8,86012.8,86672.49999999999,0.0025500767110387844,TP_2R,2025-03-27 14:00:00+00:00,86672.49999999999,0.005100153422077591,2.5500767110387956,2.1500767110387957,5.0
reference_validation,ASIA_TO_LONDON,2025-03-28,87470.0,85121.1,LONG,2025-03-28 08:40:00+00:00,2025-03-28 08:45:00+00:00,85138.4,85121.1,85035.7,85035.7,85343.79999999999,0.0012062712007742346,TP_2R,2025-03-28 08:45:00+00:00,85343.79999999999,0.002412542401548423,1.2062712007742116,0.8062712007742115,0.0
reference_validation,LONDON_TO_NEWYORK,2025-03-31,83183.0,81250.0,SHORT,2025-03-31 14:05:00+00:00,2025-03-31 14:10:00+00:00,83065.9,83183.0,83222.0,83222.0,82753.69999999998,0.0018792308275719137,SL,2025-03-31 14:10:00+00:00,83222.0,-0.0018792308275719094,-0.9396154137859547,-1.3396154137859546,0.0
reference_validation,LONDON_TO_NEWYORK,2025-04-01,84474.8,83401.0,LONG,2025-04-01 13:35:00+00:00,2025-04-01 13:40:00+00:00,83599.9,83401.0,83360.2,83360.2,84079.29999999999,0.002867228310081676,SL,2025-04-01 14:00:00+00:00,83360.2,-0.002867228310081682,-1.433614155040841,-1.833614155040841,20.0
reference_validation,ASIA_TO_LONDON,2025-04-02,85217.9,83846.0,SHORT,2025-04-02 09:15:00+00:00,2025-04-02 09:20:00+00:00,85080.1,85217.9,85318.1,85318.1,84604.1,0.0027973638959051528,TP_2R,2025-04-02 11:40:00+00:00,84604.1,0.00559472779181025,2.797363895905125,2.397363895905125,140.0
reference_validation,LONDON_TO_NEWYORK,2025-04-02,85425.0,84220.0,SHORT,2025-04-02 13:35:00+00:00,2025-04-02 13:40:00+00:00,85259.9,85425.0,85498.9,85498.9,84781.9,0.002803193529431773,SL,2025-04-02 13:45:00+00:00,85498.9,-0.0028031935294317023,-1.4015967647158512,-1.801596764715851,5.0
reference_validation,ASIA_TO_LONDON,2025-04-03,83889.2,82137.3,LONG,2025-04-03 12:50:00+00:00,2025-04-03 12:55:00+00:00,82216.1,82137.3,81849.0,81849.0,82950.30000000002,0.004465062195847356,SL,2025-04-03 13:00:00+00:00,81849.0,-0.0044650621958473025,-2.2325310979236512,-2.632531097923651,5.0
reference_validation,LONDON_TO_NEWYORK,2025-04-03,83774.1,81755.0,LONG,2025-04-03 14:15:00+00:00,2025-04-03 14:20:00+00:00,81923.5,81755.0,81744.8,81744.8,82280.9,0.0021813032890440117,TP_2R,2025-04-03 14:30:00+00:00,82280.9,0.0043626065780879575,2.1813032890439787,1.7813032890439788,10.0
reference_validation,ASIA_TO_LONDON,2025-04-04,83987.0,82553.8,SHORT,2025-04-04 10:05:00+00:00,2025-04-04 10:10:00+00:00,83866.9,83987.0,84587.4,84587.4,82425.9,0.008590993586265857,TP_2R,2025-04-04 10:50:00+00:00,82425.9,0.01718198717253172,8.59099358626586,8.19099358626586,40.0
reference_validation,LONDON_TO_NEWYORK,2025-04-07,77642.8,75051.7,SHORT,2025-04-07 16:55:00+00:00,2025-04-07 17:00:00+00:00,77394.8,77642.8,77870.0,77870.0,76444.40000000001,0.006139947386646093,SL,2025-04-07 17:00:00+00:00,77870.0,-0.0061399473866461385,-3.0699736933230692,-3.469973693323069,0.0
reference_validation,LONDON_TO_NEWYORK,2025-04-08,80359.5,78788.0,LONG,2025-04-08 14:50:00+00:00,2025-04-08 14:55:00+00:00,78798.2,78788.0,78780.0,78780.0,78834.59999999999,0.00023096974296363485,SL,2025-04-08 14:55:00+00:00,78780.0,-0.00023096974296366035,-0.11548487148183018,-0.5154848714818302,0.0
reference_validation,LONDON_TO_NEWYORK,2025-04-09,77833.8,75735.9,SHORT,2025-04-09 14:05:00+00:00,2025-04-09 14:10:00+00:00,77480.1,77833.8,78060.0,78060.0,76320.30000000002,0.007484502472247637,SL,2025-04-09 16:50:00+00:00,78060.0,-0.007484502472247634,-3.742251236123817,-4.142251236123817,160.0
reference_validation,LONDON_TO_NEWYORK,2025-04-10,82488.0,81300.9,LONG,2025-04-10 14:20:00+00:00,2025-04-10 14:25:00+00:00,81395.1,81300.9,81070.0,81070.0,82045.30000000002,0.003994097924813727,SL,2025-04-10 15:00:00+00:00,81070.0,-0.003994097924813755,-1.9970489624068777,-2.3970489624068776,35.0
reference_validation,ASIA_TO_LONDON,2025-04-11,81388.0,78935.5,SHORT,2025-04-11 08:15:00+00:00,2025-04-11 08:20:00+00:00,81223.8,81388.0,81458.4,81458.4,80754.60000000002,0.0028883159862009814,SL,2025-04-11 08:35:00+00:00,81458.4,-0.0028883159862009844,-1.4441579931004922,-1.844157993100492,15.0
reference_validation,LONDON_TO_NEWYORK,2025-04-11,82944.3,80691.3,SHORT,2025-04-11 13:40:00+00:00,2025-04-11 13:45:00+00:00,82873.9,82944.3,83245.1,83245.1,82131.49999999997,0.004479094141822838,TP_2R,2025-04-11 14:20:00+00:00,82131.49999999997,0.008958188283645696,4.4790941418228485,4.079094141822848,35.0
reference_validation,LONDON_TO_NEWYORK,2025-04-14,85242.7,84202.0,LONG,2025-04-14 13:45:00+00:00,2025-04-14 13:50:00+00:00,84345.1,84202.0,84023.0,84023.0,84989.30000000002,0.0038188347633710293,TP_2R,2025-04-14 14:25:00+00:00,84989.30000000002,0.0076376695267421635,3.8188347633710817,3.418834763371082,35.0
reference_validation,ASIA_TO_LONDON,2025-04-15,85835.0,84303.0,SHORT,2025-04-15 08:10:00+00:00,2025-04-15 08:15:00+00:00,85824.3,85835.0,85875.0,85875.0,85722.90000000001,0.0005907417829215862,SL,2025-04-15 08:15:00+00:00,85875.0,-0.0005907417829216222,-0.2953708914608111,-0.6953708914608111,0.0
reference_validation,LONDON_TO_NEWYORK,2025-04-15,85974.9,85314.4,SHORT,2025-04-15 13:50:00+00:00,2025-04-15 13:55:00+00:00,85917.8,85974.9,86443.0,86443.0,84867.40000000001,0.006112819462323256,TP_2R,2025-04-15 14:20:00+00:00,84867.40000000001,0.012225638924646565,6.112819462323282,5.7128194623232815,25.0
reference_validation,ASIA_TO_LONDON,2025-04-16,83915.7,83063.9,SHORT,2025-04-16 08:40:00+00:00,2025-04-16 08:45:00+00:00,83867.1,83915.7,84089.1,84089.1,83423.1,0.0026470451464280986,SL,2025-04-16 11:45:00+00:00,84089.1,-0.0026470451464279954,-1.3235225732139977,-1.7235225732139976,180.0
reference_validation,LONDON_TO_NEWYORK,2025-04-16,84229.6,83100.0,SHORT,2025-04-16 17:45:00+00:00,2025-04-16 17:50:00+00:00,83955.8,84229.6,84299.9,84299.9,83267.60000000002,0.004098585207930736,TP_2R,2025-04-16 17:55:00+00:00,83267.60000000002,0.008197170415861432,4.098585207930716,3.698585207930716,5.0
reference_validation,LONDON_TO_NEWYORK,2025-04-17,84829.4,84144.1,LONG,2025-04-17 15:05:00+00:00,2025-04-17 15:10:00+00:00,84352.8,84144.1,84087.6,84087.6,84883.2,0.0031439383162147204,TP_2R,2025-04-17 16:20:00+00:00,84883.2,0.006287876632429468,3.143938316214734,2.743938316214734,70.0
reference_validation,LONDON_TO_NEWYORK,2025-04-18,84734.5,84428.9,LONG,2025-04-18 14:20:00+00:00,2025-04-18 14:25:00+00:00,84434.9,84428.9,84333.2,84333.2,84638.29999999999,0.0012044782430013785,SL,2025-04-18 15:25:00+00:00,84333.2,-0.0012044782430014056,-0.6022391215007028,-1.0022391215007027,60.0
reference_validation,ASIA_TO_LONDON,2025-04-21,87702.3,85100.0,SHORT,2025-04-21 09:05:00+00:00,2025-04-21 09:10:00+00:00,87613.9,87702.3,87777.0,87777.0,87287.69999999998,0.0018615767589390021,TP_2R,2025-04-21 09:25:00+00:00,87287.69999999998,0.0037231535178779973,1.8615767589389987,1.4615767589389987,15.0
reference_validation,LONDON_TO_NEWYORK,2025-04-21,87777.0,86610.0,SHORT,2025-04-21 16:25:00+00:00,2025-04-21 16:30:00+00:00,87723.6,87777.0,87974.6,87974.6,87221.6,0.002861259683825105,TP_2R,2025-04-21 16:50:00+00:00,87221.6,0.005722519367650225,2.8612596838251125,2.4612596838251126,20.0
reference_validation,ASIA_TO_LONDON,2025-04-22,88850.0,87017.5,SHORT,2025-04-22 12:35:00+00:00,2025-04-22 12:40:00+00:00,88598.4,88850.0,88895.1,88895.1,88004.99999999997,0.003348818940297022,SL,2025-04-22 12:55:00+00:00,88895.1,-0.003348818940297038,-1.674409470148519,-2.074409470148519,15.0
reference_validation,ASIA_TO_LONDON,2025-04-23,94263.0,92552.0,SHORT,2025-04-23 08:15:00+00:00,2025-04-23 08:20:00+00:00,94230.0,94263.0,94343.7,94343.7,94002.6,0.001206622094874213,SL,2025-04-23 08:20:00+00:00,94343.7,-0.0012066220948743211,-0.6033110474371606,-1.0033110474371605,0.0
reference_validation,LONDON_TO_NEWYORK,2025-04-23,94453.0,93280.0,SHORT,2025-04-23 13:35:00+00:00,2025-04-23 13:40:00+00:00,93517.1,94453.0,94904.3,94904.3,90742.70000000001,0.014833650744088482,TIME_EXIT_SESSION_END,2025-04-23 20:00:00+00:00,93436.4,0.0008629437824740904,0.4314718912370452,0.03147189123704519,380.0
reference_validation,ASIA_TO_LONDON,2025-04-24,93735.1,92055.1,LONG,2025-04-24 08:10:00+00:00,2025-04-24 08:15:00+00:00,92068.2,92055.1,92054.0,92054.0,92096.59999999999,0.00015423349212862953,SL_SAME_5M_CONSERVATIVE,2025-04-24 08:15:00+00:00,92054.0,-0.00015423349212861925,-0.07711674606430963,-0.47711674606430965,0.0
reference_validation,LONDON_TO_NEWYORK,2025-04-24,92783.6,91619.0,SHORT,2025-04-24 13:40:00+00:00,2025-04-24 13:45:00+00:00,92782.1,92783.6,92887.4,92887.4,92571.50000000003,0.0011349171876901725,TP_2R,2025-04-24 13:45:00+00:00,92571.50000000003,0.0022698343753803085,1.1349171876901543,0.7349171876901542,0.0
reference_validation,ASIA_TO_LONDON,2025-04-25,94409.5,92788.0,SHORT,2025-04-25 12:50:00+00:00,2025-04-25 12:55:00+00:00,94364.7,94409.5,94636.8,94636.8,93820.49999999999,0.0028834935097552987,TIME_EXIT_SESSION_END,2025-04-25 13:30:00+00:00,94161.6,0.0021522878788359234,1.0761439394179617,0.6761439394179617,35.0
reference_validation,LONDON_TO_NEWYORK,2025-04-25,95000.0,93493.9,SHORT,2025-04-25 14:20:00+00:00,2025-04-25 14:25:00+00:00,94800.0,95000.0,95179.7,95179.7,94040.6,0.0040052742616033445,SL,2025-04-25 14:40:00+00:00,95179.7,-0.004005274261603242,-2.002637130801621,-2.402637130801621,15.0
reference_validation,ASIA_TO_LONDON,2025-04-28,94758.0,92700.0,SHORT,2025-04-28 08:05:00+00:00,2025-04-28 08:10:00+00:00,94604.2,94758.0,94781.8,94781.8,94248.99999999999,0.0018772950883788016,SL,2025-04-28 08:30:00+00:00,94781.8,-0.0018772950883787498,-0.9386475441893749,-1.3386475441893748,20.0
reference_validation,LONDON_TO_NEWYORK,2025-04-28,95578.8,94259.2,LONG,2025-04-28 13:45:00+00:00,2025-04-28 13:50:00+00:00,94328.9,94259.2,94245.0,94245.0,94496.69999999998,0.0008894410938746682,SL,2025-04-28 13:50:00+00:00,94245.0,-0.0008894410938746766,-0.4447205469373383,-0.8447205469373383,0.0
reference_validation,LONDON_TO_NEWYORK,2025-04-29,95264.9,94540.2,LONG,2025-04-29 14:00:00+00:00,2025-04-29 14:05:00+00:00,94847.7,94540.2,94466.5,94466.5,95610.09999999999,0.004019074790427149,TIME_EXIT_SESSION_END,2025-04-29 20:00:00+00:00,95250.5,0.0042468083042603855,2.1234041521301927,1.7234041521301928,355.0
reference_validation,ASIA_TO_LONDON,2025-04-30,95149.9,94081.4,SHORT,2025-04-30 11:40:00+00:00,2025-04-30 11:45:00+00:00,95051.3,95149.9,95176.0,95176.0,94801.90000000001,0.001311923140451494,SL,2025-04-30 11:55:00+00:00,95176.0,-0.0013119231404514764,-0.6559615702257382,-1.055961570225738,10.0
reference_validation,LONDON_TO_NEWYORK,2025-04-30,95186.5,94165.3,LONG,2025-04-30 14:30:00+00:00,2025-04-30 14:35:00+00:00,94244.0,94165.3,93962.4,93962.4,94807.20000000001,0.002987988625270636,SL,2025-04-30 14:35:00+00:00,93962.4,-0.00298798862527061,-1.493994312635305,-1.893994312635305,0.0
reference_validation,ASIA_TO_LONDON,2025-05-01,95146.2,94086.7,SHORT,2025-05-01 09:00:00+00:00,2025-05-01 09:05:00+00:00,95132.9,95146.2,95180.9,95180.9,95036.9,0.0005045573087754079,SL,2025-05-01 09:20:00+00:00,95180.9,-0.0005045573087754107,-0.25227865438770536,-0.6522786543877054,15.0
reference_validation,LONDON_TO_NEWYORK,2025-05-01,96712.0,94866.6,SHORT,2025-05-01 17:35:00+00:00,2025-05-01 17:40:00+00:00,96682.8,96712.0,96941.4,96941.4,96165.60000000002,0.0026747260112449296,SL,2025-05-01 18:45:00+00:00,96941.4,-0.0026747260112449656,-1.3373630056224828,-1.7373630056224827,65.0
reference_validation,LONDON_TO_NEWYORK,2025-05-02,97221.8,96300.0,SHORT,2025-05-02 15:25:00+00:00,2025-05-02 15:30:00+00:00,97095.4,97221.8,97389.4,97389.4,96507.4,0.0030279498307849806,SL,2025-05-02 15:40:00+00:00,97389.4,-0.003027949830785026,-1.513974915392513,-1.913974915392513,10.0
reference_validation,LONDON_TO_NEWYORK,2025-05-05,94726.8,93835.0,LONG,2025-05-05 13:40:00+00:00,2025-05-05 13:45:00+00:00,93837.2,93835.0,93662.6,93662.6,94186.39999999998,0.0018606693294342892,SL,2025-05-05 13:50:00+00:00,93662.6,-0.0018606693294342946,-0.9303346647171473,-1.3303346647171472,5.0
reference_validation,ASIA_TO_LONDON,2025-05-06,94893.3,93961.0,LONG,2025-05-06 08:25:00+00:00,2025-05-06 08:30:00+00:00,93986.1,93961.0,93931.1,93931.1,94096.1,0.0005851929168249348,TP_2R,2025-05-06 08:30:00+00:00,94096.1,0.0011703858336498119,0.5851929168249059,0.1851929168249059,0.0
reference_validation,LONDON_TO_NEWYORK,2025-05-06,94354.6,93662.2,LONG,2025-05-06 14:00:00+00:00,2025-05-06 14:05:00+00:00,93905.0,93662.2,93561.3,93561.3,94592.4,0.0036600819977636663,TP_2R,2025-05-06 14:20:00+00:00,94592.4,0.007320163995527373,3.6600819977636867,3.260081997763687,15.0
reference_validation,LONDON_TO_NEWYORK,2025-05-07,97150.0,96670.1,LONG,2025-05-07 13:30:00+00:00,2025-05-07 13:35:00+00:00,96860.2,96670.1,96655.2,96655.2,97270.2,0.0021164523715623135,TP_2R,2025-05-07 14:20:00+00:00,97270.2,0.004232904743124655,2.1164523715623274,1.7164523715623274,45.0
reference_validation,ASIA_TO_LONDON,2025-05-08,99374.3,96831.5,SHORT,2025-05-08 11:55:00+00:00,2025-05-08 12:00:00+00:00,99369.9,99374.3,99428.1,99428.1,99253.49999999997,0.0005856904354337848,SL,2025-05-08 12:00:00+00:00,99428.1,-0.0005856904354337722,-0.2928452177168861,-0.6928452177168861,0.0
reference_validation,LONDON_TO_NEWYORK,2025-05-08,99863.3,99165.2,LONG,2025-05-08 13:40:00+00:00,2025-05-08 13:45:00+00:00,99252.4,99165.2,99156.5,99156.5,99444.19999999998,0.0009662234867871627,SL,2025-05-08 13:45:00+00:00,99156.5,-0.0009662234867872099,-0.48311174339360496,-0.883111743393605,0.0
reference_validation,LONDON_TO_NEWYORK,2025-05-09,103920.0,102376.5,LONG,2025-05-09 14:40:00+00:00,2025-05-09 14:45:00+00:00,102913.5,102376.5,102358.0,102358.0,104024.5,0.005397736934415796,SL,2025-05-09 16:55:00+00:00,102358.0,-0.005397736934415809,-2.6988684672079044,-3.0988684672079043,130.0
reference_validation,ASIA_TO_LONDON,2025-05-12,105863.1,103664.8,LONG,2025-05-12 11:50:00+00:00,2025-05-12 11:55:00+00:00,103818.7,103664.8,103615.2,103615.2,104225.7,0.001960147834638654,SL,2025-05-12 11:55:00+00:00,103615.2,-0.0019601478346386036,-0.9800739173193018,-1.3800739173193017,0.0
reference_validation,ASIA_TO_LONDON,2025-05-13,102900.0,101400.0,SHORT,2025-05-13 08:15:00+00:00,2025-05-13 08:20:00+00:00,102811.2,102900.0,102922.0,102922.0,102589.59999999999,0.0010777035964953518,TP_2R,2025-05-13 08:20:00+00:00,102589.59999999999,0.002155407192990677,1.0777035964953385,0.6777035964953385,0.0
reference_validation,LONDON_TO_NEWYORK,2025-05-13,103930.1,102507.6,SHORT,2025-05-13 16:40:00+00:00,2025-05-13 16:45:00+00:00,103900.1,103930.1,104073.7,104073.7,103552.90000000002,0.0016708357354804399,SL,2025-05-13 17:45:00+00:00,104073.7,-0.001670835735480436,-0.835417867740218,-1.235417867740218,60.0
reference_validation,ASIA_TO_LONDON,2025-05-14,104086.5,103314.0,LONG,2025-05-14 09:50:00+00:00,2025-05-14 09:55:00+00:00,103326.3,103314.0,103202.7,103202.7,103573.50000000001,0.0011962104517437072,TP_2R,2025-05-14 10:05:00+00:00,103573.50000000001,0.0023924209034873467,1.1962104517436734,0.7962104517436733,10.0
