partition,regime,clock_block,obs_start,obs_end,H,L,range,f15_px,k1_ts,k1_start,clean_window,window_status,leave_bar_start,eligible_start,fill_ts,terminal_ts,terminal_type,l2_after_fill,minutes_fill_to_l2
external,BULL,16-20,2020-03-06 16:00:00+00:00,2020-03-06 20:00:00+00:00,9138.64,9016.53,122.10999999999876,9034.8465,2020-03-06 16:05:00+00:00,2020-03-06 16:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-03-06 16:05:00+00:00,2020-03-06 16:10:00+00:00,,2020-03-06 20:00:00+00:00,BLOCK_END,False,
external,SIDEWAYS,00-04,2020-03-08 00:00:00+00:00,2020-03-08 04:00:00+00:00,8932.31,8865.0,67.30999999999949,8875.0965,2020-03-08 00:05:00+00:00,2020-03-08 00:00:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2020-03-08 00:05:00+00:00,,,2020-03-08 00:05:00+00:00,L2_BREAK,False,
external,SIDEWAYS,12-16,2020-03-08 12:00:00+00:00,2020-03-08 16:00:00+00:00,8760.0,8672.0,88.0,8685.2,2020-03-08 13:00:00+00:00,2020-03-08 12:55:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-03-08 13:00:00+00:00,2020-03-08 13:05:00+00:00,2020-03-08 13:05:00+00:00,2020-03-08 13:10:00+00:00,L2_ARRIVAL,True,5.0
external,SIDEWAYS,00-04,2020-03-09 00:00:00+00:00,2020-03-09 04:00:00+00:00,8305.79,7997.7,308.09000000000106,8043.9135,2020-03-09 03:20:00+00:00,2020-03-09 03:15:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-03-09 03:20:00+00:00,2020-03-09 03:25:00+00:00,2020-03-09 03:45:00+00:00,2020-03-09 04:00:00+00:00,BLOCK_END,False,
external,SIDEWAYS,12-16,2020-03-09 12:00:00+00:00,2020-03-09 16:00:00+00:00,7996.28,7762.06,234.21999999999935,7797.193,2020-03-09 13:40:00+00:00,2020-03-09 13:35:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2020-03-09 13:45:00+00:00,,,2020-03-09 13:45:00+00:00,L2_BREAK,False,
external,SIDEWAYS,16-20,2020-03-10 16:00:00+00:00,2020-03-10 20:00:00+00:00,8156.31,7744.71,411.60000000000036,7806.45,2020-03-10 16:05:00+00:00,2020-03-10 16:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-03-10 16:05:00+00:00,2020-03-10 16:10:00+00:00,2020-03-10 16:10:00+00:00,2020-03-10 20:00:00+00:00,BLOCK_END,False,
external,SIDEWAYS,00-04,2020-03-11 00:00:00+00:00,2020-03-11 04:00:00+00:00,8041.41,7872.3,169.10999999999967,7897.6665,2020-03-11 00:05:00+00:00,2020-03-11 00:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-03-11 00:05:00+00:00,2020-03-11 00:10:00+00:00,2020-03-11 02:20:00+00:00,2020-03-11 04:00:00+00:00,BLOCK_END,False,
external,SIDEWAYS,12-16,2020-03-11 12:00:00+00:00,2020-03-11 16:00:00+00:00,7930.0,7758.18,171.8199999999997,7783.953,2020-03-11 15:40:00+00:00,2020-03-11 15:35:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-03-11 15:40:00+00:00,2020-03-11 15:45:00+00:00,,2020-03-11 15:45:00+00:00,L2_ARRIVAL,False,
external,SIDEWAYS,04-08,2020-03-12 04:00:00+00:00,2020-03-12 08:00:00+00:00,7969.0,7575.0,394.0,7634.1,2020-03-12 04:25:00+00:00,2020-03-12 04:20:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-03-12 04:25:00+00:00,2020-03-12 04:30:00+00:00,,2020-03-12 04:30:00+00:00,L2_ARRIVAL,False,
external,SIDEWAYS,08-12,2020-03-12 08:00:00+00:00,2020-03-12 12:00:00+00:00,7666.26,7340.0,326.2600000000002,7388.939,2020-03-12 08:10:00+00:00,2020-03-12 08:05:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-03-12 08:10:00+00:00,2020-03-12 08:15:00+00:00,,2020-03-12 08:15:00+00:00,L2_ARRIVAL,False,
external,BEAR,08-12,2020-03-14 08:00:00+00:00,2020-03-14 12:00:00+00:00,5568.27,5385.0,183.27000000000044,5412.4905,2020-03-14 08:05:00+00:00,2020-03-14 08:00:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2020-03-14 08:05:00+00:00,,,2020-03-14 08:05:00+00:00,L2_BREAK,False,
external,SIDEWAYS,20-00,2020-03-15 20:00:00+00:00,2020-03-16 00:00:00+00:00,5408.98,5252.86,156.1199999999999,5276.277999999999,2020-03-15 20:15:00+00:00,2020-03-15 20:10:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-03-15 20:15:00+00:00,2020-03-15 20:20:00+00:00,2020-03-15 20:20:00+00:00,2020-03-15 20:35:00+00:00,L2_ARRIVAL,True,15.0
external,SIDEWAYS,04-08,2020-03-16 04:00:00+00:00,2020-03-16 08:00:00+00:00,5361.26,5175.0,186.26000000000022,5202.939,2020-03-16 05:50:00+00:00,2020-03-16 05:45:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2020-03-16 05:50:00+00:00,,,2020-03-16 05:50:00+00:00,L2_BREAK,False,
external,BEAR,20-00,2020-03-16 20:00:00+00:00,2020-03-17 00:00:00+00:00,5200.0,4820.08,379.9200000000001,4877.068,2020-03-16 20:50:00+00:00,2020-03-16 20:45:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-03-16 20:50:00+00:00,2020-03-16 20:55:00+00:00,2020-03-16 20:55:00+00:00,2020-03-17 00:00:00+00:00,BLOCK_END,False,
external,BEAR,00-04,2020-03-18 00:00:00+00:00,2020-03-18 04:00:00+00:00,5529.98,5300.0,229.97999999999956,5334.497,2020-03-18 00:15:00+00:00,2020-03-18 00:10:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-03-18 00:20:00+00:00,2020-03-18 00:25:00+00:00,2020-03-18 00:25:00+00:00,2020-03-18 04:00:00+00:00,BLOCK_END,False,
external,BEAR,08-12,2020-03-18 08:00:00+00:00,2020-03-18 12:00:00+00:00,5435.0,5091.5,343.5,5143.025,2020-03-18 08:10:00+00:00,2020-03-18 08:05:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-03-18 08:10:00+00:00,2020-03-18 08:15:00+00:00,2020-03-18 08:15:00+00:00,2020-03-18 10:05:00+00:00,L2_ARRIVAL,True,110.0
external,BULL,04-08,2020-03-21 04:00:00+00:00,2020-03-21 08:00:00+00:00,6376.19,6060.31,315.8799999999992,6107.692,2020-03-21 06:05:00+00:00,2020-03-21 06:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-03-21 06:05:00+00:00,2020-03-21 06:10:00+00:00,2020-03-21 06:10:00+00:00,2020-03-21 08:00:00+00:00,BLOCK_END,False,
external,BULL,08-12,2020-03-21 08:00:00+00:00,2020-03-21 12:00:00+00:00,6320.0,6035.01,284.9899999999998,6077.7585,2020-03-21 08:30:00+00:00,2020-03-21 08:25:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-03-21 08:30:00+00:00,2020-03-21 08:35:00+00:00,2020-03-21 09:05:00+00:00,2020-03-21 09:25:00+00:00,L2_ARRIVAL,True,20.0
external,SIDEWAYS,00-04,2020-03-23 00:00:00+00:00,2020-03-23 04:00:00+00:00,6145.92,5730.35,415.5699999999997,5792.6855000000005,2020-03-23 00:05:00+00:00,2020-03-23 00:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-03-23 00:05:00+00:00,2020-03-23 00:10:00+00:00,,2020-03-23 04:00:00+00:00,BLOCK_END,False,
external,BULL,12-16,2020-03-24 12:00:00+00:00,2020-03-24 16:00:00+00:00,6840.0,6564.21,275.78999999999996,6605.5785,2020-03-24 12:20:00+00:00,2020-03-24 12:15:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-03-24 12:40:00+00:00,2020-03-24 12:45:00+00:00,2020-03-24 14:50:00+00:00,2020-03-24 15:05:00+00:00,L2_ARRIVAL,True,15.0
external,BULL,00-04,2020-03-25 00:00:00+00:00,2020-03-25 04:00:00+00:00,6790.75,6605.0,185.75,6632.8625,2020-03-25 00:10:00+00:00,2020-03-25 00:05:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-03-25 00:10:00+00:00,2020-03-25 00:15:00+00:00,2020-03-25 00:15:00+00:00,2020-03-25 01:55:00+00:00,L2_ARRIVAL,True,100.0
external,BULL,20-00,2020-03-25 20:00:00+00:00,2020-03-26 00:00:00+00:00,6699.99,6569.0,130.98999999999978,6588.6485,2020-03-25 21:05:00+00:00,2020-03-25 21:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-03-25 21:10:00+00:00,2020-03-25 21:15:00+00:00,2020-03-25 21:20:00+00:00,2020-03-25 21:45:00+00:00,L2_ARRIVAL,True,25.0
external,BULL,04-08,2020-03-27 04:00:00+00:00,2020-03-27 08:00:00+00:00,6840.0,6733.75,106.25,6749.6875,2020-03-27 05:00:00+00:00,2020-03-27 04:55:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2020-03-27 05:00:00+00:00,,,2020-03-27 05:00:00+00:00,L2_BREAK,False,
external,BULL,08-12,2020-03-27 08:00:00+00:00,2020-03-27 12:00:00+00:00,6823.24,6613.38,209.85999999999967,6644.859,2020-03-27 10:10:00+00:00,2020-03-27 10:05:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-03-27 10:10:00+00:00,2020-03-27 10:15:00+00:00,2020-03-27 10:15:00+00:00,2020-03-27 12:00:00+00:00,BLOCK_END,False,
external,BULL,12-16,2020-03-27 12:00:00+00:00,2020-03-27 16:00:00+00:00,6699.0,6590.33,108.67000000000007,6606.6305,2020-03-27 12:05:00+00:00,2020-03-27 12:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-03-27 12:05:00+00:00,2020-03-27 12:10:00+00:00,2020-03-27 13:05:00+00:00,2020-03-27 13:20:00+00:00,L2_ARRIVAL,True,15.0
external,SIDEWAYS,12-16,2020-03-28 12:00:00+00:00,2020-03-28 16:00:00+00:00,6317.34,6156.78,160.5600000000004,6180.864,2020-03-28 13:25:00+00:00,2020-03-28 13:20:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-03-28 13:25:00+00:00,2020-03-28 13:30:00+00:00,,2020-03-28 16:00:00+00:00,BLOCK_END,False,
external,SIDEWAYS,04-08,2020-03-29 04:00:00+00:00,2020-03-29 08:00:00+00:00,6260.0,6171.01,88.98999999999978,6184.3585,2020-03-29 05:25:00+00:00,2020-03-29 05:20:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-03-29 05:35:00+00:00,2020-03-29 05:40:00+00:00,,2020-03-29 05:40:00+00:00,L2_ARRIVAL,False,
external,SIDEWAYS,12-16,2020-03-29 12:00:00+00:00,2020-03-29 16:00:00+00:00,6206.89,6070.0,136.89000000000033,6090.5335000000005,2020-03-29 12:05:00+00:00,2020-03-29 12:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-03-29 12:05:00+00:00,2020-03-29 12:10:00+00:00,2020-03-29 12:10:00+00:00,2020-03-29 16:00:00+00:00,BLOCK_END,False,
external,SIDEWAYS,20-00,2020-03-29 20:00:00+00:00,2020-03-30 00:00:00+00:00,6163.0,5870.0,293.0,5913.95,2020-03-29 20:30:00+00:00,2020-03-29 20:25:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-03-29 20:30:00+00:00,2020-03-29 20:35:00+00:00,2020-03-29 20:35:00+00:00,2020-03-29 22:00:00+00:00,L2_ARRIVAL,True,85.0
external,BULL,04-08,2020-03-31 04:00:00+00:00,2020-03-31 08:00:00+00:00,6516.63,6377.1,139.52999999999975,6398.029500000001,2020-03-31 04:55:00+00:00,2020-03-31 04:50:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-03-31 05:05:00+00:00,2020-03-31 05:10:00+00:00,2020-03-31 05:10:00+00:00,2020-03-31 08:00:00+00:00,BLOCK_END,False,
external,SIDEWAYS,08-12,2020-04-01 08:00:00+00:00,2020-04-01 12:00:00+00:00,6370.0,6260.17,109.82999999999993,6276.6445,2020-04-01 09:50:00+00:00,2020-04-01 09:45:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-04-01 09:50:00+00:00,2020-04-01 09:55:00+00:00,2020-04-01 11:00:00+00:00,2020-04-01 12:00:00+00:00,BLOCK_END,False,
external,BEAR,16-20,2020-04-01 16:00:00+00:00,2020-04-01 20:00:00+00:00,6337.0,6154.94,182.0600000000004,6182.249,2020-04-01 16:45:00+00:00,2020-04-01 16:40:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-04-01 16:45:00+00:00,2020-04-01 16:50:00+00:00,,2020-04-01 16:50:00+00:00,L2_ARRIVAL,False,
external,BULL,12-16,2020-04-03 12:00:00+00:00,2020-04-03 16:00:00+00:00,7049.11,6865.0,184.10999999999967,6892.6165,2020-04-03 12:50:00+00:00,2020-04-03 12:45:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-04-03 12:50:00+00:00,2020-04-03 12:55:00+00:00,2020-04-03 12:55:00+00:00,2020-04-03 13:15:00+00:00,L2_ARRIVAL,True,20.0
external,BULL,00-04,2020-04-04 00:00:00+00:00,2020-04-04 04:00:00+00:00,6812.32,6664.49,147.82999999999993,6686.6645,2020-04-04 03:25:00+00:00,2020-04-04 03:20:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-04-04 03:30:00+00:00,2020-04-04 03:35:00+00:00,2020-04-04 03:35:00+00:00,2020-04-04 04:00:00+00:00,BLOCK_END,False,
external,BULL,16-20,2020-04-05 16:00:00+00:00,2020-04-05 20:00:00+00:00,6819.12,6754.53,64.59000000000015,6764.2185,2020-04-05 17:05:00+00:00,2020-04-05 17:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-04-05 17:05:00+00:00,2020-04-05 17:10:00+00:00,,2020-04-05 17:10:00+00:00,L2_ARRIVAL,False,
external,BULL,04-08,2020-04-07 04:00:00+00:00,2020-04-07 08:00:00+00:00,7450.0,7250.51,199.48999999999978,7280.4335,2020-04-07 04:25:00+00:00,2020-04-07 04:20:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-04-07 04:25:00+00:00,2020-04-07 04:30:00+00:00,2020-04-07 04:30:00+00:00,2020-04-07 04:40:00+00:00,L2_ARRIVAL,True,10.0
external,BULL,12-16,2020-04-08 12:00:00+00:00,2020-04-08 16:00:00+00:00,7343.46,7210.46,133.0,7230.41,2020-04-08 14:00:00+00:00,2020-04-08 13:55:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-04-08 14:00:00+00:00,2020-04-08 14:05:00+00:00,2020-04-08 14:05:00+00:00,2020-04-08 16:00:00+00:00,BLOCK_END,False,
external,SIDEWAYS,12-16,2020-04-09 12:00:00+00:00,2020-04-09 16:00:00+00:00,7345.0,7135.97,209.02999999999975,7167.324500000001,2020-04-09 12:05:00+00:00,2020-04-09 12:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-04-09 12:05:00+00:00,2020-04-09 12:10:00+00:00,2020-04-09 12:10:00+00:00,2020-04-09 16:00:00+00:00,BLOCK_END,False,
external,SIDEWAYS,08-12,2020-04-10 08:00:00+00:00,2020-04-10 12:00:00+00:00,7173.03,6860.0,313.02999999999975,6906.9545,2020-04-10 09:50:00+00:00,2020-04-10 09:45:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-04-10 09:50:00+00:00,2020-04-10 09:55:00+00:00,2020-04-10 09:55:00+00:00,2020-04-10 12:00:00+00:00,BLOCK_END,False,
external,BEAR,12-16,2020-04-11 12:00:00+00:00,2020-04-11 16:00:00+00:00,6893.4,6828.19,65.21000000000004,6837.9715,2020-04-11 14:05:00+00:00,2020-04-11 14:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-04-11 14:05:00+00:00,2020-04-11 14:10:00+00:00,,2020-04-11 14:10:00+00:00,L2_ARRIVAL,False,
external,BEAR,20-00,2020-04-11 20:00:00+00:00,2020-04-12 00:00:00+00:00,6859.02,6769.16,89.86000000000058,6782.639,2020-04-11 20:05:00+00:00,2020-04-11 20:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-04-11 20:05:00+00:00,2020-04-11 20:10:00+00:00,,2020-04-11 20:10:00+00:00,L2_ARRIVAL,False,
external,BEAR,04-08,2020-04-12 04:00:00+00:00,2020-04-12 08:00:00+00:00,6908.0,6785.22,122.77999999999975,6803.637000000001,2020-04-12 04:10:00+00:00,2020-04-12 04:05:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-04-12 04:15:00+00:00,2020-04-12 04:20:00+00:00,2020-04-12 04:30:00+00:00,2020-04-12 08:00:00+00:00,BLOCK_END,False,
external,BEAR,12-16,2020-04-13 12:00:00+00:00,2020-04-13 16:00:00+00:00,6830.0,6651.0,179.0,6677.85,2020-04-13 12:05:00+00:00,2020-04-13 12:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-04-13 12:05:00+00:00,2020-04-13 12:10:00+00:00,2020-04-13 12:15:00+00:00,2020-04-13 13:55:00+00:00,L2_ARRIVAL,True,100.0
external,BEAR,00-04,2020-04-15 00:00:00+00:00,2020-04-15 04:00:00+00:00,6925.95,6825.99,99.96000000000004,6840.9839999999995,2020-04-15 00:05:00+00:00,2020-04-15 00:00:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2020-04-15 00:15:00+00:00,,,2020-04-15 00:15:00+00:00,L2_BREAK,False,
external,BULL,12-16,2020-04-17 12:00:00+00:00,2020-04-17 16:00:00+00:00,7122.64,7023.0,99.64000000000033,7037.946,2020-04-17 13:30:00+00:00,2020-04-17 13:25:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2020-04-17 13:30:00+00:00,,,2020-04-17 13:30:00+00:00,L2_BREAK,False,
external,BULL,00-04,2020-04-18 00:00:00+00:00,2020-04-18 04:00:00+00:00,7140.0,7010.0,130.0,7029.5,2020-04-18 00:05:00+00:00,2020-04-18 00:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-04-18 00:05:00+00:00,2020-04-18 00:10:00+00:00,,2020-04-18 04:00:00+00:00,BLOCK_END,False,
external,BULL,00-04,2020-04-19 00:00:00+00:00,2020-04-19 04:00:00+00:00,7290.0,7192.01,97.98999999999978,7206.708500000001,2020-04-19 00:20:00+00:00,2020-04-19 00:15:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2020-04-19 00:20:00+00:00,,,2020-04-19 00:20:00+00:00,L2_BREAK,False,
external,SIDEWAYS,12-16,2020-04-20 12:00:00+00:00,2020-04-20 16:00:00+00:00,7182.0,6944.0,238.0,6979.7,2020-04-20 12:05:00+00:00,2020-04-20 12:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-04-20 12:05:00+00:00,2020-04-20 12:10:00+00:00,2020-04-20 12:10:00+00:00,2020-04-20 16:00:00+00:00,BLOCK_END,False,
external,SIDEWAYS,20-00,2020-04-20 20:00:00+00:00,2020-04-21 00:00:00+00:00,7080.0,6763.68,316.3199999999997,6811.128000000001,2020-04-20 20:05:00+00:00,2020-04-20 20:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-04-20 20:05:00+00:00,2020-04-20 20:10:00+00:00,2020-04-20 20:10:00+00:00,2020-04-21 00:00:00+00:00,BLOCK_END,False,
external,BEAR,08-12,2020-04-21 08:00:00+00:00,2020-04-21 12:00:00+00:00,6897.0,6827.14,69.85999999999967,6837.619000000001,2020-04-21 09:25:00+00:00,2020-04-21 09:20:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2020-04-21 09:25:00+00:00,,,2020-04-21 09:25:00+00:00,L2_BREAK,False,
external,BEAR,00-04,2020-04-22 00:00:00+00:00,2020-04-22 04:00:00+00:00,6906.0,6827.0,79.0,6838.85,2020-04-22 00:05:00+00:00,2020-04-22 00:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-04-22 00:05:00+00:00,2020-04-22 00:10:00+00:00,2020-04-22 00:15:00+00:00,2020-04-22 00:20:00+00:00,L2_ARRIVAL,True,5.0
external,BULL,04-08,2020-04-23 04:00:00+00:00,2020-04-23 08:00:00+00:00,7178.0,7094.04,83.96000000000004,7106.634,2020-04-23 04:20:00+00:00,2020-04-23 04:15:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-04-23 04:20:00+00:00,2020-04-23 04:25:00+00:00,2020-04-23 04:45:00+00:00,2020-04-23 05:55:00+00:00,L2_ARRIVAL,True,70.0
external,BULL,12-16,2020-04-24 12:00:00+00:00,2020-04-24 16:00:00+00:00,7612.91,7471.47,141.4399999999996,7492.686000000001,2020-04-24 12:05:00+00:00,2020-04-24 12:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-04-24 12:05:00+00:00,2020-04-24 12:10:00+00:00,2020-04-24 12:10:00+00:00,2020-04-24 14:10:00+00:00,L2_ARRIVAL,True,120.0
external,BULL,16-20,2020-04-25 16:00:00+00:00,2020-04-25 20:00:00+00:00,7722.33,7512.0,210.32999999999993,7543.5495,2020-04-25 16:05:00+00:00,2020-04-25 16:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-04-25 16:05:00+00:00,2020-04-25 16:10:00+00:00,2020-04-25 16:10:00+00:00,2020-04-25 20:00:00+00:00,BLOCK_END,False,
external,BULL,04-08,2020-04-27 04:00:00+00:00,2020-04-27 08:00:00+00:00,7795.6,7631.0,164.60000000000036,7655.6900000000005,2020-04-27 07:05:00+00:00,2020-04-27 07:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-04-27 07:05:00+00:00,2020-04-27 07:10:00+00:00,,2020-04-27 08:00:00+00:00,BLOCK_END,False,
external,BULL,12-16,2020-04-27 12:00:00+00:00,2020-04-27 16:00:00+00:00,7738.0,7663.0,75.0,7674.25,2020-04-27 13:20:00+00:00,2020-04-27 13:15:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2020-04-27 13:20:00+00:00,,,2020-04-27 13:20:00+00:00,L2_BREAK,False,
external,BULL,04-08,2020-04-28 04:00:00+00:00,2020-04-28 08:00:00+00:00,7780.0,7666.07,113.93000000000029,7683.1595,2020-04-28 04:55:00+00:00,2020-04-28 04:50:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-04-28 04:55:00+00:00,2020-04-28 05:00:00+00:00,2020-04-28 05:05:00+00:00,2020-04-28 08:00:00+00:00,BLOCK_END,False,
external,BULL,20-00,2020-04-28 20:00:00+00:00,2020-04-29 00:00:00+00:00,7742.0,7704.6,37.399999999999636,7710.21,2020-04-28 20:05:00+00:00,2020-04-28 20:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-04-28 20:05:00+00:00,2020-04-28 20:10:00+00:00,,2020-04-28 21:15:00+00:00,L2_ARRIVAL,False,
external,BULL,16-20,2020-04-30 16:00:00+00:00,2020-04-30 20:00:00+00:00,8925.83,8695.15,230.6800000000003,8729.752,2020-04-30 16:30:00+00:00,2020-04-30 16:25:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2020-04-30 16:40:00+00:00,,,2020-04-30 16:40:00+00:00,L2_BREAK,False,
external,BULL,12-16,2020-05-01 12:00:00+00:00,2020-05-01 16:00:00+00:00,9065.0,8755.0,310.0,8801.5,2020-05-01 14:05:00+00:00,2020-05-01 14:00:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2020-05-01 14:05:00+00:00,,,2020-05-01 14:05:00+00:00,L2_BREAK,False,
external,BULL,04-08,2020-05-03 04:00:00+00:00,2020-05-03 08:00:00+00:00,9200.0,8941.0,259.0,8979.85,2020-05-03 06:15:00+00:00,2020-05-03 06:10:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-05-03 06:15:00+00:00,2020-05-03 06:20:00+00:00,2020-05-03 06:20:00+00:00,2020-05-03 08:00:00+00:00,BLOCK_END,False,
external,SIDEWAYS,04-08,2020-05-04 04:00:00+00:00,2020-05-04 08:00:00+00:00,8943.88,8631.11,312.7699999999986,8678.0255,2020-05-04 05:10:00+00:00,2020-05-04 05:05:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2020-05-04 05:10:00+00:00,,,2020-05-04 05:10:00+00:00,L2_BREAK,False,
external,BULL,00-04,2020-05-05 00:00:00+00:00,2020-05-05 04:00:00+00:00,8954.94,8822.0,132.9400000000005,8841.941,2020-05-05 03:15:00+00:00,2020-05-05 03:10:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-05-05 03:20:00+00:00,2020-05-05 03:25:00+00:00,2020-05-05 03:25:00+00:00,2020-05-05 04:00:00+00:00,BLOCK_END,False,
external,BULL,08-12,2020-05-05 08:00:00+00:00,2020-05-05 12:00:00+00:00,9118.17,8851.64,266.53000000000065,8891.619499999999,2020-05-05 10:05:00+00:00,2020-05-05 10:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-05-05 10:05:00+00:00,2020-05-05 10:10:00+00:00,,2020-05-05 10:10:00+00:00,L2_ARRIVAL,False,
external,BULL,00-04,2020-05-07 00:00:00+00:00,2020-05-07 04:00:00+00:00,9405.0,9055.0,350.0,9107.5,2020-05-07 00:05:00+00:00,2020-05-07 00:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-05-07 00:05:00+00:00,2020-05-07 00:10:00+00:00,,2020-05-07 04:00:00+00:00,BLOCK_END,False,
external,BULL,04-08,2020-05-08 04:00:00+00:00,2020-05-08 08:00:00+00:00,10045.03,9833.34,211.6900000000005,9865.0935,2020-05-08 05:25:00+00:00,2020-05-08 05:20:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-05-08 05:25:00+00:00,2020-05-08 05:30:00+00:00,2020-05-08 06:00:00+00:00,2020-05-08 06:05:00+00:00,L2_ARRIVAL,True,5.0
external,BULL,00-04,2020-05-09 00:00:00+00:00,2020-05-09 04:00:00+00:00,10017.21,9765.83,251.3799999999992,9803.537,2020-05-09 00:05:00+00:00,2020-05-09 00:00:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-05-09 00:05:00+00:00,2020-05-09 00:10:00+00:00,,2020-05-09 04:00:00+00:00,BLOCK_END,False,
external,BULL,08-12,2020-05-09 08:00:00+00:00,2020-05-09 12:00:00+00:00,9888.0,9577.71,310.2900000000009,9624.253499999999,2020-05-09 10:45:00+00:00,2020-05-09 10:40:00+00:00,True,CLEAN_CAUSAL_LEAVE,2020-05-09 10:45:00+00:00,2020-05-09 10:50:00+00:00,2020-05-09 10:50:00+00:00,2020-05-09 11:25:00+00:00,L2_ARRIVAL,True,35.0
external,BULL,20-00,2020-05-09 20:00:00+00:00,2020-05-10 00:00:00+00:00,9804.9,9682.0,122.89999999999964,9700.435,2020-05-09 20:45:00+00:00,2020-05-09 20:40:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2020-05-09 20:45:00+00:00,,,2020-05-09 20:45:00+00:00,L2_BREAK,False,
external,SIDEWAYS,12-16,2020-05-10 12:00:00+00:00,2020-05-10 16:00:00+00:00,8900.2,8656.55,243.65000000000146,8693.0975,2020-05-10 15:00:00+00:00,2020-05-10 14:55:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2020-05-10 15:05:00+00:00,,,2020-05-10 15:05:00+00:00,L2_BREAK,False,
external,SIDEWAYS,04-08,2020-05-11 04:00:00+00:00,2020-05-11 08:00:00+00:00,8800.0,8656.19,143.8099999999995,8677.7615,2020-05-11 04:20:00+00:00,2020-05-11 04:15:00+00:00,False,LOW_BREAK_BEFORE_LEAVE,2020-05-11 04:20:00+00:00,,,2020-05-11 04:20:00+00:00,L2_BREAK,False,
