role,partition,dev_block,execution_start,parent_entry_ts,parent_exit_ts,loss_class,H,L,R,parent_pnl,parent_pnl_5bps,h2_eligible,h2_recovery_entry_ts,h2_recovery_exit_ts,h2_recovery_reason,h2_recovery_pnl,h2_recovery_pnl_5bps,episode_pnl,episode_pnl_5bps,episode_class,latent_target_recovered,latent_recovery_min,latent_target_visit
CENTRAL,development,0.0,2022-03-18 18:00:00+00:00,2022-03-19 00:50:00+00:00,2022-03-19 05:55:00+00:00,L1_NEVER_BREAK_TIME,92.31,85.35,6.960000000000008,-13.649658758531023,-13.899658758531023,True,2022-03-19 14:30:00+00:00,2022-03-19 17:50:00+00:00,TIME,4.604051565377465,4.354051565377465,-9.045607193153558,-9.545607193153558,RESIDUAL_TRUE_FAILURE_PROXY,False,,
CENTRAL,development,0.0,2022-03-20 18:00:00+00:00,2022-03-20 20:10:00+00:00,2022-03-20 20:20:00+00:00,L2_BREAK_FAST_FAIL_5M,90.19,87.77,2.4200000000000017,-1.7740325978489735,-2.024032597848974,False,,,NONE,0.0,0.0,-1.7740325978489735,-2.024032597848974,RESIDUAL_TRUE_FAILURE_PROXY,False,,
CENTRAL,development,0.0,2022-03-21 18:00:00+00:00,2022-03-22 02:25:00+00:00,2022-03-22 03:00:00+00:00,L4_BREAK_FAIL_30M,90.1,87.39,2.7099999999999937,-0.2219755826858849,-0.4719755826858849,True,2022-03-22 07:00:00+00:00,2022-03-22 08:45:00+00:00,TARGET,6.015538290788047,5.765538290788047,5.793562708102162,5.293562708102162,H2_ECONOMIC_RESCUE,True,15.0,1.0
CENTRAL,development,0.0,2022-03-23 18:00:00+00:00,2022-03-24 05:35:00+00:00,2022-03-24 05:55:00+00:00,WIN,96.35,91.91,4.439999999999998,3.217436429683418,2.967436429683418,False,,,NONE,0.0,0.0,3.217436429683418,2.967436429683418,PARENT_WIN,False,,
CENTRAL,development,0.0,2022-03-24 18:00:00+00:00,2022-03-24 19:05:00+00:00,2022-03-24 19:50:00+00:00,L5_BREAK_FAIL_LATE,102.73,99.82,2.910000000000011,-0.2433563710697583,-0.4933563710697584,True,2022-03-24 22:25:00+00:00,2022-03-24 22:50:00+00:00,FAILED_BREAK,0.04867127421392947,-0.20132872578607053,-0.19468509685582883,-0.6946850968558289,RESIDUAL_LATENT_RECOVERABLE,True,340.0,5.0
CENTRAL,development,0.0,2022-03-26 18:00:00+00:00,2022-03-26 20:20:00+00:00,2022-03-27 05:55:00+00:00,L1_NEVER_BREAK_TIME,103.3,99.7,3.5999999999999943,-8.857696030977745,-9.107696030977747,False,,,NONE,0.0,0.0,-8.857696030977745,-9.107696030977747,RESIDUAL_TRUE_FAILURE_PROXY,False,,
CENTRAL,development,0.0,2022-03-27 18:00:00+00:00,2022-03-27 18:00:00+00:00,2022-03-27 18:15:00+00:00,WIN,102.0,100.1,1.9000000000000057,3.7254901960784848,3.4754901960784848,False,,,NONE,0.0,0.0,3.7254901960784848,3.4754901960784848,PARENT_WIN,False,,
CENTRAL,development,0.0,2022-04-03 18:00:00+00:00,2022-04-03 22:00:00+00:00,2022-04-03 22:15:00+00:00,L2_BREAK_FAST_FAIL_5M,137.99,134.01,3.980000000000018,-0.1087035292412497,-0.3587035292412497,True,2022-04-04 07:40:00+00:00,2022-04-04 10:10:00+00:00,TIME,-10.689180375389572,-10.939180375389574,-10.797883904630822,-11.297883904630824,RESIDUAL_TRUE_FAILURE_PROXY,False,,
CENTRAL,development,0.0,2022-04-04 18:00:00+00:00,2022-04-05 03:25:00+00:00,2022-04-05 03:40:00+00:00,L2_BREAK_FAST_FAIL_5M,133.75,125.69,8.060000000000002,-1.345794392523414,-1.595794392523414,True,2022-04-05 04:10:00+00:00,2022-04-05 05:15:00+00:00,FAILED_BREAK,-0.7850467289720053,-1.0350467289720053,-2.1308411214954193,-2.6308411214954193,RESIDUAL_TRUE_FAILURE_PROXY,False,,
CENTRAL,development,0.0,2022-04-06 18:00:00+00:00,2022-04-06 18:00:00+00:00,2022-04-06 18:10:00+00:00,L2_BREAK_FAST_FAIL_5M,119.39,114.39,5.0,-5.653739844208028,-5.903739844208028,True,2022-04-06 19:00:00+00:00,2022-04-06 23:45:00+00:00,REFERENCE_INVALIDATION,-22.740598040036865,-22.990598040036865,-28.39433788424489,-28.89433788424489,RESIDUAL_TRUE_FAILURE_PROXY,False,,
CENTRAL,development,0.0,2022-04-07 18:00:00+00:00,2022-04-07 18:35:00+00:00,2022-04-07 18:45:00+00:00,L2_BREAK_FAST_FAIL_5M,117.53,111.66,5.8700000000000045,-1.8718625031906575,-2.121862503190658,True,2022-04-07 18:50:00+00:00,2022-04-07 19:05:00+00:00,FAILED_BREAK,-0.21271164808983611,-0.4627116480898361,-2.084574151280494,-2.5845741512804943,RESIDUAL_LATENT_RECOVERABLE,True,270.0,4.0
CENTRAL,development,0.0,2022-04-09 18:00:00+00:00,2022-04-09 23:25:00+00:00,2022-04-09 23:30:00+00:00,WIN,111.75,109.2,2.549999999999997,4.563758389261707,4.313758389261707,False,,,NONE,0.0,0.0,4.563758389261707,4.313758389261707,PARENT_WIN,False,,
CENTRAL,development,0.0,2022-04-10 18:00:00+00:00,2022-04-10 18:00:00+00:00,2022-04-10 18:50:00+00:00,L5_BREAK_FAIL_LATE,114.87,110.56,4.310000000000002,-0.1305823974928066,-0.3805823974928066,True,2022-04-10 19:20:00+00:00,2022-04-10 20:20:00+00:00,FAILED_BREAK,-0.13058239749280665,-0.38058239749280665,-0.26116479498561324,-0.7611647949856133,RESIDUAL_TRUE_FAILURE_PROXY,False,,
CENTRAL,development,0.0,2022-04-13 18:00:00+00:00,2022-04-14 01:20:00+00:00,2022-04-14 03:10:00+00:00,L5_BREAK_FAIL_LATE,105.97,102.46,3.510000000000005,-0.8021138057940913,-1.0521138057940913,True,2022-04-14 04:05:00+00:00,2022-04-14 04:30:00+00:00,TARGET,6.624516372558231,6.374516372558231,5.82240256676414,5.32240256676414,H2_ECONOMIC_RESCUE,True,80.0,2.0
CENTRAL,development,0.0,2022-04-18 18:00:00+00:00,2022-04-18 18:00:00+00:00,2022-04-18 18:15:00+00:00,L3_BREAK_FAST_FAIL_10M,101.18,97.01,4.170000000000002,-0.3459181656454424,-0.5959181656454424,True,2022-04-18 19:55:00+00:00,2022-04-18 20:25:00+00:00,FAILED_BREAK,-0.3459181656454424,-0.5959181656454424,-0.6918363312908848,-1.1918363312908848,RESIDUAL_LATENT_RECOVERABLE,True,350.0,2.0
CENTRAL,development,0.0,2022-04-19 18:00:00+00:00,2022-04-19 22:35:00+00:00,2022-04-20 05:55:00+00:00,L1_NEVER_BREAK_TIME,108.56,105.27,3.2900000000000063,-2.717391304347838,-2.9673913043478386,False,,,NONE,0.0,0.0,-2.717391304347838,-2.9673913043478386,RESIDUAL_LATENT_RECOVERABLE,True,285.0,9.0
CENTRAL,development,0.0,2022-04-22 18:00:00+00:00,2022-04-22 19:15:00+00:00,2022-04-23 04:25:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,101.57,99.17,2.3999999999999915,-13.980506054937448,-14.230506054937448,False,,,NONE,0.0,0.0,-13.980506054937448,-14.230506054937448,RESIDUAL_TRUE_FAILURE_PROXY,False,,
CENTRAL,development,0.0,2022-04-25 18:00:00+00:00,2022-04-25 18:45:00+00:00,2022-04-25 18:50:00+00:00,WIN,99.23,96.18,3.049999999999997,6.147334475461008,5.897334475461008,False,,,NONE,0.0,0.0,6.147334475461008,5.897334475461008,PARENT_WIN,False,,
CENTRAL,development,0.0,2022-04-28 18:00:00+00:00,2022-04-28 18:00:00+00:00,2022-04-29 05:55:00+00:00,L1_NEVER_BREAK_TIME,100.12,96.23,3.890000000000001,-12.98441869756295,-13.23441869756295,False,,,NONE,0.0,0.0,-12.98441869756295,-13.23441869756295,RESIDUAL_TRUE_FAILURE_PROXY,False,,
CENTRAL,development,0.0,2022-05-04 18:00:00+00:00,2022-05-04 18:45:00+00:00,2022-05-04 18:50:00+00:00,WIN,88.31,86.24,2.0700000000000074,4.688030800588883,4.438030800588883,False,,,NONE,0.0,0.0,4.688030800588883,4.438030800588883,PARENT_WIN,False,,
CENTRAL,development,0.0,2022-05-09 18:00:00+00:00,2022-05-10 05:45:00+00:00,2022-05-10 05:55:00+00:00,L1_NEVER_BREAK_TIME,71.76,64.83,6.930000000000007,-5.783166109253058,-6.033166109253058,True,2022-05-10 06:15:00+00:00,2022-05-10 06:55:00+00:00,FAILED_BREAK,-3.623188405797173,-3.8731884057971735,-9.40635451505023,-9.906354515050232,RESIDUAL_TRUE_FAILURE_PROXY,False,,
CENTRAL,development,0.0,2022-05-12 18:00:00+00:00,2022-05-13 03:05:00+00:00,2022-05-13 03:20:00+00:00,L3_BREAK_FAST_FAIL_10M,49.36,42.94,6.420000000000002,-2.7350081037276763,-2.9850081037276768,False,,,NONE,0.0,0.0,-2.7350081037276763,-2.9850081037276768,RESIDUAL_LATENT_RECOVERABLE,True,30.0,1.0
CENTRAL,development,0.0,2022-05-14 18:00:00+00:00,2022-05-14 18:00:00+00:00,2022-05-14 18:10:00+00:00,WIN,48.94,45.75,3.1899999999999977,13.036371066612151,12.786371066612151,False,,,NONE,0.0,0.0,13.036371066612151,12.786371066612151,PARENT_WIN,False,,
CENTRAL,development,0.0,2022-05-15 18:00:00+00:00,2022-05-15 18:10:00+00:00,2022-05-15 18:30:00+00:00,L4_BREAK_FAIL_30M,54.78,52.16,2.6200000000000045,-0.1825483753195023,-0.4325483753195023,True,2022-05-15 19:15:00+00:00,2022-05-15 19:30:00+00:00,FAILED_BREAK,-4.381161007667056,-4.631161007667056,-4.563709382986558,-5.063709382986558,RESIDUAL_LATENT_RECOVERABLE,True,100.0,3.0
CENTRAL,development,0.0,2022-05-16 18:00:00+00:00,2022-05-16 18:05:00+00:00,2022-05-16 18:20:00+00:00,L3_BREAK_FAST_FAIL_10M,54.88,51.8,3.0800000000000054,-0.9110787172011968,-1.161078717201197,True,2022-05-16 20:55:00+00:00,2022-05-16 21:55:00+00:00,FAILED_BREAK,-2.3688046647230565,-2.618804664723057,-3.2798833819242534,-3.779883381924254,RESIDUAL_LATENT_RECOVERABLE,True,575.0,7.0
CENTRAL,development,0.0,2022-05-17 18:00:00+00:00,2022-05-17 23:45:00+00:00,2022-05-18 05:55:00+00:00,L1_NEVER_BREAK_TIME,57.58,53.95,3.629999999999996,-14.675234456408448,-14.925234456408448,False,,,NONE,0.0,0.0,-14.675234456408448,-14.925234456408448,RESIDUAL_TRUE_FAILURE_PROXY,False,,
CENTRAL,development,0.0,2022-05-22 18:00:00+00:00,2022-05-22 22:20:00+00:00,2022-05-23 05:55:00+00:00,L1_NEVER_BREAK_TIME,52.88,51.07,1.8100000000000025,-4.254916792738317,-4.504916792738317,False,,,NONE,0.0,0.0,-4.254916792738317,-4.504916792738317,RESIDUAL_LATENT_RECOVERABLE,True,80.0,9.0
CENTRAL,development,0.0,2022-05-25 18:00:00+00:00,2022-05-25 18:30:00+00:00,2022-05-26 05:00:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,48.86,47.78,1.0799999999999983,-11.972984036021316,-12.222984036021318,False,,,NONE,0.0,0.0,-11.972984036021316,-12.222984036021318,RESIDUAL_TRUE_FAILURE_PROXY,False,,
CENTRAL,development,0.0,2022-05-28 18:00:00+00:00,2022-05-28 19:10:00+00:00,2022-05-28 19:55:00+00:00,WIN,43.8,41.77,2.029999999999994,9.269406392694025,9.019406392694025,False,,,NONE,0.0,0.0,9.269406392694025,9.019406392694025,PARENT_WIN,False,,
CENTRAL,development,0.0,2022-05-29 18:00:00+00:00,2022-05-30 01:35:00+00:00,2022-05-30 01:50:00+00:00,WIN,45.38,44.32,1.0600000000000025,4.671661524900839,4.421661524900839,False,,,NONE,0.0,0.0,4.671661524900839,4.421661524900839,PARENT_WIN,False,,
CENTRAL,development,0.0,2022-05-30 18:00:00+00:00,2022-05-30 20:20:00+00:00,2022-05-30 20:25:00+00:00,WIN,46.34,45.28,1.0600000000000025,4.574881312041423,4.324881312041423,False,,,NONE,0.0,0.0,4.574881312041423,4.324881312041423,PARENT_WIN,False,,
CENTRAL,development,0.0,2022-06-02 18:00:00+00:00,2022-06-02 22:40:00+00:00,2022-06-02 22:50:00+00:00,L2_BREAK_FAST_FAIL_5M,41.24,39.92,1.3200000000000005,-1.818622696411254,-2.0686226964112544,True,2022-06-02 23:25:00+00:00,2022-06-02 23:35:00+00:00,FAILED_BREAK,-1.5761396702231312,-1.8261396702231312,-3.394762366634385,-3.8947623666343856,RESIDUAL_TRUE_FAILURE_PROXY,False,,
CENTRAL,development,0.0,2022-06-03 18:00:00+00:00,2022-06-03 19:05:00+00:00,2022-06-03 21:15:00+00:00,WIN,38.44,37.63,0.8099999999999952,4.214360041623233,3.964360041623233,False,,,NONE,0.0,0.0,4.214360041623233,3.964360041623233,PARENT_WIN,False,,
CENTRAL,development,0.0,2022-06-04 18:00:00+00:00,2022-06-04 21:30:00+00:00,2022-06-04 21:40:00+00:00,WIN,38.27,36.71,1.5600000000000025,8.152599947739759,7.902599947739758,False,,,NONE,0.0,0.0,8.152599947739759,7.902599947739758,PARENT_WIN,False,,
CENTRAL,development,0.0,2022-06-05 18:00:00+00:00,2022-06-06 01:20:00+00:00,2022-06-06 01:50:00+00:00,WIN,40.22,38.72,1.5,7.458975634012988,7.208975634012988,False,,,NONE,0.0,0.0,7.458975634012988,7.208975634012988,PARENT_WIN,False,,
CENTRAL,development,0.0,2022-06-07 18:00:00+00:00,2022-06-07 18:10:00+00:00,2022-06-07 18:20:00+00:00,L2_BREAK_FAST_FAIL_5M,39.64,38.45,1.1899999999999975,-0.6306760847628046,-0.8806760847628046,True,2022-06-07 19:00:00+00:00,2022-06-07 19:35:00+00:00,TARGET,6.0040363269424635,5.7540363269424635,5.373360242179659,4.873360242179659,H2_ECONOMIC_RESCUE,True,75.0,2.0
CENTRAL,development,0.0,2022-06-13 18:00:00+00:00,2022-06-13 20:15:00+00:00,2022-06-13 20:25:00+00:00,L2_BREAK_FAST_FAIL_5M,29.5,26.23,3.27,-0.3389830508474523,-0.5889830508474523,True,2022-06-14 05:15:00+00:00,2022-06-14 05:20:00+00:00,TARGET,22.16949152542369,21.91949152542369,21.830508474576238,21.330508474576238,H2_ECONOMIC_RESCUE,True,535.0,2.0
CENTRAL,development,0.0,2022-06-15 18:00:00+00:00,2022-06-15 18:00:00+00:00,2022-06-15 18:40:00+00:00,WIN,29.92,28.39,1.5300000000000011,10.227272727272751,9.977272727272751,False,,,NONE,0.0,0.0,10.227272727272751,9.977272727272751,PARENT_WIN,False,,
CENTRAL,development,0.0,2022-06-17 18:00:00+00:00,2022-06-17 18:10:00+00:00,2022-06-17 18:30:00+00:00,L4_BREAK_FAIL_30M,31.84,30.79,1.0500000000000007,-0.1570351758793942,-0.4070351758793942,True,2022-06-17 18:40:00+00:00,2022-06-17 23:55:00+00:00,REFERENCE_INVALIDATION,-16.802763819095457,-17.052763819095457,-16.95979899497485,-17.45979899497485,RESIDUAL_TRUE_FAILURE_PROXY,False,,
CENTRAL,development,0.0,2022-06-18 18:00:00+00:00,2022-06-18 22:20:00+00:00,2022-06-18 22:25:00+00:00,WIN,30.63,29.28,1.349999999999998,8.814887365328094,8.564887365328094,False,,,NONE,0.0,0.0,8.814887365328094,8.564887365328094,PARENT_WIN,False,,
CENTRAL,development,0.0,2022-06-19 18:00:00+00:00,2022-06-19 18:55:00+00:00,2022-06-19 19:05:00+00:00,WIN,33.65,31.58,2.0700000000000003,0.1485884101040113,-0.1014115898959886,False,,,NONE,0.0,0.0,0.1485884101040113,-0.1014115898959886,PARENT_WIN,False,,
CENTRAL,development,0.0,2022-06-20 18:00:00+00:00,2022-06-21 05:30:00+00:00,2022-06-21 05:55:00+00:00,WIN,36.7,34.15,2.5500000000000043,6.130790190735591,5.880790190735591,False,,,NONE,0.0,0.0,6.130790190735591,5.880790190735591,PARENT_WIN,False,,
CENTRAL,development,0.0,2022-06-23 18:00:00+00:00,2022-06-23 23:45:00+00:00,2022-06-24 03:15:00+00:00,WIN,38.53,36.08,2.450000000000003,12.717363093693312,12.467363093693312,False,,,NONE,0.0,0.0,12.717363093693312,12.467363093693312,PARENT_WIN,False,,
CENTRAL,development,0.0,2022-06-24 18:00:00+00:00,2022-06-24 19:55:00+00:00,2022-06-24 20:00:00+00:00,WIN,41.14,39.41,1.730000000000004,8.41030627126882,8.16030627126882,False,,,NONE,0.0,0.0,8.41030627126882,8.16030627126882,PARENT_WIN,False,,
CENTRAL,development,0.0,2022-06-25 18:00:00+00:00,2022-06-25 19:10:00+00:00,2022-06-25 19:20:00+00:00,L2_BREAK_FAST_FAIL_5M,40.77,39.72,1.0500000000000045,-2.207505518763808,-2.457505518763808,True,2022-06-25 21:05:00+00:00,2022-06-25 21:10:00+00:00,TARGET,5.150846210448923,4.900846210448923,2.9433406916851146,2.4433406916851146,H2_ECONOMIC_RESCUE,True,110.0,2.0
CENTRAL,development,0.0,2022-06-26 18:00:00+00:00,2022-06-26 20:45:00+00:00,2022-06-26 21:00:00+00:00,L3_BREAK_FAST_FAIL_10M,41.26,39.88,1.3799999999999957,-0.4847309743092332,-0.7347309743092332,True,2022-06-27 08:55:00+00:00,2022-06-27 08:55:00+00:00,TIME,-2.1812893843916603,-2.4312893843916603,-2.6660203587008935,-3.1660203587008935,RESIDUAL_TRUE_FAILURE_PROXY,False,,
CENTRAL,development,0.0,2022-06-27 18:00:00+00:00,2022-06-27 18:15:00+00:00,2022-06-27 19:20:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,38.97,38.13,0.8399999999999963,-11.9322555812163,-12.1822555812163,False,,,NONE,0.0,0.0,-11.9322555812163,-12.1822555812163,RESIDUAL_TRUE_FAILURE_PROXY,False,,
CENTRAL,development,0.0,2022-06-29 18:00:00+00:00,2022-06-29 20:15:00+00:00,2022-06-30 01:20:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,35.03,33.09,1.9399999999999975,-29.117898943762487,-29.367898943762487,False,,,NONE,0.0,0.0,-29.117898943762487,-29.367898943762487,RESIDUAL_TRUE_FAILURE_PROXY,False,,
CENTRAL,development,0.0,2022-06-30 18:00:00+00:00,2022-06-30 22:45:00+00:00,2022-06-30 23:50:00+00:00,WIN,32.85,30.99,1.860000000000003,11.324200913242043,11.074200913242043,False,,,NONE,0.0,0.0,11.324200913242043,11.074200913242043,PARENT_WIN,False,,
CENTRAL,development,1.0,2022-07-01 18:00:00+00:00,2022-07-01 18:05:00+00:00,2022-07-01 20:15:00+00:00,WIN,33.22,32.0,1.2199999999999989,7.344972907886826,7.094972907886826,False,,,NONE,0.0,0.0,7.344972907886826,7.094972907886826,PARENT_WIN,False,,
CENTRAL,development,1.0,2022-07-02 18:00:00+00:00,2022-07-02 18:05:00+00:00,2022-07-02 21:50:00+00:00,WIN,33.29,32.56,0.7299999999999969,4.385701411835363,4.135701411835363,False,,,NONE,0.0,0.0,4.385701411835363,4.135701411835363,PARENT_WIN,False,,
CENTRAL,development,1.0,2022-07-03 18:00:00+00:00,2022-07-03 18:05:00+00:00,2022-07-03 18:20:00+00:00,L3_BREAK_FAST_FAIL_10M,32.79,32.12,0.6700000000000017,-1.2198841110094285,-1.4698841110094285,True,2022-07-03 18:55:00+00:00,2022-07-03 19:30:00+00:00,TARGET,4.086611771881632,3.836611771881632,2.866727660872203,2.366727660872203,H2_ECONOMIC_RESCUE,True,70.0,2.0
CENTRAL,development,1.0,2022-07-04 18:00:00+00:00,2022-07-04 20:45:00+00:00,2022-07-04 21:00:00+00:00,L2_BREAK_FAST_FAIL_5M,35.14,33.75,1.3900000000000006,-0.7114399544678185,-0.9614399544678184,True,2022-07-04 21:05:00+00:00,2022-07-04 21:30:00+00:00,FAILED_BREAK,-1.4228799089356925,-1.6728799089356925,-2.134319863403511,-2.634319863403511,RESIDUAL_LATENT_RECOVERABLE,True,35.0,2.0
CENTRAL,development,1.0,2022-07-05 18:00:00+00:00,2022-07-05 18:35:00+00:00,2022-07-05 18:50:00+00:00,WIN,34.2,33.06,1.1400000000000006,6.66666666666671,6.41666666666671,False,,,NONE,0.0,0.0,6.66666666666671,6.41666666666671,PARENT_WIN,False,,
CENTRAL,development,1.0,2022-07-06 18:00:00+00:00,2022-07-06 18:00:00+00:00,2022-07-06 18:40:00+00:00,WIN,36.35,35.57,0.7800000000000011,4.291609353507586,4.041609353507586,False,,,NONE,0.0,0.0,4.291609353507586,4.041609353507586,PARENT_WIN,False,,
CENTRAL,development,1.0,2022-07-07 18:00:00+00:00,2022-07-07 19:35:00+00:00,2022-07-07 19:55:00+00:00,L2_BREAK_FAST_FAIL_5M,39.03,37.42,1.6099999999999994,-0.7686395080707675,-1.0186395080707675,True,2022-07-08 01:25:00+00:00,2022-07-08 01:30:00+00:00,TARGET,8.250064053292316,8.000064053292316,7.481424545221548,6.981424545221548,H2_ECONOMIC_RESCUE,True,330.0,2.0
CENTRAL,development,1.0,2022-07-08 18:00:00+00:00,2022-07-08 18:20:00+00:00,2022-07-08 18:50:00+00:00,L4_BREAK_FAIL_30M,38.99,36.44,2.5500000000000043,-2.692998204667896,-2.942998204667896,True,2022-07-08 19:10:00+00:00,2022-07-08 19:25:00+00:00,FAILED_BREAK,-0.2564760194921911,-0.5064760194921911,-2.9494742241600873,-3.4494742241600873,RESIDUAL_TRUE_FAILURE_PROXY,False,,
CENTRAL,development,1.0,2022-07-09 18:00:00+00:00,2022-07-09 18:00:00+00:00,2022-07-10 00:50:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,38.67,37.74,0.9299999999999996,-13.964313421256758,-14.214313421256758,False,,,NONE,0.0,0.0,-13.964313421256758,-14.214313421256758,RESIDUAL_TRUE_FAILURE_PROXY,False,,
CENTRAL,development,1.0,2022-07-10 18:00:00+00:00,2022-07-10 19:50:00+00:00,2022-07-10 20:10:00+00:00,L3_BREAK_FAST_FAIL_10M,37.2,36.24,0.9600000000000009,-0.1344086021505819,-0.3844086021505819,True,2022-07-10 21:00:00+00:00,2022-07-10 21:50:00+00:00,FAILED_BREAK,-1.0752688172043778,-1.3252688172043778,-1.2096774193549598,-1.7096774193549598,RESIDUAL_TRUE_FAILURE_PROXY,False,,
CENTRAL,development,1.0,2022-07-11 18:00:00+00:00,2022-07-11 18:40:00+00:00,2022-07-11 21:50:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,35.64,34.64,1.0,-16.414141414141437,-16.664141414141437,False,,,NONE,0.0,0.0,-16.414141414141437,-16.664141414141437,RESIDUAL_TRUE_FAILURE_PROXY,False,,
CENTRAL,development,1.0,2022-07-13 18:00:00+00:00,2022-07-13 22:00:00+00:00,2022-07-13 22:10:00+00:00,L2_BREAK_FAST_FAIL_5M,34.14,32.32,1.8200000000000005,-1.611013473930889,-1.861013473930889,True,2022-07-13 22:15:00+00:00,2022-07-13 22:40:00+00:00,FAILED_BREAK,-1.7574692442882123,-2.0074692442882123,-3.3684827182191013,-3.8684827182191013,RESIDUAL_LATENT_RECOVERABLE,True,65.0,3.0
CENTRAL,development,1.0,2022-07-14 18:00:00+00:00,2022-07-14 18:00:00+00:00,2022-07-14 18:45:00+00:00,L4_BREAK_FAIL_30M,36.62,33.69,2.93,-1.2288367012561197,-1.4788367012561197,True,2022-07-14 20:10:00+00:00,2022-07-14 21:30:00+00:00,FAILED_BREAK,0.0,-0.25,-1.2288367012561197,-1.7288367012561197,RESIDUAL_LATENT_RECOVERABLE,True,435.0,4.0
CENTRAL,development,1.0,2022-07-15 18:00:00+00:00,2022-07-15 19:45:00+00:00,2022-07-15 19:50:00+00:00,WIN,38.28,37.03,1.25,6.5308254963427625,6.2808254963427625,False,,,NONE,0.0,0.0,6.5308254963427625,6.2808254963427625,PARENT_WIN,False,,
CENTRAL,development,1.0,2022-07-16 18:00:00+00:00,2022-07-17 00:35:00+00:00,2022-07-17 05:55:00+00:00,L1_NEVER_BREAK_TIME,40.41,37.16,3.25,-5.691660480079131,-5.941660480079131,False,,,NONE,0.0,0.0,-5.691660480079131,-5.941660480079131,RESIDUAL_TRUE_FAILURE_PROXY,False,,
CENTRAL,development,1.0,2022-07-17 18:00:00+00:00,2022-07-18 02:35:00+00:00,2022-07-18 02:45:00+00:00,WIN,39.8,38.26,1.5399999999999991,7.738693467336688,7.488693467336688,False,,,NONE,0.0,0.0,7.738693467336688,7.488693467336688,PARENT_WIN,False,,
CENTRAL,development,1.0,2022-07-18 18:00:00+00:00,2022-07-18 23:40:00+00:00,2022-07-18 23:45:00+00:00,WIN,42.56,40.6,1.9600000000000009,9.210526315789448,8.960526315789446,False,,,NONE,0.0,0.0,9.210526315789448,8.960526315789446,PARENT_WIN,False,,
CENTRAL,development,1.0,2022-07-21 18:00:00+00:00,2022-07-21 19:10:00+00:00,2022-07-21 19:20:00+00:00,L2_BREAK_FAST_FAIL_5M,43.68,40.83,2.8500000000000014,-0.5723443223442648,-0.8223443223442648,True,2022-07-21 19:55:00+00:00,2022-07-21 20:20:00+00:00,FAILED_BREAK,-3.319597069597058,-3.569597069597058,-3.8919413919413226,-4.391941391941323,RESIDUAL_TRUE_FAILURE_PROXY,False,,
CENTRAL,development,1.0,2022-07-23 18:00:00+00:00,2022-07-24 05:10:00+00:00,2022-07-24 05:40:00+00:00,WIN,40.48,39.06,1.4199999999999946,7.015810276679857,6.765810276679857,False,,,NONE,0.0,0.0,7.015810276679857,6.765810276679857,PARENT_WIN,False,,
CENTRAL,development,1.0,2022-07-24 18:00:00+00:00,2022-07-24 21:45:00+00:00,2022-07-24 22:35:00+00:00,WIN,41.32,40.22,1.1000000000000014,5.324298160697016,5.074298160697016,False,,,NONE,0.0,0.0,5.324298160697016,5.074298160697016,PARENT_WIN,False,,
CENTRAL,development,1.0,2022-07-26 18:00:00+00:00,2022-07-26 21:05:00+00:00,2022-07-26 21:20:00+00:00,L2_BREAK_FAST_FAIL_5M,35.74,34.87,0.8700000000000045,-2.518186905428099,-2.7681869054281,True,2022-07-26 22:15:00+00:00,2022-07-26 23:35:00+00:00,FAILED_BREAK,-0.2797985450476159,-0.5297985450476159,-2.797985450475715,-3.297985450475716,RESIDUAL_LATENT_RECOVERABLE,True,135.0,2.0
CENTRAL,development,1.0,2022-07-27 18:00:00+00:00,2022-07-27 18:00:00+00:00,2022-07-27 18:05:00+00:00,WIN,37.51,36.38,1.1299999999999957,6.025059984004266,5.775059984004266,False,,,NONE,0.0,0.0,6.025059984004266,5.775059984004266,PARENT_WIN,False,,
CENTRAL,development,1.0,2022-07-28 18:00:00+00:00,2022-07-28 20:25:00+00:00,2022-07-28 23:25:00+00:00,L5_BREAK_FAIL_LATE,42.96,39.53,3.43,-0.1163873370577106,-0.3663873370577106,True,2022-07-28 23:55:00+00:00,2022-07-29 00:20:00+00:00,FAILED_BREAK,-4.888268156424624,-5.138268156424624,-5.004655493482335,-5.504655493482335,RESIDUAL_LATENT_RECOVERABLE,True,430.0,6.0
CENTRAL,development,1.0,2022-07-31 18:00:00+00:00,2022-07-31 18:05:00+00:00,2022-07-31 18:10:00+00:00,WIN,44.43,43.58,0.8500000000000014,3.8262435291470656,3.5762435291470664,False,,,NONE,0.0,0.0,3.8262435291470656,3.5762435291470664,PARENT_WIN,False,,
CENTRAL,development,1.0,2022-08-04 18:00:00+00:00,2022-08-05 02:00:00+00:00,2022-08-05 05:55:00+00:00,WIN,39.55,37.9,1.6499999999999986,7.0796460176991705,6.8296460176991705,False,,,NONE,0.0,0.0,7.0796460176991705,6.8296460176991705,PARENT_WIN,False,,
