partition,date_utc,H,L,range,F15,session_end,status,touch1_bar_start,leave1_bar_start,touch2_bar_start,leave2_bar_start,eligible_start,fill_bar_start,entry_px,opp_visit_before_t1
reference_validation,2025-02-06,98922.1,95613.5,3308.600000000006,96109.79000000001,2025-02-07 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-02-07,100112.4,96817.0,3295.399999999994,97311.31,2025-02-08 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
reference_validation,2025-02-10,98328.0,96806.6,1521.3999999999942,97034.81,2025-02-11 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-02-11,97562.1,94814.3,2747.800000000003,95226.47,2025-02-12 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-02-12,97700.0,94003.9,3696.100000000006,94558.315,2025-02-13 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
reference_validation,2025-02-13,96432.4,95160.1,1272.2999999999884,95350.945,2025-02-14 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
reference_validation,2025-02-14,98792.8,96225.7,2567.100000000006,96610.765,2025-02-15 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-02-17,97000.0,95150.6,1849.3999999999942,95428.01000000001,2025-02-18 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-02-18,96737.3,93321.6,3415.699999999997,93833.955,2025-02-19 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-02-19,96676.0,95362.8,1313.199999999997,95559.78,2025-02-20 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
reference_validation,2025-02-20,98480.0,96756.1,1723.8999999999942,97014.685,2025-02-21 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
reference_validation,2025-02-21,99431.5,95201.2,4230.300000000003,95835.745,2025-02-22 00:00:00+00:00,LOW_BREAK_BEFORE_T2,2025-02-21 20:00:00+00:00,2025-02-21 20:05:00+00:00,,,,,,False
reference_validation,2025-02-24,96055.1,93612.9,2442.2000000000116,93979.23,2025-02-25 00:00:00+00:00,LOW_BREAK_BEFORE_T2,2025-02-24 21:05:00+00:00,2025-02-24 21:10:00+00:00,,,,,,False
reference_validation,2025-02-25,89347.6,86020.4,3327.2000000000116,86519.48,2025-02-26 00:00:00+00:00,NO_T1,,,,,,,,True
reference_validation,2025-02-26,88500.0,83265.5,5234.5,84050.675,2025-02-27 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
reference_validation,2025-02-27,86733.5,83567.4,3166.100000000006,84042.315,2025-02-28 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
reference_validation,2025-02-28,85084.5,80677.6,4406.899999999994,81338.63500000001,2025-03-01 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-03-03,93666.0,85495.5,8170.5,86721.075,2025-03-04 00:00:00+00:00,LOW_REVISIT_BEFORE_F15,2025-03-03 20:00:00+00:00,2025-03-03 20:05:00+00:00,2025-03-03 20:10:00+00:00,2025-03-03 20:15:00+00:00,2025-03-03 20:20:00+00:00,,,False
reference_validation,2025-03-04,88488.0,81200.0,7288.0,82293.2,2025-03-05 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
reference_validation,2025-03-05,90444.0,87558.0,2886.0,87990.9,2025-03-06 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
reference_validation,2025-03-06,91420.0,87790.5,3629.5,88334.925,2025-03-07 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-03-07,91107.9,86530.0,4577.899999999994,87216.685,2025-03-08 00:00:00+00:00,LOW_BREAK_BEFORE_T2,2025-03-07 20:55:00+00:00,2025-03-07 21:00:00+00:00,,,,,,False
reference_validation,2025-03-10,82852.2,77410.1,5442.099999999991,78226.41500000001,2025-03-11 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-03-11,83600.0,79026.2,4573.800000000003,79712.27,2025-03-12 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-03-12,83752.5,80578.5,3174.0,81054.6,2025-03-13 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
reference_validation,2025-03-13,83114.2,79903.4,3210.800000000003,80385.01999999999,2025-03-14 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-03-14,85270.2,82594.3,2675.899999999994,82995.685,2025-03-15 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-03-17,84727.1,82384.0,2343.100000000006,82735.465,2025-03-18 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-03-18,82446.8,81113.5,1333.300000000003,81313.495,2025-03-19 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
reference_validation,2025-03-19,85908.0,83500.0,2408.0,83861.2,2025-03-20 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,True
reference_validation,2025-03-20,86490.0,83613.6,2876.399999999994,84045.06,2025-03-21 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-03-21,84405.9,83122.0,1283.8999999999942,83314.58499999999,2025-03-22 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,True
reference_validation,2025-03-24,88752.0,87159.6,1592.3999999999942,87398.46,2025-03-25 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
reference_validation,2025-03-25,88284.0,86984.6,1299.3999999999942,87179.51000000001,2025-03-26 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
reference_validation,2025-03-26,87871.7,85816.3,2055.399999999994,86124.61,2025-03-27 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-03-27,87528.0,85724.5,1803.5,85995.025,2025-03-28 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
reference_validation,2025-03-28,85530.0,83531.7,1998.300000000003,83831.44499999999,2025-03-29 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-03-31,83895.8,81600.5,2295.300000000003,81944.795,2025-04-01 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-04-01,85475.0,82505.0,2970.0,82950.5,2025-04-02 00:00:00+00:00,NO_T1,,,,,,,,True
reference_validation,2025-04-02,87288.0,84424.1,2863.899999999994,84853.685,2025-04-03 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
reference_validation,2025-04-03,82748.0,81172.2,1575.800000000003,81408.56999999999,2025-04-04 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,True
reference_validation,2025-04-04,84580.0,81796.6,2783.399999999994,82214.11,2025-04-05 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-04-07,81200.0,75761.5,5438.5,76577.275,2025-04-08 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-04-08,80344.0,76311.0,4033.0,76915.95,2025-04-09 00:00:00+00:00,LOW_REVISIT_BEFORE_F15,2025-04-08 22:35:00+00:00,2025-04-08 22:45:00+00:00,2025-04-08 23:25:00+00:00,2025-04-08 23:30:00+00:00,2025-04-08 23:35:00+00:00,,,False
reference_validation,2025-04-09,82967.4,76748.6,6218.799999999988,77681.42,2025-04-10 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
reference_validation,2025-04-10,81816.8,78416.0,3400.800000000003,78926.12,2025-04-11 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-04-11,84178.7,81305.0,2873.699999999997,81736.055,2025-04-12 00:00:00+00:00,NO_T1,,,,,,,,True
reference_validation,2025-04-14,85755.0,83668.9,2086.100000000006,83981.815,2025-04-15 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-04-15,86443.0,83888.0,2555.0,84271.25,2025-04-16 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
reference_validation,2025-04-16,85493.5,83198.2,2295.300000000003,83542.495,2025-04-17 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-04-17,85441.5,83700.0,1741.5,83961.225,2025-04-18 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-04-18,84616.1,84260.0,356.1000000000058,84313.41500000001,2025-04-19 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,True
reference_validation,2025-04-21,88418.2,86327.0,2091.199999999997,86640.68,2025-04-22 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-04-22,91686.6,89332.6,2354.0,89685.70000000001,2025-04-23 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,True
reference_validation,2025-04-23,94904.3,91898.0,3006.300000000003,92348.945,2025-04-24 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-04-24,93595.7,92501.0,1094.699999999997,92665.205,2025-04-25 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
reference_validation,2025-04-25,95769.6,93876.0,1893.6000000000058,94160.04000000001,2025-04-26 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-04-28,95132.8,93367.2,1765.6000000000058,93632.04,2025-04-29 00:00:00+00:00,NO_T1,,,,,,,,True
reference_validation,2025-04-29,95426.4,94466.5,959.8999999999942,94610.485,2025-04-30 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
reference_validation,2025-04-30,94513.5,92848.1,1665.3999999999942,93097.91,2025-05-01 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
reference_validation,2025-05-01,97388.0,95742.1,1645.8999999999942,95988.985,2025-05-02 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-05-02,97865.4,96602.9,1262.5,96792.275,2025-05-03 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
reference_validation,2025-05-05,94871.8,93559.6,1312.199999999997,93756.43000000001,2025-05-06 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
reference_validation,2025-05-06,95119.9,93327.0,1792.8999999999942,93595.935,2025-05-07 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
reference_validation,2025-05-07,97446.8,95718.5,1728.300000000003,95977.745,2025-05-08 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-05-08,101686.7,99050.1,2636.5999999999913,99445.59000000001,2025-05-09 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,True
reference_validation,2025-05-09,103746.8,102240.0,1506.800000000003,102466.02,2025-05-10 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-05-12,104620.1,100678.0,3942.100000000006,101269.315,2025-05-13 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-05-13,104949.2,102762.9,2186.300000000003,103090.845,2025-05-14 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-05-14,104319.0,102536.0,1783.0,102803.45,2025-05-15 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-05-15,104162.8,101270.8,2892.0,101704.6,2025-05-16 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-05-16,104524.2,103300.0,1224.199999999997,103483.63,2025-05-17 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-05-19,105519.8,102333.5,3186.300000000003,102811.445,2025-05-20 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
reference_validation,2025-05-20,107252.9,104115.2,3137.699999999997,104585.855,2025-05-21 00:00:00+00:00,NO_T1,,,,,,,,True
reference_validation,2025-05-21,109804.2,106085.3,3718.899999999994,106643.13500000001,2025-05-22 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
reference_validation,2025-05-22,111959.5,110492.8,1466.699999999997,110712.80500000001,2025-05-23 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-05-23,109969.6,107950.0,2019.6000000000058,108252.94,2025-05-24 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
reference_validation,2025-05-26,110400.0,108807.0,1593.0,109045.95,2025-05-27 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-05-27,110638.1,108609.4,2028.7000000000116,108913.705,2025-05-28 00:00:00+00:00,NO_T2,2025-05-27 22:20:00+00:00,2025-05-27 22:25:00+00:00,,,,,,False
reference_validation,2025-05-28,108943.4,106881.5,2061.899999999994,107190.785,2025-05-29 00:00:00+00:00,F15_FILLED,2025-05-28 20:00:00+00:00,2025-05-28 20:05:00+00:00,2025-05-28 20:20:00+00:00,2025-05-28 20:25:00+00:00,2025-05-28 20:30:00+00:00,2025-05-28 20:35:00+00:00,107190.785,False
reference_validation,2025-05-29,108311.7,105580.0,2731.699999999997,105989.755,2025-05-30 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
reference_validation,2025-05-30,105943.0,103650.2,2292.800000000003,103994.12,2025-05-31 00:00:00+00:00,F15_FILLED,2025-05-30 23:15:00+00:00,2025-05-30 23:20:00+00:00,2025-05-30 23:30:00+00:00,2025-05-30 23:40:00+00:00,2025-05-30 23:45:00+00:00,2025-05-30 23:45:00+00:00,103994.12,False
reference_validation,2025-06-02,104699.4,103600.6,1098.7999999999884,103765.42,2025-06-03 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
reference_validation,2025-06-03,106775.0,104969.4,1805.6000000000058,105240.23999999999,2025-06-04 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-06-04,105510.2,104111.7,1398.5,104321.47499999999,2025-06-05 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-06-05,105676.2,101500.0,4176.199999999997,102126.43,2025-06-06 00:00:00+00:00,BREAK_BEFORE_LEAVE1,2025-06-05 20:10:00+00:00,,,,,,,False
reference_validation,2025-06-06,105283.0,103820.5,1462.5,104039.875,2025-06-07 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-06-09,108791.8,106800.3,1991.5,107099.02500000001,2025-06-10 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,True
reference_validation,2025-06-10,110367.2,108282.0,2085.199999999997,108594.78,2025-06-11 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-06-11,110350.0,108331.7,2018.300000000003,108634.44499999999,2025-06-12 00:00:00+00:00,LOW_BREAK_BEFORE_T2,2025-06-11 21:55:00+00:00,2025-06-11 22:05:00+00:00,,,,,,False
reference_validation,2025-06-12,108398.4,106539.1,1859.2999999999884,106817.99500000001,2025-06-13 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
reference_validation,2025-06-13,105912.0,104069.5,1842.5,104345.875,2025-06-14 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
reference_validation,2025-06-16,108882.0,106446.6,2435.399999999994,106811.91,2025-06-17 00:00:00+00:00,NO_T1,,,,,,,,True
reference_validation,2025-06-17,105696.0,103300.0,2396.0,103659.4,2025-06-18 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-06-18,105300.0,103426.1,1873.8999999999942,103707.185,2025-06-19 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-06-19,104795.2,103870.3,924.8999999999942,104009.035,2025-06-20 00:00:00+00:00,NO_T1,,,,,,,,True
reference_validation,2025-06-20,106076.0,102255.3,3820.699999999997,102828.405,2025-06-21 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-06-23,103273.7,99547.6,3726.0999999999913,100106.515,2025-06-24 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
reference_validation,2025-06-24,106239.0,104750.0,1489.0,104973.35,2025-06-25 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-06-25,108095.7,106700.0,1395.699999999997,106909.355,2025-06-26 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-06-26,107724.5,106500.0,1224.5,106683.675,2025-06-27 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
reference_validation,2025-06-27,107659.9,106313.1,1346.7999999999884,106515.12000000001,2025-06-28 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-06-30,107821.8,106686.4,1135.4000000000087,106856.70999999999,2025-07-01 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-07-01,107140.7,105333.0,1807.699999999997,105604.155,2025-07-02 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
reference_validation,2025-07-02,109690.4,107335.6,2354.7999999999884,107688.82,2025-07-03 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-07-03,110484.0,108966.0,1518.0,109193.7,2025-07-04 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-07-04,108570.0,107200.0,1370.0,107405.5,2025-07-05 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-07-07,108612.2,107456.0,1156.199999999997,107629.43,2025-07-08 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-07-08,109180.0,108041.0,1139.0,108211.85,2025-07-09 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-07-09,112036.8,108429.0,3607.800000000003,108970.17,2025-07-10 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-07-10,113760.0,110432.2,3327.800000000003,110931.37,2025-07-11 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
reference_validation,2025-07-11,118191.9,116611.1,1580.7999999999884,116848.22,2025-07-12 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-07-14,122113.9,119200.0,2913.899999999994,119637.08499999999,2025-07-15 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-07-15,118499.8,115678.1,2821.699999999997,116101.35500000001,2025-07-16 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-07-16,119888.0,118156.0,1732.0,118415.8,2025-07-17 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
reference_validation,2025-07-17,119879.1,117514.8,2364.300000000003,117869.445,2025-07-18 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,True
reference_validation,2025-07-18,119250.0,117109.4,2140.600000000006,117430.48999999999,2025-07-19 00:00:00+00:00,BREAK_BEFORE_LEAVE1,2025-07-18 20:05:00+00:00,,,,,,,False
reference_validation,2025-07-21,119200.0,116600.0,2600.0,116990.0,2025-07-22 00:00:00+00:00,NO_T2,2025-07-21 20:00:00+00:00,2025-07-21 20:05:00+00:00,,,,,,False
reference_validation,2025-07-22,120300.1,117522.0,2778.100000000006,117938.715,2025-07-23 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-07-23,118687.1,117250.0,1437.1000000000058,117465.565,2025-07-24 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
reference_validation,2025-07-24,119469.9,117773.1,1696.7999999999884,118027.62000000001,2025-07-25 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-07-25,116989.9,114846.1,2143.7999999999884,115167.67,2025-07-26 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
reference_validation,2025-07-28,119065.2,117388.0,1677.199999999997,117639.58,2025-07-29 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-07-29,119000.0,116923.0,2077.0,117234.55,2025-07-30 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-07-30,118763.5,115700.0,3063.5,116159.525,2025-07-31 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-07-31,118850.0,116691.1,2158.899999999994,117014.935,2025-08-01 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
reference_validation,2025-08-01,115782.5,113173.7,2608.800000000003,113565.02,2025-08-02 00:00:00+00:00,F15_FILLED,2025-08-01 20:05:00+00:00,2025-08-01 20:10:00+00:00,2025-08-01 20:15:00+00:00,2025-08-01 20:20:00+00:00,2025-08-01 20:25:00+00:00,2025-08-01 20:30:00+00:00,113565.02,False
reference_validation,2025-08-04,115686.0,114070.0,1616.0,114312.4,2025-08-05 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-08-05,114530.0,112582.4,1947.6000000000058,112874.54,2025-08-06 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-08-06,115674.2,113520.0,2154.199999999997,113843.13,2025-08-07 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-08-07,117487.2,115555.2,1932.0,115845.0,2025-08-08 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,True
reference_validation,2025-08-08,117229.9,115850.0,1379.8999999999942,116056.985,2025-08-09 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-08-11,120799.0,118499.0,2300.0,118844.0,2025-08-12 00:00:00+00:00,LOW_BREAK_BEFORE_T2,2025-08-11 21:35:00+00:00,2025-08-11 21:40:00+00:00,,,,,,False
reference_validation,2025-08-12,120163.6,118557.5,1606.1000000000058,118798.41500000001,2025-08-13 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
reference_validation,2025-08-13,122831.1,120066.1,2765.0,120480.85,2025-08-14 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,True
reference_validation,2025-08-14,119313.9,117004.0,2309.899999999994,117350.485,2025-08-15 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-08-15,118479.5,116736.3,1743.199999999997,116997.78,2025-08-16 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-08-18,116761.0,114769.2,1991.800000000003,115067.97,2025-08-19 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
reference_validation,2025-08-19,115847.4,112714.4,3133.0,113184.34999999999,2025-08-20 00:00:00+00:00,NO_LEAVE1,2025-08-19 23:50:00+00:00,,,,,,,False
reference_validation,2025-08-20,114411.0,112301.8,2109.199999999997,112618.18000000001,2025-08-21 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,True
reference_validation,2025-08-21,113936.0,111944.0,1992.0,112242.8,2025-08-22 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-08-22,117397.4,111888.0,5509.399999999994,112714.41,2025-08-23 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-08-25,112897.7,110532.2,2365.5,110887.025,2025-08-26 00:00:00+00:00,BREAK_BEFORE_LEAVE1,2025-08-25 20:00:00+00:00,,,,,,,False
reference_validation,2025-08-26,111106.5,109350.0,1756.5,109613.475,2025-08-27 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
reference_validation,2025-08-27,112568.5,110958.3,1610.199999999997,111199.83,2025-08-28 00:00:00+00:00,NO_T2,2025-08-27 20:20:00+00:00,2025-08-27 20:25:00+00:00,,,,,,False
reference_validation,2025-08-28,113270.4,111853.6,1416.7999999999884,112066.12000000001,2025-08-29 00:00:00+00:00,BREAK_BEFORE_LEAVE1,2025-08-28 20:00:00+00:00,,,,,,,False
reference_validation,2025-08-29,110507.6,107869.6,2638.0,108265.3,2025-08-30 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
reference_validation,2025-09-01,109420.8,108350.0,1070.800000000003,108510.62,2025-09-02 00:00:00+00:00,LOW_BREAK_BEFORE_T2,2025-09-01 20:45:00+00:00,2025-09-01 20:50:00+00:00,,,,,,False
reference_validation,2025-09-02,111742.1,108990.7,2751.4000000000087,109403.41,2025-09-03 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-09-03,112541.2,111040.0,1501.199999999997,111265.18,2025-09-04 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-09-04,110845.3,109269.1,1576.199999999997,109505.53,2025-09-05 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,True
reference_validation,2025-09-05,113271.6,110153.3,3118.300000000003,110621.045,2025-09-06 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-09-08,112867.6,111800.0,1067.6000000000058,111960.14,2025-09-09 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-09-09,112900.0,110714.9,2185.100000000006,111042.665,2025-09-10 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-09-10,114287.9,113111.0,1176.8999999999942,113287.535,2025-09-11 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-09-11,114691.7,113627.1,1064.5999999999913,113786.79000000001,2025-09-12 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
reference_validation,2025-09-12,116605.7,114771.9,1833.800000000003,115046.97,2025-09-13 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-09-15,115528.8,114338.5,1190.300000000003,114517.045,2025-09-16 00:00:00+00:00,NO_T1,,,,,,,,True
reference_validation,2025-09-16,116830.0,114600.0,2230.0,114934.5,2025-09-17 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,True
reference_validation,2025-09-17,116316.0,114623.3,1692.699999999997,114877.205,2025-09-18 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,True
reference_validation,2025-09-18,117875.2,116913.9,961.3000000000029,117058.095,2025-09-19 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
reference_validation,2025-09-19,116447.3,115057.0,1390.300000000003,115265.545,2025-09-20 00:00:00+00:00,NO_T2,2025-09-19 20:00:00+00:00,2025-09-19 20:05:00+00:00,,,,,,False
reference_validation,2025-09-22,113413.5,111866.3,1547.199999999997,112098.38,2025-09-23 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-09-23,113254.8,111482.0,1772.800000000003,111747.92,2025-09-24 00:00:00+00:00,NO_T2,2025-09-23 20:35:00+00:00,2025-09-23 20:40:00+00:00,,,,,,False
reference_validation,2025-09-24,113895.8,112760.0,1135.800000000003,112930.37,2025-09-25 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-09-25,111682.6,108574.1,3108.5,109040.375,2025-09-26 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-09-26,110250.0,108656.8,1593.199999999997,108895.78,2025-09-27 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-09-29,114349.7,112025.2,2324.5,112373.875,2025-09-30 00:00:00+00:00,NO_T1,,,,,,,,True
reference_validation,2025-09-30,114528.2,112743.6,1784.5999999999913,113011.29000000001,2025-10-01 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
reference_validation,2025-10-01,118190.0,116370.4,1819.6000000000058,116643.34,2025-10-02 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
reference_validation,2025-10-02,120999.0,118458.4,2540.600000000006,118839.48999999999,2025-10-03 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-10-03,123900.0,119820.4,4079.600000000006,120432.34,2025-10-04 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-10-06,126208.5,124245.0,1963.5,124539.525,2025-10-07 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-10-07,124756.3,120516.0,4240.300000000003,121152.045,2025-10-08 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-10-08,124170.6,121607.8,2562.800000000003,121992.22,2025-10-09 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-10-09,123408.8,119572.8,3836.0,120148.2,2025-10-10 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-10-10,122497.0,115845.0,6652.0,116842.8,2025-10-11 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
reference_validation,2025-10-13,115827.6,113721.2,2106.4000000000087,114037.16,2025-10-14 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-10-14,113480.0,109802.0,3678.0,110353.7,2025-10-15 00:00:00+00:00,NO_T1,,,,,,,,True
reference_validation,2025-10-15,112183.4,110096.9,2086.5,110409.875,2025-10-16 00:00:00+00:00,NO_T1,,,,,,,,False
reference_validation,2025-10-16,111452.7,107503.3,3949.399999999994,108095.71,2025-10-17 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
