role,partition,ref_min,hour,dev_block,execution_start,entry_ts,exit_ts,H,L,R,pnl,pnl_5bps,loss_class,mfe_R,mae_R,hold_min,entry_to_break_min,break_to_fail_min,latent_class,latent_target_recovered,latent_recovery_min,latent_target_visit,latent_target_visit_entry_eligible,post_exit_reclaim,reclaim_min,target_after_reclaim,reclaim_to_target_min,visit_count,break_ts,failure_ts,failure_close_ts,prebreak_last_close_distance_H_R,prebreak_return15_R,prebreak_return30_R,prebreak_return60_R,prebreak_range30_R,prebreak_range60_R,prebreak_upper80_close_fraction60,prebreak_nearH10_high_fraction60,break_close_excess_R,break_high_excess_R,break_body_R,break_range_R,break_upper_wick_R,break_lower_wick_R,break_close_location,fail_close_R,fail_low_R,fail_depth_below_H_R,fail_body_R,fail_range_R,fail_upper_wick_R,fail_lower_wick_R,fail_close_location,breakclose_to_failclose_drop_R,breakhigh_to_faillow_excursion_R,max_excess_H_by_fail_R,max_depth_H_by_fail_R,entry_to_failure_close_min
CENTRAL,reference_validation,360,15,,2025-05-05 15:00:00+00:00,2025-05-05 18:35:00+00:00,2025-05-05 18:55:00+00:00,146.73,143.31,3.4199999999999875,-0.5452191099297732,-0.7952191099297732,L2_BREAK_FAST_FAIL_5M,0.1052631578947412,0.0877192982456093,20.0,10.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,5.0,False,,5,2025-05-05 18:45:00+00:00,2025-05-05 18:50:00+00:00,2025-05-05 18:55:00+00:00,0.020467836257308022,0.21929824561403588,0.21345029239765861,,0.4035087719298247,0.4590643274853798,0.25,0.25,0.046783625730993324,0.10526315789474122,0.06725146198830134,0.12865497076023372,0.05847953216374789,0.002923976608184486,0.5454545454545043,-0.046783625730993324,-0.06140350877192407,0.046783625730993324,-0.09356725146198665,0.11111111111111019,0.0029239766081927965,0.01461988304093074,0.13157894736837775,0.09356725146198665,0.16666666666666527,0.10526315789474122,0.08771929824560937,20.0
CENTRAL,reference_validation,360,15,,2025-05-06 15:00:00+00:00,2025-05-06 18:25:00+00:00,2025-05-06 18:35:00+00:00,144.53,141.3,3.2299999999999898,-1.0032519200166012,-1.2532519200166012,L2_BREAK_FAST_FAIL_5M,0.0804953560371491,0.1021671826625428,10.0,0.0,5.0,LATENT_RECOVERABLE,True,205.0,3.0,True,True,20.0,True,185.0,3,2025-05-06 18:25:00+00:00,2025-05-06 18:30:00+00:00,2025-05-06 18:35:00+00:00,0.061919504643959525,0.09597523219814343,0.2662538699690453,,0.33746130030959964,0.340557275541795,0.25,0.25,0.030959752321979762,0.08049535603714915,0.09287925696593928,0.14241486068110867,0.04953560371516938,0.0,0.6521739130434702,-0.08978328173374395,-0.08978328173374395,0.08978328173374395,-0.12074303405572372,0.12074303405572372,0.0,0.0,0.0,0.12074303405572372,0.17027863777089308,0.08049535603714915,0.08978328173374395,10.0
CENTRAL,reference_validation,360,15,,2025-05-10 15:00:00+00:00,2025-05-10 16:35:00+00:00,2025-05-10 16:45:00+00:00,172.27,168.68,3.5900000000000034,-1.2190166598943786,-1.4690166598943786,L2_BREAK_FAST_FAIL_5M,0.0501392757660106,0.2256267409470756,10.0,0.0,5.0,LATENT_RECOVERABLE,True,50.0,2.0,True,True,25.0,True,25.0,7,2025-05-10 16:35:00+00:00,2025-05-10 16:40:00+00:00,2025-05-10 16:45:00+00:00,0.13370473537604952,0.07520891364901994,0.16991643454038569,,0.34261838440111897,0.38718662952646615,0.16666666666666666,0.08333333333333333,0.008356545961003095,0.05013927576601065,0.13927576601671296,0.19498607242339497,0.04178272980500755,0.013927576601674463,0.7857142857143147,-0.11699164345404332,-0.15598885793871914,0.11699164345404332,-0.1253481894150464,0.17270194986072535,0.008356545961003095,0.03899721448467583,0.22580645161287957,0.1253481894150464,0.2061281337047298,0.05013927576601065,0.15598885793871914,10.0
CENTRAL,reference_validation,360,15,,2025-05-11 15:00:00+00:00,2025-05-12 00:30:00+00:00,2025-05-12 00:40:00+00:00,175.19,170.72,4.469999999999999,-1.0274559050173493,-1.2774559050173493,L2_BREAK_FAST_FAIL_5M,0.1163310961968703,0.2259507829977609,10.0,0.0,5.0,LATENT_RECOVERABLE,True,380.0,7.0,True,True,25.0,True,355.0,11,2025-05-12 00:30:00+00:00,2025-05-12 00:35:00+00:00,2025-05-12 00:40:00+00:00,0.09395973154362139,0.10067114093960115,0.3713646532438472,,0.40715883668903663,0.5950782997762858,0.16666666666666666,0.08333333333333333,0.0357941834451894,0.07829977628635222,0.12975391498881078,0.17673378076062465,0.042505592841162815,0.004474272930651059,0.7594936708860764,-0.08277404921700328,-0.09172259507829904,0.08277404921700328,-0.12080536912752139,0.20805369127516937,0.07829977628635222,0.00894854586129576,0.04301075268816317,0.11856823266219267,0.17002237136465126,0.11633109619687033,0.09843400447427245,10.0
CENTRAL,reference_validation,360,15,,2025-05-21 15:00:00+00:00,2025-05-21 15:00:00+00:00,2025-05-21 15:15:00+00:00,172.74,167.28,5.460000000000008,-2.0551117286095044,-2.3051117286095044,L2_BREAK_FAST_FAIL_5M,0.1684981684981659,0.2490842490842512,15.0,5.0,5.0,LATENT_RECOVERABLE,True,490.0,5.0,True,True,5.0,True,485.0,5,2025-05-21 15:05:00+00:00,2025-05-21 15:10:00+00:00,2025-05-21 15:15:00+00:00,0.062271062271062806,0.25274725274725157,0.6025641025641002,,0.7014652014652027,0.7271062271062259,0.16666666666666666,0.25,0.08424908424908038,0.16849816849816596,0.1465201465201432,0.24725274725274585,0.08424908424908559,0.016483516483517084,0.6592592592592519,-0.13186813186813146,-0.16849816849817117,0.13186813186813146,-0.21611721611721185,0.2857142857142857,0.03296703296703417,0.0366300366300397,0.12820512820513896,0.21611721611721185,0.33699633699633713,0.16849816849816596,0.24908424908425122,15.0
CENTRAL,reference_validation,360,15,,2025-06-16 15:00:00+00:00,2025-06-16 16:15:00+00:00,2025-06-16 16:30:00+00:00,157.71,154.58,3.1299999999999955,-1.1096316023080366,-1.3596316023080366,L2_BREAK_FAST_FAIL_5M,0.1405750798722039,0.1341853035143822,15.0,5.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,30.0,False,,8,2025-06-16 16:20:00+00:00,2025-06-16 16:25:00+00:00,2025-06-16 16:30:00+00:00,0.0223642172524031,0.3610223642172515,0.18849840255590283,,0.559105431309905,0.559105431309905,0.3333333333333333,0.25,0.03514376996804645,0.14057507987220394,0.057507987220449544,0.17571884984025948,0.1054313099041575,0.012779552715652428,0.39999999999998964,-0.11501597444089909,-0.13418530351438226,0.11501597444089909,-0.15335463258786547,0.17252396166134865,0.0,0.019169329073483184,0.1111111111111111,0.15015974440894553,0.2747603833865862,0.14057507987220394,0.13418530351438226,15.0
CENTRAL,reference_validation,360,15,,2025-06-27 15:00:00+00:00,2025-06-27 15:50:00+00:00,2025-06-27 16:00:00+00:00,143.45,141.06,2.3899999999999864,-0.1045660508888213,-0.3545660508888213,L2_BREAK_FAST_FAIL_5M,0.1464435146443618,0.1966527196652726,10.0,0.0,5.0,LATENT_RECOVERABLE,True,30.0,2.0,True,True,30.0,True,5.0,4,2025-06-27 15:50:00+00:00,2025-06-27 15:55:00+00:00,2025-06-27 16:00:00+00:00,0.17154811715481127,0.2175732217573158,0.35146443514644693,,0.5313807531380826,0.7782426778242779,0.16666666666666666,0.16666666666666666,0.1087866108786698,0.1464435146443618,0.2845188284518873,0.34309623430963443,0.037656903765692015,0.020920502092055086,0.8902439024390231,-0.012552301255230673,-0.06276150627614147,0.012552301255230673,-0.11715481171548231,0.19665271966527262,0.029288702928879497,0.0502092050209108,0.25531914893612,0.12133891213390047,0.20920502092050328,0.1464435146443618,0.19665271966527262,10.0
CENTRAL,reference_validation,360,15,,2025-07-13 15:00:00+00:00,2025-07-14 02:25:00+00:00,2025-07-14 02:35:00+00:00,164.12,161.5,2.6200000000000045,-0.4265171825493796,-0.6765171825493796,L2_BREAK_FAST_FAIL_5M,0.141221374045803,0.1335877862595395,10.0,0.0,5.0,LATENT_RECOVERABLE,True,10.0,1.0,False,True,0.0,True,10.0,1,2025-07-14 02:25:00+00:00,2025-07-14 02:30:00+00:00,2025-07-14 02:35:00+00:00,0.07633587786260179,0.3664122137404496,0.4694656488549571,,0.5534351145038114,0.874045801526713,0.08333333333333333,0.08333333333333333,0.003816793893126293,0.10687022900763384,0.08015267175572809,0.19465648854962536,0.10305343511450754,0.011450381679389728,0.47058823529411764,-0.049618320610685204,-0.13358778625953957,0.049618320610685204,-0.05343511450381149,0.2748091603053426,0.13740458015267673,0.08396946564885438,0.30555555555555447,0.05343511450381149,0.24045801526717342,0.141221374045803,0.13358778625953957,10.0
CENTRAL,reference_validation,360,15,,2025-07-16 15:00:00+00:00,2025-07-16 15:05:00+00:00,2025-07-16 15:15:00+00:00,168.01,165.48,2.530000000000001,-1.4284863996190666,-1.6784863996190666,L2_BREAK_FAST_FAIL_5M,0.0632411067193662,0.5375494071146184,10.0,0.0,5.0,LATENT_RECOVERABLE,True,45.0,2.0,True,True,40.0,True,5.0,2,2025-07-16 15:05:00+00:00,2025-07-16 15:10:00+00:00,2025-07-16 15:15:00+00:00,0.17786561264821676,-0.09881422924901181,-0.05533596837944122,,0.3715415019762835,0.5533596837944572,0.4166666666666667,0.4166666666666667,0.035573122529645604,0.06324110671936621,0.20948616600790548,0.2648221343873467,0.02766798418972061,0.02766798418972061,0.8955223880597097,-0.18972332015809865,-0.2450592885375511,0.18972332015809865,-0.22529644268774424,0.2885375494071217,0.00790513833992499,0.055335968379452455,0.1917808219178237,0.22529644268774424,0.3083003952569173,0.06324110671936621,0.2450592885375511,10.0
CENTRAL,reference_validation,360,15,,2025-08-03 15:00:00+00:00,2025-08-03 23:15:00+00:00,2025-08-03 23:25:00+00:00,162.78,160.27,2.509999999999991,-0.7986239095711944,-1.0486239095711944,L2_BREAK_FAST_FAIL_5M,0.1155378486055749,0.2071713147410407,10.0,0.0,5.0,LATENT_RECOVERABLE,True,75.0,2.0,True,True,65.0,True,10.0,6,2025-08-03 23:15:00+00:00,2025-08-03 23:20:00+00:00,2025-08-03 23:25:00+00:00,0.11952191235060257,0.27091633466134696,0.29482071713146746,,0.35059760956175245,0.6852589641434284,0.25,0.0,0.10358565737051469,0.11553784860557494,0.22310756972111725,0.29083665338645115,0.011952191235060257,0.05577689243027365,0.9589041095890389,-0.10358565737051469,-0.20318725099601304,0.10358565737051469,-0.20318725099601304,0.3027888446215114,0.0,0.09960159362549836,0.32894736842105654,0.20717131474102937,0.318725099601588,0.11553784860557494,0.20318725099601304,10.0
CENTRAL,reference_validation,360,15,,2025-08-07 15:00:00+00:00,2025-08-07 21:20:00+00:00,2025-08-07 21:35:00+00:00,173.43,169.0,4.430000000000007,-0.2306406042784092,-0.4806406042784092,L2_BREAK_FAST_FAIL_5M,0.1218961625282147,0.1196388261851016,15.0,5.0,5.0,LATENT_RECOVERABLE,True,125.0,1.0,False,True,0.0,True,125.0,1,2025-08-07 21:25:00+00:00,2025-08-07 21:30:00+00:00,2025-08-07 21:35:00+00:00,0.0,0.18735891647855785,0.17832957110609915,,0.23702031602709023,0.2979683972912008,1.0,0.5833333333333334,0.009029345372458687,0.0744920993227954,0.009029345372458687,0.0902934537245997,0.0654627539503367,0.015801354401804305,0.2749999999999787,-0.018058690744923788,-0.022573363431149924,0.018058690744923788,-0.029345372460495543,0.14446952595936463,0.11060948081264296,0.004514672686226135,0.031249999999972244,0.027088036117382475,0.09706546275394531,0.12189616252821472,0.11963882618510165,15.0
CENTRAL,reference_validation,360,15,,2025-08-08 15:00:00+00:00,2025-08-08 17:55:00+00:00,2025-08-08 18:05:00+00:00,179.04,174.91,4.129999999999996,-0.1675603217158316,-0.4175603217158317,L2_BREAK_FAST_FAIL_5M,0.1234866828087215,0.2154963680387378,10.0,0.0,5.0,LATENT_RECOVERABLE,True,670.0,2.0,True,True,10.0,True,660.0,2,2025-08-08 17:55:00+00:00,2025-08-08 18:00:00+00:00,2025-08-08 18:05:00+00:00,0.20096852300241763,0.0774818401937099,0.319612590799037,,0.4503631961259048,0.6900726392251808,0.0,0.0,0.060532687651331775,0.06295399515738972,0.25907990314769835,0.27845036319612754,0.0024213075060579505,0.016949152542371244,0.9913043478260702,-0.012106537530262225,-0.07263922518159399,0.012106537530262225,-0.07506053268765195,0.19612590799031548,0.060532687651331775,0.060532687651331775,0.3086419753086411,0.07263922518159399,0.13559322033898372,0.12348668280872149,0.2154963680387378,10.0
CENTRAL,reference_validation,360,15,,2025-08-28 15:00:00+00:00,2025-08-29 00:25:00+00:00,2025-08-29 00:35:00+00:00,216.87,211.34,5.530000000000001,-3.804122285240019,-4.05412228524002,L2_BREAK_FAST_FAIL_5M,0.1952983725135594,0.363471971066906,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,190.0,False,,4,2025-08-29 00:25:00+00:00,2025-08-29 00:30:00+00:00,2025-08-29 00:35:00+00:00,0.36166365280289325,0.05967450271247964,0.07775768535262328,,0.36708860759493683,0.4303797468354421,0.0,0.0,0.07775768535262328,0.19529837251355947,0.43942133815551654,0.5587703435804655,0.11754068716093619,0.0018083182640128215,0.7896440129449894,-0.2983725135623879,-0.31464737793851877,0.2983725135623879,-0.3761301989150112,0.43218806509946006,0.03978300180831805,0.016274864376130814,0.03765690376569157,0.3761301989150112,0.5099457504520782,0.19529837251355947,0.36347197106690604,10.0
CENTRAL,reference_validation,360,15,,2025-08-31 15:00:00+00:00,2025-08-31 19:00:00+00:00,2025-08-31 19:10:00+00:00,205.74,201.39,4.350000000000023,-0.9477981918927236,-1.1977981918927236,L2_BREAK_FAST_FAIL_5M,0.0528735632183881,0.2068965517241381,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1,2025-08-31 19:00:00+00:00,2025-08-31 19:05:00+00:00,2025-08-31 19:10:00+00:00,0.04137931034482894,0.08965517241379603,0.1287356321839079,,0.18620689655172368,0.2413793103448224,0.9166666666666666,0.4166666666666667,0.013793103448276313,0.052873563218388174,0.05747126436781579,0.14712643678160528,0.03908045977011186,0.05057471264367763,0.7343750000000139,-0.08965517241379603,-0.14482758620689476,0.08965517241379603,-0.10344827586207235,0.15862068965517107,0.0,0.055172413793098715,0.34782608695649486,0.10344827586207235,0.1977011494252829,0.052873563218388174,0.14482758620689476,10.0
CENTRAL,reference_validation,360,15,,2025-09-08 15:00:00+00:00,2025-09-08 15:20:00+00:00,2025-09-08 15:35:00+00:00,216.29,208.58,7.7099999999999795,-0.8090988950020805,-1.0590988950020803,L2_BREAK_FAST_FAIL_5M,0.0440985732814532,0.1128404669260709,15.0,5.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,105.0,False,,3,2025-09-08 15:25:00+00:00,2025-09-08 15:30:00+00:00,2025-09-08 15:35:00+00:00,0.041504539559013495,0.14785992217898694,0.14267185473411118,,0.21919584954604437,0.3035019455252931,0.9166666666666666,0.4166666666666667,0.033722438391701685,0.04409857328145322,0.0765239948119332,0.11413748378728895,0.01037613488975153,0.027237354085604217,0.9090909090909267,-0.04669260700388926,-0.05447470817120475,0.04669260700388926,-0.08041504539559094,0.08949416342412446,0.0012970168612180197,0.007782101167315491,0.08695652173913401,0.08041504539559094,0.09857328145265797,0.04409857328145322,0.1024643320363157,15.0
CENTRAL,reference_validation,360,15,,2025-09-09 15:00:00+00:00,2025-09-10 02:25:00+00:00,2025-09-10 02:50:00+00:00,219.26,213.12,6.139999999999986,-0.0912159080543317,-0.3412159080543318,L2_BREAK_FAST_FAIL_5M,0.0521172638436518,0.118892508143321,25.0,15.0,5.0,LATENT_RECOVERABLE,True,275.0,4.0,True,True,230.0,True,45.0,4,2025-09-10 02:40:00+00:00,2025-09-10 02:45:00+00:00,2025-09-10 02:50:00+00:00,0.048859934853417525,0.013029315960914117,0.27035830618892515,,0.3794788273615664,0.6547231270358337,0.3333333333333333,0.3333333333333333,0.016286644951143806,0.03420195439739551,0.06514657980456133,0.09934853420195221,0.017915309446251703,0.016286644951139177,0.8196721311475609,-0.008143322475567273,-0.037459283387620564,0.008143322475567273,-0.024429967426711077,0.08957654723127241,0.035830618892508034,0.029315960912053293,0.32727272727273293,0.024429967426711077,0.07166123778501607,0.05211726384365184,0.11889250814332107,25.0
CENTRAL,reference_validation,360,15,,2025-09-14 15:00:00+00:00,2025-09-14 17:45:00+00:00,2025-09-14 18:00:00+00:00,247.97,241.42,6.550000000000011,-0.3427834012178499,-0.5927834012178499,L2_BREAK_FAST_FAIL_5M,0.0595419847328265,0.1679389312977087,15.0,5.0,5.0,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1,2025-09-14 17:50:00+00:00,2025-09-14 17:55:00+00:00,2025-09-14 18:00:00+00:00,0.027480916030535346,0.1038167938931263,0.38473282442747747,,0.4290076335877859,0.5496183206106852,0.4166666666666667,0.3333333333333333,0.022900763358779455,0.05954198473282658,0.048854961832059944,0.09007633587786296,0.03664122137404713,0.004580152671755891,0.5932203389830378,-0.02595419847328049,-0.03664122137404713,0.02595419847328049,-0.048854961832059944,0.07786259541985015,0.018320610687023564,0.010687022900766638,0.13725490196082146,0.048854961832059944,0.09618320610687371,0.05954198473282658,0.09465648854961885,15.0
CENTRAL,reference_validation,360,15,,2025-09-29 15:00:00+00:00,2025-09-29 15:00:00+00:00,2025-09-29 15:10:00+00:00,212.79,204.46,8.329999999999984,-0.8928991024014232,-1.1428991024014232,L2_BREAK_FAST_FAIL_5M,0.0732292917166884,0.186074429771907,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,285.0,False,,5,2025-09-29 15:00:00+00:00,2025-09-29 15:05:00+00:00,2025-09-29 15:10:00+00:00,0.06602641056422377,0.13685474189676075,0.21968787515006194,,0.3277310924369742,0.5126050420168056,0.25,0.3333333333333333,0.02160864345738381,0.028811524609845086,0.08763505402160758,0.12605042016806883,0.007202881152461271,0.031212484993999978,0.9428571428571413,-0.04561824729891911,-0.056422569027611016,0.04561824729891911,-0.06722689075630292,0.12965186074429946,0.05162064825930464,0.010804321728691906,0.08333333333333552,0.06722689075630292,0.0852340936374561,0.07322929171668845,0.09723889555822375,10.0
CENTRAL,reference_validation,360,15,,2025-10-03 15:00:00+00:00,2025-10-03 15:15:00+00:00,2025-10-03 15:30:00+00:00,231.7,227.0,4.699999999999989,-1.273198100992634,-1.523198100992634,L2_BREAK_FAST_FAIL_5M,0.4191489361702135,0.4170212765957413,15.0,5.0,5.0,LATENT_RECOVERABLE,True,0.0,1.0,False,True,0.0,True,5.0,2,2025-10-03 15:20:00+00:00,2025-10-03 15:25:00+00:00,2025-10-03 15:30:00+00:00,0.08936170212765714,0.3382978723404271,0.27021276595744964,,0.5021276595744723,0.987234042553191,0.08333333333333333,0.08333333333333333,0.0021276595744722025,0.08510638297872482,0.09361702127659549,0.1765957446808481,0.08297872340425262,0.0,0.5301204819277183,-0.125531914893612,-0.18723404255319098,0.125531914893612,-0.1276595744680842,0.18936170212766318,0.0,0.06170212765957897,0.32584269662923104,0.1276595744680842,0.2723404255319158,0.08510638297872482,0.41702127659574134,15.0
CENTRAL,reference_validation,360,15,,2025-10-13 15:00:00+00:00,2025-10-13 16:20:00+00:00,2025-10-13 16:30:00+00:00,198.06,190.0,8.060000000000002,-0.02524487529032,-0.27524487529032,L2_BREAK_FAST_FAIL_5M,0.1352357320099259,0.2071960297766768,10.0,0.0,5.0,LATENT_RECOVERABLE,True,30.0,1.0,False,True,0.0,True,30.0,1,2025-10-13 16:20:00+00:00,2025-10-13 16:25:00+00:00,2025-10-13 16:30:00+00:00,0.0831265508684883,0.07444168734491242,0.023573200992555544,,0.1836228287841178,0.280397022332505,0.5,0.3333333333333333,0.04342431761786529,0.10049627791563301,0.12655086848635358,0.3076923076923099,0.05707196029776772,0.12406947890818855,0.8145161290322562,-0.0012406947890807572,-0.05955334987592924,0.0012406947890807572,-0.04466501240694604,0.15880893300248147,0.055831265508686966,0.05831265508684848,0.3671874999999988,0.04466501240694604,0.16004962779156223,0.10049627791563301,0.20719602977667687,10.0
CENTRAL,reference_validation,360,15,,2025-11-01 15:00:00+00:00,2025-11-01 16:05:00+00:00,2025-11-01 16:15:00+00:00,186.66,183.58,3.079999999999984,-1.7679202828672635,-2.017920282867264,L2_BREAK_FAST_FAIL_5M,0.110389610389612,0.2662337662337654,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,20.0,False,,3,2025-11-01 16:05:00+00:00,2025-11-01 16:10:00+00:00,2025-11-01 16:15:00+00:00,0.06818181818182112,0.25324675324675494,0.25974025974025555,,0.4383116883116887,0.47402597402597907,0.25,0.08333333333333333,0.01948051948052032,0.11038961038961206,0.09090909090909174,0.18831168831169334,0.09090909090909174,0.006493506493509849,0.5172413793103533,-0.21103896103896397,-0.21103896103896397,0.21103896103896397,-0.22727272727273398,0.2305194805194843,0.0032467532467503105,0.0,0.0,0.2305194805194843,0.32142857142857606,0.11038961038961206,0.21103896103896397,10.0
CENTRAL,reference_validation,360,15,,2025-11-15 15:00:00+00:00,2025-11-15 15:10:00+00:00,2025-11-15 15:20:00+00:00,141.88,139.85,2.030000000000001,-0.8105441217930442,-1.0605441217930442,L2_BREAK_FAST_FAIL_5M,0.0246305418719267,0.2019704433497519,10.0,0.0,5.0,LATENT_RECOVERABLE,True,95.0,3.0,True,True,80.0,True,15.0,4,2025-11-15 15:10:00+00:00,2025-11-15 15:15:00+00:00,2025-11-15 15:20:00+00:00,0.07881773399014606,0.22660098522167868,0.23645320197043818,,0.4926108374384234,0.5270935960591097,0.16666666666666666,0.08333333333333333,0.004926108374379753,0.02463054187192677,0.08374384236452581,0.14285714285715287,0.019704433497547014,0.03940886699508003,0.8620689655171806,-0.11330049261083233,-0.14778325123151861,0.11330049261083233,-0.11330049261083233,0.17241379310344537,0.02463054187192677,0.034482758620686275,0.19999999999998375,0.1182266009852121,0.17241379310344537,0.02463054187192677,0.14778325123151861,10.0
CENTRAL,reference_validation,360,15,,2025-11-28 15:00:00+00:00,2025-11-28 15:30:00+00:00,2025-11-28 15:40:00+00:00,143.49,139.76,3.730000000000018,-3.623945919576321,-3.8739459195763217,L2_BREAK_FAST_FAIL_5M,0.0187667560321696,0.4369973190348492,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1,2025-11-28 15:30:00+00:00,2025-11-28 15:35:00+00:00,2025-11-28 15:40:00+00:00,0.22252010723860816,0.10187667560321544,0.037533512064339324,,0.2975871313672944,0.4879356568364569,0.16666666666666666,0.16666666666666666,0.008042895442359515,0.018766756032169662,0.2305630026809677,0.3083109919571046,0.010723860589810147,0.06702412868632675,0.9652173913043549,-0.2815013404825754,-0.30563002680965395,0.2815013404825754,-0.2895442359249349,0.3136729222520135,0.0,0.024128686327078545,0.07692307692307879,0.2895442359249349,0.3243967828418236,0.018766756032169662,0.30563002680965395,10.0
CENTRAL,reference_validation,360,15,,2025-12-14 15:00:00+00:00,2025-12-15 02:15:00+00:00,2025-12-15 02:25:00+00:00,132.72,130.02,2.6999999999999886,-0.2260397830018412,-0.4760397830018412,L2_BREAK_FAST_FAIL_5M,0.1777777777777747,0.3592592592592603,10.0,0.0,5.0,LATENT_RECOVERABLE,True,705.0,7.0,True,True,480.0,True,225.0,7,2025-12-15 02:15:00+00:00,2025-12-15 02:20:00+00:00,2025-12-15 02:25:00+00:00,0.34074074074073757,0.2666666666666674,0.3666666666666716,,0.566666666666659,0.8962962962962955,0.0,0.0,0.007407407407411228,0.1370370370370393,0.34814814814814876,0.4962962962962996,0.12962962962962807,0.018518518518522806,0.7388059701492586,-0.022222222222223156,-0.04814814814814666,0.022222222222223156,-0.029629629629634387,0.2259259259259214,0.1703703703703635,0.02592592592592351,0.11475409836064733,0.029629629629634387,0.18518518518518595,0.17777777777777473,0.35925925925926033,10.0
CENTRAL,reference_validation,360,15,,2025-12-22 15:00:00+00:00,2025-12-22 15:05:00+00:00,2025-12-22 15:15:00+00:00,128.28,125.38,2.9000000000000057,-2.9622700342999964,-3.212270034299997,L2_BREAK_FAST_FAIL_5M,0.1586206896551748,0.300000000000001,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,False,,False,,3,2025-12-22 15:05:00+00:00,2025-12-22 15:10:00+00:00,2025-12-22 15:15:00+00:00,0.1344827586206896,0.07241379310344598,0.23793103448275738,,0.5689655172413752,0.6310344827586188,0.25,0.25,0.020689655172414535,0.03793103448275345,0.1517241379310334,0.20344827586206485,0.017241379310338912,0.03448275862069253,0.9152542372881629,-0.2620689655172426,-0.26551724137930843,0.2620689655172426,-0.2827586206896572,0.4241379310344833,0.1379310344827603,0.0034482758620658226,0.008130081300805588,0.2827586206896572,0.3034482758620619,0.15862068965517484,0.26551724137930843,10.0
CENTRAL,reference_validation,360,15,,2025-12-23 15:00:00+00:00,2025-12-23 20:40:00+00:00,2025-12-23 20:50:00+00:00,125.16,122.04,3.1199999999999903,-0.1997443272611088,-0.4497443272611088,L2_BREAK_FAST_FAIL_5M,0.1410256410256407,0.2724358974358964,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1,2025-12-23 20:40:00+00:00,2025-12-23 20:45:00+00:00,2025-12-23 20:50:00+00:00,0.27243589743589647,0.05128205128205035,0.23717948717949083,,0.25961538461538614,0.3012820512820515,0.0,0.0,0.016025641025640164,0.06410256410256521,0.2852564102564113,0.3365384615384617,0.04807692307692505,0.0032051282051253002,0.8571428571428513,-0.016025641025640164,-0.06730769230769051,0.016025641025640164,-0.03205128205128033,0.20833333333333123,0.12500000000000058,0.05128205128205035,0.24615384615384414,0.03205128205128033,0.13141025641025572,0.14102564102564075,0.27243589743589647,10.0
CENTRAL,reference_validation,360,15,,2025-12-27 15:00:00+00:00,2025-12-27 15:10:00+00:00,2025-12-27 15:20:00+00:00,123.31,122.45,0.8599999999999994,-0.608223177357925,-0.858223177357925,L2_BREAK_FAST_FAIL_5M,0.0581395348837176,0.2441860465116373,10.0,0.0,5.0,LATENT_RECOVERABLE,True,285.0,8.0,True,True,5.0,True,280.0,8,2025-12-27 15:10:00+00:00,2025-12-27 15:15:00+00:00,2025-12-27 15:20:00+00:00,0.06976744186046781,0.1046511627907017,0.22093023255813704,,0.3139534883720886,0.5465116279069758,0.3333333333333333,0.25,0.02325581395348376,0.05813953488371766,0.09302325581395157,0.15116279069766922,0.034883720930233904,0.02325581395348376,0.7692307692307524,-0.16279069767441937,-0.22093023255813704,0.16279069767441937,-0.18604651162790314,0.2441860465116208,0.0,0.05813953488371766,0.23809523809523164,0.18604651162790314,0.2790697674418547,0.05813953488371766,0.22093023255813704,10.0
CENTRAL,reference_validation,360,15,,2026-01-23 15:00:00+00:00,2026-01-23 15:45:00+00:00,2026-01-23 15:55:00+00:00,127.68,125.22,2.460000000000008,-0.5090852130326118,-0.7590852130326118,L2_BREAK_FAST_FAIL_5M,0.150406504065042,0.2926829268292726,10.0,0.0,5.0,LATENT_RECOVERABLE,True,10.0,1.0,False,True,0.0,True,10.0,6,2026-01-23 15:45:00+00:00,2026-01-23 15:50:00+00:00,2026-01-23 15:55:00+00:00,0.29268292682927266,0.22764227642275864,0.467479674796743,,0.6747967479674761,0.7601626016260157,0.0,0.0,0.10569105691056507,0.15040650406504202,0.39430894308942915,0.4430894308943147,0.044715447154476944,0.0040650406504085706,0.8990825688073286,-0.04878048780487974,-0.1138211382113822,0.04878048780487974,-0.1544715447154448,0.21951219512194728,0.0,0.06504065040650246,0.29629629629629434,0.1544715447154448,0.2642276422764242,0.15040650406504202,0.29268292682927266,10.0
