partition,regime,clock_block,obs_start,obs_end,fill_ts,entry_price,fraction,H,L,R4,LOCAL_R,structural_winner,terminal_type,terminal_complete_ts,causal_bars,terminal_minutes,fillbar_adv_px,fillbar_adv_r4,fillbar_adv_localr,mae_px,mae_r4,mae_localr,mfe_px,mfe_r4,mfe_localr
development,SIDEWAYS,20-00,2022-07-22 20:00:00+00:00,2022-07-23 00:00:00+00:00,2022-07-22 20:55:00+00:00,22572.055,0.05,23335.0,22531.9,803.0999999999985,40.154999999998836,False,BLOCK_END,2022-07-23 00:00:00+00:00,36,185.0,25.74499999999898,0.03205702901257506,0.6411405802515185,202.9449999999997,0.25270202963516386,5.054040592703414,11.455000000001746,0.014263479018804343,0.28526958037609457
development,BEAR,16-20,2022-07-23 16:00:00+00:00,2022-07-23 20:00:00+00:00,2022-07-23 17:30:00+00:00,22049.45,0.05,22381.0,22032.0,349.0,17.450000000000728,True,LOW_BREAK,2022-07-23 17:45:00+00:00,2,15.0,89.04999999999927,0.25515759312320707,5.103151862463929,61.75,0.17693409742120345,3.538681948423921,34.45000000000073,0.09871060171919979,1.9742120343839136
development,BEAR,12-16,2022-07-24 12:00:00+00:00,2022-07-24 16:00:00+00:00,2022-07-24 13:10:00+00:00,22487.1,0.05,22812.0,22470.0,342.0,17.099999999998545,False,HIGH_BREAK,2022-07-24 15:15:00+00:00,24,125.0,49.900000000001455,0.14590643274854226,2.9181286549710936,447.90000000000146,1.3096491228070217,26.192982456142666,17.599999999998545,0.05146198830408931,1.0292397660818737
development,BULL,08-12,2022-07-28 08:00:00+00:00,2022-07-28 12:00:00+00:00,2022-07-28 08:30:00+00:00,22918.0,0.1,23260.0,22880.0,380.0,38.0,True,LOW_BREAK,2022-07-28 09:30:00+00:00,11,60.0,24.099999999998545,0.06342105263157512,0.6342105263157511,102.0,0.26842105263157895,2.6842105263157894,108.20000000000073,0.28473684210526506,2.847368421052651
development,BULL,08-12,2022-07-29 08:00:00+00:00,2022-07-29 12:00:00+00:00,2022-07-29 08:25:00+00:00,23886.38,0.1,24500.0,23818.2,681.7999999999993,68.18000000000029,True,LOW_BREAK,2022-07-29 11:30:00+00:00,36,185.0,73.61999999999898,0.1079788794367836,1.0797887943678302,248.61999999999898,0.3646523907304184,3.6465239073041644,86.38000000000102,0.1266940451745396,1.2669404517453895
development,BULL,16-20,2022-08-11 16:00:00+00:00,2022-08-11 20:00:00+00:00,2022-08-11 16:35:00+00:00,24297.31,0.05,24972.0,24261.8,710.2000000000007,35.51000000000204,True,LOW_BREAK,2022-08-11 18:15:00+00:00,19,100.0,84.18999999999869,0.11854407209236638,2.370881441847194,113.48999999999796,0.15980005632215974,3.1960011264430146,123.01000000000204,0.17320473106167547,3.464094621233314
development,SIDEWAYS,08-12,2022-08-15 08:00:00+00:00,2022-08-15 12:00:00+00:00,2022-08-15 08:25:00+00:00,24022.6,0.1,24975.7,23916.7,1059.0,105.89999999999782,False,BLOCK_END,2022-08-15 12:00:00+00:00,42,215.0,9.5,0.008970727101038715,0.089707271010389,274.2000000000007,0.25892351274787606,2.5892351274788137,49.19999999999709,0.04645892351274513,0.46458923512746086
development,BEAR,04-08,2022-08-22 04:00:00+00:00,2022-08-22 08:00:00+00:00,2022-08-22 06:00:00+00:00,21363.275,0.05,21520.5,21355.0,165.5,8.275000000001455,True,LOW_BREAK,2022-08-22 06:40:00+00:00,7,40.0,56.724999999998545,0.3427492447129821,6.854984894258437,69.625,0.4206948640483384,8.413897280965287,51.97500000000218,0.31404833836859325,6.28096676737076
development,BULL,16-20,2022-08-25 16:00:00+00:00,2022-08-25 20:00:00+00:00,2022-08-25 16:40:00+00:00,21489.81,0.05,21771.2,21475.0,296.2000000000007,14.81000000000131,True,LOW_BREAK,2022-08-25 16:50:00+00:00,1,10.0,40.68999999999869,0.13737339635381024,2.7474679270759683,17.090000000000146,0.05769750168804896,1.1539500337608801,104.31000000000131,0.3521607022282277,7.043214044563949
development,BEAR,16-20,2022-08-26 16:00:00+00:00,2022-08-26 20:00:00+00:00,2022-08-26 16:40:00+00:00,20625.38,0.05,21867.6,20560.0,1307.5999999999985,65.38000000000102,False,BLOCK_END,2022-08-26 20:00:00+00:00,39,200.0,66.81999999999971,0.05110125420617909,1.0220250841235647,141.61999999999898,0.10830529213826792,2.1661058427653224,94.38000000000102,0.07217803609666651,1.443560721933306
development,BEAR,20-00,2022-08-28 20:00:00+00:00,2022-08-29 00:00:00+00:00,2022-08-28 21:55:00+00:00,19951.9,0.05,20140.0,19942.0,198.0,9.900000000001455,True,LOW_BREAK,2022-08-28 22:05:00+00:00,1,10.0,22.19999999999709,0.11212121212119742,2.2424242424236187,25.799999999999272,0.13030303030302662,2.6060606060601494,60.900000000001455,0.30757575757576494,6.151515151514395
development,BEAR,08-12,2022-09-03 08:00:00+00:00,2022-09-03 12:00:00+00:00,2022-09-03 09:10:00+00:00,19761.84,0.1,19957.5,19740.1,217.40000000000146,21.7400000000016,False,BLOCK_END,2022-09-03 12:00:00+00:00,33,170.0,8.56000000000131,0.03937442502300484,0.3937442502300221,100.2599999999984,0.46117755289787365,4.611775528978428,23.540000000000873,0.10827966881325077,1.0827966881324351
development,BEAR,08-12,2022-09-05 08:00:00+00:00,2022-09-05 12:00:00+00:00,2022-09-05 10:55:00+00:00,19691.2,0.1,19900.0,19668.0,232.0,23.200000000000728,True,LOW_BREAK,2022-09-05 11:25:00+00:00,5,30.0,18.599999999998545,0.08017241379309717,0.8017241379309467,19.5,0.08405172413793104,0.840517241379284,71.0,0.30603448275862066,3.060344827586111
development,BULL,00-04,2022-09-10 00:00:00+00:00,2022-09-10 04:00:00+00:00,2022-09-10 00:45:00+00:00,21202.4,0.05,21666.0,21178.0,488.0,24.400000000001455,False,BLOCK_END,2022-09-10 04:00:00+00:00,38,195.0,24.69999999999709,0.05061475409835469,1.0122950819670335,173.39999999999782,0.35532786885245454,7.106557377048667,11.400000000001455,0.0233606557377079,0.46721311475413013
development,SIDEWAYS,16-20,2022-09-13 16:00:00+00:00,2022-09-13 20:00:00+00:00,2022-09-13 16:10:00+00:00,20835.05,0.05,22850.0,20729.0,2121.0,106.04999999999927,True,LOW_BREAK,2022-09-13 18:10:00+00:00,23,120.0,37.150000000001455,0.0175153229608682,0.3503064592173664,85.54999999999927,0.040334747760489995,0.8066949552098054,175.04999999999927,0.08253182461103219,1.6506364922206551
development,BEAR,08-12,2022-09-20 08:00:00+00:00,2022-09-20 12:00:00+00:00,2022-09-20 09:35:00+00:00,19258.85,0.1,19581.5,19223.0,358.5,35.849999999998545,True,LOW_BREAK,2022-09-20 09:50:00+00:00,2,15.0,29.150000000001455,0.08131101813110587,0.8131101813110917,27.950000000000728,0.0779637377963758,0.7796373779637897,110.64999999999782,0.308647140864708,3.0864714086472054
development,BEAR,20-00,2022-09-21 20:00:00+00:00,2022-09-22 00:00:00+00:00,2022-09-21 21:50:00+00:00,18433.555,0.05,20154.1,18343.0,1811.0999999999985,90.55500000000029,True,LOW_BREAK,2022-09-21 22:15:00+00:00,4,25.0,54.14500000000044,0.029896195682182363,0.5979239136436448,55.845000000001164,0.0308348517475574,0.6166970349511456,173.5550000000003,0.09582850201535002,1.9165700403069927
development,BEAR,12-16,2022-09-23 12:00:00+00:00,2022-09-23 16:00:00+00:00,2022-09-23 12:35:00+00:00,18849.87,0.05,19265.4,18828.0,437.40000000000146,21.86999999999898,True,LOW_BREAK,2022-09-23 13:55:00+00:00,15,80.0,46.13000000000102,0.105464106081392,2.1092821216279454,213.33000000000175,0.48772290809328084,9.754458161866104,204.46999999999753,0.4674668495656078,9.349336991312622
development,BEAR,16-20,2022-10-01 16:00:00+00:00,2022-10-01 20:00:00+00:00,2022-10-01 18:15:00+00:00,19238.61,0.05,19396.5,19230.3,166.20000000000073,8.31000000000131,True,LOW_BREAK,2022-10-01 19:40:00+00:00,16,85.0,26.790000000000873,0.16119133574007674,3.223826714801041,80.79000000000087,0.4861010830324941,9.722021660648393,14.81000000000131,0.08910950661853938,1.7821901323705145
development,BULL,00-04,2022-10-05 00:00:00+00:00,2022-10-05 04:00:00+00:00,2022-10-05 00:55:00+00:00,20160.185,0.05,20500.0,20142.3,357.7000000000007,17.885000000002037,False,BLOCK_END,2022-10-05 04:00:00+00:00,36,185.0,23.914999999997235,0.06685770198489568,1.3371540396977641,117.81499999999869,0.3293681856304122,6.587363712607507,8.784999999999854,0.024559686888453554,0.49119373776901615
development,BEAR,04-08,2022-10-10 04:00:00+00:00,2022-10-10 08:00:00+00:00,2022-10-10 05:55:00+00:00,19396.15,0.05,19513.0,19390.0,123.0,6.150000000001455,True,LOW_BREAK,2022-10-10 06:55:00+00:00,11,60.0,13.349999999998545,0.10853658536584183,2.170731707316323,31.44999999999709,0.25569105691054544,5.1138211382096985,35.150000000001455,0.28577235772358905,5.715447154470429
development,BULL,08-12,2022-10-14 08:00:00+00:00,2022-10-14 12:00:00+00:00,2022-10-14 08:45:00+00:00,19588.78,0.1,19843.3,19560.5,282.7999999999993,28.279999999998836,False,BLOCK_END,2022-10-14 12:00:00+00:00,38,195.0,21.020000000000437,0.07432814710042607,0.7432814710042893,150.02000000000044,0.5304809052333834,5.304809052334039,68.77999999999884,0.24321074964638972,2.432107496463991
development,BEAR,16-20,2022-10-15 16:00:00+00:00,2022-10-15 20:00:00+00:00,2022-10-15 19:30:00+00:00,19086.065,0.05,19188.0,19080.7,107.29999999999927,5.364999999997963,True,LOW_BREAK,2022-10-15 19:40:00+00:00,1,10.0,13.43500000000131,0.12520969245108482,2.5041938490226303,16.235000000000582,0.1513047530288974,3.0260950605790766,15.965000000000146,0.1487884436160322,2.9757688723217535
development,BEAR,16-20,2022-10-20 16:00:00+00:00,2022-10-20 20:00:00+00:00,2022-10-20 17:20:00+00:00,19131.5,0.05,19350.0,19120.0,230.0,11.5,True,LOW_BREAK,2022-10-20 17:40:00+00:00,3,20.0,23.099999999998545,0.10043478260868932,2.0086956521737864,15.299999999999272,0.06652173913043162,1.3304347826086325,27.799999999999272,0.12086956521738815,2.417391304347763
development,BULL,00-04,2022-10-28 00:00:00+00:00,2022-10-28 04:00:00+00:00,2022-10-28 02:50:00+00:00,20192.78,0.05,20625.6,20170.0,455.59999999999854,22.779999999998836,False,BLOCK_END,2022-10-28 04:00:00+00:00,13,70.0,37.31999999999971,0.08191395961369585,1.6382791922739954,93.62000000000262,0.20548726953468596,4.109745390693916,17.779999999998836,0.03902546093063848,0.7805092186128071
development,BULL,20-00,2022-10-29 20:00:00+00:00,2022-10-30 00:00:00+00:00,2022-10-29 22:40:00+00:00,20754.785,0.05,20974.9,20743.2,231.70000000000073,11.584999999999127,True,LOW_BREAK,2022-10-29 22:50:00+00:00,1,10.0,21.31499999999869,0.09199395770392155,1.8398791540785755,12.6150000000016,0.054445403539065865,1.0889080707814027,54.784999999999854,0.23644799309451742,4.728959861890719
development,BULL,12-16,2022-10-30 12:00:00+00:00,2022-10-30 16:00:00+00:00,2022-10-30 13:50:00+00:00,20634.795,0.05,20876.0,20622.1,253.90000000000146,12.694999999999709,False,BLOCK_END,2022-10-30 16:00:00+00:00,25,130.0,61.405000000002474,0.24184718393068974,4.836943678613933,102.1050000000032,0.4021465143757488,8.042930287515206,17.3949999999968,0.06851122489167664,1.370224497833572
development,SIDEWAYS,08-12,2022-10-31 08:00:00+00:00,2022-10-31 12:00:00+00:00,2022-10-31 08:30:00+00:00,20458.96,0.1,20582.8,20445.2,137.59999999999854,13.7599999999984,False,HIGH_BREAK,2022-10-31 09:45:00+00:00,14,75.0,26.139999999999418,0.18997093023255593,1.89970930232576,186.04000000000087,1.3520348837209508,13.520348837210939,17.55999999999767,0.12761627906975187,1.2761627906976536
development,BEAR,08-12,2022-11-02 08:00:00+00:00,2022-11-02 12:00:00+00:00,2022-11-02 10:30:00+00:00,20364.06,0.1,20550.0,20343.4,206.59999999999854,20.659999999999854,False,BLOCK_END,2022-11-02 12:00:00+00:00,17,90.0,29.639999999999418,0.14346563407550642,1.4346563407550643,90.93999999999869,0.4401742497579832,4.401742497579832,0.0,0.0,0.0
development,BEAR,20-00,2022-11-02 20:00:00+00:00,2022-11-03 00:00:00+00:00,2022-11-02 20:30:00+00:00,20134.8,0.05,20796.0,20100.0,696.0,34.79999999999927,True,LOW_BREAK,2022-11-02 21:30:00+00:00,11,60.0,30.100000000002183,0.043247126436784744,0.864942528735713,63.900000000001455,0.09181034482758829,1.8362068965518044,84.79999999999927,0.12183908045976907,2.436781609195432
development,BEAR,08-12,2022-11-03 08:00:00+00:00,2022-11-03 12:00:00+00:00,2022-11-03 08:20:00+00:00,20283.72,0.1,20400.0,20270.8,129.20000000000073,12.920000000001892,True,LOW_BREAK,2022-11-03 08:30:00+00:00,1,10.0,22.18000000000029,0.1716718266253883,1.716718266253641,0.0,0.0,0.0,27.31999999999971,0.21145510835912967,2.114551083590999
development,BEAR,20-00,2022-11-03 20:00:00+00:00,2022-11-04 00:00:00+00:00,2022-11-03 22:55:00+00:00,20175.98,0.05,20304.8,20169.2,135.59999999999854,6.779999999998836,True,LOW_BREAK,2022-11-03 23:15:00+00:00,3,20.0,14.920000000001892,0.11002949852508888,2.200589970502132,35.02000000000044,0.25825958702065493,5.16519174041393,12.279999999998836,0.09056047197639357,1.8112094395281628
development,BULL,04-08,2022-11-06 04:00:00+00:00,2022-11-06 08:00:00+00:00,2022-11-06 05:35:00+00:00,21171.88,0.05,21355.8,21162.2,193.59999999999854,9.680000000000291,True,LOW_BREAK,2022-11-06 05:50:00+00:00,2,15.0,16.31999999999971,0.08429752066115616,1.6859504132230598,7.719999999997526,0.03987603305783876,0.7975206611567452,38.080000000001746,0.19669421487604355,3.933884297520723
development,BEAR,20-00,2022-11-07 20:00:00+00:00,2022-11-08 00:00:00+00:00,2022-11-07 21:55:00+00:00,20653.8,0.05,20885.6,20641.6,244.0,12.200000000000728,True,LOW_BREAK,2022-11-07 22:05:00+00:00,1,10.0,32.79999999999927,0.13442622950819375,2.6885245901637145,19.600000000002183,0.08032786885246797,1.6065573770492634,29.399999999997817,0.12049180327867957,2.409836065573448
development,BEAR,16-20,2022-11-09 16:00:00+00:00,2022-11-09 20:00:00+00:00,2022-11-09 17:20:00+00:00,16940.2,0.05,18008.0,16884.0,1124.0,56.20000000000073,True,LOW_BREAK,2022-11-09 18:10:00+00:00,9,50.0,158.59999999999854,0.1411032028469738,2.8220640569394395,159.79999999999927,0.14217081850533744,2.843416370106712,213.20000000000073,0.18967971530249175,3.793594306049786
development,BEAR,04-08,2022-11-12 04:00:00+00:00,2022-11-12 08:00:00+00:00,2022-11-12 04:45:00+00:00,16782.29,0.05,17110.8,16765.0,345.7999999999993,17.290000000000873,True,LOW_BREAK,2022-11-12 05:00:00+00:00,2,15.0,38.20999999999913,0.11049739733950031,2.20994794678989,31.0099999999984,0.08967611336031944,1.7935222672062945,52.29000000000087,0.15121457489878826,3.0242914979756064
development,BEAR,00-04,2022-11-21 00:00:00+00:00,2022-11-21 04:00:00+00:00,2022-11-21 00:20:00+00:00,16188.13,0.05,16587.7,16167.1,420.60000000000036,21.029999999998836,True,LOW_BREAK,2022-11-21 02:10:00+00:00,21,110.0,24.470000000001164,0.05817879220161946,1.1635758440324546,95.8700000000008,0.22793628150261702,4.558725630052597,181.82999999999993,0.4323109843081307,8.6462196861631
development,BULL,12-16,2022-11-23 12:00:00+00:00,2022-11-23 16:00:00+00:00,2022-11-23 12:55:00+00:00,16499.725,0.05,16694.0,16489.5,204.5,10.224999999998545,True,LOW_BREAK,2022-11-23 13:45:00+00:00,9,50.0,20.17500000000291,0.09865525672373061,1.973105134474893,38.375,0.1876528117359413,3.7530562347193603,14.724999999998545,0.07200488997554301,1.440097799511065
development,BULL,08-12,2022-11-27 08:00:00+00:00,2022-11-27 12:00:00+00:00,2022-11-27 08:40:00+00:00,16526.88,0.1,16594.2,16519.4,74.79999999999927,7.479999999999563,True,LOW_BREAK,2022-11-27 09:10:00+00:00,5,30.0,9.919999999998254,0.13262032085559292,1.3262032085559936,20.719999999997526,0.2770053475935525,2.7700534759356596,11.780000000002474,0.15748663101607738,1.5748663101608504
development,BULL,12-16,2022-11-30 12:00:00+00:00,2022-11-30 16:00:00+00:00,2022-11-30 12:45:00+00:00,16834.81,0.05,16926.2,16830.0,96.20000000000073,4.81000000000131,True,LOW_BREAK,2022-11-30 13:00:00+00:00,2,15.0,15.18999999999869,0.1579002079001931,3.158004158003026,6.489999999997963,0.06746361746359578,1.3492723492715584,84.01000000000204,0.8732848232848378,17.465696465692133
development,BULL,04-08,2022-12-01 04:00:00+00:00,2022-12-01 08:00:00+00:00,2022-12-01 06:15:00+00:00,17087.105,0.05,17222.1,17080.0,142.09999999999854,7.104999999999563,True,LOW_BREAK,2022-12-01 08:00:00+00:00,20,105.0,16.69499999999971,0.1174876847290632,2.349753694581384,36.19499999999971,0.254714989444054,5.094299788881342,30.80500000000029,0.21678395496129912,4.335679099226205
development,BULL,04-08,2022-12-03 04:00:00+00:00,2022-12-03 08:00:00+00:00,2022-12-03 04:35:00+00:00,17010.375,0.05,17160.0,17002.5,157.5,7.875,True,LOW_BREAK,2022-12-03 06:10:00+00:00,18,95.0,2.025000000001455,0.012857142857152096,0.2571428571430419,7.424999999999272,0.047142857142852525,0.9428571428570505,56.775000000001455,0.3604761904761997,7.209523809523994
development,BULL,08-12,2022-12-03 08:00:00+00:00,2022-12-03 12:00:00+00:00,2022-12-03 08:55:00+00:00,16926.600000000002,0.1,17024.7,16915.7,109.0,10.900000000001455,True,LOW_BREAK,2022-12-03 11:10:00+00:00,26,135.0,20.299999999999272,0.18623853211008506,1.862385321100602,51.39999999999782,0.4715596330275029,4.7155963302743995,45.20000000000073,0.4146788990825755,4.146788990825201
development,BULL,16-20,2022-12-05 16:00:00+00:00,2022-12-05 20:00:00+00:00,2022-12-05 16:55:00+00:00,17024.61,0.05,17302.2,17010.0,292.2000000000007,14.610000000000582,True,LOW_BREAK,2022-12-05 19:20:00+00:00,28,145.0,31.790000000000873,0.1087953456536646,2.1759069130732107,99.98999999999796,0.3421971252566657,6.843942505133058,106.61000000000058,0.36485284052019273,7.297056810403582
development,BEAR,08-12,2022-12-07 08:00:00+00:00,2022-12-07 12:00:00+00:00,2022-12-07 08:15:00+00:00,16750.85,0.1,17036.6,16719.1,317.5,31.75,False,BLOCK_END,2022-12-07 12:00:00+00:00,44,225.0,15.25,0.048031496062992125,0.48031496062992124,75.15000000000146,0.23669291338583134,2.3669291338583136,10.649999999997817,0.0335433070866073,0.335433070866073
development,SIDEWAYS,16-20,2022-12-15 16:00:00+00:00,2022-12-15 20:00:00+00:00,2022-12-15 17:10:00+00:00,17372.98,0.05,17714.6,17355.0,359.59999999999854,17.979999999999563,True,LOW_BREAK,2022-12-15 18:50:00+00:00,19,100.0,19.720000000001164,0.05483870967742281,1.0967741935484785,51.42000000000189,0.14299221357063988,2.8598442714128556,62.97999999999956,0.17513904338153452,3.5027808676307615
development,BEAR,12-16,2022-12-16 12:00:00+00:00,2022-12-16 16:00:00+00:00,2022-12-16 15:25:00+00:00,16940.025,0.05,17510.5,16910.0,600.5,30.025000000001455,False,BLOCK_END,2022-12-16 16:00:00+00:00,6,35.0,22.474999999998545,0.03742714404662539,0.7485428809324715,34.875,0.05807660283097419,1.1615320566194274,39.82500000000073,0.06631973355537174,1.3263946711073704
development,BEAR,20-00,2022-12-16 20:00:00+00:00,2022-12-17 00:00:00+00:00,2022-12-16 22:55:00+00:00,16713.475,0.05,16969.5,16700.0,269.5,13.474999999998545,True,LOW_BREAK,2022-12-16 23:05:00+00:00,1,10.0,21.225000000002183,0.078756957328394,1.57513914656805,15.825000000000728,0.058719851576997134,1.1743970315400696,111.375,0.413265306122449,8.265306122449871
development,BEAR,12-16,2022-12-17 12:00:00+00:00,2022-12-17 16:00:00+00:00,2022-12-17 13:45:00+00:00,16657.184999999998,0.05,16750.0,16652.3,97.70000000000073,4.884999999998399,True,LOW_BREAK,2022-12-17 13:55:00+00:00,1,10.0,5.815000000002328,0.05951893551691182,1.1903787103386354,4.7150000000037835,0.048259979529209296,0.9651995905845094,5.884999999998399,0.06023541453427181,1.20470829068584
development,BULL,04-08,2022-12-21 04:00:00+00:00,2022-12-21 08:00:00+00:00,2022-12-21 04:55:00+00:00,16783.11,0.05,16918.2,16776.0,142.20000000000073,7.110000000000582,False,BLOCK_END,2022-12-21 08:00:00+00:00,36,185.0,23.68999999999869,0.1665963431786116,3.3319268635719763,65.09000000000015,0.45773558368494943,9.154711673698287,21.909999999999854,0.1540787623066086,3.0815752461319352
development,BULL,20-00,2022-12-24 20:00:00+00:00,2022-12-25 00:00:00+00:00,2022-12-24 21:55:00+00:00,16817.435,0.05,16859.9,16815.2,44.70000000000073,2.235000000000582,True,LOW_BREAK,2022-12-24 22:15:00+00:00,3,20.0,6.264999999999418,0.1401565995525574,2.8031319910504635,3.5649999999986903,0.07975391498878372,1.595078299775285,5.43500000000131,0.12158836689040764,2.431767337807559
development,SIDEWAYS,12-16,2022-12-27 12:00:00+00:00,2022-12-27 16:00:00+00:00,2022-12-27 13:45:00+00:00,16804.309999999998,0.05,16874.8,16800.6,74.20000000000073,3.709999999999127,True,LOW_BREAK,2022-12-27 14:35:00+00:00,9,50.0,6.790000000000873,0.09150943396227502,1.830188679245949,18.590000000003783,0.25053908355800003,5.0107816711612285,54.30999999999767,0.7319407008085868,14.638814016175324
development,BEAR,16-20,2022-12-28 16:00:00+00:00,2022-12-28 20:00:00+00:00,2022-12-28 16:10:00+00:00,16571.58,0.05,16778.3,16560.7,217.59999999999854,10.880000000001019,False,BLOCK_END,2022-12-28 20:00:00+00:00,45,230.0,17.5199999999968,0.08051470588233876,1.610294117646614,88.41999999999825,0.4063419117647006,8.126838235293196,0.0,0.0,0.0
