structure_id,raid_i_h1,raid_time,reclaim_i_h1,reclaim_time,reclaim_close_time,raid_year,liquidity_low,liquidity_pivot_i,liquidity_confirm_i,significant_high,significant_high_pivot_i,significant_high_confirm_i,raid_extreme,raid_depth_pct,reclaim_delay_h1_bars,reclaim_close,median_prior_h1_range,bos_i_h1,bos_time,bos_close_time,bos_close,bos_high,bars_reclaim_to_bos,displacement_range_units,bull_path_efficiency,bos_extension_range_units,origin_i_h1,origin_time,origin_open,origin_high,origin_low,origin_close,zone_low,zone_high,zone_width_range_units,first_return_i_5m,first_return_time,return_year,bos_to_return_min,return_open,return_high,return_low,return_close,return_penetration_zone_width,pre_return_structural_high
2023-06-03 21:00:00+00:00__L23686__H23697,23702,2023-06-03 21:00:00+00:00,23702,2023-06-03 21:00:00+00:00,2023-06-03 22:00:00+00:00,2023,21.024,23686,23688,21.34,23697,23699,20.95,0.3519786910197946,0,21.039,0.09699999999999953,23711,2023-06-04 06:00:00+00:00,2023-06-04 07:00:00+00:00,21.669,21.84,9,7.412371134020667,0.7429245283018896,3.3917525773196107,23708,2023-06-04 03:00:00+00:00,21.269,21.308,21.238,21.254,21.238,21.308,0.7216494845360889,284928,2023-06-05 15:00:00+00:00,2023,1920.0,21.495,21.5,21.161,21.293,1.0,22.297
2023-06-03 22:00:00+00:00__L23682__H23697,23703,2023-06-03 22:00:00+00:00,23703,2023-06-03 22:00:00+00:00,2023-06-03 23:00:00+00:00,2023,21.067,23682,23684,21.34,23697,23699,21.028,0.18512365310676165,0,21.128,0.09699999999999953,23711,2023-06-04 06:00:00+00:00,2023-06-04 07:00:00+00:00,21.669,21.84,8,6.608247422680463,0.7127799736495424,3.3917525773196107,23708,2023-06-04 03:00:00+00:00,21.269,21.308,21.238,21.254,21.238,21.308,0.7216494845360889,284928,2023-06-05 15:00:00+00:00,2023,1920.0,21.495,21.5,21.161,21.293,1.0,22.297
2023-06-06 13:00:00+00:00__L23759__H23763,23766,2023-06-06 13:00:00+00:00,23767,2023-06-06 14:00:00+00:00,2023-06-06 15:00:00+00:00,2023,19.901,23759,23761,20.112,23763,23765,19.229,3.3767147379528697,1,19.938,0.14400000000000013,23770,2023-06-06 17:00:00+00:00,2023-06-06 18:00:00+00:00,20.16,20.33,3,6.465277777777779,0.9736842105263149,0.3333333333333457,23768,2023-06-06 15:00:00+00:00,19.937,20.006,19.774,19.935,19.774,20.006,1.611111111111105,285366,2023-06-07 03:30:00+00:00,2023,570.0,20.129,20.129,20.002,20.01,0.017241379310350635,20.698
2023-06-08 04:00:00+00:00__L23798__H23802,23805,2023-06-08 04:00:00+00:00,23805,2023-06-08 04:00:00+00:00,2023-06-08 05:00:00+00:00,2023,18.499,23798,23800,18.87,23802,23804,18.436,0.3405589491323793,0,18.605,0.26399999999999935,23815,2023-06-08 14:00:00+00:00,2023-06-08 15:00:00+00:00,18.937,18.98,10,1.897727272727282,0.40193704600484326,0.25378787878788006,23814,2023-06-08 13:00:00+00:00,18.843,18.899,18.72,18.796,18.72,18.899,0.6780303030303124,285792,2023-06-08 15:00:00+00:00,2023,0.0,18.937,18.958,18.866,18.869,0.18435754189944623,18.98
2023-06-11 14:00:00+00:00__L23882__H23883,23887,2023-06-11 14:00:00+00:00,23889,2023-06-11 16:00:00+00:00,2023-06-11 17:00:00+00:00,2023,15.28,23882,23884,15.704,23883,23885,15.101,1.1714659685863775,2,15.404,0.2789999999999999,23892,2023-06-11 19:00:00+00:00,2023-06-11 20:00:00+00:00,15.977,16.18,3,3.139784946236558,1.0,0.9784946236559131,23888,2023-06-11 15:00:00+00:00,15.22,15.35,15.172,15.211,15.172,15.35,0.6379928315412154,286748,2023-06-11 22:40:00+00:00,2023,160.0,15.553,15.584,15.348,15.409,0.011235955056173608,16.18
2023-06-11 15:00:00+00:00__L23877__H23883,23888,2023-06-11 15:00:00+00:00,23889,2023-06-11 16:00:00+00:00,2023-06-11 17:00:00+00:00,2023,15.249,23877,23879,15.704,23883,23885,15.125,0.8131680765951901,1,15.404,0.2789999999999999,23892,2023-06-11 19:00:00+00:00,2023-06-11 20:00:00+00:00,15.977,16.18,3,3.0537634408602172,1.0,0.9784946236559131,23888,2023-06-11 15:00:00+00:00,15.22,15.35,15.172,15.211,15.172,15.35,0.6379928315412154,286748,2023-06-11 22:40:00+00:00,2023,160.0,15.553,15.584,15.348,15.409,0.011235955056173608,16.18
2023-06-15 17:00:00+00:00__L23981__H23983,23986,2023-06-15 17:00:00+00:00,23986,2023-06-15 17:00:00+00:00,2023-06-15 18:00:00+00:00,2023,14.346,23981,23983,14.807,23983,23985,14.161,1.2895580649658476,0,14.463,0.2135000000000007,23990,2023-06-15 21:00:00+00:00,2023-06-15 22:00:00+00:00,14.851,15.069,4,3.2318501170960143,1.0,0.20608899297424046,23986,2023-06-15 17:00:00+00:00,14.466,14.486,14.161,14.463,14.161,14.486,1.522248243559719,288093,2023-06-16 14:45:00+00:00,2023,1005.0,14.579,14.582,14.315,14.517,0.526153846153848,15.069
2023-06-23 13:00:00+00:00__L24163__H24167,24174,2023-06-23 13:00:00+00:00,24176,2023-06-23 15:00:00+00:00,2023-06-23 16:00:00+00:00,2023,16.504,24163,24165,16.858,24167,24169,16.129,2.2721764420746484,2,16.961,0.15200000000000102,24177,2023-06-23 16:00:00+00:00,2023-06-23 17:00:00+00:00,17.019,17.29,1,5.855263157894678,1.0,1.0592105263157678,24174,2023-06-23 13:00:00+00:00,16.397,16.448,16.129,16.263,16.129,16.448,2.0986842105262955,290406,2023-06-24 15:30:00+00:00,2023,1350.0,16.931,16.934,16.4,16.692,0.15047021943574282,17.535
2023-06-27 15:00:00+00:00__L24263__H24267,24272,2023-06-27 15:00:00+00:00,24272,2023-06-27 15:00:00+00:00,2023-06-27 16:00:00+00:00,2023,16.34,24263,24265,16.77,24267,24269,16.321,0.11627906976743177,0,16.392,0.1739999999999995,24278,2023-06-27 21:00:00+00:00,2023-06-27 22:00:00+00:00,16.906,16.938,6,3.3620689655172358,0.8831615120274946,0.7816091954022968,24277,2023-06-27 20:00:00+00:00,16.716,16.756,16.626,16.702,16.626,16.756,0.7471264367816057,291356,2023-06-27 22:40:00+00:00,2023,40.0,16.776,16.786,16.732,16.753,0.18461538461539304,16.938
2023-07-06 14:00:00+00:00__L24478__H24483,24487,2023-07-06 14:00:00+00:00,24488,2023-07-06 15:00:00+00:00,2023-07-06 16:00:00+00:00,2023,19.328,24478,24480,20.35,24483,24485,18.803,2.7162665562913837,1,19.689,0.2789999999999999,24491,2023-07-06 18:00:00+00:00,2023-07-06 19:00:00+00:00,20.754,20.907,3,6.992831541218642,0.9048428207306699,1.4480286738351256,24489,2023-07-06 16:00:00+00:00,19.689,19.878,19.488,19.633,19.488,19.878,1.397849462365594,293959,2023-07-06 23:35:00+00:00,2023,275.0,19.944,19.99,19.84,19.95,0.09743589743589795,20.98
2023-07-10 09:00:00+00:00__L24569__H24572,24578,2023-07-10 09:00:00+00:00,24580,2023-07-10 11:00:00+00:00,2023-07-10 12:00:00+00:00,2023,20.763,24569,24571,21.362,24572,24574,20.494,1.295573857342397,2,20.781,0.25400000000000134,24588,2023-07-10 19:00:00+00:00,2023-07-10 20:00:00+00:00,21.568,21.619,8,4.228346456692898,0.6134060795011722,0.8110236220472519,24586,2023-07-10 17:00:00+00:00,21.06,21.207,21.0,21.013,21.0,21.207,0.8149606299212585,295092,2023-07-10 22:00:00+00:00,2023,120.0,21.392,21.493,21.205,21.244,0.009661835748804044,21.788
2023-07-16 03:00:00+00:00__L24711__H24713,24716,2023-07-16 03:00:00+00:00,24717,2023-07-16 04:00:00+00:00,2023-07-16 05:00:00+00:00,2023,27.205,24711,24713,27.944,24713,24715,26.895,1.139496416099977,1,27.374,0.554000000000002,24722,2023-07-16 09:00:00+00:00,2023-07-16 10:00:00+00:00,27.998,28.184,5,1.9909747292418727,0.8478260869565201,0.09747292418772896,24720,2023-07-16 07:00:00+00:00,27.754,27.805,27.614,27.698,27.614,27.805,0.34476534296028566,296683,2023-07-16 10:35:00+00:00,2023,35.0,27.9,27.938,27.748,27.842,0.2984293193717221,28.341
2023-07-23 13:00:00+00:00__L24888__H24890,24894,2023-07-23 13:00:00+00:00,24896,2023-07-23 15:00:00+00:00,2023-07-23 16:00:00+00:00,2023,24.614,24888,24890,24.844,24890,24892,24.513,0.41033558137644877,2,24.674,0.19849999999999923,24897,2023-07-23 16:00:00+00:00,2023-07-23 17:00:00+00:00,24.975,25.049,1,2.3274559193954736,1.0,0.6599496221662505,24894,2023-07-23 13:00:00+00:00,24.613,24.625,24.513,24.596,24.513,24.625,0.5642317380352582,298832,2023-07-23 21:40:00+00:00,2023,280.0,24.665,24.689,24.567,24.634,0.5178571428571491,25.249
2023-07-25 13:00:00+00:00__L24936__H24938,24942,2023-07-25 13:00:00+00:00,24942,2023-07-25 13:00:00+00:00,2023-07-25 14:00:00+00:00,2023,22.944,24936,24938,23.39,24938,24940,22.7,1.0634588563458847,0,23.333,0.21749999999999936,24954,2023-07-26 01:00:00+00:00,2023-07-26 02:00:00+00:00,23.405,23.496,12,3.2413793103448456,0.06260869565217636,0.06896551724138213,24953,2023-07-26 00:00:00+00:00,23.264,23.334,23.158,23.258,23.158,23.334,0.8091954022988455,299462,2023-07-26 02:10:00+00:00,2023,10.0,23.379,23.389,23.319,23.335,0.08522727272727675,23.496
2023-08-03 23:00:00+00:00__L25161__H25165,25168,2023-08-03 23:00:00+00:00,25169,2023-08-04 00:00:00+00:00,2023-08-04 01:00:00+00:00,2023,22.685,25161,25163,23.1,25165,25167,22.502,0.8067004628609206,1,22.713,0.21550000000000047,25181,2023-08-04 12:00:00+00:00,2023-08-04 13:00:00+00:00,23.123,23.22,12,2.8816705336426955,0.391221374045805,0.10672853828306096,25179,2023-08-04 10:00:00+00:00,22.944,22.978,22.846,22.859,22.846,22.978,0.612529002320191,302252,2023-08-04 18:40:00+00:00,2023,340.0,23.046,23.049,22.912,23.005,0.5000000000000134,23.55
2023-08-05 17:00:00+00:00__L25194__H25207,25210,2023-08-05 17:00:00+00:00,25210,2023-08-05 17:00:00+00:00,2023-08-05 18:00:00+00:00,2023,22.46,25194,25196,22.8,25207,25209,22.386,0.32947462154942836,0,22.56,0.16199999999999903,25219,2023-08-06 02:00:00+00:00,2023-08-06 03:00:00+00:00,22.824,22.9,9,2.7037037037037344,0.44897959183673347,0.14814814814815463,25218,2023-08-06 01:00:00+00:00,22.696,22.718,22.64,22.647,22.64,22.718,0.4814814814814807,303060,2023-08-07 14:00:00+00:00,2023,2100.0,22.817,22.828,22.711,22.8,0.08974358974360902,23.671
2023-08-14 01:00:00+00:00__L25401__H25404,25410,2023-08-14 01:00:00+00:00,25412,2023-08-14 03:00:00+00:00,2023-08-14 04:00:00+00:00,2023,24.368,25401,25403,24.686,25404,25406,24.044,1.3296126066973,2,24.384,0.14599999999999902,25424,2023-08-14 15:00:00+00:00,2023-08-14 16:00:00+00:00,24.803,24.88,12,5.198630136986338,0.546284224250327,0.80136986301371,25422,2023-08-14 13:00:00+00:00,24.495,24.497,24.307,24.436,24.307,24.497,1.301369863013716,305425,2023-08-15 19:05:00+00:00,2023,1625.0,24.564,24.564,23.477,24.017,1.0,25.5
2023-08-14 13:00:00+00:00__L25416__H25418,25422,2023-08-14 13:00:00+00:00,25422,2023-08-14 13:00:00+00:00,2023-08-14 14:00:00+00:00,2023,24.364,25416,25418,24.58,25418,25420,24.307,0.2339517320637094,0,24.436,0.1324999999999985,25423,2023-08-14 14:00:00+00:00,2023-08-14 15:00:00+00:00,24.624,24.704,1,2.3924528301887076,1.0,0.3320754716981206,25422,2023-08-14 13:00:00+00:00,24.495,24.497,24.307,24.436,24.307,24.497,1.4339622641509693,305425,2023-08-15 19:05:00+00:00,2023,1685.0,24.564,24.564,23.477,24.017,1.0,25.5
2023-08-23 13:00:00+00:00__L25630__H25634,25638,2023-08-23 13:00:00+00:00,25638,2023-08-23 13:00:00+00:00,2023-08-23 14:00:00+00:00,2023,20.472,25630,25632,20.924,25634,25636,20.283,0.9232121922626029,0,20.756,0.1844999999999981,25641,2023-08-23 16:00:00+00:00,2023-08-23 17:00:00+00:00,21.217,21.35,3,5.062330623306272,0.9664570230608001,1.5880758807588198,25639,2023-08-23 14:00:00+00:00,20.757,20.873,20.618,20.748,20.618,20.873,1.3821138211382393,307999,2023-08-24 17:35:00+00:00,2023,1475.0,20.935,20.958,20.668,20.899,0.8039215686274501,21.999
2023-09-05 03:00:00+00:00__L25934__H25937,25940,2023-09-05 03:00:00+00:00,25940,2023-09-05 03:00:00+00:00,2023-09-05 04:00:00+00:00,2023,19.138,25934,25936,19.555,25937,25939,19.018,0.6270247674783206,0,19.211,0.15700000000000003,25949,2023-09-05 12:00:00+00:00,2023-09-05 13:00:00+00:00,19.675,19.723,9,4.184713375796178,0.7891156462585106,0.764331210191089,25945,2023-09-05 08:00:00+00:00,19.395,19.458,19.244,19.366,19.244,19.458,1.3630573248407554,311700,2023-09-06 14:00:00+00:00,2023,1500.0,19.585,19.585,19.417,19.455,0.1915887850467153,20.6
2023-09-05 04:00:00+00:00__L25928__H25937,25941,2023-09-05 04:00:00+00:00,25941,2023-09-05 04:00:00+00:00,2023-09-05 05:00:00+00:00,2023,19.214,25928,25930,19.555,25937,25939,19.201,0.06765899864681027,0,19.275,0.1634999999999991,25949,2023-09-05 12:00:00+00:00,2023-09-05 13:00:00+00:00,19.675,19.723,8,2.8990825688073567,0.7633587786259621,0.7339449541284505,25945,2023-09-05 08:00:00+00:00,19.395,19.458,19.244,19.366,19.244,19.458,1.3088685015290509,311700,2023-09-06 14:00:00+00:00,2023,1500.0,19.585,19.585,19.417,19.455,0.1915887850467153,20.6
2023-09-17 20:00:00+00:00__L26226__H26235,26245,2023-09-17 20:00:00+00:00,26246,2023-09-17 21:00:00+00:00,2023-09-17 22:00:00+00:00,2023,18.712,26226,26228,19.095,26235,26237,18.6,0.5985463873450103,1,18.784,0.10249999999999915,26251,2023-09-18 02:00:00+00:00,2023-09-18 03:00:00+00:00,19.096,19.253,5,4.83902439024393,0.5148514851485244,0.009756097560987614,26249,2023-09-18 00:00:00+00:00,18.799,18.828,18.56,18.652,18.56,18.828,2.614634146341492,317548,2023-09-26 21:20:00+00:00,2023,12620.0,19.127,19.127,18.812,18.971,0.05970149253730671,20.547
2023-09-20 05:00:00+00:00__L26297__H26299,26302,2023-09-20 05:00:00+00:00,26304,2023-09-20 07:00:00+00:00,2023-09-20 08:00:00+00:00,2023,19.885,26297,26299,20.238,26299,26301,19.776,0.5481518732713189,2,19.944,0.18799999999999883,26311,2023-09-20 14:00:00+00:00,2023-09-20 15:00:00+00:00,20.243,20.38,7,2.484042553191498,0.3686806411837232,0.026595744680845936,26309,2023-09-20 12:00:00+00:00,20.048,20.119,19.873,19.968,19.873,20.119,1.3085106382978733,315760,2023-09-20 16:20:00+00:00,2023,80.0,20.155,20.174,20.119,20.16,0.0,20.38
2023-09-20 06:00:00+00:00__L26292__H26299,26303,2023-09-20 06:00:00+00:00,26303,2023-09-20 06:00:00+00:00,2023-09-20 07:00:00+00:00,2023,19.814,26292,26294,20.238,26299,26301,19.776,0.19178358736247228,0,19.861,0.17999999999999972,26311,2023-09-20 14:00:00+00:00,2023-09-20 15:00:00+00:00,20.243,20.38,8,2.5944444444444414,0.42729306487695595,0.027777777777772295,26309,2023-09-20 12:00:00+00:00,20.048,20.119,19.873,19.968,19.873,20.119,1.3666666666666614,315760,2023-09-20 16:20:00+00:00,2023,80.0,20.155,20.174,20.119,20.16,0.0,20.38
2023-09-25 01:00:00+00:00__L26413__H26415,26418,2023-09-25 01:00:00+00:00,26419,2023-09-25 02:00:00+00:00,2023-09-25 03:00:00+00:00,2023,19.337,26413,26415,19.52,26415,26417,19.32,0.08791436106944955,1,19.488,0.09699999999999953,26428,2023-09-25 11:00:00+00:00,2023-09-25 12:00:00+00:00,19.531,19.575,9,2.1752577319587583,0.12684365781710746,0.11340206185566273,26426,2023-09-25 09:00:00+00:00,19.442,19.481,19.401,19.416,19.401,19.481,0.8247422680412602,317151,2023-09-25 12:15:00+00:00,2023,15.0,19.504,19.525,19.472,19.501,0.11250000000000167,19.596
2023-09-29 11:00:00+00:00__L26519__H26520,26524,2023-09-29 11:00:00+00:00,26524,2023-09-29 11:00:00+00:00,2023-09-29 12:00:00+00:00,2023,20.042,26519,26521,20.35,26520,26522,20.026,0.07983235206068151,0,20.071,0.17549999999999955,26537,2023-09-30 00:00:00+00:00,2023-09-30 01:00:00+00:00,20.372,20.439,13,1.971509971509977,0.31650893796004376,0.12535612535611693,26534,2023-09-29 21:00:00+00:00,20.248,20.292,20.195,20.201,20.195,20.292,0.5527065527065615,318459,2023-09-30 01:15:00+00:00,2023,15.0,20.303,20.33,20.279,20.325,0.13402061855671651,20.439
2023-10-01 02:00:00+00:00__L26558__H26560,26563,2023-10-01 02:00:00+00:00,26565,2023-10-01 04:00:00+00:00,2023-10-01 05:00:00+00:00,2023,21.22,26558,26560,21.44,26560,26562,21.118,0.4806786050895397,2,21.252,0.14450000000000074,26569,2023-10-01 08:00:00+00:00,2023-10-01 09:00:00+00:00,21.483,21.576,4,2.5259515570934266,1.0,0.2975778546712736,26564,2023-10-01 03:00:00+00:00,21.21,21.227,21.118,21.194,21.118,21.227,0.7543252595155793,322019,2023-10-12 09:55:00+00:00,2023,15895.0,21.354,21.378,21.08,21.259,1.0,24.83
2023-10-01 03:00:00+00:00__L26555__H26560,26564,2023-10-01 03:00:00+00:00,26565,2023-10-01 04:00:00+00:00,2023-10-01 05:00:00+00:00,2023,21.244,26555,26557,21.44,26560,26562,21.118,0.5931086424402242,1,21.252,0.1695000000000011,26569,2023-10-01 08:00:00+00:00,2023-10-01 09:00:00+00:00,21.483,21.576,4,2.1533923303834785,1.0,0.2536873156342123,26564,2023-10-01 03:00:00+00:00,21.21,21.227,21.118,21.194,21.118,21.227,0.6430678466076759,322019,2023-10-12 09:55:00+00:00,2023,15895.0,21.354,21.378,21.08,21.259,1.0,24.83
2023-10-06 13:00:00+00:00__L26686__H26691,26694,2023-10-06 13:00:00+00:00,26695,2023-10-06 14:00:00+00:00,2023-10-06 15:00:00+00:00,2023,22.932,26686,26688,23.562,26691,26693,22.72,0.9244723530437806,1,23.05,0.23249999999999993,26698,2023-10-06 17:00:00+00:00,2023-10-06 18:00:00+00:00,23.648,23.749,3,3.9913978494623703,0.7531486146095734,0.36989247311827333,26697,2023-10-06 16:00:00+00:00,23.487,23.68,23.315,23.389,23.315,23.68,1.5698924731182733,320388,2023-10-06 18:00:00+00:00,2023,0.0,23.649,23.708,23.606,23.611,0.20273972602739285,23.749
2023-10-13 03:00:00+00:00__L26846__H26849,26852,2023-10-13 03:00:00+00:00,26852,2023-10-13 03:00:00+00:00,2023-10-13 04:00:00+00:00,2023,21.115,26846,26848,21.465,26849,26851,21.11,0.02367984844896522,0,21.12,0.18299999999999983,26861,2023-10-13 12:00:00+00:00,2023-10-13 13:00:00+00:00,21.566,21.599,9,2.4918032786885242,0.7483221476510077,0.5519125683060064,26858,2023-10-13 09:00:00+00:00,21.346,21.401,21.29,21.302,21.29,21.401,0.6065573770491844,322366,2023-10-13 14:50:00+00:00,2023,110.0,21.431,21.431,21.359,21.389,0.37837837837835847,21.6
2023-10-15 15:00:00+00:00__L26905__H26906,26912,2023-10-15 15:00:00+00:00,26914,2023-10-15 17:00:00+00:00,2023-10-15 18:00:00+00:00,2023,21.875,26905,26907,22.01,26906,26908,21.64,1.0742857142857116,2,21.895,0.09550000000000125,26917,2023-10-15 20:00:00+00:00,2023-10-15 21:00:00+00:00,22.068,22.094,3,4.481675392670107,0.8606965174129118,0.6073298429319275,26916,2023-10-15 19:00:00+00:00,21.915,21.976,21.854,21.9,21.854,21.976,1.2774869109947464,323018,2023-10-15 21:10:00+00:00,2023,10.0,21.983,21.988,21.916,21.923,0.4918032786885146,22.094
2023-10-15 16:00:00+00:00__L26901__H26906,26913,2023-10-15 16:00:00+00:00,26914,2023-10-15 17:00:00+00:00,2023-10-15 18:00:00+00:00,2023,21.854,26901,26903,22.01,26906,26908,21.69,0.7504347030291842,1,21.895,0.10200000000000209,26917,2023-10-15 20:00:00+00:00,2023-10-15 21:00:00+00:00,22.068,22.094,3,3.7058823529411016,0.8606965174129118,0.5686274509803788,26916,2023-10-15 19:00:00+00:00,21.915,21.976,21.854,21.9,21.854,21.976,1.1960784313725235,323018,2023-10-15 21:10:00+00:00,2023,10.0,21.983,21.988,21.916,21.923,0.4918032786885146,22.094
2023-10-17 06:00:00+00:00__L26945__H26946,26951,2023-10-17 06:00:00+00:00,26951,2023-10-17 06:00:00+00:00,2023-10-17 07:00:00+00:00,2023,23.756,26945,26947,24.337,26946,26948,23.73,0.10944603468597323,0,23.902,0.3459999999999983,26953,2023-10-17 08:00:00+00:00,2023-10-17 09:00:00+00:00,24.413,24.566,2,1.9739884393063676,1.0,0.219653179190754,26951,2023-10-17 06:00:00+00:00,23.919,23.957,23.73,23.902,23.73,23.957,0.6560693641618538,323491,2023-10-17 12:35:00+00:00,2023,215.0,24.006,24.046,23.927,23.976,0.13215859030837487,24.566
2023-10-23 15:00:00+00:00__L27098__H27101,27104,2023-10-23 15:00:00+00:00,27105,2023-10-23 16:00:00+00:00,2023-10-23 17:00:00+00:00,2023,29.31,27098,27100,29.864,27101,27103,28.775,1.8253155919481412,1,29.57,0.5764999999999993,27108,2023-10-23 19:00:00+00:00,2023-10-23 20:00:00+00:00,29.891,29.997,3,1.935819601040765,0.40175219023779496,0.046834345186465745,27106,2023-10-23 17:00:00+00:00,29.565,29.655,28.925,29.331,28.925,29.655,1.266261925411971,325609,2023-10-24 21:05:00+00:00,2023,1505.0,29.885,29.947,29.54,29.55,0.1575342465753451,32.929
2023-10-26 18:00:00+00:00__L27172__H27174,27179,2023-10-26 18:00:00+00:00,27181,2023-10-26 20:00:00+00:00,2023-10-26 21:00:00+00:00,2023,31.567,27172,27174,32.393,27174,27176,31.161,1.2861532613171947,2,32.4,0.5984999999999996,27183,2023-10-26 22:00:00+00:00,2023-10-26 23:00:00+00:00,32.827,32.899,2,2.7836257309941486,0.5955369595537023,0.7251461988304057,27182,2023-10-26 21:00:00+00:00,32.399,32.622,32.151,32.255,32.151,32.622,0.7869674185463607,326221,2023-10-27 00:05:00+00:00,2023,65.0,32.661,32.687,32.527,32.554,0.2016985138004237,33.25
2023-11-05 21:00:00+00:00__L27414__H27418,27422,2023-11-05 21:00:00+00:00,27422,2023-11-05 21:00:00+00:00,2023-11-05 22:00:00+00:00,2023,40.44,27414,27416,41.636,27418,27420,40.0,1.0880316518298658,0,40.443,0.509999999999998,27427,2023-11-06 02:00:00+00:00,2023-11-06 03:00:00+00:00,41.751,41.871,5,3.433333333333342,0.6950053134962813,0.22549019607842222,27426,2023-11-06 01:00:00+00:00,41.512,41.795,41.058,41.222,41.058,41.795,1.4450980392156956,329136,2023-11-06 03:00:00+00:00,2023,0.0,41.749,41.801,41.571,41.585,0.30393487109905454,41.871
2023-11-05 22:00:00+00:00__L27409__H27418,27423,2023-11-05 22:00:00+00:00,27424,2023-11-05 23:00:00+00:00,2023-11-06 00:00:00+00:00,2023,41.103,27409,27411,41.636,27418,27420,40.418,1.6665450210446981,1,41.167,0.5320000000000036,27427,2023-11-06 02:00:00+00:00,2023-11-06 03:00:00+00:00,41.751,41.871,3,2.505639097744341,0.5043177892918818,0.2161654135338235,27426,2023-11-06 01:00:00+00:00,41.512,41.795,41.058,41.222,41.058,41.795,1.3853383458646558,329136,2023-11-06 03:00:00+00:00,2023,0.0,41.749,41.801,41.571,41.585,0.30393487109905454,41.871
2023-11-27 20:00:00+00:00__L27945__H27946,27949,2023-11-27 20:00:00+00:00,27949,2023-11-27 20:00:00+00:00,2023-11-27 21:00:00+00:00,2023,53.857,27945,27947,55.137,27946,27948,53.668,0.3509293128098484,0,54.029,0.7970000000000041,27953,2023-11-28 00:00:00+00:00,2023-11-28 01:00:00+00:00,55.197,55.396,4,1.9184441656210733,1.0,0.07528230865746796,27949,2023-11-27 20:00:00+00:00,54.124,54.456,53.668,54.029,53.668,54.456,0.9887076537013798,335496,2023-11-28 05:00:00+00:00,2023,240.0,54.662,54.767,54.374,54.452,0.1040609137055842,55.396
2023-12-01 00:00:00+00:00__L28018__H28021,28025,2023-12-01 00:00:00+00:00,28026,2023-12-01 01:00:00+00:00,2023-12-01 02:00:00+00:00,2023,58.902,28018,28020,60.163,28021,28023,58.585,0.5381820651251233,1,60.252,0.6120000000000019,28027,2023-12-01 02:00:00+00:00,2023-12-01 03:00:00+00:00,60.771,61.066,1,3.5718954248365904,1.0,0.9934640522875854,28025,2023-12-01 00:00:00+00:00,59.309,59.404,58.585,58.896,58.585,59.404,1.3382352941176472,337298,2023-12-04 11:10:00+00:00,2023,4810.0,62.529,62.676,59.0,61.002,0.4932844932844959,65.622
2023-12-01 23:00:00+00:00__L28040__H28041,28048,2023-12-01 23:00:00+00:00,28049,2023-12-02 00:00:00+00:00,2023-12-02 01:00:00+00:00,2023,59.756,28040,28042,61.116,28041,28043,59.587,0.2828167882723023,1,60.169,0.5824999999999996,28053,2023-12-02 04:00:00+00:00,2023-12-02 05:00:00+00:00,61.314,61.368,4,2.9648068669527863,1.0,0.3399141630901297,28048,2023-12-01 23:00:00+00:00,60.102,60.2,59.587,59.75,59.587,60.2,1.0523605150214592,337298,2023-12-04 11:10:00+00:00,2023,3250.0,62.529,62.676,59.0,61.002,1.0,65.622
2023-12-06 23:00:00+00:00__L28160__H28165,28168,2023-12-06 23:00:00+00:00,28169,2023-12-07 00:00:00+00:00,2023-12-07 01:00:00+00:00,2023,62.401,28160,28162,64.666,28165,28167,61.456,1.5143988077114152,1,63.097,1.0344999999999978,28184,2023-12-07 15:00:00+00:00,2023-12-07 16:00:00+00:00,65.917,66.311,15,4.312228129531182,0.46063377981051895,1.2092798453359184,28182,2023-12-07 13:00:00+00:00,64.404,64.717,63.65,64.05,63.65,64.717,1.0314161430642848,338264,2023-12-07 19:40:00+00:00,2023,220.0,64.915,64.95,64.526,64.59,0.17900656044986174,67.735
