partition,timeframe,signal_ts,entry_ts,exit_ts,entry_px,exit_px,return,mfe,mae,bars_held,hold_minutes,gross_pnl_usd,fee_sensitive_pnl_usd,exit_reason,context_15m,context_1h,context_4h
reference_validation,15m,2025-12-06 15:30:00+00:00,2025-12-06 15:45:00+00:00,2025-12-06 17:00:00+00:00,89821.3,89660.9,-0.00178576796372365,0.001324852791041664,-0.002245569814732118,5,75,-0.892883981861825,-1.292883981861825,DYNAMIC_DETERIORATION_CUT,,REVERSAL,REVERSAL
reference_validation,15m,2025-12-07 04:00:00+00:00,2025-12-07 04:15:00+00:00,2025-12-07 05:15:00+00:00,89649.9,89427.2,-0.002484107623098253,1.115450212418878e-06,-0.003001676521669161,4,60,-1.2420538115491264,-1.6420538115491263,REVERSAL_CUT,,REVERSAL,REVERSAL
reference_validation,15m,2025-12-07 06:00:00+00:00,2025-12-07 06:15:00+00:00,2025-12-07 07:15:00+00:00,89531.6,89430.1,-0.0011336779416429854,0.0018552108976048753,-0.0017591554266873644,4,60,-0.5668389708214927,-0.9668389708214927,REVERSAL_CUT,,REVERSAL,REVERSAL
reference_validation,15m,2025-12-07 17:15:00+00:00,2025-12-07 17:30:00+00:00,2025-12-07 21:30:00+00:00,90669.8,90836.6,0.001839642306479039,0.011604746012453981,-0.00016322965309290005,16,240,0.9198211532395195,0.5198211532395195,DYNAMIC_DETERIORATION_CUT,,REVERSAL,REVERSAL
reference_validation,15m,2025-12-08 01:00:00+00:00,2025-12-08 01:15:00+00:00,2025-12-08 12:15:00+00:00,90630.0,91740.0,0.012247600132406555,0.018013902681231375,-0.0011331788590973613,44,660,6.123800066203278,5.723800066203277,DYNAMIC_DETERIORATION_CUT,,STRONG_BULL,REVERSAL
reference_validation,15m,2025-12-09 12:45:00+00:00,2025-12-09 13:00:00+00:00,2025-12-09 13:45:00+00:00,90532.7,90153.5,-0.004188541819696079,0.0031822755755654963,-0.004189646392960822,3,45,-2.0942709098480394,-2.4942709098480393,REVERSAL_CUT,,REVERSAL,REVERSAL
reference_validation,15m,2025-12-09 13:45:00+00:00,2025-12-09 14:00:00+00:00,2025-12-09 14:30:00+00:00,90385.1,90225.8,-0.0017624586353282012,0.002344412961870823,-0.003469598418323394,2,30,-0.8812293176641006,-1.2812293176641005,REVERSAL_CUT,,REVERSAL,REVERSAL
reference_validation,15m,2025-12-09 15:15:00+00:00,2025-12-09 15:30:00+00:00,2025-12-09 20:30:00+00:00,91123.6,93030.9,0.020930911421410014,0.037656545614966896,-0.0018853513250135512,20,300,10.465455710705008,10.065455710705008,DYNAMIC_DETERIORATION_CUT,,REVERSAL,REVERSAL
reference_validation,15m,2025-12-10 05:00:00+00:00,2025-12-10 05:15:00+00:00,2025-12-10 08:45:00+00:00,92595.9,92558.4,-0.0004049855339167685,0.0017614170821818043,-0.002655625141069873,14,210,-0.20249276695838425,-0.6024927669583843,DYNAMIC_DETERIORATION_CUT,,HEALTHY_BULL,STRONG_BULL
reference_validation,15m,2025-12-10 09:45:00+00:00,2025-12-10 10:00:00+00:00,2025-12-10 10:30:00+00:00,92870.0,92400.8,-0.005052223538279277,0.004402928825239627,-0.0052761925271885834,2,30,-2.5261117691396384,-2.9261117691396383,REVERSAL_CUT,,HEALTHY_BULL,STRONG_BULL
reference_validation,15m,2025-12-10 19:00:00+00:00,2025-12-10 19:15:00+00:00,2025-12-10 21:00:00+00:00,92954.8,92409.1,-0.005870595170986315,0.01601746225047007,-0.008312642273448967,7,105,-2.9352975854931573,-3.3352975854931572,REVERSAL_CUT,,HEALTHY_BULL,STRONG_BULL
reference_validation,15m,2025-12-11 19:15:00+00:00,2025-12-11 19:30:00+00:00,2025-12-12 01:00:00+00:00,91070.6,91521.0,0.00494561362283763,0.02719538467957827,-0.004069370356624469,22,330,2.472806811418815,2.072806811418815,DYNAMIC_DETERIORATION_CUT,,REVERSAL,REVERSAL
reference_validation,15m,2025-12-12 06:15:00+00:00,2025-12-12 06:30:00+00:00,2025-12-12 07:30:00+00:00,92558.0,92337.6,-0.0023812096199139487,0.0,-0.002544350569372744,4,60,-1.1906048099569744,-1.5906048099569743,DYNAMIC_DETERIORATION_CUT,,STRONG_BULL,STRONG_BULL
reference_validation,15m,2025-12-12 10:15:00+00:00,2025-12-12 10:30:00+00:00,2025-12-12 11:30:00+00:00,92417.0,92324.9,-0.0009965698951491797,0.0013309239642056436,-0.0019747449062401667,4,60,-0.49828494757458985,-0.8982849475745899,DYNAMIC_DETERIORATION_CUT,,STRONG_BULL,STRONG_BULL
reference_validation,15m,2025-12-14 00:45:00+00:00,2025-12-14 01:00:00+00:00,2025-12-14 01:45:00+00:00,90303.6,90183.8,-0.0013266359259210825,0.0011228788221067099,-0.0015237487763500868,3,45,-0.6633179629605412,-1.0633179629605412,REVERSAL_CUT,,REVERSAL,REVERSAL
reference_validation,15m,2025-12-14 01:45:00+00:00,2025-12-14 02:00:00+00:00,2025-12-14 03:30:00+00:00,90256.5,90228.2,-0.00031355082459438854,0.0010337205630619462,-0.0006259936957448975,6,90,-0.15677541229719427,-0.5567754122971943,DYNAMIC_DETERIORATION_CUT,,REVERSAL,REVERSAL
reference_validation,15m,2025-12-15 03:00:00+00:00,2025-12-15 03:15:00+00:00,2025-12-15 11:45:00+00:00,89337.4,89537.0,0.0022342266508763586,0.006745215329750032,-0.001759621390369559,34,510,1.1171133254381793,0.7171133254381793,DYNAMIC_DETERIORATION_CUT,,REVERSAL,REVERSAL
reference_validation,15m,2025-12-16 10:45:00+00:00,2025-12-16 11:00:00+00:00,2025-12-16 14:00:00+00:00,86932.1,86410.4,-0.006001235446975395,0.009711027342028888,-0.006514279535407508,12,180,-3.0006177234876974,-3.4006177234876973,REVERSAL_CUT,,REVERSAL,REVERSAL
reference_validation,15m,2025-12-16 14:45:00+00:00,2025-12-16 15:00:00+00:00,2025-12-16 17:45:00+00:00,87257.2,87187.0,-0.000804518137185184,0.010161912140201679,-0.005425340258454203,11,165,-0.402259068592592,-0.802259068592592,DYNAMIC_DETERIORATION_CUT,,REVERSAL,REVERSAL
reference_validation,15m,2025-12-16 18:30:00+00:00,2025-12-16 18:45:00+00:00,2025-12-16 19:15:00+00:00,87863.3,87289.1,-0.0065351517641608625,0.0013281996009710806,-0.006609130319484846,2,30,-3.2675758820804313,-3.667575882080431,DYNAMIC_DETERIORATION_CUT,,REVERSAL,REVERSAL
reference_validation,15m,2025-12-16 21:30:00+00:00,2025-12-16 21:45:00+00:00,2025-12-17 00:15:00+00:00,87843.7,87500.9,-0.00390238571462731,0.0006409110727350065,-0.004019639427756294,10,150,-1.951192857313655,-2.351192857313655,DYNAMIC_DETERIORATION_CUT,,REVERSAL,REVERSAL
reference_validation,15m,2025-12-17 13:45:00+00:00,2025-12-17 14:00:00+00:00,2025-12-17 16:00:00+00:00,87579.0,87191.0,-0.004430285799107092,0.031790726087304044,-0.005596090386964958,8,120,-2.215142899553546,-2.615142899553546,REVERSAL_CUT,,REVERSAL,REVERSAL
reference_validation,15m,2025-12-18 04:30:00+00:00,2025-12-18 04:45:00+00:00,2025-12-18 06:00:00+00:00,86802.3,86400.1,-0.004633517775450624,0.0,-0.005513678785009191,5,75,-2.316758887725312,-2.716758887725312,REVERSAL_CUT,,REVERSAL,REVERSAL
reference_validation,15m,2025-12-18 06:00:00+00:00,2025-12-18 06:15:00+00:00,2025-12-18 06:30:00+00:00,86509.6,86420.6,-0.0010287875565254678,0.00035025014564848966,-0.0014726689292288153,1,15,-0.5143937782627339,-0.9143937782627339,REVERSAL_CUT,,REVERSAL,REVERSAL
reference_validation,15m,2025-12-18 07:00:00+00:00,2025-12-18 07:15:00+00:00,2025-12-18 17:00:00+00:00,86752.8,87984.6,0.014198965335989078,0.031066432437915514,-0.001294482714102596,39,585,7.099482667994539,6.6994826679945385,DYNAMIC_DETERIORATION_CUT,,REVERSAL,REVERSAL
reference_validation,15m,2025-12-19 04:15:00+00:00,2025-12-19 04:30:00+00:00,2025-12-19 13:00:00+00:00,87021.4,87840.7,0.00941492552406653,0.0154513717315512,-0.004246081998221074,34,510,4.707462762033265,4.307462762033265,DYNAMIC_DETERIORATION_CUT,,REVERSAL,REVERSAL
reference_validation,15m,2025-12-19 15:00:00+00:00,2025-12-19 15:15:00+00:00,2025-12-19 15:45:00+00:00,88724.1,88015.6,-0.00798542898716359,0.007331717087014633,-0.00942359516749125,2,30,-3.992714493581795,-4.392714493581795,DYNAMIC_DETERIORATION_CUT,,STRONG_BULL,REVERSAL
reference_validation,15m,2025-12-19 16:30:00+00:00,2025-12-19 16:45:00+00:00,2025-12-19 17:00:00+00:00,88473.6,87956.6,-0.00584355107060186,0.000266746238425819,-0.00714111328125,1,15,-2.92177553530093,-3.32177553530093,DYNAMIC_DETERIORATION_CUT,,STRONG_BULL,REVERSAL
reference_validation,15m,2025-12-19 19:45:00+00:00,2025-12-19 20:00:00+00:00,2025-12-20 01:00:00+00:00,87812.9,87967.4,0.0017594225905306349,0.006757549289455378,-0.002776357460008594,20,300,0.8797112952653174,0.4797112952653174,DYNAMIC_DETERIORATION_CUT,,HEALTHY_BULL,REVERSAL
reference_validation,15m,2025-12-20 02:45:00+00:00,2025-12-20 03:00:00+00:00,2025-12-20 04:15:00+00:00,88167.9,88093.1,-0.0008483813269907214,0.0014392993368335105,-0.001156883627714822,5,75,-0.4241906634953607,-0.8241906634953607,DYNAMIC_DETERIORATION_CUT,,STRONG_BULL,REVERSAL
reference_validation,15m,2025-12-20 04:45:00+00:00,2025-12-20 05:00:00+00:00,2025-12-20 07:30:00+00:00,88257.1,88193.9,-0.0007160896970329622,0.0033391081284110946,-0.001216899263628779,10,150,-0.3580448485164811,-0.7580448485164811,DYNAMIC_DETERIORATION_CUT,,STRONG_BULL,REVERSAL
reference_validation,15m,2025-12-20 15:00:00+00:00,2025-12-20 15:15:00+00:00,2025-12-20 15:30:00+00:00,88164.4,88069.8,-0.0010729954494103078,0.00018828461374442718,-0.002186823706620711,1,15,-0.5364977247051539,-0.9364977247051539,REVERSAL_CUT,,HEALTHY_BULL,REVERSAL
reference_validation,15m,2025-12-20 18:45:00+00:00,2025-12-20 19:00:00+00:00,2025-12-20 22:00:00+00:00,88277.1,88179.6,-0.0011044766989400934,0.0017875530573612242,-0.001549665768359021,12,180,-0.5522383494700467,-0.9522383494700467,REVERSAL_CUT,,HEALTHY_BULL,REVERSAL
reference_validation,15m,2025-12-20 23:00:00+00:00,2025-12-20 23:15:00+00:00,2025-12-21 01:30:00+00:00,88299.9,88250.1,-0.0005639870486827681,0.0011336366179350854,-0.0008935457458048024,9,135,-0.281993524341384,-0.681993524341384,DYNAMIC_DETERIORATION_CUT,,HEALTHY_BULL,REVERSAL
reference_validation,15m,2025-12-21 08:30:00+00:00,2025-12-21 08:45:00+00:00,2025-12-21 12:45:00+00:00,88578.9,88535.3,-0.000492216543668933,0.005318422333083994,-0.001690018729065268,16,240,-0.24610827183446649,-0.6461082718344665,DYNAMIC_DETERIORATION_CUT,,HEALTHY_BULL,REVERSAL
reference_validation,15m,2025-12-21 19:45:00+00:00,2025-12-21 20:00:00+00:00,2025-12-21 20:30:00+00:00,88448.3,88248.1,-0.0022634691678641294,0.00019898630047143762,-0.002335827822581127,2,30,-1.1317345839320647,-1.5317345839320646,DYNAMIC_DETERIORATION_CUT,,STRONG_BULL,REVERSAL
reference_validation,15m,2025-12-21 22:15:00+00:00,2025-12-21 22:30:00+00:00,2025-12-22 02:00:00+00:00,88318.6,88580.2,0.002962003473786945,0.014508835058526737,-0.0007416331327715353,14,210,1.4810017368934725,1.0810017368934726,DYNAMIC_DETERIORATION_CUT,,DETERIORATING,REVERSAL
reference_validation,15m,2025-12-22 03:30:00+00:00,2025-12-22 03:45:00+00:00,2025-12-22 06:15:00+00:00,88668.8,88710.0,0.0004646504745751123,0.0036935201559060715,-0.00040487747663220386,10,150,0.23232523728755616,-0.16767476271244386,DYNAMIC_DETERIORATION_CUT,,STRONG_BULL,REVERSAL
reference_validation,15m,2025-12-22 06:45:00+00:00,2025-12-22 07:00:00+00:00,2025-12-22 13:45:00+00:00,88867.3,89727.4,0.009678475659775865,0.019486357749138206,-0.0002509359460679539,27,405,4.839237829887932,4.439237829887932,DYNAMIC_DETERIORATION_CUT,,STRONG_BULL,REVERSAL
reference_validation,15m,2025-12-23 20:30:00+00:00,2025-12-23 20:45:00+00:00,2025-12-23 21:00:00+00:00,88174.6,87674.4,-0.0056728354877709775,0.001980162087494408,-0.005855427753570841,1,15,-2.8364177438854887,-3.2364177438854886,REVERSAL_CUT,,REVERSAL,REVERSAL
reference_validation,15m,2025-12-24 17:15:00+00:00,2025-12-24 17:30:00+00:00,2025-12-24 23:30:00+00:00,87421.8,87559.4,0.0015739781152983578,0.006994822801635214,-0.002587455302910713,24,360,0.7869890576491789,0.3869890576491789,DYNAMIC_DETERIORATION_CUT,,REVERSAL,REVERSAL
reference_validation,15m,2025-12-25 02:30:00+00:00,2025-12-25 02:45:00+00:00,2025-12-25 04:30:00+00:00,87862.1,87715.3,-0.001670800037786524,0.0008126370755989765,-0.001961027564786222,7,105,-0.835400018893262,-1.235400018893262,DYNAMIC_DETERIORATION_CUT,,REVERSAL,REVERSAL
reference_validation,15m,2025-12-25 07:15:00+00:00,2025-12-25 07:30:00+00:00,2025-12-25 07:45:00+00:00,87763.8,87720.1,-0.0004979273914756943,1.1394219483484846e-06,-0.0005184369865479654,1,15,-0.24896369573784716,-0.6489636957378472,DYNAMIC_DETERIORATION_CUT,,REVERSAL,REVERSAL
reference_validation,15m,2025-12-25 15:00:00+00:00,2025-12-25 15:15:00+00:00,2025-12-25 20:30:00+00:00,87734.3,87729.4,-5.5850448456351565e-05,0.009798904191405056,-0.0015364572350836658,21,315,-0.027925224228175782,-0.4279252242281758,REVERSAL_CUT,,REVERSAL,REVERSAL
reference_validation,15m,2025-12-26 02:30:00+00:00,2025-12-26 02:45:00+00:00,2025-12-26 07:45:00+00:00,89189.8,88750.0,-0.004931057138820805,0.004123789940105205,-0.008072671987155444,20,300,-2.4655285694104023,-2.8655285694104022,DYNAMIC_DETERIORATION_CUT,,REVERSAL,REVERSAL
reference_validation,15m,2025-12-26 13:30:00+00:00,2025-12-26 13:45:00+00:00,2025-12-26 14:45:00+00:00,88880.9,88362.9,-0.005828023793638448,0.0017562828459207758,-0.007379538235998906,4,60,-2.914011896819224,-3.314011896819224,REVERSAL_CUT,,STRONG_BULL,REVERSAL
reference_validation,15m,2025-12-27 09:45:00+00:00,2025-12-27 10:00:00+00:00,2025-12-27 10:15:00+00:00,87575.4,87503.8,-0.0008175811928919918,0.0,-0.0008175811928919918,1,15,-0.4087905964459959,-0.8087905964459959,REVERSAL_CUT,,REVERSAL,REVERSAL
reference_validation,15m,2025-12-27 19:15:00+00:00,2025-12-27 19:30:00+00:00,2025-12-27 22:45:00+00:00,87507.4,87536.6,0.00033368606540706836,0.0049092990992762875,-0.0003393998678968835,13,195,0.16684303270353418,-0.23315696729646584,DYNAMIC_DETERIORATION_CUT,,REVERSAL,REVERSAL
reference_validation,15m,2025-12-27 23:30:00+00:00,2025-12-27 23:45:00+00:00,2025-12-28 03:30:00+00:00,87641.0,87708.7,0.0007724695062811815,0.003604477356488278,-2.282036946177346e-05,15,225,0.38623475314059075,-0.013765246859409275,DYNAMIC_DETERIORATION_CUT,,REVERSAL,REVERSAL
reference_validation,15m,2025-12-28 08:15:00+00:00,2025-12-28 08:30:00+00:00,2025-12-28 11:45:00+00:00,87746.8,87795.1,0.0005504474237236767,0.002667903558876139,-0.0008023084602516439,13,195,0.27522371186183836,-0.12477628813816166,DYNAMIC_DETERIORATION_CUT,,REVERSAL,REVERSAL
reference_validation,15m,2025-12-28 13:45:00+00:00,2025-12-28 14:00:00+00:00,2025-12-28 16:00:00+00:00,87862.6,87797.6,-0.0007397914471003464,0.002454969463685286,-0.0009401042081614852,8,120,-0.3698957235501732,-0.7698957235501732,REVERSAL_CUT,,STRONG_BULL,REVERSAL
reference_validation,15m,2025-12-29 00:15:00+00:00,2025-12-29 00:30:00+00:00,2025-12-29 07:15:00+00:00,87983.1,89615.1,0.01854901679981724,0.027167717436644034,-0.0017537458898356784,27,405,9.27450839990862,8.87450839990862,DYNAMIC_DETERIORATION_CUT,,STRONG_BULL,REVERSAL
reference_validation,15m,2025-12-30 08:15:00+00:00,2025-12-30 08:30:00+00:00,2025-12-30 18:00:00+00:00,87788.5,88330.2,0.006170512083017776,0.017844022850373342,-0.0020446869464679773,38,570,3.085256041508888,2.685256041508888,DYNAMIC_DETERIORATION_CUT,,REVERSAL,REVERSAL
reference_validation,15m,2025-12-30 22:00:00+00:00,2025-12-30 22:15:00+00:00,2025-12-31 00:45:00+00:00,88427.5,88283.8,-0.0016250600774645463,0.0011930677673801515,-0.0024494642503746222,10,150,-0.8125300387322731,-1.212530038732273,DYNAMIC_DETERIORATION_CUT,,HEALTHY_BULL,STRONG_BULL
reference_validation,15m,2025-12-31 01:30:00+00:00,2025-12-31 01:45:00+00:00,2025-12-31 03:45:00+00:00,88690.8,88426.8,-0.002976633427593356,0.0010057412944746158,-0.004011690051279326,8,120,-1.488316713796678,-1.8883167137966779,DYNAMIC_DETERIORATION_CUT,,STRONG_BULL,STRONG_BULL
reference_validation,15m,2025-12-31 07:30:00+00:00,2025-12-31 07:45:00+00:00,2025-12-31 08:45:00+00:00,88567.2,88372.5,-0.0021983307590168755,0.0013865178079470741,-0.0025483474694920627,4,60,-1.0991653795084377,-1.4991653795084376,REVERSAL_CUT,,STRONG_BULL,STRONG_BULL
reference_validation,15m,2025-12-31 09:30:00+00:00,2025-12-31 09:45:00+00:00,2025-12-31 13:00:00+00:00,88616.6,88737.0,0.0013586619211298778,0.0043265031608072935,-0.00010268956380643512,13,195,0.6793309605649389,0.2793309605649389,DYNAMIC_DETERIORATION_CUT,,STRONG_BULL,STRONG_BULL
reference_validation,15m,2025-12-31 14:00:00+00:00,2025-12-31 14:15:00+00:00,2025-12-31 14:45:00+00:00,89099.2,88619.6,-0.005382764379478044,5.836191570729454e-05,-0.006483784366189571,2,30,-2.691382189739022,-3.091382189739022,REVERSAL_CUT,,STRONG_BULL,STRONG_BULL
reference_validation,15m,2026-01-01 11:30:00+00:00,2026-01-01 11:45:00+00:00,2026-01-01 14:00:00+00:00,87880.0,87871.8,-9.330905780602361e-05,0.001365498406918464,-0.0008033682294037447,9,135,-0.046654528903011805,-0.4466545289030118,DYNAMIC_DETERIORATION_CUT,,REVERSAL,REVERSAL
reference_validation,15m,2026-01-01 14:00:00+00:00,2026-01-01 14:15:00+00:00,2026-01-01 14:30:00+00:00,87910.0,87822.4,-0.0009964736662496643,0.00015925378227743536,-0.001259242407007144,1,15,-0.49823683312483213,-0.8982368331248322,REVERSAL_CUT,,REVERSAL,TRANSITION
reference_validation,15m,2026-01-01 15:00:00+00:00,2026-01-01 15:15:00+00:00,2026-01-01 16:15:00+00:00,87942.9,87896.9,-0.0005230666716699028,0.0015510063916475136,-0.0008482776892733135,4,60,-0.2615333358349514,-0.6615333358349514,DYNAMIC_DETERIORATION_CUT,,REVERSAL,TRANSITION
reference_validation,15m,2026-01-01 17:00:00+00:00,2026-01-01 17:15:00+00:00,2026-01-02 02:15:00+00:00,88016.6,88449.5,0.004918390394539118,0.009825419295905302,-0.00028176503068744196,36,540,2.459195197269559,2.0591951972695592,DYNAMIC_DETERIORATION_CUT,,REVERSAL,TRANSITION
reference_validation,15m,2026-01-02 03:15:00+00:00,2026-01-02 03:30:00+00:00,2026-01-02 05:00:00+00:00,88843.2,88595.0,-0.002793685954580627,0.0027554162839700247,-0.003013173771318378,6,90,-1.3968429772903135,-1.7968429772903134,DYNAMIC_DETERIORATION_CUT,,STRONG_BULL,STRONG_BULL
reference_validation,15m,2026-01-02 06:15:00+00:00,2026-01-02 06:30:00+00:00,2026-01-02 14:00:00+00:00,88881.2,89311.6,0.004842418869232201,0.01146249150551526,-0.0011385984887692935,30,450,2.4212094346161006,2.0212094346161007,DYNAMIC_DETERIORATION_CUT,,STRONG_BULL,STRONG_BULL
reference_validation,15m,2026-01-02 16:00:00+00:00,2026-01-02 16:15:00+00:00,2026-01-02 19:00:00+00:00,89739.0,89735.3,-4.12306800833262e-05,0.013440087364468223,-0.0025418157100035588,11,165,-0.0206153400416631,-0.4206153400416631,DYNAMIC_DETERIORATION_CUT,,STRONG_BULL,STRONG_BULL
reference_validation,15m,2026-01-02 22:30:00+00:00,2026-01-02 22:45:00+00:00,2026-01-02 23:30:00+00:00,90262.7,89896.5,-0.004057046820004295,0.0011743499806675661,-0.00426421988263137,3,45,-2.0285234100021476,-2.4285234100021476,DYNAMIC_DETERIORATION_CUT,,STRONG_BULL,STRONG_BULL
reference_validation,15m,2026-01-03 02:00:00+00:00,2026-01-03 02:15:00+00:00,2026-01-03 04:45:00+00:00,90117.3,90033.9,-0.0009254604831703261,0.0037584348399253287,-0.0014137130162578115,10,150,-0.46273024158516307,-0.8627302415851631,DYNAMIC_DETERIORATION_CUT,,STRONG_BULL,STRONG_BULL
reference_validation,15m,2026-01-03 14:00:00+00:00,2026-01-03 14:15:00+00:00,2026-01-03 20:15:00+00:00,90019.4,90029.7,0.00011441978062509683,0.002006234211736624,-0.0016985227628710797,24,360,0.05720989031254842,-0.3427901096874516,DYNAMIC_DETERIORATION_CUT,,HEALTHY_BULL,STRONG_BULL
reference_validation,15m,2026-01-03 20:30:00+00:00,2026-01-03 20:45:00+00:00,2026-01-04 06:45:00+00:00,90230.0,91259.9,0.011414163803612931,0.017174997229302935,-1.1082788430316626e-06,40,600,5.707081901806466,5.307081901806465,DYNAMIC_DETERIORATION_CUT,,HEALTHY_BULL,STRONG_BULL
reference_validation,15m,2026-01-04 10:30:00+00:00,2026-01-04 10:45:00+00:00,2026-01-04 11:15:00+00:00,91550.6,91313.6,-0.0025887323512898686,0.0003397028528484558,-0.0027798834742753797,2,30,-1.2943661756449343,-1.6943661756449342,DYNAMIC_DETERIORATION_CUT,,STRONG_BULL,STRONG_BULL
reference_validation,15m,2026-01-04 17:15:00+00:00,2026-01-04 17:30:00+00:00,2026-01-04 18:15:00+00:00,91324.3,91200.0,-0.0013610835232243934,0.0008716190542932267,-0.0014366384412473066,3,45,-0.6805417616121967,-1.0805417616121966,REVERSAL_CUT,,HEALTHY_BULL,STRONG_BULL
reference_validation,15m,2026-01-04 20:30:00+00:00,2026-01-04 20:45:00+00:00,2026-01-04 21:45:00+00:00,91248.3,91174.3,-0.0008109740126664988,0.0015046855667448789,-0.0008471390699882342,4,60,-0.4054870063332494,-0.8054870063332494,REVERSAL_CUT,,DETERIORATING,STRONG_BULL
reference_validation,15m,2026-01-04 21:45:00+00:00,2026-01-04 22:00:00+00:00,2026-01-04 22:15:00+00:00,91247.1,91154.7,-0.001012634922096245,0.0013753861766565567,-0.0014729235230490634,1,15,-0.5063174610481225,-0.9063174610481225,REVERSAL_CUT,,HEALTHY_BULL,STRONG_BULL
reference_validation,15m,2026-01-04 23:15:00+00:00,2026-01-04 23:30:00+00:00,2026-01-05 04:30:00+00:00,91340.1,92434.1,0.01197721482678471,0.022360387168395945,-0.0012053851484726819,20,300,5.988607413392355,5.588607413392355,DYNAMIC_DETERIORATION_CUT,,HEALTHY_BULL,STRONG_BULL
reference_validation,15m,2026-01-05 10:00:00+00:00,2026-01-05 10:15:00+00:00,2026-01-05 12:45:00+00:00,92871.6,92773.4,-0.0010573738365659002,0.003385319085705385,-0.0015785234668079795,10,150,-0.5286869182829501,-0.9286869182829501,DYNAMIC_DETERIORATION_CUT,,STRONG_BULL,STRONG_BULL
reference_validation,15m,2026-01-05 14:45:00+00:00,2026-01-05 15:00:00+00:00,2026-01-05 21:15:00+00:00,93389.9,93944.6,0.005939614455096498,0.014673963672731327,-0.0029489270252992528,25,375,2.969807227548249,2.569807227548249,DYNAMIC_DETERIORATION_CUT,,STRONG_BULL,STRONG_BULL
reference_validation,15m,2026-01-06 06:30:00+00:00,2026-01-06 06:45:00+00:00,2026-01-06 07:00:00+00:00,93867.9,93727.5,-0.0014957189838058493,0.00041228151476713215,-0.0014957189838058493,1,15,-0.7478594919029247,-1.1478594919029246,DYNAMIC_DETERIORATION_CUT,,HEALTHY_BULL,STRONG_BULL
