partition,date_utc,weekday,day_type,clock_start_hour,clock_block,prev_start,obs_start,obs_end,H,L,range,regime,regime_bar_start,regime_available_ts,status,breakout_side,low_visits,high_visits,k1_opp0,k1_ts,k2_ts,k3_ts
development,2022-03-27,6,WEEKEND,12,12-16,2022-03-27 08:00:00+00:00,2022-03-27 12:00:00+00:00,2022-03-27 16:00:00+00:00,44729.9,44470.0,259.90000000000146,BULL,2022-03-27 08:00:00+00:00,2022-03-27 12:00:00+00:00,BREAK_LOW,LOW,1.0,0.0,True,2022-03-27 12:25:00+00:00,,
development,2022-03-27,6,WEEKEND,16,16-20,2022-03-27 12:00:00+00:00,2022-03-27 16:00:00+00:00,2022-03-27 20:00:00+00:00,44922.0,44416.0,506.0,BULL,2022-03-27 12:00:00+00:00,2022-03-27 16:00:00+00:00,BREAK_HIGH,HIGH,0.0,2.0,False,,,
development,2022-03-27,6,WEEKEND,20,20-00,2022-03-27 16:00:00+00:00,2022-03-27 20:00:00+00:00,2022-03-28 00:00:00+00:00,45100.0,44653.1,446.90000000000146,BULL,2022-03-27 16:00:00+00:00,2022-03-27 20:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
development,2022-03-28,0,WEEKDAY,0,00-04,2022-03-27 20:00:00+00:00,2022-03-28 00:00:00+00:00,2022-03-28 04:00:00+00:00,47047.0,44700.0,2347.0,BULL,2022-03-27 20:00:00+00:00,2022-03-28 00:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
development,2022-03-28,0,WEEKDAY,4,04-08,2022-03-28 00:00:00+00:00,2022-03-28 04:00:00+00:00,2022-03-28 08:00:00+00:00,47731.2,46651.2,1080.0,BULL,2022-03-28 00:00:00+00:00,2022-03-28 04:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
development,2022-03-28,0,WEEKDAY,8,08-12,2022-03-28 04:00:00+00:00,2022-03-28 08:00:00+00:00,2022-03-28 12:00:00+00:00,47400.0,46755.2,644.8000000000029,BULL,2022-03-28 04:00:00+00:00,2022-03-28 08:00:00+00:00,NO_BREAK,,0.0,1.0,False,,,
development,2022-03-28,0,WEEKDAY,12,12-16,2022-03-28 08:00:00+00:00,2022-03-28 12:00:00+00:00,2022-03-28 16:00:00+00:00,47417.0,46834.8,582.1999999999971,BULL,2022-03-28 08:00:00+00:00,2022-03-28 12:00:00+00:00,BREAK_HIGH,HIGH,0.0,1.0,False,,,
development,2022-03-28,0,WEEKDAY,16,16-20,2022-03-28 12:00:00+00:00,2022-03-28 16:00:00+00:00,2022-03-28 20:00:00+00:00,47948.0,47100.1,847.9000000000015,BULL,2022-03-28 12:00:00+00:00,2022-03-28 16:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
development,2022-03-28,0,WEEKDAY,20,20-00,2022-03-28 16:00:00+00:00,2022-03-28 20:00:00+00:00,2022-03-29 00:00:00+00:00,48200.0,47292.5,907.5,BULL,2022-03-28 16:00:00+00:00,2022-03-28 20:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
development,2022-03-29,1,WEEKDAY,0,00-04,2022-03-28 20:00:00+00:00,2022-03-29 00:00:00+00:00,2022-03-29 04:00:00+00:00,48085.2,46855.0,1230.199999999997,BULL,2022-03-28 20:00:00+00:00,2022-03-29 00:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
development,2022-03-29,1,WEEKDAY,4,04-08,2022-03-29 00:00:00+00:00,2022-03-29 04:00:00+00:00,2022-03-29 08:00:00+00:00,47605.0,47042.5,562.5,BULL,2022-03-29 00:00:00+00:00,2022-03-29 04:00:00+00:00,BREAK_HIGH,HIGH,0.0,3.0,False,,,
development,2022-03-29,1,WEEKDAY,8,08-12,2022-03-29 04:00:00+00:00,2022-03-29 08:00:00+00:00,2022-03-29 12:00:00+00:00,47752.2,47309.8,442.3999999999942,BULL,2022-03-29 04:00:00+00:00,2022-03-29 08:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
development,2022-03-29,1,WEEKDAY,12,12-16,2022-03-29 08:00:00+00:00,2022-03-29 12:00:00+00:00,2022-03-29 16:00:00+00:00,47972.2,47320.0,652.1999999999971,BULL,2022-03-29 08:00:00+00:00,2022-03-29 12:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
development,2022-03-29,1,WEEKDAY,16,16-20,2022-03-29 12:00:00+00:00,2022-03-29 16:00:00+00:00,2022-03-29 20:00:00+00:00,48100.0,47312.0,788.0,BULL,2022-03-29 12:00:00+00:00,2022-03-29 16:00:00+00:00,BREAK_LOW,LOW,1.0,0.0,True,2022-03-29 16:05:00+00:00,,
development,2022-03-29,1,WEEKDAY,20,20-00,2022-03-29 16:00:00+00:00,2022-03-29 20:00:00+00:00,2022-03-30 00:00:00+00:00,47880.0,47112.0,768.0,BULL,2022-03-29 16:00:00+00:00,2022-03-29 20:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
development,2022-03-30,2,WEEKDAY,0,00-04,2022-03-29 20:00:00+00:00,2022-03-30 00:00:00+00:00,2022-03-30 04:00:00+00:00,47721.1,46911.0,810.0999999999985,BULL,2022-03-29 20:00:00+00:00,2022-03-30 00:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
development,2022-03-30,2,WEEKDAY,4,04-08,2022-03-30 00:00:00+00:00,2022-03-30 04:00:00+00:00,2022-03-30 08:00:00+00:00,47444.0,46535.0,909.0,BULL,2022-03-30 00:00:00+00:00,2022-03-30 04:00:00+00:00,BREAK_HIGH,HIGH,0.0,1.0,False,,,
development,2022-03-30,2,WEEKDAY,8,08-12,2022-03-30 04:00:00+00:00,2022-03-30 08:00:00+00:00,2022-03-30 12:00:00+00:00,47585.4,47125.4,460.0,BULL,2022-03-30 04:00:00+00:00,2022-03-30 08:00:00+00:00,NO_BREAK,,1.0,0.0,True,2022-03-30 11:15:00+00:00,,
development,2022-03-30,2,WEEKDAY,12,12-16,2022-03-30 08:00:00+00:00,2022-03-30 12:00:00+00:00,2022-03-30 16:00:00+00:00,47506.4,47048.0,458.40000000000146,BULL,2022-03-30 08:00:00+00:00,2022-03-30 12:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
development,2022-03-30,2,WEEKDAY,16,16-20,2022-03-30 12:00:00+00:00,2022-03-30 16:00:00+00:00,2022-03-30 20:00:00+00:00,47345.5,46850.0,495.5,BULL,2022-03-30 12:00:00+00:00,2022-03-30 16:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
development,2022-03-30,2,WEEKDAY,20,20-00,2022-03-30 16:00:00+00:00,2022-03-30 20:00:00+00:00,2022-03-31 00:00:00+00:00,47688.6,46819.9,868.6999999999971,BULL,2022-03-30 16:00:00+00:00,2022-03-30 20:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
development,2022-03-31,3,WEEKDAY,0,00-04,2022-03-30 20:00:00+00:00,2022-03-31 00:00:00+00:00,2022-03-31 04:00:00+00:00,47283.6,46826.4,457.1999999999971,BULL,2022-03-30 20:00:00+00:00,2022-03-31 00:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
development,2022-03-31,3,WEEKDAY,4,04-08,2022-03-31 00:00:00+00:00,2022-03-31 04:00:00+00:00,2022-03-31 08:00:00+00:00,47408.7,46950.0,458.6999999999971,BULL,2022-03-31 00:00:00+00:00,2022-03-31 04:00:00+00:00,NO_BREAK,,2.0,0.0,True,2022-03-31 05:05:00+00:00,2022-03-31 05:15:00+00:00,
development,2022-03-31,3,WEEKDAY,8,08-12,2022-03-31 04:00:00+00:00,2022-03-31 08:00:00+00:00,2022-03-31 12:00:00+00:00,47160.0,46890.0,270.0,BULL,2022-03-31 04:00:00+00:00,2022-03-31 08:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
development,2022-03-31,3,WEEKDAY,12,12-16,2022-03-31 08:00:00+00:00,2022-03-31 12:00:00+00:00,2022-03-31 16:00:00+00:00,47385.5,47066.5,319.0,BULL,2022-03-31 08:00:00+00:00,2022-03-31 12:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
development,2022-03-31,3,WEEKDAY,16,16-20,2022-03-31 12:00:00+00:00,2022-03-31 16:00:00+00:00,2022-03-31 20:00:00+00:00,47619.4,46200.0,1419.4000000000015,SIDEWAYS,2022-03-31 12:00:00+00:00,2022-03-31 16:00:00+00:00,BREAK_LOW,LOW,1.0,0.0,True,2022-03-31 16:10:00+00:00,,
development,2022-03-31,3,WEEKDAY,20,20-00,2022-03-31 16:00:00+00:00,2022-03-31 20:00:00+00:00,2022-04-01 00:00:00+00:00,46495.6,45469.3,1026.2999999999956,BEAR,2022-03-31 16:00:00+00:00,2022-03-31 20:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
development,2022-04-01,4,WEEKDAY,0,00-04,2022-03-31 20:00:00+00:00,2022-04-01 00:00:00+00:00,2022-04-01 04:00:00+00:00,45852.2,45185.0,667.1999999999971,BEAR,2022-03-31 20:00:00+00:00,2022-04-01 00:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
development,2022-04-01,4,WEEKDAY,4,04-08,2022-04-01 00:00:00+00:00,2022-04-01 04:00:00+00:00,2022-04-01 08:00:00+00:00,45638.9,44206.2,1432.7000000000044,BEAR,2022-04-01 00:00:00+00:00,2022-04-01 04:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
development,2022-04-01,4,WEEKDAY,8,08-12,2022-04-01 04:00:00+00:00,2022-04-01 08:00:00+00:00,2022-04-01 12:00:00+00:00,45084.2,44530.8,553.3999999999942,BEAR,2022-04-01 04:00:00+00:00,2022-04-01 08:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
development,2022-04-01,4,WEEKDAY,12,12-16,2022-04-01 08:00:00+00:00,2022-04-01 12:00:00+00:00,2022-04-01 16:00:00+00:00,45307.9,44965.0,342.90000000000146,BEAR,2022-04-01 08:00:00+00:00,2022-04-01 12:00:00+00:00,BREAK_LOW,LOW,1.0,0.0,True,2022-04-01 12:05:00+00:00,,
development,2022-04-01,4,WEEKDAY,16,16-20,2022-04-01 12:00:00+00:00,2022-04-01 16:00:00+00:00,2022-04-01 20:00:00+00:00,46700.0,44680.9,2019.0999999999985,SIDEWAYS,2022-04-01 12:00:00+00:00,2022-04-01 16:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
development,2022-04-01,4,WEEKDAY,20,20-00,2022-04-01 16:00:00+00:00,2022-04-01 20:00:00+00:00,2022-04-02 00:00:00+00:00,46585.3,45883.9,701.4000000000015,SIDEWAYS,2022-04-01 16:00:00+00:00,2022-04-01 20:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
development,2022-04-02,5,WEEKEND,0,00-04,2022-04-01 20:00:00+00:00,2022-04-02 00:00:00+00:00,2022-04-02 04:00:00+00:00,46427.4,46056.6,370.8000000000029,SIDEWAYS,2022-04-01 20:00:00+00:00,2022-04-02 00:00:00+00:00,BREAK_HIGH,HIGH,0.0,1.0,False,,,
development,2022-04-02,5,WEEKEND,4,04-08,2022-04-02 00:00:00+00:00,2022-04-02 04:00:00+00:00,2022-04-02 08:00:00+00:00,47236.8,46056.8,1180.0,SIDEWAYS,2022-04-02 00:00:00+00:00,2022-04-02 04:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
development,2022-04-02,5,WEEKEND,8,08-12,2022-04-02 04:00:00+00:00,2022-04-02 08:00:00+00:00,2022-04-02 12:00:00+00:00,46655.9,46395.7,260.20000000000437,SIDEWAYS,2022-04-02 04:00:00+00:00,2022-04-02 08:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
development,2022-04-02,5,WEEKEND,12,12-16,2022-04-02 08:00:00+00:00,2022-04-02 12:00:00+00:00,2022-04-02 16:00:00+00:00,46745.1,46469.1,276.0,BULL,2022-04-02 08:00:00+00:00,2022-04-02 12:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
development,2022-04-02,5,WEEKEND,16,16-20,2022-04-02 12:00:00+00:00,2022-04-02 16:00:00+00:00,2022-04-02 20:00:00+00:00,46947.8,46112.5,835.3000000000029,SIDEWAYS,2022-04-02 12:00:00+00:00,2022-04-02 16:00:00+00:00,BREAK_LOW,LOW,1.0,0.0,True,2022-04-02 18:05:00+00:00,,
development,2022-04-02,5,WEEKEND,20,20-00,2022-04-02 16:00:00+00:00,2022-04-02 20:00:00+00:00,2022-04-03 00:00:00+00:00,46499.0,45600.0,899.0,BEAR,2022-04-02 16:00:00+00:00,2022-04-02 20:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
development,2022-04-03,6,WEEKEND,0,00-04,2022-04-02 20:00:00+00:00,2022-04-03 00:00:00+00:00,2022-04-03 04:00:00+00:00,46400.0,45720.0,680.0,BEAR,2022-04-02 20:00:00+00:00,2022-04-03 00:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
development,2022-04-03,6,WEEKEND,4,04-08,2022-04-03 00:00:00+00:00,2022-04-03 04:00:00+00:00,2022-04-03 08:00:00+00:00,46058.0,45501.0,557.0,BEAR,2022-04-03 00:00:00+00:00,2022-04-03 04:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
development,2022-04-03,6,WEEKEND,8,08-12,2022-04-03 04:00:00+00:00,2022-04-03 08:00:00+00:00,2022-04-03 12:00:00+00:00,46586.1,45911.1,675.0,SIDEWAYS,2022-04-03 04:00:00+00:00,2022-04-03 08:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
development,2022-04-03,6,WEEKEND,12,12-16,2022-04-03 08:00:00+00:00,2022-04-03 12:00:00+00:00,2022-04-03 16:00:00+00:00,46448.3,46068.5,379.8000000000029,SIDEWAYS,2022-04-03 08:00:00+00:00,2022-04-03 12:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
development,2022-04-03,6,WEEKEND,16,16-20,2022-04-03 12:00:00+00:00,2022-04-03 16:00:00+00:00,2022-04-03 20:00:00+00:00,46715.0,46169.6,545.4000000000015,SIDEWAYS,2022-04-03 12:00:00+00:00,2022-04-03 16:00:00+00:00,NO_BREAK,,0.0,1.0,False,,,
development,2022-04-03,6,WEEKEND,20,20-00,2022-04-03 16:00:00+00:00,2022-04-03 20:00:00+00:00,2022-04-04 00:00:00+00:00,46771.0,46192.2,578.8000000000029,BULL,2022-04-03 16:00:00+00:00,2022-04-03 20:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
development,2022-04-04,0,WEEKDAY,0,00-04,2022-04-03 20:00:00+00:00,2022-04-04 00:00:00+00:00,2022-04-04 04:00:00+00:00,47448.0,46222.0,1226.0,BULL,2022-04-03 20:00:00+00:00,2022-04-04 00:00:00+00:00,BREAK_LOW,LOW,2.0,0.0,True,2022-04-04 00:05:00+00:00,2022-04-04 00:20:00+00:00,
development,2022-04-04,0,WEEKDAY,4,04-08,2022-04-04 00:00:00+00:00,2022-04-04 04:00:00+00:00,2022-04-04 08:00:00+00:00,46445.6,45735.0,710.5999999999985,BEAR,2022-04-04 00:00:00+00:00,2022-04-04 04:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
development,2022-04-04,0,WEEKDAY,8,08-12,2022-04-04 04:00:00+00:00,2022-04-04 08:00:00+00:00,2022-04-04 12:00:00+00:00,46288.0,45800.0,488.0,BEAR,2022-04-04 04:00:00+00:00,2022-04-04 08:00:00+00:00,NO_BREAK,,1.0,0.0,True,2022-04-04 10:40:00+00:00,,
development,2022-04-04,0,WEEKDAY,12,12-16,2022-04-04 08:00:00+00:00,2022-04-04 12:00:00+00:00,2022-04-04 16:00:00+00:00,46280.0,45780.0,500.0,BEAR,2022-04-04 08:00:00+00:00,2022-04-04 12:00:00+00:00,BREAK_LOW,LOW,0.0,1.0,False,,,
development,2022-04-04,0,WEEKDAY,16,16-20,2022-04-04 12:00:00+00:00,2022-04-04 16:00:00+00:00,2022-04-04 20:00:00+00:00,46350.0,45532.0,818.0,BEAR,2022-04-04 12:00:00+00:00,2022-04-04 16:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
development,2022-04-04,0,WEEKDAY,20,20-00,2022-04-04 16:00:00+00:00,2022-04-04 20:00:00+00:00,2022-04-05 00:00:00+00:00,45936.0,45094.0,842.0,BEAR,2022-04-04 16:00:00+00:00,2022-04-04 20:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
development,2022-04-05,1,WEEKDAY,0,00-04,2022-04-04 20:00:00+00:00,2022-04-05 00:00:00+00:00,2022-04-05 04:00:00+00:00,46895.5,45700.0,1195.5,SIDEWAYS,2022-04-04 20:00:00+00:00,2022-04-05 00:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
development,2022-04-05,1,WEEKDAY,4,04-08,2022-04-05 00:00:00+00:00,2022-04-05 04:00:00+00:00,2022-04-05 08:00:00+00:00,46771.9,46404.8,367.09999999999854,BULL,2022-04-05 00:00:00+00:00,2022-04-05 04:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
development,2022-04-05,1,WEEKDAY,8,08-12,2022-04-05 04:00:00+00:00,2022-04-05 08:00:00+00:00,2022-04-05 12:00:00+00:00,46878.0,46533.9,344.09999999999854,BULL,2022-04-05 04:00:00+00:00,2022-04-05 08:00:00+00:00,NO_BREAK,,1.0,0.0,True,2022-04-05 10:05:00+00:00,,
development,2022-04-05,1,WEEKDAY,12,12-16,2022-04-05 08:00:00+00:00,2022-04-05 12:00:00+00:00,2022-04-05 16:00:00+00:00,46736.7,46501.0,235.6999999999971,BULL,2022-04-05 08:00:00+00:00,2022-04-05 12:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
development,2022-04-05,1,WEEKDAY,16,16-20,2022-04-05 12:00:00+00:00,2022-04-05 16:00:00+00:00,2022-04-05 20:00:00+00:00,47188.0,45622.0,1566.0,SIDEWAYS,2022-04-05 12:00:00+00:00,2022-04-05 16:00:00+00:00,BREAK_LOW,LOW,2.0,0.0,True,2022-04-05 16:05:00+00:00,2022-04-05 19:15:00+00:00,
development,2022-04-05,1,WEEKDAY,20,20-00,2022-04-05 16:00:00+00:00,2022-04-05 20:00:00+00:00,2022-04-06 00:00:00+00:00,46180.0,45422.0,758.0,BEAR,2022-04-05 16:00:00+00:00,2022-04-05 20:00:00+00:00,NO_BREAK,,1.0,0.0,True,2022-04-05 23:55:00+00:00,,
development,2022-04-06,2,WEEKDAY,0,00-04,2022-04-05 20:00:00+00:00,2022-04-06 00:00:00+00:00,2022-04-06 04:00:00+00:00,46099.9,45300.0,799.9000000000015,BEAR,2022-04-05 20:00:00+00:00,2022-04-06 00:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
development,2022-04-06,2,WEEKDAY,4,04-08,2022-04-06 00:00:00+00:00,2022-04-06 04:00:00+00:00,2022-04-06 08:00:00+00:00,45494.2,44349.7,1144.5,BEAR,2022-04-06 00:00:00+00:00,2022-04-06 04:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
development,2022-04-06,2,WEEKDAY,8,08-12,2022-04-06 04:00:00+00:00,2022-04-06 08:00:00+00:00,2022-04-06 12:00:00+00:00,45485.8,45100.3,385.5,BEAR,2022-04-06 04:00:00+00:00,2022-04-06 08:00:00+00:00,BREAK_LOW,LOW,1.0,0.0,True,2022-04-06 10:20:00+00:00,,
development,2022-04-06,2,WEEKDAY,12,12-16,2022-04-06 08:00:00+00:00,2022-04-06 12:00:00+00:00,2022-04-06 16:00:00+00:00,45449.3,44630.0,819.3000000000029,BEAR,2022-04-06 08:00:00+00:00,2022-04-06 12:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
development,2022-04-06,2,WEEKDAY,16,16-20,2022-04-06 12:00:00+00:00,2022-04-06 16:00:00+00:00,2022-04-06 20:00:00+00:00,44977.0,43666.0,1311.0,BEAR,2022-04-06 12:00:00+00:00,2022-04-06 16:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
development,2022-04-06,2,WEEKDAY,20,20-00,2022-04-06 16:00:00+00:00,2022-04-06 20:00:00+00:00,2022-04-07 00:00:00+00:00,44297.6,43100.0,1197.5999999999985,BEAR,2022-04-06 16:00:00+00:00,2022-04-06 20:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
development,2022-04-07,3,WEEKDAY,0,00-04,2022-04-06 20:00:00+00:00,2022-04-07 00:00:00+00:00,2022-04-07 04:00:00+00:00,44040.7,43110.0,930.6999999999971,BEAR,2022-04-06 20:00:00+00:00,2022-04-07 00:00:00+00:00,BREAK_LOW,LOW,1.0,0.0,True,2022-04-07 00:15:00+00:00,,
development,2022-04-07,3,WEEKDAY,4,04-08,2022-04-07 00:00:00+00:00,2022-04-07 04:00:00+00:00,2022-04-07 08:00:00+00:00,43550.5,42685.0,865.5,BEAR,2022-04-07 00:00:00+00:00,2022-04-07 04:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
development,2022-04-07,3,WEEKDAY,8,08-12,2022-04-07 04:00:00+00:00,2022-04-07 08:00:00+00:00,2022-04-07 12:00:00+00:00,43523.0,43200.0,323.0,BEAR,2022-04-07 04:00:00+00:00,2022-04-07 08:00:00+00:00,BREAK_HIGH,HIGH,0.0,2.0,False,,,
development,2022-04-07,3,WEEKDAY,12,12-16,2022-04-07 08:00:00+00:00,2022-04-07 12:00:00+00:00,2022-04-07 16:00:00+00:00,43824.4,43250.0,574.4000000000015,BEAR,2022-04-07 08:00:00+00:00,2022-04-07 12:00:00+00:00,BREAK_LOW,LOW,0.0,1.0,False,,,
development,2022-04-07,3,WEEKDAY,16,16-20,2022-04-07 12:00:00+00:00,2022-04-07 16:00:00+00:00,2022-04-07 20:00:00+00:00,43888.0,42996.0,892.0,BEAR,2022-04-07 12:00:00+00:00,2022-04-07 16:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
development,2022-04-07,3,WEEKDAY,20,20-00,2022-04-07 16:00:00+00:00,2022-04-07 20:00:00+00:00,2022-04-08 00:00:00+00:00,43816.3,43251.2,565.1000000000058,BEAR,2022-04-07 16:00:00+00:00,2022-04-07 20:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
development,2022-04-08,4,WEEKDAY,0,00-04,2022-04-07 20:00:00+00:00,2022-04-08 00:00:00+00:00,2022-04-08 04:00:00+00:00,43724.9,43173.0,551.9000000000015,BEAR,2022-04-07 20:00:00+00:00,2022-04-08 00:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
development,2022-04-08,4,WEEKDAY,4,04-08,2022-04-08 00:00:00+00:00,2022-04-08 04:00:00+00:00,2022-04-08 08:00:00+00:00,43677.8,43279.5,398.3000000000029,BEAR,2022-04-08 00:00:00+00:00,2022-04-08 04:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
development,2022-04-08,4,WEEKDAY,8,08-12,2022-04-08 04:00:00+00:00,2022-04-08 08:00:00+00:00,2022-04-08 12:00:00+00:00,43765.1,43392.0,373.09999999999854,BEAR,2022-04-08 04:00:00+00:00,2022-04-08 08:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
development,2022-04-08,4,WEEKDAY,12,12-16,2022-04-08 08:00:00+00:00,2022-04-08 12:00:00+00:00,2022-04-08 16:00:00+00:00,43968.1,43238.3,729.7999999999956,BEAR,2022-04-08 08:00:00+00:00,2022-04-08 12:00:00+00:00,BREAK_LOW,LOW,1.0,0.0,True,2022-04-08 12:45:00+00:00,,
development,2022-04-08,4,WEEKDAY,16,16-20,2022-04-08 12:00:00+00:00,2022-04-08 16:00:00+00:00,2022-04-08 20:00:00+00:00,43956.0,42728.0,1228.0,BEAR,2022-04-08 12:00:00+00:00,2022-04-08 16:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
development,2022-04-08,4,WEEKDAY,20,20-00,2022-04-08 16:00:00+00:00,2022-04-08 20:00:00+00:00,2022-04-09 00:00:00+00:00,43707.2,42298.2,1409.0,BEAR,2022-04-08 16:00:00+00:00,2022-04-08 20:00:00+00:00,BREAK_LOW,LOW,1.0,0.0,True,2022-04-08 22:25:00+00:00,,
development,2022-04-09,5,WEEKEND,0,00-04,2022-04-08 20:00:00+00:00,2022-04-09 00:00:00+00:00,2022-04-09 04:00:00+00:00,42860.9,42074.0,786.9000000000015,BEAR,2022-04-08 20:00:00+00:00,2022-04-09 00:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
development,2022-04-09,5,WEEKEND,4,04-08,2022-04-09 00:00:00+00:00,2022-04-09 04:00:00+00:00,2022-04-09 08:00:00+00:00,42449.1,42100.3,348.79999999999563,BEAR,2022-04-09 00:00:00+00:00,2022-04-09 04:00:00+00:00,BREAK_HIGH,HIGH,0.0,1.0,False,,,
development,2022-04-09,5,WEEKEND,8,08-12,2022-04-09 04:00:00+00:00,2022-04-09 08:00:00+00:00,2022-04-09 12:00:00+00:00,42630.0,42319.1,310.90000000000146,BEAR,2022-04-09 04:00:00+00:00,2022-04-09 08:00:00+00:00,NO_BREAK,,1.0,0.0,True,2022-04-09 10:35:00+00:00,,
development,2022-04-09,5,WEEKEND,12,12-16,2022-04-09 08:00:00+00:00,2022-04-09 12:00:00+00:00,2022-04-09 16:00:00+00:00,42534.8,42300.0,234.8000000000029,BEAR,2022-04-09 08:00:00+00:00,2022-04-09 12:00:00+00:00,BREAK_LOW,LOW,1.0,0.0,True,2022-04-09 15:30:00+00:00,,
development,2022-04-09,5,WEEKEND,16,16-20,2022-04-09 12:00:00+00:00,2022-04-09 16:00:00+00:00,2022-04-09 20:00:00+00:00,42509.1,42150.0,359.09999999999854,BEAR,2022-04-09 12:00:00+00:00,2022-04-09 16:00:00+00:00,BREAK_HIGH,HIGH,0.0,2.0,False,,,
development,2022-04-09,5,WEEKEND,20,20-00,2022-04-09 16:00:00+00:00,2022-04-09 20:00:00+00:00,2022-04-10 00:00:00+00:00,42629.0,42164.0,465.0,BEAR,2022-04-09 16:00:00+00:00,2022-04-09 20:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
development,2022-04-10,6,WEEKEND,0,00-04,2022-04-09 20:00:00+00:00,2022-04-10 00:00:00+00:00,2022-04-10 04:00:00+00:00,42796.7,42365.0,431.6999999999971,BEAR,2022-04-09 20:00:00+00:00,2022-04-10 00:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
development,2022-04-10,6,WEEKEND,4,04-08,2022-04-10 00:00:00+00:00,2022-04-10 04:00:00+00:00,2022-04-10 08:00:00+00:00,42888.2,42562.2,326.0,BEAR,2022-04-10 00:00:00+00:00,2022-04-10 04:00:00+00:00,NO_BREAK,,1.0,0.0,True,2022-04-10 07:35:00+00:00,,
development,2022-04-10,6,WEEKEND,8,08-12,2022-04-10 04:00:00+00:00,2022-04-10 08:00:00+00:00,2022-04-10 12:00:00+00:00,42778.7,42555.0,223.6999999999971,BEAR,2022-04-10 04:00:00+00:00,2022-04-10 08:00:00+00:00,BREAK_LOW,LOW,1.0,0.0,True,2022-04-10 08:10:00+00:00,,
development,2022-04-10,6,WEEKEND,12,12-16,2022-04-10 08:00:00+00:00,2022-04-10 12:00:00+00:00,2022-04-10 16:00:00+00:00,42710.0,42419.9,290.09999999999854,BEAR,2022-04-10 08:00:00+00:00,2022-04-10 12:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
development,2022-04-10,6,WEEKEND,16,16-20,2022-04-10 12:00:00+00:00,2022-04-10 16:00:00+00:00,2022-04-10 20:00:00+00:00,42850.0,42500.1,349.90000000000146,BEAR,2022-04-10 12:00:00+00:00,2022-04-10 16:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
