partition,bull_cross_ts,signal_ts,entry_ts,entry_px,config,tp,sl,resolved,exit_reason,exit_ts,gross_return,gross_pnl_usd,net_pnl_usd,hold_minutes
external,2020-04-08 03:45:00+00:00,2020-04-08 04:15:00+00:00,2020-04-08 04:30:00+00:00,7345.99,TP2.00_SL1.00,0.02,0.01,True,SL,2020-04-08 08:40:00+00:00,-0.01,-5.0,-5.4,250.0
external,2020-04-08 03:45:00+00:00,2020-04-08 04:15:00+00:00,2020-04-08 04:30:00+00:00,7345.99,TP2.00_SL1.50,0.02,0.015,True,SL,2020-04-08 10:40:00+00:00,-0.015,-7.5,-7.9,370.0
external,2020-04-08 16:45:00+00:00,2020-04-08 17:00:00+00:00,2020-04-08 17:15:00+00:00,7341.0,TP0.50_SL0.50,0.005,0.005,True,SL,2020-04-08 17:25:00+00:00,-0.005,-2.5,-2.9,10.0
external,2020-04-08 16:45:00+00:00,2020-04-08 17:00:00+00:00,2020-04-08 17:15:00+00:00,7341.0,TP0.75_SL0.75,0.0075,0.0075,True,SL,2020-04-08 19:15:00+00:00,-0.0075,-3.75,-4.15,120.0
external,2020-04-08 16:45:00+00:00,2020-04-08 17:00:00+00:00,2020-04-08 17:15:00+00:00,7341.0,TP1.00_SL0.50,0.01,0.005,True,SL,2020-04-08 17:25:00+00:00,-0.005,-2.5,-2.9,10.0
external,2020-04-08 16:45:00+00:00,2020-04-08 17:00:00+00:00,2020-04-08 17:15:00+00:00,7341.0,TP1.00_SL0.75,0.01,0.0075,True,SL,2020-04-08 19:15:00+00:00,-0.0075,-3.75,-4.15,120.0
external,2020-04-08 16:45:00+00:00,2020-04-08 17:00:00+00:00,2020-04-08 17:15:00+00:00,7341.0,TP1.50_SL1.00,0.015,0.01,True,SL,2020-04-08 19:15:00+00:00,-0.01,-5.0,-5.4,120.0
external,2020-04-08 16:45:00+00:00,2020-04-08 17:00:00+00:00,2020-04-08 17:15:00+00:00,7341.0,TP2.00_SL1.00,0.02,0.01,True,SL,2020-04-08 19:15:00+00:00,-0.01,-5.0,-5.4,120.0
external,2020-04-08 16:45:00+00:00,2020-04-08 17:00:00+00:00,2020-04-08 17:15:00+00:00,7341.0,TP2.00_SL1.50,0.02,0.015,True,SL,2020-04-09 11:55:00+00:00,-0.015,-7.5,-7.9,1120.0
external,2020-04-09 08:30:00+00:00,2020-04-09 08:45:00+00:00,2020-04-09 09:00:00+00:00,7324.88,TP0.50_SL0.50,0.005,0.005,True,SL,2020-04-09 10:00:00+00:00,-0.005,-2.5,-2.9,60.0
external,2020-04-09 08:30:00+00:00,2020-04-09 08:45:00+00:00,2020-04-09 09:00:00+00:00,7324.88,TP0.75_SL0.75,0.0075,0.0075,True,SL,2020-04-09 11:40:00+00:00,-0.0075,-3.75,-4.15,160.0
external,2020-04-09 08:30:00+00:00,2020-04-09 08:45:00+00:00,2020-04-09 09:00:00+00:00,7324.88,TP1.00_SL0.50,0.01,0.005,True,SL,2020-04-09 10:00:00+00:00,-0.005,-2.5,-2.9,60.0
external,2020-04-09 08:30:00+00:00,2020-04-09 08:45:00+00:00,2020-04-09 09:00:00+00:00,7324.88,TP1.00_SL0.75,0.01,0.0075,True,SL,2020-04-09 11:40:00+00:00,-0.0075,-3.75,-4.15,160.0
external,2020-04-09 08:30:00+00:00,2020-04-09 08:45:00+00:00,2020-04-09 09:00:00+00:00,7324.88,TP1.50_SL1.00,0.015,0.01,True,SL,2020-04-09 11:55:00+00:00,-0.01,-5.0,-5.4,175.0
external,2020-04-09 08:30:00+00:00,2020-04-09 08:45:00+00:00,2020-04-09 09:00:00+00:00,7324.88,TP2.00_SL1.00,0.02,0.01,True,SL,2020-04-09 11:55:00+00:00,-0.01,-5.0,-5.4,175.0
external,2020-04-09 08:30:00+00:00,2020-04-09 08:45:00+00:00,2020-04-09 09:00:00+00:00,7324.88,TP2.00_SL1.50,0.02,0.015,True,SL,2020-04-09 11:55:00+00:00,-0.015,-7.5,-7.9,175.0
external,2020-04-15 03:45:00+00:00,2020-04-15 04:00:00+00:00,2020-04-15 04:15:00+00:00,6906.94,TP0.50_SL0.50,0.005,0.005,True,SL,2020-04-15 05:30:00+00:00,-0.005,-2.5,-2.9,75.0
external,2020-04-15 03:45:00+00:00,2020-04-15 04:00:00+00:00,2020-04-15 04:15:00+00:00,6906.94,TP0.75_SL0.75,0.0075,0.0075,True,SL,2020-04-15 08:50:00+00:00,-0.0075,-3.75,-4.15,275.0
external,2020-04-15 03:45:00+00:00,2020-04-15 04:00:00+00:00,2020-04-15 04:15:00+00:00,6906.94,TP1.00_SL0.50,0.01,0.005,True,SL,2020-04-15 05:30:00+00:00,-0.005,-2.5,-2.9,75.0
external,2020-04-15 03:45:00+00:00,2020-04-15 04:00:00+00:00,2020-04-15 04:15:00+00:00,6906.94,TP1.00_SL0.75,0.01,0.0075,True,SL,2020-04-15 08:50:00+00:00,-0.0075,-3.75,-4.15,275.0
external,2020-04-15 03:45:00+00:00,2020-04-15 04:00:00+00:00,2020-04-15 04:15:00+00:00,6906.94,TP1.50_SL1.00,0.015,0.01,True,SL,2020-04-15 08:50:00+00:00,-0.01,-5.0,-5.4,275.0
external,2020-04-15 03:45:00+00:00,2020-04-15 04:00:00+00:00,2020-04-15 04:15:00+00:00,6906.94,TP2.00_SL1.00,0.02,0.01,True,SL,2020-04-15 08:50:00+00:00,-0.01,-5.0,-5.4,275.0
external,2020-04-15 03:45:00+00:00,2020-04-15 04:00:00+00:00,2020-04-15 04:15:00+00:00,6906.94,TP2.00_SL1.50,0.02,0.015,True,SL,2020-04-15 10:45:00+00:00,-0.015,-7.5,-7.9,390.0
external,2020-04-19 22:00:00+00:00,2020-04-19 22:15:00+00:00,2020-04-19 22:30:00+00:00,7170.49,TP0.50_SL0.50,0.005,0.005,True,SL,2020-04-19 23:35:00+00:00,-0.005,-2.5,-2.9,65.0
external,2020-04-19 22:00:00+00:00,2020-04-19 22:15:00+00:00,2020-04-19 22:30:00+00:00,7170.49,TP0.75_SL0.75,0.0075,0.0075,True,SL,2020-04-19 23:35:00+00:00,-0.0075,-3.75,-4.15,65.0
external,2020-04-19 22:00:00+00:00,2020-04-19 22:15:00+00:00,2020-04-19 22:30:00+00:00,7170.49,TP1.00_SL0.50,0.01,0.005,True,SL,2020-04-19 23:35:00+00:00,-0.005,-2.5,-2.9,65.0
external,2020-04-19 22:00:00+00:00,2020-04-19 22:15:00+00:00,2020-04-19 22:30:00+00:00,7170.49,TP1.00_SL0.75,0.01,0.0075,True,SL,2020-04-19 23:35:00+00:00,-0.0075,-3.75,-4.15,65.0
external,2020-04-19 22:00:00+00:00,2020-04-19 22:15:00+00:00,2020-04-19 22:30:00+00:00,7170.49,TP1.50_SL1.00,0.015,0.01,True,SL,2020-04-20 00:00:00+00:00,-0.01,-5.0,-5.4,90.0
external,2020-04-19 22:00:00+00:00,2020-04-19 22:15:00+00:00,2020-04-19 22:30:00+00:00,7170.49,TP2.00_SL1.00,0.02,0.01,True,SL,2020-04-20 00:00:00+00:00,-0.01,-5.0,-5.4,90.0
external,2020-04-19 22:00:00+00:00,2020-04-19 22:15:00+00:00,2020-04-19 22:30:00+00:00,7170.49,TP2.00_SL1.50,0.02,0.015,True,SL,2020-04-20 10:30:00+00:00,-0.015,-7.5,-7.9,720.0
external,2020-04-24 18:30:00+00:00,2020-04-24 18:45:00+00:00,2020-04-24 19:00:00+00:00,7515.01,TP0.50_SL0.50,0.005,0.005,True,SL,2020-04-24 22:40:00+00:00,-0.005,-2.5,-2.9,220.0
external,2020-04-24 18:30:00+00:00,2020-04-24 18:45:00+00:00,2020-04-24 19:00:00+00:00,7515.01,TP0.75_SL0.75,0.0075,0.0075,True,SL,2020-04-25 00:10:00+00:00,-0.0075,-3.75,-4.15,310.0
external,2020-04-24 18:30:00+00:00,2020-04-24 18:45:00+00:00,2020-04-24 19:00:00+00:00,7515.01,TP1.00_SL0.50,0.01,0.005,True,SL,2020-04-24 22:40:00+00:00,-0.005,-2.5,-2.9,220.0
external,2020-04-24 18:30:00+00:00,2020-04-24 18:45:00+00:00,2020-04-24 19:00:00+00:00,7515.01,TP1.00_SL0.75,0.01,0.0075,True,SL,2020-04-25 00:10:00+00:00,-0.0075,-3.75,-4.15,310.0
external,2020-04-24 18:30:00+00:00,2020-04-24 18:45:00+00:00,2020-04-24 19:00:00+00:00,7515.01,TP1.50_SL1.00,0.015,0.01,True,SL,2020-04-25 00:50:00+00:00,-0.01,-5.0,-5.4,350.0
external,2020-04-24 18:30:00+00:00,2020-04-24 18:45:00+00:00,2020-04-24 19:00:00+00:00,7515.01,TP2.00_SL1.00,0.02,0.01,True,SL,2020-04-25 00:50:00+00:00,-0.01,-5.0,-5.4,350.0
external,2020-04-24 18:30:00+00:00,2020-04-24 18:45:00+00:00,2020-04-24 19:00:00+00:00,7515.01,TP2.00_SL1.50,0.02,0.015,True,TP,2020-04-25 15:50:00+00:00,0.02,10.0,9.6,1250.0
external,2020-04-25 05:00:00+00:00,2020-04-25 05:15:00+00:00,2020-04-25 05:30:00+00:00,7535.42,TP0.50_SL0.50,0.005,0.005,True,TP,2020-04-25 06:00:00+00:00,0.005,2.5,2.1,30.0
external,2020-04-25 05:00:00+00:00,2020-04-25 05:15:00+00:00,2020-04-25 05:30:00+00:00,7535.42,TP0.75_SL0.75,0.0075,0.0075,True,TP,2020-04-25 11:20:00+00:00,0.0075,3.75,3.35,350.0
external,2020-04-25 05:00:00+00:00,2020-04-25 05:15:00+00:00,2020-04-25 05:30:00+00:00,7535.42,TP1.00_SL0.50,0.01,0.005,True,TP,2020-04-25 15:50:00+00:00,0.01,5.0,4.6,620.0
external,2020-04-25 05:00:00+00:00,2020-04-25 05:15:00+00:00,2020-04-25 05:30:00+00:00,7535.42,TP1.00_SL0.75,0.01,0.0075,True,TP,2020-04-25 15:50:00+00:00,0.01,5.0,4.6,620.0
external,2020-04-25 05:00:00+00:00,2020-04-25 05:15:00+00:00,2020-04-25 05:30:00+00:00,7535.42,TP1.50_SL1.00,0.015,0.01,True,TP,2020-04-25 15:50:00+00:00,0.015,7.5,7.1,620.0
external,2020-04-25 05:00:00+00:00,2020-04-25 05:15:00+00:00,2020-04-25 05:30:00+00:00,7535.42,TP2.00_SL1.00,0.02,0.01,True,TP,2020-04-25 15:50:00+00:00,0.02,10.0,9.6,620.0
external,2020-04-25 05:00:00+00:00,2020-04-25 05:15:00+00:00,2020-04-25 05:30:00+00:00,7535.42,TP2.00_SL1.50,0.02,0.015,True,TP,2020-04-25 15:50:00+00:00,0.02,10.0,9.6,620.0
external,2020-04-25 20:00:00+00:00,2020-04-25 20:30:00+00:00,2020-04-25 20:45:00+00:00,7546.64,TP0.50_SL0.50,0.005,0.005,True,SL,2020-04-25 21:35:00+00:00,-0.005,-2.5,-2.9,50.0
external,2020-04-25 20:00:00+00:00,2020-04-25 20:30:00+00:00,2020-04-25 20:45:00+00:00,7546.64,TP0.75_SL0.75,0.0075,0.0075,True,TP,2020-04-26 10:45:00+00:00,0.0075,3.75,3.35,840.0
external,2020-04-25 20:00:00+00:00,2020-04-25 20:30:00+00:00,2020-04-25 20:45:00+00:00,7546.64,TP1.00_SL0.50,0.01,0.005,True,SL,2020-04-25 21:35:00+00:00,-0.005,-2.5,-2.9,50.0
external,2020-04-25 20:00:00+00:00,2020-04-25 20:30:00+00:00,2020-04-25 20:45:00+00:00,7546.64,TP1.00_SL0.75,0.01,0.0075,True,TP,2020-04-26 10:45:00+00:00,0.01,5.0,4.6,840.0
external,2020-04-25 20:00:00+00:00,2020-04-25 20:30:00+00:00,2020-04-25 20:45:00+00:00,7546.64,TP1.50_SL1.00,0.015,0.01,True,TP,2020-04-26 11:00:00+00:00,0.015,7.5,7.1,855.0
external,2020-04-25 20:00:00+00:00,2020-04-25 20:30:00+00:00,2020-04-25 20:45:00+00:00,7546.64,TP2.00_SL1.00,0.02,0.01,True,TP,2020-04-26 13:20:00+00:00,0.02,10.0,9.6,995.0
external,2020-04-25 20:00:00+00:00,2020-04-25 20:30:00+00:00,2020-04-25 20:45:00+00:00,7546.64,TP2.00_SL1.50,0.02,0.015,True,TP,2020-04-26 13:20:00+00:00,0.02,10.0,9.6,995.0
external,2020-04-26 01:00:00+00:00,2020-04-26 01:15:00+00:00,2020-04-26 01:30:00+00:00,7566.67,TP0.50_SL0.50,0.005,0.005,True,SL,2020-04-26 05:20:00+00:00,-0.005,-2.5,-2.9,230.0
external,2020-04-26 01:00:00+00:00,2020-04-26 01:15:00+00:00,2020-04-26 01:30:00+00:00,7566.67,TP0.75_SL0.75,0.0075,0.0075,True,TP,2020-04-26 10:45:00+00:00,0.0075,3.75,3.35,555.0
external,2020-04-26 01:00:00+00:00,2020-04-26 01:15:00+00:00,2020-04-26 01:30:00+00:00,7566.67,TP1.00_SL0.50,0.01,0.005,True,SL,2020-04-26 05:20:00+00:00,-0.005,-2.5,-2.9,230.0
external,2020-04-26 01:00:00+00:00,2020-04-26 01:15:00+00:00,2020-04-26 01:30:00+00:00,7566.67,TP1.00_SL0.75,0.01,0.0075,True,TP,2020-04-26 10:45:00+00:00,0.01,5.0,4.6,555.0
external,2020-04-26 01:00:00+00:00,2020-04-26 01:15:00+00:00,2020-04-26 01:30:00+00:00,7566.67,TP1.50_SL1.00,0.015,0.01,True,TP,2020-04-26 13:10:00+00:00,0.015,7.5,7.1,700.0
external,2020-04-26 01:00:00+00:00,2020-04-26 01:15:00+00:00,2020-04-26 01:30:00+00:00,7566.67,TP2.00_SL1.00,0.02,0.01,True,SL,2020-04-26 15:10:00+00:00,-0.01,-5.0,-5.4,820.0
external,2020-04-26 01:00:00+00:00,2020-04-26 01:15:00+00:00,2020-04-26 01:30:00+00:00,7566.67,TP2.00_SL1.50,0.02,0.015,True,TP,2020-04-27 00:00:00+00:00,0.02,10.0,9.6,1350.0
external,2020-04-26 09:00:00+00:00,2020-04-26 09:15:00+00:00,2020-04-26 09:30:00+00:00,7562.84,TP0.50_SL0.50,0.005,0.005,True,TP,2020-04-26 10:45:00+00:00,0.005,2.5,2.1,75.0
external,2020-04-26 09:00:00+00:00,2020-04-26 09:15:00+00:00,2020-04-26 09:30:00+00:00,7562.84,TP0.75_SL0.75,0.0075,0.0075,True,TP,2020-04-26 10:45:00+00:00,0.0075,3.75,3.35,75.0
external,2020-04-26 09:00:00+00:00,2020-04-26 09:15:00+00:00,2020-04-26 09:30:00+00:00,7562.84,TP1.00_SL0.50,0.01,0.005,True,TP,2020-04-26 10:45:00+00:00,0.01,5.0,4.6,75.0
external,2020-04-26 09:00:00+00:00,2020-04-26 09:15:00+00:00,2020-04-26 09:30:00+00:00,7562.84,TP1.00_SL0.75,0.01,0.0075,True,TP,2020-04-26 10:45:00+00:00,0.01,5.0,4.6,75.0
external,2020-04-26 09:00:00+00:00,2020-04-26 09:15:00+00:00,2020-04-26 09:30:00+00:00,7562.84,TP1.50_SL1.00,0.015,0.01,True,TP,2020-04-26 11:15:00+00:00,0.015,7.5,7.1,105.0
external,2020-04-26 09:00:00+00:00,2020-04-26 09:15:00+00:00,2020-04-26 09:30:00+00:00,7562.84,TP2.00_SL1.00,0.02,0.01,True,SL,2020-04-26 15:10:00+00:00,-0.01,-5.0,-5.4,340.0
external,2020-04-26 09:00:00+00:00,2020-04-26 09:15:00+00:00,2020-04-26 09:30:00+00:00,7562.84,TP2.00_SL1.50,0.02,0.015,True,TP,2020-04-27 00:00:00+00:00,0.02,10.0,9.6,870.0
external,2020-04-26 18:15:00+00:00,2020-04-26 18:30:00+00:00,2020-04-26 18:45:00+00:00,7619.35,TP0.50_SL0.50,0.005,0.005,True,TP,2020-04-26 19:55:00+00:00,0.005,2.5,2.1,70.0
external,2020-04-26 18:15:00+00:00,2020-04-26 18:30:00+00:00,2020-04-26 18:45:00+00:00,7619.35,TP0.75_SL0.75,0.0075,0.0075,True,TP,2020-04-26 23:30:00+00:00,0.0075,3.75,3.35,285.0
external,2020-04-26 18:15:00+00:00,2020-04-26 18:30:00+00:00,2020-04-26 18:45:00+00:00,7619.35,TP1.00_SL0.50,0.01,0.005,True,SL,2020-04-26 22:05:00+00:00,-0.005,-2.5,-2.9,200.0
external,2020-04-26 18:15:00+00:00,2020-04-26 18:30:00+00:00,2020-04-26 18:45:00+00:00,7619.35,TP1.00_SL0.75,0.01,0.0075,True,TP,2020-04-26 23:55:00+00:00,0.01,5.0,4.6,310.0
external,2020-04-26 18:15:00+00:00,2020-04-26 18:30:00+00:00,2020-04-26 18:45:00+00:00,7619.35,TP1.50_SL1.00,0.015,0.01,True,TP,2020-04-27 00:00:00+00:00,0.015,7.5,7.1,315.0
external,2020-04-26 18:15:00+00:00,2020-04-26 18:30:00+00:00,2020-04-26 18:45:00+00:00,7619.35,TP2.00_SL1.00,0.02,0.01,True,TP,2020-04-27 00:00:00+00:00,0.02,10.0,9.6,315.0
external,2020-04-26 18:15:00+00:00,2020-04-26 18:30:00+00:00,2020-04-26 18:45:00+00:00,7619.35,TP2.00_SL1.50,0.02,0.015,True,TP,2020-04-27 00:00:00+00:00,0.02,10.0,9.6,315.0
external,2020-04-27 19:30:00+00:00,2020-04-27 20:00:00+00:00,2020-04-27 20:15:00+00:00,7699.01,TP0.50_SL0.50,0.005,0.005,True,TP,2020-04-27 21:40:00+00:00,0.005,2.5,2.1,85.0
external,2020-04-27 19:30:00+00:00,2020-04-27 20:00:00+00:00,2020-04-27 20:15:00+00:00,7699.01,TP0.75_SL0.75,0.0075,0.0075,True,TP,2020-04-27 21:45:00+00:00,0.0075,3.75,3.35,90.0
external,2020-04-27 19:30:00+00:00,2020-04-27 20:00:00+00:00,2020-04-27 20:15:00+00:00,7699.01,TP1.00_SL0.50,0.01,0.005,True,TP,2020-04-27 23:55:00+00:00,0.01,5.0,4.6,220.0
external,2020-04-27 19:30:00+00:00,2020-04-27 20:00:00+00:00,2020-04-27 20:15:00+00:00,7699.01,TP1.00_SL0.75,0.01,0.0075,True,TP,2020-04-27 23:55:00+00:00,0.01,5.0,4.6,220.0
external,2020-04-27 19:30:00+00:00,2020-04-27 20:00:00+00:00,2020-04-27 20:15:00+00:00,7699.01,TP1.50_SL1.00,0.015,0.01,True,TP,2020-04-29 02:05:00+00:00,0.015,7.5,7.1,1790.0
external,2020-04-27 19:30:00+00:00,2020-04-27 20:00:00+00:00,2020-04-27 20:15:00+00:00,7699.01,TP2.00_SL1.00,0.02,0.01,True,TP,2020-04-29 02:05:00+00:00,0.02,10.0,9.6,1790.0
external,2020-04-27 19:30:00+00:00,2020-04-27 20:00:00+00:00,2020-04-27 20:15:00+00:00,7699.01,TP2.00_SL1.50,0.02,0.015,True,TP,2020-04-29 02:05:00+00:00,0.02,10.0,9.6,1790.0
external,2020-04-28 09:30:00+00:00,2020-04-28 09:45:00+00:00,2020-04-28 10:00:00+00:00,7741.55,TP0.50_SL0.50,0.005,0.005,True,SL,2020-04-28 14:55:00+00:00,-0.005,-2.5,-2.9,295.0
external,2020-04-28 09:30:00+00:00,2020-04-28 09:45:00+00:00,2020-04-28 10:00:00+00:00,7741.55,TP0.75_SL0.75,0.0075,0.0075,True,SL,2020-04-28 14:55:00+00:00,-0.0075,-3.75,-4.15,295.0
external,2020-04-28 09:30:00+00:00,2020-04-28 09:45:00+00:00,2020-04-28 10:00:00+00:00,7741.55,TP1.00_SL0.50,0.01,0.005,True,SL,2020-04-28 14:55:00+00:00,-0.005,-2.5,-2.9,295.0
external,2020-04-28 09:30:00+00:00,2020-04-28 09:45:00+00:00,2020-04-28 10:00:00+00:00,7741.55,TP1.00_SL0.75,0.01,0.0075,True,SL,2020-04-28 14:55:00+00:00,-0.0075,-3.75,-4.15,295.0
external,2020-04-28 09:30:00+00:00,2020-04-28 09:45:00+00:00,2020-04-28 10:00:00+00:00,7741.55,TP1.50_SL1.00,0.015,0.01,True,SL,2020-04-28 15:00:00+00:00,-0.01,-5.0,-5.4,300.0
external,2020-04-28 09:30:00+00:00,2020-04-28 09:45:00+00:00,2020-04-28 10:00:00+00:00,7741.55,TP2.00_SL1.00,0.02,0.01,True,SL,2020-04-28 15:00:00+00:00,-0.01,-5.0,-5.4,300.0
external,2020-04-28 09:30:00+00:00,2020-04-28 09:45:00+00:00,2020-04-28 10:00:00+00:00,7741.55,TP2.00_SL1.50,0.02,0.015,True,TP,2020-04-29 06:00:00+00:00,0.02,10.0,9.6,1200.0
external,2020-05-01 06:00:00+00:00,2020-05-01 06:30:00+00:00,2020-05-01 06:45:00+00:00,8791.66,TP0.50_SL0.50,0.005,0.005,True,SL,2020-05-01 07:20:00+00:00,-0.005,-2.5,-2.9,35.0
external,2020-05-01 06:00:00+00:00,2020-05-01 06:30:00+00:00,2020-05-01 06:45:00+00:00,8791.66,TP0.75_SL0.75,0.0075,0.0075,True,SL,2020-05-01 07:20:00+00:00,-0.0075,-3.75,-4.15,35.0
external,2020-05-01 06:00:00+00:00,2020-05-01 06:30:00+00:00,2020-05-01 06:45:00+00:00,8791.66,TP1.00_SL0.50,0.01,0.005,True,SL,2020-05-01 07:20:00+00:00,-0.005,-2.5,-2.9,35.0
external,2020-05-01 06:00:00+00:00,2020-05-01 06:30:00+00:00,2020-05-01 06:45:00+00:00,8791.66,TP1.00_SL0.75,0.01,0.0075,True,SL,2020-05-01 07:20:00+00:00,-0.0075,-3.75,-4.15,35.0
external,2020-05-01 06:00:00+00:00,2020-05-01 06:30:00+00:00,2020-05-01 06:45:00+00:00,8791.66,TP1.50_SL1.00,0.015,0.01,True,TP,2020-05-01 11:25:00+00:00,0.015,7.5,7.1,280.0
external,2020-05-01 06:00:00+00:00,2020-05-01 06:30:00+00:00,2020-05-01 06:45:00+00:00,8791.66,TP2.00_SL1.00,0.02,0.01,True,TP,2020-05-01 11:30:00+00:00,0.02,10.0,9.6,285.0
external,2020-05-01 06:00:00+00:00,2020-05-01 06:30:00+00:00,2020-05-01 06:45:00+00:00,8791.66,TP2.00_SL1.50,0.02,0.015,True,TP,2020-05-01 11:30:00+00:00,0.02,10.0,9.6,285.0
external,2020-05-01 22:30:00+00:00,2020-05-01 22:45:00+00:00,2020-05-01 23:00:00+00:00,8842.32,TP0.50_SL0.50,0.005,0.005,True,TP,2020-05-01 23:25:00+00:00,0.005,2.5,2.1,25.0
external,2020-05-01 22:30:00+00:00,2020-05-01 22:45:00+00:00,2020-05-01 23:00:00+00:00,8842.32,TP0.75_SL0.75,0.0075,0.0075,True,SL,2020-05-02 00:00:00+00:00,-0.0075,-3.75,-4.15,60.0
external,2020-05-01 22:30:00+00:00,2020-05-01 22:45:00+00:00,2020-05-01 23:00:00+00:00,8842.32,TP1.00_SL0.50,0.01,0.005,True,SL,2020-05-02 00:00:00+00:00,-0.005,-2.5,-2.9,60.0
external,2020-05-01 22:30:00+00:00,2020-05-01 22:45:00+00:00,2020-05-01 23:00:00+00:00,8842.32,TP1.00_SL0.75,0.01,0.0075,True,SL,2020-05-02 00:00:00+00:00,-0.0075,-3.75,-4.15,60.0
external,2020-05-01 22:30:00+00:00,2020-05-01 22:45:00+00:00,2020-05-01 23:00:00+00:00,8842.32,TP1.50_SL1.00,0.015,0.01,True,TP,2020-05-02 16:05:00+00:00,0.015,7.5,7.1,1025.0
external,2020-05-01 22:30:00+00:00,2020-05-01 22:45:00+00:00,2020-05-01 23:00:00+00:00,8842.32,TP2.00_SL1.00,0.02,0.01,True,TP,2020-05-02 16:40:00+00:00,0.02,10.0,9.6,1060.0
external,2020-05-01 22:30:00+00:00,2020-05-01 22:45:00+00:00,2020-05-01 23:00:00+00:00,8842.32,TP2.00_SL1.50,0.02,0.015,True,TP,2020-05-02 16:40:00+00:00,0.02,10.0,9.6,1060.0
external,2020-05-02 09:45:00+00:00,2020-05-02 10:00:00+00:00,2020-05-02 10:15:00+00:00,8823.03,TP0.50_SL0.50,0.005,0.005,True,TP,2020-05-02 11:00:00+00:00,0.005,2.5,2.1,45.0
external,2020-05-02 09:45:00+00:00,2020-05-02 10:00:00+00:00,2020-05-02 10:15:00+00:00,8823.03,TP0.75_SL0.75,0.0075,0.0075,True,TP,2020-05-02 11:25:00+00:00,0.0075,3.75,3.35,70.0
external,2020-05-02 09:45:00+00:00,2020-05-02 10:00:00+00:00,2020-05-02 10:15:00+00:00,8823.03,TP1.00_SL0.50,0.01,0.005,True,TP,2020-05-02 12:15:00+00:00,0.01,5.0,4.6,120.0
external,2020-05-02 09:45:00+00:00,2020-05-02 10:00:00+00:00,2020-05-02 10:15:00+00:00,8823.03,TP1.00_SL0.75,0.01,0.0075,True,TP,2020-05-02 12:15:00+00:00,0.01,5.0,4.6,120.0
external,2020-05-02 09:45:00+00:00,2020-05-02 10:00:00+00:00,2020-05-02 10:15:00+00:00,8823.03,TP1.50_SL1.00,0.015,0.01,True,TP,2020-05-02 14:45:00+00:00,0.015,7.5,7.1,270.0
external,2020-05-02 09:45:00+00:00,2020-05-02 10:00:00+00:00,2020-05-02 10:15:00+00:00,8823.03,TP2.00_SL1.00,0.02,0.01,True,TP,2020-05-02 16:35:00+00:00,0.02,10.0,9.6,380.0
external,2020-05-02 09:45:00+00:00,2020-05-02 10:00:00+00:00,2020-05-02 10:15:00+00:00,8823.03,TP2.00_SL1.50,0.02,0.015,True,TP,2020-05-02 16:35:00+00:00,0.02,10.0,9.6,380.0
external,2020-05-05 20:45:00+00:00,2020-05-05 21:00:00+00:00,2020-05-05 21:15:00+00:00,8978.8,TP0.50_SL0.50,0.005,0.005,True,SL,2020-05-05 22:10:00+00:00,-0.005,-2.5,-2.9,55.0
external,2020-05-05 20:45:00+00:00,2020-05-05 21:00:00+00:00,2020-05-05 21:15:00+00:00,8978.8,TP0.75_SL0.75,0.0075,0.0075,True,SL,2020-05-05 22:10:00+00:00,-0.0075,-3.75,-4.15,55.0
external,2020-05-05 20:45:00+00:00,2020-05-05 21:00:00+00:00,2020-05-05 21:15:00+00:00,8978.8,TP1.00_SL0.50,0.01,0.005,True,SL,2020-05-05 22:10:00+00:00,-0.005,-2.5,-2.9,55.0
external,2020-05-05 20:45:00+00:00,2020-05-05 21:00:00+00:00,2020-05-05 21:15:00+00:00,8978.8,TP1.00_SL0.75,0.01,0.0075,True,SL,2020-05-05 22:10:00+00:00,-0.0075,-3.75,-4.15,55.0
external,2020-05-05 20:45:00+00:00,2020-05-05 21:00:00+00:00,2020-05-05 21:15:00+00:00,8978.8,TP1.50_SL1.00,0.015,0.01,True,TP,2020-05-06 10:20:00+00:00,0.015,7.5,7.1,785.0
external,2020-05-05 20:45:00+00:00,2020-05-05 21:00:00+00:00,2020-05-05 21:15:00+00:00,8978.8,TP2.00_SL1.00,0.02,0.01,True,TP,2020-05-06 10:20:00+00:00,0.02,10.0,9.6,785.0
external,2020-05-05 20:45:00+00:00,2020-05-05 21:00:00+00:00,2020-05-05 21:15:00+00:00,8978.8,TP2.00_SL1.50,0.02,0.015,True,TP,2020-05-06 10:20:00+00:00,0.02,10.0,9.6,785.0
external,2020-05-09 18:30:00+00:00,2020-05-09 19:00:00+00:00,2020-05-09 19:15:00+00:00,9752.21,TP0.50_SL0.50,0.005,0.005,True,SL,2020-05-09 20:40:00+00:00,-0.005,-2.5,-2.9,85.0
external,2020-05-09 18:30:00+00:00,2020-05-09 19:00:00+00:00,2020-05-09 19:15:00+00:00,9752.21,TP0.75_SL0.75,0.0075,0.0075,True,SL,2020-05-09 20:40:00+00:00,-0.0075,-3.75,-4.15,85.0
external,2020-05-09 18:30:00+00:00,2020-05-09 19:00:00+00:00,2020-05-09 19:15:00+00:00,9752.21,TP1.00_SL0.50,0.01,0.005,True,SL,2020-05-09 20:40:00+00:00,-0.005,-2.5,-2.9,85.0
