partition,date_utc,signal_ts,window_status,H,L,range,F15,F65,E20_DOWN,eligible_start,h2_bar_start,opposite_break_bar_start,session_end,blind_filled,blind_touch_bar_start,blind_entry_px,h2_after_fill,minutes_fill_to_h2,max_pre_h2_frac,adverse_excursion_r,rule,entry_executed,confirmation_kind,confirmation_bar_start,entry_start,entry_px,entry_fraction,entry_on_h2_bar_open,entry_status,fixed_exit_reason,fixed_exit_px,fixed_net_pnl_usd,fixed_hold_minutes,fixed_h2_seen,fixed_breakdown_accepted,fixed_e20_reached,hybrid_exit_reason,hybrid_exit_px,hybrid_net_pnl_usd,hybrid_hold_minutes,hybrid_e20_reached,hybrid_ceiling_ratchets,hybrid_final_ceiling,session_trough_after_e20,trough_extension_r,realized_exit_extension_r,capture_ratio,giveback_r,entry_executed_b,b27ai_exit_reason,b27ai_exit_px,b27ai_net_pnl_usd,b27ai_hold_minutes,breakdown_accepted,acceptance_bar_start,e20_diag_reached,preaccept_f65_invalid,b27ai_trough_px_in_trade,b27ai_trough_extension_r,b27ai_realized_exit_extension_r,b27ai_capture_ratio,b27ai_giveback_r
development,2022-04-15,2022-04-15 14:00:00+00:00,H2_ARRIVAL,40400.0,40005.6,394.4000000000015,40064.76,40261.96,39926.72,2022-04-15 14:10:00+00:00,2022-04-15 14:25:00+00:00,,2022-04-15 20:00:00+00:00,True,2022-04-15 14:10:00+00:00,40064.76,True,15.0,0.2674949290060842,0.1174949290060841,BLIND_F15,True,,,2022-04-15 14:10:00+00:00,40064.76,0.15,False,EXECUTED,TP_E20_DOWN,39926.72,1.3227109310027356,15.0,True,False,True,OPEN_GAP_AT_OR_ABOVE_PROFIT_CEILING,39975.7,0.7114505615409387,20.0,True,0,39926.72,39849.2,0.3965517241379332,0.0758113590263725,0.1911764705882428,0.3207403651115607,True,BREAKDOWN_RECLAIM_L,40036.3,-0.044825028279226964,25.0,True,2022-04-15 14:25:00+00:00,True,False,39849.2,0.3965517241379332,-0.07783975659230286,0.0,0.47439148073023607
development,2022-04-15,2022-04-15 14:00:00+00:00,H2_ARRIVAL,40400.0,40005.6,394.4000000000015,40064.76,40261.96,39926.72,2022-04-15 14:10:00+00:00,2022-04-15 14:25:00+00:00,,2022-04-15 20:00:00+00:00,True,2022-04-15 14:10:00+00:00,40064.76,True,15.0,0.2674949290060842,0.1174949290060841,EARLY_REJECT,True,LATER_REJECT,2022-04-15 14:20:00+00:00,2022-04-15 14:25:00+00:00,40011.8,0.0157200811359136,True,EXECUTED,TP_E20_DOWN,39926.72,0.6631863600238378,0.0,True,False,True,OPEN_GAP_AT_OR_ABOVE_PROFIT_CEILING,39975.7,0.0511169205085318,5.0,True,0,39926.72,39849.2,0.3965517241379332,0.0758113590263725,0.1911764705882428,0.3207403651115607,True,BREAKDOWN_RECLAIM_L,40036.3,-0.7061596828934921,10.0,True,2022-04-15 14:25:00+00:00,True,False,39849.2,0.3965517241379332,-0.07783975659230286,0.0,0.47439148073023607
development,2022-04-15,2022-04-15 14:00:00+00:00,H2_ARRIVAL,40400.0,40005.6,394.4000000000015,40064.76,40261.96,39926.72,2022-04-15 14:10:00+00:00,2022-04-15 14:25:00+00:00,,2022-04-15 20:00:00+00:00,True,2022-04-15 14:10:00+00:00,40064.76,True,15.0,0.2674949290060842,0.1174949290060841,SAME_BAR_REJECTION,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2022-04-26,2022-04-26 13:35:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,40799.0,40072.1,726.9000000000015,40181.135,40544.585,39926.72,,,,2022-04-26 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2022-04-26,2022-04-26 13:35:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,40799.0,40072.1,726.9000000000015,40181.135,40544.585,39926.72,,,,2022-04-26 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2022-04-26,2022-04-26 13:35:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,40799.0,40072.1,726.9000000000015,40181.135,40544.585,39926.72,,,,2022-04-26 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2022-05-02,2022-05-02 13:40:00+00:00,H2_ARRIVAL,39073.0,38411.0,662.0,38510.3,38841.3,38278.6,2022-05-02 13:45:00+00:00,2022-05-02 17:00:00+00:00,,2022-05-02 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2022-05-02,2022-05-02 13:40:00+00:00,H2_ARRIVAL,39073.0,38411.0,662.0,38510.3,38841.3,38278.6,2022-05-02 13:45:00+00:00,2022-05-02 17:00:00+00:00,,2022-05-02 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2022-05-02,2022-05-02 13:40:00+00:00,H2_ARRIVAL,39073.0,38411.0,662.0,38510.3,38841.3,38278.6,2022-05-02 13:45:00+00:00,2022-05-02 17:00:00+00:00,,2022-05-02 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2022-05-03,2022-05-03 13:35:00+00:00,H2_ARRIVAL,38659.7,38250.0,409.6999999999971,38311.455,38516.305,38168.06,2022-05-03 13:40:00+00:00,2022-05-03 13:45:00+00:00,,2022-05-03 20:00:00+00:00,True,2022-05-03 13:40:00+00:00,38311.455,True,5.0,0.3043690505247692,0.1543690505247692,BLIND_F15,True,,,2022-05-03 13:40:00+00:00,38311.455,0.15,False,EXECUTED,TP_E20_DOWN,38168.06,1.4714376679246914,5.0,True,False,True,OPEN_GAP_AT_OR_ABOVE_PROFIT_CEILING,38201.5,1.0350146711995527,10.0,True,0,38168.06,37500.1,1.830363680742023,0.118379301928241,0.0646752900386717,1.7119843788137818,True,BREAKDOWN_RECLAIM_L,38319.8,-0.5089099852772391,15.0,True,2022-05-03 13:45:00+00:00,True,False,38126.0,0.30266048328045125,-0.17036856236271272,0.0,0.47302904564316395
development,2022-05-03,2022-05-03 13:35:00+00:00,H2_ARRIVAL,38659.7,38250.0,409.6999999999971,38311.455,38516.305,38168.06,2022-05-03 13:40:00+00:00,2022-05-03 13:45:00+00:00,,2022-05-03 20:00:00+00:00,True,2022-05-03 13:40:00+00:00,38311.455,True,5.0,0.3043690505247692,0.1543690505247692,EARLY_REJECT,True,SAME_BAR,2022-05-03 13:40:00+00:00,2022-05-03 13:45:00+00:00,38296.6,0.1137417622650692,True,EXECUTED,TP_E20_DOWN,38168.06,1.2782168652047514,0.0,True,False,True,OPEN_GAP_AT_OR_ABOVE_PROFIT_CEILING,38201.5,0.8416245828611449,5.0,True,0,38168.06,37500.1,1.830363680742023,0.118379301928241,0.0646752900386717,1.7119843788137818,True,BREAKDOWN_RECLAIM_L,38319.8,-0.7028989518651937,10.0,True,2022-05-03 13:45:00+00:00,True,False,38126.0,0.30266048328045125,-0.17036856236271272,0.0,0.47302904564316395
development,2022-05-03,2022-05-03 13:35:00+00:00,H2_ARRIVAL,38659.7,38250.0,409.6999999999971,38311.455,38516.305,38168.06,2022-05-03 13:40:00+00:00,2022-05-03 13:45:00+00:00,,2022-05-03 20:00:00+00:00,True,2022-05-03 13:40:00+00:00,38311.455,True,5.0,0.3043690505247692,0.1543690505247692,SAME_BAR_REJECTION,True,SAME_BAR,2022-05-03 13:40:00+00:00,2022-05-03 13:45:00+00:00,38296.6,0.1137417622650692,True,EXECUTED,TP_E20_DOWN,38168.06,1.2782168652047514,0.0,True,False,True,OPEN_GAP_AT_OR_ABOVE_PROFIT_CEILING,38201.5,0.8416245828611449,5.0,True,0,38168.06,37500.1,1.830363680742023,0.118379301928241,0.0646752900386717,1.7119843788137818,True,BREAKDOWN_RECLAIM_L,38319.8,-0.7028989518651937,10.0,True,2022-05-03 13:45:00+00:00,True,False,38126.0,0.30266048328045125,-0.17036856236271272,0.0,0.47302904564316395
development,2022-05-09,2022-05-09 14:35:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,33789.2,32620.0,1169.199999999997,32795.38,33379.98,32386.16,,,,2022-05-09 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2022-05-09,2022-05-09 14:35:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,33789.2,32620.0,1169.199999999997,32795.38,33379.98,32386.16,,,,2022-05-09 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2022-05-09,2022-05-09 14:35:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,33789.2,32620.0,1169.199999999997,32795.38,33379.98,32386.16,,,,2022-05-09 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2022-05-16,2022-05-16 13:55:00+00:00,H2_ARRIVAL,30288.0,29417.3,870.7000000000007,29547.905,29983.255,29243.16,2022-05-16 14:00:00+00:00,2022-05-16 15:35:00+00:00,,2022-05-16 20:00:00+00:00,True,2022-05-16 14:00:00+00:00,29547.905,True,95.0,0.4826002067302175,0.3326002067302175,BLIND_F15,True,,,2022-05-16 14:00:00+00:00,29547.905,0.15,False,EXECUTED,TP_E20_DOWN,29243.16,4.75679538024777,160.0,True,True,True,PROFIT_CEILING_HIT,29243.16,4.75679538024777,165.0,True,0,29243.16,29052.3,0.4192029401630868,0.1999999999999991,0.4770958904109573,0.2192029401630877,True,BREAKDOWN_RECLAIM_L,29421.9,1.7322154650219028,150.0,True,2022-05-16 16:20:00+00:00,False,False,29301.4,0.13311128976685163,-0.005283105547263327,0.0,0.13839439531411496
development,2022-05-16,2022-05-16 13:55:00+00:00,H2_ARRIVAL,30288.0,29417.3,870.7000000000007,29547.905,29983.255,29243.16,2022-05-16 14:00:00+00:00,2022-05-16 15:35:00+00:00,,2022-05-16 20:00:00+00:00,True,2022-05-16 14:00:00+00:00,29547.905,True,95.0,0.4826002067302175,0.3326002067302175,EARLY_REJECT,True,LATER_REJECT,2022-05-16 14:45:00+00:00,2022-05-16 14:50:00+00:00,29540.0,0.1409210979671535,False,EXECUTED,TP_E20_DOWN,29243.16,4.624373730534881,110.0,True,True,True,PROFIT_CEILING_HIT,29243.16,4.624373730534881,115.0,True,0,29243.16,29052.3,0.4192029401630868,0.1999999999999991,0.4770958904109573,0.2192029401630877,True,BREAKDOWN_RECLAIM_L,29421.9,1.5989844278943681,100.0,True,2022-05-16 16:20:00+00:00,False,False,29301.4,0.13311128976685163,-0.005283105547263327,0.0,0.13839439531411496
development,2022-05-16,2022-05-16 13:55:00+00:00,H2_ARRIVAL,30288.0,29417.3,870.7000000000007,29547.905,29983.255,29243.16,2022-05-16 14:00:00+00:00,2022-05-16 15:35:00+00:00,,2022-05-16 20:00:00+00:00,True,2022-05-16 14:00:00+00:00,29547.905,True,95.0,0.4826002067302175,0.3326002067302175,SAME_BAR_REJECTION,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2022-06-06,2022-06-06 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,31594.6,31261.2,333.3999999999978,31311.21,31477.91,31194.52,2022-06-06 13:50:00+00:00,,2022-06-06 14:20:00+00:00,2022-06-06 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2022-06-06,2022-06-06 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,31594.6,31261.2,333.3999999999978,31311.21,31477.91,31194.52,2022-06-06 13:50:00+00:00,,2022-06-06 14:20:00+00:00,2022-06-06 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2022-06-06,2022-06-06 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,31594.6,31261.2,333.3999999999978,31311.21,31477.91,31194.52,2022-06-06 13:50:00+00:00,,2022-06-06 14:20:00+00:00,2022-06-06 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2022-06-10,2022-06-10 13:35:00+00:00,H2_ARRIVAL,30177.4,29284.0,893.4000000000015,29418.01,29864.71,29105.32,2022-06-10 13:45:00+00:00,2022-06-10 14:00:00+00:00,,2022-06-10 20:00:00+00:00,True,2022-06-10 13:45:00+00:00,29418.01,True,15.0,0.3234833221401382,0.1734833221401382,BLIND_F15,True,,,2022-06-10 13:45:00+00:00,29418.01,0.15,False,EXECUTED,TP_E20_DOWN,29105.32,4.914601497518056,160.0,True,False,True,PROFIT_CEILING_HIT,29105.32,4.914601497518056,165.0,True,0,29105.32,28805.0,0.5361540183568382,0.2,0.3730271398747396,0.3361540183568381,True,TIME_EXIT_SESSION_END,28970.6,7.204355291197462,375.0,True,2022-06-10 16:25:00+00:00,True,False,28805.0,0.5361540183568382,0.3507947168121793,0.6542797494780823,0.1853593015446589
development,2022-06-10,2022-06-10 13:35:00+00:00,H2_ARRIVAL,30177.4,29284.0,893.4000000000015,29418.01,29864.71,29105.32,2022-06-10 13:45:00+00:00,2022-06-10 14:00:00+00:00,,2022-06-10 20:00:00+00:00,True,2022-06-10 13:45:00+00:00,29418.01,True,15.0,0.3234833221401382,0.1734833221401382,EARLY_REJECT,True,SAME_BAR,2022-06-10 13:45:00+00:00,2022-06-10 13:50:00+00:00,29413.7,0.1451757331542428,False,EXECUTED,TP_E20_DOWN,29105.32,4.842115068828489,155.0,True,False,True,PROFIT_CEILING_HIT,29105.32,4.842115068828489,160.0,True,0,29105.32,28805.0,0.5361540183568382,0.2,0.3730271398747396,0.3361540183568381,True,TIME_EXIT_SESSION_END,28970.6,7.132204380951757,370.0,True,2022-06-10 16:25:00+00:00,True,False,28805.0,0.5361540183568382,0.3507947168121793,0.6542797494780823,0.1853593015446589
development,2022-06-10,2022-06-10 13:35:00+00:00,H2_ARRIVAL,30177.4,29284.0,893.4000000000015,29418.01,29864.71,29105.32,2022-06-10 13:45:00+00:00,2022-06-10 14:00:00+00:00,,2022-06-10 20:00:00+00:00,True,2022-06-10 13:45:00+00:00,29418.01,True,15.0,0.3234833221401382,0.1734833221401382,SAME_BAR_REJECTION,True,SAME_BAR,2022-06-10 13:45:00+00:00,2022-06-10 13:50:00+00:00,29413.7,0.1451757331542428,False,EXECUTED,TP_E20_DOWN,29105.32,4.842115068828489,155.0,True,False,True,PROFIT_CEILING_HIT,29105.32,4.842115068828489,160.0,True,0,29105.32,28805.0,0.5361540183568382,0.2,0.3730271398747396,0.3361540183568381,True,TIME_EXIT_SESSION_END,28970.6,7.132204380951757,370.0,True,2022-06-10 16:25:00+00:00,True,False,28805.0,0.5361540183568382,0.3507947168121793,0.6542797494780823,0.1853593015446589
development,2022-06-13,2022-06-13 13:45:00+00:00,H2_ARRIVAL,24934.3,23339.9,1594.3999999999978,23579.06,24376.26,23021.02,2022-06-13 13:50:00+00:00,2022-06-13 14:10:00+00:00,,2022-06-13 20:00:00+00:00,True,2022-06-13 13:50:00+00:00,23579.06,True,20.0,0.2747742097340687,0.1247742097340686,BLIND_F15,True,,,2022-06-13 13:50:00+00:00,23579.06,0.15,False,EXECUTED,TP_E20_DOWN,23021.02,11.433380974474838,50.0,True,True,True,OPEN_GAP_AT_OR_ABOVE_PROFIT_CEILING,23047.8,10.865504222814693,55.0,True,0,23021.02,22559.7,0.4893376818866042,0.1832037129954858,0.3743911817482721,0.3061339688911184,True,BREAKDOWN_RECLAIM_L,23426.5,2.835073832459856,40.0,True,2022-06-13 14:15:00+00:00,False,False,23247.0,0.05826643251379929,-0.0543151028600092,0.0,0.1125815353738085
development,2022-06-13,2022-06-13 13:45:00+00:00,H2_ARRIVAL,24934.3,23339.9,1594.3999999999978,23579.06,24376.26,23021.02,2022-06-13 13:50:00+00:00,2022-06-13 14:10:00+00:00,,2022-06-13 20:00:00+00:00,True,2022-06-13 13:50:00+00:00,23579.06,True,20.0,0.2747742097340687,0.1247742097340686,EARLY_REJECT,True,LATER_REJECT,2022-06-13 14:00:00+00:00,2022-06-13 14:05:00+00:00,23530.0,0.1192298043151021,False,EXECUTED,TP_E20_DOWN,23021.02,10.415554611134704,35.0,True,True,True,OPEN_GAP_AT_OR_ABOVE_PROFIT_CEILING,23047.8,9.84649383765408,40.0,True,0,23021.02,22559.7,0.4893376818866042,0.1832037129954858,0.3743911817482721,0.3061339688911184,True,BREAKDOWN_RECLAIM_L,23426.5,1.7993200169995731,25.0,True,2022-06-13 14:15:00+00:00,False,False,23247.0,0.05826643251379929,-0.0543151028600092,0.0,0.1125815353738085
development,2022-06-13,2022-06-13 13:45:00+00:00,H2_ARRIVAL,24934.3,23339.9,1594.3999999999978,23579.06,24376.26,23021.02,2022-06-13 13:50:00+00:00,2022-06-13 14:10:00+00:00,,2022-06-13 20:00:00+00:00,True,2022-06-13 13:50:00+00:00,23579.06,True,20.0,0.2747742097340687,0.1247742097340686,SAME_BAR_REJECTION,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2022-06-23,2022-06-23 13:50:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,20855.0,20433.8,421.2000000000007,20496.98,20707.58,20349.56,,,,2022-06-23 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2022-06-23,2022-06-23 13:50:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,20855.0,20433.8,421.2000000000007,20496.98,20707.58,20349.56,,,,2022-06-23 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2022-06-23,2022-06-23 13:50:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,20855.0,20433.8,421.2000000000007,20496.98,20707.58,20349.56,,,,2022-06-23 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2022-06-28,2022-06-28 14:25:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,21198.0,20846.0,352.0,20898.8,21074.8,20775.6,,,,2022-06-28 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2022-06-28,2022-06-28 14:25:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,21198.0,20846.0,352.0,20898.8,21074.8,20775.6,,,,2022-06-28 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2022-06-28,2022-06-28 14:25:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,21198.0,20846.0,352.0,20898.8,21074.8,20775.6,,,,2022-06-28 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2022-07-05,2022-07-05 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,20209.2,19300.0,909.2000000000008,19436.38,19890.98,19118.16,2022-07-05 13:40:00+00:00,,2022-07-05 19:00:00+00:00,2022-07-05 20:00:00+00:00,True,2022-07-05 13:40:00+00:00,19436.38,False,,0.9125604927408713,0.7625604927408711,BLIND_F15,True,,,2022-07-05 13:40:00+00:00,19436.38,0.15,False,EXECUTED,CLOSE_INVALIDATION_F65,19918.5,-12.802515283195692,300.0,False,False,False,PRE_E20_CLOSE_INVALIDATION_F65,19918.5,-12.802515283195692,300.0,False,0,,,,,,,True,PRE_ACCEPT_CLOSE_INVALIDATION_F65,19918.5,-12.802515283195692,300.0,False,,False,True,,,,,
development,2022-07-05,2022-07-05 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,20209.2,19300.0,909.2000000000008,19436.38,19890.98,19118.16,2022-07-05 13:40:00+00:00,,2022-07-05 19:00:00+00:00,2022-07-05 20:00:00+00:00,True,2022-07-05 13:40:00+00:00,19436.38,False,,0.9125604927408713,0.7625604927408711,EARLY_REJECT,True,LATER_REJECT,2022-07-05 13:50:00+00:00,2022-07-05 13:55:00+00:00,19429.3,0.1422129344478653,False,EXECUTED,CLOSE_INVALIDATION_F65,19918.5,-12.989233786086007,285.0,False,False,False,PRE_E20_CLOSE_INVALIDATION_F65,19918.5,-12.989233786086007,285.0,False,0,,,,,,,True,PRE_ACCEPT_CLOSE_INVALIDATION_F65,19918.5,-12.989233786086007,285.0,False,,False,True,,,,,
development,2022-07-05,2022-07-05 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,20209.2,19300.0,909.2000000000008,19436.38,19890.98,19118.16,2022-07-05 13:40:00+00:00,,2022-07-05 19:00:00+00:00,2022-07-05 20:00:00+00:00,True,2022-07-05 13:40:00+00:00,19436.38,False,,0.9125604927408713,0.7625604927408711,SAME_BAR_REJECTION,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2022-07-07,2022-07-07 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,20619.1,20370.0,249.09999999999852,20407.365,20531.915,20320.18,2022-07-07 13:40:00+00:00,,2022-07-07 14:15:00+00:00,2022-07-07 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2022-07-07,2022-07-07 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,20619.1,20370.0,249.09999999999852,20407.365,20531.915,20320.18,2022-07-07 13:40:00+00:00,,2022-07-07 14:15:00+00:00,2022-07-07 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2022-07-07,2022-07-07 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,20619.1,20370.0,249.09999999999852,20407.365,20531.915,20320.18,2022-07-07 13:40:00+00:00,,2022-07-07 14:15:00+00:00,2022-07-07 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,,False,NO_TRADE,,,,False,,False,False,,,,,
development,2022-07-15,2022-07-15 16:05:00+00:00,H2_ARRIVAL,21090.0,20711.3,378.7000000000007,20768.105,20957.455,20635.56,2022-07-15 16:10:00+00:00,2022-07-15 16:20:00+00:00,,2022-07-15 20:00:00+00:00,True,2022-07-15 16:10:00+00:00,20768.105,True,10.0,0.2167942962767415,0.0667942962767415,BLIND_F15,True,,,2022-07-15 16:10:00+00:00,20768.105,0.15,False,EXECUTED,TP_E20_DOWN,20635.56,2.79107111602146,15.0,True,True,True,OPEN_GAP_AT_OR_ABOVE_PROFIT_CEILING,20697.9,1.290211986120016,20.0,True,0,20635.56,20622.0,0.2358067071560578,0.0353842091365138,0.1500559910414101,0.2004224980195439,True,BREAKDOWN_RECLAIM_L,20729.2,0.5366526218930193,25.0,True,2022-07-15 16:20:00+00:00,True,False,20622.0,0.23580670715605784,-0.04726696593610093,0.0,0.28307367309215875
development,2022-07-15,2022-07-15 16:05:00+00:00,H2_ARRIVAL,21090.0,20711.3,378.7000000000007,20768.105,20957.455,20635.56,2022-07-15 16:10:00+00:00,2022-07-15 16:20:00+00:00,,2022-07-15 20:00:00+00:00,True,2022-07-15 16:10:00+00:00,20768.105,True,10.0,0.2167942962767415,0.0667942962767415,EARLY_REJECT,True,SAME_BAR,2022-07-15 16:10:00+00:00,2022-07-15 16:15:00+00:00,20758.1,0.1235806707156038,False,EXECUTED,TP_E20_DOWN,20635.56,2.55161888612161,10.0,True,True,True,OPEN_GAP_AT_OR_ABOVE_PROFIT_CEILING,20697.9,1.05003637134411,15.0,True,0,20635.56,20622.0,0.2358067071560578,0.0353842091365138,0.1500559910414101,0.2004224980195439,True,BREAKDOWN_RECLAIM_L,20729.2,0.2961138061767902,20.0,True,2022-07-15 16:20:00+00:00,True,False,20622.0,0.23580670715605784,-0.04726696593610093,0.0,0.28307367309215875
