partition,regime,clock_block,obs_start,obs_end,reclaim_complete_ts,H,L,R4,entry_fraction,entry_px,filled,fill_ts,terminal_type,terminal_ts,minutes_reclaim_to_fill,minutes_fill_to_rebreak
reference_validation,BEAR,12-16,2026-01-08 12:00:00+00:00,2026-01-08 16:00:00+00:00,2026-01-08 14:35:00+00:00,90741.2,89733.6,1007.5999999999913,0.5,90237.4,False,,LOW_BREAK_BEFORE_FILL,2026-01-08 14:40:00+00:00,,
reference_validation,BEAR,04-08,2026-01-10 04:00:00+00:00,2026-01-10 08:00:00+00:00,2026-01-10 04:45:00+00:00,90748.6,90474.4,274.20000000001164,0.05,90488.11,False,,LOW_BREAK_BEFORE_FILL,2026-01-10 04:50:00+00:00,,
reference_validation,BEAR,04-08,2026-01-10 04:00:00+00:00,2026-01-10 08:00:00+00:00,2026-01-10 04:45:00+00:00,90748.6,90474.4,274.20000000001164,0.1,90501.81999999999,False,,LOW_BREAK_BEFORE_FILL,2026-01-10 04:50:00+00:00,,
reference_validation,BEAR,04-08,2026-01-10 04:00:00+00:00,2026-01-10 08:00:00+00:00,2026-01-10 04:45:00+00:00,90748.6,90474.4,274.20000000001164,0.15,90515.53,False,,LOW_BREAK_BEFORE_FILL,2026-01-10 04:50:00+00:00,,
reference_validation,BEAR,04-08,2026-01-10 04:00:00+00:00,2026-01-10 08:00:00+00:00,2026-01-10 04:45:00+00:00,90748.6,90474.4,274.20000000001164,0.25,90542.95,False,,LOW_BREAK_BEFORE_FILL,2026-01-10 04:50:00+00:00,,
reference_validation,BEAR,04-08,2026-01-10 04:00:00+00:00,2026-01-10 08:00:00+00:00,2026-01-10 04:45:00+00:00,90748.6,90474.4,274.20000000001164,0.5,90611.5,False,,LOW_BREAK_BEFORE_FILL,2026-01-10 04:50:00+00:00,,
reference_validation,BEAR,12-16,2026-01-10 12:00:00+00:00,2026-01-10 16:00:00+00:00,2026-01-10 15:05:00+00:00,90800.0,90570.0,230.0,0.05,90581.5,True,2026-01-10 15:05:00+00:00,REBREAK_LOW_AFTER_FILL,2026-01-10 15:20:00+00:00,0.0,15.0
reference_validation,BEAR,12-16,2026-01-10 12:00:00+00:00,2026-01-10 16:00:00+00:00,2026-01-10 15:05:00+00:00,90800.0,90570.0,230.0,0.1,90593.0,True,2026-01-10 15:05:00+00:00,REBREAK_LOW_AFTER_FILL,2026-01-10 15:20:00+00:00,0.0,15.0
reference_validation,BEAR,12-16,2026-01-10 12:00:00+00:00,2026-01-10 16:00:00+00:00,2026-01-10 15:05:00+00:00,90800.0,90570.0,230.0,0.15,90604.5,False,,LOW_BREAK_BEFORE_FILL,2026-01-10 15:20:00+00:00,,
reference_validation,BEAR,12-16,2026-01-10 12:00:00+00:00,2026-01-10 16:00:00+00:00,2026-01-10 15:05:00+00:00,90800.0,90570.0,230.0,0.25,90627.5,False,,LOW_BREAK_BEFORE_FILL,2026-01-10 15:20:00+00:00,,
reference_validation,BEAR,12-16,2026-01-10 12:00:00+00:00,2026-01-10 16:00:00+00:00,2026-01-10 15:05:00+00:00,90800.0,90570.0,230.0,0.5,90685.0,False,,LOW_BREAK_BEFORE_FILL,2026-01-10 15:20:00+00:00,,
reference_validation,BULL,00-04,2026-01-15 00:00:00+00:00,2026-01-15 04:00:00+00:00,2026-01-15 01:05:00+00:00,97932.1,96666.6,1265.5,0.05,96729.875,True,2026-01-15 01:05:00+00:00,REBREAK_LOW_AFTER_FILL,2026-01-15 01:25:00+00:00,0.0,20.0
reference_validation,BULL,00-04,2026-01-15 00:00:00+00:00,2026-01-15 04:00:00+00:00,2026-01-15 01:05:00+00:00,97932.1,96666.6,1265.5,0.1,96793.15000000001,True,2026-01-15 01:05:00+00:00,REBREAK_LOW_AFTER_FILL,2026-01-15 01:25:00+00:00,0.0,20.0
reference_validation,BULL,00-04,2026-01-15 00:00:00+00:00,2026-01-15 04:00:00+00:00,2026-01-15 01:05:00+00:00,97932.1,96666.6,1265.5,0.15,96856.425,True,2026-01-15 01:05:00+00:00,REBREAK_LOW_AFTER_FILL,2026-01-15 01:25:00+00:00,0.0,20.0
reference_validation,BULL,00-04,2026-01-15 00:00:00+00:00,2026-01-15 04:00:00+00:00,2026-01-15 01:05:00+00:00,97932.1,96666.6,1265.5,0.25,96982.975,False,,LOW_BREAK_BEFORE_FILL,2026-01-15 01:25:00+00:00,,
reference_validation,BULL,00-04,2026-01-15 00:00:00+00:00,2026-01-15 04:00:00+00:00,2026-01-15 01:05:00+00:00,97932.1,96666.6,1265.5,0.5,97299.35,False,,LOW_BREAK_BEFORE_FILL,2026-01-15 01:25:00+00:00,,
reference_validation,BULL,16-20,2026-01-15 16:00:00+00:00,2026-01-15 20:00:00+00:00,2026-01-15 19:50:00+00:00,97100.0,95403.7,1696.300000000003,0.05,95488.515,True,2026-01-15 19:50:00+00:00,NO_BOUNDARY_AFTER_FILL,2026-01-15 20:00:00+00:00,0.0,
reference_validation,BULL,16-20,2026-01-15 16:00:00+00:00,2026-01-15 20:00:00+00:00,2026-01-15 19:50:00+00:00,97100.0,95403.7,1696.300000000003,0.1,95573.33,True,2026-01-15 19:50:00+00:00,NO_BOUNDARY_AFTER_FILL,2026-01-15 20:00:00+00:00,0.0,
reference_validation,BULL,16-20,2026-01-15 16:00:00+00:00,2026-01-15 20:00:00+00:00,2026-01-15 19:50:00+00:00,97100.0,95403.7,1696.300000000003,0.15,95658.145,True,2026-01-15 19:50:00+00:00,NO_BOUNDARY_AFTER_FILL,2026-01-15 20:00:00+00:00,0.0,
reference_validation,BULL,16-20,2026-01-15 16:00:00+00:00,2026-01-15 20:00:00+00:00,2026-01-15 19:50:00+00:00,97100.0,95403.7,1696.300000000003,0.25,95827.775,False,,NO_FILL_BEFORE_BLOCK_END,2026-01-15 20:00:00+00:00,,
reference_validation,BULL,16-20,2026-01-15 16:00:00+00:00,2026-01-15 20:00:00+00:00,2026-01-15 19:50:00+00:00,97100.0,95403.7,1696.300000000003,0.5,96251.85,False,,NO_FILL_BEFORE_BLOCK_END,2026-01-15 20:00:00+00:00,,
reference_validation,BULL,12-16,2026-01-16 12:00:00+00:00,2026-01-16 16:00:00+00:00,2026-01-16 14:50:00+00:00,95805.0,95210.5,594.5,0.05,95240.225,True,2026-01-16 14:50:00+00:00,REBREAK_LOW_AFTER_FILL,2026-01-16 15:00:00+00:00,0.0,10.0
reference_validation,BULL,12-16,2026-01-16 12:00:00+00:00,2026-01-16 16:00:00+00:00,2026-01-16 14:50:00+00:00,95805.0,95210.5,594.5,0.1,95269.95,True,2026-01-16 14:50:00+00:00,REBREAK_LOW_AFTER_FILL,2026-01-16 15:00:00+00:00,0.0,10.0
reference_validation,BULL,12-16,2026-01-16 12:00:00+00:00,2026-01-16 16:00:00+00:00,2026-01-16 14:50:00+00:00,95805.0,95210.5,594.5,0.15,95299.675,True,2026-01-16 14:50:00+00:00,REBREAK_LOW_AFTER_FILL,2026-01-16 15:00:00+00:00,0.0,10.0
reference_validation,BULL,12-16,2026-01-16 12:00:00+00:00,2026-01-16 16:00:00+00:00,2026-01-16 14:50:00+00:00,95805.0,95210.5,594.5,0.25,95359.125,False,,LOW_BREAK_BEFORE_FILL,2026-01-16 15:00:00+00:00,,
reference_validation,BULL,12-16,2026-01-16 12:00:00+00:00,2026-01-16 16:00:00+00:00,2026-01-16 14:50:00+00:00,95805.0,95210.5,594.5,0.5,95507.75,False,,LOW_BREAK_BEFORE_FILL,2026-01-16 15:00:00+00:00,,
reference_validation,BULL,12-16,2026-01-18 12:00:00+00:00,2026-01-18 16:00:00+00:00,2026-01-18 13:45:00+00:00,95257.4,94980.0,277.3999999999942,0.05,94993.87,True,2026-01-18 13:45:00+00:00,REBREAK_LOW_AFTER_FILL,2026-01-18 15:00:00+00:00,0.0,75.0
reference_validation,BULL,12-16,2026-01-18 12:00:00+00:00,2026-01-18 16:00:00+00:00,2026-01-18 13:45:00+00:00,95257.4,94980.0,277.3999999999942,0.1,95007.74,True,2026-01-18 13:45:00+00:00,REBREAK_LOW_AFTER_FILL,2026-01-18 15:00:00+00:00,0.0,75.0
reference_validation,BULL,12-16,2026-01-18 12:00:00+00:00,2026-01-18 16:00:00+00:00,2026-01-18 13:45:00+00:00,95257.4,94980.0,277.3999999999942,0.15,95021.61,True,2026-01-18 13:45:00+00:00,REBREAK_LOW_AFTER_FILL,2026-01-18 15:00:00+00:00,0.0,75.0
reference_validation,BULL,12-16,2026-01-18 12:00:00+00:00,2026-01-18 16:00:00+00:00,2026-01-18 13:45:00+00:00,95257.4,94980.0,277.3999999999942,0.25,95049.35,True,2026-01-18 13:45:00+00:00,REBREAK_LOW_AFTER_FILL,2026-01-18 15:00:00+00:00,0.0,75.0
reference_validation,BULL,12-16,2026-01-18 12:00:00+00:00,2026-01-18 16:00:00+00:00,2026-01-18 13:45:00+00:00,95257.4,94980.0,277.3999999999942,0.5,95118.7,True,2026-01-18 13:45:00+00:00,REBREAK_LOW_AFTER_FILL,2026-01-18 15:00:00+00:00,0.0,75.0
reference_validation,BEAR,04-08,2026-01-20 04:00:00+00:00,2026-01-20 08:00:00+00:00,2026-01-20 04:50:00+00:00,92845.0,92200.0,645.0,0.05,92232.25,False,,LOW_BREAK_BEFORE_FILL,2026-01-20 04:55:00+00:00,,
reference_validation,BEAR,04-08,2026-01-20 04:00:00+00:00,2026-01-20 08:00:00+00:00,2026-01-20 04:50:00+00:00,92845.0,92200.0,645.0,0.1,92264.5,False,,LOW_BREAK_BEFORE_FILL,2026-01-20 04:55:00+00:00,,
reference_validation,BEAR,04-08,2026-01-20 04:00:00+00:00,2026-01-20 08:00:00+00:00,2026-01-20 04:50:00+00:00,92845.0,92200.0,645.0,0.15,92296.75,False,,LOW_BREAK_BEFORE_FILL,2026-01-20 04:55:00+00:00,,
reference_validation,BEAR,04-08,2026-01-20 04:00:00+00:00,2026-01-20 08:00:00+00:00,2026-01-20 04:50:00+00:00,92845.0,92200.0,645.0,0.25,92361.25,False,,LOW_BREAK_BEFORE_FILL,2026-01-20 04:55:00+00:00,,
reference_validation,BEAR,04-08,2026-01-20 04:00:00+00:00,2026-01-20 08:00:00+00:00,2026-01-20 04:50:00+00:00,92845.0,92200.0,645.0,0.5,92522.5,False,,LOW_BREAK_BEFORE_FILL,2026-01-20 04:55:00+00:00,,
reference_validation,BEAR,16-20,2026-01-26 16:00:00+00:00,2026-01-26 20:00:00+00:00,2026-01-26 17:25:00+00:00,88834.1,87278.5,1555.6000000000058,0.05,87356.28,True,2026-01-26 17:25:00+00:00,REBREAK_LOW_AFTER_FILL,2026-01-26 17:35:00+00:00,0.0,10.0
reference_validation,BEAR,16-20,2026-01-26 16:00:00+00:00,2026-01-26 20:00:00+00:00,2026-01-26 17:25:00+00:00,88834.1,87278.5,1555.6000000000058,0.1,87434.06,True,2026-01-26 17:25:00+00:00,REBREAK_LOW_AFTER_FILL,2026-01-26 17:35:00+00:00,0.0,10.0
reference_validation,BEAR,16-20,2026-01-26 16:00:00+00:00,2026-01-26 20:00:00+00:00,2026-01-26 17:25:00+00:00,88834.1,87278.5,1555.6000000000058,0.15,87511.84,True,2026-01-26 17:25:00+00:00,REBREAK_LOW_AFTER_FILL,2026-01-26 17:35:00+00:00,0.0,10.0
reference_validation,BEAR,16-20,2026-01-26 16:00:00+00:00,2026-01-26 20:00:00+00:00,2026-01-26 17:25:00+00:00,88834.1,87278.5,1555.6000000000058,0.25,87667.4,False,,LOW_BREAK_BEFORE_FILL,2026-01-26 17:35:00+00:00,,
reference_validation,BEAR,16-20,2026-01-26 16:00:00+00:00,2026-01-26 20:00:00+00:00,2026-01-26 17:25:00+00:00,88834.1,87278.5,1555.6000000000058,0.5,88056.3,False,,LOW_BREAK_BEFORE_FILL,2026-01-26 17:35:00+00:00,,
reference_validation,BULL,20-00,2026-01-28 20:00:00+00:00,2026-01-29 00:00:00+00:00,2026-01-28 21:10:00+00:00,90592.7,88974.0,1618.699999999997,0.05,89054.935,True,2026-01-28 21:10:00+00:00,NO_BOUNDARY_AFTER_FILL,2026-01-29 00:00:00+00:00,0.0,
reference_validation,BULL,20-00,2026-01-28 20:00:00+00:00,2026-01-29 00:00:00+00:00,2026-01-28 21:10:00+00:00,90592.7,88974.0,1618.699999999997,0.1,89135.87,True,2026-01-28 21:10:00+00:00,NO_BOUNDARY_AFTER_FILL,2026-01-29 00:00:00+00:00,0.0,
reference_validation,BULL,20-00,2026-01-28 20:00:00+00:00,2026-01-29 00:00:00+00:00,2026-01-28 21:10:00+00:00,90592.7,88974.0,1618.699999999997,0.15,89216.805,True,2026-01-28 21:20:00+00:00,NO_BOUNDARY_AFTER_FILL,2026-01-29 00:00:00+00:00,10.0,
reference_validation,BULL,20-00,2026-01-28 20:00:00+00:00,2026-01-29 00:00:00+00:00,2026-01-28 21:10:00+00:00,90592.7,88974.0,1618.699999999997,0.25,89378.675,True,2026-01-28 21:40:00+00:00,NO_BOUNDARY_AFTER_FILL,2026-01-29 00:00:00+00:00,30.0,
reference_validation,BULL,20-00,2026-01-28 20:00:00+00:00,2026-01-29 00:00:00+00:00,2026-01-28 21:10:00+00:00,90592.7,88974.0,1618.699999999997,0.5,89783.35,False,,NO_FILL_BEFORE_BLOCK_END,2026-01-29 00:00:00+00:00,,
reference_validation,BEAR,20-00,2026-02-01 20:00:00+00:00,2026-02-02 00:00:00+00:00,2026-02-01 20:35:00+00:00,78421.6,76950.9,1470.7000000000116,0.05,77024.435,True,2026-02-01 20:35:00+00:00,REBREAK_LOW_AFTER_FILL,2026-02-01 21:05:00+00:00,0.0,30.0
reference_validation,BEAR,20-00,2026-02-01 20:00:00+00:00,2026-02-02 00:00:00+00:00,2026-02-01 20:35:00+00:00,78421.6,76950.9,1470.7000000000116,0.1,77097.97,True,2026-02-01 20:35:00+00:00,REBREAK_LOW_AFTER_FILL,2026-02-01 21:05:00+00:00,0.0,30.0
reference_validation,BEAR,20-00,2026-02-01 20:00:00+00:00,2026-02-02 00:00:00+00:00,2026-02-01 20:35:00+00:00,78421.6,76950.9,1470.7000000000116,0.15,77171.50499999999,True,2026-02-01 20:35:00+00:00,REBREAK_LOW_AFTER_FILL,2026-02-01 21:05:00+00:00,0.0,30.0
reference_validation,BEAR,20-00,2026-02-01 20:00:00+00:00,2026-02-02 00:00:00+00:00,2026-02-01 20:35:00+00:00,78421.6,76950.9,1470.7000000000116,0.25,77318.575,True,2026-02-01 20:35:00+00:00,REBREAK_LOW_AFTER_FILL,2026-02-01 21:05:00+00:00,0.0,30.0
reference_validation,BEAR,20-00,2026-02-01 20:00:00+00:00,2026-02-02 00:00:00+00:00,2026-02-01 20:35:00+00:00,78421.6,76950.9,1470.7000000000116,0.5,77686.25,True,2026-02-01 20:40:00+00:00,REBREAK_LOW_AFTER_FILL,2026-02-01 21:05:00+00:00,5.0,25.0
reference_validation,BEAR,12-16,2026-02-05 12:00:00+00:00,2026-02-05 16:00:00+00:00,2026-02-05 14:05:00+00:00,71944.4,69862.0,2082.399999999994,0.05,69966.12,True,2026-02-05 14:05:00+00:00,REBREAK_LOW_AFTER_FILL,2026-02-05 14:10:00+00:00,0.0,5.0
reference_validation,BEAR,12-16,2026-02-05 12:00:00+00:00,2026-02-05 16:00:00+00:00,2026-02-05 14:05:00+00:00,71944.4,69862.0,2082.399999999994,0.1,70070.24,True,2026-02-05 14:05:00+00:00,REBREAK_LOW_AFTER_FILL,2026-02-05 14:10:00+00:00,0.0,5.0
reference_validation,BEAR,12-16,2026-02-05 12:00:00+00:00,2026-02-05 16:00:00+00:00,2026-02-05 14:05:00+00:00,71944.4,69862.0,2082.399999999994,0.15,70174.36,False,,LOW_BREAK_BEFORE_FILL,2026-02-05 14:10:00+00:00,,
reference_validation,BEAR,12-16,2026-02-05 12:00:00+00:00,2026-02-05 16:00:00+00:00,2026-02-05 14:05:00+00:00,71944.4,69862.0,2082.399999999994,0.25,70382.6,False,,LOW_BREAK_BEFORE_FILL,2026-02-05 14:10:00+00:00,,
reference_validation,BEAR,12-16,2026-02-05 12:00:00+00:00,2026-02-05 16:00:00+00:00,2026-02-05 14:05:00+00:00,71944.4,69862.0,2082.399999999994,0.5,70903.2,False,,LOW_BREAK_BEFORE_FILL,2026-02-05 14:10:00+00:00,,
reference_validation,BEAR,00-04,2026-02-06 00:00:00+00:00,2026-02-06 04:00:00+00:00,2026-02-06 00:35:00+00:00,65678.1,62233.3,3444.800000000003,0.05,62405.54,True,2026-02-06 00:35:00+00:00,NO_BOUNDARY_AFTER_FILL,2026-02-06 04:00:00+00:00,0.0,
reference_validation,BEAR,00-04,2026-02-06 00:00:00+00:00,2026-02-06 04:00:00+00:00,2026-02-06 00:35:00+00:00,65678.1,62233.3,3444.800000000003,0.1,62577.780000000006,True,2026-02-06 00:35:00+00:00,NO_BOUNDARY_AFTER_FILL,2026-02-06 04:00:00+00:00,0.0,
reference_validation,BEAR,00-04,2026-02-06 00:00:00+00:00,2026-02-06 04:00:00+00:00,2026-02-06 00:35:00+00:00,65678.1,62233.3,3444.800000000003,0.15,62750.020000000004,True,2026-02-06 00:35:00+00:00,NO_BOUNDARY_AFTER_FILL,2026-02-06 04:00:00+00:00,0.0,
reference_validation,BEAR,00-04,2026-02-06 00:00:00+00:00,2026-02-06 04:00:00+00:00,2026-02-06 00:35:00+00:00,65678.1,62233.3,3444.800000000003,0.25,63094.5,True,2026-02-06 00:35:00+00:00,NO_BOUNDARY_AFTER_FILL,2026-02-06 04:00:00+00:00,0.0,
reference_validation,BEAR,00-04,2026-02-06 00:00:00+00:00,2026-02-06 04:00:00+00:00,2026-02-06 00:35:00+00:00,65678.1,62233.3,3444.800000000003,0.5,63955.700000000004,True,2026-02-06 01:00:00+00:00,NO_BOUNDARY_AFTER_FILL,2026-02-06 04:00:00+00:00,25.0,
reference_validation,BEAR,08-12,2026-02-19 08:00:00+00:00,2026-02-19 12:00:00+00:00,2026-02-19 11:50:00+00:00,67299.4,66651.8,647.5999999999913,0.05,66684.18000000001,False,,LOW_BREAK_BEFORE_FILL,2026-02-19 11:55:00+00:00,,
reference_validation,BEAR,08-12,2026-02-19 08:00:00+00:00,2026-02-19 12:00:00+00:00,2026-02-19 11:50:00+00:00,67299.4,66651.8,647.5999999999913,0.1,66716.56,False,,LOW_BREAK_BEFORE_FILL,2026-02-19 11:55:00+00:00,,
reference_validation,BEAR,08-12,2026-02-19 08:00:00+00:00,2026-02-19 12:00:00+00:00,2026-02-19 11:50:00+00:00,67299.4,66651.8,647.5999999999913,0.15,66748.94,False,,LOW_BREAK_BEFORE_FILL,2026-02-19 11:55:00+00:00,,
reference_validation,BEAR,08-12,2026-02-19 08:00:00+00:00,2026-02-19 12:00:00+00:00,2026-02-19 11:50:00+00:00,67299.4,66651.8,647.5999999999913,0.25,66813.7,False,,LOW_BREAK_BEFORE_FILL,2026-02-19 11:55:00+00:00,,
reference_validation,BEAR,08-12,2026-02-19 08:00:00+00:00,2026-02-19 12:00:00+00:00,2026-02-19 11:50:00+00:00,67299.4,66651.8,647.5999999999913,0.5,66975.6,False,,LOW_BREAK_BEFORE_FILL,2026-02-19 11:55:00+00:00,,
reference_validation,BULL,12-16,2026-02-22 12:00:00+00:00,2026-02-22 16:00:00+00:00,2026-02-22 12:50:00+00:00,68220.0,67877.0,343.0,0.05,67894.15,True,2026-02-22 12:50:00+00:00,REBREAK_LOW_AFTER_FILL,2026-02-22 13:35:00+00:00,0.0,45.0
reference_validation,BULL,12-16,2026-02-22 12:00:00+00:00,2026-02-22 16:00:00+00:00,2026-02-22 12:50:00+00:00,68220.0,67877.0,343.0,0.1,67911.3,True,2026-02-22 12:50:00+00:00,REBREAK_LOW_AFTER_FILL,2026-02-22 13:35:00+00:00,0.0,45.0
reference_validation,BULL,12-16,2026-02-22 12:00:00+00:00,2026-02-22 16:00:00+00:00,2026-02-22 12:50:00+00:00,68220.0,67877.0,343.0,0.15,67928.45,True,2026-02-22 12:50:00+00:00,REBREAK_LOW_AFTER_FILL,2026-02-22 13:35:00+00:00,0.0,45.0
reference_validation,BULL,12-16,2026-02-22 12:00:00+00:00,2026-02-22 16:00:00+00:00,2026-02-22 12:50:00+00:00,68220.0,67877.0,343.0,0.25,67962.75,True,2026-02-22 13:00:00+00:00,REBREAK_LOW_AFTER_FILL,2026-02-22 13:35:00+00:00,10.0,35.0
reference_validation,BULL,12-16,2026-02-22 12:00:00+00:00,2026-02-22 16:00:00+00:00,2026-02-22 12:50:00+00:00,68220.0,67877.0,343.0,0.5,68048.5,False,,LOW_BREAK_BEFORE_FILL,2026-02-22 13:35:00+00:00,,
reference_validation,BULL,12-16,2026-02-26 12:00:00+00:00,2026-02-26 16:00:00+00:00,2026-02-26 14:15:00+00:00,68689.7,67750.0,939.6999999999971,0.05,67796.985,True,2026-02-26 14:15:00+00:00,REBREAK_LOW_AFTER_FILL,2026-02-26 14:50:00+00:00,0.0,35.0
reference_validation,BULL,12-16,2026-02-26 12:00:00+00:00,2026-02-26 16:00:00+00:00,2026-02-26 14:15:00+00:00,68689.7,67750.0,939.6999999999971,0.1,67843.97,True,2026-02-26 14:15:00+00:00,REBREAK_LOW_AFTER_FILL,2026-02-26 14:50:00+00:00,0.0,35.0
reference_validation,BULL,12-16,2026-02-26 12:00:00+00:00,2026-02-26 16:00:00+00:00,2026-02-26 14:15:00+00:00,68689.7,67750.0,939.6999999999971,0.15,67890.955,True,2026-02-26 14:15:00+00:00,REBREAK_LOW_AFTER_FILL,2026-02-26 14:50:00+00:00,0.0,35.0
reference_validation,BULL,12-16,2026-02-26 12:00:00+00:00,2026-02-26 16:00:00+00:00,2026-02-26 14:15:00+00:00,68689.7,67750.0,939.6999999999971,0.25,67984.925,True,2026-02-26 14:20:00+00:00,REBREAK_LOW_AFTER_FILL,2026-02-26 14:50:00+00:00,5.0,30.0
reference_validation,BULL,12-16,2026-02-26 12:00:00+00:00,2026-02-26 16:00:00+00:00,2026-02-26 14:15:00+00:00,68689.7,67750.0,939.6999999999971,0.5,68219.85,True,2026-02-26 14:35:00+00:00,REBREAK_LOW_AFTER_FILL,2026-02-26 14:50:00+00:00,20.0,15.0
reference_validation,BULL,16-20,2026-02-26 16:00:00+00:00,2026-02-26 20:00:00+00:00,2026-02-26 17:05:00+00:00,68270.9,66730.7,1540.199999999997,0.05,66807.70999999999,True,2026-02-26 17:05:00+00:00,REBREAK_LOW_AFTER_FILL,2026-02-26 17:45:00+00:00,0.0,40.0
reference_validation,BULL,16-20,2026-02-26 16:00:00+00:00,2026-02-26 20:00:00+00:00,2026-02-26 17:05:00+00:00,68270.9,66730.7,1540.199999999997,0.1,66884.72,True,2026-02-26 17:05:00+00:00,REBREAK_LOW_AFTER_FILL,2026-02-26 17:45:00+00:00,0.0,40.0
reference_validation,BULL,16-20,2026-02-26 16:00:00+00:00,2026-02-26 20:00:00+00:00,2026-02-26 17:05:00+00:00,68270.9,66730.7,1540.199999999997,0.15,66961.73,True,2026-02-26 17:10:00+00:00,REBREAK_LOW_AFTER_FILL,2026-02-26 17:45:00+00:00,5.0,35.0
reference_validation,BULL,16-20,2026-02-26 16:00:00+00:00,2026-02-26 20:00:00+00:00,2026-02-26 17:05:00+00:00,68270.9,66730.7,1540.199999999997,0.25,67115.75,False,,LOW_BREAK_BEFORE_FILL,2026-02-26 17:45:00+00:00,,
reference_validation,BULL,16-20,2026-02-26 16:00:00+00:00,2026-02-26 20:00:00+00:00,2026-02-26 17:05:00+00:00,68270.9,66730.7,1540.199999999997,0.5,67500.79999999999,False,,LOW_BREAK_BEFORE_FILL,2026-02-26 17:45:00+00:00,,
reference_validation,SIDEWAYS,12-16,2026-02-27 12:00:00+00:00,2026-02-27 16:00:00+00:00,2026-02-27 12:25:00+00:00,68127.8,65923.0,2204.800000000003,0.05,66033.24,False,,LOW_BREAK_BEFORE_FILL,2026-02-27 12:30:00+00:00,,
reference_validation,SIDEWAYS,12-16,2026-02-27 12:00:00+00:00,2026-02-27 16:00:00+00:00,2026-02-27 12:25:00+00:00,68127.8,65923.0,2204.800000000003,0.1,66143.48,False,,LOW_BREAK_BEFORE_FILL,2026-02-27 12:30:00+00:00,,
reference_validation,SIDEWAYS,12-16,2026-02-27 12:00:00+00:00,2026-02-27 16:00:00+00:00,2026-02-27 12:25:00+00:00,68127.8,65923.0,2204.800000000003,0.15,66253.72,False,,LOW_BREAK_BEFORE_FILL,2026-02-27 12:30:00+00:00,,
reference_validation,SIDEWAYS,12-16,2026-02-27 12:00:00+00:00,2026-02-27 16:00:00+00:00,2026-02-27 12:25:00+00:00,68127.8,65923.0,2204.800000000003,0.25,66474.2,False,,LOW_BREAK_BEFORE_FILL,2026-02-27 12:30:00+00:00,,
reference_validation,SIDEWAYS,12-16,2026-02-27 12:00:00+00:00,2026-02-27 16:00:00+00:00,2026-02-27 12:25:00+00:00,68127.8,65923.0,2204.800000000003,0.5,67025.4,False,,LOW_BREAK_BEFORE_FILL,2026-02-27 12:30:00+00:00,,
reference_validation,BEAR,04-08,2026-02-28 04:00:00+00:00,2026-02-28 08:00:00+00:00,2026-02-28 05:15:00+00:00,65994.7,65681.9,312.8000000000029,0.05,65697.54,True,2026-02-28 05:15:00+00:00,REBREAK_LOW_AFTER_FILL,2026-02-28 05:20:00+00:00,0.0,5.0
reference_validation,BEAR,04-08,2026-02-28 04:00:00+00:00,2026-02-28 08:00:00+00:00,2026-02-28 05:15:00+00:00,65994.7,65681.9,312.8000000000029,0.1,65713.18,False,,LOW_BREAK_BEFORE_FILL,2026-02-28 05:20:00+00:00,,
reference_validation,BEAR,04-08,2026-02-28 04:00:00+00:00,2026-02-28 08:00:00+00:00,2026-02-28 05:15:00+00:00,65994.7,65681.9,312.8000000000029,0.15,65728.81999999999,False,,LOW_BREAK_BEFORE_FILL,2026-02-28 05:20:00+00:00,,
reference_validation,BEAR,04-08,2026-02-28 04:00:00+00:00,2026-02-28 08:00:00+00:00,2026-02-28 05:15:00+00:00,65994.7,65681.9,312.8000000000029,0.25,65760.09999999999,False,,LOW_BREAK_BEFORE_FILL,2026-02-28 05:20:00+00:00,,
reference_validation,BEAR,04-08,2026-02-28 04:00:00+00:00,2026-02-28 08:00:00+00:00,2026-02-28 05:15:00+00:00,65994.7,65681.9,312.8000000000029,0.5,65838.29999999999,False,,LOW_BREAK_BEFORE_FILL,2026-02-28 05:20:00+00:00,,
reference_validation,BULL,00-04,2026-03-03 00:00:00+00:00,2026-03-03 04:00:00+00:00,2026-03-03 02:50:00+00:00,69500.0,68529.5,970.5,0.05,68578.025,False,,LOW_BREAK_BEFORE_FILL,2026-03-03 02:55:00+00:00,,
reference_validation,BULL,00-04,2026-03-03 00:00:00+00:00,2026-03-03 04:00:00+00:00,2026-03-03 02:50:00+00:00,69500.0,68529.5,970.5,0.1,68626.55,False,,LOW_BREAK_BEFORE_FILL,2026-03-03 02:55:00+00:00,,
reference_validation,BULL,00-04,2026-03-03 00:00:00+00:00,2026-03-03 04:00:00+00:00,2026-03-03 02:50:00+00:00,69500.0,68529.5,970.5,0.15,68675.075,False,,LOW_BREAK_BEFORE_FILL,2026-03-03 02:55:00+00:00,,
reference_validation,BULL,00-04,2026-03-03 00:00:00+00:00,2026-03-03 04:00:00+00:00,2026-03-03 02:50:00+00:00,69500.0,68529.5,970.5,0.25,68772.125,False,,LOW_BREAK_BEFORE_FILL,2026-03-03 02:55:00+00:00,,
reference_validation,BULL,00-04,2026-03-03 00:00:00+00:00,2026-03-03 04:00:00+00:00,2026-03-03 02:50:00+00:00,69500.0,68529.5,970.5,0.5,69014.75,False,,LOW_BREAK_BEFORE_FILL,2026-03-03 02:55:00+00:00,,
