role,partition,dev_block,execution_start,lane,horizon_min,required_closes_above_H,H,L,R,parent_entry_ts,parent_exit_ts,parent_pnl,parent_pnl_5bps,signal_ts,signal_delay_min,signal_close,reentry_ts,reentry_price,exit_ts,exit_price,exit_reason,invalidation_close_ts,recovery_pnl,recovery_pnl_5bps,combined_episode_pnl,combined_episode_pnl_5bps,rescued,rescued_5bps,parent_mae_R,scope
REF_SUPPORT,reference_validation,,2025-11-21 15:00:00+00:00,RC30_C2,30,2,129.5,121.55,7.950000000000003,2025-11-21 17:05:00+00:00,2025-11-21 17:20:00+00:00,-0.4633204633204824,-0.7133204633204824,2025-11-21 17:25:00+00:00,10.0,129.72,2025-11-21 17:30:00+00:00,129.72,2025-11-21 17:55:00+00:00,129.14,FAILED_RECLAIM,2025-11-21 17:50:00+00:00,-2.235584335491869,-2.485584335491869,-2.6989047988123516,-3.1989047988123516,False,False,0.0893081761006299,OOS
REF_SUPPORT,reference_validation,,2026-01-05 15:00:00+00:00,RC30_C2,30,2,135.97,133.09,2.8799999999999955,2026-01-05 15:40:00+00:00,2026-01-05 15:55:00+00:00,-0.22063690519968926,-0.47063690519968926,2026-01-05 16:00:00+00:00,10.0,136.14,2026-01-05 16:05:00+00:00,136.14,2026-01-05 16:15:00+00:00,135.68,FAILED_RECLAIM,2026-01-05 16:10:00+00:00,-1.6894373439105825,-1.9394373439105825,-1.9100742491102718,-2.410074249110272,False,False,0.12847222222222401,OOS
REF_SUPPORT,reference_validation,,2026-02-16 15:00:00+00:00,RC30_C2,30,2,86.88,83.39,3.489999999999995,2026-02-17 00:45:00+00:00,2026-02-17 00:55:00+00:00,-0.6906077348065587,-0.9406077348065587,2026-02-17 01:20:00+00:00,30.0,86.99,2026-02-17 01:25:00+00:00,86.99,2026-02-17 01:35:00+00:00,86.88,FAILED_RECLAIM,2026-02-17 01:30:00+00:00,-0.6322565812162395,-0.8822565812162395,-1.3228643160227982,-1.8228643160227982,False,False,0.1318051575931216,OOS
REF_SUPPORT,reference_validation,,2026-04-16 15:00:00+00:00,RC30_C2,30,2,86.25,83.7,2.549999999999997,2026-04-16 15:10:00+00:00,2026-04-16 15:30:00+00:00,-0.28985507246376274,-0.5398550724637627,2026-04-16 15:40:00+00:00,15.0,86.69,2026-04-16 15:45:00+00:00,86.69,2026-04-16 16:50:00+00:00,86.11,FAILED_RECLAIM,2026-04-16 16:45:00+00:00,-3.3452532010612157,-3.595253201061216,-3.6351082735249785,-4.135108273524979,False,False,0.11764705882352842,OOS
REF_SUPPORT,reference_validation,,2026-04-24 15:00:00+00:00,RC30_C2,30,2,86.75,85.12,1.6299999999999955,2026-04-24 20:35:00+00:00,2026-04-24 20:45:00+00:00,-0.5187319884726316,-0.7687319884726316,2026-04-24 20:50:00+00:00,10.0,86.79,2026-04-24 20:55:00+00:00,86.79,2026-04-24 21:15:00+00:00,86.54,FAILED_RECLAIM,2026-04-24 21:10:00+00:00,-1.4402580942504684,-1.6902580942504684,-1.9589900827231,-2.4589900827231,False,False,0.12269938650306957,OOS
REF_SUPPORT,reference_validation,,2026-05-02 15:00:00+00:00,RC30_C2,30,2,84.05,83.47,0.5799999999999983,2026-05-02 16:10:00+00:00,2026-05-02 16:30:00+00:00,-0.17846519928615967,-0.42846519928615967,2026-05-02 16:50:00+00:00,25.0,84.18,2026-05-02 16:55:00+00:00,84.17,2026-05-02 17:15:00+00:00,84.04,FAILED_RECLAIM,2026-05-02 17:10:00+00:00,-0.7722466436972386,-1.0222466436972386,-0.9507118429833983,-1.4507118429833983,False,False,0.1034482758620732,OOS
REF_SUPPORT,reference_validation,,2026-06-08 15:00:00+00:00,RC30_C2,30,2,67.3,65.75,1.5499999999999972,2026-06-08 15:00:00+00:00,2026-06-08 15:35:00+00:00,-0.5943536404160454,-0.8443536404160454,2026-06-08 15:40:00+00:00,10.0,67.35,2026-06-08 15:45:00+00:00,67.35,2026-06-08 15:55:00+00:00,67.3,FAILED_RECLAIM,2026-06-08 15:50:00+00:00,-0.37119524870077303,-0.621195248700773,-0.9655488891168185,-1.4655488891168185,False,False,0.11612903225805996,OOS
REF_SUPPORT,reference_validation,,2026-06-13 15:00:00+00:00,RC30_C2,30,2,68.41,67.29,1.1199999999999903,2026-06-13 15:05:00+00:00,2026-06-13 15:45:00+00:00,-0.21926618915363294,-0.46926618915363294,2026-06-13 15:50:00+00:00,10.0,68.51,2026-06-13 15:55:00+00:00,68.51,2026-06-13 16:05:00+00:00,68.12,FAILED_RECLAIM,2026-06-13 16:00:00+00:00,-2.8462998102466996,-3.0962998102467,-3.0655659994003326,-3.565565999400333,False,False,0.12500000000000158,OOS
REF_SUPPORT,reference_validation,,2026-06-19 15:00:00+00:00,RC30_C2,30,2,69.55,67.86,1.6899999999999977,2026-06-19 23:55:00+00:00,2026-06-20 01:10:00+00:00,0.0,-0.25,2026-06-20 01:20:00+00:00,15.0,69.61,2026-06-20 01:25:00+00:00,69.61,2026-06-20 02:20:00+00:00,69.48,FAILED_RECLAIM,2026-06-20 02:15:00+00:00,-0.9337738830627607,-1.1837738830627607,-0.9337738830627607,-1.4337738830627607,False,False,0.0710059171597577,OOS
REF_SUPPORT,reference_validation,,2026-07-07 15:00:00+00:00,RC30_C2,30,2,81.96,80.45,1.509999999999991,2026-07-07 15:25:00+00:00,2026-07-07 15:45:00+00:00,0.0,-0.25,2026-07-07 15:50:00+00:00,10.0,82.13,2026-07-07 15:55:00+00:00,82.14,2026-07-07 16:05:00+00:00,81.93,FAILED_RECLAIM,2026-07-07 16:00:00+00:00,-1.2783053323593419,-1.5283053323593419,-1.2783053323593419,-1.7783053323593419,False,False,0.11258278145694604,OOS
REF_SUPPORT,reference_validation,,2026-07-17 15:00:00+00:00,RC30_C2,30,2,74.97,73.32,1.6500000000000057,2026-07-17 16:40:00+00:00,2026-07-17 16:55:00+00:00,-0.13338668800849662,-0.3833866880084966,2026-07-17 17:05:00+00:00,15.0,75.46,2026-07-17 17:10:00+00:00,75.47,2026-07-17 19:25:00+00:00,74.87,FAILED_RECLAIM,2026-07-17 19:20:00+00:00,-3.975089439512358,-4.225089439512359,-4.108476127520855,-4.608476127520856,False,False,0.10303030303030371,OOS
