partition,transition,date_utc,previous_session_start,previous_session_end,active_session_start,active_session_end,previous_session_high,previous_session_low,breakout_side,breakout_bar_start,breakout_ts,level,visit_no,visit_bar_start,visit_ts,same_visits_at_event,opp_visits_at_event
external,LONDON_TO_NEWYORK,2021-10-14,2021-10-14 08:00:00+00:00,2021-10-14 13:30:00+00:00,2021-10-14 13:30:00+00:00,2021-10-14 20:00:00+00:00,58199.2,57224.7,LOW,2021-10-14 15:05:00+00:00,2021-10-14 15:10:00+00:00,LOW,1,2021-10-14 15:00:00+00:00,2021-10-14 15:05:00+00:00,1,0
external,ASIA_TO_LONDON,2021-10-20,2021-10-20 00:00:00+00:00,2021-10-20 08:00:00+00:00,2021-10-20 08:00:00+00:00,2021-10-20 13:30:00+00:00,64400.0,63518.81,HIGH,2021-10-20 12:45:00+00:00,2021-10-20 12:50:00+00:00,HIGH,1,2021-10-20 12:40:00+00:00,2021-10-20 12:45:00+00:00,1,0
external,ASIA_TO_LONDON,2021-10-21,2021-10-21 00:00:00+00:00,2021-10-21 08:00:00+00:00,2021-10-21 08:00:00+00:00,2021-10-21 13:30:00+00:00,66109.3,64200.0,HIGH,2021-10-21 09:00:00+00:00,2021-10-21 09:05:00+00:00,HIGH,1,2021-10-21 08:40:00+00:00,2021-10-21 08:45:00+00:00,1,0
external,LONDON_TO_NEWYORK,2021-10-25,2021-10-25 08:00:00+00:00,2021-10-25 13:30:00+00:00,2021-10-25 13:30:00+00:00,2021-10-25 20:00:00+00:00,63293.61,62551.01,HIGH,2021-10-25 14:55:00+00:00,2021-10-25 15:00:00+00:00,HIGH,1,2021-10-25 13:30:00+00:00,2021-10-25 13:35:00+00:00,1,0
external,LONDON_TO_NEWYORK,2021-10-25,2021-10-25 08:00:00+00:00,2021-10-25 13:30:00+00:00,2021-10-25 13:30:00+00:00,2021-10-25 20:00:00+00:00,63293.61,62551.01,HIGH,2021-10-25 14:55:00+00:00,2021-10-25 15:00:00+00:00,HIGH,2,2021-10-25 13:55:00+00:00,2021-10-25 14:00:00+00:00,2,0
external,LONDON_TO_NEWYORK,2021-10-25,2021-10-25 08:00:00+00:00,2021-10-25 13:30:00+00:00,2021-10-25 13:30:00+00:00,2021-10-25 20:00:00+00:00,63293.61,62551.01,HIGH,2021-10-25 14:55:00+00:00,2021-10-25 15:00:00+00:00,HIGH,3,2021-10-25 14:50:00+00:00,2021-10-25 14:55:00+00:00,3,0
external,LONDON_TO_NEWYORK,2021-10-26,2021-10-26 08:00:00+00:00,2021-10-26 13:30:00+00:00,2021-10-26 13:30:00+00:00,2021-10-26 20:00:00+00:00,63194.0,62350.0,LOW,2021-10-26 13:45:00+00:00,2021-10-26 13:50:00+00:00,LOW,1,2021-10-26 13:35:00+00:00,2021-10-26 13:40:00+00:00,1,0
external,ASIA_TO_LONDON,2021-11-01,2021-11-01 00:00:00+00:00,2021-11-01 08:00:00+00:00,2021-11-01 08:00:00+00:00,2021-11-01 13:30:00+00:00,62440.0,59400.0,,,,HIGH,1,2021-11-01 08:05:00+00:00,2021-11-01 08:10:00+00:00,1,0
external,ASIA_TO_LONDON,2021-11-01,2021-11-01 00:00:00+00:00,2021-11-01 08:00:00+00:00,2021-11-01 08:00:00+00:00,2021-11-01 13:30:00+00:00,62440.0,59400.0,,,,HIGH,2,2021-11-01 11:00:00+00:00,2021-11-01 11:05:00+00:00,2,0
external,LONDON_TO_NEWYORK,2021-11-01,2021-11-01 08:00:00+00:00,2021-11-01 13:30:00+00:00,2021-11-01 13:30:00+00:00,2021-11-01 20:00:00+00:00,62543.58,61666.0,LOW,2021-11-01 14:50:00+00:00,2021-11-01 14:55:00+00:00,LOW,1,2021-11-01 14:45:00+00:00,2021-11-01 14:50:00+00:00,1,0
external,LONDON_TO_NEWYORK,2021-11-02,2021-11-02 08:00:00+00:00,2021-11-02 13:30:00+00:00,2021-11-02 13:30:00+00:00,2021-11-02 20:00:00+00:00,63692.17,61417.81,HIGH,2021-11-02 15:35:00+00:00,2021-11-02 15:40:00+00:00,HIGH,1,2021-11-02 14:00:00+00:00,2021-11-02 14:05:00+00:00,1,0
external,LONDON_TO_NEWYORK,2021-11-02,2021-11-02 08:00:00+00:00,2021-11-02 13:30:00+00:00,2021-11-02 13:30:00+00:00,2021-11-02 20:00:00+00:00,63692.17,61417.81,HIGH,2021-11-02 15:35:00+00:00,2021-11-02 15:40:00+00:00,HIGH,2,2021-11-02 15:30:00+00:00,2021-11-02 15:35:00+00:00,2,0
external,ASIA_TO_LONDON,2021-11-04,2021-11-04 00:00:00+00:00,2021-11-04 08:00:00+00:00,2021-11-04 08:00:00+00:00,2021-11-04 13:30:00+00:00,63149.0,61850.1,LOW,2021-11-04 08:35:00+00:00,2021-11-04 08:40:00+00:00,LOW,1,2021-11-04 08:00:00+00:00,2021-11-04 08:05:00+00:00,1,0
external,LONDON_TO_NEWYORK,2021-11-04,2021-11-04 08:00:00+00:00,2021-11-04 13:30:00+00:00,2021-11-04 13:30:00+00:00,2021-11-04 20:00:00+00:00,62376.51,61300.0,HIGH,2021-11-04 14:10:00+00:00,2021-11-04 14:15:00+00:00,HIGH,1,2021-11-04 14:05:00+00:00,2021-11-04 14:10:00+00:00,1,0
external,ASIA_TO_LONDON,2021-11-08,2021-11-08 00:00:00+00:00,2021-11-08 08:00:00+00:00,2021-11-08 08:00:00+00:00,2021-11-08 13:30:00+00:00,66485.05,63308.7,,,,HIGH,1,2021-11-08 09:05:00+00:00,2021-11-08 09:10:00+00:00,1,0
external,LONDON_TO_NEWYORK,2021-11-09,2021-11-09 08:00:00+00:00,2021-11-09 13:30:00+00:00,2021-11-09 13:30:00+00:00,2021-11-09 20:00:00+00:00,68300.0,67343.0,LOW,2021-11-09 15:00:00+00:00,2021-11-09 15:05:00+00:00,LOW,1,2021-11-09 14:55:00+00:00,2021-11-09 15:00:00+00:00,1,0
external,LONDON_TO_NEWYORK,2021-11-10,2021-11-10 08:00:00+00:00,2021-11-10 13:30:00+00:00,2021-11-10 13:30:00+00:00,2021-11-10 20:00:00+00:00,67186.0,66333.8,HIGH,2021-11-10 13:35:00+00:00,2021-11-10 13:40:00+00:00,LOW,1,2021-11-10 13:30:00+00:00,2021-11-10 13:35:00+00:00,1,0
external,ASIA_TO_LONDON,2021-11-11,2021-11-11 00:00:00+00:00,2021-11-11 08:00:00+00:00,2021-11-11 08:00:00+00:00,2021-11-11 13:30:00+00:00,65411.0,64147.12,HIGH,2021-11-11 09:25:00+00:00,2021-11-11 09:30:00+00:00,HIGH,1,2021-11-11 08:55:00+00:00,2021-11-11 09:00:00+00:00,1,0
external,ASIA_TO_LONDON,2021-11-12,2021-11-12 00:00:00+00:00,2021-11-12 08:00:00+00:00,2021-11-12 08:00:00+00:00,2021-11-12 13:30:00+00:00,65500.0,64105.0,LOW,2021-11-12 09:50:00+00:00,2021-11-12 09:55:00+00:00,LOW,1,2021-11-12 09:30:00+00:00,2021-11-12 09:35:00+00:00,1,0
external,ASIA_TO_LONDON,2021-11-12,2021-11-12 00:00:00+00:00,2021-11-12 08:00:00+00:00,2021-11-12 08:00:00+00:00,2021-11-12 13:30:00+00:00,65500.0,64105.0,LOW,2021-11-12 09:50:00+00:00,2021-11-12 09:55:00+00:00,LOW,2,2021-11-12 09:45:00+00:00,2021-11-12 09:50:00+00:00,2,0
external,LONDON_TO_NEWYORK,2021-11-15,2021-11-15 08:00:00+00:00,2021-11-15 13:30:00+00:00,2021-11-15 13:30:00+00:00,2021-11-15 20:00:00+00:00,66395.05,65326.39,LOW,2021-11-15 14:15:00+00:00,2021-11-15 14:20:00+00:00,LOW,1,2021-11-15 14:10:00+00:00,2021-11-15 14:15:00+00:00,1,0
external,ASIA_TO_LONDON,2021-11-16,2021-11-16 00:00:00+00:00,2021-11-16 08:00:00+00:00,2021-11-16 08:00:00+00:00,2021-11-16 13:30:00+00:00,63655.77,60283.72,LOW,2021-11-16 09:55:00+00:00,2021-11-16 10:00:00+00:00,LOW,1,2021-11-16 09:35:00+00:00,2021-11-16 09:40:00+00:00,1,0
external,ASIA_TO_LONDON,2021-11-16,2021-11-16 00:00:00+00:00,2021-11-16 08:00:00+00:00,2021-11-16 08:00:00+00:00,2021-11-16 13:30:00+00:00,63655.77,60283.72,LOW,2021-11-16 09:55:00+00:00,2021-11-16 10:00:00+00:00,LOW,2,2021-11-16 09:50:00+00:00,2021-11-16 09:55:00+00:00,2,0
external,LONDON_TO_NEWYORK,2021-11-16,2021-11-16 08:00:00+00:00,2021-11-16 13:30:00+00:00,2021-11-16 13:30:00+00:00,2021-11-16 20:00:00+00:00,61320.58,58397.14,,,,HIGH,1,2021-11-16 14:45:00+00:00,2021-11-16 14:50:00+00:00,1,0
external,ASIA_TO_LONDON,2021-11-17,2021-11-17 00:00:00+00:00,2021-11-17 08:00:00+00:00,2021-11-17 08:00:00+00:00,2021-11-17 13:30:00+00:00,60470.1,58571.42,HIGH,2021-11-17 10:50:00+00:00,2021-11-17 10:55:00+00:00,LOW,1,2021-11-17 10:35:00+00:00,2021-11-17 10:40:00+00:00,1,0
external,ASIA_TO_LONDON,2021-11-18,2021-11-18 00:00:00+00:00,2021-11-18 08:00:00+00:00,2021-11-18 08:00:00+00:00,2021-11-18 13:30:00+00:00,60999.0,59533.54,LOW,2021-11-18 08:45:00+00:00,2021-11-18 08:50:00+00:00,LOW,1,2021-11-18 08:15:00+00:00,2021-11-18 08:20:00+00:00,1,0
external,ASIA_TO_LONDON,2021-11-19,2021-11-19 00:00:00+00:00,2021-11-19 08:00:00+00:00,2021-11-19 08:00:00+00:00,2021-11-19 13:30:00+00:00,57560.0,55604.0,,,,HIGH,1,2021-11-19 13:25:00+00:00,2021-11-19 13:30:00+00:00,1,0
external,ASIA_TO_LONDON,2021-11-23,2021-11-23 00:00:00+00:00,2021-11-23 08:00:00+00:00,2021-11-23 08:00:00+00:00,2021-11-23 13:30:00+00:00,57280.0,55849.03,LOW,2021-11-23 09:30:00+00:00,2021-11-23 09:35:00+00:00,LOW,1,2021-11-23 08:20:00+00:00,2021-11-23 08:25:00+00:00,1,0
external,ASIA_TO_LONDON,2021-11-23,2021-11-23 00:00:00+00:00,2021-11-23 08:00:00+00:00,2021-11-23 08:00:00+00:00,2021-11-23 13:30:00+00:00,57280.0,55849.03,LOW,2021-11-23 09:30:00+00:00,2021-11-23 09:35:00+00:00,LOW,2,2021-11-23 08:30:00+00:00,2021-11-23 08:35:00+00:00,2,0
external,LONDON_TO_NEWYORK,2021-11-23,2021-11-23 08:00:00+00:00,2021-11-23 13:30:00+00:00,2021-11-23 13:30:00+00:00,2021-11-23 20:00:00+00:00,57743.87,55250.0,HIGH,2021-11-23 19:55:00+00:00,2021-11-23 20:00:00+00:00,HIGH,1,2021-11-23 15:00:00+00:00,2021-11-23 15:05:00+00:00,1,0
external,LONDON_TO_NEWYORK,2021-11-23,2021-11-23 08:00:00+00:00,2021-11-23 13:30:00+00:00,2021-11-23 13:30:00+00:00,2021-11-23 20:00:00+00:00,57743.87,55250.0,HIGH,2021-11-23 19:55:00+00:00,2021-11-23 20:00:00+00:00,HIGH,2,2021-11-23 19:45:00+00:00,2021-11-23 19:50:00+00:00,2,0
external,LONDON_TO_NEWYORK,2021-11-24,2021-11-24 08:00:00+00:00,2021-11-24 13:30:00+00:00,2021-11-24 13:30:00+00:00,2021-11-24 20:00:00+00:00,57499.02,56312.21,LOW,2021-11-24 13:50:00+00:00,2021-11-24 13:55:00+00:00,LOW,1,2021-11-24 13:45:00+00:00,2021-11-24 13:50:00+00:00,1,0
external,LONDON_TO_NEWYORK,2021-11-25,2021-11-25 08:00:00+00:00,2021-11-25 13:30:00+00:00,2021-11-25 13:30:00+00:00,2021-11-25 20:00:00+00:00,58888.0,57375.38,HIGH,2021-11-25 15:45:00+00:00,2021-11-25 15:50:00+00:00,HIGH,1,2021-11-25 15:05:00+00:00,2021-11-25 15:10:00+00:00,1,0
external,ASIA_TO_LONDON,2021-11-26,2021-11-26 00:00:00+00:00,2021-11-26 08:00:00+00:00,2021-11-26 08:00:00+00:00,2021-11-26 13:30:00+00:00,59186.41,56680.18,LOW,2021-11-26 08:05:00+00:00,2021-11-26 08:10:00+00:00,LOW,1,2021-11-26 08:00:00+00:00,2021-11-26 08:05:00+00:00,1,0
external,ASIA_TO_LONDON,2021-11-29,2021-11-29 00:00:00+00:00,2021-11-29 08:00:00+00:00,2021-11-29 08:00:00+00:00,2021-11-29 13:30:00+00:00,58338.0,57174.0,LOW,2021-11-29 09:40:00+00:00,2021-11-29 09:45:00+00:00,LOW,1,2021-11-29 09:35:00+00:00,2021-11-29 09:40:00+00:00,1,0
external,ASIA_TO_LONDON,2021-11-30,2021-11-30 00:00:00+00:00,2021-11-30 08:00:00+00:00,2021-11-30 08:00:00+00:00,2021-11-30 13:30:00+00:00,58023.06,55900.0,HIGH,2021-11-30 12:10:00+00:00,2021-11-30 12:15:00+00:00,HIGH,1,2021-11-30 12:00:00+00:00,2021-11-30 12:05:00+00:00,1,0
external,LONDON_TO_NEWYORK,2021-11-30,2021-11-30 08:00:00+00:00,2021-11-30 13:30:00+00:00,2021-11-30 13:30:00+00:00,2021-11-30 20:00:00+00:00,58347.01,56270.0,HIGH,2021-11-30 13:55:00+00:00,2021-11-30 14:00:00+00:00,HIGH,1,2021-11-30 13:50:00+00:00,2021-11-30 13:55:00+00:00,1,0
external,ASIA_TO_LONDON,2021-12-01,2021-12-01 00:00:00+00:00,2021-12-01 08:00:00+00:00,2021-12-01 08:00:00+00:00,2021-12-01 13:30:00+00:00,57715.0,56669.49,HIGH,2021-12-01 08:30:00+00:00,2021-12-01 08:35:00+00:00,HIGH,1,2021-12-01 08:20:00+00:00,2021-12-01 08:25:00+00:00,1,0
external,ASIA_TO_LONDON,2021-12-03,2021-12-03 00:00:00+00:00,2021-12-03 08:00:00+00:00,2021-12-03 08:00:00+00:00,2021-12-03 13:30:00+00:00,57080.0,56101.81,HIGH,2021-12-03 10:05:00+00:00,2021-12-03 10:10:00+00:00,HIGH,1,2021-12-03 10:00:00+00:00,2021-12-03 10:05:00+00:00,1,0
external,LONDON_TO_NEWYORK,2021-12-03,2021-12-03 08:00:00+00:00,2021-12-03 13:30:00+00:00,2021-12-03 13:30:00+00:00,2021-12-03 20:00:00+00:00,57382.98,56472.45,LOW,2021-12-03 14:45:00+00:00,2021-12-03 14:50:00+00:00,HIGH,1,2021-12-03 13:30:00+00:00,2021-12-03 13:35:00+00:00,1,0
external,ASIA_TO_LONDON,2021-12-06,2021-12-06 00:00:00+00:00,2021-12-06 08:00:00+00:00,2021-12-06 08:00:00+00:00,2021-12-06 13:30:00+00:00,49436.45,47695.18,LOW,2021-12-06 09:35:00+00:00,2021-12-06 09:40:00+00:00,HIGH,1,2021-12-06 08:00:00+00:00,2021-12-06 08:05:00+00:00,1,0
external,ASIA_TO_LONDON,2021-12-07,2021-12-07 00:00:00+00:00,2021-12-07 08:00:00+00:00,2021-12-07 08:00:00+00:00,2021-12-07 13:30:00+00:00,51499.99,50322.3,,,,HIGH,1,2021-12-07 09:35:00+00:00,2021-12-07 09:40:00+00:00,1,0
external,ASIA_TO_LONDON,2021-12-07,2021-12-07 00:00:00+00:00,2021-12-07 08:00:00+00:00,2021-12-07 08:00:00+00:00,2021-12-07 13:30:00+00:00,51499.99,50322.3,,,,HIGH,2,2021-12-07 12:00:00+00:00,2021-12-07 12:05:00+00:00,2,0
external,ASIA_TO_LONDON,2021-12-13,2021-12-13 00:00:00+00:00,2021-12-13 08:00:00+00:00,2021-12-13 08:00:00+00:00,2021-12-13 13:30:00+00:00,50180.0,48411.47,LOW,2021-12-13 13:10:00+00:00,2021-12-13 13:15:00+00:00,LOW,1,2021-12-13 08:05:00+00:00,2021-12-13 08:10:00+00:00,1,0
external,ASIA_TO_LONDON,2021-12-13,2021-12-13 00:00:00+00:00,2021-12-13 08:00:00+00:00,2021-12-13 08:00:00+00:00,2021-12-13 13:30:00+00:00,50180.0,48411.47,LOW,2021-12-13 13:10:00+00:00,2021-12-13 13:15:00+00:00,LOW,2,2021-12-13 13:00:00+00:00,2021-12-13 13:05:00+00:00,2,0
external,ASIA_TO_LONDON,2021-12-14,2021-12-14 00:00:00+00:00,2021-12-14 08:00:00+00:00,2021-12-14 08:00:00+00:00,2021-12-14 13:30:00+00:00,47200.0,46255.6,HIGH,2021-12-14 08:35:00+00:00,2021-12-14 08:40:00+00:00,HIGH,1,2021-12-14 08:00:00+00:00,2021-12-14 08:05:00+00:00,1,0
external,LONDON_TO_NEWYORK,2021-12-14,2021-12-14 08:00:00+00:00,2021-12-14 13:30:00+00:00,2021-12-14 13:30:00+00:00,2021-12-14 20:00:00+00:00,47958.62,46768.01,LOW,2021-12-14 16:15:00+00:00,2021-12-14 16:20:00+00:00,LOW,1,2021-12-14 15:55:00+00:00,2021-12-14 16:00:00+00:00,1,0
external,LONDON_TO_NEWYORK,2021-12-20,2021-12-20 08:00:00+00:00,2021-12-20 13:30:00+00:00,2021-12-20 13:30:00+00:00,2021-12-20 20:00:00+00:00,46548.04,45550.0,HIGH,2021-12-20 19:45:00+00:00,2021-12-20 19:50:00+00:00,LOW,1,2021-12-20 14:20:00+00:00,2021-12-20 14:25:00+00:00,1,0
external,LONDON_TO_NEWYORK,2021-12-20,2021-12-20 08:00:00+00:00,2021-12-20 13:30:00+00:00,2021-12-20 13:30:00+00:00,2021-12-20 20:00:00+00:00,46548.04,45550.0,HIGH,2021-12-20 19:45:00+00:00,2021-12-20 19:50:00+00:00,HIGH,1,2021-12-20 19:10:00+00:00,2021-12-20 19:15:00+00:00,1,1
external,ASIA_TO_LONDON,2021-12-21,2021-12-21 00:00:00+00:00,2021-12-21 08:00:00+00:00,2021-12-21 08:00:00+00:00,2021-12-21 13:30:00+00:00,48800.0,46650.0,HIGH,2021-12-21 08:20:00+00:00,2021-12-21 08:25:00+00:00,HIGH,1,2021-12-21 08:05:00+00:00,2021-12-21 08:10:00+00:00,1,0
external,LONDON_TO_NEWYORK,2021-12-21,2021-12-21 08:00:00+00:00,2021-12-21 13:30:00+00:00,2021-12-21 13:30:00+00:00,2021-12-21 20:00:00+00:00,49298.78,48425.77,LOW,2021-12-21 15:30:00+00:00,2021-12-21 15:35:00+00:00,LOW,1,2021-12-21 15:25:00+00:00,2021-12-21 15:30:00+00:00,1,0
external,ASIA_TO_LONDON,2021-12-22,2021-12-22 00:00:00+00:00,2021-12-22 08:00:00+00:00,2021-12-22 08:00:00+00:00,2021-12-22 13:30:00+00:00,49599.0,48571.37,LOW,2021-12-22 13:25:00+00:00,2021-12-22 13:30:00+00:00,LOW,1,2021-12-22 12:50:00+00:00,2021-12-22 12:55:00+00:00,1,0
external,LONDON_TO_NEWYORK,2021-12-22,2021-12-22 08:00:00+00:00,2021-12-22 13:30:00+00:00,2021-12-22 13:30:00+00:00,2021-12-22 20:00:00+00:00,49522.28,48444.0,,,,LOW,1,2021-12-22 13:30:00+00:00,2021-12-22 13:35:00+00:00,1,0
external,ASIA_TO_LONDON,2021-12-23,2021-12-23 00:00:00+00:00,2021-12-23 08:00:00+00:00,2021-12-23 08:00:00+00:00,2021-12-23 13:30:00+00:00,48721.81,48020.0,HIGH,2021-12-23 13:00:00+00:00,2021-12-23 13:05:00+00:00,HIGH,1,2021-12-23 12:45:00+00:00,2021-12-23 12:50:00+00:00,1,0
external,LONDON_TO_NEWYORK,2021-12-27,2021-12-27 08:00:00+00:00,2021-12-27 13:30:00+00:00,2021-12-27 13:30:00+00:00,2021-12-27 20:00:00+00:00,51473.07,50501.71,HIGH,2021-12-27 14:40:00+00:00,2021-12-27 14:45:00+00:00,HIGH,1,2021-12-27 14:20:00+00:00,2021-12-27 14:25:00+00:00,1,0
external,LONDON_TO_NEWYORK,2021-12-27,2021-12-27 08:00:00+00:00,2021-12-27 13:30:00+00:00,2021-12-27 13:30:00+00:00,2021-12-27 20:00:00+00:00,51473.07,50501.71,HIGH,2021-12-27 14:40:00+00:00,2021-12-27 14:45:00+00:00,HIGH,2,2021-12-27 14:35:00+00:00,2021-12-27 14:40:00+00:00,2,0
external,ASIA_TO_LONDON,2021-12-29,2021-12-29 00:00:00+00:00,2021-12-29 08:00:00+00:00,2021-12-29 08:00:00+00:00,2021-12-29 13:30:00+00:00,48125.97,47420.0,LOW,2021-12-29 12:05:00+00:00,2021-12-29 12:10:00+00:00,LOW,1,2021-12-29 09:15:00+00:00,2021-12-29 09:20:00+00:00,1,0
external,LONDON_TO_NEWYORK,2021-12-30,2021-12-30 08:00:00+00:00,2021-12-30 13:30:00+00:00,2021-12-30 13:30:00+00:00,2021-12-30 20:00:00+00:00,47694.1,46650.0,HIGH,2021-12-30 18:50:00+00:00,2021-12-30 18:55:00+00:00,HIGH,1,2021-12-30 17:25:00+00:00,2021-12-30 17:30:00+00:00,1,0
development,ASIA_TO_LONDON,2022-01-03,2022-01-03 00:00:00+00:00,2022-01-03 08:00:00+00:00,2022-01-03 08:00:00+00:00,2022-01-03 13:30:00+00:00,47288.28,46717.26,HIGH,2022-01-03 11:10:00+00:00,2022-01-03 11:15:00+00:00,HIGH,1,2022-01-03 11:00:00+00:00,2022-01-03 11:05:00+00:00,1,0
development,LONDON_TO_NEWYORK,2022-01-03,2022-01-03 08:00:00+00:00,2022-01-03 13:30:00+00:00,2022-01-03 13:30:00+00:00,2022-01-03 20:00:00+00:00,47575.22,46777.0,LOW,2022-01-03 15:50:00+00:00,2022-01-03 15:55:00+00:00,LOW,1,2022-01-03 15:05:00+00:00,2022-01-03 15:10:00+00:00,1,0
development,ASIA_TO_LONDON,2022-01-06,2022-01-06 00:00:00+00:00,2022-01-06 08:00:00+00:00,2022-01-06 08:00:00+00:00,2022-01-06 13:30:00+00:00,43766.0,42566.73,,,,LOW,1,2022-01-06 09:35:00+00:00,2022-01-06 09:40:00+00:00,1,0
development,ASIA_TO_LONDON,2022-01-06,2022-01-06 00:00:00+00:00,2022-01-06 08:00:00+00:00,2022-01-06 08:00:00+00:00,2022-01-06 13:30:00+00:00,43766.0,42566.73,,,,LOW,2,2022-01-06 09:55:00+00:00,2022-01-06 10:00:00+00:00,2,0
development,ASIA_TO_LONDON,2022-01-06,2022-01-06 00:00:00+00:00,2022-01-06 08:00:00+00:00,2022-01-06 08:00:00+00:00,2022-01-06 13:30:00+00:00,43766.0,42566.73,,,,LOW,3,2022-01-06 10:20:00+00:00,2022-01-06 10:25:00+00:00,3,0
development,LONDON_TO_NEWYORK,2022-01-07,2022-01-07 08:00:00+00:00,2022-01-07 13:30:00+00:00,2022-01-07 13:30:00+00:00,2022-01-07 20:00:00+00:00,42960.0,41601.96,LOW,2022-01-07 13:40:00+00:00,2022-01-07 13:45:00+00:00,LOW,1,2022-01-07 13:35:00+00:00,2022-01-07 13:40:00+00:00,1,0
development,ASIA_TO_LONDON,2022-01-10,2022-01-10 00:00:00+00:00,2022-01-10 08:00:00+00:00,2022-01-10 08:00:00+00:00,2022-01-10 13:30:00+00:00,42219.84,41572.0,LOW,2022-01-10 11:40:00+00:00,2022-01-10 11:45:00+00:00,LOW,1,2022-01-10 11:10:00+00:00,2022-01-10 11:15:00+00:00,1,0
development,LONDON_TO_NEWYORK,2022-01-10,2022-01-10 08:00:00+00:00,2022-01-10 13:30:00+00:00,2022-01-10 13:30:00+00:00,2022-01-10 20:00:00+00:00,42098.52,40726.16,LOW,2022-01-10 14:00:00+00:00,2022-01-10 14:05:00+00:00,LOW,1,2022-01-10 13:50:00+00:00,2022-01-10 13:55:00+00:00,1,0
development,ASIA_TO_LONDON,2022-01-12,2022-01-12 00:00:00+00:00,2022-01-12 08:00:00+00:00,2022-01-12 08:00:00+00:00,2022-01-12 13:30:00+00:00,42949.97,42415.0,HIGH,2022-01-12 10:10:00+00:00,2022-01-12 10:15:00+00:00,HIGH,1,2022-01-12 10:05:00+00:00,2022-01-12 10:10:00+00:00,1,0
development,ASIA_TO_LONDON,2022-01-14,2022-01-14 00:00:00+00:00,2022-01-14 08:00:00+00:00,2022-01-14 08:00:00+00:00,2022-01-14 13:30:00+00:00,42950.7,42350.0,LOW,2022-01-14 10:50:00+00:00,2022-01-14 10:55:00+00:00,LOW,1,2022-01-14 08:10:00+00:00,2022-01-14 08:15:00+00:00,1,0
development,ASIA_TO_LONDON,2022-01-14,2022-01-14 00:00:00+00:00,2022-01-14 08:00:00+00:00,2022-01-14 08:00:00+00:00,2022-01-14 13:30:00+00:00,42950.7,42350.0,LOW,2022-01-14 10:50:00+00:00,2022-01-14 10:55:00+00:00,LOW,2,2022-01-14 08:30:00+00:00,2022-01-14 08:35:00+00:00,2,0
development,LONDON_TO_NEWYORK,2022-01-17,2022-01-17 08:00:00+00:00,2022-01-17 13:30:00+00:00,2022-01-17 13:30:00+00:00,2022-01-17 20:00:00+00:00,42887.63,42420.0,LOW,2022-01-17 16:05:00+00:00,2022-01-17 16:10:00+00:00,LOW,1,2022-01-17 15:10:00+00:00,2022-01-17 15:15:00+00:00,1,0
development,LONDON_TO_NEWYORK,2022-01-17,2022-01-17 08:00:00+00:00,2022-01-17 13:30:00+00:00,2022-01-17 13:30:00+00:00,2022-01-17 20:00:00+00:00,42887.63,42420.0,LOW,2022-01-17 16:05:00+00:00,2022-01-17 16:10:00+00:00,LOW,2,2022-01-17 15:55:00+00:00,2022-01-17 16:00:00+00:00,2,0
development,LONDON_TO_NEWYORK,2022-01-18,2022-01-18 08:00:00+00:00,2022-01-18 13:30:00+00:00,2022-01-18 13:30:00+00:00,2022-01-18 20:00:00+00:00,42040.0,41379.39,LOW,2022-01-18 14:30:00+00:00,2022-01-18 14:35:00+00:00,LOW,1,2022-01-18 14:25:00+00:00,2022-01-18 14:30:00+00:00,1,0
development,ASIA_TO_LONDON,2022-01-19,2022-01-19 00:00:00+00:00,2022-01-19 08:00:00+00:00,2022-01-19 08:00:00+00:00,2022-01-19 13:30:00+00:00,42498.87,41133.73,,,,LOW,1,2022-01-19 08:35:00+00:00,2022-01-19 08:40:00+00:00,1,0
development,LONDON_TO_NEWYORK,2022-01-19,2022-01-19 08:00:00+00:00,2022-01-19 13:30:00+00:00,2022-01-19 13:30:00+00:00,2022-01-19 20:00:00+00:00,42338.38,41115.64,HIGH,2022-01-19 14:35:00+00:00,2022-01-19 14:40:00+00:00,HIGH,1,2022-01-19 14:30:00+00:00,2022-01-19 14:35:00+00:00,1,0
development,ASIA_TO_LONDON,2022-01-24,2022-01-24 00:00:00+00:00,2022-01-24 08:00:00+00:00,2022-01-24 08:00:00+00:00,2022-01-24 13:30:00+00:00,36249.53,34798.2,LOW,2022-01-24 09:15:00+00:00,2022-01-24 09:20:00+00:00,LOW,1,2022-01-24 08:45:00+00:00,2022-01-24 08:50:00+00:00,1,0
development,ASIA_TO_LONDON,2022-01-25,2022-01-25 00:00:00+00:00,2022-01-25 08:00:00+00:00,2022-01-25 08:00:00+00:00,2022-01-25 13:30:00+00:00,36667.62,35693.0,,,,HIGH,1,2022-01-25 10:15:00+00:00,2022-01-25 10:20:00+00:00,1,0
development,ASIA_TO_LONDON,2022-01-25,2022-01-25 00:00:00+00:00,2022-01-25 08:00:00+00:00,2022-01-25 08:00:00+00:00,2022-01-25 13:30:00+00:00,36667.62,35693.0,,,,HIGH,2,2022-01-25 12:40:00+00:00,2022-01-25 12:45:00+00:00,2,0
development,LONDON_TO_NEWYORK,2022-01-25,2022-01-25 08:00:00+00:00,2022-01-25 13:30:00+00:00,2022-01-25 13:30:00+00:00,2022-01-25 20:00:00+00:00,36793.85,35993.84,HIGH,2022-01-25 14:35:00+00:00,2022-01-25 14:40:00+00:00,HIGH,1,2022-01-25 14:20:00+00:00,2022-01-25 14:25:00+00:00,1,0
