role,partition,dev_block,execution_start,loss_class,episode_class_before_a8,lane,window_min,H,L,R,parent_pnl,parent_pnl_5bps,h2_recovery_pnl,h2_recovery_pnl_5bps,episode_pnl_before_a8,episode_pnl_before_a8_5bps,h2_exit_ts,reclaim_signal_ts,reclaim_signal_close,reentry_ts,reentry_price,a8_exit_ts,a8_exit_price,a8_exit_reason,a8_invalidation_close_ts,a8_pnl,a8_pnl_5bps,a8_won,a8_won_5bps,combined_episode_pnl,combined_episode_pnl_5bps,rescued,rescued_5bps,selection_scope
CENTRAL,reference_validation,,2025-03-18 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,123.96,121.8,2.1599999999999966,-0.1613423685059567,-0.4113423685059567,-0.5243626976443871,-0.7743626976443871,-0.6857050661503439,-1.1857050661503439,2025-03-18 19:40:00+00:00,2025-03-18 19:50:00+00:00,124.03,2025-03-18 19:55:00+00:00,124.03,2025-03-18 20:15:00+00:00,123.79,FAILED_RECLAIM,2025-03-18 20:10:00+00:00,-0.9675078610013599,-1.2175078610013599,False,False,-1.6532129271517038,-2.4032129271517038,False,False,FROZEN_OOS
CENTRAL,reference_validation,,2025-04-19 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,140.71,137.57,3.140000000000015,-0.4264089261601933,-0.6764089261601933,-0.49747708052028106,-0.7474770805202811,-0.9238860066804744,-1.4238860066804744,2025-04-20 03:35:00+00:00,2025-04-20 03:50:00+00:00,140.79,2025-04-20 03:55:00+00:00,140.79,2025-04-20 04:05:00+00:00,140.61,FAILED_RECLAIM,2025-04-20 04:00:00+00:00,-0.6392499467290924,-0.8892499467290924,False,False,-1.5631359534095668,-2.313135953409567,False,False,FROZEN_OOS
CENTRAL,reference_validation,,2025-04-24 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,151.64,148.48,3.1599999999999966,-0.5935109469796251,-0.8435109469796251,-0.03297283038772303,-0.28297283038772303,-0.6264837773673482,-1.1264837773673482,2025-04-24 20:15:00+00:00,2025-04-24 20:20:00+00:00,151.68,2025-04-24 20:25:00+00:00,151.68,2025-04-24 20:35:00+00:00,151.43,FAILED_RECLAIM,2025-04-24 20:30:00+00:00,-0.8241033755274074,-1.0741033755274074,False,False,-1.4505871528947556,-2.2005871528947556,False,False,FROZEN_OOS
CENTRAL,reference_validation,,2025-04-27 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,149.71,148.12,1.5900000000000034,-0.0667958052234518,-0.3167958052234518,-0.16698951305860188,-0.4169895130586019,-0.23378531828205368,-0.7337853182820537,2025-04-27 19:35:00+00:00,2025-04-27 19:35:00+00:00,149.88,2025-04-27 19:40:00+00:00,149.88,2025-04-27 20:05:00+00:00,149.49,FAILED_RECLAIM,2025-04-27 20:00:00+00:00,-1.3010408326660783,-1.5510408326660783,False,False,-1.534826150948132,-2.284826150948132,False,False,FROZEN_OOS
CENTRAL,reference_validation,,2025-05-09 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,172.64,167.4,5.239999999999981,-0.9267840593141784,-1.1767840593141785,-0.4344300278034674,-0.6844300278034674,-1.361214087117646,-1.861214087117646,2025-05-09 23:40:00+00:00,2025-05-09 23:50:00+00:00,172.66,2025-05-09 23:55:00+00:00,172.66,2025-05-10 00:15:00+00:00,174.736,TARGET,,6.0118151279972,5.7618151279972,True,True,4.650601040879554,3.900601040879554,True,True,FROZEN_OOS
CENTRAL,reference_validation,,2025-05-24 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,177.37,175.11,2.259999999999991,-0.1127586401307723,-0.3627586401307723,-0.7329311608501587,-0.9829311608501587,-0.845689800980931,-1.345689800980931,2025-05-24 20:50:00+00:00,2025-05-24 20:55:00+00:00,177.68,2025-05-24 21:00:00+00:00,177.68,2025-05-24 21:10:00+00:00,177.13,FAILED_RECLAIM,2025-05-24 21:05:00+00:00,-1.5477262494372201,-1.7977262494372201,False,False,-2.393416050418151,-3.143416050418151,False,False,FROZEN_OOS
CENTRAL,reference_validation,,2025-05-28 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,172.84,168.8,4.039999999999992,-0.1157139551029584,-0.3657139551029584,-0.46285582041194484,-0.7128558204119448,-0.5785697755149033,-1.0785697755149033,2025-05-29 02:05:00+00:00,2025-05-29 02:25:00+00:00,173.34,2025-05-29 02:30:00+00:00,173.33,2025-05-29 02:45:00+00:00,174.456,TARGET,,3.2481393872958453,2.9981393872958453,True,True,2.669569611780942,1.919569611780942,True,True,FROZEN_OOS
CENTRAL,reference_validation,,2025-06-02 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,154.2,151.52,2.6799999999999784,-0.3566796368352221,-0.6066796368352221,-0.8754863813228986,-1.1254863813228986,-1.2321660181581207,-1.7321660181581207,2025-06-02 20:20:00+00:00,2025-06-02 20:40:00+00:00,154.23,2025-06-02 20:45:00+00:00,154.22,2025-06-02 20:55:00+00:00,153.94,FAILED_RECLAIM,2025-06-02 20:50:00+00:00,-0.9077940604331758,-1.1577940604331758,False,False,-2.1399600785912964,-2.8899600785912964,False,False,FROZEN_OOS
CENTRAL,reference_validation,,2025-06-08 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,153.8,149.4,4.400000000000006,-0.3901170351105487,-0.6401170351105487,-0.06501950585180438,-0.3150195058518044,-0.45513654096235306,-0.9551365409623531,2025-06-08 19:00:00+00:00,2025-06-08 19:00:00+00:00,153.84,2025-06-08 19:05:00+00:00,153.84,2025-06-08 22:15:00+00:00,153.76,FAILED_RECLAIM,2025-06-08 22:10:00+00:00,-0.2600104004160664,-0.5100104004160664,False,False,-0.7151469413784195,-1.4651469413784195,False,False,FROZEN_OOS
CENTRAL,reference_validation,,2025-06-19 18:00:00+00:00,L5_BREAK_FAIL_LATE,RESIDUAL_LATENT_RECOVERABLE,RC30,30,145.17,142.83,2.339999999999975,-0.4477509127229773,-0.6977509127229773,-0.06888475580346665,-0.31888475580346665,-0.5166356685264439,-1.016635668526444,2025-06-19 19:10:00+00:00,2025-06-19 19:10:00+00:00,145.69,2025-06-19 19:15:00+00:00,145.68,2025-06-19 19:40:00+00:00,145.1,FAILED_RECLAIM,2025-06-19 19:35:00+00:00,-1.990664470071457,-2.240664470071457,False,False,-2.507300138597901,-3.257300138597901,False,False,FROZEN_OOS
CENTRAL,reference_validation,,2025-06-24 18:00:00+00:00,L3_BREAK_FAST_FAIL_10M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,146.56,143.52,3.039999999999992,-0.3752729257642251,-0.6252729257642251,-0.20469432314412783,-0.45469432314412783,-0.5799672489083529,-1.079967248908353,2025-06-25 08:10:00+00:00,2025-06-25 08:10:00+00:00,146.58,2025-06-25 08:15:00+00:00,146.59,2025-06-25 08:25:00+00:00,146.12,FAILED_RECLAIM,2025-06-25 08:20:00+00:00,-1.6031107169656722,-1.8531107169656722,False,False,-2.183077965874025,-2.933077965874025,False,False,FROZEN_OOS
CENTRAL,reference_validation,,2025-07-02 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,153.54,148.97,4.569999999999993,-0.521036863358082,-0.771036863358082,-0.7489904910771839,-0.9989904910771839,-1.2700273544352658,-1.7700273544352658,2025-07-02 21:25:00+00:00,2025-07-02 21:30:00+00:00,153.61,2025-07-02 21:35:00+00:00,153.61,2025-07-02 21:45:00+00:00,153.5,FAILED_RECLAIM,2025-07-02 21:40:00+00:00,-0.3580496061454941,-0.6080496061454941,False,False,-1.62807696058076,-2.37807696058076,False,False,FROZEN_OOS
CENTRAL,reference_validation,,2025-07-17 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,175.3,171.15,4.150000000000006,-0.5134055904164603,-0.7634055904164603,-1.3976041072447654,-1.6476041072447654,-1.9110096976612256,-2.4110096976612256,2025-07-17 21:40:00+00:00,2025-07-17 21:40:00+00:00,175.69,2025-07-17 21:45:00+00:00,175.69,2025-07-17 22:10:00+00:00,176.96,TARGET,,3.614320678467786,3.364320678467786,True,True,1.7033109808065605,0.9533109808065605,True,True,FROZEN_OOS
CENTRAL,reference_validation,,2025-07-27 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,189.7,184.8,4.899999999999977,-0.5007907221929453,-0.7507907221929453,-0.7116499736425363,-0.9616499736425363,-1.2124406958354816,-1.7124406958354816,2025-07-28 00:45:00+00:00,2025-07-28 00:50:00+00:00,189.83,2025-07-28 00:55:00+00:00,189.84,2025-07-28 01:05:00+00:00,188.8,FAILED_RECLAIM,2025-07-28 01:00:00+00:00,-2.739148756847831,-2.9891487568478317,False,False,-3.951589452683313,-4.701589452683313,False,False,FROZEN_OOS
CENTRAL,reference_validation,,2025-08-10 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,182.4,178.44,3.960000000000008,-0.1644736842105199,-0.4144736842105199,-2.796052631578949,-3.0460526315789496,-2.960526315789469,-3.4605263157894695,2025-08-10 21:05:00+00:00,2025-08-10 21:05:00+00:00,183.17,2025-08-10 21:10:00+00:00,183.16,2025-08-10 23:20:00+00:00,182.04,FAILED_RECLAIM,2025-08-10 23:15:00+00:00,-3.0574361214238954,-3.307436121423896,False,False,-6.017962437213365,-6.767962437213365,False,False,FROZEN_OOS
CENTRAL,reference_validation,,2025-08-16 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,189.39,186.82,2.569999999999993,-0.7920164739426139,-1.042016473942614,-0.5280109826283907,-0.7780109826283907,-1.3200274565710046,-1.8200274565710048,2025-08-17 02:35:00+00:00,2025-08-17 02:35:00+00:00,189.81,2025-08-17 02:40:00+00:00,189.8,2025-08-17 02:45:00+00:00,190.41799999999998,TARGET,,1.6280295047417237,1.3780295047417237,True,True,0.3080020481707191,-0.44199795182928114,True,False,FROZEN_OOS
CENTRAL,reference_validation,,2025-08-23 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,203.91,201.04,2.8700000000000045,-0.1961649747437288,-0.4461649747437288,-0.8337011426609586,-1.0837011426609586,-1.0298661174046875,-1.5298661174046875,2025-08-23 20:40:00+00:00,2025-08-23 21:00:00+00:00,204.09,2025-08-23 21:05:00+00:00,204.09,2025-08-23 21:20:00+00:00,203.62,FAILED_RECLAIM,2025-08-23 21:15:00+00:00,-1.1514527904356031,-1.4014527904356031,False,False,-2.1813189078402906,-2.9313189078402906,False,False,FROZEN_OOS
CENTRAL,reference_validation,,2025-09-02 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,205.32,199.37,5.949999999999989,-1.290668225209457,-1.540668225209457,-0.0730566919929787,-0.3230566919929787,-1.3637249172024357,-1.8637249172024357,2025-09-02 19:55:00+00:00,2025-09-02 19:55:00+00:00,205.44,2025-09-02 20:00:00+00:00,205.44,2025-09-02 20:20:00+00:00,207.7,TARGET,,5.500389408099715,5.250389408099715,True,True,4.13666449089728,3.3866644908972794,True,True,FROZEN_OOS
CENTRAL,reference_validation,,2025-09-06 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,202.56,199.5,3.0600000000000023,-0.5430489731437782,-0.7930489731437782,-0.0493680884676162,-0.2993680884676162,-0.5924170616113944,-1.0924170616113944,2025-09-07 03:15:00+00:00,2025-09-07 03:15:00+00:00,203.03,2025-09-07 03:20:00+00:00,203.02,2025-09-07 04:15:00+00:00,202.44,FAILED_RECLAIM,2025-09-07 04:10:00+00:00,-1.4284306964831295,-1.6784306964831295,False,False,-2.020847758094524,-2.770847758094524,False,False,FROZEN_OOS
CENTRAL,reference_validation,,2025-09-10 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,224.98,221.39,3.5900000000000034,-1.4667970486265114,-1.7167970486265114,-0.2222419770646078,-0.4722419770646078,-1.6890390256911192,-2.189039025691119,2025-09-11 01:00:00+00:00,2025-09-11 01:00:00+00:00,225.18,2025-09-11 01:05:00+00:00,225.18,2025-09-11 01:20:00+00:00,224.66,FAILED_RECLAIM,2025-09-11 01:15:00+00:00,-1.154631850075527,-1.404631850075527,False,False,-2.8436708757666462,-3.5936708757666462,False,False,FROZEN_OOS
CENTRAL,reference_validation,,2025-09-11 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,228.29,225.15,3.1399999999999864,-0.2847255683560146,-0.5347255683560146,-0.24092163476274742,-0.4909216347627474,-0.525647203118762,-1.025647203118762,2025-09-11 23:30:00+00:00,2025-09-11 23:30:00+00:00,228.69,2025-09-11 23:35:00+00:00,228.69,2025-09-12 00:10:00+00:00,228.24,FAILED_RECLAIM,2025-09-12 00:05:00+00:00,-0.9838646202282586,-1.2338646202282586,False,False,-1.5095118233470206,-2.2595118233470206,False,False,FROZEN_OOS
CENTRAL,reference_validation,,2025-09-13 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,240.99,235.54,5.450000000000017,-0.1037387443462711,-0.3537387443462712,-0.6016847172082285,-0.8516847172082285,-0.7054234615544995,-1.2054234615544996,2025-09-13 22:20:00+00:00,2025-09-13 22:20:00+00:00,241.0,2025-09-13 22:25:00+00:00,240.99,2025-09-13 22:45:00+00:00,240.98,FAILED_RECLAIM,2025-09-13 22:40:00+00:00,-0.02074774886928754,-0.27074774886928754,False,False,-0.7261712104237871,-1.4761712104237872,False,False,FROZEN_OOS
CENTRAL,reference_validation,,2025-09-26 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,201.99,193.18,8.810000000000002,-0.099014802713071,-0.349014802713071,-1.5099757413733483,-1.7599757413733483,-1.6089905440864194,-2.1089905440864194,2025-09-26 21:45:00+00:00,2025-09-26 21:45:00+00:00,202.13,2025-09-26 21:50:00+00:00,202.13,2025-09-27 06:20:00+00:00,201.98,FAILED_RECLAIM,2025-09-27 06:15:00+00:00,-0.37104833522982883,-0.6210483352298288,False,False,-1.9800388793162482,-2.7300388793162482,False,False,FROZEN_OOS
CENTRAL,reference_validation,,2025-10-08 18:00:00+00:00,L3_BREAK_FAST_FAIL_10M,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,227.56,219.33,8.22999999999999,-0.8788890841975872,-1.1288890841975872,-0.37352786078398426,-0.6235278607839843,-1.2524169449815714,-1.7524169449815714,2025-10-08 18:45:00+00:00,2025-10-08 18:45:00+00:00,227.62,2025-10-08 18:50:00+00:00,227.61,2025-10-08 21:10:00+00:00,227.47,FAILED_RECLAIM,2025-10-08 21:05:00+00:00,-0.307543605289784,-0.557543605289784,False,False,-1.5599605502713554,-2.3099605502713554,False,False,FROZEN_OOS
CENTRAL,reference_validation,,2025-11-01 18:00:00+00:00,L5_BREAK_FAIL_LATE,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,187.0,183.58,3.4199999999999875,-0.7486631016042633,-0.9986631016042632,-0.9358288770053291,-1.1858288770053291,-1.6844919786095924,-2.1844919786095924,2025-11-02 05:50:00+00:00,2025-11-02 05:55:00+00:00,187.01,2025-11-02 06:00:00+00:00,187.0,2025-11-02 06:10:00+00:00,186.61,FAILED_RECLAIM,2025-11-02 06:05:00+00:00,-1.0427807486630414,-1.2927807486630414,False,False,-2.727272727272634,-3.477272727272634,False,False,FROZEN_OOS
CENTRAL,reference_validation,,2025-11-02 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,185.27,181.91,3.3600000000000136,-0.1889134776272838,-0.4389134776272838,-2.4828628488152704,-2.7328628488152704,-2.6717763264425543,-3.1717763264425543,2025-11-02 22:35:00+00:00,2025-11-02 23:00:00+00:00,185.51,2025-11-02 23:05:00+00:00,185.51,2025-11-02 23:30:00+00:00,186.614,TARGET,,2.975580831222069,2.725580831222069,True,True,0.3038045047795146,-0.4461954952204854,True,False,FROZEN_OOS
CENTRAL,reference_validation,,2025-11-05 18:00:00+00:00,L5_BREAK_FAIL_LATE,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,162.4,156.83,5.569999999999993,-0.461822660098532,-0.711822660098532,-0.7697044334975534,-1.0197044334975534,-1.2315270935960854,-1.7315270935960854,2025-11-05 23:05:00+00:00,2025-11-05 23:10:00+00:00,162.49,2025-11-05 23:15:00+00:00,162.5,2025-11-06 00:00:00+00:00,162.29,FAILED_RECLAIM,2025-11-05 23:55:00+00:00,-0.6461538461538519,-0.8961538461538519,False,False,-1.8776809397499372,-2.627680939749937,False,False,FROZEN_OOS
CENTRAL,reference_validation,,2025-11-07 18:00:00+00:00,L5_BREAK_FAIL_LATE,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,161.43,149.69,11.740000000000007,-0.7123830762560401,-0.96238307625604,-1.8893638109397926,-2.139363810939793,-2.6017468871958327,-3.101746887195833,2025-11-08 01:00:00+00:00,2025-11-08 01:00:00+00:00,161.82,2025-11-08 01:05:00+00:00,161.81,2025-11-08 05:40:00+00:00,161.28,FAILED_RECLAIM,2025-11-08 05:35:00+00:00,-1.6377232556702426,-1.8877232556702426,False,False,-4.239470142866075,-4.989470142866075,False,False,FROZEN_OOS
CENTRAL,reference_validation,,2025-11-23 18:00:00+00:00,L0_NEVER_BREAK_REFERENCE_INVALIDATION,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,133.38,130.33,3.049999999999983,-12.708052181736315,-12.95805218173632,-2.3991602938970846,-2.6491602938970846,-15.1072124756334,-15.607212475633405,2025-11-24 02:35:00+00:00,2025-11-24 03:00:00+00:00,133.46,2025-11-24 03:05:00+00:00,133.46,2025-11-24 03:15:00+00:00,133.0,FAILED_RECLAIM,2025-11-24 03:10:00+00:00,-1.7233628053349714,-1.9733628053349717,False,False,-16.83057528096837,-17.580575280968375,False,False,FROZEN_OOS
CENTRAL,reference_validation,,2025-11-24 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,137.15,128.43,8.719999999999999,-1.166605905942364,-1.416605905942364,-0.18228217280352732,-0.4322821728035273,-1.3488880787458912,-1.8488880787458912,2025-11-24 18:45:00+00:00,2025-11-24 18:45:00+00:00,137.59,2025-11-24 18:50:00+00:00,137.59,2025-11-24 19:25:00+00:00,136.82,FAILED_RECLAIM,2025-11-24 19:20:00+00:00,-2.7981684715459587,-3.048168471545959,False,False,-4.14705655029185,-4.89705655029185,False,False,FROZEN_OOS
CENTRAL,reference_validation,,2025-11-27 18:00:00+00:00,L5_BREAK_FAIL_LATE,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,142.48,140.8,1.6799999999999784,-0.2105558674901919,-0.4605558674901919,-0.035092644581680155,-0.28509264458168015,-0.24564851207187205,-0.7456485120718721,2025-11-27 20:40:00+00:00,2025-11-27 20:40:00+00:00,142.55,2025-11-27 20:45:00+00:00,142.55,2025-11-27 21:00:00+00:00,142.39,FAILED_RECLAIM,2025-11-27 20:55:00+00:00,-0.5612065941775768,-0.8112065941775768,False,False,-0.8068551062494489,-1.556855106249449,False,False,FROZEN_OOS
CENTRAL,reference_validation,,2025-12-01 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,127.02,123.05,3.969999999999999,-1.1021886317115204,-1.3521886317115204,0.03936387970404631,-0.2106361202959537,-1.062824752007474,-1.562824752007474,2025-12-01 23:35:00+00:00,2025-12-01 23:35:00+00:00,127.07,2025-12-01 23:40:00+00:00,127.07,2025-12-01 23:50:00+00:00,126.65,FAILED_RECLAIM,2025-12-01 23:45:00+00:00,-1.6526324073344867,-1.9026324073344867,False,False,-2.7154571593419607,-3.4654571593419607,False,False,FROZEN_OOS
CENTRAL,reference_validation,,2026-01-02 18:00:00+00:00,L5_BREAK_FAIL_LATE,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,132.3,126.76,5.540000000000006,-0.0377928949358286,-0.2877928949358286,-0.7558578987151288,-1.0058578987151288,-0.7936507936509574,-1.2936507936509574,2026-01-03 02:05:00+00:00,2026-01-03 02:20:00+00:00,132.66,2026-01-03 02:25:00+00:00,132.65,2026-01-03 03:25:00+00:00,132.19,FAILED_RECLAIM,2026-01-03 03:20:00+00:00,-1.7338861666038596,-1.9838861666038599,False,False,-2.527536960254817,-3.2775369602548174,False,False,FROZEN_OOS
CENTRAL,reference_validation,,2026-01-16 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,143.68,140.17,3.5100000000000198,-0.3827951002227658,-0.6327951002227659,-0.5915924276169715,-0.8415924276169715,-0.9743875278397374,-1.4743875278397374,2026-01-16 20:10:00+00:00,2026-01-16 20:10:00+00:00,143.73,2026-01-16 20:15:00+00:00,143.72,2026-01-16 21:25:00+00:00,145.084,TARGET,,4.745338157528534,4.495338157528534,True,True,3.7709506296887962,3.0209506296887962,True,True,FROZEN_OOS
CENTRAL,reference_validation,,2026-01-17 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,144.29,143.52,0.7699999999999818,-0.4851341049275093,-0.7351341049275093,0.0,-0.25,-0.4851341049275093,-0.9851341049275093,2026-01-17 21:20:00+00:00,2026-01-17 21:20:00+00:00,144.31,2026-01-17 21:25:00+00:00,144.32,2026-01-17 21:40:00+00:00,144.2,FAILED_RECLAIM,2026-01-17 21:35:00+00:00,-0.41574279379158474,-0.6657427937915847,False,False,-0.900876898719094,-1.650876898719094,False,False,FROZEN_OOS
CENTRAL,reference_validation,,2026-01-21 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,131.13,125.17,5.959999999999994,-0.6100815984137475,-0.8600815984137475,-0.9151223976207046,-1.1651223976207046,-1.5252039960344521,-2.025203996034452,2026-01-21 21:30:00+00:00,2026-01-21 21:30:00+00:00,131.14,2026-01-21 21:35:00+00:00,131.13,2026-01-21 21:50:00+00:00,131.03,FAILED_RECLAIM,2026-01-21 21:45:00+00:00,-0.3813009990085714,-0.6313009990085714,False,False,-1.9065049950430235,-2.6565049950430235,False,False,FROZEN_OOS
CENTRAL,reference_validation,,2026-01-24 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,127.34,126.56,0.7800000000000011,-0.2748547196482209,-0.524854719648221,-0.19632479974868167,-0.44632479974868167,-0.47117951939690256,-0.9711795193969026,2026-01-24 19:10:00+00:00,2026-01-24 19:35:00+00:00,127.35,2026-01-24 19:40:00+00:00,127.35,2026-01-24 19:55:00+00:00,127.28,FAILED_RECLAIM,2026-01-24 19:50:00+00:00,-0.2748331370239221,-0.5248331370239221,False,False,-0.7460126564208247,-1.4960126564208247,False,False,FROZEN_OOS
CENTRAL,reference_validation,,2026-01-27 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,126.74,123.12,3.6199999999999903,-0.3550575982325665,-0.6050575982325666,0.0,-0.25,-0.3550575982325665,-0.8550575982325666,2026-01-28 01:40:00+00:00,2026-01-28 01:40:00+00:00,126.9,2026-01-28 01:45:00+00:00,126.9,2026-01-28 03:20:00+00:00,126.69,FAILED_RECLAIM,2026-01-28 03:15:00+00:00,-0.8274231678487287,-1.0774231678487287,False,False,-1.1824807660812953,-1.9324807660812953,False,False,FROZEN_OOS
CENTRAL,reference_validation,,2026-01-30 18:00:00+00:00,L5_BREAK_FAIL_LATE,RESIDUAL_TRUE_FAILURE_PROXY,RC30,30,117.95,114.5,3.450000000000003,-0.3391267486222982,-0.5891267486222982,-0.08478168715553291,-0.3347816871555329,-0.4239084357778311,-0.9239084357778311,2026-01-31 01:40:00+00:00,2026-01-31 01:40:00+00:00,118.12,2026-01-31 01:45:00+00:00,118.12,2026-01-31 02:05:00+00:00,117.83,FAILED_RECLAIM,2026-01-31 02:00:00+00:00,-1.2275651879444793,-1.4775651879444793,False,False,-1.6514736237223104,-2.4014736237223104,False,False,FROZEN_OOS
CENTRAL,reference_validation,,2026-02-16 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,84.75,82.51,2.239999999999995,-0.5309734513274655,-0.7809734513274655,-0.11799410029494917,-0.36799410029494917,-0.6489675516224147,-1.1489675516224147,2026-02-16 19:50:00+00:00,2026-02-16 19:50:00+00:00,84.76,2026-02-16 19:55:00+00:00,84.76,2026-02-16 20:05:00+00:00,84.66,FAILED_RECLAIM,2026-02-16 20:00:00+00:00,-0.5899008966493979,-0.8399008966493979,False,False,-1.2388684482718126,-1.9888684482718126,False,False,FROZEN_OOS
CENTRAL,reference_validation,,2026-02-19 18:00:00+00:00,L4_BREAK_FAIL_30M,RESIDUAL_LATENT_RECOVERABLE,RC30,30,81.9,79.86,2.0400000000000063,-1.1599511599512111,-1.4099511599512111,-0.5494505494505475,-0.7994505494505475,-1.7094017094017586,-2.2094017094017584,2026-02-19 20:20:00+00:00,2026-02-19 20:25:00+00:00,82.02,2026-02-19 20:30:00+00:00,82.02,2026-02-19 20:40:00+00:00,81.87,FAILED_RECLAIM,2026-02-19 20:35:00+00:00,-0.914411119239178,-1.164411119239178,False,False,-2.6238128286409363,-3.3738128286409363,False,False,FROZEN_OOS
