partition,timeframe,bull_cross_ts,signal_ts,entry_ts,exit_ts,bars_cross_to_signal,entry_px,exit_px,return,mfe,mae,bars_held,hold_minutes,gross_pnl_usd,fee_sensitive_pnl_usd,exit_reason
external,5m,2020-02-06 20:55:00+00:00,2020-02-06 21:00:00+00:00,2020-02-06 21:05:00+00:00,2020-02-06 21:15:00+00:00,1,9804.0,9773.69,-0.00309159526723779,0.0005946552427580354,-0.003706650346797291,2,10,-1.545797633618895,-1.945797633618895,REVERSAL_CUT
external,5m,2020-02-07 00:05:00+00:00,2020-02-07 00:20:00+00:00,2020-02-07 00:25:00+00:00,2020-02-07 00:55:00+00:00,3,9810.13,9773.93,-0.003690063230558538,0.0019235219105149248,-0.004906153129469182,6,30,-1.845031615279269,-2.245031615279269,DYNAMIC_DETERIORATION_CUT
external,5m,2020-02-07 05:00:00+00:00,2020-02-07 05:10:00+00:00,2020-02-07 05:15:00+00:00,2020-02-07 05:20:00+00:00,2,9820.99,9802.37,-0.0018959392077579906,0.0,-0.0018348455705585742,1,5,-0.9479696038789953,-1.3479696038789952,DYNAMIC_DETERIORATION_CUT
external,5m,2020-02-07 07:50:00+00:00,2020-02-07 07:55:00+00:00,2020-02-07 08:00:00+00:00,2020-02-07 08:30:00+00:00,1,9804.5,9794.58,-0.0010117803049619623,0.001477892804324421,-0.0010984751899638656,6,30,-0.5058901524809811,-0.9058901524809811,DYNAMIC_DETERIORATION_CUT
external,5m,2020-02-07 09:40:00+00:00,2020-02-07 09:45:00+00:00,2020-02-07 09:50:00+00:00,2020-02-07 11:50:00+00:00,1,9814.34,9830.02,0.0015976621963371684,0.008728044881265662,-0.0014611272892522953,24,120,0.7988310981685842,0.3988310981685842,DYNAMIC_DETERIORATION_CUT
external,5m,2020-02-07 14:40:00+00:00,2020-02-07 14:45:00+00:00,2020-02-07 14:50:00+00:00,2020-02-07 15:40:00+00:00,1,9839.94,9791.51,-0.004921777978321051,0.0004776451888932609,-0.005804913444594217,10,50,-2.4608889891605257,-2.8608889891605256,REVERSAL_CUT
external,5m,2020-02-07 22:45:00+00:00,2020-02-07 22:50:00+00:00,2020-02-07 22:55:00+00:00,2020-02-08 00:25:00+00:00,1,9818.35,9814.34,-0.0004084189298609875,0.002205054820820118,-0.0022712573904984934,18,90,-0.20420946493049374,-0.6042094649304938,DYNAMIC_DETERIORATION_CUT
external,5m,2020-02-08 05:40:00+00:00,2020-02-08 06:00:00+00:00,2020-02-08 06:05:00+00:00,2020-02-08 06:40:00+00:00,4,9777.86,9772.42,-0.0005563589578906347,0.003326903841944784,-0.0006596535438225803,7,35,-0.27817947894531736,-0.6781794789453174,DYNAMIC_DETERIORATION_CUT
external,5m,2020-02-09 22:15:00+00:00,2020-02-09 22:25:00+00:00,2020-02-09 22:30:00+00:00,2020-02-10 01:20:00+00:00,2,10126.95,10172.02,0.004450500891186371,0.008552426939996582,-0.0019275300065666467,34,170,2.2252504455931854,1.8252504455931855,DYNAMIC_DETERIORATION_CUT
external,5m,2020-02-10 14:55:00+00:00,2020-02-10 15:00:00+00:00,2020-02-10 15:05:00+00:00,2020-02-10 15:45:00+00:00,1,9907.03,9883.61,-0.002363977902560155,0.0025093292338873585,-0.0031321193132554104,8,40,-1.1819889512800774,-1.5819889512800773,DYNAMIC_DETERIORATION_CUT
external,5m,2020-02-10 20:40:00+00:00,2020-02-10 20:45:00+00:00,2020-02-10 20:50:00+00:00,2020-02-10 21:05:00+00:00,1,9879.54,9859.81,-0.001997056543118547,0.0,-0.002274397390971794,3,15,-0.9985282715592736,-1.3985282715592735,DYNAMIC_DETERIORATION_CUT
external,5m,2020-02-10 23:15:00+00:00,2020-02-10 23:25:00+00:00,2020-02-10 23:30:00+00:00,2020-02-11 00:00:00+00:00,2,9874.88,9865.56,-0.0009438089374250724,0.0033539648076736928,-0.0015544492692567413,6,30,-0.4719044687125362,-0.8719044687125362,DYNAMIC_DETERIORATION_CUT
external,5m,2020-02-11 08:55:00+00:00,2020-02-11 09:00:00+00:00,2020-02-11 09:05:00+00:00,2020-02-11 10:10:00+00:00,1,9817.26,9781.69,-0.0036232105495830336,2.3428125566660185e-05,-0.004083624147674603,13,65,-1.8116052747915168,-2.2116052747915167,REVERSAL_CUT
external,5m,2020-02-11 23:40:00+00:00,2020-02-11 23:50:00+00:00,2020-02-11 23:55:00+00:00,2020-02-12 00:00:00+00:00,2,10250.0,10230.74,-0.0018790243902438997,0.00048487804878050156,-0.0029268292682926855,1,5,-0.9395121951219498,-1.3395121951219497,REVERSAL_CUT
external,5m,2020-02-12 10:40:00+00:00,2020-02-12 10:55:00+00:00,2020-02-12 11:00:00+00:00,2020-02-12 12:05:00+00:00,3,10322.0,10335.02,0.0012613834528192314,0.006361170315830167,-0.0012662274752954783,13,65,0.6306917264096157,0.23069172640961566,DYNAMIC_DETERIORATION_CUT
external,5m,2020-02-12 16:50:00+00:00,2020-02-12 17:00:00+00:00,2020-02-12 17:05:00+00:00,2020-02-12 17:25:00+00:00,2,10372.38,10341.58,-0.0029694245679390274,0.0004887981350472081,-0.0036857500400100385,4,20,-1.4847122839695137,-1.8847122839695136,REVERSAL_CUT
external,5m,2020-02-12 20:20:00+00:00,2020-02-12 20:25:00+00:00,2020-02-12 20:30:00+00:00,2020-02-12 21:40:00+00:00,1,10383.22,10372.79,-0.001004505346125617,0.004697964600576698,-0.0026899170006990936,14,70,-0.5022526730628085,-0.9022526730628085,DYNAMIC_DETERIORATION_CUT
external,5m,2020-02-13 00:55:00+00:00,2020-02-13 01:00:00+00:00,2020-02-13 01:05:00+00:00,2020-02-13 02:35:00+00:00,1,10385.55,10393.22,0.0007385261252412789,0.004083558405669319,-0.0017351030999801509,18,90,0.36926306262063946,-0.030736937379360563,DYNAMIC_DETERIORATION_CUT
external,5m,2020-02-13 13:25:00+00:00,2020-02-13 13:30:00+00:00,2020-02-13 13:35:00+00:00,2020-02-13 14:00:00+00:00,1,10338.14,10150.0,-0.018198631475294325,0.01952575608378293,-0.018198631475294325,5,25,-9.099315737647162,-9.499315737647162,REVERSAL_CUT
external,5m,2020-02-13 19:25:00+00:00,2020-02-13 19:35:00+00:00,2020-02-13 19:40:00+00:00,2020-02-13 20:25:00+00:00,2,10265.03,10251.15,-0.0013521636078999144,0.0009712587298817965,-0.0022805583617387937,9,45,-0.6760818039499572,-1.0760818039499571,DYNAMIC_DETERIORATION_CUT
external,5m,2020-02-13 23:10:00+00:00,2020-02-13 23:15:00+00:00,2020-02-13 23:20:00+00:00,2020-02-13 23:45:00+00:00,1,10257.04,10234.01,-0.002245287139369667,0.0008121251355166503,-0.002525094959169638,5,25,-1.1226435696848336,-1.5226435696848335,REVERSAL_CUT
external,5m,2020-02-14 01:05:00+00:00,2020-02-14 01:25:00+00:00,2020-02-14 01:30:00+00:00,2020-02-14 01:45:00+00:00,4,10254.8,10242.22,-0.0012267425985880154,0.0014929593946251263,-0.0016782384834418407,3,15,-0.6133712992940077,-1.0133712992940076,DYNAMIC_DETERIORATION_CUT
external,5m,2020-02-14 09:50:00+00:00,2020-02-14 09:55:00+00:00,2020-02-14 10:00:00+00:00,2020-02-14 11:10:00+00:00,1,10234.36,10233.66,-6.839704681105285e-05,0.0073907894582563305,-0.00179395682778416,14,70,-0.034198523405526426,-0.43419852340552645,DYNAMIC_DETERIORATION_CUT
external,5m,2020-02-15 09:50:00+00:00,2020-02-15 10:05:00+00:00,2020-02-15 10:10:00+00:00,2020-02-15 10:45:00+00:00,3,10282.0,10265.2,-0.0016339233612137072,0.0005971600855863013,-0.0017457693055826784,7,35,-0.8169616806068536,-1.2169616806068535,DYNAMIC_DETERIORATION_CUT
external,5m,2020-02-15 14:25:00+00:00,2020-02-15 14:40:00+00:00,2020-02-15 14:45:00+00:00,2020-02-15 14:50:00+00:00,3,10264.68,10257.02,-0.0007462482999956999,9.352459112199618e-05,-0.0007481967289774127,1,5,-0.37312414999784993,-0.77312414999785,DYNAMIC_DETERIORATION_CUT
external,5m,2020-02-16 01:20:00+00:00,2020-02-16 01:25:00+00:00,2020-02-16 01:30:00+00:00,2020-02-16 01:40:00+00:00,1,9942.21,9924.58,-0.0017732475978680107,0.0,-0.002233909764529085,2,10,-0.8866237989340053,-1.2866237989340052,REVERSAL_CUT
external,5m,2020-02-16 08:50:00+00:00,2020-02-16 09:00:00+00:00,2020-02-16 09:05:00+00:00,2020-02-16 09:30:00+00:00,2,10010.85,9996.0,-0.0014833905212844334,0.0008141166833983693,-0.002082740226853952,5,25,-0.7416952606422167,-1.1416952606422166,DYNAMIC_DETERIORATION_CUT
external,5m,2020-02-16 22:30:00+00:00,2020-02-16 22:35:00+00:00,2020-02-16 22:40:00+00:00,2020-02-17 00:35:00+00:00,1,9850.99,9912.26,0.0062196794433859726,0.015571023826031594,-0.0019084376291113037,23,115,3.1098397216929863,2.7098397216929864,DYNAMIC_DETERIORATION_CUT
external,5m,2020-02-17 09:05:00+00:00,2020-02-17 09:10:00+00:00,2020-02-17 09:15:00+00:00,2020-02-17 09:40:00+00:00,1,9832.0,9801.62,-0.003089910496338444,0.0012967860048820334,-0.0032526444263628607,5,25,-1.544955248169222,-1.9449552481692218,DYNAMIC_DETERIORATION_CUT
external,5m,2020-02-17 16:25:00+00:00,2020-02-17 16:35:00+00:00,2020-02-17 16:40:00+00:00,2020-02-17 17:15:00+00:00,2,9665.0,9656.0,-0.0009311950336264863,0.0067252974650802155,-0.0013926539058457532,7,35,-0.46559751681324313,-0.8655975168132432,DYNAMIC_DETERIORATION_CUT
external,5m,2020-02-17 19:10:00+00:00,2020-02-17 19:25:00+00:00,2020-02-17 19:30:00+00:00,2020-02-17 20:40:00+00:00,3,9639.6,9660.16,0.002132868583758718,0.0076642184322999185,0.0,14,70,1.066434291879359,0.666434291879359,DYNAMIC_DETERIORATION_CUT
external,5m,2020-02-17 23:20:00+00:00,2020-02-17 23:25:00+00:00,2020-02-17 23:30:00+00:00,2020-02-18 00:25:00+00:00,1,9686.98,9640.0,-0.004849808712312775,0.005282348058941011,-0.00528957425327603,11,55,-2.4249043561563877,-2.8249043561563876,REVERSAL_CUT
external,5m,2020-02-18 15:10:00+00:00,2020-02-18 15:15:00+00:00,2020-02-18 15:20:00+00:00,2020-02-18 21:40:00+00:00,1,9768.0,10127.84,0.03683865683865695,0.05139230139230144,0.0,76,380,18.419328419328473,18.019328419328474,DYNAMIC_DETERIORATION_CUT
external,5m,2020-02-19 08:50:00+00:00,2020-02-19 08:55:00+00:00,2020-02-19 09:00:00+00:00,2020-02-19 09:45:00+00:00,1,10168.27,10127.0,-0.0040587041846843475,0.0,-0.0044363495461863245,9,45,-2.0293520923421737,-2.4293520923421736,DYNAMIC_DETERIORATION_CUT
external,5m,2020-02-19 14:15:00+00:00,2020-02-19 14:30:00+00:00,2020-02-19 14:35:00+00:00,2020-02-19 14:55:00+00:00,3,10133.77,10132.03,-0.00017170312726655368,0.0011348195192903976,-0.0006927333065581687,4,20,-0.08585156363327684,-0.48585156363327686,DYNAMIC_DETERIORATION_CUT
external,5m,2020-02-19 16:05:00+00:00,2020-02-19 16:10:00+00:00,2020-02-19 16:15:00+00:00,2020-02-19 17:50:00+00:00,1,10149.99,10165.65,0.0015428586629149255,0.013400013201983363,-0.0012798042165558243,19,95,0.7714293314574627,0.3714293314574627,DYNAMIC_DETERIORATION_CUT
external,5m,2020-02-20 07:15:00+00:00,2020-02-20 07:40:00+00:00,2020-02-20 07:45:00+00:00,2020-02-20 08:05:00+00:00,5,9603.48,9598.01,-0.0005695851920345385,0.0017691503496648497,-0.0011860283980389408,4,20,-0.28479259601726925,-0.6847925960172693,DYNAMIC_DETERIORATION_CUT
external,5m,2020-02-20 10:10:00+00:00,2020-02-20 10:15:00+00:00,2020-02-20 10:20:00+00:00,2020-02-20 11:10:00+00:00,1,9627.48,9605.71,-0.0022612355465813083,0.001508182826658766,-0.0031617827302677926,10,50,-1.1306177732906542,-1.530617773290654,DYNAMIC_DETERIORATION_CUT
external,5m,2020-02-20 14:25:00+00:00,2020-02-20 14:30:00+00:00,2020-02-20 14:35:00+00:00,2020-02-20 15:05:00+00:00,1,9618.76,9581.68,-0.0038549667524712117,0.0006788816853733337,-0.004758409607891312,6,30,-1.9274833762356058,-2.3274833762356057,REVERSAL_CUT
external,5m,2020-02-20 20:35:00+00:00,2020-02-20 20:40:00+00:00,2020-02-20 20:45:00+00:00,2020-02-20 22:35:00+00:00,1,9569.72,9608.29,0.004030420952755298,0.010048360871582451,-0.0006729559485542103,22,110,2.015210476377649,1.6152104763776491,DYNAMIC_DETERIORATION_CUT
external,5m,2020-02-21 10:45:00+00:00,2020-02-21 10:50:00+00:00,2020-02-21 10:55:00+00:00,2020-02-21 11:55:00+00:00,1,9701.08,9691.51,-0.000986488102355576,0.0024244723267925483,-0.0020698726327378347,12,60,-0.493244051177788,-0.893244051177788,DYNAMIC_DETERIORATION_CUT
external,5m,2020-02-21 15:50:00+00:00,2020-02-21 15:55:00+00:00,2020-02-21 16:00:00+00:00,2020-02-21 16:15:00+00:00,1,9726.97,9712.32,-0.0015061216391126786,0.001523598818542915,-0.0018474406726862735,3,15,-0.7530608195563393,-1.1530608195563392,DYNAMIC_DETERIORATION_CUT
external,5m,2020-02-21 23:40:00+00:00,2020-02-22 00:05:00+00:00,2020-02-22 00:10:00+00:00,2020-02-22 01:05:00+00:00,5,9686.84,9681.16,-0.0005863625289568297,0.0024631355529771692,-0.0007597936994934162,11,55,-0.29318126447841486,-0.6931812644784149,REVERSAL_CUT
external,5m,2020-02-22 08:45:00+00:00,2020-02-22 08:50:00+00:00,2020-02-22 08:55:00+00:00,2020-02-22 09:20:00+00:00,1,9641.52,9629.33,-0.0012643234676690263,0.0007032086227065637,-0.002446709647441536,5,25,-0.6321617338345131,-1.032161733834513,DYNAMIC_DETERIORATION_CUT
external,5m,2020-02-22 10:15:00+00:00,2020-02-22 10:30:00+00:00,2020-02-22 10:35:00+00:00,2020-02-22 11:00:00+00:00,3,9637.25,9631.01,-0.0006474876131676854,0.001132065682637684,-0.0007118213183221478,5,25,-0.3237438065838427,-0.7237438065838427,DYNAMIC_DETERIORATION_CUT
external,5m,2020-02-22 17:15:00+00:00,2020-02-22 17:30:00+00:00,2020-02-22 17:35:00+00:00,2020-02-22 18:20:00+00:00,3,9652.58,9648.45,-0.00042786488172064097,0.001284630637611972,-0.0008888815218314194,9,45,-0.21393244086032048,-0.6139324408603205,DYNAMIC_DETERIORATION_CUT
external,5m,2020-02-23 01:05:00+00:00,2020-02-23 01:10:00+00:00,2020-02-23 01:15:00+00:00,2020-02-23 01:45:00+00:00,1,9689.64,9678.4,-0.0011600018163728798,5.7793684801632494e-05,-0.0015346287374968792,6,30,-0.5800009081864399,-0.9800009081864399,DYNAMIC_DETERIORATION_CUT
external,5m,2020-02-23 14:20:00+00:00,2020-02-23 14:35:00+00:00,2020-02-23 14:40:00+00:00,2020-02-23 15:15:00+00:00,3,9899.07,9883.93,-0.001529436603640466,0.0019446271215377564,-0.0016900577528999872,7,35,-0.764718301820233,-1.164718301820233,REVERSAL_CUT
external,5m,2020-02-23 17:15:00+00:00,2020-02-23 17:20:00+00:00,2020-02-23 17:25:00+00:00,2020-02-23 17:55:00+00:00,1,9899.59,9880.55,-0.0019233119755465156,2.0202856886086806e-05,-0.002168776686711227,6,30,-0.9616559877732578,-1.3616559877732577,REVERSAL_CUT
external,5m,2020-02-23 22:50:00+00:00,2020-02-23 22:55:00+00:00,2020-02-23 23:00:00+00:00,2020-02-24 00:55:00+00:00,1,9917.78,9953.0,0.003551197949541063,0.008290161709576083,-0.002653819705619731,23,115,1.7755989747705314,1.3755989747705315,DYNAMIC_DETERIORATION_CUT
external,5m,2020-02-24 11:20:00+00:00,2020-02-24 11:25:00+00:00,2020-02-24 11:30:00+00:00,2020-02-24 12:50:00+00:00,1,9792.92,9784.41,-0.0008689951515993277,0.005644894474783779,-0.0023404663777504275,16,80,-0.43449757579966386,-0.8344975757996639,DYNAMIC_DETERIORATION_CUT
external,5m,2020-02-24 22:40:00+00:00,2020-02-24 22:50:00+00:00,2020-02-24 22:55:00+00:00,2020-02-24 23:05:00+00:00,2,9651.01,9623.15,-0.002886744496171989,5.18080491040962e-06,-0.002948914155098903,2,10,-1.4433722480859945,-1.8433722480859944,REVERSAL_CUT
external,5m,2020-02-25 09:00:00+00:00,2020-02-25 09:05:00+00:00,2020-02-25 09:10:00+00:00,2020-02-25 09:50:00+00:00,1,9579.39,9576.36,-0.0003163040652900406,0.0025554863096712843,-0.0006858474286984828,8,40,-0.1581520326450203,-0.5581520326450203,DYNAMIC_DETERIORATION_CUT
external,5m,2020-02-25 11:55:00+00:00,2020-02-25 12:00:00+00:00,2020-02-25 12:05:00+00:00,2020-02-25 13:15:00+00:00,1,9656.01,9611.53,-0.004606457532666086,8.802807784991096e-05,-0.005291005291005346,14,70,-2.303228766333043,-2.703228766333043,DYNAMIC_DETERIORATION_CUT
external,5m,2020-02-25 22:10:00+00:00,2020-02-25 22:15:00+00:00,2020-02-25 22:20:00+00:00,2020-02-25 23:05:00+00:00,1,9407.55,9381.71,-0.0027467300200371136,0.00288066499779438,-0.003068811752262701,9,45,-1.3733650100185568,-1.7733650100185567,REVERSAL_CUT
external,5m,2020-02-26 10:55:00+00:00,2020-02-26 11:10:00+00:00,2020-02-26 11:15:00+00:00,2020-02-26 11:20:00+00:00,3,9188.47,9180.03,-0.0009185424776919637,0.0,-0.0013136028087374907,1,5,-0.45927123884598187,-0.8592712388459819,REVERSAL_CUT
external,5m,2020-02-26 12:15:00+00:00,2020-02-26 12:25:00+00:00,2020-02-26 12:30:00+00:00,2020-02-26 13:25:00+00:00,2,9223.73,9227.37,0.0003946342748541998,0.008268889050308426,-0.0005117235651953544,11,55,0.1973171374270999,-0.20268286257290014,DYNAMIC_DETERIORATION_CUT
external,5m,2020-02-27 04:05:00+00:00,2020-02-27 04:10:00+00:00,2020-02-27 04:15:00+00:00,2020-02-27 04:40:00+00:00,1,8740.19,8684.35,-0.006388877129673398,0.0001292878072443049,-0.007346522215192275,5,25,-3.194438564836699,-3.594438564836699,REVERSAL_CUT
external,5m,2020-02-27 04:50:00+00:00,2020-02-27 04:55:00+00:00,2020-02-27 05:00:00+00:00,2020-02-27 07:25:00+00:00,1,8715.93,8781.44,0.007516122777489143,0.01384017540296889,-0.0012207532644249453,29,145,3.7580613887445713,3.3580613887445714,DYNAMIC_DETERIORATION_CUT
external,5m,2020-02-27 19:40:00+00:00,2020-02-27 19:45:00+00:00,2020-02-27 19:50:00+00:00,2020-02-27 20:30:00+00:00,1,8912.83,8875.24,-0.004217515648789472,0.0015337440521137058,-0.004502498084222317,8,40,-2.108757824394736,-2.5087578243947357,REVERSAL_CUT
external,5m,2020-02-28 00:35:00+00:00,2020-02-28 00:45:00+00:00,2020-02-28 00:50:00+00:00,2020-02-28 01:20:00+00:00,2,8855.16,8828.19,-0.0030456818397408547,0.0022664751399184,-0.003719865027848268,6,30,-1.5228409198704274,-1.9228409198704273,DYNAMIC_DETERIORATION_CUT
external,5m,2020-02-28 14:00:00+00:00,2020-02-28 14:10:00+00:00,2020-02-28 14:15:00+00:00,2020-02-28 14:25:00+00:00,2,8631.11,8611.99,-0.002215242303713061,0.001940654214811266,-0.004380664827583147,2,10,-1.1076211518565304,-1.5076211518565303,REVERSAL_CUT
external,5m,2020-02-28 14:40:00+00:00,2020-02-28 14:50:00+00:00,2020-02-28 14:55:00+00:00,2020-02-28 16:40:00+00:00,2,8649.9,8673.26,0.0027006092555983408,0.0106394293575649,-0.002217366674759247,21,105,1.3503046277991704,0.9503046277991704,DYNAMIC_DETERIORATION_CUT
external,5m,2020-02-28 20:15:00+00:00,2020-02-28 20:35:00+00:00,2020-02-28 20:40:00+00:00,2020-02-28 20:55:00+00:00,4,8653.82,8622.0,-0.0036769888904553127,0.0012919150155654702,-0.00429059074489635,3,15,-1.8384944452276564,-2.2384944452276563,DYNAMIC_DETERIORATION_CUT
external,5m,2020-02-29 02:20:00+00:00,2020-02-29 02:35:00+00:00,2020-02-29 02:40:00+00:00,2020-02-29 02:45:00+00:00,3,8718.9,8709.57,-0.0010700891167463311,0.00013533817339350662,-0.0014095814839026888,1,5,-0.5350445583731656,-0.9350445583731656,REVERSAL_CUT
external,5m,2020-02-29 04:00:00+00:00,2020-02-29 04:05:00+00:00,2020-02-29 04:10:00+00:00,2020-02-29 06:15:00+00:00,1,8742.25,8756.82,0.001666619005404657,0.00658640510166153,-0.0015922674368726852,25,125,0.8333095027023285,0.4333095027023285,DYNAMIC_DETERIORATION_CUT
external,5m,2020-02-29 07:50:00+00:00,2020-02-29 07:55:00+00:00,2020-02-29 08:00:00+00:00,2020-02-29 08:35:00+00:00,1,8756.5,8743.32,-0.0015051675897904682,0.0021127162679153155,-0.0015280077656597557,7,35,-0.7525837948952341,-1.152583794895234,REVERSAL_CUT
external,5m,2020-02-29 18:00:00+00:00,2020-02-29 18:10:00+00:00,2020-02-29 18:15:00+00:00,2020-02-29 19:05:00+00:00,2,8653.67,8656.0,0.00026924992517618485,0.003620429251404378,-0.00023920486914796868,10,50,0.13462496258809242,-0.2653750374119076,DYNAMIC_DETERIORATION_CUT
external,5m,2020-03-01 02:10:00+00:00,2020-03-01 02:20:00+00:00,2020-03-01 02:25:00+00:00,2020-03-01 03:50:00+00:00,2,8640.67,8637.07,-0.0004166343582153731,0.0037844287537889265,-0.0014165568179319576,17,85,-0.20831717910768655,-0.6083171791076866,DYNAMIC_DETERIORATION_CUT
external,5m,2020-03-01 10:45:00+00:00,2020-03-01 10:50:00+00:00,2020-03-01 10:55:00+00:00,2020-03-01 11:10:00+00:00,1,8592.0,8570.33,-0.0025221135940409756,0.0,-0.003276303538174985,3,15,-1.2610567970204878,-1.6610567970204877,REVERSAL_CUT
external,5m,2020-03-01 13:45:00+00:00,2020-03-01 13:50:00+00:00,2020-03-01 13:55:00+00:00,2020-03-01 14:20:00+00:00,1,8622.83,8597.0,-0.0029955362682553277,0.001643311998497099,-0.0032727074521936572,5,25,-1.4977681341276639,-1.8977681341276638,REVERSAL_CUT
external,5m,2020-03-01 22:05:00+00:00,2020-03-01 22:15:00+00:00,2020-03-01 22:20:00+00:00,2020-03-01 23:45:00+00:00,2,8554.12,8552.43,-0.00019756561750372548,0.005363497355659996,-0.003715168830926041,17,85,-0.09878280875186274,-0.49878280875186276,DYNAMIC_DETERIORATION_CUT
external,5m,2020-03-03 10:10:00+00:00,2020-03-03 10:15:00+00:00,2020-03-03 10:20:00+00:00,2020-03-03 12:35:00+00:00,1,8846.78,8860.79,0.001583627037181845,0.006806996443903701,-0.002435914536136452,27,135,0.7918135185909225,0.3918135185909225,DYNAMIC_DETERIORATION_CUT
external,5m,2020-03-03 21:35:00+00:00,2020-03-03 21:50:00+00:00,2020-03-03 21:55:00+00:00,2020-03-04 00:00:00+00:00,3,8742.2,8765.0,0.0026080391663425573,0.006497220379309443,-0.0014984786438196895,25,125,1.3040195831712786,0.9040195831712786,DYNAMIC_DETERIORATION_CUT
external,5m,2020-03-04 07:25:00+00:00,2020-03-04 07:35:00+00:00,2020-03-04 07:40:00+00:00,2020-03-04 07:50:00+00:00,2,8825.78,8810.12,-0.0017743474231172174,0.0005279986584754148,-0.0019397718955153076,2,10,-0.8871737115586087,-1.2871737115586086,DYNAMIC_DETERIORATION_CUT
external,5m,2020-03-04 14:20:00+00:00,2020-03-04 14:25:00+00:00,2020-03-04 14:30:00+00:00,2020-03-04 14:40:00+00:00,1,8778.18,8746.8,-0.003574772902811385,0.0002688484401094371,-0.004511185689972219,2,10,-1.7873864514056925,-2.1873864514056924,REVERSAL_CUT
external,5m,2020-03-04 19:30:00+00:00,2020-03-04 19:45:00+00:00,2020-03-04 19:50:00+00:00,2020-03-04 20:05:00+00:00,3,8737.01,8721.99,-0.0017191235903358804,0.001046124475077681,-0.001812977208450084,3,15,-0.8595617951679402,-1.25956179516794,REVERSAL_CUT
external,5m,2020-03-04 22:10:00+00:00,2020-03-04 22:15:00+00:00,2020-03-04 22:20:00+00:00,2020-03-04 23:40:00+00:00,1,8747.89,8741.34,-0.0007487519847642066,0.0022816930711293537,-0.002147946533392564,16,80,-0.3743759923821033,-0.7743759923821033,DYNAMIC_DETERIORATION_CUT
external,5m,2020-03-05 16:00:00+00:00,2020-03-05 16:05:00+00:00,2020-03-05 16:10:00+00:00,2020-03-05 16:40:00+00:00,1,9092.13,9076.89,-0.0016761748897122786,0.004055155392630905,-0.0016684759236834656,6,30,-0.8380874448561393,-1.2380874448561392,DYNAMIC_DETERIORATION_CUT
external,5m,2020-03-06 03:15:00+00:00,2020-03-06 03:25:00+00:00,2020-03-06 03:30:00+00:00,2020-03-06 03:45:00+00:00,2,9062.35,9058.49,-0.00042593808449253867,0.0011332601367195494,-0.000627872461337331,3,15,-0.21296904224626934,-0.6129690422462694,REVERSAL_CUT
external,5m,2020-03-06 05:15:00+00:00,2020-03-06 05:30:00+00:00,2020-03-06 05:35:00+00:00,2020-03-06 07:45:00+00:00,3,9101.42,9101.65,2.5270781921937768e-05,0.004854187588310355,-0.0008174548586924457,26,130,0.012635390960968884,-0.38736460903903114,DYNAMIC_DETERIORATION_CUT
