role,partition,dev_block,execution_start,parent_entry_ts,lane,component,H,L,R,entry_ts,entry_price,baseline_exit_ts,baseline_exit_price,baseline_exit_reason,baseline_pnl,baseline_pnl_5bps,intervention,signal_ts,candidate_exit_ts,candidate_exit_price,candidate_exit_reason,candidate_pnl,candidate_pnl_5bps,guard_entry_to_e20_min,guard_running_mae_R_to_e20,selection_scope
CENTRAL,development,0.0,2022-05-16 18:00:00+00:00,2022-05-16 18:05:00+00:00,G_SHALLOW25,PARENT,54.88,51.8,3.0800000000000054,2022-05-16 18:05:00+00:00,54.88,2022-05-16 18:20:00+00:00,54.78,FAILED_BREAK,-0.9110787172011968,-1.161078717201197,False,,2022-05-16 18:20:00+00:00,54.78,FAILED_BREAK,-0.9110787172011969,-1.161078717201197,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,0.0,2022-05-17 18:00:00+00:00,2022-05-17 23:45:00+00:00,G_SHALLOW25,PARENT,57.58,53.95,3.629999999999996,2022-05-17 23:45:00+00:00,57.58,2022-05-18 05:55:00+00:00,55.89,TIME,-14.675234456408448,-14.925234456408448,False,,2022-05-18 05:55:00+00:00,55.89,TIME,-14.675234456408448,-14.925234456408448,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,0.0,2022-05-22 18:00:00+00:00,2022-05-22 22:20:00+00:00,G_SHALLOW25,PARENT,52.88,51.07,1.8100000000000025,2022-05-22 22:20:00+00:00,52.88,2022-05-23 05:55:00+00:00,52.43,TIME,-4.254916792738317,-4.504916792738317,False,,2022-05-23 05:55:00+00:00,52.43,TIME,-4.254916792738317,-4.504916792738317,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,0.0,2022-05-25 18:00:00+00:00,2022-05-25 18:30:00+00:00,G_SHALLOW25,PARENT,48.86,47.78,1.0799999999999983,2022-05-25 18:30:00+00:00,48.86,2022-05-26 05:00:00+00:00,47.69,REFERENCE_INVALIDATION,-11.972984036021316,-12.222984036021318,False,,2022-05-26 05:00:00+00:00,47.69,REFERENCE_INVALIDATION,-11.972984036021316,-12.222984036021318,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,0.0,2022-05-28 18:00:00+00:00,2022-05-28 19:10:00+00:00,G_SHALLOW25,PARENT,43.8,41.77,2.029999999999994,2022-05-28 19:10:00+00:00,43.8,2022-05-28 19:55:00+00:00,44.612,TARGET,9.269406392694025,9.019406392694025,False,,2022-05-28 19:55:00+00:00,44.612,TARGET,9.269406392694135,9.019406392694135,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,0.0,2022-05-29 18:00:00+00:00,2022-05-30 01:35:00+00:00,G_SHALLOW25,PARENT,45.38,44.32,1.0600000000000025,2022-05-30 01:35:00+00:00,45.38,2022-05-30 01:50:00+00:00,45.804,TARGET,4.671661524900839,4.421661524900839,False,,2022-05-30 01:50:00+00:00,45.804,TARGET,4.671661524900839,4.421661524900839,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,0.0,2022-05-30 18:00:00+00:00,2022-05-30 20:20:00+00:00,G_SHALLOW25,PARENT,46.34,45.28,1.0600000000000025,2022-05-30 20:20:00+00:00,46.34,2022-05-30 20:25:00+00:00,46.764,TARGET,4.574881312041423,4.324881312041423,False,,2022-05-30 20:25:00+00:00,46.764,TARGET,4.574881312041423,4.324881312041423,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,0.0,2022-06-02 18:00:00+00:00,2022-06-02 22:40:00+00:00,G_SHALLOW25,PARENT,41.24,39.92,1.3200000000000005,2022-06-02 22:40:00+00:00,41.24,2022-06-02 22:50:00+00:00,41.09,FAILED_BREAK,-1.818622696411254,-2.0686226964112544,False,,2022-06-02 22:50:00+00:00,41.09,FAILED_BREAK,-1.818622696411254,-2.0686226964112544,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,0.0,2022-06-03 18:00:00+00:00,2022-06-03 19:05:00+00:00,G_SHALLOW25,PARENT,38.44,37.63,0.8099999999999952,2022-06-03 19:05:00+00:00,38.44,2022-06-03 21:15:00+00:00,38.764,TARGET,4.214360041623233,3.964360041623233,False,,2022-06-03 21:15:00+00:00,38.764,TARGET,4.214360041623344,3.964360041623344,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,0.0,2022-06-04 18:00:00+00:00,2022-06-04 21:30:00+00:00,G_SHALLOW25,PARENT,38.27,36.71,1.5600000000000025,2022-06-04 21:30:00+00:00,38.27,2022-06-04 21:40:00+00:00,38.894000000000005,TARGET,8.152599947739759,7.902599947739758,False,,2022-06-04 21:40:00+00:00,38.894000000000005,TARGET,8.152599947739759,7.902599947739758,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,0.0,2022-06-05 18:00:00+00:00,2022-06-06 01:20:00+00:00,G_SHALLOW25,PARENT,40.22,38.72,1.5,2022-06-06 01:20:00+00:00,40.22,2022-06-06 01:50:00+00:00,40.82,TARGET,7.458975634012988,7.208975634012988,False,,2022-06-06 01:50:00+00:00,40.82,TARGET,7.458975634012988,7.208975634012988,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,0.0,2022-06-07 18:00:00+00:00,2022-06-07 18:10:00+00:00,G_SHALLOW25,PARENT,39.64,38.45,1.1899999999999975,2022-06-07 18:10:00+00:00,39.64,2022-06-07 18:20:00+00:00,39.59,FAILED_BREAK,-0.6306760847628046,-0.8806760847628046,False,,2022-06-07 18:20:00+00:00,39.59,FAILED_BREAK,-0.6306760847628046,-0.8806760847628046,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,0.0,2022-06-13 18:00:00+00:00,2022-06-13 20:15:00+00:00,G_SHALLOW25,PARENT,29.5,26.23,3.27,2022-06-13 20:15:00+00:00,29.5,2022-06-13 20:25:00+00:00,29.48,FAILED_BREAK,-0.3389830508474523,-0.5889830508474523,False,,2022-06-13 20:25:00+00:00,29.48,FAILED_BREAK,-0.3389830508474523,-0.5889830508474523,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,0.0,2022-06-15 18:00:00+00:00,2022-06-15 18:00:00+00:00,G_SHALLOW25,PARENT,29.92,28.39,1.5300000000000011,2022-06-15 18:00:00+00:00,29.92,2022-06-15 18:40:00+00:00,30.532000000000004,TARGET,10.227272727272751,9.977272727272751,False,,2022-06-15 18:40:00+00:00,30.532000000000004,TARGET,10.227272727272751,9.977272727272751,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,0.0,2022-06-17 18:00:00+00:00,2022-06-17 18:10:00+00:00,G_SHALLOW25,PARENT,31.84,30.79,1.0500000000000007,2022-06-17 18:10:00+00:00,31.84,2022-06-17 18:30:00+00:00,31.83,FAILED_BREAK,-0.1570351758793942,-0.4070351758793942,False,,2022-06-17 18:30:00+00:00,31.83,FAILED_BREAK,-0.1570351758793942,-0.4070351758793942,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,0.0,2022-06-18 18:00:00+00:00,2022-06-18 22:20:00+00:00,G_SHALLOW25,PARENT,30.63,29.28,1.349999999999998,2022-06-18 22:20:00+00:00,30.63,2022-06-18 22:25:00+00:00,31.17,TARGET,8.814887365328094,8.564887365328094,False,,2022-06-18 22:25:00+00:00,31.17,TARGET,8.814887365328206,8.564887365328206,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,0.0,2022-06-19 18:00:00+00:00,2022-06-19 18:55:00+00:00,G_SHALLOW25,PARENT,33.65,31.58,2.0700000000000003,2022-06-19 18:55:00+00:00,33.65,2022-06-19 19:05:00+00:00,33.66,FAILED_BREAK,0.1485884101040113,-0.1014115898959886,False,,2022-06-19 19:05:00+00:00,33.66,FAILED_BREAK,0.14858841010401136,-0.10141158989598864,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,0.0,2022-06-20 18:00:00+00:00,2022-06-21 05:30:00+00:00,G_SHALLOW25,PARENT,36.7,34.15,2.5500000000000043,2022-06-21 05:30:00+00:00,36.7,2022-06-21 05:55:00+00:00,37.15,TIME,6.130790190735591,5.880790190735591,False,,2022-06-21 05:55:00+00:00,37.15,TIME,6.130790190735591,5.880790190735591,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,0.0,2022-06-23 18:00:00+00:00,2022-06-23 23:45:00+00:00,G_SHALLOW25,PARENT,38.53,36.08,2.450000000000003,2022-06-23 23:45:00+00:00,38.53,2022-06-24 03:15:00+00:00,39.510000000000005,TARGET,12.717363093693312,12.467363093693312,False,,2022-06-24 03:15:00+00:00,39.510000000000005,TARGET,12.717363093693312,12.467363093693312,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,0.0,2022-06-24 18:00:00+00:00,2022-06-24 19:55:00+00:00,G_SHALLOW25,PARENT,41.14,39.41,1.730000000000004,2022-06-24 19:55:00+00:00,41.14,2022-06-24 20:00:00+00:00,41.832,TARGET,8.41030627126882,8.16030627126882,False,,2022-06-24 20:00:00+00:00,41.832,TARGET,8.41030627126882,8.16030627126882,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,0.0,2022-06-25 18:00:00+00:00,2022-06-25 19:10:00+00:00,G_SHALLOW25,PARENT,40.77,39.72,1.0500000000000045,2022-06-25 19:10:00+00:00,40.77,2022-06-25 19:20:00+00:00,40.59,FAILED_BREAK,-2.207505518763808,-2.457505518763808,False,,2022-06-25 19:20:00+00:00,40.59,FAILED_BREAK,-2.207505518763808,-2.457505518763808,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,0.0,2022-06-26 18:00:00+00:00,2022-06-26 20:45:00+00:00,G_SHALLOW25,PARENT,41.26,39.88,1.3799999999999957,2022-06-26 20:45:00+00:00,41.26,2022-06-26 21:00:00+00:00,41.22,FAILED_BREAK,-0.4847309743092332,-0.7347309743092332,False,,2022-06-26 21:00:00+00:00,41.22,FAILED_BREAK,-0.4847309743092332,-0.7347309743092332,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,0.0,2022-06-27 18:00:00+00:00,2022-06-27 18:15:00+00:00,G_SHALLOW25,PARENT,38.97,38.13,0.8399999999999963,2022-06-27 18:15:00+00:00,38.97,2022-06-27 19:20:00+00:00,38.04,REFERENCE_INVALIDATION,-11.9322555812163,-12.1822555812163,False,,2022-06-27 19:20:00+00:00,38.04,REFERENCE_INVALIDATION,-11.9322555812163,-12.1822555812163,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,0.0,2022-06-29 18:00:00+00:00,2022-06-29 20:15:00+00:00,G_SHALLOW25,PARENT,35.03,33.09,1.9399999999999975,2022-06-29 20:15:00+00:00,35.03,2022-06-30 01:20:00+00:00,32.99,REFERENCE_INVALIDATION,-29.117898943762487,-29.367898943762487,False,,2022-06-30 01:20:00+00:00,32.99,REFERENCE_INVALIDATION,-29.117898943762487,-29.367898943762487,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,0.0,2022-06-30 18:00:00+00:00,2022-06-30 22:45:00+00:00,G_SHALLOW25,PARENT,32.85,30.99,1.860000000000003,2022-06-30 22:45:00+00:00,32.85,2022-06-30 23:50:00+00:00,33.594,TARGET,11.324200913242043,11.074200913242043,False,,2022-06-30 23:50:00+00:00,33.594,TARGET,11.324200913242045,11.074200913242043,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,1.0,2022-07-01 18:00:00+00:00,2022-07-01 18:05:00+00:00,G_SHALLOW25,PARENT,33.22,32.0,1.2199999999999989,2022-07-01 18:05:00+00:00,33.22,2022-07-01 20:15:00+00:00,33.708,TARGET,7.344972907886826,7.094972907886826,False,,2022-07-01 20:15:00+00:00,33.708,TARGET,7.344972907886826,7.094972907886826,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,1.0,2022-07-02 18:00:00+00:00,2022-07-02 18:05:00+00:00,G_SHALLOW25,PARENT,33.29,32.56,0.7299999999999969,2022-07-02 18:05:00+00:00,33.29,2022-07-02 21:50:00+00:00,33.582,TARGET,4.385701411835363,4.135701411835363,False,,2022-07-02 21:50:00+00:00,33.582,TARGET,4.385701411835363,4.135701411835363,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,1.0,2022-07-03 18:00:00+00:00,2022-07-03 18:05:00+00:00,G_SHALLOW25,PARENT,32.79,32.12,0.6700000000000017,2022-07-03 18:05:00+00:00,32.79,2022-07-03 18:20:00+00:00,32.71,FAILED_BREAK,-1.2198841110094285,-1.4698841110094285,False,,2022-07-03 18:20:00+00:00,32.71,FAILED_BREAK,-1.2198841110094283,-1.4698841110094283,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,1.0,2022-07-04 18:00:00+00:00,2022-07-04 20:45:00+00:00,G_SHALLOW25,PARENT,35.14,33.75,1.3900000000000006,2022-07-04 20:45:00+00:00,35.14,2022-07-04 21:00:00+00:00,35.09,FAILED_BREAK,-0.7114399544678185,-0.9614399544678184,False,,2022-07-04 21:00:00+00:00,35.09,FAILED_BREAK,-0.7114399544678185,-0.9614399544678185,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,1.0,2022-07-05 18:00:00+00:00,2022-07-05 18:35:00+00:00,G_SHALLOW25,PARENT,34.2,33.06,1.1400000000000006,2022-07-05 18:35:00+00:00,34.2,2022-07-05 18:50:00+00:00,34.656000000000006,TARGET,6.66666666666671,6.41666666666671,False,,2022-07-05 18:50:00+00:00,34.656000000000006,TARGET,6.66666666666671,6.41666666666671,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,1.0,2022-07-06 18:00:00+00:00,2022-07-06 18:00:00+00:00,G_SHALLOW25,PARENT,36.35,35.57,0.7800000000000011,2022-07-06 18:00:00+00:00,36.35,2022-07-06 18:40:00+00:00,36.662,TARGET,4.291609353507586,4.041609353507586,False,,2022-07-06 18:40:00+00:00,36.662,TARGET,4.291609353507586,4.041609353507586,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,1.0,2022-07-07 18:00:00+00:00,2022-07-07 19:35:00+00:00,G_SHALLOW25,PARENT,39.03,37.42,1.6099999999999994,2022-07-07 19:35:00+00:00,39.03,2022-07-07 19:55:00+00:00,38.97,FAILED_BREAK,-0.7686395080707675,-1.0186395080707675,False,,2022-07-07 19:55:00+00:00,38.97,FAILED_BREAK,-0.7686395080707675,-1.0186395080707675,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,1.0,2022-07-08 18:00:00+00:00,2022-07-08 18:20:00+00:00,G_SHALLOW25,PARENT,38.99,36.44,2.5500000000000043,2022-07-08 18:20:00+00:00,38.99,2022-07-08 18:50:00+00:00,38.78,FAILED_BREAK,-2.692998204667896,-2.942998204667896,False,,2022-07-08 18:50:00+00:00,38.78,FAILED_BREAK,-2.6929982046678957,-2.942998204667896,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,1.0,2022-07-09 18:00:00+00:00,2022-07-09 18:00:00+00:00,G_SHALLOW25,PARENT,38.67,37.74,0.9299999999999996,2022-07-09 18:00:00+00:00,38.67,2022-07-10 00:50:00+00:00,37.59,REFERENCE_INVALIDATION,-13.964313421256758,-14.214313421256758,False,,2022-07-10 00:50:00+00:00,37.59,REFERENCE_INVALIDATION,-13.964313421256758,-14.214313421256758,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,1.0,2022-07-10 18:00:00+00:00,2022-07-10 19:50:00+00:00,G_SHALLOW25,PARENT,37.2,36.24,0.9600000000000009,2022-07-10 19:50:00+00:00,37.2,2022-07-10 20:10:00+00:00,37.19,FAILED_BREAK,-0.1344086021505819,-0.3844086021505819,False,,2022-07-10 20:10:00+00:00,37.19,FAILED_BREAK,-0.13440860215058192,-0.3844086021505819,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,1.0,2022-07-11 18:00:00+00:00,2022-07-11 18:40:00+00:00,G_SHALLOW25,PARENT,35.64,34.64,1.0,2022-07-11 18:40:00+00:00,35.64,2022-07-11 21:50:00+00:00,34.47,REFERENCE_INVALIDATION,-16.414141414141437,-16.664141414141437,False,,2022-07-11 21:50:00+00:00,34.47,REFERENCE_INVALIDATION,-16.414141414141437,-16.664141414141437,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,1.0,2022-07-13 18:00:00+00:00,2022-07-13 22:00:00+00:00,G_SHALLOW25,PARENT,34.14,32.32,1.8200000000000005,2022-07-13 22:00:00+00:00,34.14,2022-07-13 22:10:00+00:00,34.03,FAILED_BREAK,-1.611013473930889,-1.861013473930889,False,,2022-07-13 22:10:00+00:00,34.03,FAILED_BREAK,-1.611013473930889,-1.861013473930889,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,1.0,2022-07-14 18:00:00+00:00,2022-07-14 18:00:00+00:00,G_SHALLOW25,PARENT,36.62,33.69,2.93,2022-07-14 18:00:00+00:00,36.62,2022-07-14 18:45:00+00:00,36.53,FAILED_BREAK,-1.2288367012561197,-1.4788367012561197,False,,2022-07-14 18:45:00+00:00,36.53,FAILED_BREAK,-1.2288367012561197,-1.4788367012561197,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,1.0,2022-07-15 18:00:00+00:00,2022-07-15 19:45:00+00:00,G_SHALLOW25,PARENT,38.28,37.03,1.25,2022-07-15 19:45:00+00:00,38.28,2022-07-15 19:50:00+00:00,38.78,TARGET,6.5308254963427625,6.2808254963427625,False,,2022-07-15 19:50:00+00:00,38.78,TARGET,6.5308254963427625,6.2808254963427625,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,1.0,2022-07-16 18:00:00+00:00,2022-07-17 00:35:00+00:00,G_SHALLOW25,PARENT,40.41,37.16,3.25,2022-07-17 00:35:00+00:00,40.41,2022-07-17 05:55:00+00:00,39.95,TIME,-5.691660480079131,-5.941660480079131,False,,2022-07-17 05:55:00+00:00,39.95,TIME,-5.691660480079131,-5.941660480079131,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,1.0,2022-07-17 18:00:00+00:00,2022-07-18 02:35:00+00:00,G_SHALLOW25,PARENT,39.8,38.26,1.5399999999999991,2022-07-18 02:35:00+00:00,39.8,2022-07-18 02:45:00+00:00,40.416,TARGET,7.738693467336688,7.488693467336688,False,,2022-07-18 02:45:00+00:00,40.416,TARGET,7.738693467336688,7.488693467336688,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,1.0,2022-07-18 18:00:00+00:00,2022-07-18 23:40:00+00:00,G_SHALLOW25,PARENT,42.56,40.6,1.9600000000000009,2022-07-18 23:40:00+00:00,42.56,2022-07-18 23:45:00+00:00,43.344,TARGET,9.210526315789448,8.960526315789446,False,,2022-07-18 23:45:00+00:00,43.344,TARGET,9.210526315789448,8.960526315789446,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,1.0,2022-07-21 18:00:00+00:00,2022-07-21 19:10:00+00:00,G_SHALLOW25,PARENT,43.68,40.83,2.8500000000000014,2022-07-21 19:10:00+00:00,43.68,2022-07-21 19:20:00+00:00,43.63,FAILED_BREAK,-0.5723443223442648,-0.8223443223442648,False,,2022-07-21 19:20:00+00:00,43.63,FAILED_BREAK,-0.5723443223442648,-0.8223443223442648,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,1.0,2022-07-23 18:00:00+00:00,2022-07-24 05:10:00+00:00,G_SHALLOW25,PARENT,40.48,39.06,1.4199999999999946,2022-07-24 05:10:00+00:00,40.48,2022-07-24 05:40:00+00:00,41.048,TARGET,7.015810276679857,6.765810276679857,False,,2022-07-24 05:40:00+00:00,41.048,TARGET,7.015810276679857,6.765810276679857,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,1.0,2022-07-24 18:00:00+00:00,2022-07-24 21:45:00+00:00,G_SHALLOW25,PARENT,41.32,40.22,1.1000000000000014,2022-07-24 21:45:00+00:00,41.32,2022-07-24 22:35:00+00:00,41.76,TARGET,5.324298160697016,5.074298160697016,False,,2022-07-24 22:35:00+00:00,41.76,TARGET,5.324298160697016,5.074298160697016,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,1.0,2022-07-26 18:00:00+00:00,2022-07-26 21:05:00+00:00,G_SHALLOW25,PARENT,35.74,34.87,0.8700000000000045,2022-07-26 21:05:00+00:00,35.74,2022-07-26 21:20:00+00:00,35.56,FAILED_BREAK,-2.518186905428099,-2.7681869054281,False,,2022-07-26 21:20:00+00:00,35.56,FAILED_BREAK,-2.518186905428099,-2.7681869054280996,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,1.0,2022-07-27 18:00:00+00:00,2022-07-27 18:00:00+00:00,G_SHALLOW25,PARENT,37.51,36.38,1.1299999999999957,2022-07-27 18:00:00+00:00,37.51,2022-07-27 18:05:00+00:00,37.962,TARGET,6.025059984004266,5.775059984004266,False,,2022-07-27 18:05:00+00:00,37.962,TARGET,6.025059984004377,5.775059984004377,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,1.0,2022-07-28 18:00:00+00:00,2022-07-28 20:25:00+00:00,G_SHALLOW25,PARENT,42.96,39.53,3.43,2022-07-28 20:25:00+00:00,42.96,2022-07-28 23:25:00+00:00,42.95,FAILED_BREAK,-0.1163873370577106,-0.3663873370577106,False,,2022-07-28 23:25:00+00:00,42.95,FAILED_BREAK,-0.11638733705771065,-0.36638733705771065,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,1.0,2022-07-31 18:00:00+00:00,2022-07-31 18:05:00+00:00,G_SHALLOW25,PARENT,44.43,43.58,0.8500000000000014,2022-07-31 18:05:00+00:00,44.43,2022-07-31 18:10:00+00:00,44.77,TARGET,3.8262435291470656,3.5762435291470664,False,,2022-07-31 18:10:00+00:00,44.77,TARGET,3.8262435291470664,3.5762435291470664,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,1.0,2022-08-04 18:00:00+00:00,2022-08-05 02:00:00+00:00,G_SHALLOW25,PARENT,39.55,37.9,1.6499999999999986,2022-08-05 02:00:00+00:00,39.55,2022-08-05 05:55:00+00:00,40.11,TIME,7.0796460176991705,6.8296460176991705,False,,2022-08-05 05:55:00+00:00,40.11,TIME,7.0796460176991705,6.8296460176991705,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,1.0,2022-08-06 18:00:00+00:00,2022-08-06 18:40:00+00:00,G_SHALLOW25,PARENT,40.6,39.83,0.7700000000000031,2022-08-06 18:40:00+00:00,40.6,2022-08-06 20:20:00+00:00,40.53,FAILED_BREAK,-0.8620689655172709,-1.1120689655172709,False,,2022-08-06 20:20:00+00:00,40.53,FAILED_BREAK,-0.8620689655172709,-1.1120689655172709,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,1.0,2022-08-07 18:00:00+00:00,2022-08-07 20:25:00+00:00,G_SHALLOW25,PARENT,40.79,40.19,0.6000000000000014,2022-08-07 20:25:00+00:00,40.79,2022-08-07 20:35:00+00:00,41.03,TARGET,2.941897523902948,2.691897523902948,False,,2022-08-07 20:35:00+00:00,41.03,TARGET,2.9418975239029477,2.6918975239029477,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,1.0,2022-08-10 18:00:00+00:00,2022-08-10 21:30:00+00:00,G_SHALLOW25,PARENT,42.45,41.69,0.7600000000000051,2022-08-10 21:30:00+00:00,42.45,2022-08-10 21:35:00+00:00,42.754000000000005,TARGET,3.58068315665494,3.33068315665494,False,,2022-08-10 21:35:00+00:00,42.754000000000005,TARGET,3.58068315665494,3.33068315665494,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,1.0,2022-08-12 18:00:00+00:00,2022-08-12 18:40:00+00:00,G_SHALLOW25,PARENT,43.45,42.45,1.0,2022-08-12 18:40:00+00:00,43.45,2022-08-12 18:50:00+00:00,43.33,FAILED_BREAK,-1.380897583429297,-1.630897583429297,False,,2022-08-12 18:50:00+00:00,43.33,FAILED_BREAK,-1.380897583429297,-1.630897583429297,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,1.0,2022-08-13 18:00:00+00:00,2022-08-13 18:05:00+00:00,G_SHALLOW25,PARENT,46.76,46.02,0.7399999999999949,2022-08-13 18:05:00+00:00,46.76,2022-08-13 21:25:00+00:00,47.056,TARGET,3.165098374679154,2.915098374679154,False,,2022-08-13 21:25:00+00:00,47.056,TARGET,3.165098374679154,2.915098374679154,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,1.0,2022-08-14 18:00:00+00:00,2022-08-15 02:25:00+00:00,G_SHALLOW25,PARENT,46.19,44.62,1.5700000000000005,2022-08-15 02:25:00+00:00,46.19,2022-08-15 02:55:00+00:00,46.818,TARGET,6.798008226888919,6.548008226888919,False,,2022-08-15 02:55:00+00:00,46.818,TARGET,6.798008226888919,6.548008226888919,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,1.0,2022-08-16 18:00:00+00:00,2022-08-16 18:10:00+00:00,G_SHALLOW25,PARENT,43.52,42.6,0.9200000000000016,2022-08-16 18:10:00+00:00,43.52,2022-08-17 02:30:00+00:00,43.888000000000005,TARGET,4.227941176470629,3.9779411764706287,False,,2022-08-17 02:30:00+00:00,43.888000000000005,TARGET,4.227941176470629,3.9779411764706287,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,1.0,2022-08-17 18:00:00+00:00,2022-08-17 18:00:00+00:00,G_SHALLOW25,PARENT,41.6,40.72,0.8800000000000026,2022-08-17 18:00:00+00:00,41.6,2022-08-17 19:25:00+00:00,40.66,REFERENCE_INVALIDATION,-11.298076923076994,-11.548076923076994,False,,2022-08-17 19:25:00+00:00,40.66,REFERENCE_INVALIDATION,-11.298076923076994,-11.548076923076994,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,1.0,2022-08-21 18:00:00+00:00,2022-08-21 20:50:00+00:00,G_SHALLOW25,PARENT,36.54,35.55,0.990000000000002,2022-08-21 20:50:00+00:00,36.54,2022-08-21 21:00:00+00:00,36.32,FAILED_BREAK,-3.010399562123678,-3.260399562123678,False,,2022-08-21 21:00:00+00:00,36.32,FAILED_BREAK,-3.010399562123678,-3.260399562123678,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,1.0,2022-08-22 18:00:00+00:00,2022-08-22 20:05:00+00:00,G_SHALLOW25,PARENT,35.02,34.04,0.980000000000004,2022-08-22 20:05:00+00:00,35.02,2022-08-22 23:45:00+00:00,35.412000000000006,TARGET,5.596801827527198,5.346801827527198,False,,2022-08-22 23:45:00+00:00,35.412000000000006,TARGET,5.596801827527198,5.346801827527198,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,1.0,2022-08-29 18:00:00+00:00,2022-08-29 23:25:00+00:00,G_SHALLOW25,PARENT,32.29,31.53,0.759999999999998,2022-08-29 23:25:00+00:00,32.29,2022-08-29 23:45:00+00:00,32.594,TARGET,4.707339733663662,4.457339733663662,False,,2022-08-29 23:45:00+00:00,32.594,TARGET,4.707339733663662,4.457339733663662,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,1.0,2022-08-30 18:00:00+00:00,2022-08-31 02:45:00+00:00,G_SHALLOW25,PARENT,32.41,30.61,1.7999999999999972,2022-08-31 02:45:00+00:00,32.41,2022-08-31 05:55:00+00:00,32.54,TIME,2.005553841406993,1.7555538414069929,False,,2022-08-31 05:55:00+00:00,32.54,TIME,2.005553841406993,1.7555538414069929,,,DEVELOPMENT_FROZEN_WINNER
CENTRAL,development,1.0,2022-09-01 18:00:00+00:00,2022-09-01 20:05:00+00:00,G_SHALLOW25,PARENT,31.2,30.37,0.8299999999999983,2022-09-01 20:05:00+00:00,31.2,2022-09-01 20:15:00+00:00,31.15,FAILED_BREAK,-0.8012820512820484,-1.0512820512820484,False,,2022-09-01 20:15:00+00:00,31.15,FAILED_BREAK,-0.8012820512820484,-1.0512820512820484,,,DEVELOPMENT_FROZEN_WINNER
