partition,ref_min,hour,visit,opportunity_n,break_n,break_conversion,median_extension_R,median_ext30_R,median_ext60_R,median_break_delay_min,reclaim30_rate,reach_E05_rate,reach_E10_rate,reach_E15_rate,reach_E20_rate,reach_E30_rate,reach_E40_rate,b1_opp_n,b1_break_conversion,b2_opp_n,b2_break_conversion,b3_opp_n,b3_break_conversion,b4_opp_n,b4_break_conversion,b5_opp_n,b5_break_conversion,b6_opp_n,b6_break_conversion,adequate_blocks,pass_blocks,min_adequate_block_conversion,eligible
development,480,12,2,159,119,0.7484276729559748,0.21568627450980155,0.2738589211618247,0.3076923076923043,205.0,0.5966386554621849,0.6722689075630253,0.6218487394957983,0.5462184873949579,0.5294117647058824,0.4117647058823529,0.31932773109243695,26,0.9230769230769231,28,0.6428571428571429,26,0.6153846153846154,26,0.6538461538461539,24,0.875,29,0.7931034482758621,6,6,0.6153846153846154,True
development,480,12,3,31,20,0.6451612903225806,0.25817812912735,0.2703111664235388,0.2703111664235388,122.5,0.55,0.7,0.7,0.65,0.6,0.35,0.35,1,1.0,7,0.8571428571428571,9,0.6666666666666666,6,0.16666666666666666,3,0.6666666666666666,5,0.8,3,3,0.16666666666666666,False
development,480,12,4,8,4,0.5,0.2275546514187416,0.22782090015048856,0.22782090015048856,540.0,0.5,0.75,0.5,0.5,0.5,0.5,0.5,0,,0,,3,0.0,4,0.75,1,1.0,0,,0,0,,False
development,480,12,5,3,3,1.0,0.44139650872817876,0.44139650872817876,0.44139650872817876,330.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,,0,,2,1.0,1,1.0,0,,0,,0,0,,False
development,480,13,1,614,429,0.6986970684039088,0.20325203252032573,0.27320388349514463,0.3340909090909046,110.0,0.6247086247086248,0.6643356643356644,0.634032634032634,0.5664335664335665,0.5011655011655012,0.40093240093240096,0.3123543123543124,100,0.75,106,0.6320754716981132,111,0.7207207207207207,95,0.6736842105263158,102,0.6862745098039216,100,0.73,6,6,0.6320754716981132,True
development,480,13,2,149,106,0.7114093959731543,0.2520775623268714,0.26902092921839366,0.3187549563838228,172.5,0.5943396226415094,0.6886792452830188,0.6509433962264151,0.5943396226415094,0.5471698113207547,0.4339622641509434,0.36792452830188677,21,0.9047619047619048,28,0.6428571428571429,28,0.5714285714285714,25,0.6,25,0.88,22,0.7272727272727273,6,6,0.5714285714285714,True
development,480,13,3,31,18,0.5806451612903226,0.32816192855696213,0.4118272672023783,0.4819943019943051,232.5,0.6111111111111112,0.7222222222222222,0.6666666666666666,0.6111111111111112,0.5555555555555556,0.5,0.5,2,1.0,5,0.6,8,0.625,9,0.5555555555555556,2,0.5,5,0.4,2,2,0.5555555555555556,False
development,480,13,4,8,5,0.625,0.2269353128313874,0.2269353128313874,0.2269353128313874,425.0,0.4,0.8,0.6,0.6,0.6,0.4,0.4,0,,1,0.0,2,0.5,3,1.0,1,1.0,1,0.0,0,0,,False
development,480,13,5,3,2,0.6666666666666666,0.673474616439675,0.42516152602131985,0.42516152602131985,245.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,,1,0.0,1,1.0,0,,0,,1,1.0,0,0,,False
development,480,14,1,586,410,0.6996587030716723,0.22304035292717142,0.2613409314760109,0.33401864035087386,85.0,0.5829268292682926,0.6951219512195121,0.6390243902439025,0.5853658536585366,0.5219512195121951,0.4170731707317073,0.36341463414634145,88,0.7045454545454546,95,0.7263157894736842,107,0.7009345794392523,96,0.6458333333333334,103,0.7087378640776699,97,0.711340206185567,6,6,0.6458333333333334,True
development,480,14,2,143,98,0.6853146853146853,0.20513326552403055,0.24718039705716288,0.27643789925052,182.5,0.6122448979591837,0.6632653061224489,0.6020408163265306,0.5612244897959183,0.5102040816326531,0.40816326530612246,0.35714285714285715,22,0.7272727272727273,22,0.5454545454545454,26,0.5769230769230769,24,0.6666666666666666,24,0.8333333333333334,25,0.76,6,6,0.5454545454545454,True
development,480,14,3,35,21,0.6,0.2813479623824438,0.17919075144509003,0.2813479623824438,125.0,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.6666666666666666,0.5714285714285714,0.42857142857142855,0.2857142857142857,4,0.25,7,0.7142857142857143,9,0.4444444444444444,7,0.7142857142857143,3,0.6666666666666666,5,0.8,3,3,0.4444444444444444,False
development,480,14,4,10,7,0.7,0.30205655526992264,0.30205655526992264,0.30205655526992264,355.0,0.5714285714285714,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.2857142857142857,2,0.5,1,0.0,4,0.75,1,1.0,1,1.0,1,1.0,0,0,,False
development,480,14,5,3,2,0.6666666666666666,0.8762424639546808,0.32959315029267106,0.4264040842334465,200.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,0.0,1,1.0,0,,0,,0,,0,0,,False
development,480,15,1,555,387,0.6972972972972973,0.19072164948453696,0.2374323279195687,0.2831858407079642,100.0,0.627906976744186,0.7002583979328165,0.6304909560723514,0.5503875968992248,0.4883720930232558,0.3643410852713178,0.2997416020671835,79,0.759493670886076,97,0.7628865979381443,104,0.6442307692307693,88,0.6477272727272727,94,0.7127659574468085,93,0.6666666666666666,6,6,0.6442307692307693,True
development,480,15,2,138,97,0.7028985507246377,0.19717825189263322,0.2248157248157246,0.28371055148230356,170.0,0.5979381443298969,0.7319587628865979,0.6494845360824743,0.5979381443298969,0.4948453608247423,0.3917525773195876,0.3402061855670103,13,0.7692307692307693,18,0.6111111111111112,33,0.7272727272727273,26,0.5769230769230769,21,0.8571428571428571,27,0.7037037037037037,6,6,0.5769230769230769,True
development,480,15,3,33,22,0.6666666666666666,0.20232548198178676,0.21211832851960255,0.22167788807916225,230.0,0.7272727272727273,0.6818181818181818,0.6363636363636364,0.5454545454545454,0.5,0.3181818181818182,0.18181818181818182,2,1.0,5,0.4,8,0.625,8,0.75,3,1.0,7,0.5714285714285714,3,3,0.5714285714285714,False
development,480,15,4,8,6,0.75,0.13372436682190297,0.21675901338452797,0.2302584941737283,255.0,0.5,0.6666666666666666,0.5,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,0,,2,0.5,2,1.0,1,1.0,0,,3,0.6666666666666666,0,0,,False
development,480,15,5,2,1,0.5,0.0,0.06956788231688302,0.06956788231688302,195.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,0.0,0,,0,,0,,1,1.0,0,0,,False
development,480,16,1,537,372,0.6927374301675978,0.1729073660242318,0.22042590178183646,0.2572898563593864,135.0,0.6559139784946236,0.6639784946236559,0.6048387096774194,0.5268817204301075,0.44623655913978494,0.3279569892473118,0.26344086021505375,73,0.684931506849315,96,0.7291666666666666,95,0.6947368421052632,86,0.627906976744186,94,0.6808510638297872,93,0.7311827956989247,6,6,0.627906976744186,True
development,480,16,2,135,93,0.6888888888888889,0.2219755826859038,0.237609329446063,0.27288732394366416,155.0,0.5806451612903226,0.6881720430107527,0.6344086021505376,0.5591397849462365,0.5268817204301075,0.3655913978494624,0.3118279569892473,20,0.7,19,0.6842105263157895,26,0.7692307692307693,27,0.5925925925925926,22,0.5909090909090909,21,0.8095238095238095,6,6,0.5909090909090909,True
development,480,16,3,36,29,0.8055555555555556,0.045785943423737645,0.14011879049676143,0.15254237288135675,230.0,0.7586206896551724,0.4827586206896552,0.41379310344827586,0.3448275862068966,0.2413793103448276,0.1724137931034483,0.1724137931034483,4,1.0,4,1.0,6,0.5,10,0.7,8,1.0,4,0.75,3,3,0.5,False
development,480,16,4,5,3,0.6,0.08115543328748259,0.1455906821963393,0.1455906821963393,400.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0,,0,,2,0.5,2,0.5,0,,1,1.0,0,0,,False
development,480,16,5,1,0,0.0,,,,,,,,,,,,0,,0,,0,,1,0.0,0,,0,,0,0,,False
development,480,17,1,511,348,0.6810176125244618,0.18262447429114298,0.214447531332911,0.25570867035231715,140.0,0.5977011494252874,0.6752873563218391,0.6206896551724138,0.5660919540229885,0.47413793103448276,0.3505747126436782,0.3045977011494253,65,0.7538461538461538,91,0.6703296703296703,90,0.7333333333333333,83,0.6144578313253012,89,0.651685393258427,93,0.6774193548387096,6,6,0.6144578313253012,True
development,480,17,2,136,89,0.6544117647058824,0.13647642679900318,0.19433962264151322,0.21458625525946493,165.0,0.6629213483146067,0.6292134831460674,0.5730337078651685,0.48314606741573035,0.39325842696629215,0.30337078651685395,0.25842696629213485,14,0.6428571428571429,23,0.5217391304347826,21,0.8095238095238095,27,0.7037037037037037,27,0.5555555555555556,24,0.7083333333333334,6,6,0.5217391304347826,True
development,480,17,3,39,27,0.6923076923076923,0.21221532091096781,0.21221532091096781,0.25454545454545524,290.0,0.5555555555555556,0.6296296296296297,0.5555555555555556,0.5555555555555556,0.5185185185185185,0.4074074074074074,0.3333333333333333,4,1.0,9,0.4444444444444444,3,1.0,7,0.5714285714285714,11,0.8181818181818182,5,0.6,3,3,0.4444444444444444,False
development,480,17,4,10,6,0.6,0.13468833478687786,0.13468833478687786,0.16471627190797455,347.5,0.8333333333333334,0.8333333333333334,0.5,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,0,,5,0.6,0,,2,0.5,1,1.0,2,0.5,0,0,,False
development,480,17,5,4,1,0.25,0.0,0.022008862629246777,0.022008862629246777,365.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,2,0.0,0,,1,0.0,0,,1,1.0,0,0,,False
development,480,18,1,510,355,0.696078431372549,0.16788916055419678,0.20261437908496402,0.24915062287655554,155.0,0.5746478873239437,0.6788732394366197,0.6084507042253521,0.5352112676056338,0.4563380281690141,0.3380281690140845,0.27605633802816903,65,0.7692307692307693,92,0.7282608695652174,86,0.686046511627907,85,0.6588235294117647,88,0.6704545454545454,94,0.6808510638297872,6,6,0.6588235294117647,True
development,480,18,2,126,84,0.6666666666666666,0.1638721439703597,0.1820683587227384,0.2242610519900623,170.0,0.5714285714285714,0.6904761904761905,0.6309523809523809,0.5476190476190477,0.4642857142857143,0.34523809523809523,0.2857142857142857,12,0.75,17,0.47058823529411764,25,0.68,25,0.64,24,0.75,23,0.6956521739130435,6,6,0.47058823529411764,True
development,480,18,3,37,20,0.5405405405405406,0.23110766045548325,0.20457704821058662,0.2249852114758923,252.5,0.55,0.75,0.65,0.6,0.55,0.4,0.35,2,1.0,8,0.375,7,0.5714285714285714,8,0.5,6,0.6666666666666666,6,0.5,5,5,0.375,False
development,480,18,4,14,10,0.7142857142857143,0.09885223257863981,0.118159833987791,0.26871431478464847,292.5,0.6,0.8,0.5,0.3,0.3,0.3,0.3,0,,3,0.6666666666666666,3,1.0,3,0.6666666666666666,2,0.5,3,0.6666666666666666,0,0,,False
development,480,18,5,3,1,0.3333333333333333,0.0,0.022008862629246777,0.022008862629246777,305.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,0.0,0,,1,0.0,0,,1,1.0,0,0,,False
development,480,19,1,505,356,0.7049504950495049,0.162645348837209,0.19569681178269263,0.24428516079039148,162.5,0.6039325842696629,0.6685393258426966,0.5870786516853933,0.5224719101123596,0.44662921348314605,0.3258426966292135,0.27247191011235955,64,0.6875,89,0.7303370786516854,86,0.7674418604651163,86,0.6976744186046512,82,0.6463414634146342,98,0.6938775510204082,6,6,0.6463414634146342,True
development,480,19,2,115,78,0.6782608695652174,0.21454864813446367,0.21454864813446367,0.250821171202037,230.0,0.5384615384615384,0.717948717948718,0.6794871794871795,0.6025641025641025,0.5384615384615384,0.358974358974359,0.2692307692307692,16,0.75,18,0.5555555555555556,14,0.8571428571428571,19,0.5263157894736842,24,0.6666666666666666,24,0.75,6,6,0.5263157894736842,True
development,480,19,3,36,22,0.6111111111111112,0.22151402687812982,0.19656692156873645,0.22167926746842487,282.5,0.5909090909090909,0.7272727272727273,0.6818181818181818,0.6818181818181818,0.5454545454545454,0.2727272727272727,0.18181818181818182,4,0.75,8,0.5,2,0.5,9,0.7777777777777778,8,0.75,5,0.2,3,3,0.5,False
development,480,19,4,13,8,0.6153846153846154,0.09571781544019917,0.1129962685932378,0.16592694803824815,287.5,0.625,0.75,0.375,0.375,0.25,0.25,0.25,1,0.0,4,0.75,1,1.0,2,0.5,2,0.5,3,0.6666666666666666,0,0,,False
development,480,19,5,4,2,0.5,0.18695652173913055,0.19796095305375394,0.19796095305375394,457.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1,0.0,1,1.0,0,,1,0.0,0,,1,1.0,0,0,,False
development,480,20,1,508,335,0.6594488188976378,0.174280879864636,0.19760479041916088,0.23245614035087758,165.0,0.5791044776119403,0.6776119402985075,0.6029850746268657,0.5432835820895522,0.46865671641791046,0.34626865671641793,0.2746268656716418,61,0.5901639344262295,86,0.6162790697674418,86,0.686046511627907,89,0.651685393258427,86,0.7093023255813954,100,0.68,6,6,0.5901639344262295,True
development,480,20,2,128,85,0.6640625,0.17266187050359677,0.21458625525946493,0.2530120481927739,260.0,0.5764705882352941,0.6705882352941176,0.6235294117647059,0.5411764705882353,0.4823529411764706,0.3058823529411765,0.23529411764705882,16,0.6875,24,0.625,22,0.6818181818181818,20,0.6,22,0.6818181818181818,24,0.7083333333333334,6,6,0.6,True
development,480,20,3,38,25,0.6578947368421053,0.24324324324324298,0.19846956521738993,0.24324324324324298,235.0,0.52,0.8,0.72,0.64,0.56,0.32,0.32,5,0.8,9,0.4444444444444444,5,0.8,8,0.875,7,0.5714285714285714,4,0.5,3,3,0.4444444444444444,False
development,480,20,4,10,7,0.7,0.0950226244343927,0.12787723785166422,0.17847769028871593,235.0,0.5714285714285714,0.7142857142857143,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.2857142857142857,0,,4,0.75,1,1.0,0,,3,0.6666666666666666,2,0.5,0,0,,False
development,480,20,5,2,2,1.0,0.3826086956521724,0.19796095305375394,0.22839573566244975,397.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,,1,1.0,0,,0,,0,,1,1.0,0,0,,False
development,480,21,1,502,335,0.6673306772908366,0.20386904761904728,0.21218074656188846,0.26126126126126703,175.0,0.5283582089552239,0.7164179104477612,0.6268656716417911,0.5701492537313433,0.5074626865671642,0.36716417910447763,0.30149253731343284,60,0.6,82,0.6707317073170732,81,0.6790123456790124,95,0.631578947368421,87,0.7126436781609196,97,0.6907216494845361,6,6,0.6,True
development,480,21,2,133,90,0.6766917293233082,0.17622072194424232,0.182879720497177,0.24941058927287357,210.0,0.5555555555555556,0.6555555555555556,0.6222222222222222,0.5333333333333333,0.4444444444444444,0.3111111111111111,0.23333333333333334,19,0.6842105263157895,22,0.6363636363636364,22,0.6818181818181818,24,0.625,20,0.9,26,0.5769230769230769,6,6,0.5769230769230769,True
development,480,21,3,34,20,0.5882352941176471,0.12339034712903652,0.169732399960282,0.169732399960282,217.5,0.6,0.7,0.55,0.45,0.35,0.25,0.15,6,0.8333333333333334,8,0.375,6,0.8333333333333334,5,1.0,2,0.0,7,0.2857142857142857,4,4,0.2857142857142857,False
development,480,21,4,10,7,0.7,0.0950226244343927,0.09589178356713372,0.1994134897360726,175.0,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,,4,0.75,0,,0,,2,0.5,4,0.75,0,0,,False
development,480,21,5,2,2,1.0,0.3826086956521724,0.19738339367754906,0.22781817628624487,337.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,,1,1.0,0,,0,,0,,1,1.0,0,0,,False
development,480,22,1,519,355,0.6840077071290944,0.1860095389507182,0.22222222222222515,0.25882352941176295,155.0,0.5295774647887324,0.7211267605633803,0.6338028169014085,0.5549295774647888,0.48732394366197185,0.37464788732394366,0.3154929577464789,69,0.6086956521739131,81,0.6666666666666666,87,0.6551724137931034,98,0.7040816326530612,87,0.735632183908046,97,0.711340206185567,6,6,0.6086956521739131,True
development,480,22,2,137,98,0.7153284671532847,0.15399693644481222,0.18342734590751625,0.25070538497830663,210.0,0.6122448979591837,0.6428571428571429,0.5918367346938775,0.5,0.4387755102040816,0.32653061224489793,0.2653061224489796,23,0.782608695652174,24,0.6666666666666666,23,0.8260869565217391,22,0.7272727272727273,21,0.6666666666666666,24,0.625,6,6,0.625,True
development,480,22,3,32,20,0.625,0.14556773936445613,0.18037518037518158,0.242738209549971,230.0,0.6,0.75,0.7,0.5,0.4,0.3,0.2,5,0.8,7,0.7142857142857143,2,1.0,4,0.75,6,0.3333333333333333,8,0.5,3,3,0.3333333333333333,False
development,480,22,4,9,6,0.6666666666666666,0.16787381158167802,0.18520146520146571,0.18520146520146571,332.5,0.5,0.8333333333333334,0.8333333333333334,0.5,0.5,0.16666666666666666,0.0,0,,1,1.0,0,,1,0.0,4,0.75,3,0.6666666666666666,0,0,,False
development,480,22,5,1,1,1.0,0.09440175631174356,0.09440175631174356,0.2206366630076802,130.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,0,,0,,0,,0,,1,1.0,0,0,,False
development,480,23,1,551,386,0.7005444646098004,0.15563588017782176,0.19330743529084554,0.23919025157232673,140.0,0.6010362694300518,0.6865284974093264,0.6010362694300518,0.5103626943005182,0.4326424870466321,0.3316062176165803,0.26424870466321243,73,0.6301369863013698,83,0.6867469879518072,86,0.7093023255813954,110,0.6818181818181818,99,0.7777777777777778,100,0.7,6,6,0.6301369863013698,True
development,480,23,2,137,95,0.6934306569343066,0.13029315960912005,0.1799999999999897,0.24266666666666006,200.0,0.6631578947368421,0.6210526315789474,0.5684210526315789,0.4421052631578947,0.37894736842105264,0.28421052631578947,0.23157894736842105,23,0.8260869565217391,21,0.8095238095238095,22,0.7272727272727273,28,0.5714285714285714,19,0.5789473684210527,24,0.6666666666666666,6,6,0.5714285714285714,True
development,480,23,3,30,16,0.5333333333333333,0.1833243947287779,0.2351075990258933,0.2351075990258933,542.5,0.5,0.8125,0.8125,0.6875,0.5,0.25,0.25,3,0.3333333333333333,4,0.75,2,1.0,7,0.42857142857142855,7,0.5714285714285714,7,0.42857142857142855,3,3,0.42857142857142855,False
development,480,23,4,12,7,0.5833333333333334,0.12393162393162298,0.1611721611721601,0.1611721611721601,340.0,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.14285714285714285,1,0.0,1,1.0,0,,4,0.5,3,0.6666666666666666,3,0.6666666666666666,0,0,,False
development,480,23,5,2,1,0.5,1.40697674418605,0.6642910727681984,0.7145536384096037,220.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0,,0,,0,,0,,1,1.0,0,0,,False
development,600,0,1,489,335,0.6850715746421268,0.1729265675302776,0.2025372473816226,0.22090084733164908,125.0,0.5492537313432836,0.7074626865671642,0.6298507462686567,0.5402985074626866,0.46567164179104475,0.33432835820895523,0.2746268656716418,63,0.6507936507936508,74,0.6891891891891891,80,0.625,92,0.6956521739130435,88,0.75,92,0.6847826086956522,6,6,0.625,True
development,600,0,2,121,84,0.6942148760330579,0.1583700034609999,0.17349372421356898,0.21402040923990745,250.0,0.6071428571428571,0.7142857142857143,0.6309523809523809,0.5357142857142857,0.42857142857142855,0.30952380952380953,0.21428571428571427,18,0.6666666666666666,17,0.6470588235294118,26,0.7692307692307693,18,0.6111111111111112,19,0.631578947368421,23,0.782608695652174,6,6,0.6111111111111112,True
development,600,0,3,30,24,0.8,0.2935135392292292,0.24307745545478815,0.28539957800605775,400.0,0.375,0.8333333333333334,0.8333333333333334,0.7083333333333334,0.5416666666666666,0.5,0.4583333333333333,5,1.0,6,0.8333333333333334,2,0.5,6,0.6666666666666666,6,0.8333333333333334,5,0.8,3,3,0.6666666666666666,False
development,600,0,4,5,3,0.6,0.20923076923077133,0.20923076923077133,0.20923076923077133,375.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0,,1,1.0,0,,2,0.5,1,0.0,1,1.0,0,0,,False
development,600,0,5,0,0,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,0,,False
development,600,1,1,510,345,0.6764705882352942,0.16581892166836149,0.19093851132686174,0.21489726027397074,160.0,0.5710144927536231,0.6985507246376812,0.6231884057971014,0.527536231884058,0.4318840579710145,0.32463768115942027,0.2492753623188406,66,0.6818181818181818,74,0.6891891891891891,77,0.6363636363636364,102,0.6274509803921569,91,0.7802197802197802,100,0.65,6,6,0.6274509803921569,True
development,600,1,2,128,86,0.671875,0.13468975468975541,0.15204137652055938,0.18518847735801194,257.5,0.627906976744186,0.686046511627907,0.5813953488372093,0.4418604651162791,0.3023255813953488,0.27906976744186046,0.1744186046511628,16,0.875,16,0.75,23,0.6956521739130435,28,0.6071428571428571,15,0.5333333333333333,30,0.6333333333333333,6,6,0.5333333333333333,True
development,600,1,3,32,21,0.65625,0.16947648624667214,0.23508771929824052,0.23512747875354606,340.0,0.47619047619047616,0.8571428571428571,0.8095238095238095,0.6190476190476191,0.47619047619047616,0.2857142857142857,0.2857142857142857,1,1.0,3,1.0,4,0.25,8,0.5,7,0.5714285714285714,9,0.8888888888888888,3,3,0.5,False
development,600,1,4,9,6,0.6666666666666666,0.13953692659065847,0.2983863466882479,0.3939507174058824,402.5,0.5,0.6666666666666666,0.5,0.5,0.5,0.16666666666666666,0.16666666666666666,0,,0,,3,0.6666666666666666,4,0.5,1,1.0,1,1.0,0,0,,False
development,600,1,5,0,0,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,0,,False
development,600,2,1,516,342,0.6627906976744186,0.1659893003526815,0.18673798024318852,0.2099835188487803,170.0,0.5614035087719298,0.695906432748538,0.6228070175438597,0.5409356725146199,0.43567251461988304,0.3362573099415205,0.2777777777777778,76,0.6842105263157895,79,0.6962025316455697,71,0.5915492957746479,98,0.6224489795918368,88,0.7386363636363636,104,0.6442307692307693,6,6,0.5915492957746479,True
development,600,2,2,142,97,0.6830985915492958,0.16023544800522624,0.1818897637795279,0.21428571428572077,285.0,0.5567010309278351,0.7525773195876289,0.6597938144329897,0.5360824742268041,0.4329896907216495,0.32989690721649484,0.23711340206185566,18,0.6666666666666666,18,0.7777777777777778,24,0.7083333333333334,30,0.6,21,0.7142857142857143,31,0.6774193548387096,6,6,0.6,True
development,600,2,3,38,26,0.6842105263157895,0.18422840600260065,0.18422840600260065,0.19804089733457997,312.5,0.46153846153846156,0.8461538461538461,0.7307692307692307,0.6153846153846154,0.46153846153846156,0.23076923076923078,0.23076923076923078,5,0.6,3,1.0,6,0.3333333333333333,12,0.8333333333333334,4,0.5,8,0.75,3,3,0.3333333333333333,False
development,600,2,4,10,6,0.6,0.028549618320610273,0.19793932801547492,0.24260937877689603,440.0,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,2,0.0,0,,3,0.6666666666666666,2,0.5,1,1.0,2,1.0,0,0,,False
development,600,2,5,3,2,0.6666666666666666,0.08277777777777828,0.13221598002496582,0.13221598002496582,545.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,2,0.5,0,,1,1.0,0,,0,,0,,0,0,,False
development,600,3,1,533,356,0.6679174484052532,0.17340416396660285,0.1835165442505029,0.2047203947368389,210.0,0.5337078651685393,0.7134831460674157,0.6348314606741573,0.550561797752809,0.45786516853932585,0.3707865168539326,0.29775280898876405,80,0.7,81,0.6666666666666666,71,0.5492957746478874,100,0.62,95,0.7368421052631579,106,0.7075471698113207,6,6,0.5492957746478874,True
development,600,3,2,144,103,0.7152777777777778,0.17424242424242137,0.19025353283457916,0.23114664728330103,265.0,0.5922330097087378,0.7184466019417476,0.6310679611650486,0.5436893203883495,0.4368932038834951,0.3106796116504854,0.24271844660194175,19,0.8421052631578947,24,0.8333333333333334,26,0.6923076923076923,31,0.6129032258064516,18,0.6666666666666666,26,0.6923076923076923,6,6,0.6129032258064516,True
development,600,3,3,35,20,0.5714285714285714,0.12574801436187932,0.1511915448204886,0.16293113722932728,292.5,0.6,0.7,0.55,0.4,0.35,0.05,0.05,3,0.6666666666666666,4,0.25,6,0.3333333333333333,12,0.75,3,0.3333333333333333,7,0.7142857142857143,3,3,0.3333333333333333,False
development,600,3,4,13,7,0.5384615384615384,0.054726368159207284,0.15889114266395812,0.21613042850959283,545.0,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.14285714285714285,1,0.0,2,0.5,3,0.6666666666666666,3,0.0,2,1.0,2,1.0,0,0,,False
development,600,3,5,4,3,0.75,0.0,0.09482758620688948,0.25383707201888966,275.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1,0.0,1,1.0,1,1.0,1,1.0,0,,0,,0,0,,False
development,600,4,1,552,368,0.6666666666666666,0.16636554343677779,0.18857178658593876,0.209305217737834,212.5,0.5869565217391305,0.6793478260869565,0.6195652173913043,0.5271739130434783,0.43478260869565216,0.32608695652173914,0.2418478260869565,81,0.654320987654321,88,0.5795454545454546,73,0.6575342465753424,101,0.6633663366336634,100,0.74,109,0.6880733944954128,6,6,0.5795454545454546,True
development,600,4,2,153,109,0.7124183006535948,0.19917012448133073,0.19148936170212874,0.22553191489361737,275.0,0.5596330275229358,0.7431192660550459,0.6422018348623854,0.5779816513761468,0.48623853211009177,0.3669724770642202,0.3119266055045872,24,0.7083333333333334,32,0.8125,21,0.6666666666666666,28,0.6785714285714286,20,0.65,28,0.7142857142857143,6,6,0.65,True
development,600,4,3,37,24,0.6486486486486487,0.14758336133534683,0.14758336133534683,0.156895992266814,285.0,0.5833333333333334,0.75,0.6666666666666666,0.4583333333333333,0.3333333333333333,0.125,0.041666666666666664,7,1.0,5,0.4,6,0.16666666666666666,9,0.6666666666666666,3,0.6666666666666666,7,0.8571428571428571,4,4,0.16666666666666666,False
development,600,4,4,11,6,0.5454545454545454,0.10452135082333178,0.2984994544380714,0.3248325306016079,510.0,0.6666666666666666,0.5,0.5,0.5,0.5,0.3333333333333333,0.0,0,,2,0.5,4,0.75,3,0.0,1,1.0,1,1.0,0,0,,False
development,600,4,5,2,2,1.0,0.23369565217391244,0.24632683658170504,0.4341266866566701,400.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,,0,,1,1.0,1,1.0,0,,0,,0,0,,False
development,600,5,1,581,386,0.6643717728055077,0.1699732254298009,0.19192242344589594,0.2236221411010944,212.5,0.5699481865284974,0.7072538860103627,0.6295336787564767,0.538860103626943,0.4430051813471503,0.34974093264248707,0.24870466321243523,81,0.7283950617283951,91,0.6263736263736264,87,0.5977011494252874,103,0.6601941747572816,106,0.7075471698113207,113,0.6637168141592921,6,6,0.5977011494252874,True
development,600,5,2,159,106,0.6666666666666666,0.2220047088701324,0.21897272010432778,0.24709920581505246,337.5,0.5566037735849056,0.6886792452830188,0.6509433962264151,0.6132075471698113,0.5377358490566038,0.3584905660377358,0.27358490566037735,19,0.8421052631578947,26,0.7692307692307693,31,0.6451612903225806,27,0.5185185185185185,25,0.56,31,0.7096774193548387,6,6,0.5185185185185185,True
development,600,5,3,41,27,0.6585365853658537,0.1480662983425421,0.1898614011771407,0.19018181818181806,250.0,0.5925925925925926,0.7777777777777778,0.6666666666666666,0.48148148148148145,0.4444444444444444,0.25925925925925924,0.2222222222222222,3,1.0,5,0.6,8,0.5,11,0.6363636363636364,7,0.5714285714285714,7,0.8571428571428571,4,4,0.5,False
development,600,5,4,8,5,0.625,0.36217303822937574,0.36217303822937574,0.36217303822937574,450.0,0.4,0.8,0.8,0.8,0.8,0.6,0.2,0,,1,1.0,1,1.0,3,0.3333333333333333,2,0.5,1,1.0,0,0,,False
development,600,5,5,1,0,0.0,,,,,,,,,,,,0,,0,,0,,0,,1,0.0,0,,0,0,,False
