role,partition,ref_min,hour,parent_entry_ts,outcome_class,recovery_win,snapshot_min,close_R,running_mfe_from_entry_R,running_mae_from_entry_R,closes_above_H,closes_le_H
CENTRAL,development,360,15,2023-06-30 01:05:00+00:00,REC_TARGET,True,30,0.18315575849822277,0.2694063926940633,0.0010147133434817068,6,0
CENTRAL,development,360,15,2023-06-30 01:05:00+00:00,REC_TARGET,True,60,0.1496702181633679,0.27904616945712873,0.0010147133434817068,12,0
CENTRAL,development,360,15,2023-06-30 17:15:00+00:00,REC_FAIL,False,5,-0.008049060942890296,0.0,0.07052510540436985,0,1
CENTRAL,development,360,15,2023-06-30 17:15:00+00:00,REC_FAIL,False,10,-0.029513223457263964,0.0,0.09198926791874351,0,2
CENTRAL,development,360,15,2023-06-30 17:15:00+00:00,REC_FAIL,False,15,-0.03947872748179435,0.0,0.09198926791874351,0,3
CENTRAL,development,360,15,2023-07-10 18:40:00+00:00,REC_TARGET,True,5,0.013647642679899777,0.08436724565756545,0.07071960297767009,1,0
CENTRAL,development,360,15,2023-07-10 18:40:00+00:00,REC_TARGET,True,10,0.09057071960297805,0.08436724565756545,0.07568238213399488,2,0
CENTRAL,development,360,15,2023-07-10 18:40:00+00:00,REC_TARGET,True,15,0.13647642679900657,0.08436724565756545,0.07568238213399488,3,0
CENTRAL,development,360,15,2023-07-10 18:40:00+00:00,REC_TARGET,True,30,0.1228287841191068,0.1774193548387059,0.1339950372208442,6,0
CENTRAL,development,360,15,2023-07-10 18:40:00+00:00,REC_TARGET,True,60,0.3325062034739459,0.33746898263027064,0.1339950372208442,12,0
CENTRAL,development,360,15,2023-07-26 15:20:00+00:00,REC_FAIL,False,5,-0.056338028169013496,0.003129890453832384,0.0782472613458541,0,1
CENTRAL,development,360,15,2023-07-26 15:20:00+00:00,REC_FAIL,False,10,-0.0993740219092324,0.003129890453832384,0.18466353677621353,0,2
CENTRAL,development,360,15,2023-07-26 15:20:00+00:00,REC_FAIL,False,15,-0.07981220657277029,0.003129890453832384,0.18466353677621353,0,3
CENTRAL,development,360,15,2023-08-12 15:00:00+00:00,REC_TARGET,True,5,0.193181818181834,0.06249999999999622,0.0340909090909107,1,0
CENTRAL,development,360,15,2023-08-12 15:00:00+00:00,REC_TARGET,True,10,0.14204545454546796,0.1704545454545535,0.0340909090909107,2,0
CENTRAL,development,360,15,2023-08-12 15:00:00+00:00,REC_TARGET,True,15,0.4318181818181887,0.3238636363636314,0.08522727272727675,3,0
CENTRAL,development,360,15,2023-09-30 15:45:00+00:00,REC_FAIL,False,5,0.04240000000000066,0.01599999999999966,0.0896000000000015,1,0
CENTRAL,development,360,15,2023-09-30 15:45:00+00:00,REC_FAIL,False,10,0.012000000000000455,0.01599999999999966,0.09600000000000079,2,0
CENTRAL,development,360,15,2023-09-30 15:45:00+00:00,REC_FAIL,False,15,0.04320000000000164,0.01599999999999966,0.1039999999999992,3,0
CENTRAL,development,360,15,2023-09-30 15:45:00+00:00,REC_FAIL,False,30,-0.01839999999999975,0.01599999999999966,0.14720000000000083,5,1
CENTRAL,development,360,15,2023-11-01 15:05:00+00:00,REC_FAIL,False,5,0.1238550378335323,0.048586220629231285,0.09597769812823552,1,0
CENTRAL,development,360,15,2023-11-01 15:05:00+00:00,REC_FAIL,False,10,0.0011947431302270451,0.048586220629231285,0.24890481879729165,2,0
CENTRAL,development,360,15,2023-11-01 15:05:00+00:00,REC_FAIL,False,15,0.041019514137794276,0.048586220629231285,0.24890481879729165,3,0
CENTRAL,development,360,15,2023-11-04 01:40:00+00:00,REC_FAIL,False,5,0.0659142212189621,0.07584650112866796,0.020316027088036922,1,0
CENTRAL,development,360,15,2023-11-04 01:40:00+00:00,REC_FAIL,False,10,0.0004514672686251813,0.1557562076749433,0.023927765237022332,2,0
CENTRAL,development,360,15,2023-11-04 01:40:00+00:00,REC_FAIL,False,15,-0.02799097065462651,0.1557562076749433,0.03927765237020472,2,1
CENTRAL,development,360,15,2023-11-19 23:05:00+00:00,REC_FAIL,False,5,-0.06929598230740719,0.006266126059711001,0.1887209730925181,0,1
CENTRAL,development,360,15,2023-11-19 23:05:00+00:00,REC_FAIL,False,10,0.033173608551420423,0.006266126059711001,0.1887209730925181,1,1
CENTRAL,development,360,15,2023-11-19 23:05:00+00:00,REC_FAIL,False,15,-0.06745300405455225,0.006266126059711001,0.1887209730925181,1,2
CENTRAL,development,360,15,2023-12-08 23:40:00+00:00,REC_FAIL,False,5,-0.023437500000000867,0.0012600806451637245,0.0960181451612903,0,1
CENTRAL,development,360,15,2023-12-08 23:40:00+00:00,REC_FAIL,False,10,-0.053427419354839495,0.0012600806451637245,0.13205645161290333,0,2
CENTRAL,development,360,15,2023-12-08 23:40:00+00:00,REC_FAIL,False,15,-0.036794354838709846,0.0012600806451637245,0.1471774193548358,0,3
CENTRAL,development,360,15,2023-12-11 16:35:00+00:00,REC_FAIL,False,5,0.07764782326186004,0.15009746588693657,0.00032488628980012295,1,0
CENTRAL,development,360,15,2023-12-11 16:35:00+00:00,REC_FAIL,False,10,0.13937621832358793,0.15009746588693657,0.00032488628980012295,2,0
CENTRAL,development,360,15,2023-12-11 16:35:00+00:00,REC_FAIL,False,15,0.025341130604289552,0.15009746588693657,0.07017543859649414,3,0
CENTRAL,development,360,15,2023-12-11 16:35:00+00:00,REC_FAIL,False,30,-0.1072124756335281,0.15009746588693657,0.14197530864197505,4,2
CENTRAL,development,360,15,2023-12-13 15:00:00+00:00,REC_FAIL,False,5,0.04432477216238577,0.032311516155759286,0.1246893123446569,1,0
CENTRAL,development,360,15,2023-12-13 15:00:00+00:00,REC_FAIL,False,10,0.0020712510356236326,0.032311516155759286,0.1416735708367848,2,0
CENTRAL,development,360,15,2023-12-13 15:00:00+00:00,REC_FAIL,False,15,-0.06006628003313833,0.032311516155759286,0.3094449047224521,2,1
CENTRAL,development,360,15,2023-12-17 16:35:00+00:00,REC_TARGET,True,5,0.5752167261601229,0.29780724120346946,0.031616522182558726,1,0
CENTRAL,development,360,15,2023-12-17 16:35:00+00:00,REC_TARGET,True,10,0.612952575216733,0.35645079041305383,0.031616522182558726,2,0
CENTRAL,development,360,15,2023-12-21 16:05:00+00:00,REC_FAIL,False,5,-0.07391421634745114,0.25006743997842146,0.15457243053682068,0,1
CENTRAL,development,360,15,2023-12-21 16:05:00+00:00,REC_FAIL,False,10,0.03587806851901694,0.25006743997842146,0.15457243053682068,1,1
CENTRAL,development,360,15,2023-12-21 16:05:00+00:00,REC_FAIL,False,15,-0.10358780685190208,0.25006743997842146,0.15457243053682068,1,2
CENTRAL,development,360,15,2023-12-23 16:45:00+00:00,REC_FAIL,False,5,0.07910189982728827,0.15682210708117242,0.12055267702936243,1,0
CENTRAL,development,360,15,2023-12-23 16:45:00+00:00,REC_FAIL,False,10,0.14887737478410984,0.16580310880829177,0.12055267702936243,2,0
CENTRAL,development,360,15,2023-12-23 16:45:00+00:00,REC_FAIL,False,15,-0.020725388601037082,0.16580310880829177,0.12055267702936243,2,1
CENTRAL,development,360,15,2023-12-25 15:00:00+00:00,REC_TARGET,True,5,0.04660252555622406,0.00881940268590839,0.02816195630386912,1,0
CENTRAL,development,360,15,2023-12-25 15:00:00+00:00,REC_TARGET,True,10,0.3292242934455815,0.37632792142713944,0.02816195630386912,2,0
CENTRAL,development,360,15,2023-12-30 15:50:00+00:00,REC_FAIL,False,5,-0.08342511013215773,0.008535242290746602,0.14234581497797616,0,1
CENTRAL,development,360,15,2023-12-30 15:50:00+00:00,REC_FAIL,False,10,-0.13243392070484414,0.008535242290746602,0.19273127753304017,0,2
CENTRAL,development,360,15,2023-12-30 15:50:00+00:00,REC_FAIL,False,15,-0.1949339207048451,0.008535242290746602,0.23513215859031175,0,3
CENTRAL,development,360,15,2024-01-15 18:25:00+00:00,REC_FAIL,False,5,0.025513819985826726,0.09213323883770594,0.03437278525867987,1,0
CENTRAL,development,360,15,2024-01-15 18:25:00+00:00,REC_FAIL,False,10,0.06307583274273998,0.13394755492558527,0.03437278525867987,2,0
CENTRAL,development,360,15,2024-01-15 18:25:00+00:00,REC_FAIL,False,15,0.04358610914245399,0.13394755492558527,0.03437278525867987,3,0
CENTRAL,development,360,15,2024-01-16 21:55:00+00:00,REC_FAIL,False,5,0.016758379189593043,0.0007503751875938244,0.09279639819909821,1,0
CENTRAL,development,360,15,2024-01-16 21:55:00+00:00,REC_FAIL,False,10,0.0035017508754366625,0.0007503751875938244,0.0950475237618797,2,0
CENTRAL,development,360,15,2024-01-16 21:55:00+00:00,REC_FAIL,False,15,0.037018509254626304,0.0007503751875938244,0.0950475237618797,3,0
CENTRAL,development,360,15,2024-01-16 21:55:00+00:00,REC_FAIL,False,30,0.015757878939470314,0.02576288144072249,0.0950475237618797,5,1
CENTRAL,development,360,15,2024-01-23 15:00:00+00:00,REC_TARGET,True,5,0.15768678160919763,0.21623563218390895,0.025143678160917036,1,0
CENTRAL,development,360,15,2024-01-23 15:00:00+00:00,REC_TARGET,True,10,0.1415229885057488,0.21623563218390895,0.025143678160917036,2,0
CENTRAL,development,360,15,2024-01-23 15:00:00+00:00,REC_TARGET,True,15,0.08045977011494371,0.21623563218390895,0.09339080459769768,3,0
CENTRAL,development,360,15,2024-01-31 15:40:00+00:00,REC_FAIL,False,5,0.12741810678359566,0.09724013412432185,0.05958215114779702,1,0
CENTRAL,development,360,15,2024-01-31 15:40:00+00:00,REC_FAIL,False,10,0.0773794170750574,0.09724013412432185,0.15269538302811805,2,0
CENTRAL,development,360,15,2024-01-31 15:40:00+00:00,REC_FAIL,False,15,0.06628836729430108,0.09724013412432185,0.17307196285788168,3,0
CENTRAL,development,360,15,2024-01-31 15:40:00+00:00,REC_FAIL,False,30,0.007995873097757532,0.09724013412432185,0.19525406241939797,6,0
CENTRAL,development,360,15,2024-02-06 18:50:00+00:00,REC_TARGET,True,5,0.16225582860743526,0.03780718336484067,0.04662885948330051,1,0
CENTRAL,development,360,15,2024-02-06 18:50:00+00:00,REC_TARGET,True,10,0.2233774417139217,0.11814744801512263,0.04662885948330051,2,0
CENTRAL,development,360,15,2024-02-06 18:50:00+00:00,REC_TARGET,True,15,0.2473219911783223,0.26149968494013753,0.04662885948330051,3,0
CENTRAL,development,360,15,2024-02-07 15:25:00+00:00,REC_TARGET,True,5,0.1401584399756278,0.1346739792809292,0.07068860450944564,1,0
CENTRAL,development,360,15,2024-02-07 15:25:00+00:00,REC_TARGET,True,10,0.3625837903717345,0.3833028641072567,0.07068860450944564,2,0
CENTRAL,development,360,15,2024-02-07 15:25:00+00:00,REC_TARGET,True,15,0.32663010359537126,0.5539305301645405,0.07068860450944564,3,0
CENTRAL,development,360,15,2024-02-12 15:05:00+00:00,REC_TARGET,True,5,0.3222090962787937,0.21264028352037798,0.08771411695215937,1,0
CENTRAL,development,360,15,2024-02-12 15:05:00+00:00,REC_TARGET,True,10,0.49704666272888215,0.38718251624335337,0.08771411695215937,2,0
CENTRAL,development,360,15,2024-02-26 15:25:00+00:00,REC_TARGET,True,5,0.2718421052631574,0.09894736842104986,0.06605263157894843,1,0
CENTRAL,development,360,15,2024-02-26 15:25:00+00:00,REC_TARGET,True,10,0.39394736842105144,0.14894736842105286,0.06605263157894843,2,0
CENTRAL,development,360,15,2024-02-26 15:25:00+00:00,REC_TARGET,True,15,0.39105263157894354,0.2581578947368399,0.06605263157894843,3,0
CENTRAL,development,360,15,2024-03-01 01:00:00+00:00,REC_FAIL,False,5,0.16082395087001083,0.034544524053221816,0.06985670419652258,1,0
CENTRAL,development,360,15,2024-03-01 01:00:00+00:00,REC_FAIL,False,10,0.07215967246673398,0.05846980552712302,0.09173490276356355,2,0
CENTRAL,development,360,15,2024-03-01 01:00:00+00:00,REC_FAIL,False,15,0.015481064483109118,0.05846980552712302,0.18103889457523287,3,0
CENTRAL,development,360,15,2024-03-07 00:35:00+00:00,REC_TARGET,True,5,-0.02123580592832994,0.08228874797227433,0.05810352455390136,0,1
CENTRAL,development,360,15,2024-03-07 00:35:00+00:00,REC_TARGET,True,10,0.19141719510396707,0.18758295236690609,0.05810352455390136,1,1
CENTRAL,development,360,15,2024-03-07 00:35:00+00:00,REC_TARGET,True,15,0.1400973307771697,0.2282849137295385,0.05810352455390136,2,1
CENTRAL,development,360,15,2024-03-07 00:35:00+00:00,REC_TARGET,True,30,0.3155876714348893,0.3152927296858875,0.05810352455390136,5,1
CENTRAL,development,360,15,2024-03-14 23:10:00+00:00,REC_TARGET,True,5,0.07274355657279576,0.062095730918499015,0.012339536272265448,1,0
CENTRAL,development,360,15,2024-03-14 23:10:00+00:00,REC_TARGET,True,10,0.16210568215743085,0.16320031843964472,0.012339536272265448,2,0
CENTRAL,development,360,15,2024-03-14 23:10:00+00:00,REC_TARGET,True,15,0.33734699970146503,0.32192257936112967,0.012339536272265448,3,0
CENTRAL,development,360,15,2024-03-20 18:00:00+00:00,REC_TARGET,True,5,0.3226022803487588,0.24466800804829097,0.03541247484909585,1,0
CENTRAL,development,360,15,2024-03-20 18:00:00+00:00,REC_TARGET,True,10,0.7358819584171671,0.7007377598926869,0.03541247484909585,2,0
CENTRAL,development,360,15,2024-04-23 15:00:00+00:00,REC_FAIL,False,5,-0.031231813773036146,0.03646944713869799,0.2031037827352079,0,1
CENTRAL,development,360,15,2024-04-23 15:00:00+00:00,REC_FAIL,False,10,-0.09854510184286736,0.03646944713869799,0.2810863239573253,0,2
CENTRAL,development,360,15,2024-04-23 15:00:00+00:00,REC_FAIL,False,15,-0.14471387002909422,0.03646944713869799,0.31231813773036143,0,3
CENTRAL,development,360,15,2024-04-25 15:50:00+00:00,REC_FAIL,False,5,-0.05220736398607738,0.00403004213225707,0.15277523355926043,0,1
CENTRAL,development,360,15,2024-04-25 15:50:00+00:00,REC_FAIL,False,10,-0.023997069060267474,0.06704524638211856,0.15277523355926043,0,2
CENTRAL,development,360,15,2024-04-25 15:50:00+00:00,REC_FAIL,False,15,-0.03718629785675084,0.06704524638211856,0.15277523355926043,0,3
CENTRAL,development,360,15,2024-05-02 15:00:00+00:00,REC_FAIL,False,5,0.05593195906011333,0.02825428859737616,0.05247225025227118,1,0
CENTRAL,development,360,15,2024-05-02 15:00:00+00:00,REC_FAIL,False,10,0.03301138820816116,0.02825428859737616,0.10249387343231743,2,0
CENTRAL,development,360,15,2024-05-02 15:00:00+00:00,REC_FAIL,False,15,-0.002883090673203154,0.02825428859737616,0.10249387343231743,2,1
CENTRAL,development,360,15,2024-05-07 01:45:00+00:00,REC_FAIL,False,5,-0.06492445896284242,0.011161018102626043,0.10970464135020855,0,1
CENTRAL,development,360,15,2024-05-07 01:45:00+00:00,REC_FAIL,False,10,-0.07771879678780418,0.011161018102626043,0.1606097726963394,0,2
CENTRAL,development,360,15,2024-05-07 01:45:00+00:00,REC_FAIL,False,15,-0.07976044644072187,0.011161018102626043,0.16197087246495118,0,3
CENTRAL,development,360,15,2024-05-13 15:40:00+00:00,REC_TARGET,True,5,0.05083732057416753,0.12858851674641375,0.052930622009567226,1,0
CENTRAL,development,360,15,2024-05-13 15:40:00+00:00,REC_TARGET,True,10,0.028110047846896732,0.12858851674641375,0.092703349282289,2,0
CENTRAL,development,360,15,2024-05-13 15:40:00+00:00,REC_TARGET,True,15,0.34210526315789697,0.3974282296650748,0.092703349282289,3,0
CENTRAL,development,360,15,2024-05-20 15:50:00+00:00,REC_TARGET,True,5,0.2762266196801223,0.11737598265112231,0.1279479533748999,1,0
CENTRAL,development,360,15,2024-05-20 15:50:00+00:00,REC_TARGET,True,10,0.07644348061804843,0.11737598265112231,0.2767687720249415,2,0
CENTRAL,development,360,15,2024-05-20 15:50:00+00:00,REC_TARGET,True,15,0.3792355651938175,0.11737598265112231,0.28219029547303315,3,0
CENTRAL,development,360,15,2024-05-27 15:00:00+00:00,REC_TARGET,True,5,0.3338850792149381,0.12887207377630308,0.03830692835185756,1,0
CENTRAL,development,360,15,2024-05-27 15:00:00+00:00,REC_TARGET,True,10,0.3504374556632761,0.2622369354457264,0.03830692835185756,2,0
CENTRAL,development,360,15,2024-05-30 16:45:00+00:00,REC_TARGET,True,5,0.26342710997442437,0.2187684438323815,0.0,1,0
CENTRAL,development,360,15,2024-05-30 16:45:00+00:00,REC_TARGET,True,10,0.27877237851662445,0.2187684438323815,0.0,2,0
CENTRAL,development,360,15,2024-05-30 16:45:00+00:00,REC_TARGET,True,15,0.40507574267165025,0.32126696832578827,0.0,3,0
CENTRAL,development,360,15,2024-06-06 15:05:00+00:00,REC_FAIL,False,5,-0.22319301032566244,0.06830818109609631,0.3590150913423377,0,1
CENTRAL,development,360,15,2024-06-06 15:05:00+00:00,REC_FAIL,False,10,-0.18903891977760298,0.06830818109609631,0.4122319301032654,0,2
CENTRAL,development,360,15,2024-06-06 15:05:00+00:00,REC_FAIL,False,15,-0.18109610802222614,0.06830818109609631,0.4122319301032654,0,3
CENTRAL,development,360,15,2024-06-09 15:10:00+00:00,REC_FAIL,False,5,0.05307777368227268,0.01326944342056817,0.053814964983418846,1,0
CENTRAL,development,360,15,2024-06-09 15:10:00+00:00,REC_FAIL,False,10,0.0007371913011461681,0.01732399557685114,0.06634721710284085,2,0
CENTRAL,development,360,15,2024-06-09 15:10:00+00:00,REC_FAIL,False,15,-0.028750460744564367,0.033542204201983034,0.14485809067453062,2,1
CENTRAL,development,360,15,2024-06-15 15:15:00+00:00,REC_FAIL,False,5,0.026763990267643135,0.08564476885644143,0.07250608272506102,1,0
CENTRAL,development,360,15,2024-06-15 15:15:00+00:00,REC_FAIL,False,10,0.09975669099757266,0.11630170316301874,0.07250608272506102,2,0
CENTRAL,development,360,15,2024-06-15 15:15:00+00:00,REC_FAIL,False,15,0.07980535279806089,0.1401459854014647,0.07250608272506102,3,0
CENTRAL,development,360,15,2024-06-15 15:15:00+00:00,REC_FAIL,False,30,0.20778588807785453,0.38053527980535673,0.07250608272506102,6,0
CENTRAL,development,360,15,2024-06-15 15:15:00+00:00,REC_FAIL,False,60,0.3240875912408733,0.38053527980535673,0.07250608272506102,12,0
CENTRAL,development,360,15,2024-06-25 15:20:00+00:00,REC_FAIL,False,5,0.002127659574467243,0.03249516441005916,0.03984526112185459,1,0
CENTRAL,development,360,15,2024-06-25 15:20:00+00:00,REC_FAIL,False,10,-0.10599613152804645,0.03249516441005916,0.17427466150870005,1,1
CENTRAL,development,360,15,2024-06-25 15:20:00+00:00,REC_FAIL,False,15,-0.1330754352030976,0.03249516441005916,0.20889748549322645,1,2
CENTRAL,development,360,15,2024-07-05 15:05:00+00:00,REC_FAIL,False,5,0.02805422100205889,0.02016129032258183,0.013812628689087293,1,0
CENTRAL,development,360,15,2024-07-05 15:05:00+00:00,REC_FAIL,False,10,0.06142759094028901,0.02659574468085128,0.03491763898421264,2,0
CENTRAL,development,360,15,2024-07-05 15:05:00+00:00,REC_FAIL,False,15,0.08261839396019414,0.06425875085792689,0.03491763898421264,3,0
CENTRAL,development,360,15,2024-07-05 15:05:00+00:00,REC_FAIL,False,30,0.05679478380233413,0.06425875085792689,0.03491763898421264,6,0
CENTRAL,development,360,15,2024-07-05 15:05:00+00:00,REC_FAIL,False,60,0.05842484557309644,0.06906314344543646,0.03491763898421264,12,0
CENTRAL,development,360,15,2024-07-14 21:20:00+00:00,REC_TARGET,True,5,0.13031319910514794,0.13003355704698105,0.02181208053691362,1,0
CENTRAL,development,360,15,2024-07-14 21:20:00+00:00,REC_TARGET,True,10,0.059004474272934315,0.14261744966442724,0.02181208053691362,2,0
CENTRAL,development,360,15,2024-07-14 21:20:00+00:00,REC_TARGET,True,15,0.07354586129754075,0.14261744966442724,0.02181208053691362,3,0
CENTRAL,development,360,15,2024-07-14 21:20:00+00:00,REC_TARGET,True,30,0.2992170022371351,0.30453020134228204,0.02181208053691362,6,0
CENTRAL,development,360,15,2024-07-16 15:15:00+00:00,REC_TARGET,True,5,-0.013563501849570093,0.09765721331688926,0.10209617755857336,0,1
CENTRAL,development,360,15,2024-07-16 15:15:00+00:00,REC_TARGET,True,10,0.13366214549938366,0.09765721331688926,0.12281134401973318,1,1
CENTRAL,development,360,15,2024-07-16 15:15:00+00:00,REC_TARGET,True,15,0.6485819975339066,0.6239210850801472,0.12281134401973318,2,1
CENTRAL,development,360,15,2024-08-08 02:20:00+00:00,REC_FAIL,False,5,0.034564958283670025,0.06817640047675826,0.02932061978545994,1,0
CENTRAL,development,360,15,2024-08-08 02:20:00+00:00,REC_FAIL,False,10,0.08748510131108214,0.06817640047675826,0.02932061978545994,2,0
CENTRAL,development,360,15,2024-08-08 02:20:00+00:00,REC_FAIL,False,15,0.1091775923718707,0.1625744934445771,0.02932061978545994,3,0
CENTRAL,development,360,15,2024-08-08 02:20:00+00:00,REC_FAIL,False,30,0.07926102502979629,0.1625744934445771,0.02932061978545994,6,0
CENTRAL,development,360,15,2024-08-15 16:00:00+00:00,REC_FAIL,False,5,0.10490286771507995,0.06419981498612551,0.03422756706753048,1,0
CENTRAL,development,360,15,2024-08-15 16:00:00+00:00,REC_FAIL,False,10,0.03015726179463661,0.06419981498612551,0.05291396854764131,2,0
CENTRAL,development,360,15,2024-08-15 16:00:00+00:00,REC_FAIL,False,15,-0.0033302497687327805,0.06419981498612551,0.05994449583718479,2,1
CENTRAL,development,360,15,2024-08-21 18:20:00+00:00,REC_FAIL,False,5,0.014473331546502847,0.06968641114982345,0.06539801661752885,1,0
CENTRAL,development,360,15,2024-08-21 18:20:00+00:00,REC_FAIL,False,10,0.19512195121951478,0.15036183328866468,0.06539801661752885,2,0
