entry_ts,entry_px,exit_ts,exit_px,exit_reason,pnl_0bps,H,L,range,target_px,stop_px,execution_start,execution_end,partition,exec_min,execution_utc,zone,tie_order,entry_f,target_ext,stop_f,accepted,decision,blocked_by_zone,portfolio
2020-10-07 13:10:00+00:00,340.912,2020-10-07 15:00:00+00:00,341.08,TIME_EXIT,-0.15360210259534013,342.21,335.72,6.489999999999952,343.8325,337.99150000000003,2020-10-07 09:00:00+00:00,2020-10-07 15:00:00+00:00,external,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2020-10-07 13:10:00+00:00,340.78749999999997,2020-10-07 16:00:00+00:00,340.49,TIME_EXIT,-0.8364890144150646,342.21,336.52,5.689999999999998,343.6325,338.51149999999996,2020-10-07 10:00:00+00:00,2020-10-07 16:00:00+00:00,external,600,10:00,ETH_1000,2,0.75,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_0900,ETH_S5B_external
2020-10-08 16:10:00+00:00,349.91200000000003,2020-10-08 22:00:00+00:00,349.96,TIME_EXIT,-0.33141132627638703,351.35,336.97,14.379999999999995,354.94500000000005,342.00300000000004,2020-10-08 16:00:00+00:00,2020-10-08 22:00:00+00:00,external,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2020-10-09 17:50:00+00:00,364.997,2020-10-09 22:00:00+00:00,364.4,TIME_EXIT,-1.2178149409447943,365.97,356.24,9.730000000000018,368.40250000000003,359.6455,2020-10-09 16:00:00+00:00,2020-10-09 22:00:00+00:00,external,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2020-10-15 06:00:00+00:00,378.496,2020-10-15 06:35:00+00:00,380.45599999999996,TARGET,2.1891951301995065,379.28,375.36,3.919999999999959,380.45599999999996,376.73199999999997,2020-10-15 05:00:00+00:00,2020-10-15 11:00:00+00:00,external,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_external
2020-10-15 20:15:00+00:00,380.165,2020-10-15 22:00:00+00:00,378.01,TIME_EXIT,-3.234295634790207,381.35,369.5,11.850000000000023,384.3125,373.64750000000004,2020-10-15 16:00:00+00:00,2020-10-15 22:00:00+00:00,external,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2020-10-19 16:10:00+00:00,383.39,2020-10-19 22:00:00+00:00,379.36,TIME_EXIT,-5.655744802942165,384.26,375.56,8.699999999999989,386.435,378.605,2020-10-19 16:00:00+00:00,2020-10-19 22:00:00+00:00,external,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2020-10-21 05:10:00+00:00,379.18,2020-10-21 11:00:00+00:00,379.21,TIME_EXIT,-0.3604409515270298,382.0,367.9,14.100000000000023,386.23,372.835,2020-10-21 05:00:00+00:00,2020-10-21 11:00:00+00:00,external,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_external
2020-10-21 13:05:00+00:00,381.12,2020-10-21 13:35:00+00:00,384.4,TARGET,3.9031066330814217,382.76,376.2,6.560000000000002,384.4,378.496,2020-10-21 10:00:00+00:00,2020-10-21 16:00:00+00:00,external,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2020-11-13 20:00:00+00:00,473.652,2020-11-13 22:00:00+00:00,472.07,TIME_EXIT,-2.0700024490554076,475.0,461.52,13.480000000000018,478.37,466.238,2020-11-13 16:00:00+00:00,2020-11-13 22:00:00+00:00,external,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2020-11-16 11:15:00+00:00,455.026,2020-11-16 14:05:00+00:00,458.635,TARGET,3.565707454079537,456.63,448.61,8.019999999999982,458.635,451.41700000000003,2020-11-16 09:00:00+00:00,2020-11-16 15:00:00+00:00,external,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2020-11-16 11:15:00+00:00,454.885,2020-11-16 12:05:00+00:00,451.7,CLOSE_INVALIDATION,-3.9008848390252755,456.63,449.65,6.980000000000018,458.375,452.09299999999996,2020-11-16 10:00:00+00:00,2020-11-16 16:00:00+00:00,external,600,10:00,ETH_1000,2,0.75,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_0900,ETH_S5B_external
2020-11-20 09:10:00+00:00,498.8,2020-11-20 10:45:00+00:00,508.25,TARGET,9.072734562951057,503.0,482.0,21.0,508.25,489.35,2020-11-20 09:00:00+00:00,2020-11-20 15:00:00+00:00,external,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2020-11-23 07:40:00+00:00,580.322,2020-11-23 11:00:00+00:00,596.75,TIME_EXIT,13.754210938065459,587.7,550.81,36.8900000000001,598.767,563.7215,2020-11-23 05:00:00+00:00,2020-11-23 11:00:00+00:00,external,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_external
2020-11-23 10:10:00+00:00,589.4300000000001,2020-11-23 13:00:00+00:00,599.0899999999999,TARGET,7.794357260403961,594.26,574.94,19.319999999999936,599.0899999999999,581.702,2020-11-23 10:00:00+00:00,2020-11-23 16:00:00+00:00,external,600,10:00,ETH_1000,2,0.75,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_0500,ETH_S5B_external
2020-12-09 21:20:00+00:00,574.92,2020-12-09 22:00:00+00:00,576.07,TIME_EXIT,0.6001391497947987,577.0,556.2,20.799999999999955,582.2,563.48,2020-12-09 16:00:00+00:00,2020-12-09 22:00:00+00:00,external,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2020-12-10 18:25:00+00:00,561.786,2020-12-10 20:00:00+00:00,566.9449999999999,TARGET,4.1916060563987445,563.26,548.52,14.740000000000009,566.9449999999999,553.679,2020-12-10 16:00:00+00:00,2020-12-10 22:00:00+00:00,external,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2020-12-16 09:25:00+00:00,587.008,2020-12-16 10:05:00+00:00,590.365,TARGET,2.4594158853030295,588.5,581.04,7.460000000000036,590.365,583.651,2020-12-16 09:00:00+00:00,2020-12-16 15:00:00+00:00,external,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2020-12-17 10:05:00+00:00,653.116,2020-12-17 10:15:00+00:00,662.0350000000001,TARGET,6.428036673424131,657.08,637.26,19.82000000000005,662.0350000000001,644.197,2020-12-17 09:00:00+00:00,2020-12-17 15:00:00+00:00,external,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2020-12-18 09:35:00+00:00,651.6,2020-12-18 09:50:00+00:00,657.7650000000001,TARGET,4.330662983425504,654.34,640.64,13.700000000000045,657.7650000000001,645.435,2020-12-18 09:00:00+00:00,2020-12-18 15:00:00+00:00,external,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2020-12-24 10:10:00+00:00,582.3720000000001,2020-12-24 13:35:00+00:00,589.32,TARGET,5.565259318785887,585.46,570.02,15.440000000000055,589.32,575.424,2020-12-24 09:00:00+00:00,2020-12-24 15:00:00+00:00,external,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2020-12-24 10:10:00+00:00,581.6,2020-12-24 13:35:00+00:00,589.32,TARGET,6.236863823934025,585.46,570.02,15.440000000000055,589.32,575.424,2020-12-24 10:00:00+00:00,2020-12-24 16:00:00+00:00,external,600,10:00,ETH_1000,2,0.75,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_0900,ETH_S5B_external
2020-12-25 06:50:00+00:00,613.932,2020-12-25 08:10:00+00:00,619.827,TARGET,4.401020308438097,616.29,604.5,11.789999999999964,619.827,608.6265,2020-12-25 05:00:00+00:00,2020-12-25 11:00:00+00:00,external,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_external
2020-12-30 16:35:00+00:00,735.579,2020-12-30 18:55:00+00:00,741.6374999999999,TARGET,3.7181844506164023,737.31,720.0,17.309999999999945,741.6374999999999,726.0585,2020-12-30 16:00:00+00:00,2020-12-30 22:00:00+00:00,external,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2020-12-31 07:30:00+00:00,751.106,2020-12-31 11:00:00+00:00,752.6,TIME_EXIT,0.5945333947538604,757.0,727.53,29.470000000000027,765.841,737.8444999999999,2020-12-31 05:00:00+00:00,2020-12-31 11:00:00+00:00,external,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_external
2021-01-01 12:45:00+00:00,739.6375,2021-01-01 16:00:00+00:00,736.11,TIME_EXIT,-2.7846140846022767,744.32,725.59,18.730000000000018,749.0025,732.1455000000001,2021-01-01 10:00:00+00:00,2021-01-01 16:00:00+00:00,external,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2021-01-20 18:10:00+00:00,1313.435,2021-01-20 19:50:00+00:00,1343.4125,TARGET,11.011870400895306,1322.0,1236.35,85.65000000000009,1343.4125,1266.3274999999999,2021-01-20 16:00:00+00:00,2021-01-20 22:00:00+00:00,external,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2021-01-22 16:10:00+00:00,1235.555,2021-01-22 18:45:00+00:00,1258.1125,TARGET,8.728488816766534,1242.0,1177.55,64.45000000000005,1258.1125,1200.1075,2021-01-22 16:00:00+00:00,2021-01-22 22:00:00+00:00,external,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2021-01-29 09:10:00+00:00,1371.804,2021-01-29 11:25:00+00:00,1420.3725000000002,TARGET,17.302419587637964,1393.39,1285.46,107.93000000000006,1420.3725000000002,1323.2355,2021-01-29 09:00:00+00:00,2021-01-29 15:00:00+00:00,external,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2021-02-01 07:10:00+00:00,1319.232,2021-02-01 11:00:00+00:00,1327.14,TIME_EXIT,2.5971983699607075,1331.54,1270.0,61.539999999999964,1350.002,1291.539,2021-02-01 05:00:00+00:00,2021-02-01 11:00:00+00:00,external,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_external
2021-02-01 09:20:00+00:00,1332.47,2021-02-01 14:15:00+00:00,1313.22,CLOSE_INVALIDATION,-7.6234271690919675,1339.91,1302.71,37.200000000000045,1349.21,1315.73,2021-02-01 09:00:00+00:00,2021-02-01 15:00:00+00:00,external,540,09:00,ETH_0900,1,0.8,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_0500,ETH_S5B_external
2021-02-01 10:15:00+00:00,1332.0725,2021-02-01 14:15:00+00:00,1313.22,CLOSE_INVALIDATION,-7.4763791009873515,1341.86,1302.71,39.149999999999864,1351.6474999999998,1316.4125,2021-02-01 10:00:00+00:00,2021-02-01 16:00:00+00:00,external,600,10:00,ETH_1000,2,0.75,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_0500,ETH_S5B_external
2021-02-02 09:20:00+00:00,1443.634,2021-02-02 15:00:00+00:00,1434.1,TIME_EXIT,-3.7020834920762797,1462.04,1370.01,92.02999999999997,1485.0475,1402.2205,2021-02-02 09:00:00+00:00,2021-02-02 15:00:00+00:00,external,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2021-02-04 17:35:00+00:00,1641.591,2021-02-04 20:15:00+00:00,1674.4875,TARGET,9.619700400404229,1650.99,1557.0,93.99000000000001,1674.4875,1589.8965,2021-02-04 16:00:00+00:00,2021-02-04 22:00:00+00:00,external,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2021-02-05 09:20:00+00:00,1669.9399999999998,2021-02-05 13:45:00+00:00,1695.05,TARGET,7.118234188054751,1681.1,1625.3,55.799999999999955,1695.05,1644.83,2021-02-05 09:00:00+00:00,2021-02-05 15:00:00+00:00,external,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2021-02-09 09:30:00+00:00,1802.414,2021-02-09 10:50:00+00:00,1745.5,CLOSE_INVALIDATION,-16.188270619291664,1820.17,1731.39,88.77999999999997,1842.365,1762.4630000000002,2021-02-09 09:00:00+00:00,2021-02-09 15:00:00+00:00,external,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2021-02-11 09:10:00+00:00,1749.364,2021-02-11 09:50:00+00:00,1766.5225,TARGET,4.504210901790606,1756.99,1718.86,38.13000000000011,1766.5225,1732.2055,2021-02-11 09:00:00+00:00,2021-02-11 15:00:00+00:00,external,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2021-02-15 09:35:00+00:00,1754.95,2021-02-15 11:25:00+00:00,1792.2549999999999,TARGET,10.228507934698937,1771.53,1688.63,82.89999999999986,1792.2549999999999,1717.645,2021-02-15 09:00:00+00:00,2021-02-15 15:00:00+00:00,external,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2021-02-24 05:20:00+00:00,1624.05,2021-02-24 09:30:00+00:00,1700.9,TARGET,23.259985837874545,1654.79,1501.09,153.70000000000005,1700.9,1554.885,2021-02-24 05:00:00+00:00,2021-02-24 11:00:00+00:00,external,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_external
2021-03-10 09:10:00+00:00,1816.64,2021-03-10 09:35:00+00:00,1842.7175,TARGET,6.777398934296253,1828.23,1770.28,57.950000000000045,1842.7175,1790.5625,2021-03-10 09:00:00+00:00,2021-03-10 15:00:00+00:00,external,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2021-03-10 17:10:00+00:00,1848.377,2021-03-10 17:20:00+00:00,1864.6975,TARGET,4.014819054770813,1853.04,1806.41,46.62999999999988,1864.6975,1822.7305000000001,2021-03-10 16:00:00+00:00,2021-03-10 22:00:00+00:00,external,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2021-03-15 21:15:00+00:00,1799.1689999999999,2021-03-15 22:00:00+00:00,1798.02,TIME_EXIT,-0.7193140833351316,1805.06,1746.15,58.909999999999854,1819.7875,1766.7685000000001,2021-03-15 16:00:00+00:00,2021-03-15 22:00:00+00:00,external,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2021-03-19 11:25:00+00:00,1811.2675,2021-03-19 16:00:00+00:00,1823.39,TIME_EXIT,2.9464134922092104,1821.19,1781.5,39.690000000000055,1831.1125000000002,1795.3915,2021-03-19 10:00:00+00:00,2021-03-19 16:00:00+00:00,external,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2021-03-23 11:45:00+00:00,1686.645,2021-03-23 12:10:00+00:00,1709.355,TARGET,6.332299920848783,1698.0,1652.58,45.42000000000007,1709.355,1668.4769999999999,2021-03-23 10:00:00+00:00,2021-03-23 16:00:00+00:00,external,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2021-03-25 06:30:00+00:00,1588.112,2021-03-25 10:00:00+00:00,1612.832,TARGET,7.382826400153153,1598.0,1548.56,49.440000000000055,1612.832,1565.864,2021-03-25 05:00:00+00:00,2021-03-25 11:00:00+00:00,external,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_external
2021-03-25 10:10:00+00:00,1602.0325,2021-03-25 12:10:00+00:00,1578.55,CLOSE_INVALIDATION,-7.728971166315313,1612.5,1570.63,41.86999999999989,1622.9675,1585.2845,2021-03-25 10:00:00+00:00,2021-03-25 16:00:00+00:00,external,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2021-03-26 13:15:00+00:00,1633.788,2021-03-26 13:40:00+00:00,1646.6175,TARGET,3.5263050040764248,1639.49,1610.98,28.50999999999999,1646.6175,1620.9585,2021-03-26 09:00:00+00:00,2021-03-26 15:00:00+00:00,external,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2021-03-26 13:20:00+00:00,1632.3625,2021-03-26 13:40:00+00:00,1646.6175,TARGET,3.966370827558197,1639.49,1610.98,28.50999999999999,1646.6175,1620.9585,2021-03-26 10:00:00+00:00,2021-03-26 16:00:00+00:00,external,600,10:00,ETH_1000,2,0.75,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_0900,ETH_S5B_external
2021-03-29 16:15:00+00:00,1790.452,2021-03-29 16:35:00+00:00,1801.68,TARGET,2.7355210862955563,1793.66,1761.58,32.080000000000155,1801.68,1772.808,2021-03-29 16:00:00+00:00,2021-03-29 22:00:00+00:00,external,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2021-03-31 16:10:00+00:00,1850.325,2021-03-31 18:25:00+00:00,1870.0125,TARGET,4.920011349357556,1855.95,1799.7,56.25,1870.0125,1819.3875,2021-03-31 16:00:00+00:00,2021-03-31 22:00:00+00:00,external,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2021-04-02 12:10:00+00:00,2005.0175000000002,2021-04-02 13:40:00+00:00,1988.64,CLOSE_INVALIDATION,-4.484128941517995,2012.88,1981.43,31.450000000000045,2020.7425,1992.4375,2021-04-02 10:00:00+00:00,2021-04-02 16:00:00+00:00,external,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2021-04-02 12:55:00+00:00,2006.5900000000001,2021-04-02 13:40:00+00:00,1988.64,CLOSE_INVALIDATION,-4.872762248391549,2012.88,1981.43,31.450000000000045,2020.7425,1992.4375,2021-04-02 09:00:00+00:00,2021-04-02 15:00:00+00:00,external,540,09:00,ETH_0900,1,0.8,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_1000,ETH_S5B_external
2021-04-06 18:15:00+00:00,2123.189,2021-04-06 22:00:00+00:00,2114.08,TIME_EXIT,-2.545122266552779,2132.0,2043.89,88.1099999999999,2154.0275,2074.7285,2021-04-06 16:00:00+00:00,2021-04-06 22:00:00+00:00,external,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2021-04-13 09:20:00+00:00,2215.96,2021-04-13 14:30:00+00:00,2251.6450000000004,TARGET,7.651815014711527,2231.82,2152.52,79.30000000000018,2251.6450000000004,2180.275,2021-04-13 09:00:00+00:00,2021-04-13 15:00:00+00:00,external,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2021-04-15 06:25:00+00:00,2468.732,2021-04-15 10:50:00+00:00,2425.47,CLOSE_INVALIDATION,-9.161987935507032,2485.13,2403.14,81.99000000000024,2509.7270000000003,2431.8365,2021-04-15 05:00:00+00:00,2021-04-15 11:00:00+00:00,external,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_external
2021-04-22 10:10:00+00:00,2479.6749999999997,2021-04-22 11:00:00+00:00,2523.265,TARGET,8.389458295946017,2501.47,2414.29,87.17999999999984,2523.265,2444.803,2021-04-22 10:00:00+00:00,2021-04-22 16:00:00+00:00,external,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2021-04-27 16:15:00+00:00,2661.0020000000004,2021-04-27 22:00:00+00:00,2647.88,TIME_EXIT,-2.8656125775178727,2675.28,2532.5,142.7800000000002,2710.9750000000004,2582.473,2021-04-27 16:00:00+00:00,2021-04-27 22:00:00+00:00,external,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2021-04-28 18:30:00+00:00,2727.3489999999997,2021-04-28 22:00:00+00:00,2757.17,TIME_EXIT,5.067030438715436,2737.64,2634.73,102.90999999999985,2763.3675,2670.7485,2021-04-28 16:00:00+00:00,2021-04-28 22:00:00+00:00,external,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2021-04-30 05:15:00+00:00,2762.516,2021-04-30 06:30:00+00:00,2784.4260000000004,TARGET,3.565587891617717,2771.28,2727.46,43.820000000000164,2784.4260000000004,2742.797,2021-04-30 05:00:00+00:00,2021-04-30 11:00:00+00:00,external,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_external
2021-05-07 10:35:00+00:00,3455.0,2021-05-07 13:00:00+00:00,3511.25,TARGET,7.740376266280725,3480.0,3355.0,125.0,3511.25,3398.75,2021-05-07 09:00:00+00:00,2021-05-07 15:00:00+00:00,external,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2021-05-07 10:35:00+00:00,3460.13,2021-05-07 12:55:00+00:00,3499.87,TARGET,5.342558805593933,3480.0,3400.52,79.48000000000002,3499.87,3428.338,2021-05-07 10:00:00+00:00,2021-05-07 16:00:00+00:00,external,600,10:00,ETH_1000,2,0.75,0.25,0.35,False,SKIP_OPEN_POSITION,ETH_0900,ETH_S5B_external
2021-05-10 09:10:00+00:00,4146.2,2021-05-10 10:40:00+00:00,4077.45,CLOSE_INVALIDATION,-8.690724036467135,4174.0,4035.0,139.0,4208.75,4083.65,2021-05-10 09:00:00+00:00,2021-05-10 15:00:00+00:00,external,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2021-05-11 16:20:00+00:00,4053.225,2021-05-11 20:35:00+00:00,4112.8125,TARGET,6.950628203467657,4070.25,3900.0,170.25,4112.8125,3959.5875,2021-05-11 16:00:00+00:00,2021-05-11 22:00:00+00:00,external,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2021-05-24 17:20:00+00:00,2501.675,2021-05-24 18:30:00+00:00,2597.3125,TARGET,18.71469315558567,2529.0,2255.75,273.25,2597.3125,2351.3875,2021-05-24 16:00:00+00:00,2021-05-24 22:00:00+00:00,external,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2021-06-02 09:15:00+00:00,2695.8160000000003,2021-06-02 13:25:00+00:00,2744.8975,TARGET,8.703273368805563,2717.63,2608.56,109.07000000000016,2744.8975,2646.7345,2021-06-02 09:00:00+00:00,2021-06-02 15:00:00+00:00,external,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2021-06-24 09:20:00+00:00,1942.128,2021-06-24 11:55:00+00:00,1968.8175,TARGET,6.47120004448738,1953.99,1894.68,59.309999999999945,1968.8175,1915.4385,2021-06-24 09:00:00+00:00,2021-06-24 15:00:00+00:00,external,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2021-06-30 18:10:00+00:00,2157.0060000000003,2021-06-30 18:40:00+00:00,2182.745,TARGET,5.56637190624405,2164.36,2090.82,73.53999999999996,2182.745,2116.559,2021-06-30 16:00:00+00:00,2021-06-30 22:00:00+00:00,external,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2021-07-07 08:00:00+00:00,2380.092,2021-07-07 11:00:00+00:00,2371.93,TIME_EXIT,-2.1146396021666676,2401.88,2292.94,108.94000000000005,2434.562,2331.069,2021-07-07 05:00:00+00:00,2021-07-07 11:00:00+00:00,external,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_external
2021-07-14 09:45:00+00:00,1929.1760000000002,2021-07-14 11:00:00+00:00,1941.49,TIME_EXIT,2.7915180367161345,1945.89,1862.32,83.57000000000016,1970.9610000000002,1891.5695,2021-07-14 05:00:00+00:00,2021-07-14 11:00:00+00:00,external,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_external
2021-07-16 16:10:00+00:00,1925.465,2021-07-16 22:00:00+00:00,1894.61,TIME_EXIT,-8.41235026344288,1933.85,1850.0,83.84999999999991,1954.8125,1879.3474999999999,2021-07-16 16:00:00+00:00,2021-07-16 22:00:00+00:00,external,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2021-07-20 14:15:00+00:00,1755.375,2021-07-20 15:10:00+00:00,1781.625,TARGET,7.077034821619321,1768.5,1716.0,52.5,1781.625,1734.375,2021-07-20 10:00:00+00:00,2021-07-20 16:00:00+00:00,external,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2021-07-22 18:00:00+00:00,2035.675,2021-07-22 22:00:00+00:00,2002.95,TIME_EXIT,-8.437874415120271,2045.75,1945.0,100.75,2070.9375,1980.2625,2021-07-22 16:00:00+00:00,2021-07-22 22:00:00+00:00,external,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2021-07-27 09:20:00+00:00,2209.072,2021-07-27 09:40:00+00:00,2233.66,TARGET,5.165232821745924,2220.0,2165.36,54.63999999999987,2233.66,2184.484,2021-07-27 09:00:00+00:00,2021-07-27 15:00:00+00:00,external,540,09:00,ETH_0900,1,0.8,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2021-07-29 16:30:00+00:00,2331.5969999999998,2021-07-29 22:00:00+00:00,2310.85,TIME_EXIT,-4.849096477650239,2337.27,2280.54,56.73000000000002,2351.4525,2300.3955,2021-07-29 16:00:00+00:00,2021-07-29 22:00:00+00:00,external,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2021-08-03 10:10:00+00:00,2484.41,2021-08-03 10:35:00+00:00,2513.3500000000004,TARGET,5.4243204624036645,2498.88,2441.0,57.88000000000011,2513.3500000000004,2461.258,2021-08-03 10:00:00+00:00,2021-08-03 16:00:00+00:00,external,600,10:00,ETH_1000,2,0.75,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2021-08-05 19:30:00+00:00,2795.191,2021-08-05 22:00:00+00:00,2826.46,TIME_EXIT,5.19335658994331,2824.99,2527.0,297.9899999999998,2899.4874999999997,2631.2965,2021-08-05 16:00:00+00:00,2021-08-05 22:00:00+00:00,external,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2021-08-09 17:00:00+00:00,3167.975,2021-08-09 20:35:00+00:00,3108.55,CLOSE_INVALIDATION,-9.77901972079952,3177.75,3080.0,97.75,3202.1875,3114.2125,2021-08-09 16:00:00+00:00,2021-08-09 22:00:00+00:00,external,960,16:00,ETH_1600,3,0.9,0.25,0.35,True,ACCEPT,,ETH_S5B_external
2021-08-11 06:10:00+00:00,3176.938,2021-08-11 06:25:00+00:00,3212.093,TARGET,5.132843259767661,3191.0,3120.69,70.30999999999995,3212.093,3145.2985,2021-08-11 05:00:00+00:00,2021-08-11 11:00:00+00:00,external,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_external
2021-08-23 10:20:00+00:00,3338.814,2021-08-23 11:00:00+00:00,3334.23,TIME_EXIT,-1.0864713038821079,3365.25,3233.07,132.17999999999984,3404.904,3279.333,2021-08-23 05:00:00+00:00,2021-08-23 11:00:00+00:00,external,300,05:00,ETH_0500,0,0.8,0.3,0.35,True,ACCEPT,,ETH_S5B_external
