partition,transition,date_utc,previous_session_high,previous_session_low,side,sweep_ts,bos_ts,bos_level,bos_level_ts,retest_ts,entry_ts,entry_px,sweep_extreme,stop_px,target_px,risk_pct,exit_reason,exit_ts,exit_px,gross_return,gross_pnl_usd,net_pnl_usd,hold_minutes
reference_validation,LONDON_TO_NEWYORK,2025-10-17,106666.6,103470.0,SHORT,2025-10-17 16:30:00+00:00,2025-10-17 16:50:00+00:00,106808.6,2025-10-17 16:15:00+00:00,2025-10-17 18:10:00+00:00,2025-10-17 18:15:00+00:00,106531.1,106867.5,106867.5,105858.30000000002,0.003157763319819228,SL,2025-10-17 18:20:00+00:00,106867.5,-0.0031577633198192068,-1.5788816599096034,-1.9788816599096033,5.0
reference_validation,ASIA_TO_LONDON,2025-10-20,111350.0,107377.2,SHORT,2025-10-20 08:35:00+00:00,2025-10-20 09:15:00+00:00,110888.0,2025-10-20 08:20:00+00:00,2025-10-20 10:15:00+00:00,2025-10-20 10:20:00+00:00,110860.1,111650.0,111650.0,109280.30000000002,0.007125196531484223,TIME_EXIT_SESSION_END,2025-10-20 13:30:00+00:00,110697.6,0.0014658114145666978,0.7329057072833489,0.3329057072833489,190.0
reference_validation,ASIA_TO_LONDON,2025-10-22,108649.4,107558.1,LONG,2025-10-22 11:10:00+00:00,2025-10-22 11:35:00+00:00,107699.3,2025-10-22 11:00:00+00:00,2025-10-22 12:15:00+00:00,2025-10-22 12:20:00+00:00,108018.7,107293.9,107293.9,109468.3,0.0067099492958164,TIME_EXIT_SESSION_END,2025-10-22 13:30:00+00:00,108052.5,0.00031290878338663397,0.15645439169331699,-0.24354560830668304,70.0
reference_validation,LONDON_TO_NEWYORK,2025-10-22,108350.5,106360.3,SHORT,2025-10-22 14:00:00+00:00,2025-10-22 17:50:00+00:00,107726.0,2025-10-22 13:50:00+00:00,2025-10-22 18:10:00+00:00,2025-10-22 18:15:00+00:00,107685.9,109160.0,109160.0,104737.69999999998,0.013688885917283561,TIME_EXIT_SESSION_END,2025-10-22 20:00:00+00:00,107829.1,-0.0013297934084222085,-0.6648967042111043,-1.0648967042111042,105.0
reference_validation,LONDON_TO_NEWYORK,2025-10-24,112086.0,110496.5,LONG,2025-10-24 15:25:00+00:00,2025-10-24 19:00:00+00:00,110616.9,2025-10-24 15:10:00+00:00,2025-10-24 19:35:00+00:00,2025-10-24 19:40:00+00:00,110639.6,109752.8,109752.8,112413.20000000001,0.008015213359412026,TIME_EXIT_SESSION_END,2025-10-24 20:00:00+00:00,110571.4,-0.0006164158221830807,-0.30820791109154033,-0.7082079110915404,20.0
reference_validation,LONDON_TO_NEWYORK,2025-10-27,115575.1,114780.2,LONG,2025-10-27 14:25:00+00:00,2025-10-27 16:50:00+00:00,115370.8,2025-10-27 13:50:00+00:00,2025-10-27 17:30:00+00:00,2025-10-27 17:35:00+00:00,115386.9,114642.4,114642.4,116875.9,0.006452205579662857,TIME_EXIT_SESSION_END,2025-10-27 20:00:00+00:00,114894.8,-0.004264782223978525,-2.1323911119892625,-2.5323911119892624,145.0
reference_validation,ASIA_TO_LONDON,2025-10-28,114500.1,113422.0,SHORT,2025-10-28 09:05:00+00:00,2025-10-28 09:20:00+00:00,114312.8,2025-10-28 08:55:00+00:00,2025-10-28 11:50:00+00:00,2025-10-28 11:55:00+00:00,114254.9,114508.0,114508.0,113748.69999999998,0.0022152222793071093,SL,2025-10-28 13:00:00+00:00,114508.0,-0.0022152222793070386,-1.1076111396535193,-1.5076111396535192,65.0
reference_validation,LONDON_TO_NEWYORK,2025-10-28,115140.3,114058.0,SHORT,2025-10-28 14:40:00+00:00,2025-10-28 15:15:00+00:00,115267.9,2025-10-28 14:05:00+00:00,2025-10-28 16:30:00+00:00,2025-10-28 16:35:00+00:00,115046.9,115354.2,115354.2,114432.29999999999,0.0026710845750733216,SL,2025-10-28 16:50:00+00:00,115354.2,-0.002671084575073257,-1.3355422875366285,-1.7355422875366284,15.0
reference_validation,LONDON_TO_NEWYORK,2025-10-30,111400.0,108112.0,LONG,2025-10-30 14:40:00+00:00,2025-10-30 14:50:00+00:00,108050.3,2025-10-30 14:20:00+00:00,2025-10-30 16:25:00+00:00,2025-10-30 16:30:00+00:00,108101.2,107850.1,107850.1,108603.39999999998,0.0023228234284169954,SL,2025-10-30 17:00:00+00:00,107850.1,-0.0023228234284169424,-1.1614117142084712,-1.5614117142084711,30.0
reference_validation,ASIA_TO_LONDON,2025-10-31,110200.0,108226.6,SHORT,2025-10-31 09:00:00+00:00,2025-10-31 11:10:00+00:00,109624.2,2025-10-31 08:35:00+00:00,2025-10-31 11:20:00+00:00,2025-10-31 11:25:00+00:00,109531.9,110410.0,110410.0,107775.69999999998,0.008016842581932805,SL,2025-10-31 11:55:00+00:00,110410.0,-0.008016842581932915,-4.008421290966457,-4.408421290966458,30.0
reference_validation,LONDON_TO_NEWYORK,2025-10-31,110666.0,109159.0,LONG,2025-10-31 17:30:00+00:00,2025-10-31 18:00:00+00:00,109218.7,2025-10-31 17:05:00+00:00,2025-10-31 18:15:00+00:00,2025-10-31 18:20:00+00:00,109236.3,108976.4,108976.4,109756.10000000002,0.0023792457269241883,SL,2025-10-31 18:30:00+00:00,108976.4,-0.002379245726924162,-1.189622863462081,-1.5896228634620808,10.0
reference_validation,ASIA_TO_LONDON,2025-11-03,110711.0,106946.7,LONG,2025-11-03 08:45:00+00:00,2025-11-03 09:00:00+00:00,107677.5,2025-11-03 08:10:00+00:00,2025-11-03 09:10:00+00:00,2025-11-03 09:15:00+00:00,107759.2,106925.7,106925.7,109426.2,0.007734838417508667,SL,2025-11-03 10:55:00+00:00,106925.7,-0.00773483841750866,-3.86741920875433,-4.267419208754331,100.0
reference_validation,LONDON_TO_NEWYORK,2025-11-03,108216.9,106618.7,SHORT,2025-11-03 14:05:00+00:00,2025-11-03 14:20:00+00:00,107705.3,2025-11-03 13:50:00+00:00,2025-11-03 14:35:00+00:00,2025-11-03 14:40:00+00:00,107700.1,108280.0,108280.0,106540.30000000002,0.005384396114766784,TP_2R,2025-11-03 15:25:00+00:00,106540.30000000002,0.01076879222953353,5.384396114766766,4.984396114766765,45.0
reference_validation,ASIA_TO_LONDON,2025-11-04,107271.9,104125.3,LONG,2025-11-04 11:10:00+00:00,2025-11-04 11:30:00+00:00,104096.1,2025-11-04 10:40:00+00:00,2025-11-04 12:15:00+00:00,2025-11-04 12:20:00+00:00,104176.0,104073.0,104073.0,104382.0,0.0009887114114575334,SL,2025-11-04 12:20:00+00:00,104073.0,-0.0009887114114575102,-0.4943557057287551,-0.8943557057287551,0.0
reference_validation,LONDON_TO_NEWYORK,2025-11-04,104656.0,103513.2,LONG,2025-11-04 14:40:00+00:00,2025-11-04 14:50:00+00:00,103999.0,2025-11-04 14:10:00+00:00,2025-11-04 15:40:00+00:00,2025-11-04 15:45:00+00:00,104078.9,102957.9,102957.9,106320.9,0.010770674939877344,SL,2025-11-04 16:10:00+00:00,102957.9,-0.010770674939877378,-5.385337469938689,-5.785337469938689,25.0
reference_validation,ASIA_TO_LONDON,2025-11-06,104210.2,102684.7,LONG,2025-11-06 10:00:00+00:00,2025-11-06 10:30:00+00:00,103059.7,2025-11-06 09:40:00+00:00,2025-11-06 10:40:00+00:00,2025-11-06 10:45:00+00:00,103070.0,102611.5,102611.5,103987.0,0.004448433103715921,SL,2025-11-06 12:40:00+00:00,102611.5,-0.004448433103715899,-2.2242165518579493,-2.624216551857949,115.0
reference_validation,LONDON_TO_NEWYORK,2025-11-13,103765.4,102350.0,LONG,2025-11-13 14:20:00+00:00,2025-11-13 15:05:00+00:00,102489.5,2025-11-13 14:05:00+00:00,2025-11-13 15:10:00+00:00,2025-11-13 15:15:00+00:00,102816.3,101689.0,101689.0,105070.90000000001,0.010964214818078485,SL,2025-11-13 15:35:00+00:00,101689.0,-0.010964214818078521,-5.48210740903926,-5.882107409039261,20.0
reference_validation,ASIA_TO_LONDON,2025-11-17,95838.0,93730.0,SHORT,2025-11-17 08:25:00+00:00,2025-11-17 08:40:00+00:00,95606.5,2025-11-17 08:15:00+00:00,2025-11-17 08:45:00+00:00,2025-11-17 08:50:00+00:00,95549.9,95980.1,95980.1,94689.49999999997,0.004502359500114722,TP_2R,2025-11-17 13:25:00+00:00,94689.49999999997,0.009004719000229477,4.502359500114739,4.102359500114739,275.0
reference_validation,LONDON_TO_NEWYORK,2025-11-17,95980.1,94450.0,SHORT,2025-11-17 14:35:00+00:00,2025-11-17 16:00:00+00:00,93713.3,2025-11-17 14:05:00+00:00,2025-11-17 16:30:00+00:00,2025-11-17 16:35:00+00:00,93505.5,96012.2,96012.2,88492.1,0.026808048724406553,TIME_EXIT_SESSION_END,2025-11-17 20:00:00+00:00,91656.2,0.01977744624647748,9.88872312323874,9.48872312323874,205.0
reference_validation,LONDON_TO_NEWYORK,2025-11-18,91859.0,90459.1,SHORT,2025-11-18 14:40:00+00:00,2025-11-18 14:55:00+00:00,91381.2,2025-11-18 14:30:00+00:00,2025-11-18 15:00:00+00:00,2025-11-18 15:05:00+00:00,91066.2,92263.9,92263.9,88670.8,0.013151970764125408,SL,2025-11-18 15:15:00+00:00,92263.9,-0.013151970764125442,-6.575985382062721,-6.975985382062722,10.0
reference_validation,LONDON_TO_NEWYORK,2025-11-21,84667.1,80600.0,SHORT,2025-11-21 14:45:00+00:00,2025-11-21 15:35:00+00:00,83519.0,2025-11-21 14:25:00+00:00,2025-11-21 16:40:00+00:00,2025-11-21 16:45:00+00:00,83339.4,85449.2,85449.2,79119.79999999999,0.0253157570128895,SL,2025-11-21 17:05:00+00:00,85449.2,-0.02531575701288946,-12.657878506444732,-13.057878506444732,20.0
reference_validation,ASIA_TO_LONDON,2025-11-24,88049.5,85915.0,LONG,2025-11-24 10:00:00+00:00,2025-11-24 11:15:00+00:00,86083.9,2025-11-24 09:45:00+00:00,2025-11-24 11:30:00+00:00,2025-11-24 11:35:00+00:00,86150.0,85654.1,85654.1,87141.79999999999,0.005756239117817692,TIME_EXIT_SESSION_END,2025-11-24 13:30:00+00:00,86465.7,0.003664538595472999,1.8322692977364996,1.4322692977364997,115.0
reference_validation,ASIA_TO_LONDON,2025-11-25,88477.6,87240.0,LONG,2025-11-25 10:50:00+00:00,2025-11-25 11:05:00+00:00,87288.0,2025-11-25 10:30:00+00:00,2025-11-25 11:20:00+00:00,2025-11-25 11:25:00+00:00,87312.1,87188.4,87188.4,87559.50000000003,0.0014167566694651902,TP_2R,2025-11-25 12:10:00+00:00,87559.50000000003,0.002833513338930338,1.416756669465169,1.016756669465169,45.0
reference_validation,LONDON_TO_NEWYORK,2025-11-25,87732.7,86628.4,LONG,2025-11-25 14:55:00+00:00,2025-11-25 17:10:00+00:00,87197.3,2025-11-25 14:25:00+00:00,2025-11-25 17:15:00+00:00,2025-11-25 17:20:00+00:00,87280.8,86150.0,86150.0,89542.40000000001,0.012955884913978824,SL,2025-11-25 19:30:00+00:00,86150.0,-0.01295588491397881,-6.477942456989405,-6.877942456989405,130.0
reference_validation,ASIA_TO_LONDON,2025-11-26,88200.0,86851.1,LONG,2025-11-26 10:50:00+00:00,2025-11-26 11:10:00+00:00,86900.0,2025-11-26 10:40:00+00:00,2025-11-26 11:40:00+00:00,2025-11-26 11:45:00+00:00,87009.9,86804.0,86804.0,87421.69999999998,0.0023663973869639454,SL,2025-11-26 12:00:00+00:00,86804.0,-0.002366397386963981,-1.1831986934819905,-1.5831986934819904,15.0
reference_validation,ASIA_TO_LONDON,2025-11-27,91850.0,90024.4,SHORT,2025-11-27 09:35:00+00:00,2025-11-27 10:30:00+00:00,91541.2,2025-11-27 09:25:00+00:00,2025-11-27 10:45:00+00:00,2025-11-27 10:50:00+00:00,91475.7,91931.9,91931.9,90563.3,0.0049871167971384436,TP_2R,2025-11-27 13:15:00+00:00,90563.3,0.009974233594276849,4.987116797138425,4.587116797138425,145.0
reference_validation,ASIA_TO_LONDON,2025-11-28,91690.0,90612.2,SHORT,2025-11-28 11:00:00+00:00,2025-11-28 11:05:00+00:00,91543.3,2025-11-28 10:50:00+00:00,2025-11-28 11:10:00+00:00,2025-11-28 11:15:00+00:00,91322.6,92000.0,92000.0,89967.80000000002,0.007417660031580289,TIME_EXIT_SESSION_END,2025-11-28 13:30:00+00:00,91502.0,-0.0019644644370615527,-0.9822322185307764,-1.3822322185307763,135.0
reference_validation,LONDON_TO_NEWYORK,2025-11-28,92000.0,90863.6,SHORT,2025-11-28 14:40:00+00:00,2025-11-28 15:05:00+00:00,92145.5,2025-11-28 14:10:00+00:00,2025-11-28 16:05:00+00:00,2025-11-28 16:10:00+00:00,91953.0,92373.2,92373.2,91112.6,0.0045697258381999185,TP_2R,2025-11-28 16:25:00+00:00,91112.6,0.009139451676399846,4.569725838199923,4.1697258381999225,15.0
reference_validation,LONDON_TO_NEWYORK,2025-12-01,86886.0,84700.1,LONG,2025-12-01 16:30:00+00:00,2025-12-01 16:35:00+00:00,84832.0,2025-12-01 16:00:00+00:00,2025-12-01 17:20:00+00:00,2025-12-01 17:25:00+00:00,84868.2,84507.4,84507.4,85589.8,0.004251297894853466,TIME_EXIT_SESSION_END,2025-12-01 20:00:00+00:00,84985.0,0.0013762516466711006,0.6881258233355503,0.28812582333555026,155.0
reference_validation,LONDON_TO_NEWYORK,2025-12-03,93338.4,92602.8,LONG,2025-12-03 14:40:00+00:00,2025-12-03 15:00:00+00:00,92525.4,2025-12-03 14:15:00+00:00,2025-12-03 15:30:00+00:00,2025-12-03 15:35:00+00:00,92561.6,92278.0,92278.0,93128.80000000002,0.0030639055504659146,SL,2025-12-03 15:35:00+00:00,92278.0,-0.003063905550465873,-1.5319527752329365,-1.9319527752329364,0.0
reference_validation,LONDON_TO_NEWYORK,2025-12-04,93600.0,92411.0,LONG,2025-12-04 13:50:00+00:00,2025-12-04 15:35:00+00:00,92836.0,2025-12-04 13:40:00+00:00,2025-12-04 15:40:00+00:00,2025-12-04 15:45:00+00:00,93003.1,91762.0,91762.0,95485.30000000002,0.013344716466440427,SL,2025-12-04 17:40:00+00:00,91762.0,-0.01334471646644042,-6.67235823322021,-7.072358233220211,115.0
reference_validation,ASIA_TO_LONDON,2025-12-08,91868.0,89806.4,SHORT,2025-12-08 09:50:00+00:00,2025-12-08 10:00:00+00:00,91858.1,2025-12-08 09:30:00+00:00,2025-12-08 12:00:00+00:00,2025-12-08 12:05:00+00:00,91792.7,91927.7,91927.7,91522.7,0.0014707051867959,SL,2025-12-08 13:10:00+00:00,91927.7,-0.0014707051867959287,-0.7353525933979643,-1.1353525933979642,65.0
reference_validation,ASIA_TO_LONDON,2025-12-10,92749.8,91900.0,SHORT,2025-12-10 10:20:00+00:00,2025-12-10 10:40:00+00:00,92377.9,2025-12-10 09:20:00+00:00,2025-12-10 11:10:00+00:00,2025-12-10 11:15:00+00:00,92277.4,92847.9,92847.9,91136.4,0.006182445539211118,TIME_EXIT_SESSION_END,2025-12-10 13:30:00+00:00,92068.7,0.0022616588677183413,1.1308294338591707,0.7308294338591707,135.0
reference_validation,LONDON_TO_NEWYORK,2025-12-10,93278.9,91721.0,LONG,2025-12-10 14:50:00+00:00,2025-12-10 16:10:00+00:00,92011.5,2025-12-10 14:40:00+00:00,2025-12-10 18:25:00+00:00,2025-12-10 18:30:00+00:00,92196.2,91520.0,91520.0,93548.59999999999,0.007334358682895793,TIME_EXIT_SESSION_END,2025-12-10 20:00:00+00:00,92913.9,0.007784485694638077,3.8922428473190385,3.4922428473190386,90.0
reference_validation,LONDON_TO_NEWYORK,2025-12-11,90494.7,89931.0,LONG,2025-12-11 13:50:00+00:00,2025-12-11 14:10:00+00:00,90103.4,2025-12-11 13:40:00+00:00,2025-12-11 14:15:00+00:00,2025-12-11 14:20:00+00:00,90163.4,89915.6,89915.6,90658.99999999997,0.0027483435629089893,SL,2025-12-11 14:30:00+00:00,89915.6,-0.0027483435629089836,-1.3741717814544918,-1.7741717814544917,10.0
reference_validation,LONDON_TO_NEWYORK,2025-12-16,87530.2,85874.6,SHORT,2025-12-16 16:35:00+00:00,2025-12-16 17:20:00+00:00,87474.6,2025-12-16 16:15:00+00:00,2025-12-16 18:05:00+00:00,2025-12-16 18:10:00+00:00,87412.2,87803.1,87803.1,86630.39999999998,0.004471915819531012,SL,2025-12-16 18:40:00+00:00,87803.1,-0.004471915819530992,-2.235957909765496,-2.6359579097654957,30.0
reference_validation,LONDON_TO_NEWYORK,2025-12-17,87317.6,86201.0,SHORT,2025-12-17 16:10:00+00:00,2025-12-17 16:15:00+00:00,87000.0,2025-12-17 16:00:00+00:00,2025-12-17 17:25:00+00:00,2025-12-17 17:30:00+00:00,86826.2,87652.7,87652.7,85173.2,0.00951901614950326,TIME_EXIT_SESSION_END,2025-12-17 20:00:00+00:00,85982.7,0.009714809585125272,4.857404792562637,4.457404792562636,150.0
reference_validation,LONDON_TO_NEWYORK,2025-12-18,87975.6,86640.5,SHORT,2025-12-18 14:40:00+00:00,2025-12-18 16:45:00+00:00,88066.0,2025-12-18 14:10:00+00:00,2025-12-18 16:50:00+00:00,2025-12-18 16:55:00+00:00,88060.7,89333.0,89333.0,85516.09999999999,0.014447988716873736,TP_2R,2025-12-18 17:20:00+00:00,85516.09999999999,0.0288959774337475,14.44798871687375,14.04798871687375,25.0
reference_validation,LONDON_TO_NEWYORK,2025-12-19,88345.1,87700.0,LONG,2025-12-19 14:30:00+00:00,2025-12-19 14:40:00+00:00,88338.4,2025-12-19 14:15:00+00:00,2025-12-19 15:10:00+00:00,2025-12-19 15:15:00+00:00,88724.1,87488.0,87488.0,91196.30000000002,0.013931953099552497,SL,2025-12-19 17:25:00+00:00,87488.0,-0.01393195309955253,-6.965976549776265,-7.365976549776265,130.0
reference_validation,LONDON_TO_NEWYORK,2025-12-23,87914.0,87256.3,LONG,2025-12-23 14:40:00+00:00,2025-12-23 16:00:00+00:00,87718.7,2025-12-23 14:25:00+00:00,2025-12-23 16:05:00+00:00,2025-12-23 16:10:00+00:00,87738.2,86536.0,86536.0,90142.59999999999,0.013702127465573685,TIME_EXIT_SESSION_END,2025-12-23 20:00:00+00:00,87724.2,-0.0001595656168008608,-0.0797828084004304,-0.4797828084004304,230.0
reference_validation,ASIA_TO_LONDON,2025-12-24,87849.9,86738.8,LONG,2025-12-24 08:55:00+00:00,2025-12-24 10:05:00+00:00,86938.4,2025-12-24 08:45:00+00:00,2025-12-24 10:10:00+00:00,2025-12-24 10:15:00+00:00,87027.8,86671.7,86671.7,87740.00000000001,0.004091795954855871,TIME_EXIT_SESSION_END,2025-12-24 13:30:00+00:00,87228.6,0.002307308699059485,1.1536543495297424,0.7536543495297424,195.0
reference_validation,LONDON_TO_NEWYORK,2025-12-24,87450.0,86671.7,LONG,2025-12-24 14:40:00+00:00,2025-12-24 16:30:00+00:00,87420.0,2025-12-24 14:10:00+00:00,2025-12-24 16:40:00+00:00,2025-12-24 16:45:00+00:00,87485.4,86526.2,86526.2,89403.79999999999,0.010964115155214437,TIME_EXIT_SESSION_END,2025-12-24 20:00:00+00:00,87521.4,0.00041149723268119054,0.20574861634059527,-0.19425138365940475,195.0
reference_validation,ASIA_TO_LONDON,2025-12-25,87933.5,87466.9,LONG,2025-12-25 08:50:00+00:00,2025-12-25 11:25:00+00:00,87472.5,2025-12-25 08:40:00+00:00,2025-12-25 11:40:00+00:00,2025-12-25 11:45:00+00:00,87493.5,87219.0,87219.0,88042.5,0.003137375919354009,TIME_EXIT_SESSION_END,2025-12-25 13:30:00+00:00,87475.9,-0.00020115780029383856,-0.10057890014691928,-0.5005789001469193,105.0
reference_validation,LONDON_TO_NEWYORK,2025-12-30,88190.6,87455.5,SHORT,2025-12-30 18:50:00+00:00,2025-12-30 19:00:00+00:00,88237.7,2025-12-30 18:10:00+00:00,2025-12-30 19:20:00+00:00,2025-12-30 19:25:00+00:00,88180.3,88315.3,88315.3,87910.3,0.0015309541927165137,SL,2025-12-30 19:25:00+00:00,88315.3,-0.0015309541927164272,-0.7654770963582136,-1.1654770963582135,0.0
reference_validation,LONDON_TO_NEWYORK,2026-01-01,88000.0,87590.0,SHORT,2026-01-01 15:15:00+00:00,2026-01-01 16:15:00+00:00,87871.8,2026-01-01 15:05:00+00:00,2026-01-01 16:20:00+00:00,2026-01-01 16:25:00+00:00,87861.5,88079.3,88079.3,87425.9,0.0024789014528548104,SL,2026-01-01 17:20:00+00:00,88079.3,-0.002478901452854787,-1.2394507264273935,-1.6394507264273934,55.0
reference_validation,LONDON_TO_NEWYORK,2026-01-02,89900.0,88780.0,LONG,2026-01-02 14:15:00+00:00,2026-01-02 15:35:00+00:00,89487.8,2026-01-02 13:45:00+00:00,2026-01-02 15:50:00+00:00,2026-01-02 15:55:00+00:00,89527.8,88401.2,88401.2,91781.00000000001,0.012583800785901204,TIME_EXIT_SESSION_END,2026-01-02 20:00:00+00:00,89865.0,0.003766427858162391,1.8832139290811956,1.4832139290811956,245.0
reference_validation,LONDON_TO_NEWYORK,2026-01-06,93950.0,93130.4,SHORT,2026-01-06 14:05:00+00:00,2026-01-06 15:35:00+00:00,93590.7,2026-01-06 13:50:00+00:00,2026-01-06 16:05:00+00:00,2026-01-06 16:10:00+00:00,93417.6,94415.4,94415.4,91422.00000000003,0.010681070804644824,TP_2R,2026-01-06 18:00:00+00:00,91422.00000000003,0.02136214160928962,10.68107080464481,10.28107080464481,110.0
reference_validation,ASIA_TO_LONDON,2026-01-12,92488.0,90642.0,LONG,2026-01-12 10:15:00+00:00,2026-01-12 12:20:00+00:00,90755.6,2026-01-12 10:05:00+00:00,2026-01-12 12:50:00+00:00,2026-01-12 12:55:00+00:00,90775.0,90319.4,90319.4,91686.20000000001,0.00501900302946853,TIME_EXIT_SESSION_END,2026-01-12 13:30:00+00:00,90654.6,-0.0013263563756540364,-0.6631781878270182,-1.0631781878270181,35.0
reference_validation,LONDON_TO_NEWYORK,2026-01-12,91586.5,90319.4,LONG,2026-01-12 14:30:00+00:00,2026-01-12 14:35:00+00:00,90628.6,2026-01-12 14:10:00+00:00,2026-01-12 14:40:00+00:00,2026-01-12 14:45:00+00:00,90761.2,90156.7,90156.7,91970.2,0.006660335033031736,TP_2R,2026-01-12 16:25:00+00:00,91970.2,0.013320670066063522,6.660335033031761,6.260335033031761,100.0
reference_validation,ASIA_TO_LONDON,2026-01-13,92258.0,91011.0,SHORT,2026-01-13 09:40:00+00:00,2026-01-13 10:40:00+00:00,92103.5,2026-01-13 08:55:00+00:00,2026-01-13 10:55:00+00:00,2026-01-13 11:00:00+00:00,92092.6,92346.7,92346.7,91584.40000000002,0.002759179347743372,TIME_EXIT_SESSION_END,2026-01-13 13:30:00+00:00,92100.3,-8.361149538615997e-05,-0.041805747693079987,-0.44180574769308,150.0
reference_validation,LONDON_TO_NEWYORK,2026-01-13,92676.6,91850.6,LONG,2026-01-13 14:00:00+00:00,2026-01-13 14:25:00+00:00,92212.4,2026-01-13 13:50:00+00:00,2026-01-13 15:00:00+00:00,2026-01-13 15:05:00+00:00,92215.9,91700.6,91700.6,93246.49999999997,0.005587973440588753,TP_2R,2026-01-13 15:55:00+00:00,93246.49999999997,0.011175946881177401,5.5879734405887005,5.1879734405887,50.0
reference_validation,LONDON_TO_NEWYORK,2026-01-15,97155.0,96243.8,LONG,2026-01-15 15:05:00+00:00,2026-01-15 15:55:00+00:00,96379.2,2026-01-15 14:55:00+00:00,2026-01-15 16:00:00+00:00,2026-01-15 16:05:00+00:00,96602.2,95403.7,95403.7,98999.2,0.012406549747314245,SL,2026-01-15 19:30:00+00:00,95403.7,-0.012406549747314255,-6.2032748736571275,-6.603274873657128,205.0
reference_validation,LONDON_TO_NEWYORK,2026-01-16,95805.0,95210.5,LONG,2026-01-16 14:35:00+00:00,2026-01-16 15:05:00+00:00,95521.7,2026-01-16 14:00:00+00:00,2026-01-16 15:10:00+00:00,2026-01-16 15:15:00+00:00,95534.7,95005.3,95005.3,96593.49999999999,0.005541442010075859,SL,2026-01-16 15:15:00+00:00,95005.3,-0.005541442010075892,-2.770721005037946,-3.170721005037946,0.0
reference_validation,LONDON_TO_NEWYORK,2026-01-19,93312.8,92635.0,SHORT,2026-01-19 16:55:00+00:00,2026-01-19 18:25:00+00:00,92947.4,2026-01-19 16:15:00+00:00,2026-01-19 18:30:00+00:00,2026-01-19 18:35:00+00:00,92923.2,93379.0,93379.0,92011.59999999999,0.00490512595347559,TIME_EXIT_SESSION_END,2026-01-19 20:00:00+00:00,93066.2,-0.0015389052464831465,-0.7694526232415733,-1.1694526232415732,85.0
reference_validation,ASIA_TO_LONDON,2026-01-20,92845.0,90723.3,LONG,2026-01-20 08:40:00+00:00,2026-01-20 10:25:00+00:00,91222.0,2026-01-20 08:25:00+00:00,2026-01-20 11:00:00+00:00,2026-01-20 11:05:00+00:00,91325.9,90709.5,90709.5,92558.69999999998,0.006749454426400334,TIME_EXIT_SESSION_END,2026-01-20 13:30:00+00:00,90838.3,-0.005339120665659891,-2.6695603328299455,-3.0695603328299454,145.0
reference_validation,LONDON_TO_NEWYORK,2026-01-23,89590.9,88823.3,LONG,2026-01-23 14:40:00+00:00,2026-01-23 15:45:00+00:00,89691.7,2026-01-23 14:30:00+00:00,2026-01-23 15:55:00+00:00,2026-01-23 16:00:00+00:00,89711.2,88530.0,88530.0,92073.59999999999,0.013166694905429837,TIME_EXIT_SESSION_END,2026-01-23 20:00:00+00:00,89938.3,0.002531456495955986,1.265728247977993,0.865728247977993,240.0
reference_validation,ASIA_TO_LONDON,2026-01-26,88059.6,86463.2,SHORT,2026-01-26 08:40:00+00:00,2026-01-26 09:00:00+00:00,87800.0,2026-01-26 08:15:00+00:00,2026-01-26 09:10:00+00:00,2026-01-26 09:15:00+00:00,87797.7,88112.2,88112.2,87168.7,0.00358209839209911,TIME_EXIT_SESSION_END,2026-01-26 13:30:00+00:00,87850.1,-0.0005968265683498064,-0.2984132841749032,-0.6984132841749032,255.0
reference_validation,LONDON_TO_NEWYORK,2026-01-26,88367.5,87556.9,SHORT,2026-01-26 14:40:00+00:00,2026-01-26 16:05:00+00:00,87411.2,2026-01-26 14:30:00+00:00,2026-01-26 17:10:00+00:00,2026-01-26 17:15:00+00:00,87394.7,88834.1,88834.1,84515.89999999998,0.01647010631079469,TIME_EXIT_SESSION_END,2026-01-26 20:00:00+00:00,87965.5,-0.006531288510630562,-3.265644255315281,-3.665644255315281,165.0
reference_validation,LONDON_TO_NEWYORK,2026-01-27,88365.6,87707.1,SHORT,2026-01-27 14:15:00+00:00,2026-01-27 14:35:00+00:00,87912.3,2026-01-27 14:00:00+00:00,2026-01-27 14:40:00+00:00,2026-01-27 14:45:00+00:00,87637.2,88418.8,88418.8,86073.99999999999,0.008918587084023747,SL,2026-01-27 16:05:00+00:00,88418.8,-0.008918587084023821,-4.459293542011911,-4.859293542011911,80.0
reference_validation,LONDON_TO_NEWYORK,2026-01-30,83296.9,82108.4,SHORT,2026-01-30 14:50:00+00:00,2026-01-30 15:25:00+00:00,82730.9,2026-01-30 14:30:00+00:00,2026-01-30 16:00:00+00:00,2026-01-30 16:05:00+00:00,82693.7,83577.0,83577.0,80927.09999999999,0.010681587593734504,SL,2026-01-30 18:45:00+00:00,83577.0,-0.010681587593734498,-5.340793796867249,-5.7407937968672496,160.0
reference_validation,LONDON_TO_NEWYORK,2026-02-02,78400.0,76576.7,SHORT,2026-02-02 13:55:00+00:00,2026-02-02 14:10:00+00:00,77771.7,2026-02-02 13:35:00+00:00,2026-02-02 14:15:00+00:00,2026-02-02 14:20:00+00:00,77602.7,78452.5,78452.5,75903.09999999999,0.010950649912954098,SL,2026-02-02 14:35:00+00:00,78452.5,-0.010950649912954136,-5.475324956477068,-5.875324956477068,15.0
