partition,date_utc,signal_ts,window_status,H,L,range,F15,F65,E20_DOWN,eligible_start,h2_bar_start,opposite_break_bar_start,session_end,blind_filled,blind_touch_bar_start,blind_entry_px,h2_after_fill,minutes_fill_to_h2,max_pre_h2_frac,adverse_excursion_r,rule,entry_executed,confirmation_kind,confirmation_bar_start,entry_start,entry_px,entry_fraction,entry_on_h2_bar_open,entry_status,fixed_exit_reason,fixed_exit_px,fixed_net_pnl_usd,fixed_hold_minutes,fixed_h2_seen,fixed_breakdown_accepted,fixed_e20_reached,hybrid_exit_reason,hybrid_exit_px,hybrid_net_pnl_usd,hybrid_hold_minutes,hybrid_e20_reached,hybrid_ceiling_ratchets,hybrid_final_ceiling,session_trough_after_e20,trough_extension_r,realized_exit_extension_r,capture_ratio,giveback_r
reference_validation,2025-06-18,2025-06-18 13:35:00+00:00,H2_ARRIVAL,105276.8,103855.0,1421.800000000003,104068.27,104779.17,103570.64,2025-06-18 13:40:00+00:00,2025-06-18 17:30:00+00:00,,2025-06-18 20:00:00+00:00,True,2025-06-18 13:40:00+00:00,104068.27,True,230.0,1.0163173442115607,0.8663173442115607,EARLY_REJECT,True,LATER_REJECT,2025-06-18 13:45:00+00:00,2025-06-18 13:50:00+00:00,103969.1,0.08025038683359516,False,EXECUTED,CLOSE_INVALIDATION_F65,104864.6,-4.706568009148859,20.0,False,False,False,PRE_E20_CLOSE_INVALIDATION_F65,104864.6,-4.706568009148859,20.0,False,0,,,,,,
reference_validation,2025-06-18,2025-06-18 13:35:00+00:00,H2_ARRIVAL,105276.8,103855.0,1421.800000000003,104068.27,104779.17,103570.64,2025-06-18 13:40:00+00:00,2025-06-18 17:30:00+00:00,,2025-06-18 20:00:00+00:00,True,2025-06-18 13:40:00+00:00,104068.27,True,230.0,1.0163173442115607,0.8663173442115607,SAME_BAR_REJECTION,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
reference_validation,2025-06-20,2025-06-20 13:40:00+00:00,H2_ARRIVAL,106486.2,105715.0,771.1999999999971,105830.68,106216.28,105560.76,2025-06-20 13:45:00+00:00,2025-06-20 13:45:00+00:00,,2025-06-20 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
reference_validation,2025-06-20,2025-06-20 13:40:00+00:00,H2_ARRIVAL,106486.2,105715.0,771.1999999999971,105830.68,106216.28,105560.76,2025-06-20 13:45:00+00:00,2025-06-20 13:45:00+00:00,,2025-06-20 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
reference_validation,2025-06-20,2025-06-20 13:40:00+00:00,H2_ARRIVAL,106486.2,105715.0,771.1999999999971,105830.68,106216.28,105560.76,2025-06-20 13:45:00+00:00,2025-06-20 13:45:00+00:00,,2025-06-20 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
reference_validation,2025-06-23,2025-06-23 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,102028.9,101045.6,983.2999999999884,101193.095,101684.745,100848.94,2025-06-23 13:45:00+00:00,,2025-06-23 13:45:00+00:00,2025-06-23 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
reference_validation,2025-06-23,2025-06-23 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,102028.9,101045.6,983.2999999999884,101193.095,101684.745,100848.94,2025-06-23 13:45:00+00:00,,2025-06-23 13:45:00+00:00,2025-06-23 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
reference_validation,2025-06-23,2025-06-23 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,102028.9,101045.6,983.2999999999884,101193.095,101684.745,100848.94,2025-06-23 13:45:00+00:00,,2025-06-23 13:45:00+00:00,2025-06-23 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
reference_validation,2025-06-26,2025-06-26 13:50:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,108135.0,106958.2,1176.800000000003,107134.72,107723.12,106722.84,,,,2025-06-26 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
reference_validation,2025-06-26,2025-06-26 13:50:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,108135.0,106958.2,1176.800000000003,107134.72,107723.12,106722.84,,,,2025-06-26 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
reference_validation,2025-06-26,2025-06-26 13:50:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,108135.0,106958.2,1176.800000000003,107134.72,107723.12,106722.84,,,,2025-06-26 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
reference_validation,2025-07-07,2025-07-07 13:45:00+00:00,H2_ARRIVAL,109041.2,107968.0,1073.199999999997,108128.98,108665.58,107753.36,2025-07-07 13:55:00+00:00,2025-07-07 14:35:00+00:00,,2025-07-07 20:00:00+00:00,True,2025-07-07 14:10:00+00:00,108128.98,True,25.0,0.4863958255683949,0.33639582556839487,BLIND_F15,True,,,2025-07-07 14:10:00+00:00,108128.98,0.15,False,EXECUTED,TP_E20_DOWN,107753.36,1.3369071640183643,175.0,True,True,True,OPEN_GAP_AT_OR_ABOVE_PROFIT_CEILING,107811.8,1.0666743365192026,180.0,True,0,107753.36,107456.0,0.4770778978755138,0.14554603056280052,0.3050781249999943,0.3315318673127133
reference_validation,2025-07-07,2025-07-07 13:45:00+00:00,H2_ARRIVAL,109041.2,107968.0,1073.199999999997,108128.98,108665.58,107753.36,2025-07-07 13:55:00+00:00,2025-07-07 14:35:00+00:00,,2025-07-07 20:00:00+00:00,True,2025-07-07 14:10:00+00:00,108128.98,True,25.0,0.4863958255683949,0.33639582556839487,EARLY_REJECT,True,SAME_BAR,2025-07-07 14:10:00+00:00,2025-07-07 14:15:00+00:00,108092.8,0.1162877376071592,False,EXECUTED,TP_E20_DOWN,107753.36,1.17013233073805,170.0,True,True,True,OPEN_GAP_AT_OR_ABOVE_PROFIT_CEILING,107811.8,0.8998090529618977,175.0,True,0,107753.36,107456.0,0.4770778978755138,0.14554603056280052,0.3050781249999943,0.3315318673127133
reference_validation,2025-07-07,2025-07-07 13:45:00+00:00,H2_ARRIVAL,109041.2,107968.0,1073.199999999997,108128.98,108665.58,107753.36,2025-07-07 13:55:00+00:00,2025-07-07 14:35:00+00:00,,2025-07-07 20:00:00+00:00,True,2025-07-07 14:10:00+00:00,108128.98,True,25.0,0.4863958255683949,0.33639582556839487,SAME_BAR_REJECTION,True,SAME_BAR,2025-07-07 14:10:00+00:00,2025-07-07 14:15:00+00:00,108092.8,0.1162877376071592,False,EXECUTED,TP_E20_DOWN,107753.36,1.17013233073805,170.0,True,True,True,OPEN_GAP_AT_OR_ABOVE_PROFIT_CEILING,107811.8,0.8998090529618977,175.0,True,0,107753.36,107456.0,0.4770778978755138,0.14554603056280052,0.3050781249999943,0.3315318673127133
reference_validation,2025-07-09,2025-07-09 14:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,109738.5,108510.0,1228.5,108694.275,109308.525,108264.3,2025-07-09 14:50:00+00:00,,2025-07-09 19:15:00+00:00,2025-07-09 20:00:00+00:00,True,2025-07-09 14:50:00+00:00,108694.275,False,,0.9064713064713112,0.7564713064713112,BLIND_F15,True,,,2025-07-09 14:50:00+00:00,108694.275,0.15,False,EXECUTED,CLOSE_INVALIDATION_F65,109343.4,-3.3860128327825474,120.0,False,False,False,PRE_E20_CLOSE_INVALIDATION_F65,109343.4,-3.3860128327825474,120.0,False,0,,,,,,
reference_validation,2025-07-09,2025-07-09 14:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,109738.5,108510.0,1228.5,108694.275,109308.525,108264.3,2025-07-09 14:50:00+00:00,,2025-07-09 19:15:00+00:00,2025-07-09 20:00:00+00:00,True,2025-07-09 14:50:00+00:00,108694.275,False,,0.9064713064713112,0.7564713064713112,EARLY_REJECT,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
reference_validation,2025-07-09,2025-07-09 14:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,109738.5,108510.0,1228.5,108694.275,109308.525,108264.3,2025-07-09 14:50:00+00:00,,2025-07-09 19:15:00+00:00,2025-07-09 20:00:00+00:00,True,2025-07-09 14:50:00+00:00,108694.275,False,,0.9064713064713112,0.7564713064713112,SAME_BAR_REJECTION,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
reference_validation,2025-07-23,2025-07-23 13:40:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,118615.3,117750.0,865.3000000000029,117879.795,118312.445,117576.94,,,,2025-07-23 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
reference_validation,2025-07-23,2025-07-23 13:40:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,118615.3,117750.0,865.3000000000029,117879.795,118312.445,117576.94,,,,2025-07-23 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
reference_validation,2025-07-23,2025-07-23 13:40:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,118615.3,117750.0,865.3000000000029,117879.795,118312.445,117576.94,,,,2025-07-23 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
reference_validation,2025-08-01,2025-08-01 14:05:00+00:00,H2_ARRIVAL,115956.0,114055.6,1900.3999999999942,114340.66,115290.86,113675.52,2025-08-01 14:10:00+00:00,2025-08-01 18:10:00+00:00,,2025-08-01 20:00:00+00:00,True,2025-08-01 17:55:00+00:00,114340.66,True,15.0,0.21358661334455664,0.06358661334455665,BLIND_F15,True,,,2025-08-01 17:55:00+00:00,114340.66,0.15,False,EXECUTED,TP_E20_DOWN,113675.52,2.5085891230643536,20.0,True,False,True,OPEN_GAP_AT_OR_ABOVE_PROFIT_CEILING,113729.0,2.274726558338947,25.0,True,0,113675.52,113173.7,0.46406019785308955,0.1718585560934576,0.3703367728767463,0.2922016417596319
reference_validation,2025-08-01,2025-08-01 14:05:00+00:00,H2_ARRIVAL,115956.0,114055.6,1900.3999999999942,114340.66,115290.86,113675.52,2025-08-01 14:10:00+00:00,2025-08-01 18:10:00+00:00,,2025-08-01 20:00:00+00:00,True,2025-08-01 17:55:00+00:00,114340.66,True,15.0,0.21358661334455664,0.06358661334455665,EARLY_REJECT,True,LATER_REJECT,2025-08-01 18:00:00+00:00,2025-08-01 18:05:00+00:00,114205.5,0.07887813091980353,False,EXECUTED,TP_E20_DOWN,113675.52,1.9202910542837186,10.0,True,False,True,OPEN_GAP_AT_OR_ABOVE_PROFIT_CEILING,113729.0,1.686151717736906,15.0,True,0,113675.52,113173.7,0.46406019785308955,0.1718585560934576,0.3703367728767463,0.2922016417596319
reference_validation,2025-08-01,2025-08-01 14:05:00+00:00,H2_ARRIVAL,115956.0,114055.6,1900.3999999999942,114340.66,115290.86,113675.52,2025-08-01 14:10:00+00:00,2025-08-01 18:10:00+00:00,,2025-08-01 20:00:00+00:00,True,2025-08-01 17:55:00+00:00,114340.66,True,15.0,0.21358661334455664,0.06358661334455665,SAME_BAR_REJECTION,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
reference_validation,2025-08-04,2025-08-04 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,114715.0,114115.4,599.6000000000058,114205.34,114505.14,113995.48,2025-08-04 13:40:00+00:00,,2025-08-04 13:40:00+00:00,2025-08-04 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
reference_validation,2025-08-04,2025-08-04 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,114715.0,114115.4,599.6000000000058,114205.34,114505.14,113995.48,2025-08-04 13:40:00+00:00,,2025-08-04 13:40:00+00:00,2025-08-04 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
reference_validation,2025-08-04,2025-08-04 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,114715.0,114115.4,599.6000000000058,114205.34,114505.14,113995.48,2025-08-04 13:40:00+00:00,,2025-08-04 13:40:00+00:00,2025-08-04 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
reference_validation,2025-08-06,2025-08-06 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,114372.7,113663.3,709.3999999999942,113769.71,114124.41,113521.42,2025-08-06 13:45:00+00:00,,2025-08-06 14:50:00+00:00,2025-08-06 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
reference_validation,2025-08-06,2025-08-06 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,114372.7,113663.3,709.3999999999942,113769.71,114124.41,113521.42,2025-08-06 13:45:00+00:00,,2025-08-06 14:50:00+00:00,2025-08-06 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
reference_validation,2025-08-06,2025-08-06 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,114372.7,113663.3,709.3999999999942,113769.71,114124.41,113521.42,2025-08-06 13:45:00+00:00,,2025-08-06 14:50:00+00:00,2025-08-06 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
reference_validation,2025-08-14,2025-08-14 16:30:00+00:00,H2_ARRIVAL,122050.0,117410.0,4640.0,118106.0,120426.0,116482.0,2025-08-14 16:40:00+00:00,2025-08-14 18:20:00+00:00,,2025-08-14 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
reference_validation,2025-08-14,2025-08-14 16:30:00+00:00,H2_ARRIVAL,122050.0,117410.0,4640.0,118106.0,120426.0,116482.0,2025-08-14 16:40:00+00:00,2025-08-14 18:20:00+00:00,,2025-08-14 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
reference_validation,2025-08-14,2025-08-14 16:30:00+00:00,H2_ARRIVAL,122050.0,117410.0,4640.0,118106.0,120426.0,116482.0,2025-08-14 16:40:00+00:00,2025-08-14 18:20:00+00:00,,2025-08-14 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
reference_validation,2025-08-21,2025-08-21 14:45:00+00:00,H2_ARRIVAL,113947.4,112902.5,1044.8999999999942,113059.235,113581.685,112693.52,2025-08-21 14:50:00+00:00,2025-08-21 15:10:00+00:00,,2025-08-21 20:00:00+00:00,True,2025-08-21 14:50:00+00:00,113059.235,True,20.0,0.43219446837018693,0.2821944683701869,BLIND_F15,True,,,2025-08-21 14:50:00+00:00,113059.235,0.15,False,EXECUTED,TP_E20_DOWN,112693.52,1.2173601386919035,20.0,True,False,True,PROFIT_CEILING_HIT,112693.52,1.2173601386919035,25.0,True,0,112693.52,111944.0,0.9173126614987132,0.1999999999999972,0.21802816901408026,0.717312661498716
reference_validation,2025-08-21,2025-08-21 14:45:00+00:00,H2_ARRIVAL,113947.4,112902.5,1044.8999999999942,113059.235,113581.685,112693.52,2025-08-21 14:50:00+00:00,2025-08-21 15:10:00+00:00,,2025-08-21 20:00:00+00:00,True,2025-08-21 14:50:00+00:00,113059.235,True,20.0,0.43219446837018693,0.2821944683701869,EARLY_REJECT,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
reference_validation,2025-08-21,2025-08-21 14:45:00+00:00,H2_ARRIVAL,113947.4,112902.5,1044.8999999999942,113059.235,113581.685,112693.52,2025-08-21 14:50:00+00:00,2025-08-21 15:10:00+00:00,,2025-08-21 20:00:00+00:00,True,2025-08-21 14:50:00+00:00,113059.235,True,20.0,0.43219446837018693,0.2821944683701869,SAME_BAR_REJECTION,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
reference_validation,2025-09-04,2025-09-04 13:50:00+00:00,H2_ARRIVAL,111111.0,110366.0,745.0,110477.75,110850.25,110217.0,2025-09-04 14:00:00+00:00,2025-09-04 14:00:00+00:00,,2025-09-04 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
reference_validation,2025-09-04,2025-09-04 13:50:00+00:00,H2_ARRIVAL,111111.0,110366.0,745.0,110477.75,110850.25,110217.0,2025-09-04 14:00:00+00:00,2025-09-04 14:00:00+00:00,,2025-09-04 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
reference_validation,2025-09-04,2025-09-04 13:50:00+00:00,H2_ARRIVAL,111111.0,110366.0,745.0,110477.75,110850.25,110217.0,2025-09-04 14:00:00+00:00,2025-09-04 14:00:00+00:00,,2025-09-04 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
reference_validation,2025-09-17,2025-09-17 13:40:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,117156.6,116030.0,1126.6000000000058,116198.99,116762.29000000001,115804.68,,,,2025-09-17 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
reference_validation,2025-09-17,2025-09-17 13:40:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,117156.6,116030.0,1126.6000000000058,116198.99,116762.29000000001,115804.68,,,,2025-09-17 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
reference_validation,2025-09-17,2025-09-17 13:40:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,117156.6,116030.0,1126.6000000000058,116198.99,116762.29000000001,115804.68,,,,2025-09-17 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
reference_validation,2025-10-14,2025-10-14 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,112100.1,109969.2,2130.9000000000087,110288.83499999999,111354.285,109543.01999999999,2025-10-14 13:45:00+00:00,,2025-10-14 15:45:00+00:00,2025-10-14 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
reference_validation,2025-10-14,2025-10-14 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,112100.1,109969.2,2130.9000000000087,110288.83499999999,111354.285,109543.01999999999,2025-10-14 13:45:00+00:00,,2025-10-14 15:45:00+00:00,2025-10-14 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
reference_validation,2025-10-14,2025-10-14 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,112100.1,109969.2,2130.9000000000087,110288.83499999999,111354.285,109543.01999999999,2025-10-14 13:45:00+00:00,,2025-10-14 15:45:00+00:00,2025-10-14 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
reference_validation,2025-10-15,2025-10-15 13:35:00+00:00,H2_ARRIVAL,113477.9,111289.7,2188.199999999997,111617.93,112712.03,110852.06,2025-10-15 13:40:00+00:00,2025-10-15 13:40:00+00:00,,2025-10-15 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
reference_validation,2025-10-15,2025-10-15 13:35:00+00:00,H2_ARRIVAL,113477.9,111289.7,2188.199999999997,111617.93,112712.03,110852.06,2025-10-15 13:40:00+00:00,2025-10-15 13:40:00+00:00,,2025-10-15 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
reference_validation,2025-10-15,2025-10-15 13:35:00+00:00,H2_ARRIVAL,113477.9,111289.7,2188.199999999997,111617.93,112712.03,110852.06,2025-10-15 13:40:00+00:00,2025-10-15 13:40:00+00:00,,2025-10-15 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
reference_validation,2025-10-20,2025-10-20 16:05:00+00:00,H2_ARRIVAL,111650.0,110522.9,1127.1000000000058,110691.965,111255.515,110297.48,2025-10-20 16:10:00+00:00,2025-10-20 16:35:00+00:00,,2025-10-20 20:00:00+00:00,True,2025-10-20 16:30:00+00:00,110691.965,True,5.0,0.36012776151185044,0.21012776151185045,BLIND_F15,True,,,2025-10-20 16:30:00+00:00,110691.965,0.15,False,EXECUTED,TP_E20_DOWN,110297.48,1.381904404714485,15.0,True,True,True,PROFIT_CEILING_HIT,110297.48,1.381904404714485,20.0,True,0,110297.48,109800.0,0.6413805341140897,0.19999999999999743,0.31182736201410993,0.4413805341140923
reference_validation,2025-10-20,2025-10-20 16:05:00+00:00,H2_ARRIVAL,111650.0,110522.9,1127.1000000000058,110691.965,111255.515,110297.48,2025-10-20 16:10:00+00:00,2025-10-20 16:35:00+00:00,,2025-10-20 20:00:00+00:00,True,2025-10-20 16:30:00+00:00,110691.965,True,5.0,0.36012776151185044,0.21012776151185045,EARLY_REJECT,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
reference_validation,2025-10-20,2025-10-20 16:05:00+00:00,H2_ARRIVAL,111650.0,110522.9,1127.1000000000058,110691.965,111255.515,110297.48,2025-10-20 16:10:00+00:00,2025-10-20 16:35:00+00:00,,2025-10-20 20:00:00+00:00,True,2025-10-20 16:30:00+00:00,110691.965,True,5.0,0.36012776151185044,0.21012776151185045,SAME_BAR_REJECTION,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
reference_validation,2025-10-29,2025-10-29 13:55:00+00:00,H2_ARRIVAL,113593.0,112666.0,927.0,112805.05,113268.55,112480.6,2025-10-29 14:00:00+00:00,2025-10-29 14:00:00+00:00,,2025-10-29 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
reference_validation,2025-10-29,2025-10-29 13:55:00+00:00,H2_ARRIVAL,113593.0,112666.0,927.0,112805.05,113268.55,112480.6,2025-10-29 14:00:00+00:00,2025-10-29 14:00:00+00:00,,2025-10-29 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
reference_validation,2025-10-29,2025-10-29 13:55:00+00:00,H2_ARRIVAL,113593.0,112666.0,927.0,112805.05,113268.55,112480.6,2025-10-29 14:00:00+00:00,2025-10-29 14:00:00+00:00,,2025-10-29 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
reference_validation,2025-11-06,2025-11-06 14:40:00+00:00,H2_ARRIVAL,103585.0,102329.0,1256.0,102517.4,103145.4,102077.8,2025-11-06 14:50:00+00:00,2025-11-06 14:50:00+00:00,,2025-11-06 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
reference_validation,2025-11-06,2025-11-06 14:40:00+00:00,H2_ARRIVAL,103585.0,102329.0,1256.0,102517.4,103145.4,102077.8,2025-11-06 14:50:00+00:00,2025-11-06 14:50:00+00:00,,2025-11-06 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
reference_validation,2025-11-06,2025-11-06 14:40:00+00:00,H2_ARRIVAL,103585.0,102329.0,1256.0,102517.4,103145.4,102077.8,2025-11-06 14:50:00+00:00,2025-11-06 14:50:00+00:00,,2025-11-06 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
