partition,dev_block,entry_ts,warning_ts,terminal_label,terminal_event_ts,H,L,R,available_5x1m,ohlc_parity,five_open,five_high,five_low,five_close,agg_open,agg_high,agg_low,agg_close
external,,2021-02-18 15:00:00+00:00,2021-02-18 15:00:00+00:00,RECOVER_E40,2021-02-18 16:00:00+00:00,9.0403,8.4217,0.6186000000000007,True,True,9.0204,9.0892,8.9951,9.0798,9.0204,9.0892,8.9951,9.0798
external,,2021-02-21 17:15:00+00:00,2021-02-21 17:15:00+00:00,RECOVER_E40,2021-02-21 17:30:00+00:00,10.9061,10.2031,0.7030000000000012,True,True,10.8127,10.9463,10.8127,10.9311,10.8127,10.9463,10.8127,10.9311
external,,2021-02-22 16:40:00+00:00,2021-02-22 16:40:00+00:00,RECOVER_E40,2021-02-22 17:25:00+00:00,10.7753,8.88,1.8952999999999989,True,True,10.6432,10.8823,10.6223,10.8749,10.6432,10.8823,10.6223,10.8749
external,,2021-02-24 01:20:00+00:00,2021-02-24 01:20:00+00:00,UNRESOLVED_TIME,2021-02-24 02:55:00+00:00,15.8026,11.3999,4.402699999999999,True,True,15.4925,15.99,15.4847,15.9498,15.4925,15.99,15.4847,15.9498
external,,2021-02-25 15:00:00+00:00,2021-02-25 15:00:00+00:00,FAILED_BREAK,2021-02-25 15:15:00+00:00,16.398,15.5062,0.8917999999999999,True,True,16.2835,16.4278,16.2413,16.4036,16.2835,16.4278,16.2413,16.4036
external,,2021-03-01 15:00:00+00:00,2021-03-01 15:10:00+00:00,FAILED_BREAK,2021-03-01 15:15:00+00:00,15.3207,14.4118,0.9089000000000008,True,True,15.3161,15.346,15.2885,15.3433,15.3161,15.346,15.2885,15.3433
external,,2021-03-05 15:05:00+00:00,2021-03-05 15:05:00+00:00,FAILED_BREAK,2021-03-05 15:20:00+00:00,12.9171,12.19,0.7271000000000001,True,True,12.8575,12.9463,12.852,12.92,12.8575,12.9463,12.852,12.92
external,,2021-03-06 18:00:00+00:00,2021-03-06 18:05:00+00:00,RECOVER_E40,2021-03-06 18:50:00+00:00,12.5283,11.8944,0.6339000000000006,True,True,12.5245,12.5734,12.5245,12.5653,12.5245,12.5734,12.5245,12.5653
external,,2021-03-07 17:40:00+00:00,2021-03-07 17:45:00+00:00,FAILED_BREAK,2021-03-07 18:15:00+00:00,13.9344,12.8209,1.1135000000000002,True,True,13.9296,14.0407,13.9259,14.0317,13.9296,14.0407,13.9259,14.0317
external,,2021-03-08 15:20:00+00:00,2021-03-08 15:20:00+00:00,FAILED_BREAK,2021-03-08 15:25:00+00:00,13.6351,13.1,0.5350999999999999,True,True,13.6044,13.6469,13.596,13.6412,13.6044,13.6469,13.596,13.6412
external,,2021-03-13 17:50:00+00:00,2021-03-13 17:55:00+00:00,FAILED_BREAK,2021-03-13 19:00:00+00:00,15.1755,14.3762,0.7992999999999988,True,True,15.1644,15.2117,15.1518,15.2036,15.1644,15.2117,15.1518,15.2036
external,,2021-03-14 18:55:00+00:00,2021-03-14 19:00:00+00:00,FAILED_BREAK,2021-03-14 20:00:00+00:00,14.8807,14.3662,0.5145,True,True,14.8763,14.9182,14.8744,14.9008,14.8763,14.9182,14.8744,14.9008
external,,2021-03-15 20:10:00+00:00,2021-03-15 20:10:00+00:00,FAILED_BREAK,2021-03-15 20:20:00+00:00,14.3665,13.6121,0.7544000000000004,True,True,14.3338,14.3948,14.3296,14.3905,14.3338,14.3948,14.3296,14.3905
external,,2021-03-16 16:00:00+00:00,2021-03-16 16:05:00+00:00,FAILED_BREAK,2021-03-16 17:05:00+00:00,13.867,13.4807,0.3863000000000003,True,True,13.7715,13.8802,13.7715,13.8699,13.7715,13.8802,13.7715,13.8699
external,,2021-03-21 15:10:00+00:00,2021-03-21 15:10:00+00:00,FAILED_BREAK,2021-03-21 15:30:00+00:00,13.9971,13.634,0.3630999999999993,True,True,13.9818,14.01,13.9733,14.0098,13.9818,14.01,13.9733,14.0098
external,,2021-03-24 15:15:00+00:00,2021-03-24 15:15:00+00:00,FAILED_BREAK,2021-03-24 15:25:00+00:00,14.9,14.6066,0.2934000000000001,True,True,14.8555,14.9211,14.8505,14.9143,14.8555,14.9211,14.8505,14.9143
external,,2021-03-27 16:55:00+00:00,2021-03-27 17:15:00+00:00,FAILED_BREAK,2021-03-27 17:20:00+00:00,16.2284,15.3948,0.8336000000000006,True,True,16.205,16.3654,16.2025,16.2823,16.205,16.3654,16.2025,16.2823
external,,2021-03-28 17:10:00+00:00,2021-03-28 17:10:00+00:00,FAILED_BREAK,2021-03-28 17:20:00+00:00,19.2854,17.58,1.705400000000001,True,True,19.127,19.3285,19.1262,19.3193,19.127,19.3285,19.1262,19.3193
external,,2021-03-29 17:45:00+00:00,2021-03-29 18:10:00+00:00,FAILED_BREAK,2021-03-29 19:40:00+00:00,18.78,18.0762,0.7038000000000011,True,True,18.8724,18.9199,18.7712,18.8465,18.8724,18.9199,18.7712,18.8465
external,,2021-03-31 19:15:00+00:00,2021-03-31 19:15:00+00:00,FAILED_BREAK,2021-03-31 19:30:00+00:00,19.75,18.5035,1.246500000000001,True,True,19.7044,19.7833,19.697,19.7615,19.7044,19.7833,19.697,19.7615
external,,2021-04-02 15:30:00+00:00,2021-04-02 15:40:00+00:00,RECOVER_E40,2021-04-02 16:25:00+00:00,19.5016,18.9602,0.5413999999999994,True,True,19.6525,19.7086,19.5156,19.5282,19.6525,19.7086,19.5156,19.5282
external,,2021-04-03 21:45:00+00:00,2021-04-03 21:50:00+00:00,FAILED_BREAK,2021-04-03 22:00:00+00:00,22.8573,21.3215,1.5357999999999985,True,True,22.8497,23.0254,22.7171,22.9573,22.8497,23.0254,22.7171,22.9573
external,,2021-04-04 16:00:00+00:00,2021-04-04 16:00:00+00:00,FAILED_BREAK,2021-04-04 16:05:00+00:00,25.0326,23.3189,1.7136999999999991,True,True,24.7422,25.2,24.6902,25.152,24.7422,25.2,24.6902,25.152
external,,2021-04-06 17:00:00+00:00,2021-04-06 17:00:00+00:00,FAILED_BREAK,2021-04-06 17:10:00+00:00,23.5388,21.6509,1.8878999999999984,True,True,23.4238,23.6767,23.4094,23.5626,23.4238,23.6767,23.4094,23.5626
external,,2021-04-11 15:00:00+00:00,2021-04-11 15:00:00+00:00,RECOVER_E40,2021-04-11 15:35:00+00:00,27.1634,25.9129,1.2504999999999988,True,True,27.1503,27.264,27.1316,27.2448,27.1503,27.264,27.1316,27.2448
external,,2021-04-13 15:00:00+00:00,2021-04-13 15:05:00+00:00,RECOVER_E40,2021-04-13 15:30:00+00:00,27.569,26.765,0.8039999999999985,True,True,27.5537,27.6266,27.5513,27.6192,27.5537,27.6266,27.5513,27.6192
external,,2021-04-14 16:35:00+00:00,2021-04-14 16:40:00+00:00,FAILED_BREAK,2021-04-14 17:00:00+00:00,26.3513,24.5888,1.7624999999999993,True,True,26.2837,26.448,26.2499,26.433,26.2837,26.448,26.2499,26.433
external,,2021-04-15 15:00:00+00:00,2021-04-15 15:15:00+00:00,FAILED_BREAK,2021-04-15 15:20:00+00:00,27.6487,26.3455,1.3032000000000004,True,True,27.5896,27.7249,27.5847,27.7085,27.5896,27.7249,27.5847,27.7085
external,,2021-04-18 15:30:00+00:00,2021-04-18 15:30:00+00:00,FAILED_BREAK,2021-04-18 15:35:00+00:00,27.7968,24.9075,2.889300000000002,True,True,27.519,27.8482,27.4,27.8403,27.519,27.8482,27.4,27.8403
external,,2021-04-19 17:40:00+00:00,2021-04-19 17:40:00+00:00,FAILED_BREAK,2021-04-19 18:00:00+00:00,34.9967,29.9007,5.0959999999999965,True,True,34.8641,35.5974,34.7852,35.2797,34.8641,35.5974,34.7852,35.2797
external,,2021-04-20 19:40:00+00:00,2021-04-20 19:40:00+00:00,FAILED_BREAK,2021-04-20 21:15:00+00:00,31.6915,29.5257,2.165800000000001,True,True,31.3611,31.9357,31.3343,31.8996,31.3611,31.9357,31.3343,31.8996
external,,2021-04-22 01:05:00+00:00,2021-04-22 01:05:00+00:00,FAILED_BREAK,2021-04-22 01:45:00+00:00,35.1789,30.1356,5.043299999999999,True,True,34.95,35.3419,34.8695,35.2031,34.95,35.3419,34.8695,35.2031
external,,2021-04-22 15:00:00+00:00,2021-04-22 15:00:00+00:00,RECOVER_E40,2021-04-22 15:40:00+00:00,37.9925,36.0878,1.9046999999999985,True,True,37.6439,38.2564,37.6147,38.1679,37.6439,38.2564,37.6147,38.1679
external,,2021-04-23 20:20:00+00:00,2021-04-23 20:20:00+00:00,FAILED_BREAK,2021-04-23 21:30:00+00:00,36.7278,33.1831,3.544699999999999,True,True,36.3352,36.7975,36.2439,36.7732,36.3352,36.7975,36.2439,36.7732
external,,2021-04-25 15:25:00+00:00,2021-04-25 15:25:00+00:00,FAILED_BREAK,2021-04-25 17:05:00+00:00,45.3,40.8131,4.486899999999999,True,True,45.15,45.7,45.1064,45.404,45.15,45.7,45.1064,45.404
external,,2021-04-28 16:40:00+00:00,2021-04-28 16:45:00+00:00,FAILED_BREAK,2021-04-28 17:00:00+00:00,46.5802,41.5494,5.030799999999999,True,True,46.2973,46.988,46.2394,46.7429,46.2973,46.988,46.2394,46.7429
external,,2021-04-29 15:30:00+00:00,2021-04-29 15:35:00+00:00,FAILED_BREAK,2021-04-29 15:40:00+00:00,44.6,42.73,1.8700000000000043,True,True,44.538,44.7531,44.368,44.6227,44.538,44.7531,44.368,44.6227
external,,2021-05-01 15:40:00+00:00,2021-05-01 15:55:00+00:00,RECOVER_E40,2021-05-01 17:45:00+00:00,46.9781,42.3883,4.589799999999997,True,True,47.7399,47.77,47.2632,47.4102,47.7399,47.77,47.2632,47.4102
external,,2021-05-02 17:50:00+00:00,2021-05-02 17:50:00+00:00,FAILED_BREAK,2021-05-02 20:30:00+00:00,47.731,46.128,1.6030000000000015,True,True,47.6418,47.88,47.5848,47.7667,47.6418,47.88,47.5848,47.7667
external,,2021-05-05 19:20:00+00:00,2021-05-05 19:20:00+00:00,FAILED_BREAK,2021-05-05 19:25:00+00:00,45.8675,44.0,1.8675,True,True,45.5702,45.9454,45.5478,45.9268,45.5702,45.9454,45.5478,45.9268
external,,2021-05-08 22:20:00+00:00,2021-05-08 22:30:00+00:00,FAILED_BREAK,2021-05-08 22:35:00+00:00,45.4999,43.6203,1.8795999999999964,True,True,46.0676,46.0802,45.5612,45.6,46.0676,46.0802,45.5612,45.6
external,,2021-05-11 18:15:00+00:00,2021-05-11 18:20:00+00:00,FAILED_BREAK,2021-05-11 18:50:00+00:00,42.288,40.04,2.2479999999999976,True,True,42.691,42.705,42.337,42.354,42.691,42.705,42.337,42.354
external,,2021-05-14 15:00:00+00:00,2021-05-14 15:05:00+00:00,RECOVER_E40,2021-05-14 15:30:00+00:00,43.843,41.802,2.041000000000004,True,True,44.045,44.089,43.85,43.928,44.045,44.089,43.85,43.928
external,,2021-05-15 15:00:00+00:00,2021-05-15 15:05:00+00:00,FAILED_BREAK,2021-05-15 15:15:00+00:00,41.579,40.104,1.4750000000000014,True,True,41.737,41.79,41.602,41.647,41.737,41.79,41.602,41.647
external,,2021-05-18 16:15:00+00:00,2021-05-18 16:15:00+00:00,RECOVER_E40,2021-05-18 16:30:00+00:00,55.148,51.139,4.009,True,True,53.486,55.167,53.411,55.164,53.486,55.167,53.411,55.164
external,,2021-05-20 15:10:00+00:00,2021-05-20 15:10:00+00:00,FAILED_BREAK,2021-05-20 15:15:00+00:00,45.001,39.334,5.6669999999999945,True,True,44.376,45.191,44.261,45.098,44.376,45.191,44.261,45.098
external,,2021-05-24 19:45:00+00:00,2021-05-24 19:45:00+00:00,FAILED_BREAK,2021-05-24 20:15:00+00:00,31.423,27.065,4.357999999999997,True,True,31.238,31.661,30.625,31.484,31.238,31.661,30.625,31.484
external,,2021-05-25 15:55:00+00:00,2021-05-25 15:55:00+00:00,FAILED_BREAK,2021-05-25 16:00:00+00:00,29.5,25.939,3.561,True,True,29.45,29.694,29.31,29.537,29.45,29.694,29.31,29.537
external,,2021-05-27 20:30:00+00:00,2021-05-27 20:30:00+00:00,FAILED_BREAK,2021-05-27 20:35:00+00:00,35.266,33.725,1.5409999999999968,True,True,34.99,35.448,34.976,35.285,34.99,35.448,34.976,35.285
external,,2021-05-31 15:35:00+00:00,2021-05-31 15:35:00+00:00,FAILED_BREAK,2021-05-31 17:05:00+00:00,32.409,30.545,1.8639999999999968,True,True,32.269,32.745,32.2,32.533,32.269,32.745,32.2,32.533
external,,2021-06-02 15:10:00+00:00,2021-06-02 15:10:00+00:00,FAILED_BREAK,2021-06-02 15:15:00+00:00,34.028,31.473,2.555,True,True,33.867,34.19,33.859,34.174,33.867,34.19,33.859,34.174
external,,2021-06-03 17:00:00+00:00,2021-06-03 17:00:00+00:00,FAILED_BREAK,2021-06-03 17:05:00+00:00,39.757,36.134,3.6229999999999976,True,True,39.174,39.88,39.141,39.874,39.174,39.88,39.141,39.874
external,,2021-06-04 15:50:00+00:00,2021-06-04 15:55:00+00:00,FAILED_BREAK,2021-06-04 16:30:00+00:00,37.798,34.225,3.5730000000000004,True,True,38.412,38.475,38.131,38.131,38.412,38.475,38.131,38.131
external,,2021-06-06 15:00:00+00:00,2021-06-06 15:05:00+00:00,RECOVER_E40,2021-06-06 15:55:00+00:00,42.02,40.229,1.791000000000004,True,True,42.22,42.257,41.966,42.097,42.22,42.257,41.966,42.097
external,,2021-06-08 16:00:00+00:00,2021-06-08 16:10:00+00:00,FAILED_BREAK,2021-06-08 16:25:00+00:00,37.439,34.388,3.051000000000002,True,True,38.1,38.103,37.6,37.737,38.1,38.103,37.6,37.737
external,,2021-06-15 17:55:00+00:00,2021-06-15 17:55:00+00:00,FAILED_BREAK,2021-06-15 18:20:00+00:00,41.137,39.522,1.615000000000002,True,True,40.903,41.287,40.887,41.271,40.903,41.287,40.887,41.271
external,,2021-06-20 19:35:00+00:00,2021-06-20 19:40:00+00:00,FAILED_BREAK,2021-06-20 19:45:00+00:00,35.123,31.241,3.881999999999998,True,True,35.056,35.334,34.967,35.252,35.056,35.334,34.967,35.252
external,,2021-06-22 15:25:00+00:00,2021-06-22 15:25:00+00:00,FAILED_BREAK,2021-06-22 15:35:00+00:00,25.162,20.098,5.064,True,True,25.066,25.618,24.811,25.466,25.066,25.618,24.811,25.466
external,,2021-06-27 22:15:00+00:00,2021-06-27 22:25:00+00:00,FAILED_BREAK,2021-06-27 22:35:00+00:00,31.159,29.735,1.4239999999999997,True,True,31.093,31.22,31.07,31.187,31.093,31.22,31.07,31.187
external,,2021-06-30 18:55:00+00:00,2021-06-30 18:55:00+00:00,FAILED_BREAK,2021-06-30 19:00:00+00:00,33.299,32.062,1.237000000000002,True,True,33.069,33.418,33.049,33.393,33.069,33.418,33.049,33.393
external,,2021-07-07 18:00:00+00:00,2021-07-07 18:05:00+00:00,FAILED_BREAK,2021-07-07 18:30:00+00:00,37.58,34.595,2.9849999999999994,True,True,37.501,37.812,37.435,37.74,37.501,37.812,37.435,37.74
external,,2021-07-11 15:15:00+00:00,2021-07-11 15:20:00+00:00,FAILED_BREAK,2021-07-11 15:30:00+00:00,32.335,31.702,0.6329999999999991,True,True,32.481,32.484,32.355,32.37,32.481,32.484,32.355,32.37
external,,2021-07-14 18:30:00+00:00,2021-07-14 18:30:00+00:00,FAILED_BREAK,2021-07-14 18:45:00+00:00,31.18,27.528,3.652000000000001,True,True,31.099,31.243,31.075,31.185,31.099,31.243,31.075,31.185
external,,2021-07-17 19:25:00+00:00,2021-07-17 19:35:00+00:00,RECOVER_E40,2021-07-17 20:05:00+00:00,26.928,25.937,0.9909999999999995,True,True,26.907,26.976,26.888,26.962,26.907,26.976,26.888,26.962
external,,2021-07-20 15:00:00+00:00,2021-07-20 15:15:00+00:00,RECOVER_E40,2021-07-20 15:35:00+00:00,23.385,22.051,1.3340000000000032,True,True,23.354,23.553,23.347,23.503,23.354,23.553,23.347,23.503
external,,2021-07-21 15:00:00+00:00,2021-07-21 15:00:00+00:00,RECOVER_E40,2021-07-21 15:10:00+00:00,26.489,25.396,1.093,True,True,26.464,26.608,26.412,26.574,26.464,26.608,26.412,26.574
external,,2021-07-22 15:40:00+00:00,2021-07-22 15:40:00+00:00,FAILED_BREAK,2021-07-22 15:45:00+00:00,27.558,26.299,1.2590000000000003,True,True,27.464,27.663,27.397,27.637,27.464,27.663,27.397,27.637
external,,2021-07-24 16:40:00+00:00,2021-07-24 16:40:00+00:00,FAILED_BREAK,2021-07-24 16:45:00+00:00,29.141,28.264,0.8769999999999989,True,True,29.037,29.187,29.018,29.183,29.037,29.187,29.018,29.183
external,,2021-07-26 00:20:00+00:00,2021-07-26 00:20:00+00:00,FAILED_BREAK,2021-07-26 00:25:00+00:00,28.444,26.526,1.9179999999999997,True,True,28.375,28.496,28.319,28.462,28.375,28.496,28.319,28.462
external,,2021-07-26 16:25:00+00:00,2021-07-26 16:25:00+00:00,FAILED_BREAK,2021-07-26 16:30:00+00:00,30.499,29.439,1.0599999999999987,True,True,30.184,30.503,30.184,30.503,30.184,30.503,30.184,30.503
external,,2021-07-29 16:00:00+00:00,2021-07-29 16:05:00+00:00,RECOVER_E40,2021-07-29 19:30:00+00:00,29.782,27.911,1.8709999999999989,True,True,29.77,29.886,29.714,29.833,29.77,29.886,29.714,29.833
external,,2021-07-30 17:55:00+00:00,2021-07-30 17:55:00+00:00,FAILED_BREAK,2021-07-30 18:05:00+00:00,31.474,29.88,1.5940000000000012,True,True,31.249,31.62,31.24,31.612,31.249,31.62,31.24,31.612
external,,2021-08-04 15:00:00+00:00,2021-08-04 15:00:00+00:00,FAILED_BREAK,2021-08-04 15:30:00+00:00,35.358,33.269,2.088999999999998,True,True,35.197,35.426,35.197,35.385,35.197,35.426,35.197,35.385
external,,2021-08-06 15:00:00+00:00,2021-08-06 15:00:00+00:00,RECOVER_E40,2021-08-06 16:00:00+00:00,39.034,36.74,2.293999999999997,True,True,38.96,39.2,38.842,39.111,38.96,39.2,38.842,39.111
external,,2021-08-09 15:10:00+00:00,2021-08-09 15:10:00+00:00,FAILED_BREAK,2021-08-09 15:15:00+00:00,39.776,38.551,1.2250000000000014,True,True,39.539,39.867,39.514,39.794,39.539,39.867,39.514,39.794
external,,2021-08-11 00:10:00+00:00,2021-08-11 00:10:00+00:00,FAILED_BREAK,2021-08-11 00:20:00+00:00,41.722,39.612,2.1099999999999994,True,True,41.296,41.869,41.23,41.854,41.296,41.869,41.23,41.854
external,,2021-08-11 20:00:00+00:00,2021-08-11 20:00:00+00:00,FAILED_BREAK,2021-08-11 20:10:00+00:00,43.483,41.942,1.5409999999999968,True,True,43.44,43.54,43.354,43.508,43.44,43.54,43.354,43.508
external,,2021-08-13 01:15:00+00:00,2021-08-13 01:30:00+00:00,UNRESOLVED_TIME,2021-08-13 02:55:00+00:00,41.935,39.363,2.5720000000000027,True,True,41.895,42.225,41.886,42.137,41.895,42.225,41.886,42.137
external,,2021-08-13 23:45:00+00:00,2021-08-13 23:45:00+00:00,FAILED_BREAK,2021-08-14 00:05:00+00:00,44.7,43.216,1.4840000000000018,True,True,44.612,44.961,44.572,44.77,44.612,44.961,44.572,44.77
external,,2021-08-15 01:45:00+00:00,2021-08-15 01:50:00+00:00,RECOVER_E40,2021-08-15 02:10:00+00:00,44.93,42.773,2.1569999999999965,True,True,45.369,45.4,45.001,45.049,45.369,45.4,45.001,45.049
external,,2021-08-15 15:15:00+00:00,2021-08-15 15:15:00+00:00,RECOVER_E40,2021-08-15 16:45:00+00:00,47.611,44.319,3.2919999999999945,True,True,47.576,48.09,47.444,47.873,47.576,48.09,47.444,47.873
external,,2021-08-19 15:35:00+00:00,2021-08-19 15:35:00+00:00,FAILED_BREAK,2021-08-19 16:05:00+00:00,73.15,68.285,4.865000000000009,True,True,71.158,73.411,71.158,73.358,71.158,73.411,71.158,73.358
external,,2021-08-23 21:55:00+00:00,2021-08-23 21:55:00+00:00,RECOVER_E40,2021-08-23 22:00:00+00:00,74.137,71.6,2.537000000000006,True,True,73.708,74.345,73.683,74.327,73.708,74.345,73.683,74.327
external,,2021-08-25 15:45:00+00:00,2021-08-25 15:50:00+00:00,FAILED_BREAK,2021-08-25 16:00:00+00:00,71.229,66.458,4.771000000000001,True,True,70.885,71.576,70.809,71.444,70.885,71.576,70.809,71.444
external,,2021-08-27 00:35:00+00:00,2021-08-27 01:10:00+00:00,RECOVER_E40,2021-08-27 02:10:00+00:00,78.18,66.5,11.680000000000009,True,True,79.453,79.691,79.125,79.256,79.453,79.691,79.125,79.256
external,,2021-08-27 16:30:00+00:00,2021-08-27 16:30:00+00:00,RECOVER_E40,2021-08-27 16:35:00+00:00,83.689,80.487,3.201999999999998,True,True,83.456,84.585,83.338,84.0,83.456,84.585,83.338,84.0
external,,2021-08-28 16:00:00+00:00,2021-08-28 16:00:00+00:00,FAILED_BREAK,2021-08-28 16:45:00+00:00,95.0,87.698,7.302000000000007,True,True,94.691,96.5,94.233,95.333,94.691,96.5,94.233,95.333
external,,2021-08-30 15:10:00+00:00,2021-08-30 15:10:00+00:00,RECOVER_E40,2021-08-30 15:30:00+00:00,103.989,98.269,5.719999999999999,True,True,103.5,104.859,103.485,104.223,103.5,104.859,103.485,104.223
external,,2021-09-03 20:05:00+00:00,2021-09-03 20:05:00+00:00,FAILED_BREAK,2021-09-03 20:10:00+00:00,144.868,136.405,8.462999999999994,True,True,144.031,145.0,143.501,144.924,144.031,145.0,143.501,144.924
external,,2021-09-05 22:05:00+00:00,2021-09-05 22:05:00+00:00,RECOVER_E40,2021-09-05 22:15:00+00:00,142.088,137.416,4.671999999999997,True,True,141.905,142.343,141.371,142.312,141.905,142.343,141.371,142.312
external,,2021-09-06 15:10:00+00:00,2021-09-06 15:10:00+00:00,FAILED_BREAK,2021-09-06 15:15:00+00:00,146.347,135.721,10.626000000000005,True,True,145.539,147.868,145.23,146.711,145.539,147.868,145.23,146.711
external,,2021-09-08 15:35:00+00:00,2021-09-08 15:35:00+00:00,FAILED_BREAK,2021-09-08 15:45:00+00:00,166.603,152.3,14.302999999999995,True,True,165.268,167.885,163.771,166.989,165.268,167.885,163.771,166.989
external,,2021-09-11 01:20:00+00:00,2021-09-11 01:20:00+00:00,RECOVER_E40,2021-09-11 02:05:00+00:00,185.896,168.12,17.775999999999982,True,True,185.423,187.69,185.419,187.578,185.423,187.69,185.419,187.578
external,,2021-09-13 20:25:00+00:00,2021-09-13 20:30:00+00:00,RECOVER_E40,2021-09-13 21:30:00+00:00,167.8,150.2,17.600000000000023,True,True,167.423,168.487,166.84,168.42,167.423,168.487,166.84,168.42
external,,2021-09-15 16:10:00+00:00,2021-09-15 16:10:00+00:00,FAILED_BREAK,2021-09-15 16:25:00+00:00,162.706,155.105,7.600999999999999,True,True,161.643,163.141,161.634,162.893,161.643,163.141,161.634,162.893
external,,2021-09-17 15:30:00+00:00,2021-09-17 15:30:00+00:00,FAILED_BREAK,2021-09-17 15:35:00+00:00,144.529,134.0,10.528999999999996,True,True,143.441,144.986,143.346,144.818,143.441,144.986,143.346,144.818
external,,2021-09-23 15:05:00+00:00,2021-09-23 15:10:00+00:00,FAILED_BREAK,2021-09-23 15:20:00+00:00,149.499,143.01,6.489000000000004,True,True,149.426,149.9,148.791,149.629,149.426,149.9,148.791,149.629
external,,2021-09-26 15:35:00+00:00,2021-09-26 15:40:00+00:00,FAILED_BREAK,2021-09-26 16:35:00+00:00,138.272,127.34,10.931999999999988,True,True,138.025,138.939,137.777,138.601,138.025,138.939,137.777,138.601
external,,2021-09-29 00:25:00+00:00,2021-09-29 00:25:00+00:00,RECOVER_E40,2021-09-29 00:35:00+00:00,136.449,131.424,5.025000000000006,True,True,134.692,137.113,134.13,136.752,134.692,137.113,134.13,136.752
external,,2021-10-02 15:40:00+00:00,2021-10-02 15:45:00+00:00,RECOVER_E40,2021-10-02 17:05:00+00:00,169.117,157.258,11.85899999999998,True,True,168.684,170.0,168.684,169.489,168.684,170.0,168.684,169.489
external,,2021-10-08 15:05:00+00:00,2021-10-08 15:05:00+00:00,FAILED_BREAK,2021-10-08 15:10:00+00:00,168.596,158.671,9.925000000000011,True,True,166.994,169.0,166.932,168.831,166.994,169.0,166.932,168.831
external,,2021-10-12 16:40:00+00:00,2021-10-12 16:40:00+00:00,RECOVER_E40,2021-10-12 16:50:00+00:00,145.429,137.696,7.733000000000004,True,True,144.335,145.893,144.101,145.689,144.335,145.893,144.101,145.689
external,,2021-10-15 23:30:00+00:00,2021-10-15 23:30:00+00:00,FAILED_BREAK,2021-10-15 23:35:00+00:00,163.227,157.1,6.1270000000000095,True,True,162.244,164.443,161.966,163.58,162.244,164.443,161.966,163.58
external,,2021-10-20 15:00:00+00:00,2021-10-20 15:05:00+00:00,RECOVER_E40,2021-10-20 15:15:00+00:00,164.92,156.792,8.127999999999986,True,True,164.593,165.85,164.5,165.624,164.593,165.85,164.5,165.624
external,,2021-10-22 00:25:00+00:00,2021-10-22 00:25:00+00:00,RECOVER_E40,2021-10-22 00:40:00+00:00,194.719,182.0,12.718999999999994,True,True,194.49,196.1,193.658,195.599,194.49,196.1,193.658,195.599
external,,2021-10-22 15:00:00+00:00,2021-10-22 15:00:00+00:00,FAILED_BREAK,2021-10-22 15:05:00+00:00,214.3,201.229,13.070999999999998,True,True,210.041,214.9,209.742,214.781,210.041,214.9,209.742,214.781
external,,2021-10-24 21:20:00+00:00,2021-10-24 21:20:00+00:00,RECOVER_E40,2021-10-24 22:00:00+00:00,196.884,187.0,9.883999999999986,True,True,195.998,197.665,195.634,197.594,195.998,197.665,195.634,197.594
external,,2021-10-25 15:00:00+00:00,2021-10-25 15:00:00+00:00,RECOVER_E40,2021-10-25 15:10:00+00:00,214.607,205.105,9.50200000000001,True,True,213.706,215.162,213.614,214.7,213.706,215.162,213.614,214.7
external,,2021-10-29 01:25:00+00:00,2021-10-29 01:25:00+00:00,FAILED_BREAK,2021-10-29 01:30:00+00:00,201.55,194.043,7.507000000000005,True,True,200.916,202.613,200.704,202.241,200.916,202.613,200.704,202.241
external,,2021-10-31 15:00:00+00:00,2021-10-31 15:00:00+00:00,RECOVER_E40,2021-10-31 15:10:00+00:00,195.0,185.47,9.53,True,True,194.558,195.857,194.25,195.333,194.558,195.857,194.25,195.333
external,,2021-11-03 18:45:00+00:00,2021-11-03 18:45:00+00:00,FAILED_BREAK,2021-11-03 19:30:00+00:00,235.269,222.992,12.277000000000015,True,True,234.59,235.899,233.807,235.511,234.59,235.899,233.807,235.511
external,,2021-11-08 15:35:00+00:00,2021-11-08 15:35:00+00:00,RECOVER_E40,2021-11-08 15:40:00+00:00,246.321,242.832,3.4890000000000043,True,True,245.223,246.618,244.864,246.533,245.223,246.618,244.864,246.533
external,,2021-11-10 15:05:00+00:00,2021-11-10 15:05:00+00:00,FAILED_BREAK,2021-11-10 15:10:00+00:00,244.427,236.709,7.717999999999989,True,True,243.658,245.142,243.538,245.09,243.658,245.142,243.538,245.09
external,,2021-11-12 18:00:00+00:00,2021-11-12 18:05:00+00:00,FAILED_BREAK,2021-11-12 18:10:00+00:00,231.403,224.2,7.203000000000003,True,True,231.39,232.59,231.06,232.081,231.39,232.59,231.06,232.081
external,,2021-11-13 15:00:00+00:00,2021-11-13 15:00:00+00:00,FAILED_BREAK,2021-11-13 15:20:00+00:00,235.16,225.144,10.015999999999991,True,True,234.833,236.139,234.771,235.948,234.833,236.139,234.771,235.948
external,,2021-11-18 00:50:00+00:00,2021-11-18 00:50:00+00:00,FAILED_BREAK,2021-11-18 00:55:00+00:00,222.33,209.565,12.765000000000017,True,True,221.59,222.803,221.354,222.649,221.59,222.803,221.354,222.649
