role,partition,execution_start,entry_ts,snapshot_min,outcome,loss_class,pnl,close_R,running_mfe_R,running_mae_R,break_confirmed_by_snapshot,closes_above_H
CENTRAL,development,2024-10-19 18:00:00+00:00,2024-10-19 21:25:00+00:00,5,LOSS,L3_BREAK_FAST_FAIL_10M,-0.2222645583285221,0.12773722627736978,0.1423357664233626,0.08759124087591544,True,1
CENTRAL,development,2024-10-19 18:00:00+00:00,2024-10-19 21:25:00+00:00,10,LOSS,L3_BREAK_FAST_FAIL_10M,-0.2222645583285221,0.0693430656934296,0.1423357664233626,0.08759124087591544,True,2
CENTRAL,development,2024-10-19 18:00:00+00:00,2024-10-19 21:25:00+00:00,15,LOSS,L3_BREAK_FAST_FAIL_10M,-0.2222645583285221,-0.02919708029197527,0.1423357664233626,0.08759124087591544,True,2
CENTRAL,development,2024-10-20 18:00:00+00:00,2024-10-20 20:40:00+00:00,5,WIN,WIN,4.308797127468567,0.13505747126436787,0.419540229885061,0.08620689655172765,True,1
CENTRAL,development,2024-10-20 18:00:00+00:00,2024-10-20 20:40:00+00:00,10,WIN,WIN,4.308797127468567,0.3649425287356362,0.419540229885061,0.08620689655172765,True,2
CENTRAL,development,2024-10-20 18:00:00+00:00,2024-10-20 20:40:00+00:00,15,WIN,WIN,4.308797127468567,0.3390804597701179,0.5028735632183923,0.08620689655172765,True,3
CENTRAL,development,2024-10-21 18:00:00+00:00,2024-10-21 19:05:00+00:00,5,LOSS,L2_BREAK_FAST_FAIL_5M,-0.3909069040173296,-0.005291005291007996,0.029100529100525182,0.07142857142857412,False,0
CENTRAL,development,2024-10-21 18:00:00+00:00,2024-10-21 19:05:00+00:00,10,LOSS,L2_BREAK_FAST_FAIL_5M,-0.3909069040173296,0.07142857142857412,0.07142857142857412,0.07142857142857412,True,1
CENTRAL,development,2024-10-21 18:00:00+00:00,2024-10-21 19:05:00+00:00,15,LOSS,L2_BREAK_FAST_FAIL_5M,-0.3909069040173296,-0.03174603174603294,0.10846560846560753,0.07142857142857412,True,1
CENTRAL,development,2024-10-23 18:00:00+00:00,2024-10-23 18:45:00+00:00,5,LOSS,L2_BREAK_FAST_FAIL_5M,-0.9454029780194272,0.010178117048344013,0.2697201017811706,0.10941475826972165,True,1
CENTRAL,development,2024-10-23 18:00:00+00:00,2024-10-23 18:45:00+00:00,10,LOSS,L2_BREAK_FAST_FAIL_5M,-0.9454029780194272,-0.0814249363867738,0.2697201017811706,0.10941475826972165,True,1
CENTRAL,development,2024-10-23 18:00:00+00:00,2024-10-23 18:45:00+00:00,15,LOSS,L2_BREAK_FAST_FAIL_5M,-0.9454029780194272,0.11704834605597424,0.2697201017811706,0.10941475826972165,True,2
CENTRAL,development,2024-10-24 18:00:00+00:00,2024-10-24 19:20:00+00:00,5,LOSS,L2_BREAK_FAST_FAIL_5M,-0.4512380844943209,-0.0034364261168353667,0.0,0.15463917525772825,False,0
CENTRAL,development,2024-10-24 18:00:00+00:00,2024-10-24 19:20:00+00:00,10,LOSS,L2_BREAK_FAST_FAIL_5M,-0.4512380844943209,0.04467353951889883,0.1718213058419246,0.15463917525772825,True,1
CENTRAL,development,2024-10-24 18:00:00+00:00,2024-10-24 19:20:00+00:00,15,LOSS,L2_BREAK_FAST_FAIL_5M,-0.4512380844943209,-0.0549828178694147,0.1718213058419246,0.16838487972507946,True,1
CENTRAL,development,2024-10-26 18:00:00+00:00,2024-10-26 18:00:00+00:00,5,WIN,WIN,3.6312356777719046,-0.16828478964401608,0.012944983818767637,0.1779935275080941,False,0
CENTRAL,development,2024-10-26 18:00:00+00:00,2024-10-26 18:00:00+00:00,10,WIN,WIN,3.6312356777719046,-0.012944983818767637,0.012944983818767637,0.22330097087378542,False,0
CENTRAL,development,2024-10-26 18:00:00+00:00,2024-10-26 18:00:00+00:00,15,WIN,WIN,3.6312356777719046,-0.08737864077670224,0.05177993527507974,0.22330097087378542,False,0
CENTRAL,development,2024-10-26 18:00:00+00:00,2024-10-26 18:00:00+00:00,30,WIN,WIN,3.6312356777719046,-0.11003236245954791,0.05177993527507974,0.24271844660194147,False,0
CENTRAL,development,2024-10-27 18:00:00+00:00,2024-10-27 21:30:00+00:00,5,LOSS,L3_BREAK_FAST_FAIL_10M,-1.2376933895921205,-0.03833865814696637,0.025559105431313938,0.15015974440894553,False,0
CENTRAL,development,2024-10-27 18:00:00+00:00,2024-10-27 21:30:00+00:00,10,LOSS,L3_BREAK_FAST_FAIL_10M,-1.2376933895921205,0.009584664536741592,0.025559105431313938,0.15015974440894553,True,1
CENTRAL,development,2024-10-27 18:00:00+00:00,2024-10-27 21:30:00+00:00,15,LOSS,L3_BREAK_FAST_FAIL_10M,-1.2376933895921205,0.015974440894572346,0.041533546325877205,0.15015974440894553,True,2
CENTRAL,development,2024-10-28 18:00:00+00:00,2024-10-28 18:15:00+00:00,5,WIN,WIN,4.026158657947088,-0.014124293785305948,0.002824858757067613,0.13276836158192087,False,0
CENTRAL,development,2024-10-28 18:00:00+00:00,2024-10-28 18:15:00+00:00,10,WIN,WIN,4.026158657947088,-0.2796610169491477,0.002824858757067613,0.2937853107344617,False,0
CENTRAL,development,2024-10-28 18:00:00+00:00,2024-10-28 18:15:00+00:00,15,WIN,WIN,4.026158657947088,-0.27401129943502855,0.002824858757067613,0.3022598870056485,False,0
CENTRAL,development,2024-10-28 18:00:00+00:00,2024-10-28 18:15:00+00:00,30,WIN,WIN,4.026158657947088,-0.29661016949152125,0.002824858757067613,0.3672316384180751,False,0
CENTRAL,development,2024-11-02 18:00:00+00:00,2024-11-02 20:10:00+00:00,5,WIN,WIN,3.931055337163647,0.08000000000000594,0.08923076923076678,0.06153846153845804,True,1
CENTRAL,development,2024-11-02 18:00:00+00:00,2024-11-02 20:10:00+00:00,10,WIN,WIN,3.931055337163647,0.14461538461538426,0.18461538461538288,0.06153846153845804,True,2
CENTRAL,development,2024-11-02 18:00:00+00:00,2024-11-02 20:10:00+00:00,15,WIN,WIN,3.931055337163647,0.23076923076923078,0.2707692307692294,0.06153846153845804,True,3
CENTRAL,development,2024-11-02 18:00:00+00:00,2024-11-02 20:10:00+00:00,30,WIN,WIN,3.931055337163647,0.30153846153846714,0.3230769230769266,0.06153846153845804,True,6
CENTRAL,development,2024-11-03 18:00:00+00:00,2024-11-03 20:30:00+00:00,5,LOSS,L2_BREAK_FAST_FAIL_5M,-0.6180469715699188,-0.022332506203474784,0.01985111662530622,0.2332506203473939,False,0
CENTRAL,development,2024-11-03 18:00:00+00:00,2024-11-03 20:30:00+00:00,10,LOSS,L2_BREAK_FAST_FAIL_5M,-0.6180469715699188,0.042183622828781006,0.14888337468982485,0.2332506203473939,True,1
CENTRAL,development,2024-11-03 18:00:00+00:00,2024-11-03 20:30:00+00:00,15,LOSS,L2_BREAK_FAST_FAIL_5M,-0.6180469715699188,-0.04714640198511109,0.14888337468982485,0.2332506203473939,True,1
CENTRAL,development,2024-11-05 18:00:00+00:00,2024-11-06 00:30:00+00:00,5,WIN,WIN,6.93853427895974,0.18909710391823137,0.2044293015332235,0.049403747870526954,True,1
CENTRAL,development,2024-11-05 18:00:00+00:00,2024-11-06 00:30:00+00:00,10,WIN,WIN,6.93853427895974,0.17546848381601454,0.29522998296422676,0.049403747870526954,True,2
CENTRAL,development,2024-11-05 18:00:00+00:00,2024-11-06 00:30:00+00:00,15,WIN,WIN,6.93853427895974,0.4582623509369691,0.47359454855196126,0.049403747870526954,True,3
CENTRAL,development,2024-11-06 18:00:00+00:00,2024-11-06 20:10:00+00:00,5,WIN,WIN,4.590268207357195,-0.0877598152424935,0.00692840646651299,0.18706697459584418,False,0
CENTRAL,development,2024-11-06 18:00:00+00:00,2024-11-06 20:10:00+00:00,10,WIN,WIN,4.590268207357195,-0.21016166281755194,0.00692840646651299,0.23094688221709092,False,0
CENTRAL,development,2024-11-06 18:00:00+00:00,2024-11-06 20:10:00+00:00,15,WIN,WIN,4.590268207357195,-0.13856812933025323,0.00692840646651299,0.23094688221709092,False,0
CENTRAL,development,2024-11-06 18:00:00+00:00,2024-11-06 20:10:00+00:00,30,WIN,WIN,4.590268207357195,-0.3325635103926104,0.00692840646651299,0.3418013856812922,False,0
CENTRAL,development,2024-11-07 18:00:00+00:00,2024-11-07 18:00:00+00:00,5,LOSS,L2_BREAK_FAST_FAIL_5M,-2.21712538226293,0.021589793915603426,0.06869479882237657,0.04121687929342371,True,1
CENTRAL,development,2024-11-07 18:00:00+00:00,2024-11-07 18:00:00+00:00,10,LOSS,L2_BREAK_FAST_FAIL_5M,-2.21712538226293,-0.0863591756624137,0.06869479882237657,0.17958783120706423,True,1
CENTRAL,development,2024-11-07 18:00:00+00:00,2024-11-07 18:00:00+00:00,15,LOSS,L2_BREAK_FAST_FAIL_5M,-2.21712538226293,-0.10009813542688735,0.06869479882237657,0.17958783120706423,True,1
CENTRAL,development,2024-11-09 18:00:00+00:00,2024-11-09 19:00:00+00:00,5,WIN,WIN,4.667467948717974,-0.05793991416309237,0.0,0.2188841201716762,False,0
CENTRAL,development,2024-11-09 18:00:00+00:00,2024-11-09 19:00:00+00:00,10,WIN,WIN,4.667467948717974,-0.2746781115879833,0.0,0.28755364806867045,False,0
CENTRAL,development,2024-11-09 18:00:00+00:00,2024-11-09 19:00:00+00:00,15,WIN,WIN,4.667467948717974,-0.24463519313305057,0.0,0.28755364806867045,False,0
CENTRAL,development,2024-11-09 18:00:00+00:00,2024-11-09 19:00:00+00:00,30,WIN,WIN,4.667467948717974,-0.27682403433476854,0.0,0.3540772532188856,False,0
CENTRAL,development,2024-11-11 18:00:00+00:00,2024-11-11 20:40:00+00:00,5,LOSS,L0_NEVER_BREAK_REFERENCE_INVALIDATION,-14.559180372067935,-0.11803278688524582,0.1819672131147565,0.20983606557377088,False,0
CENTRAL,development,2024-11-11 18:00:00+00:00,2024-11-11 20:40:00+00:00,10,LOSS,L0_NEVER_BREAK_REFERENCE_INVALIDATION,-14.559180372067935,-0.25245901639344154,0.1819672131147565,0.26885245901639143,False,0
CENTRAL,development,2024-11-11 18:00:00+00:00,2024-11-11 20:40:00+00:00,15,LOSS,L0_NEVER_BREAK_REFERENCE_INVALIDATION,-14.559180372067935,-0.3344262295081957,0.1819672131147565,0.3344262295081957,False,0
CENTRAL,development,2024-11-11 18:00:00+00:00,2024-11-11 20:40:00+00:00,30,LOSS,L0_NEVER_BREAK_REFERENCE_INVALIDATION,-14.559180372067935,-0.5737704918032792,0.1819672131147565,0.7524590163934439,False,0
CENTRAL,development,2024-11-12 18:00:00+00:00,2024-11-12 18:25:00+00:00,5,LOSS,L2_BREAK_FAST_FAIL_5M,-1.0759730538921763,-0.0345323741007167,0.041726618705038986,0.24460431654676135,False,0
CENTRAL,development,2024-11-12 18:00:00+00:00,2024-11-12 18:25:00+00:00,10,LOSS,L2_BREAK_FAST_FAIL_5M,-1.0759730538921763,0.08201438848921187,0.12374100719424677,0.24460431654676135,True,1
CENTRAL,development,2024-11-12 18:00:00+00:00,2024-11-12 18:25:00+00:00,15,LOSS,L2_BREAK_FAST_FAIL_5M,-1.0759730538921763,-0.06762589928057548,0.12374100719424677,0.24460431654676135,True,1
CENTRAL,development,2024-11-15 18:00:00+00:00,2024-11-15 20:50:00+00:00,5,WIN,WIN,8.067211288525833,0.043728423475258404,0.043728423475258404,0.08745684695051681,True,1
CENTRAL,development,2024-11-15 18:00:00+00:00,2024-11-15 20:50:00+00:00,10,WIN,WIN,8.067211288525833,0.07364787111622727,0.08170310701956365,0.08745684695051681,True,2
CENTRAL,development,2024-11-15 18:00:00+00:00,2024-11-15 20:50:00+00:00,15,WIN,WIN,8.067211288525833,0.027617951668585633,0.09896432681242967,0.08745684695051681,True,3
CENTRAL,development,2024-11-15 18:00:00+00:00,2024-11-15 20:50:00+00:00,30,WIN,WIN,8.067211288525833,0.3463751438434973,0.34752589182969057,0.08745684695051681,True,6
CENTRAL,development,2024-11-16 18:00:00+00:00,2024-11-17 01:20:00+00:00,5,LOSS,L0_NEVER_BREAK_REFERENCE_INVALIDATION,-15.361473242775093,-0.03709949409780752,0.08431703204047208,0.15514333895446653,False,0
CENTRAL,development,2024-11-16 18:00:00+00:00,2024-11-17 01:20:00+00:00,10,LOSS,L0_NEVER_BREAK_REFERENCE_INVALIDATION,-15.361473242775093,-0.0927487352445164,0.08431703204047208,0.15514333895446653,False,0
CENTRAL,development,2024-11-16 18:00:00+00:00,2024-11-17 01:20:00+00:00,15,LOSS,L0_NEVER_BREAK_REFERENCE_INVALIDATION,-15.361473242775093,-0.39797639123102574,0.08431703204047208,0.5446880269814479,False,0
CENTRAL,development,2024-11-16 18:00:00+00:00,2024-11-17 01:20:00+00:00,30,LOSS,L0_NEVER_BREAK_REFERENCE_INVALIDATION,-15.361473242775093,-0.6441821247892056,0.08431703204047208,0.7824620573355786,False,0
CENTRAL,development,2024-11-17 18:00:00+00:00,2024-11-17 19:45:00+00:00,5,WIN,WIN,3.5441101478836945,0.08393285371702525,0.0911270983213421,0.11510791366906262,True,1
CENTRAL,development,2024-11-17 18:00:00+00:00,2024-11-17 19:45:00+00:00,10,WIN,WIN,3.5441101478836945,0.05275779376498788,0.11510791366906943,0.11510791366906262,True,2
CENTRAL,development,2024-11-17 18:00:00+00:00,2024-11-17 19:45:00+00:00,15,WIN,WIN,3.5441101478836945,0.055155875299764706,0.11510791366906943,0.11510791366906262,True,3
CENTRAL,development,2024-11-19 18:00:00+00:00,2024-11-19 18:10:00+00:00,5,LOSS,L2_BREAK_FAST_FAIL_5M,-1.2732051913914575,0.1325301204819273,0.14257028112449988,0.04216867469879116,True,1
CENTRAL,development,2024-11-19 18:00:00+00:00,2024-11-19 18:10:00+00:00,10,LOSS,L2_BREAK_FAST_FAIL_5M,-1.2732051913914575,-0.1265060240963849,0.2550200803212877,0.17469879518071846,True,1
CENTRAL,development,2024-11-19 18:00:00+00:00,2024-11-19 18:10:00+00:00,15,LOSS,L2_BREAK_FAST_FAIL_5M,-1.2732051913914575,-0.21686746987951533,0.2550200803212877,0.2530120481927698,True,1
CENTRAL,development,2024-11-21 18:00:00+00:00,2024-11-21 18:30:00+00:00,5,WIN,WIN,2.6605999845763506,-0.04856115107913689,0.0029976019184659135,0.0803357314148667,False,0
CENTRAL,development,2024-11-21 18:00:00+00:00,2024-11-21 18:30:00+00:00,10,WIN,WIN,2.6605999845763506,-0.007194244604313421,0.019184652278180482,0.08333333333333262,False,0
CENTRAL,development,2024-11-21 18:00:00+00:00,2024-11-21 18:30:00+00:00,15,WIN,WIN,2.6605999845763506,-0.1031175059952022,0.019184652278180482,0.10971223021582653,False,0
CENTRAL,development,2024-11-21 18:00:00+00:00,2024-11-21 18:30:00+00:00,30,WIN,WIN,2.6605999845763506,-0.05035971223021439,0.019184652278180482,0.1330935251798545,False,0
CENTRAL,development,2024-11-22 18:00:00+00:00,2024-11-22 21:55:00+00:00,5,LOSS,L2_BREAK_FAST_FAIL_5M,-0.8552324677343903,0.03862660944206158,0.20171673819742456,0.06437768240343596,True,1
CENTRAL,development,2024-11-22 18:00:00+00:00,2024-11-22 21:55:00+00:00,10,LOSS,L2_BREAK_FAST_FAIL_5M,-0.8552324677343903,-0.09442060085836868,0.20171673819742456,0.09442060085836868,True,1
CENTRAL,development,2024-11-22 18:00:00+00:00,2024-11-22 21:55:00+00:00,15,LOSS,L2_BREAK_FAST_FAIL_5M,-0.8552324677343903,0.010729613733908027,0.20171673819742456,0.10944206008583504,True,2
CENTRAL,development,2024-11-24 18:00:00+00:00,2024-11-24 18:15:00+00:00,5,LOSS,L2_BREAK_FAST_FAIL_5M,-0.1406469760900086,0.03406813627254841,0.1503006012024054,0.1763527054108214,True,1
CENTRAL,development,2024-11-24 18:00:00+00:00,2024-11-24 18:15:00+00:00,10,LOSS,L2_BREAK_FAST_FAIL_5M,-0.1406469760900086,-0.012024048096192888,0.1503006012024054,0.1763527054108214,True,1
CENTRAL,development,2024-11-24 18:00:00+00:00,2024-11-24 18:15:00+00:00,15,LOSS,L2_BREAK_FAST_FAIL_5M,-0.1406469760900086,-0.048096192384765854,0.1503006012024054,0.1763527054108214,True,1
CENTRAL,development,2024-11-26 18:00:00+00:00,2024-11-27 00:10:00+00:00,5,LOSS,L2_BREAK_FAST_FAIL_5M,-1.4618625849170397,0.022123893805306376,0.028023598820058657,0.11799410029498691,True,1
CENTRAL,development,2024-11-26 18:00:00+00:00,2024-11-27 00:10:00+00:00,10,LOSS,L2_BREAK_FAST_FAIL_5M,-1.4618625849170397,-0.09734513274336651,0.030973451327430606,0.14454277286135958,True,1
CENTRAL,development,2024-11-26 18:00:00+00:00,2024-11-27 00:10:00+00:00,15,LOSS,L2_BREAK_FAST_FAIL_5M,-1.4618625849170397,-0.15044247787610768,0.030973451327430606,0.17404129793510423,True,1
CENTRAL,development,2024-11-27 18:00:00+00:00,2024-11-27 20:30:00+00:00,5,LOSS,L5_BREAK_FAIL_LATE,-0.4975743251647846,0.17948717948718104,0.24572649572649807,0.13675213675213446,True,1
CENTRAL,development,2024-11-27 18:00:00+00:00,2024-11-27 20:30:00+00:00,10,LOSS,L5_BREAK_FAIL_LATE,-0.4975743251647846,0.22649572649572802,0.2564102564102612,0.13675213675213446,True,2
CENTRAL,development,2024-11-27 18:00:00+00:00,2024-11-27 20:30:00+00:00,15,LOSS,L5_BREAK_FAIL_LATE,-0.4975743251647846,0.15384615384615433,0.3910256410256455,0.13675213675213446,True,3
CENTRAL,development,2024-11-27 18:00:00+00:00,2024-11-27 20:30:00+00:00,30,LOSS,L5_BREAK_FAIL_LATE,-0.4975743251647846,0.11538461538462029,0.3910256410256455,0.13675213675213446,True,6
CENTRAL,development,2024-11-28 18:00:00+00:00,2024-11-28 22:55:00+00:00,5,LOSS,L2_BREAK_FAST_FAIL_5M,-0.5887795441164023,0.039999999999997725,0.0759999999999991,0.08799999999999955,True,1
CENTRAL,development,2024-11-28 18:00:00+00:00,2024-11-28 22:55:00+00:00,10,LOSS,L2_BREAK_FAST_FAIL_5M,-0.5887795441164023,-0.054000000000002046,0.0759999999999991,0.1339999999999975,True,1
CENTRAL,development,2024-11-28 18:00:00+00:00,2024-11-28 22:55:00+00:00,15,LOSS,L2_BREAK_FAST_FAIL_5M,-0.5887795441164023,-0.08799999999999955,0.0759999999999991,0.14399999999999977,True,1
CENTRAL,development,2024-12-03 18:00:00+00:00,2024-12-03 18:40:00+00:00,5,LOSS,L4_BREAK_FAIL_30M,-0.728316045023214,0.01748251748251649,0.018356643356641573,0.09615384615384816,True,1
CENTRAL,development,2024-12-03 18:00:00+00:00,2024-12-03 18:40:00+00:00,10,LOSS,L4_BREAK_FAIL_30M,-0.728316045023214,0.05244755244755196,0.10402097902097884,0.09615384615384816,True,2
CENTRAL,development,2024-12-03 18:00:00+00:00,2024-12-03 18:40:00+00:00,15,LOSS,L4_BREAK_FAIL_30M,-0.728316045023214,0.08653846153845987,0.10402097902097884,0.09615384615384816,True,3
CENTRAL,development,2024-12-03 18:00:00+00:00,2024-12-03 18:40:00+00:00,30,LOSS,L4_BREAK_FAIL_30M,-0.728316045023214,-0.029720279720280025,0.11013986013985937,0.09615384615384816,True,5
CENTRAL,development,2024-12-04 18:00:00+00:00,2024-12-04 20:20:00+00:00,5,LOSS,L2_BREAK_FAST_FAIL_5M,-2.845977402089805,0.01698113207547235,0.038679245283021246,0.08962264150943294,True,1
CENTRAL,development,2024-12-04 18:00:00+00:00,2024-12-04 20:20:00+00:00,10,LOSS,L2_BREAK_FAST_FAIL_5M,-2.845977402089805,-0.12641509433962034,0.10188679245283143,0.1283018867924515,True,1
CENTRAL,development,2024-12-04 18:00:00+00:00,2024-12-04 20:20:00+00:00,15,LOSS,L2_BREAK_FAST_FAIL_5M,-2.845977402089805,-0.15094339622641464,0.10188679245283143,0.16886792452830124,True,1
CENTRAL,development,2024-12-05 18:00:00+00:00,2024-12-06 01:00:00+00:00,5,WIN,WIN,5.674575434845175,-0.2623188405797103,0.031884057971014304,0.2681159420289845,False,0
CENTRAL,development,2024-12-05 18:00:00+00:00,2024-12-06 01:00:00+00:00,10,WIN,WIN,5.674575434845175,-0.3391304347826089,0.031884057971014304,0.40869565217391174,False,0
CENTRAL,development,2024-12-05 18:00:00+00:00,2024-12-06 01:00:00+00:00,15,WIN,WIN,5.674575434845175,-0.34057971014492644,0.031884057971014304,0.40869565217391174,False,0
CENTRAL,development,2024-12-05 18:00:00+00:00,2024-12-06 01:00:00+00:00,30,WIN,WIN,5.674575434845175,0.4478260869565219,0.47971014492753616,0.5014492753623195,True,2
CENTRAL,development,2024-12-06 18:00:00+00:00,2024-12-06 20:15:00+00:00,5,LOSS,L2_BREAK_FAST_FAIL_5M,-1.121868118170111,0.01400560224089957,0.044817927170871456,0.054621848739493994,True,1
CENTRAL,development,2024-12-06 18:00:00+00:00,2024-12-06 20:15:00+00:00,10,LOSS,L2_BREAK_FAST_FAIL_5M,-1.121868118170111,-0.07703081232492773,0.044817927170871456,0.1120448179271687,True,1
CENTRAL,development,2024-12-06 18:00:00+00:00,2024-12-06 20:15:00+00:00,15,LOSS,L2_BREAK_FAST_FAIL_5M,-1.121868118170111,-0.16806722689075504,0.044817927170871456,0.20448179271708436,True,1
CENTRAL,development,2024-12-07 18:00:00+00:00,2024-12-07 22:00:00+00:00,5,LOSS,L0_NEVER_BREAK_REFERENCE_INVALIDATION,-11.828972768718916,-0.0331010452961668,0.07317073170731478,0.2874564459930319,False,0
CENTRAL,development,2024-12-07 18:00:00+00:00,2024-12-07 22:00:00+00:00,10,LOSS,L0_NEVER_BREAK_REFERENCE_INVALIDATION,-11.828972768718916,-0.3658536585365838,0.07317073170731478,0.36933797909407684,False,0
CENTRAL,development,2024-12-07 18:00:00+00:00,2024-12-07 22:00:00+00:00,15,LOSS,L0_NEVER_BREAK_REFERENCE_INVALIDATION,-11.828972768718916,-0.3466898954703843,0.07317073170731478,0.40592334494773674,False,0
CENTRAL,development,2024-12-07 18:00:00+00:00,2024-12-07 22:00:00+00:00,30,LOSS,L0_NEVER_BREAK_REFERENCE_INVALIDATION,-11.828972768718916,-0.5557491289198594,0.07317073170731478,0.5783972125435519,False,0
CENTRAL,development,2024-12-08 18:00:00+00:00,2024-12-08 23:55:00+00:00,5,LOSS,L0_NEVER_BREAK_REFERENCE_INVALIDATION,-8.070617906683509,-0.19999999999999826,0.027272727272728208,0.22424242424242619,False,0
CENTRAL,development,2024-12-08 18:00:00+00:00,2024-12-08 23:55:00+00:00,10,LOSS,L0_NEVER_BREAK_REFERENCE_INVALIDATION,-8.070617906683509,-0.3060606060606108,0.027272727272728208,0.4181818181818153,False,0
CENTRAL,development,2024-12-08 18:00:00+00:00,2024-12-08 23:55:00+00:00,15,LOSS,L0_NEVER_BREAK_REFERENCE_INVALIDATION,-8.070617906683509,-0.29696969696970144,0.027272727272728208,0.4181818181818153,False,0
CENTRAL,development,2024-12-08 18:00:00+00:00,2024-12-08 23:55:00+00:00,30,LOSS,L0_NEVER_BREAK_REFERENCE_INVALIDATION,-8.070617906683509,-0.7121212121212078,0.027272727272728208,0.7969696969696928,False,0
CENTRAL,development,2024-12-10 18:00:00+00:00,2024-12-11 03:50:00+00:00,5,LOSS,L4_BREAK_FAIL_30M,-0.3889092240117464,0.02205882352941069,0.028074866310159576,0.03877005347593664,True,1
CENTRAL,development,2024-12-10 18:00:00+00:00,2024-12-11 03:50:00+00:00,10,LOSS,L4_BREAK_FAIL_30M,-0.3889092240117464,0.050133689839572164,0.051470588235294774,0.03877005347593664,True,2
