rule,source_tf,family,side_type,mode,signal_i,signal_ts,side,level,instance,week,entry_ts,exit_ts,entry,tp,sl,reason,net_ret,hours,route,selector,partition,router_rank
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,6506,2020-09-28 02:00:00+00:00,SHORT,10924.48,H1|PREV_HIGH|2020-09-28T01:00:00+00:00,2020-W40,2020-09-28 03:00:00+00:00,2020-09-28 23:00:00+00:00,10905.33,10779.918705,10998.025305,TP,0.009999999999999955,21,TOP4_ROUTER,TOP4_ROUTER,external,1.0
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,6672,2020-10-05 00:00:00+00:00,LONG,10694.0,H1|SWING2_HIGH|2020-10-04T19:00:00+00:00,2020-W41,2020-10-05 01:00:00+00:00,2020-10-06 18:00:00+00:00,10697.56,10820.58194,10606.63074,SL,-0.009999999999999952,42,TOP4_ROUTER,TOP4_ROUTER,external,0.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,6842,2020-10-12 02:00:00+00:00,SHORT,11403.53,H1|PREV_HIGH|2020-10-12T01:00:00+00:00,2020-W42,2020-10-12 03:00:00+00:00,2020-10-12 10:00:00+00:00,11398.8,11267.7138,11495.689799999998,TP,0.009999999999999955,8,TOP4_ROUTER,TOP4_ROUTER,external,1.0
H1|PREV_OPEN|RESISTANCE|BODY,H1,PREV_OPEN,RESISTANCE,BODY,7010,2020-10-19 02:00:00+00:00,SHORT,11465.49,H1|PREV_OPEN|2020-10-19T01:00:00+00:00,2020-W43,2020-10-19 03:00:00+00:00,2020-10-19 13:00:00+00:00,11452.0,11320.302,11549.341999999999,SL,-0.009999999999999952,11,TOP4_ROUTER,TOP4_ROUTER,external,2.0
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,7177,2020-10-26 01:00:00+00:00,LONG,13047.0,H1|SWING2_HIGH|2020-10-25T19:00:00+00:00,2020-W44,2020-10-26 02:00:00+00:00,2020-10-26 08:00:00+00:00,13070.06,13220.36569,12958.96449,SL,-0.009999999999999952,7,TOP4_ROUTER,TOP4_ROUTER,external,0.0
H1|PREV_OPEN|RESISTANCE|BODY,H1,PREV_OPEN,RESISTANCE,BODY,7345,2020-11-02 01:00:00+00:00,SHORT,13752.87,H1|PREV_OPEN|2020-11-02T00:00:00+00:00,2020-W45,2020-11-02 02:00:00+00:00,2020-11-02 08:00:00+00:00,13748.59,13590.481215000002,13865.453015,TP,0.009999999999999844,7,TOP4_ROUTER,TOP4_ROUTER,external,2.0
H1|PREV_OPEN|RESISTANCE|BODY,H1,PREV_OPEN,RESISTANCE,BODY,7514,2020-11-09 02:00:00+00:00,SHORT,15549.72,H1|PREV_OPEN|2020-11-09T01:00:00+00:00,2020-W46,2020-11-09 03:00:00+00:00,2020-11-09 07:00:00+00:00,15464.91,15287.063535000001,15596.361734999999,TP,0.009999999999999955,5,TOP4_ROUTER,TOP4_ROUTER,external,2.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,7681,2020-11-16 01:00:00+00:00,SHORT,15973.74,H1|PREV_HIGH|2020-11-16T00:00:00+00:00,2020-W47,2020-11-16 02:00:00+00:00,2020-11-16 05:00:00+00:00,15944.94,15761.573190000001,16080.47199,SL,-0.009999999999999952,4,TOP4_ROUTER,TOP4_ROUTER,external,1.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,7850,2020-11-23 02:00:00+00:00,SHORT,18291.0,H1|PREV_HIGH|2020-11-23T01:00:00+00:00,2020-W48,2020-11-23 03:00:00+00:00,2020-11-23 03:00:00+00:00,18231.95,18022.282575,18386.921575,SL,-0.009999999999999952,1,TOP4_ROUTER,TOP4_ROUTER,external,1.0
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,8016,2020-11-30 00:00:00+00:00,LONG,18343.0,H1|SWING2_HIGH|2020-11-29T21:00:00+00:00,2020-W49,2020-11-30 01:00:00+00:00,2020-11-30 07:00:00+00:00,18428.0,18639.922000000002,18271.362,TP,0.010000000000000066,7,TOP4_ROUTER,TOP4_ROUTER,external,0.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,8188,2020-12-07 04:00:00+00:00,SHORT,19293.8,H1|PREV_HIGH|2020-12-07T03:00:00+00:00,2020-W50,2020-12-07 05:00:00+00:00,2020-12-07 18:00:00+00:00,19291.01,19069.163385,19454.983584999998,TP,0.009999999999999955,14,TOP4_ROUTER,TOP4_ROUTER,external,1.0
H1|PREV_OPEN|RESISTANCE|BODY,H1,PREV_OPEN,RESISTANCE,BODY,8352,2020-12-14 00:00:00+00:00,SHORT,19118.38,H1|PREV_OPEN|2020-12-13T23:00:00+00:00,2020-W51,2020-12-14 01:00:00+00:00,2020-12-14 02:00:00+00:00,19062.0,18842.787,19224.027,SL,-0.009999999999999952,2,TOP4_ROUTER,TOP4_ROUTER,external,2.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,8521,2020-12-21 01:00:00+00:00,SHORT,23730.0,H1|PREV_HIGH|2020-12-21T00:00:00+00:00,2020-W52,2020-12-21 02:00:00+00:00,2020-12-21 02:00:00+00:00,23680.6,23408.2731,23881.885099999996,SL,-0.009999999999999952,1,TOP4_ROUTER,TOP4_ROUTER,external,1.0
H1|PREV_OPEN|RESISTANCE|BODY,H1,PREV_OPEN,RESISTANCE,BODY,8692,2020-12-28 04:00:00+00:00,SHORT,27098.96,H1|PREV_OPEN|2020-12-28T03:00:00+00:00,2020-W53,2020-12-28 05:00:00+00:00,2020-12-28 05:00:00+00:00,26882.77,26573.618145,27111.273545,SL,-0.009999999999999952,1,TOP4_ROUTER,TOP4_ROUTER,external,2.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,8860,2021-01-04 04:00:00+00:00,SHORT,33583.07,H1|PREV_HIGH|2021-01-04T03:00:00+00:00,2021-W01,2021-01-04 05:00:00+00:00,2021-01-04 05:00:00+00:00,33324.51,32941.278135,33607.768335,TP,0.010000000000000066,1,TOP4_ROUTER,TOP4_ROUTER,external,1.0
H1|PREV_OPEN|RESISTANCE|BODY,H1,PREV_OPEN,RESISTANCE,BODY,9026,2021-01-11 02:00:00+00:00,SHORT,37281.8,H1|PREV_OPEN|2021-01-11T01:00:00+00:00,2021-W02,2021-01-11 03:00:00+00:00,2021-01-11 03:00:00+00:00,36421.38,36002.53413,36730.961729999995,SL,-0.009999999999999952,1,TOP4_ROUTER,TOP4_ROUTER,external,2.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,9194,2021-01-18 02:00:00+00:00,SHORT,36232.27,H1|PREV_HIGH|2021-01-18T01:00:00+00:00,2021-W03,2021-01-18 03:00:00+00:00,2021-01-18 03:00:00+00:00,35827.36,35415.34536,36131.89256,TP,0.010000000000000066,1,TOP4_ROUTER,TOP4_ROUTER,external,1.0
H1|R6_HIGH|SUPPORT|BODY,H1,R6_HIGH,SUPPORT,BODY,9360,2021-01-25 00:00:00+00:00,LONG,32389.81,H1|R6_HIGH|2021-01-24T23:00:00+00:00,2021-W04,2021-01-25 01:00:00+00:00,2021-01-25 02:00:00+00:00,32590.11,32964.896265,32313.094065,TP,0.010000000000000066,2,TOP4_ROUTER,TOP4_ROUTER,external,3.0
H1|PREV_OPEN|RESISTANCE|BODY,H1,PREV_OPEN,RESISTANCE,BODY,9528,2021-02-01 00:00:00+00:00,SHORT,32997.75,H1|PREV_OPEN|2021-01-31T23:00:00+00:00,2021-W05,2021-02-01 01:00:00+00:00,2021-02-01 01:00:00+00:00,32570.42,32195.86017,32847.26857,SL,-0.009999999999999952,1,TOP4_ROUTER,TOP4_ROUTER,external,2.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,9696,2021-02-08 00:00:00+00:00,SHORT,39144.19,H1|PREV_HIGH|2021-02-07T23:00:00+00:00,2021-W06,2021-02-08 01:00:00+00:00,2021-02-08 02:00:00+00:00,38774.61,38328.701985,39104.194185,TP,0.010000000000000066,2,TOP4_ROUTER,TOP4_ROUTER,external,1.0
H1|PREV_OPEN|RESISTANCE|BODY,H1,PREV_OPEN,RESISTANCE,BODY,9868,2021-02-15 04:00:00+00:00,SHORT,46929.09,H1|PREV_OPEN|2021-02-15T03:00:00+00:00,2021-W07,2021-02-15 05:00:00+00:00,2021-02-15 07:00:00+00:00,46913.0,46373.5005,47311.7605,SL,-0.009999999999999952,3,TOP4_ROUTER,TOP4_ROUTER,external,2.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,10034,2021-02-22 02:00:00+00:00,SHORT,57100.0,H1|PREV_HIGH|2021-02-22T01:00:00+00:00,2021-W08,2021-02-22 03:00:00+00:00,2021-02-22 03:00:00+00:00,56942.53,56287.690905,57426.541504999994,TP,0.009999999999999955,1,TOP4_ROUTER,TOP4_ROUTER,external,1.0
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,10200,2021-03-01 00:00:00+00:00,LONG,45573.2,H1|SWING2_HIGH|2021-02-28T10:00:00+00:00,2021-W09,2021-03-01 01:00:00+00:00,2021-03-01 02:00:00+00:00,46246.26,46778.09199000001,45853.16679,TP,0.010000000000000066,2,TOP4_ROUTER,TOP4_ROUTER,external,0.0
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,10368,2021-03-08 00:00:00+00:00,LONG,51400.0,H1|SWING2_HIGH|2021-03-07T16:00:00+00:00,2021-W10,2021-03-08 01:00:00+00:00,2021-03-08 02:00:00+00:00,51510.0,52102.365000000005,51072.165,SL,-0.009999999999999952,2,TOP4_ROUTER,TOP4_ROUTER,external,0.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,10538,2021-03-15 02:00:00+00:00,SHORT,60350.0,H1|PREV_HIGH|2021-03-15T01:00:00+00:00,2021-W11,2021-03-15 03:00:00+00:00,2021-03-15 04:00:00+00:00,60184.16,59492.042160000005,60695.725360000004,SL,-0.009999999999999952,2,TOP4_ROUTER,TOP4_ROUTER,external,1.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,10708,2021-03-22 04:00:00+00:00,SHORT,57707.88,H1|PREV_HIGH|2021-03-22T03:00:00+00:00,2021-W12,2021-03-22 05:00:00+00:00,2021-03-22 10:00:00+00:00,57675.85,57012.577725,58166.094724999995,SL,-0.009999999999999952,6,TOP4_ROUTER,TOP4_ROUTER,external,1.0
H1|PREV_OPEN|RESISTANCE|BODY,H1,PREV_OPEN,RESISTANCE,BODY,10872,2021-03-29 00:00:00+00:00,SHORT,55610.01,H1|PREV_OPEN|2021-03-28T23:00:00+00:00,2021-W13,2021-03-29 01:00:00+00:00,2021-03-29 07:00:00+00:00,55441.01,54803.438385,55912.258584999996,SL,-0.009999999999999952,7,TOP4_ROUTER,TOP4_ROUTER,external,2.0
H1|PREV_OPEN|RESISTANCE|BODY,H1,PREV_OPEN,RESISTANCE,BODY,11040,2021-04-05 00:00:00+00:00,SHORT,58168.18,H1|PREV_OPEN|2021-04-04T23:00:00+00:00,2021-W14,2021-04-05 01:00:00+00:00,2021-04-05 05:00:00+00:00,57978.11,57311.361735000006,58470.923935,TP,0.009999999999999955,5,TOP4_ROUTER,TOP4_ROUTER,external,2.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,11208,2021-04-12 00:00:00+00:00,SHORT,60211.96,H1|PREV_HIGH|2021-04-11T23:00:00+00:00,2021-W15,2021-04-12 01:00:00+00:00,2021-04-12 03:00:00+00:00,59905.22,59216.30997,60414.41437,SL,-0.009999999999999952,3,TOP4_ROUTER,TOP4_ROUTER,external,1.0
H1|R6_HIGH|SUPPORT|BODY,H1,R6_HIGH,SUPPORT,BODY,11376,2021-04-19 00:00:00+00:00,LONG,56683.77,H1|R6_HIGH|2021-04-18T22:00:00+00:00,2021-W16,2021-04-19 01:00:00+00:00,2021-04-19 07:00:00+00:00,56753.2,57405.8618,56270.7978,TP,0.010000000000000066,7,TOP4_ROUTER,TOP4_ROUTER,external,3.0
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,11544,2021-04-26 00:00:00+00:00,LONG,50577.9,H1|SWING2_HIGH|2021-04-25T15:00:00+00:00,2021-W17,2021-04-26 01:00:00+00:00,2021-04-26 01:00:00+00:00,50911.02,51496.49673,50478.27633,SL,-0.009999999999999952,1,TOP4_ROUTER,TOP4_ROUTER,external,0.0
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,11712,2021-05-03 00:00:00+00:00,LONG,57205.85,H1|SWING2_HIGH|2021-05-02T21:00:00+00:00,2021-W18,2021-05-03 01:00:00+00:00,2021-05-03 01:00:00+00:00,57456.12,58116.86538,56967.74298,TP,0.010000000000000066,1,TOP4_ROUTER,TOP4_ROUTER,external,0.0
H1|R6_HIGH|SUPPORT|BODY,H1,R6_HIGH,SUPPORT,BODY,11880,2021-05-10 00:00:00+00:00,LONG,58472.55,H1|R6_HIGH|2021-05-09T23:00:00+00:00,2021-W19,2021-05-10 01:00:00+00:00,2021-05-10 04:00:00+00:00,58913.17,59590.671455,58412.408055,TP,0.010000000000000066,4,TOP4_ROUTER,TOP4_ROUTER,external,3.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,12048,2021-05-17 00:00:00+00:00,SHORT,46500.0,H1|PREV_HIGH|2021-05-16T23:00:00+00:00,2021-W20,2021-05-17 01:00:00+00:00,2021-05-17 01:00:00+00:00,45576.24,45052.11324,45963.63804,TP,0.009999999999999955,1,TOP4_ROUTER,TOP4_ROUTER,external,1.0
H1|R6_HIGH|SUPPORT|BODY,H1,R6_HIGH,SUPPORT,BODY,12216,2021-05-24 00:00:00+00:00,LONG,34955.0,H1|R6_HIGH|2021-05-23T23:00:00+00:00,2021-W21,2021-05-24 01:00:00+00:00,2021-05-24 01:00:00+00:00,35164.1,35568.48715,34865.20515,SL,-0.009999999999999952,1,TOP4_ROUTER,TOP4_ROUTER,external,3.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,12389,2021-05-31 05:00:00+00:00,SHORT,34670.19,H1|PREV_HIGH|2021-05-31T04:00:00+00:00,2021-W22,2021-05-31 06:00:00+00:00,2021-05-31 06:00:00+00:00,34443.74,34047.63699,34736.51179,SL,-0.009999999999999952,1,TOP4_ROUTER,TOP4_ROUTER,external,1.0
H1|R6_HIGH|SUPPORT|BODY,H1,R6_HIGH,SUPPORT,BODY,12552,2021-06-07 00:00:00+00:00,LONG,36039.48,H1|R6_HIGH|2021-06-06T18:00:00+00:00,2021-W23,2021-06-07 01:00:00+00:00,2021-06-07 01:00:00+00:00,36290.43,36707.769945,35981.961345,TP,0.010000000000000066,1,TOP4_ROUTER,TOP4_ROUTER,external,3.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,12720,2021-06-14 00:00:00+00:00,SHORT,39168.0,H1|PREV_HIGH|2021-06-13T23:00:00+00:00,2021-W24,2021-06-14 01:00:00+00:00,2021-06-14 01:00:00+00:00,39102.02,38652.34677,39434.387169999995,SL,-0.009999999999999952,1,TOP4_ROUTER,TOP4_ROUTER,external,1.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,12888,2021-06-21 00:00:00+00:00,SHORT,35717.74,H1|PREV_HIGH|2021-06-20T23:00:00+00:00,2021-W25,2021-06-21 01:00:00+00:00,2021-06-21 02:00:00+00:00,35559.11,35150.180235,35861.362434999995,TP,0.010000000000000066,2,TOP4_ROUTER,TOP4_ROUTER,external,1.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,13056,2021-06-28 00:00:00+00:00,SHORT,34762.0,H1|PREV_HIGH|2021-06-27T23:00:00+00:00,2021-W26,2021-06-28 01:00:00+00:00,2021-06-28 07:00:00+00:00,34550.21,34152.882585,34843.886784999995,SL,-0.009999999999999952,7,TOP4_ROUTER,TOP4_ROUTER,external,1.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,13230,2021-07-05 06:00:00+00:00,SHORT,34358.0,H1|PREV_HIGH|2021-07-05T05:00:00+00:00,2021-W27,2021-07-05 07:00:00+00:00,2021-07-05 11:00:00+00:00,34289.81,33895.477184999996,34581.27338499999,TP,0.010000000000000066,5,TOP4_ROUTER,TOP4_ROUTER,external,1.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,13399,2021-07-12 07:00:00+00:00,SHORT,34437.0,H1|PREV_HIGH|2021-07-12T06:00:00+00:00,2021-W28,2021-07-12 08:00:00+00:00,2021-07-12 10:00:00+00:00,34271.16,33877.04166,34562.46486,TP,0.010000000000000066,3,TOP4_ROUTER,TOP4_ROUTER,external,1.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,13562,2021-07-19 02:00:00+00:00,SHORT,31623.22,H1|PREV_HIGH|2021-07-19T01:00:00+00:00,2021-W29,2021-07-19 03:00:00+00:00,2021-07-19 04:00:00+00:00,31498.13,31135.901505,31765.864105,SL,-0.009999999999999952,2,TOP4_ROUTER,TOP4_ROUTER,external,1.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,13732,2021-07-26 04:00:00+00:00,SHORT,38385.99,H1|PREV_HIGH|2021-07-26T03:00:00+00:00,2021-W30,2021-07-26 05:00:00+00:00,2021-07-26 05:00:00+00:00,38266.56,37826.49456,38591.82575999999,SL,-0.009999999999999952,1,TOP4_ROUTER,TOP4_ROUTER,external,1.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,13898,2021-08-02 02:00:00+00:00,SHORT,39797.0,H1|PREV_HIGH|2021-08-02T01:00:00+00:00,2021-W31,2021-08-02 03:00:00+00:00,2021-08-02 06:00:00+00:00,39773.38,39315.98613,40111.453729999994,SL,-0.009999999999999952,4,TOP4_ROUTER,TOP4_ROUTER,external,1.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,14067,2021-08-09 03:00:00+00:00,SHORT,43491.64,H1|PREV_HIGH|2021-08-09T02:00:00+00:00,2021-W32,2021-08-09 04:00:00+00:00,2021-08-09 07:00:00+00:00,43486.16,42986.06916000001,43855.79236,SL,-0.009999999999999952,4,TOP4_ROUTER,TOP4_ROUTER,external,1.0
H1|R6_HIGH|SUPPORT|BODY,H1,R6_HIGH,SUPPORT,BODY,14232,2021-08-16 00:00:00+00:00,LONG,47328.0,H1|R6_HIGH|2021-08-15T23:00:00+00:00,2021-W33,2021-08-16 01:00:00+00:00,2021-08-16 08:00:00+00:00,47568.91,48115.95246500001,47164.574265,SL,-0.010000000000000063,8,TOP4_ROUTER,TOP4_ROUTER,external,3.0
H1|R6_HIGH|SUPPORT|BODY,H1,R6_HIGH,SUPPORT,BODY,14401,2021-08-23 01:00:00+00:00,LONG,49556.2,H1|R6_HIGH|2021-08-22T23:00:00+00:00,2021-W34,2021-08-23 02:00:00+00:00,2021-08-23 03:00:00+00:00,49860.4,50433.79460000001,49436.5866,TP,0.010000000000000066,2,TOP4_ROUTER,TOP4_ROUTER,external,3.0
H1|PREV_OPEN|RESISTANCE|BODY,H1,PREV_OPEN,RESISTANCE,BODY,14570,2021-08-30 02:00:00+00:00,SHORT,48435.13,H1|PREV_OPEN|2021-08-30T01:00:00+00:00,2021-W35,2021-08-30 03:00:00+00:00,2021-08-30 03:00:00+00:00,48422.34,47865.48309,48833.92988999999,TP,0.009999999999999844,1,TOP4_ROUTER,TOP4_ROUTER,external,2.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,14736,2021-09-06 00:00:00+00:00,SHORT,51880.3,H1|PREV_HIGH|2021-09-05T23:00:00+00:00,2021-W36,2021-09-06 01:00:00+00:00,2021-09-06 11:00:00+00:00,51774.62,51179.21187000001,52214.70427,SL,-0.009999999999999952,11,TOP4_ROUTER,TOP4_ROUTER,external,1.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,14909,2021-09-13 05:00:00+00:00,SHORT,44792.33,H1|PREV_HIGH|2021-09-13T04:00:00+00:00,2021-W37,2021-09-13 06:00:00+00:00,2021-09-13 07:00:00+00:00,44776.0,44261.076,45156.596,TP,0.009999999999999955,2,TOP4_ROUTER,TOP4_ROUTER,external,1.0
H1|PREV_OPEN|RESISTANCE|BODY,H1,PREV_OPEN,RESISTANCE,BODY,15072,2021-09-20 00:00:00+00:00,SHORT,47052.5,H1|PREV_OPEN|2021-09-19T23:00:00+00:00,2021-W38,2021-09-20 01:00:00+00:00,2021-09-20 02:00:00+00:00,46998.36,46457.878860000004,47397.846059999996,TP,0.009999999999999955,2,TOP4_ROUTER,TOP4_ROUTER,external,2.0
H1|R6_HIGH|SUPPORT|BODY,H1,R6_HIGH,SUPPORT,BODY,15241,2021-09-27 01:00:00+00:00,LONG,43958.58,H1|R6_HIGH|2021-09-27T00:00:00+00:00,2021-W39,2021-09-27 02:00:00+00:00,2021-09-27 03:00:00+00:00,44259.86,44768.84839000001,43883.651190000004,SL,-0.009999999999999952,2,TOP4_ROUTER,TOP4_ROUTER,external,3.0
H1|PREV_OPEN|RESISTANCE|BODY,H1,PREV_OPEN,RESISTANCE,BODY,15408,2021-10-04 00:00:00+00:00,SHORT,47974.99,H1|PREV_OPEN|2021-10-03T23:00:00+00:00,2021-W40,2021-10-04 01:00:00+00:00,2021-10-04 03:00:00+00:00,47855.01,47304.677385,48261.777584999996,TP,0.009999999999999955,3,TOP4_ROUTER,TOP4_ROUTER,external,2.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,15583,2021-10-11 07:00:00+00:00,SHORT,56820.0,H1|PREV_HIGH|2021-10-11T06:00:00+00:00,2021-W41,2021-10-11 08:00:00+00:00,2021-10-11 11:00:00+00:00,56820.0,56166.57,57302.969999999994,TP,0.009999999999999955,4,TOP4_ROUTER,TOP4_ROUTER,external,1.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,15745,2021-10-18 01:00:00+00:00,SHORT,62546.85,H1|PREV_HIGH|2021-10-18T00:00:00+00:00,2021-W42,2021-10-18 02:00:00+00:00,2021-10-18 07:00:00+00:00,62144.87,61430.203995,62673.101395,SL,-0.009999999999999952,6,TOP4_ROUTER,TOP4_ROUTER,external,1.0
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,15912,2021-10-25 00:00:00+00:00,LONG,61399.99,H1|SWING2_HIGH|2021-10-24T21:00:00+00:00,2021-W43,2021-10-25 01:00:00+00:00,2021-10-25 07:00:00+00:00,61866.19,62577.65118500001,61340.327385000004,TP,0.010000000000000066,7,TOP4_ROUTER,TOP4_ROUTER,external,0.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,16080,2021-11-01 00:00:00+00:00,SHORT,61680.0,H1|PREV_HIGH|2021-10-31T23:00:00+00:00,2021-W44,2021-11-01 01:00:00+00:00,2021-11-01 02:00:00+00:00,61617.76,60909.15576,62141.51096,TP,0.009999999999999955,2,TOP4_ROUTER,TOP4_ROUTER,external,1.0
H1|R6_HIGH|SUPPORT|BODY,H1,R6_HIGH,SUPPORT,BODY,16249,2021-11-08 01:00:00+00:00,LONG,65122.0,H1|R6_HIGH|2021-11-08T00:00:00+00:00,2021-W45,2021-11-08 02:00:00+00:00,2021-11-08 06:00:00+00:00,65131.71,65880.724665,64578.090465,TP,0.010000000000000066,5,TOP4_ROUTER,TOP4_ROUTER,external,3.0
H1|R6_HIGH|SUPPORT|BODY,H1,R6_HIGH,SUPPORT,BODY,16416,2021-11-15 00:00:00+00:00,LONG,65569.99,H1|R6_HIGH|2021-11-14T23:00:00+00:00,2021-W46,2021-11-15 01:00:00+00:00,2021-11-15 08:00:00+00:00,65925.21,66683.34991500001,65364.84571500001,SL,-0.009999999999999952,8,TOP4_ROUTER,TOP4_ROUTER,external,3.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,16590,2021-11-22 06:00:00+00:00,SHORT,57473.17,H1|PREV_HIGH|2021-11-22T05:00:00+00:00,2021-W47,2021-11-22 07:00:00+00:00,2021-11-22 09:00:00+00:00,57336.35,56676.981975,57823.708974999994,SL,-0.009999999999999952,3,TOP4_ROUTER,TOP4_ROUTER,external,1.0
H1|R6_HIGH|SUPPORT|BODY,H1,R6_HIGH,SUPPORT,BODY,16752,2021-11-29 00:00:00+00:00,LONG,57474.76,H1|R6_HIGH|2021-11-28T23:00:00+00:00,2021-W48,2021-11-29 01:00:00+00:00,2021-11-29 03:00:00+00:00,57787.11,58451.661765000004,57295.919565000004,SL,-0.009999999999999952,3,TOP4_ROUTER,TOP4_ROUTER,external,3.0
H1|PREV_OPEN|RESISTANCE|BODY,H1,PREV_OPEN,RESISTANCE,BODY,16920,2021-12-06 00:00:00+00:00,SHORT,49197.91,H1|PREV_OPEN|2021-12-05T23:00:00+00:00,2021-W49,2021-12-06 01:00:00+00:00,2021-12-06 03:00:00+00:00,48741.78,48181.24953,49156.08513,SL,-0.009999999999999952,3,TOP4_ROUTER,TOP4_ROUTER,external,2.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,17091,2021-12-13 03:00:00+00:00,SHORT,48867.99,H1|PREV_HIGH|2021-12-13T02:00:00+00:00,2021-W50,2021-12-13 04:00:00+00:00,2021-12-13 05:00:00+00:00,48852.96,48291.15096,49268.210159999995,SL,-0.009999999999999952,2,TOP4_ROUTER,TOP4_ROUTER,external,1.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,17257,2021-12-20 01:00:00+00:00,SHORT,46870.84,H1|PREV_HIGH|2021-12-20T00:00:00+00:00,2021-W51,2021-12-20 02:00:00+00:00,2021-12-20 04:00:00+00:00,46605.52,46069.55652,47001.666919999996,SL,-0.009999999999999952,3,TOP4_ROUTER,TOP4_ROUTER,external,1.0
H1|PREV_HIGH|RESISTANCE|HOLD,H1,PREV_HIGH,RESISTANCE,HOLD,43969,2025-01-06 01:00:00+00:00,SHORT,98759.5,H1|PREV_HIGH|2025-01-06T00:00:00+00:00,2025-W02,2025-01-06 02:00:00+00:00,2025-01-06 05:00:00+00:00,98735.7,97600.23945000001,99574.95344999999,SL,-0.009999999999999952,4,TOP4_ROUTER,TOP4_ROUTER,reference_validation,1.0
