partition,regime,clock_block,obs_start,obs_end,H,L,range,k1_start,k1_complete,low_visits_before_terminal,low_break,break_side,break_ts,genuine_l2,l2_ts,low_break_after_l2,clean_leave,leave_complete,eligible_start,first_return_type,first_return_ts
development,BEAR,20-00,2023-07-22 20:00:00+00:00,2023-07-23 00:00:00+00:00,29892.5,29783.6,108.90000000000146,2023-07-22 22:25:00+00:00,2023-07-22 22:30:00+00:00,3,True,LOW,2023-07-22 23:10:00+00:00,True,2023-07-22 22:50:00+00:00,True,True,2023-07-22 22:40:00+00:00,2023-07-22 22:40:00+00:00,GENUINE_L2,2023-07-22 22:50:00+00:00
development,BEAR,12-16,2023-07-23 12:00:00+00:00,2023-07-23 16:00:00+00:00,29950.0,29870.9,79.09999999999854,2023-07-23 13:00:00+00:00,2023-07-23 13:05:00+00:00,2,True,LOW,2023-07-23 13:30:00+00:00,True,2023-07-23 13:10:00+00:00,True,True,2023-07-23 13:10:00+00:00,2023-07-23 13:10:00+00:00,GENUINE_L2,2023-07-23 13:10:00+00:00
development,BEAR,04-08,2023-07-24 04:00:00+00:00,2023-07-24 08:00:00+00:00,30091.7,29650.2,441.5,2023-07-24 04:05:00+00:00,2023-07-24 04:10:00+00:00,1,False,NONE,,False,,False,True,2023-07-24 04:15:00+00:00,2023-07-24 04:15:00+00:00,BLOCK_END,
development,BEAR,12-16,2023-07-24 12:00:00+00:00,2023-07-24 16:00:00+00:00,29820.9,28904.4,916.5,2023-07-24 15:05:00+00:00,2023-07-24 15:10:00+00:00,1,False,NONE,,False,,False,True,2023-07-24 15:20:00+00:00,2023-07-24 15:20:00+00:00,BLOCK_END,
development,BEAR,12-16,2023-07-25 12:00:00+00:00,2023-07-25 16:00:00+00:00,29277.6,29106.3,171.29999999999927,2023-07-25 12:10:00+00:00,2023-07-25 12:15:00+00:00,1,True,LOW,2023-07-25 12:20:00+00:00,False,,False,False,,,BLOCK_END,
development,BEAR,16-20,2023-07-27 16:00:00+00:00,2023-07-27 20:00:00+00:00,29495.1,29218.1,277.0,2023-07-27 17:20:00+00:00,2023-07-27 17:25:00+00:00,2,True,LOW,2023-07-27 18:00:00+00:00,True,2023-07-27 17:40:00+00:00,True,True,2023-07-27 17:30:00+00:00,2023-07-27 17:30:00+00:00,GENUINE_L2,2023-07-27 17:40:00+00:00
development,SIDEWAYS,16-20,2023-07-28 16:00:00+00:00,2023-07-28 20:00:00+00:00,29535.7,29192.5,343.2000000000007,2023-07-28 17:35:00+00:00,2023-07-28 17:40:00+00:00,1,False,NONE,,False,,False,True,2023-07-28 17:55:00+00:00,2023-07-28 17:55:00+00:00,BLOCK_END,
development,BEAR,08-12,2023-07-29 08:00:00+00:00,2023-07-29 12:00:00+00:00,29397.9,29271.7,126.20000000000073,2023-07-29 08:50:00+00:00,2023-07-29 08:55:00+00:00,2,True,LOW,2023-07-29 09:40:00+00:00,True,2023-07-29 09:00:00+00:00,True,True,2023-07-29 09:00:00+00:00,2023-07-29 09:00:00+00:00,GENUINE_L2,2023-07-29 09:00:00+00:00
development,BEAR,04-08,2023-07-30 04:00:00+00:00,2023-07-30 08:00:00+00:00,29345.9,29292.0,53.900000000001455,2023-07-30 06:00:00+00:00,2023-07-30 06:05:00+00:00,1,True,LOW,2023-07-30 06:10:00+00:00,False,,False,False,,,BLOCK_END,
development,BULL,08-12,2023-07-31 08:00:00+00:00,2023-07-31 12:00:00+00:00,29434.5,29343.0,91.5,2023-07-31 08:15:00+00:00,2023-07-31 08:20:00+00:00,2,True,LOW,2023-07-31 09:35:00+00:00,True,2023-07-31 09:15:00+00:00,True,True,2023-07-31 08:25:00+00:00,2023-07-31 08:25:00+00:00,GENUINE_L2,2023-07-31 09:15:00+00:00
development,SIDEWAYS,16-20,2023-07-31 16:00:00+00:00,2023-07-31 20:00:00+00:00,29461.4,29208.9,252.5,2023-07-31 16:00:00+00:00,2023-07-31 16:05:00+00:00,1,True,LOW,2023-07-31 16:15:00+00:00,False,,False,False,,,BLOCK_END,
development,BEAR,12-16,2023-08-01 12:00:00+00:00,2023-08-01 16:00:00+00:00,28986.5,28850.1,136.40000000000146,2023-08-01 12:00:00+00:00,2023-08-01 12:05:00+00:00,1,True,LOW,2023-08-01 12:15:00+00:00,False,,False,True,2023-08-01 12:10:00+00:00,2023-08-01 12:10:00+00:00,BREAK_BEFORE_GENUINE_L2,2023-08-01 12:10:00+00:00
development,BULL,04-08,2023-08-02 04:00:00+00:00,2023-08-02 08:00:00+00:00,30059.9,29607.6,452.3000000000029,2023-08-02 04:00:00+00:00,2023-08-02 04:05:00+00:00,1,True,LOW,2023-08-02 04:15:00+00:00,False,,False,False,,,BLOCK_END,
development,BULL,08-12,2023-08-02 08:00:00+00:00,2023-08-02 12:00:00+00:00,29719.5,29550.0,169.5,2023-08-02 08:00:00+00:00,2023-08-02 08:05:00+00:00,1,True,LOW,2023-08-02 08:10:00+00:00,False,,False,False,,,BLOCK_END,
development,BEAR,04-08,2023-08-03 04:00:00+00:00,2023-08-03 08:00:00+00:00,29273.1,29110.0,163.09999999999854,2023-08-03 04:35:00+00:00,2023-08-03 04:40:00+00:00,1,True,LOW,2023-08-03 05:10:00+00:00,False,,False,True,2023-08-03 04:45:00+00:00,2023-08-03 04:45:00+00:00,BREAK_BEFORE_GENUINE_L2,2023-08-03 05:05:00+00:00
development,BEAR,08-12,2023-08-03 08:00:00+00:00,2023-08-03 12:00:00+00:00,29185.2,29005.0,180.20000000000073,2023-08-03 08:20:00+00:00,2023-08-03 08:25:00+00:00,1,False,HIGH,2023-08-03 10:50:00+00:00,False,,False,True,2023-08-03 08:35:00+00:00,2023-08-03 08:35:00+00:00,OPPOSITE_HIGH_BREAK,2023-08-03 10:45:00+00:00
development,BEAR,00-04,2023-08-04 00:00:00+00:00,2023-08-04 04:00:00+00:00,29352.4,29150.0,202.40000000000146,2023-08-04 00:30:00+00:00,2023-08-04 00:35:00+00:00,2,True,LOW,2023-08-04 02:25:00+00:00,True,2023-08-04 02:10:00+00:00,True,True,2023-08-04 00:40:00+00:00,2023-08-04 00:40:00+00:00,GENUINE_L2,2023-08-04 02:10:00+00:00
development,BEAR,20-00,2023-08-04 20:00:00+00:00,2023-08-05 00:00:00+00:00,29273.6,28919.9,353.6999999999971,2023-08-04 20:45:00+00:00,2023-08-04 20:50:00+00:00,1,True,LOW,2023-08-04 20:55:00+00:00,False,,False,False,,,BLOCK_END,
development,BEAR,08-12,2023-08-07 08:00:00+00:00,2023-08-07 12:00:00+00:00,29186.6,29036.5,150.09999999999854,2023-08-07 09:10:00+00:00,2023-08-07 09:15:00+00:00,1,False,NONE,,False,,False,True,2023-08-07 09:25:00+00:00,2023-08-07 09:25:00+00:00,BLOCK_END,
development,BEAR,16-20,2023-08-07 16:00:00+00:00,2023-08-07 20:00:00+00:00,29148.8,28771.0,377.7999999999993,2023-08-07 16:00:00+00:00,2023-08-07 16:05:00+00:00,2,False,HIGH,2023-08-07 18:20:00+00:00,True,2023-08-07 16:10:00+00:00,False,True,2023-08-07 16:10:00+00:00,2023-08-07 16:10:00+00:00,GENUINE_L2,2023-08-07 16:10:00+00:00
development,SIDEWAYS,20-00,2023-08-09 20:00:00+00:00,2023-08-10 00:00:00+00:00,29764.9,29366.0,398.90000000000146,2023-08-09 20:05:00+00:00,2023-08-09 20:10:00+00:00,1,False,NONE,,False,,False,True,2023-08-09 20:15:00+00:00,2023-08-09 20:15:00+00:00,BLOCK_END,
development,BULL,04-08,2023-08-10 04:00:00+00:00,2023-08-10 08:00:00+00:00,29650.0,29550.4,99.59999999999854,2023-08-10 04:10:00+00:00,2023-08-10 04:15:00+00:00,1,True,LOW,2023-08-10 04:20:00+00:00,False,,False,False,,,BLOCK_END,
development,BULL,08-12,2023-08-10 08:00:00+00:00,2023-08-10 12:00:00+00:00,29613.2,29477.2,136.0,2023-08-10 09:25:00+00:00,2023-08-10 09:30:00+00:00,1,True,LOW,2023-08-10 09:35:00+00:00,False,,False,False,,,BLOCK_END,
development,SIDEWAYS,16-20,2023-08-10 16:00:00+00:00,2023-08-10 20:00:00+00:00,29729.8,29380.0,349.7999999999993,2023-08-10 16:20:00+00:00,2023-08-10 16:25:00+00:00,3,False,NONE,,True,2023-08-10 17:30:00+00:00,False,True,2023-08-10 16:30:00+00:00,2023-08-10 16:30:00+00:00,GENUINE_L2,2023-08-10 17:30:00+00:00
development,BEAR,08-12,2023-08-11 08:00:00+00:00,2023-08-11 12:00:00+00:00,29481.9,29367.3,114.60000000000218,2023-08-11 10:10:00+00:00,2023-08-11 10:15:00+00:00,1,False,NONE,,False,,False,True,2023-08-11 10:20:00+00:00,2023-08-11 10:20:00+00:00,BLOCK_END,
development,BEAR,12-16,2023-08-13 12:00:00+00:00,2023-08-13 16:00:00+00:00,29400.7,29362.0,38.70000000000073,2023-08-13 12:20:00+00:00,2023-08-13 12:25:00+00:00,1,True,LOW,2023-08-13 15:00:00+00:00,False,,False,True,2023-08-13 12:30:00+00:00,2023-08-13 12:30:00+00:00,BREAK_BEFORE_GENUINE_L2,2023-08-13 14:55:00+00:00
development,SIDEWAYS,20-00,2023-08-13 20:00:00+00:00,2023-08-14 00:00:00+00:00,29463.0,29316.2,146.79999999999927,2023-08-13 22:20:00+00:00,2023-08-13 22:25:00+00:00,1,True,LOW,2023-08-13 22:40:00+00:00,False,,False,True,2023-08-13 22:30:00+00:00,2023-08-13 22:30:00+00:00,BREAK_BEFORE_GENUINE_L2,2023-08-13 22:35:00+00:00
development,BEAR,04-08,2023-08-15 04:00:00+00:00,2023-08-15 08:00:00+00:00,29446.5,29355.9,90.59999999999854,2023-08-15 05:10:00+00:00,2023-08-15 05:15:00+00:00,1,True,LOW,2023-08-15 05:55:00+00:00,False,,False,True,2023-08-15 05:20:00+00:00,2023-08-15 05:20:00+00:00,BREAK_BEFORE_GENUINE_L2,2023-08-15 05:50:00+00:00
development,BEAR,12-16,2023-08-15 12:00:00+00:00,2023-08-15 16:00:00+00:00,29446.5,29340.2,106.29999999999927,2023-08-15 14:05:00+00:00,2023-08-15 14:10:00+00:00,3,True,LOW,2023-08-15 15:45:00+00:00,True,2023-08-15 15:20:00+00:00,True,True,2023-08-15 14:15:00+00:00,2023-08-15 14:15:00+00:00,GENUINE_L2,2023-08-15 15:20:00+00:00
development,BEAR,16-20,2023-08-15 16:00:00+00:00,2023-08-15 20:00:00+00:00,29492.1,29294.9,197.1999999999971,2023-08-15 16:40:00+00:00,2023-08-15 16:45:00+00:00,1,True,LOW,2023-08-15 16:50:00+00:00,False,,False,False,,,BLOCK_END,
development,BEAR,08-12,2023-08-16 08:00:00+00:00,2023-08-16 12:00:00+00:00,29223.5,29100.0,123.5,2023-08-16 09:35:00+00:00,2023-08-16 09:40:00+00:00,1,False,NONE,,False,,False,True,2023-08-16 09:45:00+00:00,2023-08-16 09:45:00+00:00,BLOCK_END,
development,BEAR,12-16,2023-08-16 12:00:00+00:00,2023-08-16 16:00:00+00:00,29209.0,29086.0,123.0,2023-08-16 12:25:00+00:00,2023-08-16 12:30:00+00:00,2,True,LOW,2023-08-16 13:55:00+00:00,True,2023-08-16 13:40:00+00:00,True,True,2023-08-16 12:50:00+00:00,2023-08-16 12:50:00+00:00,GENUINE_L2,2023-08-16 13:40:00+00:00
development,BEAR,20-00,2023-08-16 20:00:00+00:00,2023-08-17 00:00:00+00:00,29229.6,28940.0,289.59999999999854,2023-08-16 20:25:00+00:00,2023-08-16 20:30:00+00:00,1,True,LOW,2023-08-16 20:40:00+00:00,False,,False,True,2023-08-16 20:35:00+00:00,2023-08-16 20:35:00+00:00,BREAK_BEFORE_GENUINE_L2,2023-08-16 20:35:00+00:00
development,BEAR,00-04,2023-08-17 00:00:00+00:00,2023-08-17 04:00:00+00:00,29132.4,28705.1,427.3000000000029,2023-08-17 00:00:00+00:00,2023-08-17 00:05:00+00:00,2,True,LOW,2023-08-17 00:40:00+00:00,True,2023-08-17 00:20:00+00:00,True,True,2023-08-17 00:10:00+00:00,2023-08-17 00:10:00+00:00,GENUINE_L2,2023-08-17 00:20:00+00:00
development,BEAR,08-12,2023-08-17 08:00:00+00:00,2023-08-17 12:00:00+00:00,28694.9,28590.2,104.70000000000073,2023-08-17 08:15:00+00:00,2023-08-17 08:20:00+00:00,1,True,LOW,2023-08-17 08:25:00+00:00,False,,False,False,,,BLOCK_END,
development,BEAR,12-16,2023-08-17 12:00:00+00:00,2023-08-17 16:00:00+00:00,28627.8,28469.2,158.59999999999854,2023-08-17 12:10:00+00:00,2023-08-17 12:15:00+00:00,1,True,LOW,2023-08-17 12:20:00+00:00,False,,False,False,,,BLOCK_END,
development,BEAR,12-16,2023-08-18 12:00:00+00:00,2023-08-18 16:00:00+00:00,26595.2,26365.0,230.20000000000073,2023-08-18 12:10:00+00:00,2023-08-18 12:15:00+00:00,1,True,LOW,2023-08-18 12:25:00+00:00,False,,False,False,,,BLOCK_END,
development,BEAR,00-04,2023-08-19 00:00:00+00:00,2023-08-19 04:00:00+00:00,26235.0,25989.5,245.5,2023-08-19 02:00:00+00:00,2023-08-19 02:05:00+00:00,2,True,LOW,2023-08-19 03:00:00+00:00,True,2023-08-19 02:45:00+00:00,True,True,2023-08-19 02:10:00+00:00,2023-08-19 02:10:00+00:00,GENUINE_L2,2023-08-19 02:45:00+00:00
development,BEAR,04-08,2023-08-19 04:00:00+00:00,2023-08-19 08:00:00+00:00,26147.6,25910.0,237.59999999999854,2023-08-19 04:20:00+00:00,2023-08-19 04:25:00+00:00,1,True,LOW,2023-08-19 05:35:00+00:00,False,,False,True,2023-08-19 04:30:00+00:00,2023-08-19 04:30:00+00:00,BREAK_BEFORE_GENUINE_L2,2023-08-19 05:30:00+00:00
development,BEAR,04-08,2023-08-21 04:00:00+00:00,2023-08-21 08:00:00+00:00,26183.2,26052.5,130.70000000000073,2023-08-21 04:00:00+00:00,2023-08-21 04:05:00+00:00,1,True,LOW,2023-08-21 04:10:00+00:00,False,,False,False,,,BLOCK_END,
development,BEAR,08-12,2023-08-21 08:00:00+00:00,2023-08-21 12:00:00+00:00,26174.4,25985.0,189.40000000000146,2023-08-21 08:15:00+00:00,2023-08-21 08:20:00+00:00,1,True,LOW,2023-08-21 10:10:00+00:00,False,,False,True,2023-08-21 08:25:00+00:00,2023-08-21 08:25:00+00:00,BREAK_BEFORE_GENUINE_L2,2023-08-21 10:05:00+00:00
development,BEAR,16-20,2023-08-22 16:00:00+00:00,2023-08-22 20:00:00+00:00,26087.2,25900.0,187.20000000000073,2023-08-22 16:05:00+00:00,2023-08-22 16:10:00+00:00,1,True,LOW,2023-08-22 16:15:00+00:00,False,,False,False,,,BLOCK_END,
development,BEAR,12-16,2023-08-23 12:00:00+00:00,2023-08-23 16:00:00+00:00,26085.6,25887.4,198.1999999999971,2023-08-23 12:25:00+00:00,2023-08-23 12:30:00+00:00,1,True,LOW,2023-08-23 12:45:00+00:00,False,,False,False,,,BLOCK_END,
development,BEAR,04-08,2023-08-25 04:00:00+00:00,2023-08-25 08:00:00+00:00,26177.0,26000.0,177.0,2023-08-25 05:00:00+00:00,2023-08-25 05:05:00+00:00,1,True,LOW,2023-08-25 06:40:00+00:00,False,,False,True,2023-08-25 05:10:00+00:00,2023-08-25 05:10:00+00:00,BREAK_BEFORE_GENUINE_L2,2023-08-25 06:35:00+00:00
development,BEAR,08-12,2023-08-26 08:00:00+00:00,2023-08-26 12:00:00+00:00,26079.2,26033.7,45.5,2023-08-26 08:00:00+00:00,2023-08-26 08:05:00+00:00,1,True,LOW,2023-08-26 08:35:00+00:00,False,,False,True,2023-08-26 08:10:00+00:00,2023-08-26 08:10:00+00:00,BREAK_BEFORE_GENUINE_L2,2023-08-26 08:30:00+00:00
development,BEAR,12-16,2023-08-26 12:00:00+00:00,2023-08-26 16:00:00+00:00,26048.7,25985.0,63.70000000000073,2023-08-26 12:40:00+00:00,2023-08-26 12:45:00+00:00,1,False,HIGH,2023-08-26 14:40:00+00:00,False,,False,True,2023-08-26 12:50:00+00:00,2023-08-26 12:50:00+00:00,OPPOSITE_HIGH_BREAK,2023-08-26 14:35:00+00:00
development,BEAR,00-04,2023-08-27 00:00:00+00:00,2023-08-27 04:00:00+00:00,26038.7,25975.5,63.20000000000073,2023-08-27 01:05:00+00:00,2023-08-27 01:10:00+00:00,1,True,LOW,2023-08-27 01:40:00+00:00,False,,False,True,2023-08-27 01:15:00+00:00,2023-08-27 01:15:00+00:00,BREAK_BEFORE_GENUINE_L2,2023-08-27 01:35:00+00:00
development,SIDEWAYS,16-20,2023-08-27 16:00:00+00:00,2023-08-27 20:00:00+00:00,26173.6,26040.2,133.39999999999782,2023-08-27 17:55:00+00:00,2023-08-27 18:00:00+00:00,1,False,NONE,,False,,False,True,2023-08-27 18:10:00+00:00,2023-08-27 18:10:00+00:00,BLOCK_END,
development,SIDEWAYS,00-04,2023-08-28 00:00:00+00:00,2023-08-28 04:00:00+00:00,26123.8,26025.2,98.59999999999854,2023-08-28 00:30:00+00:00,2023-08-28 00:35:00+00:00,1,True,LOW,2023-08-28 00:40:00+00:00,False,,False,False,,,BLOCK_END,
development,BULL,00-04,2023-08-30 00:00:00+00:00,2023-08-30 04:00:00+00:00,27875.0,27517.5,357.5,2023-08-30 01:10:00+00:00,2023-08-30 01:15:00+00:00,1,True,LOW,2023-08-30 01:35:00+00:00,False,,False,False,,,BLOCK_END,
development,BULL,12-16,2023-08-31 12:00:00+00:00,2023-08-31 16:00:00+00:00,27674.3,27175.8,498.5,2023-08-31 12:00:00+00:00,2023-08-31 12:05:00+00:00,2,True,LOW,2023-08-31 13:05:00+00:00,True,2023-08-31 12:15:00+00:00,True,True,2023-08-31 12:15:00+00:00,2023-08-31 12:15:00+00:00,GENUINE_L2,2023-08-31 12:15:00+00:00
development,SIDEWAYS,16-20,2023-08-31 16:00:00+00:00,2023-08-31 20:00:00+00:00,27305.1,26733.8,571.2999999999993,2023-08-31 16:15:00+00:00,2023-08-31 16:20:00+00:00,1,True,LOW,2023-08-31 16:30:00+00:00,False,,False,True,2023-08-31 16:25:00+00:00,2023-08-31 16:25:00+00:00,BREAK_BEFORE_GENUINE_L2,2023-08-31 16:25:00+00:00
development,BEAR,16-20,2023-09-02 16:00:00+00:00,2023-09-02 20:00:00+00:00,25975.0,25771.1,203.90000000000146,2023-09-02 18:05:00+00:00,2023-09-02 18:10:00+00:00,1,True,LOW,2023-09-02 18:20:00+00:00,False,,False,False,,,BLOCK_END,
development,BEAR,16-20,2023-09-03 16:00:00+00:00,2023-09-03 20:00:00+00:00,26115.0,25802.8,312.2000000000007,2023-09-03 16:35:00+00:00,2023-09-03 16:40:00+00:00,1,False,NONE,,False,,False,True,2023-09-03 16:50:00+00:00,2023-09-03 16:50:00+00:00,BLOCK_END,
development,BEAR,00-04,2023-09-04 00:00:00+00:00,2023-09-04 04:00:00+00:00,26135.2,25915.0,220.20000000000073,2023-09-04 00:15:00+00:00,2023-09-04 00:20:00+00:00,1,True,LOW,2023-09-04 00:35:00+00:00,False,,False,True,2023-09-04 00:25:00+00:00,2023-09-04 00:25:00+00:00,BREAK_BEFORE_GENUINE_L2,2023-09-04 00:30:00+00:00
development,BEAR,12-16,2023-09-04 12:00:00+00:00,2023-09-04 16:00:00+00:00,26000.0,25845.2,154.79999999999927,2023-09-04 12:10:00+00:00,2023-09-04 12:15:00+00:00,1,True,LOW,2023-09-04 12:20:00+00:00,False,,False,False,,,BLOCK_END,
development,BEAR,20-00,2023-09-04 20:00:00+00:00,2023-09-05 00:00:00+00:00,25936.9,25794.9,142.0,2023-09-04 20:30:00+00:00,2023-09-04 20:35:00+00:00,2,True,LOW,2023-09-04 21:15:00+00:00,True,2023-09-04 21:05:00+00:00,True,True,2023-09-04 20:45:00+00:00,2023-09-04 20:45:00+00:00,GENUINE_L2,2023-09-04 21:05:00+00:00
development,BEAR,20-00,2023-09-05 20:00:00+00:00,2023-09-06 00:00:00+00:00,25837.7,25668.0,169.70000000000073,2023-09-05 20:00:00+00:00,2023-09-05 20:05:00+00:00,1,True,LOW,2023-09-05 20:40:00+00:00,False,,False,True,2023-09-05 20:15:00+00:00,2023-09-05 20:15:00+00:00,BREAK_BEFORE_GENUINE_L2,2023-09-05 20:35:00+00:00
development,BEAR,04-08,2023-09-06 04:00:00+00:00,2023-09-06 08:00:00+00:00,25858.5,25758.1,100.40000000000146,2023-09-06 04:05:00+00:00,2023-09-06 04:10:00+00:00,1,True,LOW,2023-09-06 04:20:00+00:00,False,,False,False,,,BLOCK_END,
development,BEAR,08-12,2023-09-06 08:00:00+00:00,2023-09-06 12:00:00+00:00,25780.9,25711.0,69.90000000000146,2023-09-06 08:10:00+00:00,2023-09-06 08:15:00+00:00,1,True,LOW,2023-09-06 09:15:00+00:00,False,,False,True,2023-09-06 08:20:00+00:00,2023-09-06 08:20:00+00:00,BREAK_BEFORE_GENUINE_L2,2023-09-06 09:10:00+00:00
development,BEAR,12-16,2023-09-06 12:00:00+00:00,2023-09-06 16:00:00+00:00,25766.6,25701.0,65.59999999999854,2023-09-06 12:35:00+00:00,2023-09-06 12:40:00+00:00,1,True,LOW,2023-09-06 12:50:00+00:00,False,,False,False,,,BLOCK_END,
development,BEAR,16-20,2023-09-06 16:00:00+00:00,2023-09-06 20:00:00+00:00,25769.3,25530.0,239.29999999999927,2023-09-06 17:00:00+00:00,2023-09-06 17:05:00+00:00,1,True,LOW,2023-09-06 17:10:00+00:00,False,,False,False,,,BLOCK_END,
development,BEAR,08-12,2023-09-07 08:00:00+00:00,2023-09-07 12:00:00+00:00,25838.0,25735.2,102.79999999999927,2023-09-07 08:05:00+00:00,2023-09-07 08:10:00+00:00,1,True,LOW,2023-09-07 08:15:00+00:00,False,,False,False,,,BLOCK_END,
development,BEAR,12-16,2023-09-07 12:00:00+00:00,2023-09-07 16:00:00+00:00,25751.0,25680.0,71.0,2023-09-07 12:20:00+00:00,2023-09-07 12:25:00+00:00,1,True,LOW,2023-09-07 12:35:00+00:00,False,,False,True,2023-09-07 12:30:00+00:00,2023-09-07 12:30:00+00:00,BREAK_BEFORE_GENUINE_L2,2023-09-07 12:30:00+00:00
development,BULL,00-04,2023-09-10 00:00:00+00:00,2023-09-10 04:00:00+00:00,25908.5,25843.7,64.79999999999927,2023-09-10 01:05:00+00:00,2023-09-10 01:10:00+00:00,1,True,LOW,2023-09-10 01:25:00+00:00,False,,False,True,2023-09-10 01:15:00+00:00,2023-09-10 01:15:00+00:00,BREAK_BEFORE_GENUINE_L2,2023-09-10 01:20:00+00:00
development,BEAR,12-16,2023-09-10 12:00:00+00:00,2023-09-10 16:00:00+00:00,25856.1,25780.0,76.09999999999854,2023-09-10 12:00:00+00:00,2023-09-10 12:05:00+00:00,1,True,LOW,2023-09-10 13:15:00+00:00,False,,False,True,2023-09-10 12:10:00+00:00,2023-09-10 12:10:00+00:00,BREAK_BEFORE_GENUINE_L2,2023-09-10 13:10:00+00:00
development,BEAR,00-04,2023-09-11 00:00:00+00:00,2023-09-11 04:00:00+00:00,26037.3,25758.0,279.2999999999993,2023-09-11 00:30:00+00:00,2023-09-11 00:35:00+00:00,1,True,LOW,2023-09-11 00:40:00+00:00,False,,False,False,,,BLOCK_END,
development,BEAR,20-00,2023-09-11 20:00:00+00:00,2023-09-12 00:00:00+00:00,25240.6,24975.0,265.59999999999854,2023-09-11 20:00:00+00:00,2023-09-11 20:05:00+00:00,1,False,NONE,,False,,False,True,2023-09-11 20:10:00+00:00,2023-09-11 20:10:00+00:00,BLOCK_END,
development,BULL,00-04,2023-09-13 00:00:00+00:00,2023-09-13 04:00:00+00:00,26150.0,25762.0,388.0,2023-09-13 00:05:00+00:00,2023-09-13 00:10:00+00:00,1,False,NONE,,False,,False,True,2023-09-13 00:15:00+00:00,2023-09-13 00:15:00+00:00,BLOCK_END,
development,BULL,00-04,2023-09-15 00:00:00+00:00,2023-09-15 04:00:00+00:00,26713.2,26461.0,252.20000000000073,2023-09-15 00:20:00+00:00,2023-09-15 00:25:00+00:00,4,False,NONE,,True,2023-09-15 00:55:00+00:00,False,True,2023-09-15 00:30:00+00:00,2023-09-15 00:30:00+00:00,GENUINE_L2,2023-09-15 00:55:00+00:00
development,BULL,08-12,2023-09-15 08:00:00+00:00,2023-09-15 12:00:00+00:00,26647.0,26535.0,112.0,2023-09-15 08:05:00+00:00,2023-09-15 08:10:00+00:00,1,True,LOW,2023-09-15 08:15:00+00:00,False,,False,False,,,BLOCK_END,
development,BULL,04-08,2023-09-16 04:00:00+00:00,2023-09-16 08:00:00+00:00,26763.5,26558.3,205.20000000000073,2023-09-16 04:25:00+00:00,2023-09-16 04:30:00+00:00,1,True,LOW,2023-09-16 05:00:00+00:00,False,,False,True,2023-09-16 04:35:00+00:00,2023-09-16 04:35:00+00:00,BREAK_BEFORE_GENUINE_L2,2023-09-16 04:55:00+00:00
development,BULL,00-04,2023-09-17 00:00:00+00:00,2023-09-17 04:00:00+00:00,26570.0,26492.0,78.0,2023-09-17 00:10:00+00:00,2023-09-17 00:15:00+00:00,1,True,LOW,2023-09-17 00:30:00+00:00,False,,False,True,2023-09-17 00:25:00+00:00,2023-09-17 00:25:00+00:00,BREAK_BEFORE_GENUINE_L2,2023-09-17 00:25:00+00:00
development,BULL,04-08,2023-09-20 04:00:00+00:00,2023-09-20 08:00:00+00:00,27381.0,27070.2,310.7999999999993,2023-09-20 04:00:00+00:00,2023-09-20 04:05:00+00:00,2,True,LOW,2023-09-20 05:00:00+00:00,True,2023-09-20 04:20:00+00:00,True,True,2023-09-20 04:10:00+00:00,2023-09-20 04:10:00+00:00,GENUINE_L2,2023-09-20 04:20:00+00:00
development,BULL,08-12,2023-09-21 08:00:00+00:00,2023-09-21 12:00:00+00:00,27092.4,26966.1,126.30000000000291,2023-09-21 08:00:00+00:00,2023-09-21 08:05:00+00:00,1,True,LOW,2023-09-21 08:10:00+00:00,False,,False,False,,,BLOCK_END,
development,BEAR,20-00,2023-09-21 20:00:00+00:00,2023-09-22 00:00:00+00:00,26685.7,26530.8,154.90000000000146,2023-09-21 20:25:00+00:00,2023-09-21 20:30:00+00:00,1,True,LOW,2023-09-21 20:35:00+00:00,False,,False,False,,,BLOCK_END,
development,BEAR,00-04,2023-09-22 00:00:00+00:00,2023-09-22 04:00:00+00:00,26611.2,26484.0,127.20000000000073,2023-09-22 00:25:00+00:00,2023-09-22 00:30:00+00:00,1,False,HIGH,2023-09-22 00:35:00+00:00,False,,False,False,,,BLOCK_END,
development,BEAR,12-16,2023-09-22 12:00:00+00:00,2023-09-22 16:00:00+00:00,26737.7,26573.0,164.70000000000073,2023-09-22 12:55:00+00:00,2023-09-22 13:00:00+00:00,1,True,LOW,2023-09-22 13:05:00+00:00,False,,False,False,,,BLOCK_END,
development,BEAR,16-20,2023-09-22 16:00:00+00:00,2023-09-22 20:00:00+00:00,26688.2,26540.6,147.60000000000218,2023-09-22 17:25:00+00:00,2023-09-22 17:30:00+00:00,2,True,LOW,2023-09-22 18:10:00+00:00,True,2023-09-22 17:35:00+00:00,True,True,2023-09-22 17:35:00+00:00,2023-09-22 17:35:00+00:00,GENUINE_L2,2023-09-22 17:35:00+00:00
development,BEAR,20-00,2023-09-22 20:00:00+00:00,2023-09-23 00:00:00+00:00,26632.5,26514.0,118.5,2023-09-22 20:30:00+00:00,2023-09-22 20:35:00+00:00,1,True,LOW,2023-09-22 20:40:00+00:00,False,,False,False,,,BLOCK_END,
development,BEAR,12-16,2023-09-23 12:00:00+00:00,2023-09-23 16:00:00+00:00,26583.7,26540.9,42.79999999999927,2023-09-23 15:20:00+00:00,2023-09-23 15:25:00+00:00,1,True,LOW,2023-09-23 15:30:00+00:00,False,,False,False,,,BLOCK_END,
