partition,regime,clock_block,obs_start,obs_end,reclaim_complete_ts,H,L,R4,F05,target_fraction,target_px,filled,fill_ts,cancel_reason,rebreak_confirmed,rebreak_complete_ts,target_reached,target_ts,high_failure,high_failure_ts,unresolved,minutes_reclaim_to_fill,minutes_fill_to_rebreak,minutes_fill_to_target,event_id,complete_ts,ema20_1h,ema50_1h,ema50_lag3_1h,reclaim_close,ema50_down,ema20_50_down
development,SIDEWAYS,08-12,2022-08-31 08:00:00+00:00,2022-08-31 12:00:00+00:00,2022-08-31 08:40:00+00:00,20496.0,20178.9,317.09999999999854,20194.755,0.15,20131.335000000003,True,2022-08-31 08:40:00+00:00,,True,2022-08-31 09:10:00+00:00,True,2022-08-31 14:55:00+00:00,False,,False,0.0,30.0,375.0,64,2022-08-31 08:00:00+00:00,20144.56332941135,20121.37833182858,20101.731342343686,20199.5,False,False
development,BEAR,04-08,2022-09-01 04:00:00+00:00,2022-09-01 08:00:00+00:00,2022-09-01 07:50:00+00:00,20198.3,19910.0,288.2999999999993,19924.415,0.15,19866.755,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,,65,2022-09-01 07:00:00+00:00,20095.63284910925,20117.389855708832,20130.336883013304,19918.6,True,True
development,SIDEWAYS,08-12,2022-09-02 08:00:00+00:00,2022-09-02 12:00:00+00:00,2022-09-02 11:40:00+00:00,20290.0,20023.2,266.7999999999993,20036.54,0.15,19983.18,True,2022-09-02 11:40:00+00:00,,False,,False,,True,2022-09-02 12:40:00+00:00,False,0.0,,,66,2022-09-02 11:00:00+00:00,20051.27813662504,20046.503254943495,20041.018251506677,20025.6,False,False
development,BEAR,16-20,2022-09-03 16:00:00+00:00,2022-09-03 20:00:00+00:00,2022-09-03 19:25:00+00:00,19894.0,19740.1,153.90000000000146,19747.795,0.1,19724.71,True,2022-09-03 19:25:00+00:00,,True,2022-09-03 19:50:00+00:00,True,2022-09-03 19:55:00+00:00,False,,False,0.0,25.0,30.0,67,2022-09-03 19:00:00+00:00,19850.167833903313,19934.214542002203,19954.296952894918,19741.6,True,True
development,BEAR,04-08,2022-09-08 04:00:00+00:00,2022-09-08 08:00:00+00:00,2022-09-08 07:35:00+00:00,19373.8,19139.4,234.39999999999785,19151.120000000003,0.15,19104.24,True,2022-09-08 07:35:00+00:00,,False,,False,,False,,True,0.0,,,68,2022-09-08 07:00:00+00:00,19160.645224476815,19215.202063902274,19206.002595676127,19144.9,False,False
development,BULL,12-16,2022-09-10 12:00:00+00:00,2022-09-10 16:00:00+00:00,2022-09-10 12:30:00+00:00,21384.0,21246.0,138.0,21252.9,0.1,21232.2,True,2022-09-10 12:30:00+00:00,,True,2022-09-10 13:20:00+00:00,True,2022-09-10 13:25:00+00:00,False,,False,0.0,50.0,55.0,69,2022-09-10 12:00:00+00:00,21212.290509975443,20678.142629177983,20597.797000425744,21281.3,False,False
development,BEAR,12-16,2022-09-15 12:00:00+00:00,2022-09-15 16:00:00+00:00,2022-09-15 13:45:00+00:00,20213.3,20010.2,203.09999999999852,20020.355,0.1,19989.89,True,2022-09-15 13:45:00+00:00,,True,2022-09-15 14:35:00+00:00,True,2022-09-15 14:40:00+00:00,False,,False,0.0,50.0,55.0,70,2022-09-15 13:00:00+00:00,20155.093560510864,20455.521690225174,20496.737545836,20048.0,True,True
development,BEAR,20-00,2022-09-15 20:00:00+00:00,2022-09-16 00:00:00+00:00,2022-09-15 23:15:00+00:00,19936.3,19640.0,296.2999999999993,19654.815,0.15,19595.555,True,2022-09-15 23:15:00+00:00,,True,2022-09-16 00:20:00+00:00,True,2022-09-16 00:25:00+00:00,False,,False,0.0,65.0,70.0,71,2022-09-15 23:00:00+00:00,19931.49862892796,20241.920958611416,20299.208697742964,19671.1,True,True
development,BEAR,16-20,2022-09-18 16:00:00+00:00,2022-09-18 20:00:00+00:00,2022-09-18 16:25:00+00:00,20019.0,19707.0,312.0,19722.6,0.1,19675.8,True,2022-09-18 16:25:00+00:00,,True,2022-09-18 16:40:00+00:00,True,2022-09-18 16:45:00+00:00,False,,False,0.0,15.0,20.0,72,2022-09-18 16:00:00+00:00,19939.981839075674,19942.685403535368,19954.32159444084,19720.0,True,True
development,BEAR,00-04,2022-09-20 00:00:00+00:00,2022-09-20 04:00:00+00:00,2022-09-20 01:30:00+00:00,19686.3,19408.0,278.2999999999993,19421.915,0.05,19394.085,True,2022-09-20 01:30:00+00:00,,True,2022-09-20 03:20:00+00:00,True,2022-09-20 03:25:00+00:00,False,,False,0.0,110.0,115.0,73,2022-09-20 01:00:00+00:00,19260.458260754316,19373.116948615007,19351.423510193275,19431.1,False,False
development,BEAR,08-12,2022-09-28 08:00:00+00:00,2022-09-28 12:00:00+00:00,2022-09-28 09:30:00+00:00,18870.8,18610.3,260.5,18623.325,0.15,18571.225,True,2022-09-28 09:30:00+00:00,,False,,False,,True,2022-09-28 10:20:00+00:00,False,0.0,,,74,2022-09-28 09:00:00+00:00,19046.91093796024,19215.1769184631,19277.065001921383,18654.8,True,True
development,BEAR,08-12,2022-10-02 08:00:00+00:00,2022-10-02 12:00:00+00:00,2022-10-02 11:30:00+00:00,19389.0,19213.6,175.40000000000146,19222.37,0.15,19187.29,True,2022-10-02 11:30:00+00:00,,True,2022-10-02 11:40:00+00:00,True,2022-10-02 11:45:00+00:00,False,,False,0.0,10.0,15.0,75,2022-10-02 11:00:00+00:00,19279.121438705646,19329.196077426262,19344.941441632913,19252.5,True,True
development,BEAR,12-16,2022-10-08 12:00:00+00:00,2022-10-08 16:00:00+00:00,2022-10-08 14:35:00+00:00,19539.3,19441.1,98.20000000000071,19446.01,0.1,19431.28,True,2022-10-08 14:35:00+00:00,,False,,False,,False,,True,0.0,,,76,2022-10-08 14:00:00+00:00,19538.554976541414,19688.14179864878,19712.168866140462,19461.0,True,True
development,BEAR,20-00,2022-10-10 20:00:00+00:00,2022-10-11 00:00:00+00:00,2022-10-10 22:20:00+00:00,19355.5,19100.0,255.5,19112.775,0.15,19061.675,True,2022-10-10 22:20:00+00:00,,True,2022-10-11 00:05:00+00:00,True,2022-10-11 00:10:00+00:00,False,,False,0.0,105.0,110.0,77,2022-10-10 22:00:00+00:00,19301.239467314037,19390.73581293185,19411.495733250787,19137.2,True,True
development,BEAR,00-04,2022-10-11 00:00:00+00:00,2022-10-11 04:00:00+00:00,2022-10-11 00:20:00+00:00,19279.9,19000.0,279.90000000000146,19013.995,0.05,18986.005,True,2022-10-11 00:20:00+00:00,,True,2022-10-11 00:25:00+00:00,True,2022-10-11 00:30:00+00:00,False,,False,0.0,5.0,10.0,78,2022-10-11 00:00:00+00:00,19269.052715873848,19370.2104909071,19396.88829509233,19001.0,True,True
development,BEAR,12-16,2022-10-12 12:00:00+00:00,2022-10-12 16:00:00+00:00,2022-10-12 12:45:00+00:00,19190.0,19081.3,108.70000000000071,19086.735,0.1,19070.43,True,2022-10-12 12:45:00+00:00,,True,2022-10-12 12:55:00+00:00,True,2022-10-12 13:00:00+00:00,False,,False,0.0,10.0,15.0,79,2022-10-12 12:00:00+00:00,19099.45632335279,19149.420433136464,19150.940860321676,19119.0,True,True
development,BEAR,12-16,2022-10-19 12:00:00+00:00,2022-10-19 16:00:00+00:00,2022-10-19 12:45:00+00:00,19274.8,19133.4,141.39999999999782,19140.47,0.1,19119.26,True,2022-10-19 12:45:00+00:00,,True,2022-10-19 13:10:00+00:00,True,2022-10-19 13:45:00+00:00,False,,False,0.0,25.0,60.0,80,2022-10-19 12:00:00+00:00,19279.58427265833,19333.15468777652,19347.66255291794,19135.9,True,True
development,BEAR,08-12,2022-10-21 08:00:00+00:00,2022-10-21 12:00:00+00:00,2022-10-21 08:50:00+00:00,19075.1,18982.2,92.89999999999782,18986.845,0.15,18968.265,True,2022-10-21 08:50:00+00:00,,True,2022-10-21 08:55:00+00:00,True,2022-10-21 09:00:00+00:00,False,,False,0.0,5.0,10.0,81,2022-10-21 08:00:00+00:00,19072.65720757151,19136.973090337615,19150.992899271347,18987.8,True,True
development,BULL,20-00,2022-10-29 20:00:00+00:00,2022-10-30 00:00:00+00:00,2022-10-29 23:00:00+00:00,20974.9,20743.2,231.70000000000076,20754.785,0.15,20708.445,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,,82,2022-10-29 23:00:00+00:00,20768.226614569525,20641.20963969177,20620.146317561153,20747.7,False,False
development,BULL,16-20,2022-10-30 16:00:00+00:00,2022-10-30 20:00:00+00:00,2022-10-30 17:10:00+00:00,20771.0,20607.1,163.90000000000146,20615.295,0.1,20590.71,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,,83,2022-10-30 17:00:00+00:00,20723.732199088478,20686.17928980057,20689.306142604994,20609.8,True,False
development,BEAR,00-04,2022-11-02 00:00:00+00:00,2022-11-02 04:00:00+00:00,2022-11-02 00:15:00+00:00,20494.4,20419.4,75.0,20423.15,0.05,20415.65,True,2022-11-02 00:15:00+00:00,,False,,False,,True,2022-11-02 00:50:00+00:00,False,0.0,,,84,2022-11-02 00:00:00+00:00,20472.86832160441,20510.286545807496,20516.56031405205,20441.1,True,True
development,BEAR,20-00,2022-11-02 20:00:00+00:00,2022-11-03 00:00:00+00:00,2022-11-02 21:35:00+00:00,20796.0,20100.0,696.0,20134.8,0.15,19995.6,True,2022-11-02 21:35:00+00:00,,True,2022-11-02 22:45:00+00:00,False,,False,,True,0.0,70.0,,85,2022-11-02 21:00:00+00:00,20403.405462012062,20456.937063754085,20479.519940195354,20148.8,True,True
development,BEAR,20-00,2022-11-03 20:00:00+00:00,2022-11-04 00:00:00+00:00,2022-11-03 23:25:00+00:00,20304.8,20169.2,135.59999999999854,20175.98,0.15,20148.86,True,2022-11-03 23:25:00+00:00,,False,,False,,True,2022-11-04 03:35:00+00:00,False,0.0,,,86,2022-11-03 23:00:00+00:00,20245.28445990318,20313.68079149615,20325.693924068677,20178.0,True,True
development,BULL,00-04,2022-11-06 00:00:00+00:00,2022-11-06 04:00:00+00:00,2022-11-06 02:05:00+00:00,21373.1,21227.0,146.09999999999854,21234.305,0.05,21219.695,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,,87,2022-11-06 02:00:00+00:00,21267.078155464817,21064.829929230465,21039.732554822825,21228.0,False,False
development,BEAR,20-00,2022-11-07 20:00:00+00:00,2022-11-08 00:00:00+00:00,2022-11-07 22:10:00+00:00,20885.6,20641.6,244.0,20653.8,0.15,20605.0,True,2022-11-07 22:10:00+00:00,,True,2022-11-07 22:20:00+00:00,True,2022-11-07 22:25:00+00:00,False,,False,0.0,10.0,15.0,88,2022-11-07 22:00:00+00:00,20791.585695192392,20915.10813908108,20934.233817178592,20659.4,True,True
development,BEAR,12-16,2022-11-08 12:00:00+00:00,2022-11-08 16:00:00+00:00,2022-11-08 14:05:00+00:00,19787.7,19560.0,227.70000000000076,19571.385,0.1,19537.23,True,2022-11-08 14:05:00+00:00,,True,2022-11-08 14:10:00+00:00,True,2022-11-08 14:15:00+00:00,False,,False,0.0,5.0,10.0,89,2022-11-08 14:00:00+00:00,20036.89123352758,20446.4751011196,20548.336166381487,19602.8,True,True
development,BEAR,12-16,2022-11-09 12:00:00+00:00,2022-11-09 16:00:00+00:00,2022-11-09 15:50:00+00:00,18245.2,17229.3,1015.9000000000016,17280.095,0.1,17127.71,True,2022-11-09 15:50:00+00:00,,True,2022-11-09 15:55:00+00:00,True,2022-11-09 16:00:00+00:00,False,,False,0.0,5.0,10.0,90,2022-11-09 15:00:00+00:00,18209.450397126846,19047.963026893838,19232.232742143955,17263.2,True,True
development,BEAR,20-00,2022-11-12 20:00:00+00:00,2022-11-13 00:00:00+00:00,2022-11-12 21:10:00+00:00,16957.9,16820.0,137.90000000000146,16826.895,0.15,16799.315,True,2022-11-12 21:10:00+00:00,,True,2022-11-12 21:25:00+00:00,True,2022-11-12 21:30:00+00:00,False,,False,0.0,15.0,20.0,91,2022-11-12 21:00:00+00:00,16876.154859011745,17028.362887709787,17050.89029755961,16824.8,True,True
development,BEAR,16-20,2022-11-13 16:00:00+00:00,2022-11-13 20:00:00+00:00,2022-11-13 17:20:00+00:00,16710.2,16512.6,197.60000000000215,16522.48,0.1,16492.839999999997,True,2022-11-13 17:20:00+00:00,,True,2022-11-13 17:25:00+00:00,True,2022-11-13 17:35:00+00:00,False,,False,0.0,5.0,15.0,92,2022-11-13 17:00:00+00:00,16699.20035936697,16849.548801247016,16882.586890107166,16527.3,True,True
development,BEAR,20-00,2022-11-13 20:00:00+00:00,2022-11-14 00:00:00+00:00,2022-11-13 21:40:00+00:00,16616.1,16455.2,160.89999999999782,16463.245,0.15,16431.065000000002,True,2022-11-13 21:40:00+00:00,,True,2022-11-13 21:45:00+00:00,True,2022-11-13 21:50:00+00:00,False,,False,0.0,5.0,10.0,93,2022-11-13 21:00:00+00:00,16640.591072819774,16801.242803189085,16837.65669139419,16513.4,True,True
development,BEAR,04-08,2022-11-14 04:00:00+00:00,2022-11-14 08:00:00+00:00,2022-11-14 04:50:00+00:00,16399.5,15900.0,499.5,15924.975,0.15,15825.075,True,2022-11-14 04:50:00+00:00,,True,2022-11-14 05:45:00+00:00,True,2022-11-14 05:50:00+00:00,False,,False,0.0,55.0,60.0,94,2022-11-14 04:00:00+00:00,16434.588360177393,16665.22439812822,16733.850824368303,15942.5,True,True
development,BEAR,12-16,2022-11-16 12:00:00+00:00,2022-11-16 16:00:00+00:00,2022-11-16 12:20:00+00:00,16840.6,16634.7,205.89999999999785,16644.995,0.1,16614.11,True,2022-11-16 12:20:00+00:00,,True,2022-11-16 12:30:00+00:00,True,2022-11-16 12:35:00+00:00,False,,False,0.0,10.0,15.0,95,2022-11-16 12:00:00+00:00,16814.149402575036,16775.15170244958,16782.52607741366,16645.4,True,False
development,BEAR,12-16,2022-11-28 12:00:00+00:00,2022-11-28 16:00:00+00:00,2022-11-28 13:00:00+00:00,16262.7,16170.0,92.70000000000071,16174.635,0.1,16160.73,True,2022-11-28 13:00:00+00:00,,True,2022-11-28 13:20:00+00:00,True,2022-11-28 13:25:00+00:00,False,,False,0.0,20.0,25.0,96,2022-11-28 13:00:00+00:00,16288.844702621693,16393.983298267325,16419.960697485392,16178.1,True,True
development,BULL,08-12,2022-12-03 08:00:00+00:00,2022-12-03 12:00:00+00:00,2022-12-03 11:15:00+00:00,17024.7,16915.7,109.0,16921.15,0.15,16899.350000000002,True,2022-12-03 11:15:00+00:00,,False,,False,,False,,True,0.0,,,97,2022-12-03 11:00:00+00:00,16981.37882230474,16959.65121868459,16960.218142183352,16916.9,True,False
development,BULL,04-08,2022-12-07 04:00:00+00:00,2022-12-07 08:00:00+00:00,2022-12-07 04:50:00+00:00,17130.0,17011.0,119.0,17016.95,0.15,16993.15,True,2022-12-07 04:50:00+00:00,,True,2022-12-07 05:25:00+00:00,True,2022-12-07 05:30:00+00:00,False,,False,0.0,35.0,40.0,98,2022-12-07 04:00:00+00:00,17009.41837543345,17024.50451488206,17023.443266016882,17014.7,False,False
development,BULL,08-12,2022-12-11 08:00:00+00:00,2022-12-11 12:00:00+00:00,2022-12-11 10:35:00+00:00,17189.0,17144.7,44.29999999999927,17146.915,0.15,17138.055,True,2022-12-11 10:35:00+00:00,,True,2022-12-11 11:05:00+00:00,True,2022-12-11 11:10:00+00:00,False,,False,0.0,30.0,35.0,99,2022-12-11 10:00:00+00:00,17154.86648556987,17135.447394419156,17131.533985984537,17147.1,False,False
development,BULL,20-00,2022-12-11 20:00:00+00:00,2022-12-12 00:00:00+00:00,2022-12-11 20:50:00+00:00,17265.0,17124.9,140.09999999999854,17131.905000000002,0.15,17103.885000000002,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,,100,2022-12-11 20:00:00+00:00,17159.75355270312,17143.88670881257,17139.51342731937,17126.4,False,False
development,BULL,00-04,2022-12-15 00:00:00+00:00,2022-12-15 04:00:00+00:00,2022-12-15 02:20:00+00:00,17944.4,17659.4,285.0,17673.65,0.05,17645.15,True,2022-12-15 02:20:00+00:00,,True,2022-12-15 02:25:00+00:00,True,2022-12-15 02:30:00+00:00,False,,False,0.0,5.0,10.0,101,2022-12-15 02:00:00+00:00,17835.307712780585,17685.72319913754,17678.918091006246,17678.5,False,False
development,SIDEWAYS,20-00,2022-12-15 20:00:00+00:00,2022-12-16 00:00:00+00:00,2022-12-15 22:45:00+00:00,17467.7,17310.0,157.70000000000073,17317.885,0.15,17286.345,True,2022-12-15 22:45:00+00:00,,True,2022-12-15 23:25:00+00:00,True,2022-12-15 23:40:00+00:00,False,,False,0.0,40.0,55.0,102,2022-12-15 22:00:00+00:00,17545.96099989637,17606.086744994886,17630.990702941086,17311.8,True,True
development,BEAR,12-16,2022-12-17 12:00:00+00:00,2022-12-17 16:00:00+00:00,2022-12-17 14:00:00+00:00,16750.0,16652.3,97.70000000000071,16657.184999999998,0.1,16642.53,True,2022-12-17 14:00:00+00:00,,True,2022-12-17 15:00:00+00:00,True,2022-12-17 15:05:00+00:00,False,,False,0.0,60.0,65.0,103,2022-12-17 14:00:00+00:00,16761.059589116092,16998.01019965428,17038.292197930623,16661.4,True,True
development,BULL,12-16,2022-12-22 12:00:00+00:00,2022-12-22 16:00:00+00:00,2022-12-22 13:35:00+00:00,16861.9,16794.2,67.70000000000073,16797.585,0.1,16787.43,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,,104,2022-12-22 13:00:00+00:00,16818.3736622733,16807.247847679144,16806.00805992814,16794.3,False,False
development,BULL,08-12,2022-12-27 08:00:00+00:00,2022-12-27 12:00:00+00:00,2022-12-27 08:20:00+00:00,16888.0,16843.0,45.0,16845.25,0.15,16836.25,True,2022-12-27 08:20:00+00:00,,True,2022-12-27 09:00:00+00:00,True,2022-12-27 09:05:00+00:00,False,,False,0.0,40.0,45.0,105,2022-12-27 08:00:00+00:00,16855.08984345778,16840.15233402711,16836.593666423258,16855.5,False,False
development,SIDEWAYS,12-16,2022-12-27 12:00:00+00:00,2022-12-27 16:00:00+00:00,2022-12-27 15:20:00+00:00,16874.8,16800.6,74.20000000000073,16804.309999999998,0.1,16793.18,True,2022-12-27 15:20:00+00:00,,True,2022-12-27 15:55:00+00:00,True,2022-12-27 16:00:00+00:00,False,,False,0.0,35.0,40.0,106,2022-12-27 15:00:00+00:00,16836.284907459216,16835.532094760874,16841.039321219258,16807.0,True,False
development,BEAR,08-12,2022-12-29 08:00:00+00:00,2022-12-29 12:00:00+00:00,2022-12-29 08:30:00+00:00,16575.3,16529.5,45.79999999999927,16531.79,0.15,16522.63,True,2022-12-29 08:30:00+00:00,,True,2022-12-29 08:35:00+00:00,True,2022-12-29 08:40:00+00:00,False,,False,0.0,5.0,10.0,107,2022-12-29 08:00:00+00:00,16582.27492627428,16648.668592424354,16659.847604770825,16533.0,True,True
development,BEAR,12-16,2022-12-30 12:00:00+00:00,2022-12-30 16:00:00+00:00,2022-12-30 14:10:00+00:00,16524.9,16453.0,71.90000000000146,16456.595,0.1,16445.81,True,2022-12-30 14:10:00+00:00,,True,2022-12-30 14:50:00+00:00,True,2022-12-30 14:55:00+00:00,False,,False,0.0,40.0,45.0,108,2022-12-30 14:00:00+00:00,16538.089231814323,16585.52333828732,16598.92421650121,16476.0,True,True
development,SIDEWAYS,00-04,2023-01-02 00:00:00+00:00,2023-01-02 04:00:00+00:00,2023-01-02 00:45:00+00:00,16618.8,16579.1,39.70000000000073,16581.085,0.05,16577.114999999998,True,2023-01-02 00:45:00+00:00,,True,2023-01-02 00:55:00+00:00,True,2023-01-02 01:00:00+00:00,False,,False,0.0,10.0,15.0,109,2023-01-02 00:00:00+00:00,16568.95298499382,16561.91369497039,16556.937556218214,16583.9,False,False
development,BULL,12-16,2023-01-04 12:00:00+00:00,2023-01-04 16:00:00+00:00,2023-01-04 12:25:00+00:00,16913.6,16824.5,89.09999999999854,16828.955,0.1,16815.59,True,2023-01-04 12:25:00+00:00,,True,2023-01-04 12:40:00+00:00,True,2023-01-04 12:45:00+00:00,False,,False,0.0,15.0,20.0,110,2023-01-04 12:00:00+00:00,16778.71025609851,16721.995003758937,16707.661126262243,16827.0,False,False
development,BULL,12-16,2023-01-05 12:00:00+00:00,2023-01-05 16:00:00+00:00,2023-01-05 14:05:00+00:00,16830.0,16775.1,54.900000000001455,16777.844999999998,0.1,16769.609999999997,True,2023-01-05 14:05:00+00:00,,True,2023-01-05 14:50:00+00:00,True,2023-01-05 14:55:00+00:00,False,,False,0.0,45.0,50.0,111,2023-01-05 14:00:00+00:00,16813.90072414411,16787.206897734206,16785.173636761385,16780.5,False,False
development,BULL,08-12,2023-01-15 08:00:00+00:00,2023-01-15 12:00:00+00:00,2023-01-15 08:35:00+00:00,20798.0,20673.9,124.09999999999854,20680.105000000003,0.15,20655.285000000003,True,2023-01-15 08:35:00+00:00,,True,2023-01-15 08:55:00+00:00,True,2023-01-15 09:00:00+00:00,False,,False,0.0,20.0,25.0,112,2023-01-15 08:00:00+00:00,20730.192988653736,20239.299867802758,20174.880034372614,20681.4,False,False
development,BULL,00-04,2023-01-18 00:00:00+00:00,2023-01-18 04:00:00+00:00,2023-01-18 00:20:00+00:00,21410.8,21123.1,287.7000000000007,21137.485,0.05,21108.715,True,2023-01-18 00:20:00+00:00,,False,,False,,False,,True,0.0,,,113,2023-01-18 00:00:00+00:00,21217.8593623539,21078.279222996378,21060.14313432067,21152.9,False,False
development,BULL,16-20,2023-01-18 16:00:00+00:00,2023-01-18 20:00:00+00:00,2023-01-18 17:00:00+00:00,21672.0,20810.0,862.0,20853.1,0.1,20723.8,True,2023-01-18 17:00:00+00:00,,True,2023-01-18 20:35:00+00:00,True,2023-01-18 20:40:00+00:00,False,,False,0.0,215.0,220.0,114,2023-01-18 17:00:00+00:00,21209.616875104,21150.327728934033,21157.420734309922,20851.3,True,False
development,BULL,12-16,2023-01-22 12:00:00+00:00,2023-01-22 16:00:00+00:00,2023-01-22 12:35:00+00:00,22934.1,22733.0,201.09999999999852,22743.055,0.1,22712.89,True,2023-01-22 12:35:00+00:00,,False,,False,,True,2023-01-22 14:55:00+00:00,False,0.0,,,115,2023-01-22 12:00:00+00:00,22845.55573231537,22494.43918738633,22450.755168730582,22765.4,False,False
development,BULL,08-12,2023-01-26 08:00:00+00:00,2023-01-26 12:00:00+00:00,2023-01-26 10:55:00+00:00,23189.3,22885.7,303.59999999999854,22900.88,0.15,22840.16,True,2023-01-26 10:55:00+00:00,,False,,False,,False,,True,0.0,,,116,2023-01-26 10:00:00+00:00,22981.853899810565,22889.59834946021,22878.79348276863,22893.0,False,False
development,BULL,20-00,2023-01-28 20:00:00+00:00,2023-01-29 00:00:00+00:00,2023-01-28 21:10:00+00:00,23050.6,22968.1,82.5,22972.225,0.15,22955.725,True,2023-01-28 21:10:00+00:00,,True,2023-01-28 23:05:00+00:00,False,,True,2023-01-29 00:35:00+00:00,False,0.0,115.0,,117,2023-01-28 21:00:00+00:00,23003.866029591052,22997.698399465786,22998.1619545218,22983.4,True,False
development,BULL,12-16,2023-02-02 12:00:00+00:00,2023-02-02 16:00:00+00:00,2023-02-02 14:00:00+00:00,23860.0,23750.4,109.59999999999854,23755.88,0.1,23739.44,True,2023-02-02 14:00:00+00:00,,False,,False,,True,2023-02-02 14:20:00+00:00,False,0.0,,,118,2023-02-02 14:00:00+00:00,23695.48369386934,23460.21982904123,23416.64386898442,23773.5,False,False
development,BEAR,04-08,2023-02-06 04:00:00+00:00,2023-02-06 08:00:00+00:00,2023-02-06 07:25:00+00:00,23094.0,22817.1,276.90000000000146,22830.945,0.15,22775.565,True,2023-02-06 07:25:00+00:00,,True,2023-02-06 09:25:00+00:00,True,2023-02-06 11:15:00+00:00,False,,False,0.0,120.0,230.0,119,2023-02-06 07:00:00+00:00,22977.671521388875,23152.76128077701,23197.32523231265,22826.8,True,True
development,BEAR,16-20,2023-02-08 16:00:00+00:00,2023-02-08 20:00:00+00:00,2023-02-08 16:45:00+00:00,23194.3,22849.9,344.3999999999978,22867.120000000003,0.1,22815.460000000003,True,2023-02-08 16:45:00+00:00,,True,2023-02-08 18:55:00+00:00,True,2023-02-08 19:35:00+00:00,False,,False,0.0,130.0,170.0,120,2023-02-08 16:00:00+00:00,23115.515005490153,23088.80006608433,23100.16140864905,22855.3,True,False
development,BEAR,20-00,2023-02-10 20:00:00+00:00,2023-02-11 00:00:00+00:00,2023-02-10 21:50:00+00:00,21794.4,21550.1,244.3000000000029,21562.315,0.15,21513.455,True,2023-02-10 21:50:00+00:00,,True,2023-02-10 22:00:00+00:00,True,2023-02-10 22:05:00+00:00,False,,False,0.0,10.0,15.0,121,2023-02-10 21:00:00+00:00,21825.703567930646,22156.02630540349,22210.909648514466,21571.3,True,True
