partition,dev_block,ref_min,hour,execution_start,family,target_R,H,L,R,h1_ts,h1_break_ts,entry_ts,entry_price,entry_F,exit_ts,exit_price,exit_reason,return,pnl,return_5bps,pnl_5bps,won,won_5bps,h1_break_confirmed,invalidation_close_ts,candidate,role,candidate_scope,fill_delay_min,prefill_bar_count,immediate_fill,prefill_last_close_location_R,prefill_last_close_distance_H_R,prefill_min_low_location_R,prefill_max_close_location_R,prefill_close_range_R,prefill_realized_close_path_R,prefill_signed_efficiency,prefill_upstep_fraction,prefill_upper80_close_fraction,prefill_upper90_close_fraction,prefill_nearH10_high_fraction,prefill_nearH05_high_fraction,prefill_nearH05_episode_count,prefill_last30_range_R,prefill_last30_efficiency,prefill_last30_upstep_fraction,prefill_last60_range_R,prefill_last60_efficiency,prefill_last60_upstep_fraction,stress_outcome,raw_outcome,btc_ref6_return_pct,btc_ref6_range_pct,btc_ref6_close_location,btc_last60_return_pct,btc_last120_return_pct,btc_prefill_return_pct,btc_prefill_close_vs_refH_pct,eth_ref6_return_pct,eth_ref6_range_pct,eth_ref6_close_location,eth_last60_return_pct,eth_last120_return_pct,eth_prefill_return_pct,eth_prefill_close_vs_refH_pct,market_ref6_mean_return_pct,market_ref6_breadth,market_last60_mean_return_pct,market_last120_mean_return_pct,market_last60_breadth,market_last120_breadth,market_prefill_mean_return_pct,market_prefill_breadth
reference_validation,,360,15,2025-06-04 15:00:00+00:00,E0_RESTING_H,0.4,157.82,154.51,3.3100000000000023,2025-06-04 15:40:00+00:00,,2025-06-04 15:40:00+00:00,157.82,1.0,2025-06-04 20:20:00+00:00,154.41,REFERENCE_INVALIDATION,-0.0216068939297934,-10.803446964896713,-0.0221068939297934,-11.053446964896713,False,False,False,2025-06-04 20:15:00+00:00,A20_Z1_R360_H15,CANDIDATE,A17,40.0,8.0,0.0,0.9274924471299152,0.0725075528700847,0.5921450151057421,0.9274924471299152,0.2809667673716031,0.4864048338368704,0.5155279503105533,0.625,0.5,0.125,0.375,0.125,1.0,0.2447129909365478,0.504273504273488,0.6666666666666666,,,,FAIL,FAIL,-0.004011701111188093,0.017676664231024618,0.46197790353004425,0.002544351854062654,-0.00018287786901571845,0.004364145604892844,-0.00509686016050237,-0.00014395629789865083,0.021285866381743825,0.8207547169811301,0.009709517852429128,0.00901854938601998,0.009324406757826864,0.005488076455623547,-0.002077828704543372,0.0,0.006126934853245891,0.004417835758502131,2.0,1.0,0.006844276181359854,2.0
reference_validation,,360,15,2025-06-08 15:00:00+00:00,E0_RESTING_H,0.4,151.36,147.59,3.77000000000001,2025-06-08 16:10:00+00:00,2025-06-08 16:15:00+00:00,2025-06-08 16:10:00+00:00,151.36,1.0,2025-06-08 17:00:00+00:00,152.86800000000002,TARGET,0.009963002114165,4.981501057082505,0.009463002114165,4.731501057082505,True,True,True,,A20_Z1_R360_H15,CANDIDATE,A17,70.0,14.0,0.0,0.9655172413793042,0.0344827586206959,0.6949602122015909,0.9655172413793042,0.1909814323607419,0.6047745358090248,0.4210526315789329,0.5714285714285714,0.6428571428571429,0.1428571428571428,0.1428571428571428,0.0714285714285714,1.0,0.2175066312997399,0.6,0.6666666666666666,0.2307692307692313,0.2613636363636176,0.5,WIN,WIN,0.004175567518300172,0.012032131065703092,0.6595945308816634,0.0019695165447917162,0.0010335271669998924,0.0025272604704504875,-0.0015630885122410731,-0.0008706472606415661,0.01749974136353147,0.6798544793087682,0.002185269370339471,0.0025370788489000873,0.0021765253583110322,-0.0034068516891812006,0.0016524601288293028,1.0,0.0020773929575655936,0.0017853030079499899,2.0,2.0,0.00235189291438076,2.0
reference_validation,,360,15,2025-06-09 15:00:00+00:00,E0_RESTING_H,0.4,156.6,151.25,5.349999999999994,2025-06-09 16:40:00+00:00,,2025-06-09 16:40:00+00:00,156.6,1.0,2025-06-09 21:25:00+00:00,158.73999999999998,TARGET,0.0136653895274583,6.832694763729164,0.0131653895274583,6.582694763729164,True,True,False,,A20_Z1_R360_H15,CANDIDATE,A17,100.0,20.0,0.0,0.8953271028037377,0.1046728971962622,0.4785046728971971,0.9476635514018688,0.3794392523364492,0.8168224299065332,0.4599542334096144,0.7,0.25,0.15,0.2,0.05,1.0,0.271028037383181,0.5912408759124085,0.6666666666666666,0.3196261682243009,0.5019762845849784,0.75,WIN,WIN,0.01578433427960002,0.02051669189261558,0.8079572231285108,0.005517383216011806,-0.0012470344629069707,0.003689066028517596,-0.0002509607815900372,0.014252781397213754,0.022989959680607103,0.6875859697386578,0.005520865213779702,-0.005659932395251754,0.014084061648898638,0.006856438655086228,0.015018557838406887,2.0,0.005519124214895754,-0.0034534834290793626,2.0,0.0,0.008886563838708117,2.0
reference_validation,,360,15,2025-06-10 15:00:00+00:00,E0_RESTING_H,0.4,161.94,156.57,5.3700000000000045,2025-06-10 18:50:00+00:00,2025-06-10 18:50:00+00:00,2025-06-10 18:50:00+00:00,161.94,1.0,2025-06-10 18:55:00+00:00,164.088,TARGET,0.0132641719155242,6.632085957762102,0.0127641719155242,6.382085957762102,True,True,True,,A20_Z1_R360_H15,CANDIDATE,A17,230.0,46.0,0.0,0.8808193668528891,0.1191806331471109,-0.0633147113594046,0.8808193668528891,0.8659217877094976,2.726256983240224,0.2882513661202182,0.5434782608695652,0.0217391304347826,0.0,0.0,0.0,0.0,0.6126629422718788,0.9141104294478608,0.5,0.694599627560519,0.6775599128540287,0.5,WIN,WIN,-0.004330985205141635,0.013124993668210468,0.10616798821135628,-0.006294678443334534,-0.009721373523644439,0.00502859668996769,-0.006626133675123658,0.02324728769173201,0.04633035237684353,0.4982638888888887,-0.0027200466710420867,-0.010530885411956237,0.00953881702581949,-0.013395409329979291,0.009458151243295188,1.0,-0.00450736255718831,-0.010126129467800338,0.0,0.0,0.00728370685789359,2.0
reference_validation,,360,15,2025-06-13 15:00:00+00:00,E0_RESTING_H,0.4,146.41,143.55,2.859999999999985,2025-06-13 15:05:00+00:00,2025-06-13 15:05:00+00:00,2025-06-13 15:05:00+00:00,146.41,1.0,2025-06-13 15:20:00+00:00,147.554,TARGET,0.0078136739293763,3.9068369646881873,0.0073136739293763,3.6568369646881873,True,True,True,,A20_Z1_R360_H15,CANDIDATE,A17,5.0,1.0,0.0,0.7762237762237798,0.2237762237762201,0.7202797202797248,0.7762237762237798,0.0,0.1153846153846104,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,WIN,WIN,0.002263102638248471,0.011297587979740049,0.7143339239011178,0.002205658292042889,0.0011393477663439455,-0.0008435295564178658,-0.004056822111675684,0.008126204526037517,0.02361844698462754,0.5732643524699578,-0.001892352300132516,-0.0016095455099977007,-0.0023374063854946225,-0.01229234713588312,0.005194653582142994,2.0,0.00015665299595518656,-0.0002350988718268776,1.0,1.0,-0.0015904679709562441,0.0
reference_validation,,360,15,2025-06-15 15:00:00+00:00,E0_RESTING_H,0.4,152.48,144.15,8.329999999999984,2025-06-15 15:05:00+00:00,,2025-06-15 15:05:00+00:00,152.48,1.0,2025-06-16 01:50:00+00:00,155.81199999999998,TARGET,0.0218520461699893,10.926023084994686,0.0213520461699893,10.676023084994684,True,True,False,,A20_Z1_R360_H15,CANDIDATE,A17,5.0,1.0,0.0,0.9039615846338556,0.0960384153661445,0.8643457382953185,0.9039615846338556,0.0,0.0192076830732289,-1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,WIN,WIN,0.004472670868295392,0.009452755160007657,0.8090945512820471,0.0013481509853257023,0.003515439429928824,-0.0005538723726566941,-0.002354206478368037,0.01116455917256065,0.01869129532011096,0.8469130617387657,0.0022502055476223415,0.00914992810770765,-0.0014287340395884307,-0.004277886497064509,0.007818615020428021,2.0,0.001799178266474022,0.006332683768818237,2.0,2.0,-0.0009913032061225624,0.0
reference_validation,,360,15,2025-06-16 15:00:00+00:00,E0_RESTING_H,0.4,157.71,154.58,3.1299999999999955,2025-06-16 16:15:00+00:00,2025-06-16 16:20:00+00:00,2025-06-16 16:15:00+00:00,157.71,1.0,2025-06-16 16:30:00+00:00,157.36,FAILED_BREAK,-0.002219263204616,-1.1096316023080366,-0.002719263204616,-1.3596316023080366,False,False,True,2025-06-16 16:25:00+00:00,A20_Z1_R360_H15,CANDIDATE,A17,75.0,15.0,0.0,0.9329073482428089,0.0670926517571911,0.463258785942489,0.9329073482428089,0.3993610223642178,1.1533546325878654,0.313019390581715,0.5333333333333333,0.2,0.0666666666666666,0.1333333333333333,0.0666666666666666,1.0,0.4664536741213999,0.3599999999999974,0.6666666666666666,0.4664536741213999,0.2750809061488651,0.5833333333333334,FAIL,FAIL,0.0032295671539952497,0.012217962041698466,0.7877703320134041,0.0034730942562304357,0.007823019537388953,0.001435601235938222,-0.0011544193660345536,0.003373213565870836,0.02459435796559304,0.7210664200955421,3.0322211398869925e-05,0.009287984912762504,0.00021603920543067368,-0.006598883497521246,0.003301390359933043,2.0,0.0017517082338146528,0.008555502225075728,2.0,2.0,0.0008258202206844478,2.0
reference_validation,,360,15,2025-06-19 15:00:00+00:00,E0_RESTING_H,0.4,146.45,142.84,3.609999999999985,2025-06-19 22:05:00+00:00,2025-06-19 22:05:00+00:00,2025-06-19 22:05:00+00:00,146.45,1.0,2025-06-19 22:25:00+00:00,146.45,FAILED_BREAK,0.0,0.0,-0.0005,-0.25,False,False,True,2025-06-19 22:20:00+00:00,A20_Z1_R360_H15,CANDIDATE,A17,425.0,85.0,0.0,0.8670360110803347,0.1329639889196653,-0.0027700831024905,0.8670360110803347,0.8227146814404462,4.465373961218872,0.1786600496277906,0.5058823529411764,0.0470588235294117,0.0,0.0235294117647058,0.0,0.0,0.2576177285318589,0.619047619047601,0.6666666666666666,0.3047091412742379,0.3193717277486839,0.5,FAIL,FAIL,-0.0054890572310162256,0.009327956782676242,0.04675110699206457,-0.0012816577129701745,-0.005649588005108064,0.003015187361379512,-0.0058258380057145676,-0.010620753086321821,0.0201311893189294,0.03722133757961582,-0.005162283044590876,-0.011310603839662647,0.006643586414707192,-0.012492138364779914,-0.008054905158669023,0.0,-0.0032219703787805254,-0.008480095922385356,0.0,0.0,0.004829386888043352,2.0
reference_validation,,360,15,2025-06-23 15:00:00+00:00,E0_RESTING_H,0.4,137.46,132.79,4.670000000000016,2025-06-23 18:00:00+00:00,2025-06-23 18:00:00+00:00,2025-06-23 18:00:00+00:00,137.46,1.0,2025-06-23 19:35:00+00:00,139.328,TARGET,0.0135894078277316,6.794703913865829,0.0130894078277316,6.544703913865829,True,True,True,,A20_Z1_R360_H15,CANDIDATE,A17,180.0,36.0,0.0,0.8372591006423947,0.1627408993576053,-0.468950749464666,0.8608137044967873,1.239828693790144,3.203426124196993,0.1323529411764698,0.5555555555555556,0.1111111111111111,0.0,0.0833333333333333,0.0277777777777777,1.0,0.2548179871520329,0.4468085106382867,0.6666666666666666,1.0770877944325448,0.7495590828924066,0.75,WIN,WIN,-0.0023089652869511257,0.0181787934092891,0.45248280716954165,-0.007044545730899854,-0.0005578397140556524,0.00837030554617657,-0.0015682796196750948,0.005484759886943191,0.037823166359465255,0.49069551058385724,-0.009075731354864613,0.0034962410993735205,0.0002199532819229244,-0.018683642641346587,0.0015878972999960328,1.0,-0.008060138542882234,0.001469200692658934,0.0,1.0,0.004295129414049748,2.0
reference_validation,,360,15,2025-06-24 15:00:00+00:00,E0_RESTING_H,0.4,145.73,142.93,2.799999999999983,2025-06-24 16:55:00+00:00,2025-06-24 16:55:00+00:00,2025-06-24 16:55:00+00:00,145.73,1.0,2025-06-24 17:10:00+00:00,145.48,FAILED_BREAK,-0.0017155012694709,-0.8577506347354769,-0.0022155012694709,-1.1077506347354769,False,False,True,2025-06-24 17:05:00+00:00,A20_Z1_R360_H15,CANDIDATE,A17,115.0,23.0,0.0,0.95357142857143,0.04642857142857,0.2107142857142882,0.95357142857143,0.617857142857143,2.4357142857143184,0.1026392961876808,0.4782608695652174,0.1739130434782608,0.0869565217391304,0.1739130434782608,0.1304347826086956,1.0,0.5785714285714235,0.3584905660377346,0.6666666666666666,0.717857142857144,0.2879818594104251,0.5833333333333334,FAIL,FAIL,0.004733290332292528,0.008262252798573833,0.8097096292895646,0.004052179427001423,0.0029406645787821706,0.004848485997898555,0.0032720672818833396,0.01148439678819857,0.022041333673528153,0.6262135922330097,0.0039041036467220014,0.007182973079393973,0.01943225870171772,0.011102040816326486,0.008108843560245549,2.0,0.003978141536861712,0.005061818829088072,2.0,2.0,0.012140372349808137,2.0
reference_validation,,360,15,2025-06-27 15:00:00+00:00,E0_RESTING_H,0.4,143.45,141.06,2.3899999999999864,2025-06-27 15:50:00+00:00,2025-06-27 15:50:00+00:00,2025-06-27 15:50:00+00:00,143.45,1.0,2025-06-27 16:00:00+00:00,143.42,FAILED_BREAK,-0.0002091321017776,-0.1045660508888213,-0.0007091321017776,-0.3545660508888213,False,False,True,2025-06-27 15:55:00+00:00,A20_Z1_R360_H15,CANDIDATE,A17,50.0,10.0,0.0,0.8284518828451888,0.1715481171548112,0.1882845188284482,0.9372384937238584,0.7112970711297183,0.9121338912133972,0.5779816513761408,0.7,0.2,0.1,0.2,0.1,1.0,0.5313807531380826,0.6,0.6666666666666666,,,,FAIL,FAIL,-0.004135538704640451,0.00803032991671092,0.22869168712731666,-0.002499634748013624,-0.0011544398575284998,0.005100048071145169,-0.001086141063970314,-0.010208084737728274,0.020738202386358952,0.19112084411705962,-0.0019696070675105926,-0.0027585638998683937,0.0053424934663866,-0.011247680419696815,-0.007171811721184362,0.0,-0.002234620907762108,-0.0019565018786984467,0.0,0.0,0.005221270768765884,2.0
reference_validation,,360,15,2025-06-28 15:00:00+00:00,E0_RESTING_H,0.4,147.55,145.55,2.0,2025-06-28 15:40:00+00:00,,2025-06-28 15:40:00+00:00,147.55,1.0,2025-06-28 15:55:00+00:00,148.35000000000002,TARGET,0.0054218908844461,2.710945442223056,0.0049218908844461,2.460945442223056,True,True,False,,A20_Z1_R360_H15,CANDIDATE,A17,40.0,8.0,0.0,0.7199999999999989,0.2800000000000011,0.539999999999992,0.8499999999999943,0.2399999999999948,0.5899999999999892,0.1864406779661041,0.5,0.125,0.0,0.0,0.0,0.0,0.2250000000000085,0.1578947368421131,0.5,,,,WIN,WIN,-0.0016668266099690854,0.0027223315178234514,0.3805279396640422,0.0007873611260291735,-0.0012145662190264916,0.0006523510301827962,-0.0010313840764361037,0.0006602648487374907,0.0045445735235290895,0.5970961887477257,0.001267652159550714,-4.536119885534262e-05,-0.0001897008911818654,-0.002017033643297972,-0.0005032808806157973,1.0,0.0010275066427899437,-0.0006299637089409171,2.0,0.0,0.00023132506950046539,1.0
reference_validation,,360,15,2025-06-29 15:00:00+00:00,E0_RESTING_H,0.4,152.49,150.42,2.0700000000000216,2025-06-29 22:15:00+00:00,2025-06-29 22:15:00+00:00,2025-06-29 22:15:00+00:00,152.49,1.0,2025-06-29 22:20:00+00:00,153.318,TARGET,0.0054298642533936,2.714932126696823,0.0049298642533936,2.464932126696823,True,True,True,,A20_Z1_R360_H15,CANDIDATE,A17,435.0,87.0,0.0,0.9371980676328532,0.0628019323671469,-0.3768115942028952,0.9371980676328532,1.1787439613526574,6.835748792270463,0.0798586572438179,0.4942528735632184,0.0229885057471264,0.0114942528735632,0.0229885057471264,0.0,0.0,0.4975845410627973,0.4285714285714336,0.8333333333333334,0.7729468599033709,0.5652173913043389,0.8333333333333334,WIN,WIN,0.002191198053093979,0.008456455832998847,0.33680403331870923,-0.0011035698447688924,-0.0023836888370687426,-0.001337423767772128,-0.006906054433681419,-0.0016661481275279666,0.012432904551214038,0.16655672823219508,-0.0029640956033263333,-0.006024120938915023,0.0024356840007544456,-0.00782480235068761,0.0002625249627830062,1.0,-0.002033832724047613,-0.004203904887991883,0.0,0.0,0.0005491301164911588,1.0
reference_validation,,360,15,2025-06-30 15:00:00+00:00,E0_RESTING_H,0.4,152.31,149.56,2.75,2025-06-30 15:25:00+00:00,2025-06-30 15:25:00+00:00,2025-06-30 15:25:00+00:00,152.31,1.0,2025-06-30 15:30:00+00:00,153.41,TARGET,0.0072221127962708,3.611056398135415,0.0067221127962708,3.361056398135415,True,True,True,,A20_Z1_R360_H15,CANDIDATE,A17,25.0,5.0,0.0,0.716363636363636,0.2836363636363641,0.4436363636363632,0.8327272727272699,0.2945454545454554,0.6763636363636413,0.12903225806452,0.4,0.2,0.0,0.0,0.0,0.0,,,,,,,WIN,WIN,-0.006425021101876149,0.011408286462260395,0.05410509031198209,-0.00667368801043533,-0.0070903187946457225,0.0005816534694083053,-0.010099465698511723,-0.012245079884761645,0.018168691107637892,0.13185820727026756,-0.009552173312422196,-0.00856525823887555,0.005000574307139516,-0.010601092013440172,-0.009335050493318897,0.0,-0.008112930661428763,-0.007827788516760636,0.0,0.0,0.0027911138882739106,2.0
reference_validation,,360,15,2025-07-02 15:00:00+00:00,E0_RESTING_H,0.4,150.59,147.03,3.5600000000000023,2025-07-02 15:10:00+00:00,2025-07-02 15:10:00+00:00,2025-07-02 15:10:00+00:00,150.59,1.0,2025-07-02 15:30:00+00:00,150.52,FAILED_BREAK,-0.000464838302676,-0.2324191513380369,-0.000964838302676,-0.4824191513380369,False,False,True,2025-07-02 15:25:00+00:00,A20_Z1_R360_H15,CANDIDATE,A17,10.0,2.0,0.0,0.9157303370786486,0.0842696629213514,0.808988764044942,0.9157303370786486,0.0196629213483126,0.0308988764044902,1.0,1.0,1.0,0.5,1.0,0.5,1.0,,,,,,,FAIL,FAIL,0.003760742491282887,0.00920288816011622,0.9692400482508989,0.003456979450280784,0.007112437822069717,0.0008446156906098956,0.0005613763802043703,0.008312942454830496,0.016727841383277816,0.9183821748607437,0.008164682337084228,0.01271462859252881,0.001272110001053317,-9.305298760775571e-05,0.006036842473056692,2.0,0.005810830893682506,0.009913533207299263,2.0,2.0,0.0010583628458316063,2.0
reference_validation,,360,15,2025-07-06 15:00:00+00:00,E0_RESTING_H,0.4,152.03,146.66,5.3700000000000045,2025-07-06 16:40:00+00:00,2025-07-06 16:45:00+00:00,2025-07-06 16:40:00+00:00,152.03,1.0,2025-07-06 18:25:00+00:00,151.95,FAILED_BREAK,-0.0005262119318556,-0.2631059659278234,-0.0010262119318556,-0.5131059659278234,False,False,True,2025-07-06 18:20:00+00:00,A20_Z1_R360_H15,CANDIDATE,A17,100.0,20.0,0.0,0.9106145251396668,0.0893854748603332,0.7616387337057728,0.9627560521415292,0.1620111731843582,0.6480446927374224,0.0,0.55,1.0,0.5,0.75,0.3,3.0,0.1489757914338939,0.2250000000000053,0.6666666666666666,0.2216014897579137,0.2923076923077093,0.6666666666666666,FAIL,FAIL,0.008567601516212608,0.012267848171487301,0.849517107134837,0.0015168351221379606,0.006331272511832964,-0.0015962820771873165,-0.0034369553837536593,0.0185796352547285,0.02624523169282725,0.8385703648548007,0.00045749768318481543,0.015708676890340945,-0.005139609780501542,-0.00933681015022969,0.013573618385470554,2.0,0.000987166402661388,0.011019974701086954,2.0,2.0,-0.003367945928844429,0.0
reference_validation,,360,15,2025-07-09 15:00:00+00:00,E0_RESTING_H,0.4,155.48,152.23,3.25,2025-07-09 19:20:00+00:00,2025-07-09 19:20:00+00:00,2025-07-09 19:20:00+00:00,155.48,1.0,2025-07-09 19:45:00+00:00,156.78,TARGET,0.008361204013378,4.180602006689016,0.007861204013378,3.930602006689016,True,True,True,,A20_Z1_R360_H15,CANDIDATE,A17,260.0,52.0,0.0,0.9353846153846216,0.0646153846153783,0.283076923076928,0.9353846153846216,0.6307692307692343,3.627692307692288,0.1348600508905862,0.5384615384615384,0.1153846153846153,0.0192307692307692,0.0576923076923076,0.0192307692307692,1.0,0.3138461538461482,0.6240601503759434,0.6666666666666666,0.3599999999999961,0.2421875000000069,0.5833333333333334,WIN,WIN,0.0020964476399081278,0.012031422271223814,0.3138602520045819,-0.0027195226541368855,-0.004086502828343108,0.010008259823355514,0.0017395900253784902,0.011698460124109467,0.027245810521214338,0.5364091161756516,-0.004695507989146863,-0.006716810831139619,0.03579514906441905,0.02287530379510172,0.006897453882008797,2.0,-0.0037075153216418744,-0.005401656829741364,0.0,0.0,0.022901704443887283,2.0
reference_validation,,360,15,2025-07-10 15:00:00+00:00,E0_RESTING_H,0.4,159.01,156.09,2.9199999999999875,2025-07-10 17:05:00+00:00,2025-07-10 17:05:00+00:00,2025-07-10 17:05:00+00:00,159.01,1.0,2025-07-10 17:50:00+00:00,160.178,TARGET,0.0073454499716998,3.672724985849918,0.0068454499716998,3.422724985849918,True,True,True,,A20_Z1_R360_H15,CANDIDATE,A17,125.0,25.0,0.0,0.7226027397260254,0.2773972602739745,-0.2020547945205499,0.8561643835616475,0.8630136986301442,1.962328767123312,0.2495636998254741,0.6,0.12,0.0,0.0,0.0,0.0,0.2773972602739648,-0.3947368421052828,0.5,0.8904109589041115,0.6578947368421009,0.75,WIN,WIN,8.814122742961672e-05,0.007563289716264221,0.9070154577883507,0.004018058690745008,0.0034843771574304405,0.013117484493471387,0.012406401541431356,-0.0043482628474664775,0.013433266070913882,0.49570815450643557,-0.002885137052992426,-0.000734542207371347,0.011069472470452757,0.004266284896206285,-0.0021300608100184304,1.0,0.000566460818876291,0.0013749174750295468,1.0,1.0,0.012093478481962072,2.0
reference_validation,,360,15,2025-07-13 15:00:00+00:00,E0_RESTING_H,0.4,164.12,161.5,2.6200000000000045,2025-07-14 02:25:00+00:00,2025-07-14 02:25:00+00:00,2025-07-14 02:25:00+00:00,164.12,1.0,2025-07-14 02:35:00+00:00,163.98,FAILED_BREAK,-0.0008530343650987,-0.4265171825493796,-0.0013530343650987,-0.6765171825493796,False,False,True,2025-07-14 02:30:00+00:00,A20_Z1_R360_H15,CANDIDATE,A17,685.0,137.0,0.0,0.9236641221373982,0.0763358778626017,-0.7442748091602998,0.9236641221373982,1.6564885496183082,10.167938931297645,0.0450450450450448,0.5036496350364964,0.0072992700729927,0.0072992700729927,0.0072992700729927,0.0,0.0,0.5534351145038114,0.984126984126998,0.8333333333333334,0.874045801526713,0.7916666666666834,0.75,FAIL,FAIL,0.007278404486850354,0.01696271605624641,0.5323533793514433,0.0013774778574442426,0.0027977202634519305,0.007386703932920735,-0.0005415569763068673,0.010660944728924315,0.02560771010746056,0.5644043415718578,-0.0006692970038919555,0.0004020087034883879,0.002886602080898415,-0.008176796311996637,0.008969674607887335,2.0,0.00035409042677614355,0.0015998644834701592,1.0,2.0,0.005136653006909575,2.0
reference_validation,,360,15,2025-07-15 15:00:00+00:00,E0_RESTING_H,0.4,162.13,157.11,5.019999999999982,2025-07-15 17:45:00+00:00,2025-07-15 17:45:00+00:00,2025-07-15 17:45:00+00:00,162.13,1.0,2025-07-15 18:40:00+00:00,161.71,FAILED_BREAK,-0.002590513785234,-1.2952568926170027,-0.003090513785234,-1.5452568926170027,False,False,True,2025-07-15 18:35:00+00:00,A20_Z1_R360_H15,CANDIDATE,A17,165.0,33.0,0.0,0.9900398406374536,0.0099601593625464,0.0179282868525847,0.9900398406374536,0.840637450199206,2.0737051792829093,0.4217098943323674,0.6666666666666666,0.303030303030303,0.1212121212121212,0.1515151515151515,0.1212121212121212,1.0,0.211155378486057,0.5057471264367679,0.6666666666666666,0.2788844621513965,0.2176870748299308,0.5,FAIL,FAIL,-0.006739941044785036,0.024329278597270527,0.10685048020696754,-0.017686447956174356,-0.010353860725469954,0.013046259859492482,-0.008498748521094557,0.0012040412737277517,0.03563774396183939,0.15449146950702158,-0.024136789344802456,-0.007501500300060027,0.037172773110373036,0.006838192134611676,-0.002767949885528642,1.0,-0.020911618650488406,-0.00892768051276499,0.0,0.0,0.02510951648493276,2.0
reference_validation,,360,15,2025-07-16 15:00:00+00:00,E0_RESTING_H,0.4,168.01,165.48,2.530000000000001,2025-07-16 15:05:00+00:00,2025-07-16 15:05:00+00:00,2025-07-16 15:05:00+00:00,168.01,1.0,2025-07-16 15:15:00+00:00,167.53,FAILED_BREAK,-0.0028569727992381,-1.4284863996190666,-0.0033569727992381,-1.6784863996190666,False,False,True,2025-07-16 15:10:00+00:00,A20_Z1_R360_H15,CANDIDATE,A17,5.0,1.0,0.0,0.8221343873517832,0.1778656126482167,0.7826086956521807,0.8221343873517832,0.0,0.0118577075098818,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,FAIL,FAIL,0.0027136161863288155,0.00961100589985863,0.7551359384561651,0.0031065846784525952,0.003714813631046976,0.0021836684453608868,-0.00016848295765536925,0.02752542972923422,0.03780108899621624,0.8764648437499978,0.01763415008280189,0.027460474995416817,0.0017749968468427912,-0.002878244148590947,0.015119522957781517,2.0,0.010370367380627243,0.015587644313231896,2.0,2.0,0.001979332646101839,2.0
reference_validation,,360,15,2025-07-17 15:00:00+00:00,E0_RESTING_H,0.4,178.17,172.67,5.5,2025-07-18 00:30:00+00:00,2025-07-18 00:35:00+00:00,2025-07-18 00:30:00+00:00,178.17,1.0,2025-07-18 01:10:00+00:00,180.37,TARGET,0.012347757759443,6.173878879721539,0.011847757759443,5.923878879721539,True,True,True,,A20_Z1_R360_H15,CANDIDATE,A17,570.0,114.0,0.0,0.8818181818181859,0.118181818181814,-0.276363636363633,0.8818181818181859,1.107272727272728,7.487272727272697,0.0650801359883442,0.5526315789473685,0.0087719298245614,0.0,0.0087719298245614,0.0,0.0,0.4709090909090915,0.4023529411764697,0.6666666666666666,0.4709090909090915,0.1139646869983952,0.5833333333333334,WIN,WIN,0.0037130135504286343,0.015187839623284917,0.7430139720558869,0.004157745735710483,0.007633218586157398,0.006139639537223962,0.0022278813988680923,-0.0063186709622418125,0.035199841247607014,0.5365611009782777,0.0075121208290087615,4.085706447831683e-05,0.015058131390951246,-0.001234702608955196,-0.001302828705906589,1.0,0.005834933282359622,0.003837037825317857,2.0,2.0,0.010598885464087604,2.0
reference_validation,,360,15,2025-07-19 15:00:00+00:00,E0_RESTING_H,0.4,177.87,174.73,3.140000000000015,2025-07-19 16:35:00+00:00,,2025-07-19 16:35:00+00:00,177.87,1.0,2025-07-20 01:05:00+00:00,179.126,TARGET,0.0070613369314667,3.530668465733356,0.0065613369314667,3.280668465733356,True,True,False,,A20_Z1_R360_H15,CANDIDATE,A17,95.0,19.0,0.0,0.8853503184713337,0.1146496815286662,0.0318471337579688,0.9522292993630558,0.7675159235668743,1.5541401273885262,0.5163934426229476,0.631578947368421,0.4210526315789473,0.1052631578947368,0.2105263157894736,0.1578947368421052,1.0,0.4458598726114647,0.6718749999999879,0.6666666666666666,0.4713375796178379,0.3148148148148083,0.5833333333333334,WIN,WIN,-0.003386494004601226,0.007145321926202663,0.05007731652193578,-0.0043125407262603055,-0.004742928536324076,0.002966239267568449,-0.00379550212737223,-0.006331785563528869,0.014568111016709163,0.10264385692068807,-0.007541113543929834,-0.008458013209327375,0.0070603428500222165,-0.005937671225217711,-0.004859139784065047,0.0,-0.00592682713509507,-0.0066004708728257255,0.0,0.0,0.005013291058795333,2.0
