partition,date_utc,signal_ts,window_status,entry_name,entry_fraction,planned_entry_px,H,L,range,eligible_start,h2_bar_start,opposite_break_bar_start,session_end,filled,fill_bar_start,entry_px,h2_after_fill,minutes_fill_to_h2,terminal
development,2023-06-07,2023-06-07 14:55:00+00:00,H2_ARRIVAL,F05,0.05,26362.66,26968.0,26330.8,637.2000000000007,2023-06-07 15:10:00+00:00,2023-06-07 15:50:00+00:00,,2023-06-07 20:00:00+00:00,True,2023-06-07 15:40:00+00:00,26362.66,True,10.0,H2_ARRIVAL
development,2023-06-07,2023-06-07 14:55:00+00:00,H2_ARRIVAL,F10,0.1,26394.52,26968.0,26330.8,637.2000000000007,2023-06-07 15:10:00+00:00,2023-06-07 15:50:00+00:00,,2023-06-07 20:00:00+00:00,True,2023-06-07 15:40:00+00:00,26394.52,True,10.0,H2_ARRIVAL
development,2023-06-07,2023-06-07 14:55:00+00:00,H2_ARRIVAL,F15,0.15,26426.38,26968.0,26330.8,637.2000000000007,2023-06-07 15:10:00+00:00,2023-06-07 15:50:00+00:00,,2023-06-07 20:00:00+00:00,True,2023-06-07 15:40:00+00:00,26426.38,True,10.0,H2_ARRIVAL
development,2023-06-07,2023-06-07 14:55:00+00:00,H2_ARRIVAL,F20,0.2,26458.239999999998,26968.0,26330.8,637.2000000000007,2023-06-07 15:10:00+00:00,2023-06-07 15:50:00+00:00,,2023-06-07 20:00:00+00:00,True,2023-06-07 15:40:00+00:00,26458.239999999998,True,10.0,H2_ARRIVAL
development,2023-06-07,2023-06-07 14:55:00+00:00,H2_ARRIVAL,F25,0.25,26490.1,26968.0,26330.8,637.2000000000007,2023-06-07 15:10:00+00:00,2023-06-07 15:50:00+00:00,,2023-06-07 20:00:00+00:00,True,2023-06-07 15:10:00+00:00,26490.1,True,40.0,H2_ARRIVAL
development,2023-06-08,2023-06-08 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F05,0.05,26314.745,26594.9,26300.0,294.90000000000146,2023-06-08 13:45:00+00:00,,2023-06-08 14:35:00+00:00,2023-06-08 20:00:00+00:00,False,,,False,,OPPOSITE_BREAK_BEFORE_H2
development,2023-06-08,2023-06-08 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F10,0.1,26329.49,26594.9,26300.0,294.90000000000146,2023-06-08 13:45:00+00:00,,2023-06-08 14:35:00+00:00,2023-06-08 20:00:00+00:00,False,,,False,,OPPOSITE_BREAK_BEFORE_H2
development,2023-06-08,2023-06-08 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F15,0.15,26344.235,26594.9,26300.0,294.90000000000146,2023-06-08 13:45:00+00:00,,2023-06-08 14:35:00+00:00,2023-06-08 20:00:00+00:00,True,2023-06-08 13:55:00+00:00,26344.235,False,,OPPOSITE_BREAK_BEFORE_H2
development,2023-06-08,2023-06-08 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F20,0.2,26358.98,26594.9,26300.0,294.90000000000146,2023-06-08 13:45:00+00:00,,2023-06-08 14:35:00+00:00,2023-06-08 20:00:00+00:00,True,2023-06-08 13:55:00+00:00,26358.98,False,,OPPOSITE_BREAK_BEFORE_H2
development,2023-06-08,2023-06-08 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F25,0.25,26373.725,26594.9,26300.0,294.90000000000146,2023-06-08 13:45:00+00:00,,2023-06-08 14:35:00+00:00,2023-06-08 20:00:00+00:00,True,2023-06-08 13:50:00+00:00,26373.725,False,,OPPOSITE_BREAK_BEFORE_H2
development,2023-06-09,2023-06-09 15:50:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F05,0.05,26491.71,26775.0,26476.8,298.2000000000007,,,,2023-06-09 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
development,2023-06-09,2023-06-09 15:50:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F10,0.1,26506.62,26775.0,26476.8,298.2000000000007,,,,2023-06-09 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
development,2023-06-09,2023-06-09 15:50:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F15,0.15,26521.53,26775.0,26476.8,298.2000000000007,,,,2023-06-09 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
development,2023-06-09,2023-06-09 15:50:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F20,0.2,26536.44,26775.0,26476.8,298.2000000000007,,,,2023-06-09 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
development,2023-06-09,2023-06-09 15:50:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F25,0.25,26551.35,26775.0,26476.8,298.2000000000007,,,,2023-06-09 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
development,2023-06-13,2023-06-13 15:05:00+00:00,H2_ARRIVAL,F05,0.05,25915.125,26430.5,25888.0,542.5,2023-06-13 15:10:00+00:00,2023-06-13 15:15:00+00:00,,2023-06-13 20:00:00+00:00,True,2023-06-13 15:10:00+00:00,25915.125,True,5.0,H2_ARRIVAL
development,2023-06-13,2023-06-13 15:05:00+00:00,H2_ARRIVAL,F10,0.1,25942.25,26430.5,25888.0,542.5,2023-06-13 15:10:00+00:00,2023-06-13 15:15:00+00:00,,2023-06-13 20:00:00+00:00,True,2023-06-13 15:10:00+00:00,25942.25,True,5.0,H2_ARRIVAL
development,2023-06-13,2023-06-13 15:05:00+00:00,H2_ARRIVAL,F15,0.15,25969.375,26430.5,25888.0,542.5,2023-06-13 15:10:00+00:00,2023-06-13 15:15:00+00:00,,2023-06-13 20:00:00+00:00,False,,,False,,H2_ARRIVAL
development,2023-06-13,2023-06-13 15:05:00+00:00,H2_ARRIVAL,F20,0.2,25996.5,26430.5,25888.0,542.5,2023-06-13 15:10:00+00:00,2023-06-13 15:15:00+00:00,,2023-06-13 20:00:00+00:00,False,,,False,,H2_ARRIVAL
development,2023-06-13,2023-06-13 15:05:00+00:00,H2_ARRIVAL,F25,0.25,26023.625,26430.5,25888.0,542.5,2023-06-13 15:10:00+00:00,2023-06-13 15:15:00+00:00,,2023-06-13 20:00:00+00:00,False,,,False,,H2_ARRIVAL
development,2023-07-05,2023-07-05 13:35:00+00:00,NO_H2_BY_SESSION_END,F05,0.05,30235.57,30797.4,30206.0,591.4000000000015,2023-07-05 13:40:00+00:00,,,2023-07-05 20:00:00+00:00,True,2023-07-05 15:35:00+00:00,30235.57,False,,NO_H2_BY_SESSION_END
development,2023-07-05,2023-07-05 13:35:00+00:00,NO_H2_BY_SESSION_END,F10,0.1,30265.14,30797.4,30206.0,591.4000000000015,2023-07-05 13:40:00+00:00,,,2023-07-05 20:00:00+00:00,True,2023-07-05 15:15:00+00:00,30265.14,False,,NO_H2_BY_SESSION_END
development,2023-07-05,2023-07-05 13:35:00+00:00,NO_H2_BY_SESSION_END,F15,0.15,30294.71,30797.4,30206.0,591.4000000000015,2023-07-05 13:40:00+00:00,,,2023-07-05 20:00:00+00:00,True,2023-07-05 13:40:00+00:00,30294.71,False,,NO_H2_BY_SESSION_END
development,2023-07-05,2023-07-05 13:35:00+00:00,NO_H2_BY_SESSION_END,F20,0.2,30324.28,30797.4,30206.0,591.4000000000015,2023-07-05 13:40:00+00:00,,,2023-07-05 20:00:00+00:00,True,2023-07-05 13:40:00+00:00,30324.28,False,,NO_H2_BY_SESSION_END
development,2023-07-05,2023-07-05 13:35:00+00:00,NO_H2_BY_SESSION_END,F25,0.25,30353.85,30797.4,30206.0,591.4000000000015,2023-07-05 13:40:00+00:00,,,2023-07-05 20:00:00+00:00,True,2023-07-05 13:40:00+00:00,30353.85,False,,NO_H2_BY_SESSION_END
development,2023-07-11,2023-07-11 13:45:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F05,0.05,30336.64,30557.8,30325.0,232.79999999999927,2023-07-11 13:50:00+00:00,,2023-07-11 14:45:00+00:00,2023-07-11 20:00:00+00:00,False,,,False,,OPPOSITE_BREAK_BEFORE_H2
development,2023-07-11,2023-07-11 13:45:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F10,0.1,30348.28,30557.8,30325.0,232.79999999999927,2023-07-11 13:50:00+00:00,,2023-07-11 14:45:00+00:00,2023-07-11 20:00:00+00:00,False,,,False,,OPPOSITE_BREAK_BEFORE_H2
development,2023-07-11,2023-07-11 13:45:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F15,0.15,30359.92,30557.8,30325.0,232.79999999999927,2023-07-11 13:50:00+00:00,,2023-07-11 14:45:00+00:00,2023-07-11 20:00:00+00:00,False,,,False,,OPPOSITE_BREAK_BEFORE_H2
development,2023-07-11,2023-07-11 13:45:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F20,0.2,30371.56,30557.8,30325.0,232.79999999999927,2023-07-11 13:50:00+00:00,,2023-07-11 14:45:00+00:00,2023-07-11 20:00:00+00:00,True,2023-07-11 14:15:00+00:00,30371.56,False,,OPPOSITE_BREAK_BEFORE_H2
development,2023-07-11,2023-07-11 13:45:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F25,0.25,30383.2,30557.8,30325.0,232.79999999999927,2023-07-11 13:50:00+00:00,,2023-07-11 14:45:00+00:00,2023-07-11 20:00:00+00:00,True,2023-07-11 13:50:00+00:00,30383.2,False,,OPPOSITE_BREAK_BEFORE_H2
development,2023-07-14,2023-07-14 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F05,0.05,31082.265,31284.9,31071.6,213.3000000000029,2023-07-14 13:45:00+00:00,,2023-07-14 14:55:00+00:00,2023-07-14 20:00:00+00:00,False,,,False,,OPPOSITE_BREAK_BEFORE_H2
development,2023-07-14,2023-07-14 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F10,0.1,31092.93,31284.9,31071.6,213.3000000000029,2023-07-14 13:45:00+00:00,,2023-07-14 14:55:00+00:00,2023-07-14 20:00:00+00:00,False,,,False,,OPPOSITE_BREAK_BEFORE_H2
development,2023-07-14,2023-07-14 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F15,0.15,31103.594999999998,31284.9,31071.6,213.3000000000029,2023-07-14 13:45:00+00:00,,2023-07-14 14:55:00+00:00,2023-07-14 20:00:00+00:00,False,,,False,,OPPOSITE_BREAK_BEFORE_H2
development,2023-07-14,2023-07-14 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F20,0.2,31114.26,31284.9,31071.6,213.3000000000029,2023-07-14 13:45:00+00:00,,2023-07-14 14:55:00+00:00,2023-07-14 20:00:00+00:00,False,,,False,,OPPOSITE_BREAK_BEFORE_H2
development,2023-07-14,2023-07-14 13:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F25,0.25,31124.925,31284.9,31071.6,213.3000000000029,2023-07-14 13:45:00+00:00,,2023-07-14 14:55:00+00:00,2023-07-14 20:00:00+00:00,False,,,False,,OPPOSITE_BREAK_BEFORE_H2
development,2023-07-17,2023-07-17 17:25:00+00:00,H2_ARRIVAL,F05,0.05,29929.97,30309.4,29910.0,399.40000000000146,2023-07-17 17:30:00+00:00,2023-07-17 18:30:00+00:00,,2023-07-17 20:00:00+00:00,False,,,False,,H2_ARRIVAL
development,2023-07-17,2023-07-17 17:25:00+00:00,H2_ARRIVAL,F10,0.1,29949.94,30309.4,29910.0,399.40000000000146,2023-07-17 17:30:00+00:00,2023-07-17 18:30:00+00:00,,2023-07-17 20:00:00+00:00,False,,,False,,H2_ARRIVAL
development,2023-07-17,2023-07-17 17:25:00+00:00,H2_ARRIVAL,F15,0.15,29969.91,30309.4,29910.0,399.40000000000146,2023-07-17 17:30:00+00:00,2023-07-17 18:30:00+00:00,,2023-07-17 20:00:00+00:00,True,2023-07-17 18:10:00+00:00,29969.91,True,20.0,H2_ARRIVAL
development,2023-07-17,2023-07-17 17:25:00+00:00,H2_ARRIVAL,F20,0.2,29989.88,30309.4,29910.0,399.40000000000146,2023-07-17 17:30:00+00:00,2023-07-17 18:30:00+00:00,,2023-07-17 20:00:00+00:00,True,2023-07-17 17:45:00+00:00,29989.88,True,45.0,H2_ARRIVAL
development,2023-07-17,2023-07-17 17:25:00+00:00,H2_ARRIVAL,F25,0.25,30009.85,30309.4,29910.0,399.40000000000146,2023-07-17 17:30:00+00:00,2023-07-17 18:30:00+00:00,,2023-07-17 20:00:00+00:00,True,2023-07-17 17:45:00+00:00,30009.85,True,45.0,H2_ARRIVAL
development,2023-07-18,2023-07-18 16:50:00+00:00,H2_ARRIVAL,F05,0.05,29679.17,30098.5,29657.1,441.40000000000146,2023-07-18 17:00:00+00:00,2023-07-18 17:00:00+00:00,,2023-07-18 20:00:00+00:00,False,,,False,,H2_ARRIVAL
development,2023-07-18,2023-07-18 16:50:00+00:00,H2_ARRIVAL,F10,0.1,29701.239999999998,30098.5,29657.1,441.40000000000146,2023-07-18 17:00:00+00:00,2023-07-18 17:00:00+00:00,,2023-07-18 20:00:00+00:00,False,,,False,,H2_ARRIVAL
development,2023-07-18,2023-07-18 16:50:00+00:00,H2_ARRIVAL,F15,0.15,29723.309999999998,30098.5,29657.1,441.40000000000146,2023-07-18 17:00:00+00:00,2023-07-18 17:00:00+00:00,,2023-07-18 20:00:00+00:00,False,,,False,,H2_ARRIVAL
development,2023-07-18,2023-07-18 16:50:00+00:00,H2_ARRIVAL,F20,0.2,29745.379999999997,30098.5,29657.1,441.40000000000146,2023-07-18 17:00:00+00:00,2023-07-18 17:00:00+00:00,,2023-07-18 20:00:00+00:00,False,,,False,,H2_ARRIVAL
development,2023-07-18,2023-07-18 16:50:00+00:00,H2_ARRIVAL,F25,0.25,29767.449999999997,30098.5,29657.1,441.40000000000146,2023-07-18 17:00:00+00:00,2023-07-18 17:00:00+00:00,,2023-07-18 20:00:00+00:00,False,,,False,,H2_ARRIVAL
development,2023-07-24,2023-07-24 15:10:00+00:00,NO_H2_BY_SESSION_END,F05,0.05,28950.225000000002,29820.9,28904.4,916.5,2023-07-24 15:20:00+00:00,,,2023-07-24 20:00:00+00:00,False,,,False,,NO_H2_BY_SESSION_END
development,2023-07-24,2023-07-24 15:10:00+00:00,NO_H2_BY_SESSION_END,F10,0.1,28996.050000000003,29820.9,28904.4,916.5,2023-07-24 15:20:00+00:00,,,2023-07-24 20:00:00+00:00,True,2023-07-24 18:05:00+00:00,28996.050000000003,False,,NO_H2_BY_SESSION_END
development,2023-07-24,2023-07-24 15:10:00+00:00,NO_H2_BY_SESSION_END,F15,0.15,29041.875,29820.9,28904.4,916.5,2023-07-24 15:20:00+00:00,,,2023-07-24 20:00:00+00:00,True,2023-07-24 15:20:00+00:00,29041.875,False,,NO_H2_BY_SESSION_END
development,2023-07-24,2023-07-24 15:10:00+00:00,NO_H2_BY_SESSION_END,F20,0.2,29087.7,29820.9,28904.4,916.5,2023-07-24 15:20:00+00:00,,,2023-07-24 20:00:00+00:00,True,2023-07-24 15:20:00+00:00,29087.7,False,,NO_H2_BY_SESSION_END
development,2023-07-24,2023-07-24 15:10:00+00:00,NO_H2_BY_SESSION_END,F25,0.25,29133.525,29820.9,28904.4,916.5,2023-07-24 15:20:00+00:00,,,2023-07-24 20:00:00+00:00,True,2023-07-24 16:35:00+00:00,29133.525,False,,NO_H2_BY_SESSION_END
development,2023-07-31,2023-07-31 13:55:00+00:00,H2_ARRIVAL,F05,0.05,29324.600000000002,29461.4,29317.4,144.0,2023-07-31 14:15:00+00:00,2023-07-31 14:20:00+00:00,,2023-07-31 20:00:00+00:00,True,2023-07-31 14:15:00+00:00,29324.600000000002,True,5.0,H2_ARRIVAL
development,2023-07-31,2023-07-31 13:55:00+00:00,H2_ARRIVAL,F10,0.1,29331.800000000003,29461.4,29317.4,144.0,2023-07-31 14:15:00+00:00,2023-07-31 14:20:00+00:00,,2023-07-31 20:00:00+00:00,True,2023-07-31 14:15:00+00:00,29331.800000000003,True,5.0,H2_ARRIVAL
development,2023-07-31,2023-07-31 13:55:00+00:00,H2_ARRIVAL,F15,0.15,29339.0,29461.4,29317.4,144.0,2023-07-31 14:15:00+00:00,2023-07-31 14:20:00+00:00,,2023-07-31 20:00:00+00:00,True,2023-07-31 14:15:00+00:00,29339.0,True,5.0,H2_ARRIVAL
development,2023-07-31,2023-07-31 13:55:00+00:00,H2_ARRIVAL,F20,0.2,29346.2,29461.4,29317.4,144.0,2023-07-31 14:15:00+00:00,2023-07-31 14:20:00+00:00,,2023-07-31 20:00:00+00:00,True,2023-07-31 14:15:00+00:00,29346.2,True,5.0,H2_ARRIVAL
development,2023-07-31,2023-07-31 13:55:00+00:00,H2_ARRIVAL,F25,0.25,29353.4,29461.4,29317.4,144.0,2023-07-31 14:15:00+00:00,2023-07-31 14:20:00+00:00,,2023-07-31 20:00:00+00:00,True,2023-07-31 14:15:00+00:00,29353.4,True,5.0,H2_ARRIVAL
development,2023-08-01,2023-08-01 15:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F05,0.05,28728.575,28986.5,28715.0,271.5,2023-08-01 15:40:00+00:00,,2023-08-01 16:05:00+00:00,2023-08-01 20:00:00+00:00,False,,,False,,OPPOSITE_BREAK_BEFORE_H2
development,2023-08-01,2023-08-01 15:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F10,0.1,28742.15,28986.5,28715.0,271.5,2023-08-01 15:40:00+00:00,,2023-08-01 16:05:00+00:00,2023-08-01 20:00:00+00:00,False,,,False,,OPPOSITE_BREAK_BEFORE_H2
development,2023-08-01,2023-08-01 15:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F15,0.15,28755.725,28986.5,28715.0,271.5,2023-08-01 15:40:00+00:00,,2023-08-01 16:05:00+00:00,2023-08-01 20:00:00+00:00,False,,,False,,OPPOSITE_BREAK_BEFORE_H2
development,2023-08-01,2023-08-01 15:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F20,0.2,28769.3,28986.5,28715.0,271.5,2023-08-01 15:40:00+00:00,,2023-08-01 16:05:00+00:00,2023-08-01 20:00:00+00:00,False,,,False,,OPPOSITE_BREAK_BEFORE_H2
development,2023-08-01,2023-08-01 15:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F25,0.25,28782.875,28986.5,28715.0,271.5,2023-08-01 15:40:00+00:00,,2023-08-01 16:05:00+00:00,2023-08-01 20:00:00+00:00,False,,,False,,OPPOSITE_BREAK_BEFORE_H2
development,2023-08-02,2023-08-02 13:35:00+00:00,H2_ARRIVAL,F05,0.05,29371.95,29599.0,29360.0,239.0,2023-08-02 13:45:00+00:00,2023-08-02 14:05:00+00:00,,2023-08-02 20:00:00+00:00,True,2023-08-02 13:55:00+00:00,29371.95,True,10.0,H2_ARRIVAL
development,2023-08-02,2023-08-02 13:35:00+00:00,H2_ARRIVAL,F10,0.1,29383.9,29599.0,29360.0,239.0,2023-08-02 13:45:00+00:00,2023-08-02 14:05:00+00:00,,2023-08-02 20:00:00+00:00,True,2023-08-02 13:50:00+00:00,29383.9,True,15.0,H2_ARRIVAL
development,2023-08-02,2023-08-02 13:35:00+00:00,H2_ARRIVAL,F15,0.15,29395.85,29599.0,29360.0,239.0,2023-08-02 13:45:00+00:00,2023-08-02 14:05:00+00:00,,2023-08-02 20:00:00+00:00,True,2023-08-02 13:50:00+00:00,29395.85,True,15.0,H2_ARRIVAL
development,2023-08-02,2023-08-02 13:35:00+00:00,H2_ARRIVAL,F20,0.2,29407.8,29599.0,29360.0,239.0,2023-08-02 13:45:00+00:00,2023-08-02 14:05:00+00:00,,2023-08-02 20:00:00+00:00,True,2023-08-02 13:45:00+00:00,29407.8,True,20.0,H2_ARRIVAL
development,2023-08-02,2023-08-02 13:35:00+00:00,H2_ARRIVAL,F25,0.25,29419.75,29599.0,29360.0,239.0,2023-08-02 13:45:00+00:00,2023-08-02 14:05:00+00:00,,2023-08-02 20:00:00+00:00,True,2023-08-02 13:45:00+00:00,29419.75,True,20.0,H2_ARRIVAL
development,2023-08-09,2023-08-09 15:10:00+00:00,H2_ARRIVAL,F05,0.05,29737.305,30149.7,29715.6,434.1000000000022,2023-08-09 15:25:00+00:00,2023-08-09 15:30:00+00:00,,2023-08-09 20:00:00+00:00,True,2023-08-09 15:25:00+00:00,29737.305,True,5.0,H2_ARRIVAL
development,2023-08-09,2023-08-09 15:10:00+00:00,H2_ARRIVAL,F10,0.1,29759.01,30149.7,29715.6,434.1000000000022,2023-08-09 15:25:00+00:00,2023-08-09 15:30:00+00:00,,2023-08-09 20:00:00+00:00,False,,,False,,H2_ARRIVAL
development,2023-08-09,2023-08-09 15:10:00+00:00,H2_ARRIVAL,F15,0.15,29780.715,30149.7,29715.6,434.1000000000022,2023-08-09 15:25:00+00:00,2023-08-09 15:30:00+00:00,,2023-08-09 20:00:00+00:00,False,,,False,,H2_ARRIVAL
development,2023-08-09,2023-08-09 15:10:00+00:00,H2_ARRIVAL,F20,0.2,29802.42,30149.7,29715.6,434.1000000000022,2023-08-09 15:25:00+00:00,2023-08-09 15:30:00+00:00,,2023-08-09 20:00:00+00:00,False,,,False,,H2_ARRIVAL
development,2023-08-09,2023-08-09 15:10:00+00:00,H2_ARRIVAL,F25,0.25,29824.125,30149.7,29715.6,434.1000000000022,2023-08-09 15:25:00+00:00,2023-08-09 15:30:00+00:00,,2023-08-09 20:00:00+00:00,False,,,False,,H2_ARRIVAL
development,2023-08-14,2023-08-14 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F05,0.05,29337.8,29486.0,29330.0,156.0,2023-08-14 13:40:00+00:00,,2023-08-14 14:40:00+00:00,2023-08-14 20:00:00+00:00,False,,,False,,OPPOSITE_BREAK_BEFORE_H2
development,2023-08-14,2023-08-14 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F10,0.1,29345.6,29486.0,29330.0,156.0,2023-08-14 13:40:00+00:00,,2023-08-14 14:40:00+00:00,2023-08-14 20:00:00+00:00,False,,,False,,OPPOSITE_BREAK_BEFORE_H2
development,2023-08-14,2023-08-14 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F15,0.15,29353.4,29486.0,29330.0,156.0,2023-08-14 13:40:00+00:00,,2023-08-14 14:40:00+00:00,2023-08-14 20:00:00+00:00,True,2023-08-14 13:40:00+00:00,29353.4,False,,OPPOSITE_BREAK_BEFORE_H2
development,2023-08-14,2023-08-14 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F20,0.2,29361.2,29486.0,29330.0,156.0,2023-08-14 13:40:00+00:00,,2023-08-14 14:40:00+00:00,2023-08-14 20:00:00+00:00,True,2023-08-14 13:40:00+00:00,29361.2,False,,OPPOSITE_BREAK_BEFORE_H2
development,2023-08-14,2023-08-14 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,F25,0.25,29369.0,29486.0,29330.0,156.0,2023-08-14 13:40:00+00:00,,2023-08-14 14:40:00+00:00,2023-08-14 20:00:00+00:00,True,2023-08-14 13:45:00+00:00,29369.0,False,,OPPOSITE_BREAK_BEFORE_H2
development,2023-08-15,2023-08-15 14:10:00+00:00,H2_ARRIVAL,F05,0.05,29345.515,29446.5,29340.2,106.29999999999927,2023-08-15 14:15:00+00:00,2023-08-15 15:20:00+00:00,,2023-08-15 20:00:00+00:00,False,,,False,,H2_ARRIVAL
development,2023-08-15,2023-08-15 14:10:00+00:00,H2_ARRIVAL,F10,0.1,29350.83,29446.5,29340.2,106.29999999999927,2023-08-15 14:15:00+00:00,2023-08-15 15:20:00+00:00,,2023-08-15 20:00:00+00:00,False,,,False,,H2_ARRIVAL
development,2023-08-15,2023-08-15 14:10:00+00:00,H2_ARRIVAL,F15,0.15,29356.145,29446.5,29340.2,106.29999999999927,2023-08-15 14:15:00+00:00,2023-08-15 15:20:00+00:00,,2023-08-15 20:00:00+00:00,False,,,False,,H2_ARRIVAL
development,2023-08-15,2023-08-15 14:10:00+00:00,H2_ARRIVAL,F20,0.2,29361.46,29446.5,29340.2,106.29999999999927,2023-08-15 14:15:00+00:00,2023-08-15 15:20:00+00:00,,2023-08-15 20:00:00+00:00,True,2023-08-15 15:15:00+00:00,29361.46,True,5.0,H2_ARRIVAL
development,2023-08-15,2023-08-15 14:10:00+00:00,H2_ARRIVAL,F25,0.25,29366.775,29446.5,29340.2,106.29999999999927,2023-08-15 14:15:00+00:00,2023-08-15 15:20:00+00:00,,2023-08-15 20:00:00+00:00,True,2023-08-15 15:15:00+00:00,29366.775,True,5.0,H2_ARRIVAL
development,2023-08-18,2023-08-18 14:00:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F05,0.05,26240.945,26595.2,26222.3,372.90000000000146,,,,2023-08-18 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
development,2023-08-18,2023-08-18 14:00:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F10,0.1,26259.59,26595.2,26222.3,372.90000000000146,,,,2023-08-18 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
development,2023-08-18,2023-08-18 14:00:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F15,0.15,26278.235,26595.2,26222.3,372.90000000000146,,,,2023-08-18 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
development,2023-08-18,2023-08-18 14:00:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F20,0.2,26296.88,26595.2,26222.3,372.90000000000146,,,,2023-08-18 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
development,2023-08-18,2023-08-18 14:00:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,F25,0.25,26315.525,26595.2,26222.3,372.90000000000146,,,,2023-08-18 20:00:00+00:00,False,,,False,,NO_CLEAN_WINDOW
development,2023-08-22,2023-08-22 13:35:00+00:00,H2_ARRIVAL,F05,0.05,25996.64,26100.0,25991.2,108.79999999999927,2023-08-22 13:45:00+00:00,2023-08-22 13:50:00+00:00,,2023-08-22 20:00:00+00:00,False,,,False,,H2_ARRIVAL
development,2023-08-22,2023-08-22 13:35:00+00:00,H2_ARRIVAL,F10,0.1,26002.08,26100.0,25991.2,108.79999999999927,2023-08-22 13:45:00+00:00,2023-08-22 13:50:00+00:00,,2023-08-22 20:00:00+00:00,False,,,False,,H2_ARRIVAL
development,2023-08-22,2023-08-22 13:35:00+00:00,H2_ARRIVAL,F15,0.15,26007.52,26100.0,25991.2,108.79999999999927,2023-08-22 13:45:00+00:00,2023-08-22 13:50:00+00:00,,2023-08-22 20:00:00+00:00,True,2023-08-22 13:45:00+00:00,26007.52,True,5.0,H2_ARRIVAL
development,2023-08-22,2023-08-22 13:35:00+00:00,H2_ARRIVAL,F20,0.2,26012.96,26100.0,25991.2,108.79999999999927,2023-08-22 13:45:00+00:00,2023-08-22 13:50:00+00:00,,2023-08-22 20:00:00+00:00,True,2023-08-22 13:45:00+00:00,26012.96,True,5.0,H2_ARRIVAL
development,2023-08-22,2023-08-22 13:35:00+00:00,H2_ARRIVAL,F25,0.25,26018.4,26100.0,25991.2,108.79999999999927,2023-08-22 13:45:00+00:00,2023-08-22 13:50:00+00:00,,2023-08-22 20:00:00+00:00,True,2023-08-22 13:45:00+00:00,26018.4,True,5.0,H2_ARRIVAL
development,2023-08-30,2023-08-30 13:40:00+00:00,H2_ARRIVAL,F05,0.05,27291.345,27493.6,27280.7,212.89999999999782,2023-08-30 14:00:00+00:00,2023-08-30 14:15:00+00:00,,2023-08-30 20:00:00+00:00,False,,,False,,H2_ARRIVAL
development,2023-08-30,2023-08-30 13:40:00+00:00,H2_ARRIVAL,F10,0.1,27301.99,27493.6,27280.7,212.89999999999782,2023-08-30 14:00:00+00:00,2023-08-30 14:15:00+00:00,,2023-08-30 20:00:00+00:00,False,,,False,,H2_ARRIVAL
