gap,gap_label,partition,exec_min,execution_utc,execution_start,entry_bar_start,entry_px,exit_ts,exit_reason,pnl_0,pnl_5,armed,scheduled_updates,activations,ratchet_updates,buffer_f20_exit,gap_exit,touch_exit,early_floor_violation
0.05,G05,reference_validation,600,10:00,2025-07-16 10:00:00+00:00,2025-07-16 13:00:00+00:00,3162.36,2025-07-16 13:20:00+00:00,LIVE_FLOOR_GAP_OPEN,1.9052403900883923,1.4031861768050828,True,1,1,0,0,1,0,0
0.05,G05,reference_validation,600,10:00,2025-07-17 10:00:00+00:00,2025-07-17 11:20:00+00:00,3444.25,2025-07-17 16:00:00+00:00,TIME_EXIT_EXEC_END,-3.9116498512012816,-4.407890081234978,False,0,0,0,0,0,0,0
0.05,G05,reference_validation,600,10:00,2025-07-22 10:00:00+00:00,2025-07-22 12:15:00+00:00,3693.1425,2025-07-22 14:05:00+00:00,CLOSE_INVALIDATION_F20,-8.25002203408075,-8.741926060033645,False,0,0,0,0,0,0,0
0.05,G05,reference_validation,600,10:00,2025-08-13 10:00:00+00:00,2025-08-13 11:15:00+00:00,4687.35,2025-08-13 16:00:00+00:00,TIME_EXIT_EXEC_END,-2.8064770072642626,-3.3038218578316676,False,0,0,0,0,0,0,0
0.05,G05,reference_validation,600,10:00,2025-08-27 10:00:00+00:00,2025-08-27 13:50:00+00:00,4621.1975,2025-08-27 16:00:00+00:00,TIME_EXIT_EXEC_END,3.2908723334158068,2.7874331806588386,False,0,0,0,0,0,0,0
0.05,G05,reference_validation,600,10:00,2025-09-08 10:00:00+00:00,2025-09-08 11:00:00+00:00,4322.0525,2025-09-08 13:20:00+00:00,LIVE_FLOOR_TOUCH,2.1878329798169065,1.6854963151694107,True,2,1,1,0,0,1,0
0.05,G05,reference_validation,600,10:00,2025-10-03 10:00:00+00:00,2025-10-03 13:40:00+00:00,4481.29,2025-10-03 16:00:00+00:00,RUNNER_TIME_EXIT,5.3918590405887645,4.886319951092966,True,2,0,1,0,0,0,0
0.05,G05,reference_validation,600,10:00,2025-10-06 10:00:00+00:00,2025-10-06 10:15:00+00:00,4559.3425,2025-10-06 12:30:00+00:00,LIVE_FLOOR_TOUCH,3.002628778162664,2.4994777249111704,True,1,1,0,0,0,1,0
0.05,G05,reference_validation,600,10:00,2025-10-21 10:00:00+00:00,2025-10-21 11:00:00+00:00,3880.8025,2025-10-21 12:30:00+00:00,LIVE_FLOOR_GAP_OPEN,2.438008375844914,1.9354216608266754,True,1,1,0,0,1,0,0
0.05,G05,reference_validation,600,10:00,2025-12-03 10:00:00+00:00,2025-12-03 12:30:00+00:00,3073.7425000000003,2025-12-03 13:25:00+00:00,LIVE_FLOOR_GAP_OPEN,1.9615348390438885,1.4594243594447502,True,1,1,0,0,1,0,0
0.05,G05,reference_validation,600,10:00,2025-12-19 10:00:00+00:00,2025-12-19 14:25:00+00:00,2965.0950000000003,2025-12-19 15:25:00+00:00,LIVE_FLOOR_GAP_OPEN,0.4844573276741707,-0.016176812583412414,True,1,1,0,0,1,0,0
0.05,G05,reference_validation,600,10:00,2025-12-22 10:00:00+00:00,2025-12-22 12:10:00+00:00,3046.5,2025-12-22 12:40:00+00:00,LIVE_FLOOR_GAP_OPEN,1.6515345478417935,1.1497339136111289,True,1,1,0,0,1,0,0
0.05,G05,reference_validation,600,10:00,2025-12-30 10:00:00+00:00,2025-12-30 15:45:00+00:00,2986.2200000000003,2025-12-30 16:00:00+00:00,TIME_EXIT_EXEC_END,-0.01992083637518649,-0.5200508505316833,False,0,0,0,0,0,0,0
0.05,G05,reference_validation,600,10:00,2026-01-15 10:00:00+00:00,2026-01-15 11:30:00+00:00,3355.3475,2026-01-15 15:50:00+00:00,CLOSE_INVALIDATION_F20,-9.750372800432716,-10.24077722541976,False,0,0,0,0,0,0,0
0.05,G05,reference_validation,600,10:00,2026-02-13 10:00:00+00:00,2026-02-13 10:30:00+00:00,1955.9225,2026-02-13 13:40:00+00:00,LIVE_FLOOR_GAP_OPEN,3.0222981738796233,2.5191274610621543,True,1,1,0,0,1,0,0
0.05,G05,reference_validation,600,10:00,2026-02-20 10:00:00+00:00,2026-02-20 10:40:00+00:00,1962.115,2026-02-20 11:50:00+00:00,CLOSE_INVALIDATION_F20,-5.630325439640416,-6.124847852994042,False,0,0,0,0,0,0,0
0.05,G05,reference_validation,600,10:00,2026-03-04 10:00:00+00:00,2026-03-04 11:35:00+00:00,2055.6724999999997,2026-03-04 16:00:00+00:00,RUNNER_TIME_EXIT,22.370528865857843,21.848019591629253,True,2,1,1,0,0,0,0
0.05,G05,reference_validation,600,10:00,2026-03-16 10:00:00+00:00,2026-03-16 12:10:00+00:00,2274.25,2026-03-16 12:35:00+00:00,LIVE_FLOOR_GAP_OPEN,3.63649554798291,3.132710944736617,True,1,1,0,0,1,0,0
0.05,G05,reference_validation,600,10:00,2026-03-30 10:00:00+00:00,2026-03-30 11:35:00+00:00,2066.27,2026-03-30 13:30:00+00:00,LIVE_FLOOR_GAP_OPEN,1.1027077777831633,0.6014556960463716,True,1,1,0,0,1,0,0
0.05,G05,reference_validation,600,10:00,2026-04-30 10:00:00+00:00,2026-04-30 11:40:00+00:00,2260.025,2026-04-30 16:00:00+00:00,TIME_EXIT_EXEC_END,0.6121569451665424,0.11139516910947422,False,0,0,0,0,0,0,0
0.05,G05,reference_validation,600,10:00,2026-05-01 10:00:00+00:00,2026-05-01 11:35:00+00:00,2283.2725,2026-05-01 12:45:00+00:00,LIVE_FLOOR_TOUCH,4.217823759538009,3.7134581185989783,True,5,5,4,0,0,1,0
0.05,G05,reference_validation,600,10:00,2026-05-06 10:00:00+00:00,2026-05-06 12:10:00+00:00,2401.55,2026-05-06 14:05:00+00:00,CLOSE_INVALIDATION_F20,-9.16517249276515,-9.656161825605903,False,0,0,0,0,0,0,0
0.05,G05,reference_validation,600,10:00,2026-05-20 10:00:00+00:00,2026-05-20 13:05:00+00:00,2131.5950000000003,2026-05-20 15:25:00+00:00,LIVE_FLOOR_GAP_OPEN,1.648935187031198,1.147137150862299,True,1,1,0,0,1,0,0
0.05,G05,reference_validation,600,10:00,2026-05-22 10:00:00+00:00,2026-05-22 12:25:00+00:00,2130.9,2026-05-22 14:20:00+00:00,CLOSE_INVALIDATION_F20,-3.2485616406213054,-3.7454646274871934,False,0,0,0,0,0,0,0
0.05,G05,reference_validation,600,10:00,2026-05-28 10:00:00+00:00,2026-05-28 10:20:00+00:00,1989.5475,2026-05-28 13:45:00+00:00,CLOSE_INVALIDATION_F20,-3.9805880482873697,-4.476759374575856,False,0,0,0,0,0,0,0
0.05,G05,reference_validation,600,10:00,2026-06-10 10:00:00+00:00,2026-06-10 13:00:00+00:00,1633.4925,2026-06-10 13:55:00+00:00,LIVE_FLOOR_TOUCH,8.321343991478392,7.81287688104222,True,2,2,1,0,0,1,0
0.05,G05,reference_validation,600,10:00,2026-06-11 10:00:00+00:00,2026-06-11 11:25:00+00:00,1659.295,2026-06-11 12:00:00+00:00,LIVE_FLOOR_GAP_OPEN,1.5511298473146033,1.0494295676072967,True,1,1,0,0,1,0,0
0.05,G05,reference_validation,960,16:00,2025-01-10 16:00:00+00:00,2025-01-10 18:30:00+00:00,3287.48,2025-01-10 22:00:00+00:00,TIME_EXIT_EXEC_END,-3.948310560064216,-4.444514147710343,False,0,0,0,0,0,0,0
0.05,G05,reference_validation,960,16:00,2025-01-16 16:00:00+00:00,2025-01-16 17:45:00+00:00,3338.81,2025-01-16 22:00:00+00:00,TIME_EXIT_EXEC_END,-3.353147977872328,-3.8499464306679827,False,0,0,0,0,0,0,0
0.05,G05,reference_validation,960,16:00,2025-01-20 16:00:00+00:00,2025-01-20 17:00:00+00:00,3355.5,2025-01-20 17:40:00+00:00,CLOSE_INVALIDATION_F20,-16.86550439576816,-17.348797244947743,False,0,0,0,0,0,0,0
0.05,G05,reference_validation,960,16:00,2025-01-23 16:00:00+00:00,2025-01-23 16:50:00+00:00,3261.6325,2025-01-23 19:50:00+00:00,CLOSE_INVALIDATION_F20,-9.080085815921946,-9.571160192917471,False,0,0,0,0,0,0,0
0.05,G05,reference_validation,960,16:00,2025-01-30 16:00:00+00:00,2025-01-30 17:35:00+00:00,3261.9575,2025-01-30 22:00:00+00:00,TIME_EXIT_EXEC_END,-3.267526630865036,-3.7644106622184865,False,0,0,0,0,0,0,0
0.05,G05,reference_validation,960,16:00,2025-02-03 16:00:00+00:00,2025-02-03 17:35:00+00:00,2676.02,2025-02-03 22:00:00+00:00,RUNNER_TIME_EXIT,25.646143152891224,25.120359901364143,True,2,0,1,0,0,0,0
0.05,G05,reference_validation,960,16:00,2025-03-19 16:00:00+00:00,2025-03-19 18:15:00+00:00,2035.535,2025-03-19 22:00:00+00:00,TIME_EXIT_EXEC_END,0.6058780615416207,0.10512256123025343,False,0,0,0,0,0,0,0
0.05,G05,reference_validation,960,16:00,2025-03-25 16:00:00+00:00,2025-03-25 18:00:00+00:00,2072.045,2025-03-25 22:00:00+00:00,TIME_EXIT_EXEC_END,-2.6936277928327086,-3.1910854362181436,False,0,0,0,0,0,0,0
0.05,G05,reference_validation,960,16:00,2025-05-27 16:00:00+00:00,2025-05-27 16:55:00+00:00,2669.33,2025-05-27 17:55:00+00:00,LIVE_FLOOR_GAP_OPEN,4.7529784627603044,4.248077934561789,True,2,2,1,0,1,0,0
0.05,G05,reference_validation,960,16:00,2025-06-25 16:00:00+00:00,2025-06-25 21:20:00+00:00,2431.46,2025-06-25 22:00:00+00:00,TIME_EXIT_EXEC_END,-0.8585722158703121,-1.3578639977634306,False,0,0,0,0,0,0,0
0.05,G05,reference_validation,960,16:00,2025-07-11 16:00:00+00:00,2025-07-11 20:30:00+00:00,2990.4375,2025-07-11 22:00:00+00:00,TIME_EXIT_EXEC_END,-4.6915961293288895,-5.187056802862733,False,0,0,0,0,0,0,0
0.05,G05,reference_validation,960,16:00,2025-08-06 16:00:00+00:00,2025-08-06 16:10:00+00:00,3643.7625,2025-08-06 18:20:00+00:00,LIVE_FLOOR_TOUCH,5.58660038902099,5.080866655498739,True,1,1,0,0,0,1,0
0.05,G05,reference_validation,960,16:00,2025-08-13 16:00:00+00:00,2025-08-13 16:40:00+00:00,4705.8475,2025-08-13 21:25:00+00:00,LIVE_FLOOR_GAP_OPEN,5.275120156358737,4.769697747406942,True,1,1,0,0,1,0,0
0.05,G05,reference_validation,960,16:00,2025-09-12 16:00:00+00:00,2025-09-12 16:40:00+00:00,4552.915,2025-09-12 17:55:00+00:00,LIVE_FLOOR_TOUCH,5.979319622703216,5.473193366208728,True,5,4,4,0,0,1,0
0.05,G05,reference_validation,960,16:00,2026-01-09 16:00:00+00:00,2026-01-09 16:30:00+00:00,3120.6975,2026-01-09 19:35:00+00:00,CLOSE_INVALIDATION_F20,-8.260021677846108,-8.751915709152614,False,0,0,0,0,0,0,0
0.05,G05,reference_validation,960,16:00,2026-01-13 16:00:00+00:00,2026-01-13 16:15:00+00:00,3173.045,2026-01-13 18:55:00+00:00,LIVE_FLOOR_GAP_OPEN,3.8301637701324114,3.3261855954496826,True,1,1,0,0,1,0,0
0.05,G05,reference_validation,960,16:00,2026-02-17 16:00:00+00:00,2026-02-17 16:50:00+00:00,1987.575,2026-02-17 22:00:00+00:00,TIME_EXIT_EXEC_END,2.3961209010980427,1.8935760526212602,False,0,0,0,0,0,0,0
0.05,G05,reference_validation,960,16:00,2026-02-20 16:00:00+00:00,2026-02-20 19:10:00+00:00,1965.585,2026-02-20 22:00:00+00:00,TIME_EXIT_EXEC_END,1.598132871384395,1.0963856121426034,False,0,0,0,0,0,0,0
0.05,G05,reference_validation,960,16:00,2026-03-04 16:00:00+00:00,2026-03-04 16:10:00+00:00,2132.925,2026-03-04 19:25:00+00:00,LIVE_FLOOR_GAP_OPEN,10.44777945778681,9.937186974570645,True,1,1,0,0,1,0,0
0.05,G05,reference_validation,960,16:00,2026-03-09 16:00:00+00:00,2026-03-09 17:20:00+00:00,2020.1399999999999,2026-03-09 19:35:00+00:00,LIVE_FLOOR_GAP_OPEN,4.225917015652403,3.7215432855018498,True,1,1,0,0,1,0,0
0.05,G05,reference_validation,960,16:00,2026-03-11 16:00:00+00:00,2026-03-11 17:40:00+00:00,2064.1375,2026-03-11 22:00:00+00:00,TIME_EXIT_EXEC_END,1.5215047447178613,1.0198340753078798,False,0,0,0,0,0,0,0
0.05,G05,reference_validation,960,16:00,2026-04-02 16:00:00+00:00,2026-04-02 17:00:00+00:00,2057.8875,2026-04-02 22:00:00+00:00,TIME_EXIT_EXEC_END,0.6550868305483352,0.15428214606012547,False,0,0,0,0,0,0,0
0.05,G05,reference_validation,960,16:00,2026-04-15 16:00:00+00:00,2026-04-15 16:45:00+00:00,2340.5125,2026-04-15 17:35:00+00:00,LIVE_FLOOR_GAP_OPEN,2.282638951938987,1.780207528698741,True,1,1,0,0,1,0,0
0.05,G05,reference_validation,960,16:00,2026-06-23 16:00:00+00:00,2026-06-23 20:00:00+00:00,1664.915,2026-06-23 22:00:00+00:00,TIME_EXIT_EXEC_END,-0.06214491430493985,-0.5622327254849343,False,0,0,0,0,0,0,0
0.1,G10,external,300,05:00,2020-03-09 05:00:00+00:00,2020-03-09 06:35:00+00:00,204.595,2020-03-09 11:00:00+00:00,TIME_EXIT_EXEC_END,-2.856071751509081,-3.3533670321171822,False,0,0,0,0,0,0,0
0.1,G10,external,300,05:00,2020-03-24 05:00:00+00:00,2020-03-24 07:25:00+00:00,135.9425,2020-03-24 08:45:00+00:00,LIVE_FLOOR_TOUCH,15.191150670320242,14.675817186391837,True,3,2,2,0,0,1,0
0.1,G10,external,300,05:00,2020-04-24 05:00:00+00:00,2020-04-24 08:15:00+00:00,188.33749999999998,2020-04-24 11:00:00+00:00,TIME_EXIT_EXEC_END,-0.7384880865466844,-1.237899892557059,False,0,0,0,0,0,0,0
0.1,G10,external,300,05:00,2020-05-06 05:00:00+00:00,2020-05-06 08:40:00+00:00,207.2875,2020-05-06 11:00:00+00:00,TIME_EXIT_EXEC_END,3.9237049990955124,3.4196333299310715,False,0,0,0,0,0,0,0
0.1,G10,external,300,05:00,2020-05-12 05:00:00+00:00,2020-05-12 05:45:00+00:00,188.35500000000002,2020-05-12 09:25:00+00:00,LIVE_FLOOR_TOUCH,3.783589498553242,3.279657874866571,True,1,1,0,0,0,1,0
0.1,G10,external,300,05:00,2020-05-19 05:00:00+00:00,2020-05-19 10:10:00+00:00,213.57999999999998,2020-05-19 11:00:00+00:00,TIME_EXIT_EXEC_END,0.349133814027636,-0.1513650703442334,False,0,0,0,0,0,0,0
0.1,G10,external,300,05:00,2020-06-10 05:00:00+00:00,2020-06-10 06:00:00+00:00,244.485,2020-06-10 07:25:00+00:00,CLOSE_INVALIDATION_F20,-2.6394011902571175,-3.1369130331453827,False,0,0,0,0,0,0,0
0.1,G10,external,300,05:00,2020-06-19 05:00:00+00:00,2020-06-19 09:25:00+00:00,230.04749999999999,2020-06-19 11:00:00+00:00,TIME_EXIT_EXEC_END,0.21400362968522246,-0.2863601920334743,False,0,0,0,0,0,0,0
0.1,G10,external,300,05:00,2020-07-01 05:00:00+00:00,2020-07-01 06:00:00+00:00,225.5025,2020-07-01 08:55:00+00:00,LIVE_FLOOR_TOUCH,5.336078313987702,4.830594977342129,True,3,3,2,0,0,1,0
0.1,G10,external,300,05:00,2020-07-03 05:00:00+00:00,2020-07-03 08:20:00+00:00,227.43,2020-07-03 09:45:00+00:00,CLOSE_INVALIDATION_F20,-4.159398496240629,-4.655391101441686,False,0,0,0,0,0,0,0
0.1,G10,external,300,05:00,2020-08-28 05:00:00+00:00,2020-08-28 05:20:00+00:00,386.58500000000004,2020-08-28 07:05:00+00:00,LIVE_FLOOR_TOUCH,4.183726735388094,3.6793951744331204,True,1,1,0,0,0,1,0
0.1,G10,external,300,05:00,2020-10-15 05:00:00+00:00,2020-10-15 06:00:00+00:00,378.29999999999995,2020-10-15 06:50:00+00:00,LIVE_FLOOR_TOUCH,1.6724292889241492,1.1706077703945277,True,1,1,0,0,0,1,0
0.1,G10,external,300,05:00,2020-12-21 05:00:00+00:00,2020-12-21 08:15:00+00:00,645.04,2020-12-21 09:00:00+00:00,CLOSE_INVALIDATION_F20,-7.329802802926933,-7.8226265882312855,False,0,0,0,0,0,0,0
0.1,G10,external,300,05:00,2020-12-25 05:00:00+00:00,2020-12-25 07:00:00+00:00,613.3425,2020-12-25 08:20:00+00:00,LIVE_FLOOR_TOUCH,3.4445077587155875,2.9409150473125982,True,1,1,0,0,0,1,0
0.1,G10,external,300,05:00,2020-12-31 05:00:00+00:00,2020-12-31 07:35:00+00:00,749.6324999999999,2020-12-31 11:00:00+00:00,TIME_EXIT_EXEC_END,1.5793031918974303,1.0775747529249817,False,0,0,0,0,0,0,0
0.1,G10,external,300,05:00,2021-02-01 05:00:00+00:00,2021-02-01 07:10:00+00:00,1316.155,2021-02-01 11:00:00+00:00,TIME_EXIT_EXEC_END,3.7731407015132006,3.2692195214017565,False,0,0,0,0,0,0,0
0.1,G10,external,300,05:00,2021-02-24 05:00:00+00:00,2021-02-24 06:15:00+00:00,1616.365,2021-02-24 09:50:00+00:00,LIVE_FLOOR_TOUCH,23.372477132330886,22.848966410559512,True,2,2,1,0,0,1,0
0.1,G10,external,300,05:00,2021-04-15 05:00:00+00:00,2021-04-15 06:50:00+00:00,2464.6325,2021-04-15 11:00:00+00:00,CLOSE_INVALIDATION_F20,-9.787302163710033,-10.277669677789191,False,0,0,0,0,0,0,0
0.1,G10,external,300,05:00,2021-04-30 05:00:00+00:00,2021-04-30 05:15:00+00:00,2760.3250000000003,2021-04-30 06:40:00+00:00,LIVE_FLOOR_GAP_OPEN,3.5297908760743684,3.026112924174274,True,2,2,1,0,1,0,0
0.1,G10,external,300,05:00,2021-07-07 05:00:00+00:00,2021-07-07 08:00:00+00:00,2374.645,2021-07-07 11:00:00+00:00,TIME_EXIT_EXEC_END,-0.9716643961518608,-1.470843142382538,False,0,0,0,0,0,0,0
0.1,G10,external,300,05:00,2021-08-11 05:00:00+00:00,2021-08-11 06:15:00+00:00,3173.4225,2021-08-11 06:45:00+00:00,LIVE_FLOOR_TOUCH,5.138972513114748,4.633686183766317,True,2,2,1,0,0,1,0
0.1,G10,external,300,05:00,2021-08-23 05:00:00+00:00,2021-08-23 10:20:00+00:00,3332.205,2021-08-23 11:00:00+00:00,TIME_EXIT_EXEC_END,-0.09614714580878891,-0.5962009717499935,False,0,0,0,0,0,0,0
0.1,G10,external,300,05:00,2021-08-25 05:00:00+00:00,2021-08-25 06:20:00+00:00,3204.8675,2021-08-25 08:20:00+00:00,CLOSE_INVALIDATION_F20,-6.140876962932129,-6.634889079910655,False,0,0,0,0,0,0,0
0.1,G10,external,300,05:00,2021-09-06 05:00:00+00:00,2021-09-06 09:20:00+00:00,3950.9475,2021-09-06 11:00:00+00:00,TIME_EXIT_EXEC_END,-0.23769715998505048,-0.7376095066517371,False,0,0,0,0,0,0,0
0.1,G10,external,300,05:00,2021-09-23 05:00:00+00:00,2021-09-23 05:30:00+00:00,3108.7525,2021-09-23 11:00:00+00:00,TIME_EXIT_EXEC_END,-4.059426088117368,-4.555518615765298,False,0,0,0,0,0,0,0
0.1,G10,external,300,05:00,2021-10-05 05:00:00+00:00,2021-10-05 09:10:00+00:00,3405.6725,2021-10-05 10:20:00+00:00,LIVE_FLOOR_GAP_OPEN,6.965285417197387,6.458173687644964,True,4,4,3,0,1,0,0
0.1,G10,external,300,05:00,2021-10-14 05:00:00+00:00,2021-10-14 05:10:00+00:00,3644.2075,2021-10-14 11:00:00+00:00,TIME_EXIT_EXEC_END,-0.5917426491219177,-1.091301127233701,False,0,0,0,0,0,0,0
0.1,G10,external,300,05:00,2021-10-28 05:00:00+00:00,2021-10-28 06:10:00+00:00,3991.4375,2021-10-28 09:20:00+00:00,LIVE_FLOOR_TOUCH,16.91832203310213,16.40126224096512,True,6,6,5,0,0,1,0
0.1,G10,external,300,05:00,2021-11-02 05:00:00+00:00,2021-11-02 06:10:00+00:00,4354.425,2021-11-02 10:40:00+00:00,LIVE_FLOOR_TOUCH,12.048027007010198,11.535835075968736,True,7,7,6,0,0,1,0
0.1,G10,external,540,09:00,2020-01-02 09:00:00+00:00,2020-01-02 10:35:00+00:00,129.83249999999998,2020-01-02 15:00:00+00:00,TIME_EXIT_EXEC_END,-2.4507191958868964,-2.9484196264756175,False,0,0,0,0,0,0,0
0.1,G10,external,540,09:00,2020-01-13 09:00:00+00:00,2020-01-13 11:10:00+00:00,143.6325,2020-01-13 14:30:00+00:00,CLOSE_INVALIDATION_F20,-4.063864376098669,-4.559952467676753,False,0,0,0,0,0,0,0
0.1,G10,external,540,09:00,2020-01-16 09:00:00+00:00,2020-01-16 11:20:00+00:00,161.97250000000003,2020-01-16 11:55:00+00:00,LIVE_FLOOR_TOUCH,4.708891941533189,4.20403547782362,True,2,2,1,0,0,1,0
0.1,G10,external,540,09:00,2020-02-17 09:00:00+00:00,2020-02-17 09:25:00+00:00,251.07999999999998,2020-02-17 11:25:00+00:00,CLOSE_INVALIDATION_F20,-16.092209654293466,-16.57627541176031,False,0,0,0,0,0,0,0
0.1,G10,external,540,09:00,2020-03-13 09:00:00+00:00,2020-03-13 11:00:00+00:00,126.125,2020-03-13 15:00:00+00:00,TIME_EXIT_EXEC_END,3.0291377601585183,2.5259602111729733,False,0,0,0,0,0,0,0
0.1,G10,external,540,09:00,2020-03-20 09:00:00+00:00,2020-03-20 11:10:00+00:00,147.90499999999997,2020-03-20 13:25:00+00:00,CLOSE_INVALIDATION_F20,-36.31832595246941,-36.78217570164226,False,0,0,0,0,0,0,0
0.1,G10,external,540,09:00,2020-04-02 09:00:00+00:00,2020-04-02 10:40:00+00:00,137.28,2020-04-02 12:10:00+00:00,LIVE_FLOOR_GAP_OPEN,-0.14504662004659574,-0.6450515709510604,True,1,1,0,0,1,0,0
0.1,G10,external,540,09:00,2020-04-17 09:00:00+00:00,2020-04-17 09:30:00+00:00,170.6775,2020-04-17 10:00:00+00:00,LIVE_FLOOR_GAP_OPEN,2.302465175550284,1.8000139359946714,True,1,1,0,0,1,0,0
0.1,G10,external,540,09:00,2020-04-24 09:00:00+00:00,2020-04-24 09:40:00+00:00,188.855,2020-04-24 10:35:00+00:00,CLOSE_INVALIDATION_F20,-5.496502607820797,-5.991158777128236,False,0,0,0,0,0,0,0
0.1,G10,external,540,09:00,2020-05-06 09:00:00+00:00,2020-05-06 10:40:00+00:00,208.7,2020-05-06 12:00:00+00:00,LIVE_FLOOR_GAP_OPEN,3.6488739817919895,3.1450770062981364,True,2,2,1,0,1,0,0
0.1,G10,external,540,09:00,2020-05-13 09:00:00+00:00,2020-05-13 11:20:00+00:00,190.085,2020-05-13 13:00:00+00:00,LIVE_FLOOR_TOUCH,9.032622247941724,8.523444214710475,True,2,2,1,0,0,1,0
0.1,G10,external,540,09:00,2020-06-08 09:00:00+00:00,2020-06-08 09:30:00+00:00,244.2925,2020-06-08 14:05:00+00:00,CLOSE_INVALIDATION_F20,-4.641841235404276,-5.137351638967047,False,0,0,0,0,0,0,0
0.1,G10,external,540,09:00,2020-06-12 09:00:00+00:00,2020-06-12 12:15:00+00:00,236.44,2020-06-12 14:15:00+00:00,LIVE_FLOOR_TOUCH,3.897073253256678,3.393028202528803,True,1,1,0,0,0,1,0
0.1,G10,external,540,09:00,2020-06-22 09:00:00+00:00,2020-06-22 09:10:00+00:00,235.32999999999998,2020-06-22 12:00:00+00:00,LIVE_FLOOR_TOUCH,1.503709684273114,1.0020568010305602,True,1,1,0,0,0,1,0
0.1,G10,external,540,09:00,2020-06-30 09:00:00+00:00,2020-06-30 09:55:00+00:00,227.11,2020-06-30 12:35:00+00:00,CLOSE_INVALIDATION_F20,-5.397578266038527,-5.892333310250287,False,0,0,0,0,0,0,0
0.1,G10,external,540,09:00,2020-07-01 09:00:00+00:00,2020-07-01 13:55:00+00:00,228.03,2020-07-01 15:00:00+00:00,TIME_EXIT_EXEC_END,0.7621277902030824,0.26121611824887514,False,0,0,0,0,0,0,0
0.1,G10,external,540,09:00,2020-07-20 09:00:00+00:00,2020-07-20 09:15:00+00:00,239.1025,2020-07-20 10:30:00+00:00,CLOSE_INVALIDATION_F20,-1.952681381415899,-2.4508796009247042,False,0,0,0,0,0,0,0
0.1,G10,external,540,09:00,2020-07-23 09:00:00+00:00,2020-07-23 09:35:00+00:00,263.6625,2020-07-23 14:35:00+00:00,LIVE_FLOOR_GAP_OPEN,-0.00650452756838471,-0.5066479513289753,True,1,1,0,0,1,0,0
0.1,G10,external,540,09:00,2020-08-05 09:00:00+00:00,2020-08-05 10:05:00+00:00,392.7675,2020-08-05 11:20:00+00:00,LIVE_FLOOR_GAP_OPEN,4.7843647959670665,4.279432897120583,True,2,2,1,0,1,0,0
0.1,G10,external,540,09:00,2020-09-16 09:00:00+00:00,2020-09-16 12:15:00+00:00,364.44,2020-09-16 13:40:00+00:00,LIVE_FLOOR_TOUCH,3.83663703215893,3.3326523874492424,True,1,1,0,0,0,1,0
0.1,G10,external,540,09:00,2020-09-18 09:00:00+00:00,2020-09-18 10:30:00+00:00,387.09,2020-09-18 15:00:00+00:00,TIME_EXIT_EXEC_END,-2.8154589371980228,-3.312794810324193,False,0,0,0,0,0,0,0
0.1,G10,external,540,09:00,2020-09-29 09:00:00+00:00,2020-09-29 09:25:00+00:00,354.5175,2020-09-29 10:35:00+00:00,LIVE_FLOOR_GAP_OPEN,2.621712609391658,2.118942281946157,True,1,1,0,0,1,0,0
0.1,G10,external,540,09:00,2020-10-05 09:00:00+00:00,2020-10-05 11:15:00+00:00,351.28999999999996,2020-10-05 13:10:00+00:00,LIVE_FLOOR_GAP_OPEN,1.0233254575992672,0.5221527185112599,True,1,1,0,0,1,0,0
0.1,G10,external,540,09:00,2020-10-07 09:00:00+00:00,2020-10-07 13:25:00+00:00,340.5875,2020-10-07 15:00:00+00:00,TIME_EXIT_EXEC_END,0.3230153778398085,-0.17745740114853936,False,0,0,0,0,0,0,0
0.1,G10,external,540,09:00,2020-11-16 09:00:00+00:00,2020-11-16 11:30:00+00:00,454.625,2020-11-16 14:25:00+00:00,LIVE_FLOOR_TOUCH,4.892273852075868,4.3872340981008895,True,2,2,1,0,0,1,0
0.1,G10,external,540,09:00,2020-11-20 09:00:00+00:00,2020-11-20 09:10:00+00:00,497.75,2020-11-20 10:55:00+00:00,LIVE_FLOOR_GAP_OPEN,7.425213460572633,6.917642032825921,True,1,1,0,0,1,0,0
0.1,G10,external,540,09:00,2020-12-16 09:00:00+00:00,2020-12-16 09:25:00+00:00,586.635,2020-12-16 10:50:00+00:00,LIVE_FLOOR_TOUCH,4.050808424318331,3.546609715248628,True,3,3,2,0,0,1,0
0.1,G10,external,540,09:00,2020-12-17 09:00:00+00:00,2020-12-17 10:05:00+00:00,652.125,2020-12-17 10:30:00+00:00,LIVE_FLOOR_GAP_OPEN,8.865861606287174,8.356850250358994,True,2,2,1,0,1,0,0
0.1,G10,external,540,09:00,2020-12-24 09:00:00+00:00,2020-12-24 10:10:00+00:00,581.6,2020-12-24 14:05:00+00:00,LIVE_FLOOR_GAP_OPEN,10.088308115543244,9.578074924023584,True,4,4,3,0,1,0,0
0.1,G10,external,540,09:00,2021-01-29 09:00:00+00:00,2021-01-29 09:10:00+00:00,1366.4075,2021-01-29 11:45:00+00:00,LIVE_FLOOR_TOUCH,19.347037395506206,18.827550101757588,True,2,2,1,0,0,1,0
0.1,G10,external,540,09:00,2021-02-01 09:00:00+00:00,2021-02-01 09:25:00+00:00,1330.6100000000001,2021-02-01 15:00:00+00:00,TIME_EXIT_EXEC_END,-6.1943349290927046,-6.6882936148206955,False,0,0,0,0,0,0,0
