episode_id,regime,first_effective_ts,last_effective_ts,first_partition,n_intervals,duration_hours
877,BEAR,2022-11-07 08:00:00+00:00,2022-11-15 00:00:00+00:00,development,47,188
878,SIDEWAYS,2022-11-15 04:00:00+00:00,2022-11-15 08:00:00+00:00,development,2,8
879,BEAR,2022-11-15 12:00:00+00:00,2022-11-15 12:00:00+00:00,development,1,4
880,SIDEWAYS,2022-11-15 16:00:00+00:00,2022-11-15 20:00:00+00:00,development,2,8
881,BULL,2022-11-16 00:00:00+00:00,2022-11-16 04:00:00+00:00,development,2,8
882,SIDEWAYS,2022-11-16 08:00:00+00:00,2022-11-16 08:00:00+00:00,development,1,4
883,BEAR,2022-11-16 12:00:00+00:00,2022-11-17 20:00:00+00:00,development,9,36
884,SIDEWAYS,2022-11-18 00:00:00+00:00,2022-11-18 08:00:00+00:00,development,3,12
885,BULL,2022-11-18 12:00:00+00:00,2022-11-18 12:00:00+00:00,development,1,4
886,SIDEWAYS,2022-11-18 16:00:00+00:00,2022-11-18 16:00:00+00:00,development,1,4
887,BEAR,2022-11-18 20:00:00+00:00,2022-11-19 20:00:00+00:00,development,7,28
888,SIDEWAYS,2022-11-20 00:00:00+00:00,2022-11-20 08:00:00+00:00,development,3,12
889,BEAR,2022-11-20 12:00:00+00:00,2022-11-22 12:00:00+00:00,development,13,52
890,SIDEWAYS,2022-11-22 16:00:00+00:00,2022-11-22 16:00:00+00:00,development,1,4
891,BEAR,2022-11-22 20:00:00+00:00,2022-11-22 20:00:00+00:00,development,1,4
892,SIDEWAYS,2022-11-23 00:00:00+00:00,2022-11-23 04:00:00+00:00,development,2,8
893,BULL,2022-11-23 08:00:00+00:00,2022-11-25 04:00:00+00:00,development,12,48
894,SIDEWAYS,2022-11-25 08:00:00+00:00,2022-11-25 08:00:00+00:00,development,1,4
895,BULL,2022-11-25 12:00:00+00:00,2022-11-26 16:00:00+00:00,development,8,32
896,SIDEWAYS,2022-11-26 20:00:00+00:00,2022-11-27 00:00:00+00:00,development,2,8
897,BULL,2022-11-27 04:00:00+00:00,2022-11-27 20:00:00+00:00,development,5,20
898,SIDEWAYS,2022-11-28 00:00:00+00:00,2022-11-28 00:00:00+00:00,development,1,4
899,BEAR,2022-11-28 04:00:00+00:00,2022-11-29 04:00:00+00:00,development,7,28
900,SIDEWAYS,2022-11-29 08:00:00+00:00,2022-11-29 20:00:00+00:00,development,4,16
901,BULL,2022-11-30 00:00:00+00:00,2022-12-03 20:00:00+00:00,development,24,96
902,SIDEWAYS,2022-12-04 00:00:00+00:00,2022-12-04 00:00:00+00:00,development,1,4
903,BULL,2022-12-04 04:00:00+00:00,2022-12-05 16:00:00+00:00,development,10,40
904,SIDEWAYS,2022-12-05 20:00:00+00:00,2022-12-06 08:00:00+00:00,development,4,16
905,BEAR,2022-12-06 12:00:00+00:00,2022-12-06 20:00:00+00:00,development,3,12
906,BULL,2022-12-07 00:00:00+00:00,2022-12-07 04:00:00+00:00,development,2,8
907,BEAR,2022-12-07 08:00:00+00:00,2022-12-08 12:00:00+00:00,development,8,32
908,SIDEWAYS,2022-12-08 16:00:00+00:00,2022-12-08 16:00:00+00:00,development,1,4
909,BULL,2022-12-08 20:00:00+00:00,2022-12-11 20:00:00+00:00,development,19,76
910,SIDEWAYS,2022-12-12 00:00:00+00:00,2022-12-12 00:00:00+00:00,development,1,4
911,BEAR,2022-12-12 04:00:00+00:00,2022-12-12 20:00:00+00:00,development,5,20
912,SIDEWAYS,2022-12-13 00:00:00+00:00,2022-12-13 00:00:00+00:00,development,1,4
913,BULL,2022-12-13 04:00:00+00:00,2022-12-15 12:00:00+00:00,development,15,60
914,SIDEWAYS,2022-12-15 16:00:00+00:00,2022-12-16 00:00:00+00:00,development,3,12
915,BEAR,2022-12-16 04:00:00+00:00,2022-12-20 04:00:00+00:00,development,25,100
916,SIDEWAYS,2022-12-20 08:00:00+00:00,2022-12-20 20:00:00+00:00,development,4,16
917,BULL,2022-12-21 00:00:00+00:00,2022-12-21 16:00:00+00:00,development,5,20
918,SIDEWAYS,2022-12-21 20:00:00+00:00,2022-12-21 20:00:00+00:00,development,1,4
919,BULL,2022-12-22 00:00:00+00:00,2022-12-22 12:00:00+00:00,development,4,16
920,BEAR,2022-12-22 16:00:00+00:00,2022-12-22 20:00:00+00:00,development,2,8
921,SIDEWAYS,2022-12-23 00:00:00+00:00,2022-12-23 08:00:00+00:00,development,3,12
922,BULL,2022-12-23 12:00:00+00:00,2022-12-23 20:00:00+00:00,development,3,12
923,SIDEWAYS,2022-12-24 00:00:00+00:00,2022-12-24 00:00:00+00:00,development,1,4
924,BULL,2022-12-24 04:00:00+00:00,2022-12-25 08:00:00+00:00,development,8,32
925,SIDEWAYS,2022-12-25 12:00:00+00:00,2022-12-25 12:00:00+00:00,development,1,4
926,BEAR,2022-12-25 16:00:00+00:00,2022-12-25 20:00:00+00:00,development,2,8
927,SIDEWAYS,2022-12-26 00:00:00+00:00,2022-12-26 00:00:00+00:00,development,1,4
928,BULL,2022-12-26 04:00:00+00:00,2022-12-26 12:00:00+00:00,development,3,12
929,SIDEWAYS,2022-12-26 16:00:00+00:00,2022-12-26 16:00:00+00:00,development,1,4
930,BULL,2022-12-26 20:00:00+00:00,2022-12-27 08:00:00+00:00,development,4,16
931,SIDEWAYS,2022-12-27 12:00:00+00:00,2022-12-27 16:00:00+00:00,development,2,8
932,BEAR,2022-12-27 20:00:00+00:00,2023-01-01 16:00:00+00:00,development,30,120
933,SIDEWAYS,2023-01-01 20:00:00+00:00,2023-01-02 00:00:00+00:00,development,2,8
934,BULL,2023-01-02 04:00:00+00:00,2023-01-03 16:00:00+00:00,development,10,40
935,SIDEWAYS,2023-01-03 20:00:00+00:00,2023-01-03 20:00:00+00:00,development,1,4
936,BULL,2023-01-04 00:00:00+00:00,2023-01-06 08:00:00+00:00,development,15,60
937,SIDEWAYS,2023-01-06 12:00:00+00:00,2023-01-06 12:00:00+00:00,development,1,4
938,BULL,2023-01-06 16:00:00+00:00,2023-01-18 16:00:00+00:00,development,73,292
939,SIDEWAYS,2023-01-18 20:00:00+00:00,2023-01-19 08:00:00+00:00,development,4,16
940,BEAR,2023-01-19 12:00:00+00:00,2023-01-19 16:00:00+00:00,development,2,8
941,BULL,2023-01-19 20:00:00+00:00,2023-01-24 20:00:00+00:00,development,31,124
942,SIDEWAYS,2023-01-25 00:00:00+00:00,2023-01-25 04:00:00+00:00,development,2,8
943,BULL,2023-01-25 08:00:00+00:00,2023-01-25 08:00:00+00:00,development,1,4
944,SIDEWAYS,2023-01-25 12:00:00+00:00,2023-01-25 16:00:00+00:00,development,2,8
945,BULL,2023-01-25 20:00:00+00:00,2023-01-27 00:00:00+00:00,development,8,32
946,SIDEWAYS,2023-01-27 04:00:00+00:00,2023-01-27 04:00:00+00:00,development,1,4
947,BULL,2023-01-27 08:00:00+00:00,2023-01-30 08:00:00+00:00,development,19,76
948,SIDEWAYS,2023-01-30 12:00:00+00:00,2023-01-30 20:00:00+00:00,development,3,12
949,BEAR,2023-01-31 00:00:00+00:00,2023-01-31 12:00:00+00:00,development,4,16
950,SIDEWAYS,2023-01-31 16:00:00+00:00,2023-02-01 04:00:00+00:00,development,4,16
951,BEAR,2023-02-01 08:00:00+00:00,2023-02-01 16:00:00+00:00,development,3,12
952,BULL,2023-02-01 20:00:00+00:00,2023-02-03 16:00:00+00:00,development,12,48
953,SIDEWAYS,2023-02-03 20:00:00+00:00,2023-02-04 04:00:00+00:00,development,3,12
954,BEAR,2023-02-04 08:00:00+00:00,2023-02-04 16:00:00+00:00,development,3,12
955,SIDEWAYS,2023-02-04 20:00:00+00:00,2023-02-04 20:00:00+00:00,development,1,4
956,BEAR,2023-02-05 00:00:00+00:00,2023-02-07 16:00:00+00:00,development,17,68
957,SIDEWAYS,2023-02-07 20:00:00+00:00,2023-02-08 04:00:00+00:00,development,3,12
958,BULL,2023-02-08 08:00:00+00:00,2023-02-08 12:00:00+00:00,development,2,8
959,BEAR,2023-02-08 16:00:00+00:00,2023-02-12 16:00:00+00:00,development,25,100
960,SIDEWAYS,2023-02-12 20:00:00+00:00,2023-02-12 20:00:00+00:00,development,1,4
961,BEAR,2023-02-13 00:00:00+00:00,2023-02-14 12:00:00+00:00,development,10,40
962,SIDEWAYS,2023-02-14 16:00:00+00:00,2023-02-14 16:00:00+00:00,development,1,4
963,BULL,2023-02-14 20:00:00+00:00,2023-02-19 20:00:00+00:00,development,31,124
964,SIDEWAYS,2023-02-20 00:00:00+00:00,2023-02-20 00:00:00+00:00,development,1,4
965,BULL,2023-02-20 04:00:00+00:00,2023-02-21 08:00:00+00:00,development,8,32
966,SIDEWAYS,2023-02-21 12:00:00+00:00,2023-02-21 16:00:00+00:00,development,2,8
967,BULL,2023-02-21 20:00:00+00:00,2023-02-21 20:00:00+00:00,development,1,4
968,SIDEWAYS,2023-02-22 00:00:00+00:00,2023-02-22 00:00:00+00:00,development,1,4
969,BEAR,2023-02-22 04:00:00+00:00,2023-02-23 00:00:00+00:00,development,6,24
970,SIDEWAYS,2023-02-23 04:00:00+00:00,2023-02-23 08:00:00+00:00,development,2,8
971,BEAR,2023-02-23 12:00:00+00:00,2023-02-26 16:00:00+00:00,development,20,80
972,SIDEWAYS,2023-02-26 20:00:00+00:00,2023-02-27 04:00:00+00:00,development,3,12
973,BEAR,2023-02-27 08:00:00+00:00,2023-02-27 12:00:00+00:00,development,2,8
974,SIDEWAYS,2023-02-27 16:00:00+00:00,2023-02-27 16:00:00+00:00,development,1,4
975,BEAR,2023-02-27 20:00:00+00:00,2023-02-27 20:00:00+00:00,development,1,4
976,SIDEWAYS,2023-02-28 00:00:00+00:00,2023-02-28 04:00:00+00:00,development,2,8
977,BEAR,2023-02-28 08:00:00+00:00,2023-02-28 12:00:00+00:00,development,2,8
978,SIDEWAYS,2023-02-28 16:00:00+00:00,2023-02-28 16:00:00+00:00,development,1,4
979,BEAR,2023-02-28 20:00:00+00:00,2023-03-01 00:00:00+00:00,development,2,8
980,SIDEWAYS,2023-03-01 04:00:00+00:00,2023-03-01 04:00:00+00:00,development,1,4
981,BULL,2023-03-01 08:00:00+00:00,2023-03-01 16:00:00+00:00,development,3,12
982,SIDEWAYS,2023-03-01 20:00:00+00:00,2023-03-01 20:00:00+00:00,development,1,4
983,BULL,2023-03-02 00:00:00+00:00,2023-03-02 04:00:00+00:00,development,2,8
984,SIDEWAYS,2023-03-02 08:00:00+00:00,2023-03-02 12:00:00+00:00,development,2,8
985,BEAR,2023-03-02 16:00:00+00:00,2023-03-02 16:00:00+00:00,development,1,4
986,SIDEWAYS,2023-03-02 20:00:00+00:00,2023-03-03 00:00:00+00:00,development,2,8
987,BEAR,2023-03-03 04:00:00+00:00,2023-03-06 12:00:00+00:00,development,21,84
988,SIDEWAYS,2023-03-06 16:00:00+00:00,2023-03-06 16:00:00+00:00,development,1,4
989,BEAR,2023-03-06 20:00:00+00:00,2023-03-12 16:00:00+00:00,development,36,144
990,SIDEWAYS,2023-03-12 20:00:00+00:00,2023-03-12 20:00:00+00:00,development,1,4
991,BULL,2023-03-13 00:00:00+00:00,2023-03-22 16:00:00+00:00,development,59,236
992,SIDEWAYS,2023-03-22 20:00:00+00:00,2023-03-23 00:00:00+00:00,development,2,8
993,BEAR,2023-03-23 04:00:00+00:00,2023-03-23 04:00:00+00:00,development,1,4
994,SIDEWAYS,2023-03-23 08:00:00+00:00,2023-03-23 08:00:00+00:00,development,1,4
995,BEAR,2023-03-23 12:00:00+00:00,2023-03-23 12:00:00+00:00,development,1,4
996,BULL,2023-03-23 16:00:00+00:00,2023-03-24 08:00:00+00:00,development,5,20
997,SIDEWAYS,2023-03-24 12:00:00+00:00,2023-03-24 12:00:00+00:00,development,1,4
998,BULL,2023-03-24 16:00:00+00:00,2023-03-24 16:00:00+00:00,development,1,4
999,SIDEWAYS,2023-03-24 20:00:00+00:00,2023-03-24 20:00:00+00:00,development,1,4
1000,BEAR,2023-03-25 00:00:00+00:00,2023-03-26 08:00:00+00:00,development,9,36
1001,SIDEWAYS,2023-03-26 12:00:00+00:00,2023-03-26 16:00:00+00:00,development,2,8
1002,BULL,2023-03-26 20:00:00+00:00,2023-03-27 12:00:00+00:00,development,5,20
1003,BEAR,2023-03-27 16:00:00+00:00,2023-03-28 16:00:00+00:00,development,7,28
1004,SIDEWAYS,2023-03-28 20:00:00+00:00,2023-03-28 20:00:00+00:00,development,1,4
1005,BEAR,2023-03-29 00:00:00+00:00,2023-03-29 04:00:00+00:00,development,2,8
1006,BULL,2023-03-29 08:00:00+00:00,2023-03-30 16:00:00+00:00,development,9,36
1007,SIDEWAYS,2023-03-30 20:00:00+00:00,2023-03-30 20:00:00+00:00,development,1,4
1008,BULL,2023-03-31 00:00:00+00:00,2023-03-31 04:00:00+00:00,development,2,8
1009,SIDEWAYS,2023-03-31 08:00:00+00:00,2023-03-31 12:00:00+00:00,development,2,8
1010,BULL,2023-03-31 16:00:00+00:00,2023-04-02 12:00:00+00:00,development,12,48
1011,SIDEWAYS,2023-04-02 16:00:00+00:00,2023-04-02 16:00:00+00:00,development,1,4
1012,BEAR,2023-04-02 20:00:00+00:00,2023-04-03 08:00:00+00:00,development,4,16
1013,SIDEWAYS,2023-04-03 12:00:00+00:00,2023-04-03 12:00:00+00:00,development,1,4
1014,BEAR,2023-04-03 16:00:00+00:00,2023-04-04 08:00:00+00:00,development,5,20
1015,SIDEWAYS,2023-04-04 12:00:00+00:00,2023-04-04 12:00:00+00:00,development,1,4
1016,BEAR,2023-04-04 16:00:00+00:00,2023-04-04 16:00:00+00:00,development,1,4
1017,SIDEWAYS,2023-04-04 20:00:00+00:00,2023-04-05 00:00:00+00:00,development,2,8
1018,BULL,2023-04-05 04:00:00+00:00,2023-04-05 12:00:00+00:00,development,3,12
1019,SIDEWAYS,2023-04-05 16:00:00+00:00,2023-04-05 16:00:00+00:00,development,1,4
1020,BULL,2023-04-05 20:00:00+00:00,2023-04-05 20:00:00+00:00,development,1,4
1021,SIDEWAYS,2023-04-06 00:00:00+00:00,2023-04-06 04:00:00+00:00,development,2,8
1022,BEAR,2023-04-06 08:00:00+00:00,2023-04-08 04:00:00+00:00,development,12,48
1023,SIDEWAYS,2023-04-08 08:00:00+00:00,2023-04-08 08:00:00+00:00,development,1,4
1024,BEAR,2023-04-08 12:00:00+00:00,2023-04-09 00:00:00+00:00,development,4,16
1025,SIDEWAYS,2023-04-09 04:00:00+00:00,2023-04-09 04:00:00+00:00,development,1,4
1026,BEAR,2023-04-09 08:00:00+00:00,2023-04-09 16:00:00+00:00,development,3,12
1027,SIDEWAYS,2023-04-09 20:00:00+00:00,2023-04-09 20:00:00+00:00,development,1,4
1028,BULL,2023-04-10 00:00:00+00:00,2023-04-16 08:00:00+00:00,development,39,156
1029,SIDEWAYS,2023-04-16 12:00:00+00:00,2023-04-16 12:00:00+00:00,development,1,4
1030,BULL,2023-04-16 16:00:00+00:00,2023-04-17 00:00:00+00:00,development,3,12
1031,BEAR,2023-04-17 04:00:00+00:00,2023-04-18 08:00:00+00:00,development,8,32
1032,SIDEWAYS,2023-04-18 12:00:00+00:00,2023-04-18 16:00:00+00:00,development,2,8
1033,BULL,2023-04-18 20:00:00+00:00,2023-04-19 08:00:00+00:00,development,4,16
1034,BEAR,2023-04-19 12:00:00+00:00,2023-04-25 16:00:00+00:00,development,38,152
1035,SIDEWAYS,2023-04-25 20:00:00+00:00,2023-04-25 20:00:00+00:00,development,1,4
1036,BULL,2023-04-26 00:00:00+00:00,2023-04-26 16:00:00+00:00,development,5,20
1037,SIDEWAYS,2023-04-26 20:00:00+00:00,2023-04-26 20:00:00+00:00,development,1,4
1038,BULL,2023-04-27 00:00:00+00:00,2023-05-01 00:00:00+00:00,development,25,100
1039,BEAR,2023-05-01 04:00:00+00:00,2023-05-02 16:00:00+00:00,development,10,40
1040,SIDEWAYS,2023-05-02 20:00:00+00:00,2023-05-03 00:00:00+00:00,development,2,8
1041,BEAR,2023-05-03 04:00:00+00:00,2023-05-03 04:00:00+00:00,development,1,4
1042,SIDEWAYS,2023-05-03 08:00:00+00:00,2023-05-03 08:00:00+00:00,development,1,4
1043,BEAR,2023-05-03 12:00:00+00:00,2023-05-03 20:00:00+00:00,development,3,12
1044,SIDEWAYS,2023-05-04 00:00:00+00:00,2023-05-04 00:00:00+00:00,development,1,4
1045,BULL,2023-05-04 04:00:00+00:00,2023-05-06 12:00:00+00:00,development,15,60
1046,SIDEWAYS,2023-05-06 16:00:00+00:00,2023-05-06 20:00:00+00:00,development,2,8
1047,BEAR,2023-05-07 00:00:00+00:00,2023-05-10 12:00:00+00:00,development,22,88
1048,SIDEWAYS,2023-05-10 16:00:00+00:00,2023-05-10 16:00:00+00:00,development,1,4
1049,BEAR,2023-05-10 20:00:00+00:00,2023-05-14 12:00:00+00:00,development,23,92
1050,SIDEWAYS,2023-05-14 16:00:00+00:00,2023-05-14 16:00:00+00:00,development,1,4
1051,BEAR,2023-05-14 20:00:00+00:00,2023-05-15 00:00:00+00:00,development,2,8
1052,BULL,2023-05-15 04:00:00+00:00,2023-05-16 08:00:00+00:00,development,8,32
1053,SIDEWAYS,2023-05-16 12:00:00+00:00,2023-05-16 16:00:00+00:00,development,2,8
1054,BEAR,2023-05-16 20:00:00+00:00,2023-05-17 16:00:00+00:00,development,6,24
1055,SIDEWAYS,2023-05-17 20:00:00+00:00,2023-05-17 20:00:00+00:00,development,1,4
1056,BULL,2023-05-18 00:00:00+00:00,2023-05-18 12:00:00+00:00,development,4,16
1057,SIDEWAYS,2023-05-18 16:00:00+00:00,2023-05-18 16:00:00+00:00,development,1,4
1058,BEAR,2023-05-18 20:00:00+00:00,2023-05-20 16:00:00+00:00,development,12,48
1059,SIDEWAYS,2023-05-20 20:00:00+00:00,2023-05-20 20:00:00+00:00,development,1,4
1060,BULL,2023-05-21 00:00:00+00:00,2023-05-21 08:00:00+00:00,development,3,12
1061,SIDEWAYS,2023-05-21 12:00:00+00:00,2023-05-21 12:00:00+00:00,development,1,4
1062,BEAR,2023-05-21 16:00:00+00:00,2023-05-23 00:00:00+00:00,development,9,36
1063,BULL,2023-05-23 04:00:00+00:00,2023-05-24 00:00:00+00:00,development,6,24
1064,SIDEWAYS,2023-05-24 04:00:00+00:00,2023-05-24 04:00:00+00:00,development,1,4
1065,BEAR,2023-05-24 08:00:00+00:00,2023-05-26 12:00:00+00:00,development,14,56
1066,SIDEWAYS,2023-05-26 16:00:00+00:00,2023-05-26 20:00:00+00:00,development,2,8
1067,BULL,2023-05-27 00:00:00+00:00,2023-05-31 04:00:00+00:00,development,26,104
1068,SIDEWAYS,2023-05-31 08:00:00+00:00,2023-05-31 08:00:00+00:00,development,1,4
1069,BEAR,2023-05-31 12:00:00+00:00,2023-06-02 08:00:00+00:00,development,12,48
1070,SIDEWAYS,2023-06-02 12:00:00+00:00,2023-06-02 12:00:00+00:00,development,1,4
1071,BEAR,2023-06-02 16:00:00+00:00,2023-06-02 16:00:00+00:00,development,1,4
1072,SIDEWAYS,2023-06-02 20:00:00+00:00,2023-06-03 08:00:00+00:00,development,4,16
1073,BEAR,2023-06-03 12:00:00+00:00,2023-06-03 12:00:00+00:00,development,1,4
1074,BULL,2023-06-03 16:00:00+00:00,2023-06-03 16:00:00+00:00,development,1,4
1075,SIDEWAYS,2023-06-03 20:00:00+00:00,2023-06-03 20:00:00+00:00,development,1,4
1076,BEAR,2023-06-04 00:00:00+00:00,2023-06-04 04:00:00+00:00,development,2,8
1077,SIDEWAYS,2023-06-04 08:00:00+00:00,2023-06-04 08:00:00+00:00,development,1,4
1078,BULL,2023-06-04 12:00:00+00:00,2023-06-04 20:00:00+00:00,development,3,12
1079,SIDEWAYS,2023-06-05 00:00:00+00:00,2023-06-05 00:00:00+00:00,development,1,4
1080,BEAR,2023-06-05 04:00:00+00:00,2023-06-06 16:00:00+00:00,development,10,40
1081,SIDEWAYS,2023-06-06 20:00:00+00:00,2023-06-07 00:00:00+00:00,development,2,8
1082,BULL,2023-06-07 04:00:00+00:00,2023-06-07 12:00:00+00:00,development,3,12
1083,SIDEWAYS,2023-06-07 16:00:00+00:00,2023-06-07 16:00:00+00:00,development,1,4
1084,BEAR,2023-06-07 20:00:00+00:00,2023-06-08 12:00:00+00:00,development,5,20
1085,SIDEWAYS,2023-06-08 16:00:00+00:00,2023-06-08 16:00:00+00:00,development,1,4
1086,BEAR,2023-06-08 20:00:00+00:00,2023-06-09 08:00:00+00:00,development,4,16
1087,SIDEWAYS,2023-06-09 12:00:00+00:00,2023-06-09 12:00:00+00:00,development,1,4
1088,BEAR,2023-06-09 16:00:00+00:00,2023-06-13 00:00:00+00:00,development,21,84
1089,SIDEWAYS,2023-06-13 04:00:00+00:00,2023-06-13 08:00:00+00:00,development,2,8
1090,BULL,2023-06-13 12:00:00+00:00,2023-06-13 12:00:00+00:00,development,1,4
1091,BEAR,2023-06-13 16:00:00+00:00,2023-06-14 00:00:00+00:00,development,3,12
1092,SIDEWAYS,2023-06-14 04:00:00+00:00,2023-06-14 04:00:00+00:00,development,1,4
1093,BEAR,2023-06-14 08:00:00+00:00,2023-06-14 08:00:00+00:00,development,1,4
1094,SIDEWAYS,2023-06-14 12:00:00+00:00,2023-06-14 16:00:00+00:00,development,2,8
1095,BEAR,2023-06-14 20:00:00+00:00,2023-06-15 20:00:00+00:00,development,7,28
1096,SIDEWAYS,2023-06-16 00:00:00+00:00,2023-06-16 00:00:00+00:00,development,1,4
1097,BEAR,2023-06-16 04:00:00+00:00,2023-06-16 12:00:00+00:00,development,3,12
1098,SIDEWAYS,2023-06-16 16:00:00+00:00,2023-06-16 16:00:00+00:00,development,1,4
1099,BULL,2023-06-16 20:00:00+00:00,2023-06-26 00:00:00+00:00,development,56,224
1100,SIDEWAYS,2023-06-26 04:00:00+00:00,2023-06-26 04:00:00+00:00,development,1,4
1101,BULL,2023-06-26 08:00:00+00:00,2023-06-26 16:00:00+00:00,development,3,12
1102,SIDEWAYS,2023-06-26 20:00:00+00:00,2023-06-27 00:00:00+00:00,development,2,8
1103,BULL,2023-06-27 04:00:00+00:00,2023-06-28 04:00:00+00:00,development,7,28
1104,SIDEWAYS,2023-06-28 08:00:00+00:00,2023-06-28 12:00:00+00:00,development,2,8
1105,BULL,2023-06-28 16:00:00+00:00,2023-06-28 16:00:00+00:00,development,1,4
1106,BEAR,2023-06-28 20:00:00+00:00,2023-06-29 04:00:00+00:00,development,3,12
1107,SIDEWAYS,2023-06-29 08:00:00+00:00,2023-06-29 08:00:00+00:00,development,1,4
1108,BULL,2023-06-29 12:00:00+00:00,2023-06-30 12:00:00+00:00,development,7,28
1109,SIDEWAYS,2023-06-30 16:00:00+00:00,2023-06-30 20:00:00+00:00,development,2,8
1110,BULL,2023-07-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,development,1,4
1111,SIDEWAYS,2023-07-01 04:00:00+00:00,2023-07-01 04:00:00+00:00,development,1,4
1112,BULL,2023-07-01 08:00:00+00:00,2023-07-04 16:00:00+00:00,development,21,84
1113,SIDEWAYS,2023-07-04 20:00:00+00:00,2023-07-05 00:00:00+00:00,development,2,8
1114,BULL,2023-07-05 04:00:00+00:00,2023-07-05 04:00:00+00:00,development,1,4
1115,SIDEWAYS,2023-07-05 08:00:00+00:00,2023-07-05 08:00:00+00:00,development,1,4
1116,BEAR,2023-07-05 12:00:00+00:00,2023-07-06 04:00:00+00:00,development,5,20
1117,SIDEWAYS,2023-07-06 08:00:00+00:00,2023-07-06 12:00:00+00:00,development,2,8
1118,BEAR,2023-07-06 16:00:00+00:00,2023-07-09 12:00:00+00:00,development,18,72
1119,SIDEWAYS,2023-07-09 16:00:00+00:00,2023-07-09 16:00:00+00:00,development,1,4
1120,BEAR,2023-07-09 20:00:00+00:00,2023-07-10 12:00:00+00:00,development,5,20
1121,SIDEWAYS,2023-07-10 16:00:00+00:00,2023-07-10 16:00:00+00:00,development,1,4
1122,BULL,2023-07-10 20:00:00+00:00,2023-07-12 16:00:00+00:00,development,12,48
1123,SIDEWAYS,2023-07-12 20:00:00+00:00,2023-07-13 00:00:00+00:00,development,2,8
1124,BEAR,2023-07-13 04:00:00+00:00,2023-07-13 08:00:00+00:00,development,2,8
1125,SIDEWAYS,2023-07-13 12:00:00+00:00,2023-07-13 12:00:00+00:00,development,1,4
1126,BULL,2023-07-13 16:00:00+00:00,2023-07-14 16:00:00+00:00,development,7,28
1127,SIDEWAYS,2023-07-14 20:00:00+00:00,2023-07-14 20:00:00+00:00,development,1,4
1128,BEAR,2023-07-15 00:00:00+00:00,2023-07-20 04:00:00+00:00,development,32,128
1129,SIDEWAYS,2023-07-20 08:00:00+00:00,2023-07-20 08:00:00+00:00,development,1,4
1130,BULL,2023-07-20 12:00:00+00:00,2023-07-20 12:00:00+00:00,development,1,4
1131,BEAR,2023-07-20 16:00:00+00:00,2023-07-22 04:00:00+00:00,development,10,40
1132,SIDEWAYS,2023-07-22 08:00:00+00:00,2023-07-22 08:00:00+00:00,development,1,4
1133,BEAR,2023-07-22 12:00:00+00:00,2023-07-23 04:00:00+00:00,development,5,20
1134,SIDEWAYS,2023-07-23 08:00:00+00:00,2023-07-23 08:00:00+00:00,development,1,4
1135,BEAR,2023-07-23 12:00:00+00:00,2023-07-23 16:00:00+00:00,development,2,8
1136,BULL,2023-07-23 20:00:00+00:00,2023-07-24 00:00:00+00:00,development,2,8
1137,BEAR,2023-07-24 04:00:00+00:00,2023-07-26 16:00:00+00:00,development,16,64
1138,SIDEWAYS,2023-07-26 20:00:00+00:00,2023-07-26 20:00:00+00:00,development,1,4
1139,BEAR,2023-07-27 00:00:00+00:00,2023-07-27 00:00:00+00:00,development,1,4
1140,SIDEWAYS,2023-07-27 04:00:00+00:00,2023-07-27 12:00:00+00:00,development,3,12
1141,BEAR,2023-07-27 16:00:00+00:00,2023-07-28 12:00:00+00:00,development,6,24
1142,SIDEWAYS,2023-07-28 16:00:00+00:00,2023-07-28 16:00:00+00:00,development,1,4
1143,BEAR,2023-07-28 20:00:00+00:00,2023-07-29 00:00:00+00:00,development,2,8
1144,SIDEWAYS,2023-07-29 04:00:00+00:00,2023-07-29 04:00:00+00:00,development,1,4
1145,BEAR,2023-07-29 08:00:00+00:00,2023-07-29 16:00:00+00:00,development,3,12
1146,SIDEWAYS,2023-07-29 20:00:00+00:00,2023-07-29 20:00:00+00:00,development,1,4
1147,BULL,2023-07-30 00:00:00+00:00,2023-07-30 00:00:00+00:00,development,1,4
1148,BEAR,2023-07-30 04:00:00+00:00,2023-07-30 12:00:00+00:00,development,3,12
1149,BULL,2023-07-30 16:00:00+00:00,2023-07-30 16:00:00+00:00,development,1,4
1150,BEAR,2023-07-30 20:00:00+00:00,2023-07-31 00:00:00+00:00,development,2,8
1151,BULL,2023-07-31 04:00:00+00:00,2023-07-31 12:00:00+00:00,development,3,12
1152,SIDEWAYS,2023-07-31 16:00:00+00:00,2023-07-31 16:00:00+00:00,development,1,4
1153,BEAR,2023-07-31 20:00:00+00:00,2023-08-01 16:00:00+00:00,development,6,24
1154,SIDEWAYS,2023-08-01 20:00:00+00:00,2023-08-01 20:00:00+00:00,development,1,4
