role,partition,dev_block,execution_start,episode_class,loss_class,H,L,R,h2_exit_ts,has_reclaim,reclaim_ts,reclaim_min,initial_consecutive_closes_above_H,first_failure_min,max_close_R_before_first_failure,max_high_R_before_first_failure,max_adverse_R_before_first_failure,E40_before_first_failure,E40_eventually_after_reclaim,reclaim_failure_cycles
CENTRAL,reference_validation,,2025-03-08 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L5_BREAK_FAIL_LATE,138.02,135.19,2.8300000000000125,2025-03-08 21:40:00+00:00,True,2025-03-09 00:45:00+00:00,185.0,1.0,5.0,0.0035335689045904103,0.028268551236743367,0.1272084805653753,False,True,6.0
CENTRAL,reference_validation,,2025-03-11 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,126.71,118.53,8.179999999999993,2025-03-11 20:40:00+00:00,True,2025-03-11 20:40:00+00:00,0.0,2.0,10.0,0.0354523227383871,0.05745721271393808,0.04400977995110021,False,False,3.0
CENTRAL,reference_validation,,2025-03-12 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L4_BREAK_FAIL_30M,126.23,122.99,3.240000000000009,2025-03-12 23:05:00+00:00,True,2025-03-12 23:50:00+00:00,45.0,3.0,15.0,0.16666666666666374,0.20370370370370208,0.06790123456790069,False,False,4.0
CENTRAL,reference_validation,,2025-03-14 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L5_BREAK_FAIL_LATE,133.77,127.5,6.27000000000001,2025-03-14 21:10:00+00:00,True,2025-03-14 21:30:00+00:00,20.0,26.0,130.0,0.3078149920255144,0.36682615629983717,0.09728867623604667,False,False,6.0
CENTRAL,reference_validation,,2025-03-18 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,123.96,121.8,2.1599999999999966,2025-03-18 19:40:00+00:00,True,2025-03-18 19:50:00+00:00,10.0,4.0,20.0,0.11111111111111549,0.18518518518518812,0.11574074074074092,False,True,2.0
CENTRAL,reference_validation,,2025-03-27 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,139.75,136.94,2.8100000000000023,2025-03-28 00:35:00+00:00,False,,,,,,,,False,False,
CENTRAL,reference_validation,,2025-03-28 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L0_NEVER_BREAK_REFERENCE_INVALIDATION,130.36,128.96,1.4000000000000057,2025-03-29 02:30:00+00:00,False,,,,,,,,False,False,
CENTRAL,reference_validation,,2025-04-19 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,140.71,137.57,3.140000000000015,2025-04-20 03:35:00+00:00,True,2025-04-20 03:50:00+00:00,15.0,2.0,10.0,0.05095541401273753,0.09554140127387947,0.04140127388534868,False,False,4.0
CENTRAL,reference_validation,,2025-04-24 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,151.64,148.48,3.1599999999999966,2025-04-24 20:15:00+00:00,True,2025-04-24 20:20:00+00:00,5.0,1.0,5.0,0.012658227848107755,0.028481012658228957,0.09177215189873175,False,True,7.0
CENTRAL,reference_validation,,2025-04-27 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,149.71,148.12,1.5900000000000034,2025-04-27 19:35:00+00:00,True,2025-04-27 19:35:00+00:00,0.0,1.0,5.0,0.10691823899370259,0.12578616352200517,0.10691823899372047,False,True,4.0
CENTRAL,reference_validation,,2025-05-04 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L3_BREAK_FAST_FAIL_10M,147.3,145.42,1.880000000000024,2025-05-04 22:35:00+00:00,False,,,,,,,,False,False,
CENTRAL,reference_validation,,2025-05-06 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L3_BREAK_FAST_FAIL_10M,144.32,141.83,2.4899999999999807,2025-05-06 21:15:00+00:00,True,2025-05-06 21:45:00+00:00,30.0,106.0,,2.008032128514072,2.068273092369496,0.07228915662650932,True,True,1.0
CENTRAL,reference_validation,,2025-05-09 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,172.64,167.4,5.239999999999981,2025-05-09 23:40:00+00:00,True,2025-05-09 23:50:00+00:00,10.0,8.0,40.0,0.45610687022901214,0.4847328244274866,0.14312977099236693,True,True,3.0
CENTRAL,reference_validation,,2025-05-11 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,172.88,169.13,3.75,2025-05-11 19:55:00+00:00,True,2025-05-11 21:50:00+00:00,115.0,2.0,10.0,0.04800000000000182,0.23466666666666544,0.15733333333333424,False,True,4.0
CENTRAL,reference_validation,,2025-05-24 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,177.37,175.11,2.259999999999991,2025-05-24 20:50:00+00:00,True,2025-05-24 20:55:00+00:00,5.0,2.0,10.0,0.1371681415929219,0.21238938053096978,0.1371681415929219,False,False,1.0
CENTRAL,reference_validation,,2025-05-25 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,172.28,169.05,3.2299999999999898,2025-05-25 21:25:00+00:00,True,2025-05-25 22:05:00+00:00,40.0,120.0,,2.0154798761609944,2.068111455108368,0.068111455108359,True,True,1.0
CENTRAL,reference_validation,,2025-05-28 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,172.84,168.8,4.039999999999992,2025-05-29 02:05:00+00:00,True,2025-05-29 02:25:00+00:00,20.0,23.0,115.0,0.5222772277227696,0.6039603960396046,0.07425742574257722,True,True,8.0
CENTRAL,reference_validation,,2025-06-02 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,154.2,151.52,2.6799999999999784,2025-06-02 20:20:00+00:00,True,2025-06-02 20:40:00+00:00,20.0,1.0,5.0,0.011194029850746783,0.04477611940298713,0.11194029850745722,False,True,2.0
CENTRAL,reference_validation,,2025-06-08 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,153.8,149.4,4.400000000000006,2025-06-08 19:00:00+00:00,True,2025-06-08 19:00:00+00:00,0.0,38.0,190.0,0.25681818181818045,0.3409090909090905,0.03409090909091034,False,False,2.0
CENTRAL,reference_validation,,2025-06-13 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L3_BREAK_FAST_FAIL_10M,148.44,143.83,4.609999999999985,2025-06-14 00:30:00+00:00,False,,,,,,,,False,False,
CENTRAL,reference_validation,,2025-06-15 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,152.92,147.87,5.049999999999983,2025-06-15 19:40:00+00:00,True,2025-06-16 01:35:00+00:00,355.0,68.0,,0.8910891089108941,0.9940594059405995,0.17029702970296795,True,True,1.0
CENTRAL,reference_validation,,2025-06-19 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L5_BREAK_FAIL_LATE,145.17,142.83,2.339999999999975,2025-06-19 19:10:00+00:00,True,2025-06-19 19:10:00+00:00,0.0,5.0,25.0,0.22222222222222898,0.26495726495726973,0.042735042735040765,False,True,5.0
CENTRAL,reference_validation,,2025-06-24 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L3_BREAK_FAST_FAIL_10M,146.56,143.52,3.039999999999992,2025-06-25 08:10:00+00:00,True,2025-06-25 08:10:00+00:00,0.0,1.0,5.0,0.006578947368424436,0.0888157894736878,0.11184210526315931,False,True,2.0
CENTRAL,reference_validation,,2025-07-02 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,153.54,148.97,4.569999999999993,2025-07-02 21:25:00+00:00,True,2025-07-02 21:30:00+00:00,5.0,2.0,10.0,0.02844638949671677,0.07221006564551707,0.09846827133478978,False,True,8.0
CENTRAL,reference_validation,,2025-07-17 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,175.3,171.15,4.150000000000006,2025-07-17 21:40:00+00:00,True,2025-07-17 21:40:00+00:00,0.0,14.0,70.0,0.3831325301204754,0.5060240963855401,0.15662650602409753,True,True,2.0
CENTRAL,reference_validation,,2025-07-20 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L0_NEVER_BREAK_REFERENCE_INVALIDATION,183.25,180.03,3.219999999999999,2025-07-21 02:55:00+00:00,True,2025-07-21 02:55:00+00:00,0.0,88.0,,2.677018633540375,2.7546583850931703,0.0248447204968983,True,True,1.0
CENTRAL,reference_validation,,2025-07-22 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,205.17,196.89,8.280000000000001,2025-07-23 00:30:00+00:00,False,,,,,,,,False,False,
CENTRAL,reference_validation,,2025-07-26 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,187.91,185.32,2.5900000000000034,2025-07-27 06:10:00+00:00,True,2025-07-27 10:45:00+00:00,275.0,2.0,10.0,0.0849420849420844,0.19691119691119313,0.15830115830115676,False,True,4.0
CENTRAL,reference_validation,,2025-07-27 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,189.7,184.8,4.899999999999977,2025-07-28 00:45:00+00:00,True,2025-07-28 00:50:00+00:00,5.0,1.0,5.0,0.026530612244902954,0.0714285714285764,0.16938775510203835,False,True,2.0
CENTRAL,reference_validation,,2025-08-04 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L1_NEVER_BREAK_TIME,169.73,164.37,5.359999999999985,2025-08-05 12:25:00+00:00,False,,,,,,,,False,False,
CENTRAL,reference_validation,,2025-08-10 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,182.4,178.44,3.960000000000008,2025-08-10 21:05:00+00:00,True,2025-08-10 21:05:00+00:00,0.0,26.0,130.0,0.2752525252525256,0.36868686868686995,0.2777777777777758,False,True,4.0
CENTRAL,reference_validation,,2025-08-16 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,189.39,186.82,2.569999999999993,2025-08-17 02:35:00+00:00,True,2025-08-17 02:35:00+00:00,0.0,115.0,,1.5836575875486507,1.6770428015564256,0.10894941634240213,True,True,1.0
CENTRAL,reference_validation,,2025-08-22 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,198.11,180.11,18.0,2025-08-23 02:25:00+00:00,True,2025-08-23 03:25:00+00:00,60.0,1.0,5.0,0.0038888888888885097,0.0072222222222219695,0.030000000000001137,False,True,2.0
CENTRAL,reference_validation,,2025-08-23 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,203.91,201.04,2.8700000000000045,2025-08-23 20:40:00+00:00,True,2025-08-23 21:00:00+00:00,20.0,3.0,15.0,0.06271777003484548,0.10801393728223059,0.12543554006968105,False,True,2.0
CENTRAL,reference_validation,,2025-08-31 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L3_BREAK_FAST_FAIL_10M,205.54,201.39,4.150000000000006,2025-08-31 23:40:00+00:00,False,,,,,,,,False,False,
CENTRAL,reference_validation,,2025-09-02 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,205.32,199.37,5.949999999999989,2025-09-02 19:55:00+00:00,True,2025-09-02 19:55:00+00:00,0.0,1.0,5.0,0.02016806722689156,0.03865546218487708,0.08067226890756146,False,True,2.0
CENTRAL,reference_validation,,2025-09-06 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,202.56,199.5,3.0600000000000023,2025-09-07 03:15:00+00:00,True,2025-09-07 03:15:00+00:00,0.0,11.0,55.0,0.15359477124182958,0.1993464052287532,0.042483660130717436,False,True,3.0
CENTRAL,reference_validation,,2025-09-08 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L0_NEVER_BREAK_REFERENCE_INVALIDATION,216.89,212.97,3.919999999999988,2025-09-09 06:15:00+00:00,True,2025-09-09 06:15:00+00:00,0.0,76.0,,0.6760204081632688,0.7270408163265386,0.10459183673469333,True,True,1.0
CENTRAL,reference_validation,,2025-09-09 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L5_BREAK_FAIL_LATE,218.47,211.66,6.810000000000002,2025-09-10 04:40:00+00:00,True,2025-09-10 05:10:00+00:00,30.0,1.0,5.0,0.014684287812040276,0.038179148311305554,0.07342143906020555,False,True,5.0
CENTRAL,reference_validation,,2025-09-10 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,224.98,221.39,3.5900000000000034,2025-09-11 01:00:00+00:00,True,2025-09-11 01:00:00+00:00,0.0,3.0,15.0,0.0891364902507023,0.12256267409470677,0.13370473537604158,False,True,7.0
CENTRAL,reference_validation,,2025-09-11 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,228.29,225.15,3.1399999999999864,2025-09-11 23:30:00+00:00,True,2025-09-11 23:30:00+00:00,0.0,7.0,35.0,0.14968152866242068,0.17834394904458747,0.05095541401273799,False,True,2.0
CENTRAL,reference_validation,,2025-09-13 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,240.99,235.54,5.450000000000017,2025-09-13 22:20:00+00:00,True,2025-09-13 22:20:00+00:00,0.0,4.0,20.0,0.023853211009173404,0.03669724770641982,0.05321100917431552,False,True,2.0
CENTRAL,reference_validation,,2025-09-26 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L4_BREAK_FAIL_30M,201.99,193.18,8.810000000000002,2025-09-26 21:45:00+00:00,True,2025-09-26 21:45:00+00:00,0.0,102.0,510.0,0.35981838819523115,0.3802497162315543,0.07718501702610746,False,False,1.0
CENTRAL,reference_validation,,2025-09-29 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L3_BREAK_FAST_FAIL_10M,213.4,207.51,5.890000000000015,2025-09-29 23:10:00+00:00,False,,,,,,,,False,False,
CENTRAL,reference_validation,,2025-10-05 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,231.92,228.21,3.70999999999998,2025-10-06 04:35:00+00:00,True,2025-10-06 05:45:00+00:00,70.0,23.0,115.0,0.641509433962274,0.7681940700808728,0.2425876010781623,True,True,2.0
CENTRAL,reference_validation,,2025-10-08 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L3_BREAK_FAST_FAIL_10M,227.56,219.33,8.22999999999999,2025-10-08 18:45:00+00:00,True,2025-10-08 18:45:00+00:00,0.0,28.0,140.0,0.2235722964763069,0.2588092345078977,0.03280680437424187,False,False,6.0
CENTRAL,reference_validation,,2025-11-01 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L5_BREAK_FAIL_LATE,187.0,183.58,3.4199999999999875,2025-11-02 05:50:00+00:00,True,2025-11-02 05:55:00+00:00,5.0,1.0,5.0,0.002923976608184486,0.07017543859649414,0.061403508771932375,False,False,4.0
CENTRAL,reference_validation,,2025-11-02 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,185.27,181.91,3.3600000000000136,2025-11-02 22:35:00+00:00,True,2025-11-02 23:00:00+00:00,25.0,36.0,180.0,1.0714285714285654,1.139880952380943,0.13095238095237974,True,True,1.0
CENTRAL,reference_validation,,2025-11-05 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L5_BREAK_FAIL_LATE,162.4,156.83,5.569999999999993,2025-11-05 23:05:00+00:00,True,2025-11-05 23:10:00+00:00,5.0,9.0,45.0,0.09156193895870585,0.10592459605027005,0.04129263913824389,False,False,4.0
CENTRAL,reference_validation,,2025-11-07 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L5_BREAK_FAIL_LATE,161.43,149.69,11.740000000000007,2025-11-08 01:00:00+00:00,True,2025-11-08 01:00:00+00:00,0.0,55.0,275.0,0.2870528109028963,0.2887563884156716,0.05877342419080045,False,False,4.0
CENTRAL,reference_validation,,2025-11-23 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L0_NEVER_BREAK_REFERENCE_INVALIDATION,133.38,130.33,3.049999999999983,2025-11-24 02:35:00+00:00,True,2025-11-24 03:00:00+00:00,25.0,1.0,5.0,0.026229508196725558,0.09836065573770919,0.17377049180328002,False,False,3.0
CENTRAL,reference_validation,,2025-11-24 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L4_BREAK_FAIL_30M,137.15,128.43,8.719999999999999,2025-11-24 18:45:00+00:00,True,2025-11-24 18:45:00+00:00,0.0,7.0,35.0,0.05045871559633002,0.06880733944954064,0.04587155963302818,False,False,3.0
CENTRAL,reference_validation,,2025-11-27 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L5_BREAK_FAIL_LATE,142.48,140.8,1.6799999999999784,2025-11-27 20:40:00+00:00,True,2025-11-27 20:40:00+00:00,0.0,3.0,15.0,0.11309523809523819,0.14285714285715012,0.07142857142855813,False,False,1.0
CENTRAL,reference_validation,,2025-12-01 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,127.02,123.05,3.969999999999999,2025-12-01 23:35:00+00:00,True,2025-12-01 23:35:00+00:00,0.0,1.0,5.0,0.012594458438286441,0.030226700251890323,0.055415617128463206,False,True,10.0
CENTRAL,reference_validation,,2025-12-07 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,135.46,127.55,7.910000000000011,2025-12-07 21:15:00+00:00,False,,,,,,,,False,False,
CENTRAL,reference_validation,,2026-01-02 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L5_BREAK_FAIL_LATE,132.3,126.76,5.540000000000006,2026-01-03 02:05:00+00:00,True,2026-01-03 02:20:00+00:00,15.0,12.0,60.0,0.1263537906137162,0.13357400722021295,0.021660649819495382,False,False,3.0
CENTRAL,reference_validation,,2026-01-08 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,138.8,132.5,6.300000000000011,2026-01-08 18:35:00+00:00,True,2026-01-08 21:40:00+00:00,185.0,11.0,55.0,0.17777777777777368,0.19047619047618833,0.08730158730158895,False,False,6.0
CENTRAL,reference_validation,,2026-01-16 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,143.68,140.17,3.5100000000000198,2026-01-16 20:10:00+00:00,True,2026-01-16 20:10:00+00:00,0.0,128.0,,0.45299145299145144,0.5185185185185136,0.07692307692307941,True,True,1.0
CENTRAL,reference_validation,,2026-01-17 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L4_BREAK_FAIL_30M,144.29,143.52,0.7699999999999818,2026-01-17 21:20:00+00:00,True,2026-01-17 21:20:00+00:00,0.0,3.0,15.0,0.07792207792208272,0.12987012987012556,0.19480519480520678,False,False,2.0
CENTRAL,reference_validation,,2026-01-21 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L4_BREAK_FAIL_30M,131.13,125.17,5.959999999999994,2026-01-21 21:30:00+00:00,True,2026-01-21 21:30:00+00:00,0.0,1.0,5.0,0.0016778523489917644,0.0016778523489917644,0.045302013422815784,False,False,3.0
CENTRAL,reference_validation,,2026-01-24 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L2_BREAK_FAST_FAIL_5M,127.34,126.56,0.7800000000000011,2026-01-24 19:10:00+00:00,True,2026-01-24 19:35:00+00:00,25.0,3.0,15.0,0.025641025641020502,0.11538461538461958,0.14102564102564008,False,True,6.0
CENTRAL,reference_validation,,2026-01-27 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L4_BREAK_FAIL_30M,126.74,123.12,3.6199999999999903,2026-01-28 01:40:00+00:00,True,2026-01-28 01:40:00+00:00,0.0,19.0,95.0,0.11325966850829058,0.16298342541436603,0.03867403314917153,False,False,5.0
CENTRAL,reference_validation,,2026-01-30 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L5_BREAK_FAIL_LATE,117.95,114.5,3.450000000000003,2026-01-31 01:40:00+00:00,True,2026-01-31 01:40:00+00:00,0.0,4.0,20.0,0.04927536231884103,0.07826086956521618,0.05507246376811524,False,False,3.0
CENTRAL,reference_validation,,2026-02-06 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,88.59,81.82,6.77000000000001,2026-02-06 23:15:00+00:00,True,2026-02-07 04:10:00+00:00,295.0,1.0,5.0,0.002954209748891579,0.02806499261447525,0.07533234859675102,False,False,2.0
CENTRAL,reference_validation,,2026-02-09 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L3_BREAK_FAST_FAIL_10M,88.06,83.51,4.549999999999997,2026-02-10 06:10:00+00:00,False,,,,,,,,False,False,
CENTRAL,reference_validation,,2026-02-13 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L5_BREAK_FAIL_LATE,84.99,79.8,5.189999999999998,2026-02-13 21:20:00+00:00,True,2026-02-14 01:15:00+00:00,235.0,1.0,5.0,0.02119460500963381,0.03082851637765142,0.03853564547205948,False,False,3.0
CENTRAL,reference_validation,,2026-02-16 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,84.75,82.51,2.239999999999995,2026-02-16 19:50:00+00:00,True,2026-02-16 19:50:00+00:00,0.0,1.0,5.0,0.004464285714288008,0.01785714285714569,0.08482142857142776,False,True,2.0
CENTRAL,reference_validation,,2026-02-17 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,85.43,82.86,2.5700000000000074,2026-02-18 07:15:00+00:00,False,,,,,,,,False,False,
CENTRAL,reference_validation,,2026-02-19 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,81.9,79.86,2.0400000000000063,2026-02-19 20:20:00+00:00,True,2026-02-19 20:25:00+00:00,5.0,2.0,10.0,0.058823529411759785,0.15686274509803538,0.05882352941176675,False,True,3.0
CENTRAL,reference_validation,,2026-02-20 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,84.92,82.07,2.8500000000000085,2026-02-20 20:20:00+00:00,True,2026-02-21 02:30:00+00:00,370.0,1.0,5.0,0.007017543859647706,0.021052631578948103,0.02807017543859581,False,False,1.0
CENTRAL,reference_validation,,2026-03-04 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,93.12,89.41,3.710000000000008,2026-03-04 20:10:00+00:00,True,2026-03-04 20:15:00+00:00,5.0,7.0,35.0,0.13477088948787033,0.16442048517520166,0.04851752021563516,False,False,1.0
CENTRAL,reference_validation,,2026-03-18 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,90.34,88.51,1.8299999999999983,2026-03-18 21:50:00+00:00,True,2026-03-18 21:50:00+00:00,0.0,2.0,10.0,0.03278688524590291,0.10928961748634046,0.08196721311475728,False,True,3.0
CENTRAL,reference_validation,,2026-03-19 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,88.89,86.79,2.0999999999999943,2026-03-19 19:50:00+00:00,True,2026-03-19 20:15:00+00:00,25.0,1.0,5.0,0.02380952380952252,0.05238095238095225,0.06666666666666712,False,True,10.0
CENTRAL,reference_validation,,2026-04-13 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,83.95,82.31,1.6400000000000006,2026-04-13 20:55:00+00:00,True,2026-04-13 21:10:00+00:00,15.0,1.0,5.0,0.012195121951217082,0.09756097560975398,0.054878048780489866,False,True,4.0
CENTRAL,reference_validation,,2026-04-15 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,85.12,83.36,1.7600000000000051,2026-04-15 20:10:00+00:00,True,2026-04-15 22:05:00+00:00,115.0,2.0,10.0,0.130681818181812,0.15909090909090928,0.10795454545454385,False,False,6.0
CENTRAL,reference_validation,,2026-04-20 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,86.1,84.35,1.75,2026-04-21 06:10:00+00:00,False,,,,,,,,False,False,
CENTRAL,reference_validation,,2026-04-24 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L5_BREAK_FAIL_LATE,86.56,85.46,1.1000000000000083,2026-04-25 08:55:00+00:00,True,2026-04-25 08:55:00+00:00,0.0,1.0,5.0,0.009090909090900753,0.0272727272727281,0.04545454545454253,False,False,2.0
CENTRAL,reference_validation,,2026-05-09 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,93.45,92.32,1.1300000000000097,2026-05-09 20:00:00+00:00,False,,,,,,,,False,False,
CENTRAL,reference_validation,,2026-05-12 18:00:00+00:00,RESIDUAL_LATENT_RECOVERABLE,L4_BREAK_FAIL_30M,95.2,93.55,1.6500000000000057,2026-05-13 02:40:00+00:00,True,2026-05-13 02:40:00+00:00,0.0,1.0,5.0,0.006060606060600528,0.05454545454545642,0.048484848484847284,False,True,5.0
CENTRAL,reference_validation,,2026-05-15 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,89.88,88.47,1.4099999999999966,2026-05-16 04:35:00+00:00,False,,,,,,,,False,False,
CENTRAL,reference_validation,,2026-05-16 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L0_NEVER_BREAK_REFERENCE_INVALIDATION,86.91,86.0,0.9099999999999966,2026-05-17 05:30:00+00:00,True,2026-05-17 05:35:00+00:00,5.0,3.0,15.0,0.09890109890110302,0.09890109890110302,0.05494505494505203,False,False,8.0
CENTRAL,reference_validation,,2026-05-17 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L4_BREAK_FAIL_30M,86.64,85.89,0.75,2026-05-17 22:05:00+00:00,False,,,,,,,,False,False,
CENTRAL,reference_validation,,2026-05-24 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L2_BREAK_FAST_FAIL_5M,85.98,84.38,1.6000000000000083,2026-05-25 05:55:00+00:00,True,2026-05-25 06:05:00+00:00,10.0,1.0,5.0,0.04999999999999868,0.09999999999999735,0.13125000000000428,False,False,10.0
CENTRAL,reference_validation,,2026-05-28 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L4_BREAK_FAIL_30M,82.61,79.92,2.6899999999999977,2026-05-28 19:35:00+00:00,False,,,,,,,,False,False,
CENTRAL,reference_validation,,2026-06-01 18:00:00+00:00,RESIDUAL_TRUE_FAILURE_PROXY,L3_BREAK_FAST_FAIL_10M,81.2,79.06,2.140000000000001,2026-06-01 23:30:00+00:00,True,2026-06-01 23:30:00+00:00,0.0,4.0,20.0,0.07943925233644936,0.16355140186915615,0.07476635514018529,False,False,2.0
