partition,dev_block,ref_min,hour,execution_start,family,target_R,H,L,R,h1_ts,h1_break_ts,entry_ts,entry_price,entry_F,exit_ts,exit_price,exit_reason,return,pnl,return_5bps,pnl_5bps,won,won_5bps,h1_break_confirmed,invalidation_close_ts,role,candidate_scope,loss_class,mfe_R,mae_R,mfe_band,exec_to_entry_min,entry_to_break_min,break_to_fail_min,hold_min
development,0.0,240,18,2022-04-13 18:00:00+00:00,E0_RESTING_H,0.4,105.97,102.46,3.510000000000005,2022-04-14 01:20:00+00:00,2022-04-14 01:20:00+00:00,2022-04-14 01:20:00+00:00,105.97,1.0,2022-04-14 03:10:00+00:00,105.8,FAILED_BREAK,-0.0016042276115881,-0.8021138057940913,-0.0021042276115881,-1.0521138057940913,False,False,True,2022-04-14 03:05:00+00:00,CENTRAL,FROZEN_WINNER,L5_BREAK_FAIL_LATE,0.38176638176638217,0.09401709401709339,M3_0.20-<0.40R,440.0,0.0,105.0,110.0
development,0.0,240,18,2022-04-18 18:00:00+00:00,E0_RESTING_H,0.4,101.18,97.01,4.170000000000002,2022-04-18 18:00:00+00:00,2022-04-18 18:00:00+00:00,2022-04-18 18:00:00+00:00,101.18,1.0,2022-04-18 18:15:00+00:00,101.11,FAILED_BREAK,-0.0006918363312908,-0.3459181656454424,-0.0011918363312908,-0.5959181656454424,False,False,True,2022-04-18 18:10:00+00:00,CENTRAL,FROZEN_WINNER,L3_BREAK_FAST_FAIL_10M,0.30215827338129264,0.06474820143885135,M3_0.20-<0.40R,0.0,0.0,10.0,15.0
development,0.0,240,18,2022-04-19 18:00:00+00:00,E0_RESTING_H,0.4,108.56,105.27,3.2900000000000063,2022-04-19 22:35:00+00:00,,2022-04-19 22:35:00+00:00,108.56,1.0,2022-04-20 05:55:00+00:00,107.97,TIME,-0.0054347826086956,-2.717391304347838,-0.0059347826086956,-2.9673913043478386,False,False,False,,CENTRAL,FROZEN_WINNER,L1_NEVER_BREAK_TIME,0.28875379939209755,0.4741641337386016,M3_0.20-<0.40R,275.0,,,440.0
development,0.0,240,18,2022-04-22 18:00:00+00:00,E0_RESTING_H,0.4,101.57,99.17,2.3999999999999915,2022-04-22 19:15:00+00:00,,2022-04-22 19:15:00+00:00,101.57,1.0,2022-04-23 04:25:00+00:00,98.73,REFERENCE_INVALIDATION,-0.0279610121098748,-13.980506054937448,-0.0284610121098748,-14.230506054937448,False,False,False,2022-04-23 04:20:00+00:00,CENTRAL,FROZEN_WINNER,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.1625000000000008,1.3833333333333353,M2_0.10-<0.20R,75.0,,,550.0
development,0.0,240,18,2022-04-25 18:00:00+00:00,E0_RESTING_H,0.4,99.23,96.18,3.049999999999997,2022-04-25 18:45:00+00:00,2022-04-25 18:45:00+00:00,2022-04-25 18:45:00+00:00,99.23,1.0,2022-04-25 18:50:00+00:00,100.45,TARGET,0.012294668950922,6.147334475461008,0.011794668950922,5.897334475461008,True,True,True,,CENTRAL,FROZEN_WINNER,WIN,0.41967213114754176,0.09508196721311689,WIN,45.0,0.0,,5.0
development,0.0,240,18,2022-04-28 18:00:00+00:00,E0_RESTING_H,0.4,100.12,96.23,3.890000000000001,2022-04-28 18:00:00+00:00,,2022-04-28 18:00:00+00:00,100.12,1.0,2022-04-29 05:55:00+00:00,97.52,TIME,-0.0259688373951259,-12.98441869756295,-0.0264688373951259,-13.23441869756295,False,False,False,,CENTRAL,FROZEN_WINNER,L1_NEVER_BREAK_TIME,0.02056555269922835,0.8817480719794359,M0_<0.05R,0.0,,,715.0
development,0.0,240,18,2022-05-04 18:00:00+00:00,E0_RESTING_H,0.4,88.31,86.24,2.0700000000000074,2022-05-04 18:45:00+00:00,2022-05-04 18:45:00+00:00,2022-05-04 18:45:00+00:00,88.31,1.0,2022-05-04 18:50:00+00:00,89.138,TARGET,0.0093760616011777,4.688030800588883,0.0088760616011777,4.438030800588883,True,True,True,,CENTRAL,FROZEN_WINNER,WIN,1.2995169082125546,0.2608695652173934,WIN,45.0,0.0,,5.0
development,0.0,240,18,2022-05-09 18:00:00+00:00,E0_RESTING_H,0.4,71.76,64.83,6.930000000000007,2022-05-10 05:45:00+00:00,,2022-05-10 05:45:00+00:00,71.76,1.0,2022-05-10 05:55:00+00:00,70.93,TIME,-0.0115663322185061,-5.783166109253058,-0.0120663322185061,-6.033166109253058,False,False,False,,CENTRAL,FROZEN_WINNER,L1_NEVER_BREAK_TIME,0.020202020202020263,0.20202020202020265,M0_<0.05R,705.0,,,10.0
development,0.0,240,18,2022-05-12 18:00:00+00:00,E0_RESTING_H,0.4,49.36,42.94,6.420000000000002,2022-05-13 03:05:00+00:00,2022-05-13 03:05:00+00:00,2022-05-13 03:05:00+00:00,49.36,1.0,2022-05-13 03:20:00+00:00,49.09,FAILED_BREAK,-0.0054700162074553,-2.7350081037276763,-0.0059700162074553,-2.9850081037276768,False,False,True,2022-05-13 03:15:00+00:00,CENTRAL,FROZEN_WINNER,L3_BREAK_FAST_FAIL_10M,0.21339563862928304,0.22429906542056033,M3_0.20-<0.40R,545.0,0.0,10.0,15.0
development,0.0,240,18,2022-05-14 18:00:00+00:00,E0_RESTING_H,0.4,48.94,45.75,3.1899999999999977,2022-05-14 18:00:00+00:00,2022-05-14 18:05:00+00:00,2022-05-14 18:00:00+00:00,48.94,1.0,2022-05-14 18:10:00+00:00,50.216,TARGET,0.0260727421332243,13.036371066612151,0.0255727421332243,12.786371066612151,True,True,True,,CENTRAL,FROZEN_WINNER,WIN,0.576802507836992,0.16614420062695973,WIN,0.0,5.0,,10.0
development,0.0,240,18,2022-05-15 18:00:00+00:00,E0_RESTING_H,0.4,54.78,52.16,2.6200000000000045,2022-05-15 18:10:00+00:00,2022-05-15 18:10:00+00:00,2022-05-15 18:10:00+00:00,54.78,1.0,2022-05-15 18:30:00+00:00,54.76,FAILED_BREAK,-0.000365096750639,-0.1825483753195023,-0.000865096750639,-0.4325483753195023,False,False,True,2022-05-15 18:25:00+00:00,CENTRAL,FROZEN_WINNER,L4_BREAK_FAIL_30M,0.3320610687022885,0.14885496183206104,M3_0.20-<0.40R,10.0,0.0,15.0,20.0
development,0.0,240,18,2022-05-16 18:00:00+00:00,E0_RESTING_H,0.4,54.88,51.8,3.0800000000000054,2022-05-16 18:05:00+00:00,2022-05-16 18:05:00+00:00,2022-05-16 18:05:00+00:00,54.88,1.0,2022-05-16 18:20:00+00:00,54.78,FAILED_BREAK,-0.0018221574344023,-0.9110787172011968,-0.0023221574344023,-1.161078717201197,False,False,True,2022-05-16 18:15:00+00:00,CENTRAL,FROZEN_WINNER,L3_BREAK_FAST_FAIL_10M,0.1038961038961038,0.1038961038961038,M2_0.10-<0.20R,5.0,0.0,10.0,15.0
development,0.0,240,18,2022-05-17 18:00:00+00:00,E0_RESTING_H,0.4,57.58,53.95,3.629999999999996,2022-05-17 23:45:00+00:00,,2022-05-17 23:45:00+00:00,57.58,1.0,2022-05-18 05:55:00+00:00,55.89,TIME,-0.0293504689128168,-14.675234456408448,-0.0298504689128168,-14.925234456408448,False,False,False,,CENTRAL,FROZEN_WINNER,L1_NEVER_BREAK_TIME,0.06887052341597803,0.7575757575757585,M1_0.05-<0.10R,345.0,,,370.0
development,0.0,240,18,2022-05-22 18:00:00+00:00,E0_RESTING_H,0.4,52.88,51.07,1.8100000000000025,2022-05-22 22:20:00+00:00,,2022-05-22 22:20:00+00:00,52.88,1.0,2022-05-23 05:55:00+00:00,52.43,TIME,-0.0085098335854766,-4.254916792738317,-0.0090098335854766,-4.504916792738317,False,False,False,,CENTRAL,FROZEN_WINNER,L1_NEVER_BREAK_TIME,0.16574585635358935,0.6132596685082862,M2_0.10-<0.20R,260.0,,,455.0
development,0.0,240,18,2022-05-25 18:00:00+00:00,E0_RESTING_H,0.4,48.86,47.78,1.0799999999999983,2022-05-25 18:30:00+00:00,,2022-05-25 18:30:00+00:00,48.86,1.0,2022-05-26 05:00:00+00:00,47.69,REFERENCE_INVALIDATION,-0.0239459680720426,-11.972984036021316,-0.0244459680720426,-12.222984036021318,False,False,False,2022-05-26 04:55:00+00:00,CENTRAL,FROZEN_WINNER,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.2500000000000033,1.1944444444444455,M3_0.20-<0.40R,30.0,,,630.0
development,0.0,240,18,2022-05-28 18:00:00+00:00,E0_RESTING_H,0.4,43.8,41.77,2.029999999999994,2022-05-28 19:10:00+00:00,,2022-05-28 19:10:00+00:00,43.8,1.0,2022-05-28 19:55:00+00:00,44.612,TARGET,0.018538812785388,9.269406392694025,0.018038812785388,9.019406392694025,True,True,False,,CENTRAL,FROZEN_WINNER,WIN,0.463054187192122,0.18226600985221603,WIN,70.0,,,45.0
development,0.0,240,18,2022-05-29 18:00:00+00:00,E0_RESTING_H,0.4,45.38,44.32,1.0600000000000025,2022-05-30 01:35:00+00:00,2022-05-30 01:35:00+00:00,2022-05-30 01:35:00+00:00,45.38,1.0,2022-05-30 01:50:00+00:00,45.804,TARGET,0.0093433230498016,4.671661524900839,0.0088433230498016,4.421661524900839,True,True,True,,CENTRAL,FROZEN_WINNER,WIN,0.4622641509433903,0.16037735849056728,WIN,455.0,0.0,,15.0
development,0.0,240,18,2022-05-30 18:00:00+00:00,E0_RESTING_H,0.4,46.34,45.28,1.0600000000000025,2022-05-30 20:20:00+00:00,2022-05-30 20:20:00+00:00,2022-05-30 20:20:00+00:00,46.34,1.0,2022-05-30 20:25:00+00:00,46.764,TARGET,0.0091497626240828,4.574881312041423,0.0086497626240828,4.324881312041423,True,True,True,,CENTRAL,FROZEN_WINNER,WIN,0.6132075471698085,0.3490566037735884,WIN,140.0,0.0,,5.0
development,0.0,240,18,2022-06-02 18:00:00+00:00,E0_RESTING_H,0.4,41.24,39.92,1.3200000000000005,2022-06-02 22:40:00+00:00,2022-06-02 22:40:00+00:00,2022-06-02 22:40:00+00:00,41.24,1.0,2022-06-02 22:50:00+00:00,41.09,FAILED_BREAK,-0.0036372453928225,-1.818622696411254,-0.0041372453928225,-2.0686226964112544,False,False,True,2022-06-02 22:45:00+00:00,CENTRAL,FROZEN_WINNER,L2_BREAK_FAST_FAIL_5M,0.348484848484849,0.1893939393939393,M3_0.20-<0.40R,280.0,0.0,5.0,10.0
development,0.0,240,18,2022-06-03 18:00:00+00:00,E0_RESTING_H,0.4,38.44,37.63,0.8099999999999952,2022-06-03 19:05:00+00:00,,2022-06-03 19:05:00+00:00,38.44,1.0,2022-06-03 21:15:00+00:00,38.764,TARGET,0.0084287200832464,4.214360041623233,0.0079287200832464,3.964360041623233,True,True,False,,CENTRAL,FROZEN_WINNER,WIN,0.4074074074074165,0.4444444444444464,WIN,65.0,,,130.0
development,0.0,240,18,2022-06-04 18:00:00+00:00,E0_RESTING_H,0.4,38.27,36.71,1.5600000000000025,2022-06-04 21:30:00+00:00,2022-06-04 21:30:00+00:00,2022-06-04 21:30:00+00:00,38.27,1.0,2022-06-04 21:40:00+00:00,38.894000000000005,TARGET,0.0163051998954795,8.152599947739759,0.0158051998954795,7.902599947739758,True,True,True,,CENTRAL,FROZEN_WINNER,WIN,0.8205128205128154,0.07692307692307972,WIN,210.0,0.0,,10.0
development,0.0,240,18,2022-06-05 18:00:00+00:00,E0_RESTING_H,0.4,40.22,38.72,1.5,2022-06-06 01:20:00+00:00,2022-06-06 01:25:00+00:00,2022-06-06 01:20:00+00:00,40.22,1.0,2022-06-06 01:50:00+00:00,40.82,TARGET,0.0149179512680259,7.458975634012988,0.0144179512680259,7.208975634012988,True,True,True,,CENTRAL,FROZEN_WINNER,WIN,0.6066666666666691,0.23999999999999963,WIN,440.0,5.0,,30.0
development,0.0,240,18,2022-06-07 18:00:00+00:00,E0_RESTING_H,0.4,39.64,38.45,1.1899999999999975,2022-06-07 18:10:00+00:00,2022-06-07 18:10:00+00:00,2022-06-07 18:10:00+00:00,39.64,1.0,2022-06-07 18:20:00+00:00,39.59,FAILED_BREAK,-0.0012613521695256,-0.6306760847628046,-0.0017613521695256,-0.8806760847628046,False,False,True,2022-06-07 18:15:00+00:00,CENTRAL,FROZEN_WINNER,L2_BREAK_FAST_FAIL_5M,0.15126050420168075,0.31092436974789767,M2_0.10-<0.20R,10.0,0.0,5.0,10.0
development,0.0,240,18,2022-06-13 18:00:00+00:00,E0_RESTING_H,0.4,29.5,26.23,3.27,2022-06-13 20:15:00+00:00,2022-06-13 20:15:00+00:00,2022-06-13 20:15:00+00:00,29.5,1.0,2022-06-13 20:25:00+00:00,29.48,FAILED_BREAK,-0.0006779661016949,-0.3389830508474523,-0.0011779661016949,-0.5889830508474523,False,False,True,2022-06-13 20:20:00+00:00,CENTRAL,FROZEN_WINNER,L2_BREAK_FAST_FAIL_5M,0.10703363914373132,0.1284403669724776,M2_0.10-<0.20R,135.0,0.0,5.0,10.0
development,0.0,240,18,2022-06-15 18:00:00+00:00,E0_RESTING_H,0.4,29.92,28.39,1.5300000000000011,2022-06-15 18:00:00+00:00,,2022-06-15 18:00:00+00:00,29.92,1.0,2022-06-15 18:40:00+00:00,30.532000000000004,TARGET,0.0204545454545455,10.227272727272751,0.0199545454545455,9.977272727272751,True,True,False,,CENTRAL,FROZEN_WINNER,WIN,0.9281045751633968,1.2026143790849686,WIN,0.0,,,40.0
development,0.0,240,18,2022-06-17 18:00:00+00:00,E0_RESTING_H,0.4,31.84,30.79,1.0500000000000007,2022-06-17 18:10:00+00:00,2022-06-17 18:10:00+00:00,2022-06-17 18:10:00+00:00,31.84,1.0,2022-06-17 18:30:00+00:00,31.83,FAILED_BREAK,-0.0003140703517587,-0.1570351758793942,-0.0008140703517587,-0.4070351758793942,False,False,True,2022-06-17 18:25:00+00:00,CENTRAL,FROZEN_WINNER,L4_BREAK_FAIL_30M,0.24761904761904893,0.25714285714285656,M3_0.20-<0.40R,10.0,0.0,15.0,20.0
development,0.0,240,18,2022-06-18 18:00:00+00:00,E0_RESTING_H,0.4,30.63,29.28,1.349999999999998,2022-06-18 22:20:00+00:00,2022-06-18 22:20:00+00:00,2022-06-18 22:20:00+00:00,30.63,1.0,2022-06-18 22:25:00+00:00,31.17,TARGET,0.0176297747306561,8.814887365328094,0.0171297747306561,8.564887365328094,True,True,True,,CENTRAL,FROZEN_WINNER,WIN,0.7259259259259273,0.46666666666666656,WIN,260.0,0.0,,5.0
development,0.0,240,18,2022-06-19 18:00:00+00:00,E0_RESTING_H,0.4,33.65,31.58,2.0700000000000003,2022-06-19 18:55:00+00:00,2022-06-19 18:55:00+00:00,2022-06-19 18:55:00+00:00,33.65,1.0,2022-06-19 19:05:00+00:00,33.66,FAILED_BREAK,0.000297176820208,0.1485884101040113,-0.0002028231797919,-0.1014115898959886,True,False,True,2022-06-19 19:00:00+00:00,CENTRAL,FROZEN_WINNER,WIN,0.3140096618357481,0.3961352657004832,WIN,55.0,0.0,5.0,10.0
development,0.0,240,18,2022-06-20 18:00:00+00:00,E0_RESTING_H,0.4,36.7,34.15,2.5500000000000043,2022-06-21 05:30:00+00:00,2022-06-21 05:35:00+00:00,2022-06-21 05:30:00+00:00,36.7,1.0,2022-06-21 05:55:00+00:00,37.15,TIME,0.0122615803814711,6.130790190735591,0.0117615803814711,5.880790190735591,True,True,True,,CENTRAL,FROZEN_WINNER,WIN,0.32156862745097997,0.18431372549019812,WIN,690.0,5.0,,25.0
development,0.0,240,18,2022-06-23 18:00:00+00:00,E0_RESTING_H,0.4,38.53,36.08,2.450000000000003,2022-06-23 23:45:00+00:00,,2022-06-23 23:45:00+00:00,38.53,1.0,2022-06-24 03:15:00+00:00,39.510000000000005,TARGET,0.0254347261873866,12.717363093693312,0.0249347261873866,12.467363093693312,True,True,False,,CENTRAL,FROZEN_WINNER,WIN,0.43673469387755065,0.3632653061224488,WIN,345.0,,,210.0
development,0.0,240,18,2022-06-24 18:00:00+00:00,E0_RESTING_H,0.4,41.14,39.41,1.730000000000004,2022-06-24 19:55:00+00:00,2022-06-24 20:00:00+00:00,2022-06-24 19:55:00+00:00,41.14,1.0,2022-06-24 20:00:00+00:00,41.832,TARGET,0.0168206125425376,8.41030627126882,0.0163206125425376,8.16030627126882,True,True,True,,CENTRAL,FROZEN_WINNER,WIN,0.7745664739884354,0.15606936416185116,WIN,115.0,5.0,,5.0
development,0.0,240,18,2022-06-25 18:00:00+00:00,E0_RESTING_H,0.4,40.77,39.72,1.0500000000000045,2022-06-25 19:10:00+00:00,2022-06-25 19:10:00+00:00,2022-06-25 19:10:00+00:00,40.77,1.0,2022-06-25 19:20:00+00:00,40.59,FAILED_BREAK,-0.0044150110375276,-2.207505518763808,-0.0049150110375276,-2.457505518763808,False,False,True,2022-06-25 19:15:00+00:00,CENTRAL,FROZEN_WINNER,L2_BREAK_FAST_FAIL_5M,0.15238095238094848,0.2190476190476219,M2_0.10-<0.20R,70.0,0.0,5.0,10.0
development,0.0,240,18,2022-06-26 18:00:00+00:00,E0_RESTING_H,0.4,41.26,39.88,1.3799999999999957,2022-06-26 20:45:00+00:00,2022-06-26 20:45:00+00:00,2022-06-26 20:45:00+00:00,41.26,1.0,2022-06-26 21:00:00+00:00,41.22,FAILED_BREAK,-0.0009694619486184,-0.4847309743092332,-0.0014694619486184,-0.7347309743092332,False,False,True,2022-06-26 20:55:00+00:00,CENTRAL,FROZEN_WINNER,L3_BREAK_FAST_FAIL_10M,0.10144927536231957,0.2391304347826082,M2_0.10-<0.20R,165.0,0.0,10.0,15.0
development,0.0,240,18,2022-06-27 18:00:00+00:00,E0_RESTING_H,0.4,38.97,38.13,0.8399999999999963,2022-06-27 18:15:00+00:00,,2022-06-27 18:15:00+00:00,38.97,1.0,2022-06-27 19:20:00+00:00,38.04,REFERENCE_INVALIDATION,-0.0238645111624326,-11.9322555812163,-0.0243645111624326,-12.1822555812163,False,False,False,2022-06-27 19:15:00+00:00,CENTRAL,FROZEN_WINNER,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.21428571428571488,1.2142857142857149,M3_0.20-<0.40R,15.0,,,65.0
development,0.0,240,18,2022-06-29 18:00:00+00:00,E0_RESTING_H,0.4,35.03,33.09,1.9399999999999975,2022-06-29 20:15:00+00:00,,2022-06-29 20:15:00+00:00,35.03,1.0,2022-06-30 01:20:00+00:00,32.99,REFERENCE_INVALIDATION,-0.0582357978875249,-29.117898943762487,-0.0587357978875249,-29.367898943762487,False,False,False,2022-06-30 01:15:00+00:00,CENTRAL,FROZEN_WINNER,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.04123711340206103,1.1855670103092821,M0_<0.05R,135.0,,,305.0
development,0.0,240,18,2022-06-30 18:00:00+00:00,E0_RESTING_H,0.4,32.85,30.99,1.860000000000003,2022-06-30 22:45:00+00:00,,2022-06-30 22:45:00+00:00,32.85,1.0,2022-06-30 23:50:00+00:00,33.594,TARGET,0.022648401826484,11.324200913242043,0.022148401826484,11.074200913242043,True,True,False,,CENTRAL,FROZEN_WINNER,WIN,0.5913978494623654,0.3817204301075267,WIN,285.0,,,65.0
development,1.0,240,18,2022-07-01 18:00:00+00:00,E0_RESTING_H,0.4,33.22,32.0,1.2199999999999989,2022-07-01 18:05:00+00:00,,2022-07-01 18:05:00+00:00,33.22,1.0,2022-07-01 20:15:00+00:00,33.708,TARGET,0.0146899458157736,7.344972907886826,0.0141899458157736,7.094972907886826,True,True,False,,CENTRAL,FROZEN_WINNER,WIN,0.5409836065573805,0.3196721311475417,WIN,5.0,,,130.0
development,1.0,240,18,2022-07-02 18:00:00+00:00,E0_RESTING_H,0.4,33.29,32.56,0.7299999999999969,2022-07-02 18:05:00+00:00,,2022-07-02 18:05:00+00:00,33.29,1.0,2022-07-02 21:50:00+00:00,33.582,TARGET,0.0087714028236707,4.385701411835363,0.0082714028236707,4.135701411835363,True,True,False,,CENTRAL,FROZEN_WINNER,WIN,0.45205479452054753,0.5753424657534295,WIN,5.0,,,225.0
development,1.0,240,18,2022-07-03 18:00:00+00:00,E0_RESTING_H,0.4,32.79,32.12,0.6700000000000017,2022-07-03 18:05:00+00:00,2022-07-03 18:05:00+00:00,2022-07-03 18:05:00+00:00,32.79,1.0,2022-07-03 18:20:00+00:00,32.71,FAILED_BREAK,-0.0024397682220188,-1.2198841110094285,-0.0029397682220188,-1.4698841110094285,False,False,True,2022-07-03 18:15:00+00:00,CENTRAL,FROZEN_WINNER,L3_BREAK_FAST_FAIL_10M,0.11940298507462402,0.29850746268656003,M2_0.10-<0.20R,5.0,0.0,10.0,15.0
development,1.0,240,18,2022-07-04 18:00:00+00:00,E0_RESTING_H,0.4,35.14,33.75,1.3900000000000006,2022-07-04 20:45:00+00:00,2022-07-04 20:50:00+00:00,2022-07-04 20:45:00+00:00,35.14,1.0,2022-07-04 21:00:00+00:00,35.09,FAILED_BREAK,-0.0014228799089356,-0.7114399544678185,-0.0019228799089356,-0.9614399544678184,False,False,True,2022-07-04 20:55:00+00:00,CENTRAL,FROZEN_WINNER,L2_BREAK_FAST_FAIL_5M,0.11510791366906224,0.20863309352517917,M2_0.10-<0.20R,165.0,5.0,5.0,15.0
development,1.0,240,18,2022-07-05 18:00:00+00:00,E0_RESTING_H,0.4,34.2,33.06,1.1400000000000006,2022-07-05 18:35:00+00:00,2022-07-05 18:35:00+00:00,2022-07-05 18:35:00+00:00,34.2,1.0,2022-07-05 18:50:00+00:00,34.656000000000006,TARGET,0.0133333333333334,6.66666666666671,0.0128333333333334,6.41666666666671,True,True,True,,CENTRAL,FROZEN_WINNER,WIN,0.4473684210526296,0.12280701754386009,WIN,35.0,0.0,,15.0
development,1.0,240,18,2022-07-06 18:00:00+00:00,E0_RESTING_H,0.4,36.35,35.57,0.7800000000000011,2022-07-06 18:00:00+00:00,,2022-07-06 18:00:00+00:00,36.35,1.0,2022-07-06 18:40:00+00:00,36.662,TARGET,0.0085832187070151,4.291609353507586,0.0080832187070151,4.041609353507586,True,True,False,,CENTRAL,FROZEN_WINNER,WIN,0.5256410256410206,0.7820512820512802,WIN,0.0,,,40.0
development,1.0,240,18,2022-07-07 18:00:00+00:00,E0_RESTING_H,0.4,39.03,37.42,1.6099999999999994,2022-07-07 19:35:00+00:00,2022-07-07 19:45:00+00:00,2022-07-07 19:35:00+00:00,39.03,1.0,2022-07-07 19:55:00+00:00,38.97,FAILED_BREAK,-0.0015372790161415,-0.7686395080707675,-0.0020372790161415,-1.0186395080707675,False,False,True,2022-07-07 19:50:00+00:00,CENTRAL,FROZEN_WINNER,L2_BREAK_FAST_FAIL_5M,0.14285714285714096,0.16770186335403928,M2_0.10-<0.20R,95.0,10.0,5.0,20.0
development,1.0,240,18,2022-07-08 18:00:00+00:00,E0_RESTING_H,0.4,38.99,36.44,2.5500000000000043,2022-07-08 18:20:00+00:00,2022-07-08 18:20:00+00:00,2022-07-08 18:20:00+00:00,38.99,1.0,2022-07-08 18:50:00+00:00,38.78,FAILED_BREAK,-0.0053859964093357,-2.692998204667896,-0.0058859964093357,-2.942998204667896,False,False,True,2022-07-08 18:45:00+00:00,CENTRAL,FROZEN_WINNER,L4_BREAK_FAIL_30M,0.08235294117647078,0.10196078431372732,M1_0.05-<0.10R,20.0,0.0,25.0,30.0
development,1.0,240,18,2022-07-09 18:00:00+00:00,E0_RESTING_H,0.4,38.67,37.74,0.9299999999999996,2022-07-09 18:00:00+00:00,,2022-07-09 18:00:00+00:00,38.67,1.0,2022-07-10 00:50:00+00:00,37.59,REFERENCE_INVALIDATION,-0.0279286268425135,-13.964313421256758,-0.0284286268425135,-14.214313421256758,False,False,False,2022-07-10 00:45:00+00:00,CENTRAL,FROZEN_WINNER,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.3440860215053768,1.2365591397849451,M3_0.20-<0.40R,0.0,,,410.0
development,1.0,240,18,2022-07-10 18:00:00+00:00,E0_RESTING_H,0.4,37.2,36.24,0.9600000000000009,2022-07-10 19:50:00+00:00,2022-07-10 19:55:00+00:00,2022-07-10 19:50:00+00:00,37.2,1.0,2022-07-10 20:10:00+00:00,37.19,FAILED_BREAK,-0.0002688172043011,-0.1344086021505819,-0.0007688172043011,-0.3844086021505819,False,False,True,2022-07-10 20:05:00+00:00,CENTRAL,FROZEN_WINNER,L3_BREAK_FAST_FAIL_10M,0.09374999999999607,0.15625000000000577,M1_0.05-<0.10R,110.0,5.0,10.0,20.0
development,1.0,240,18,2022-07-11 18:00:00+00:00,E0_RESTING_H,0.4,35.64,34.64,1.0,2022-07-11 18:40:00+00:00,,2022-07-11 18:40:00+00:00,35.64,1.0,2022-07-11 21:50:00+00:00,34.47,REFERENCE_INVALIDATION,-0.0328282828282828,-16.414141414141437,-0.0333282828282828,-16.664141414141437,False,False,False,2022-07-11 21:45:00+00:00,CENTRAL,FROZEN_WINNER,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.00999999999999801,1.230000000000004,M0_<0.05R,40.0,,,190.0
development,1.0,240,18,2022-07-13 18:00:00+00:00,E0_RESTING_H,0.4,34.14,32.32,1.8200000000000005,2022-07-13 22:00:00+00:00,2022-07-13 22:00:00+00:00,2022-07-13 22:00:00+00:00,34.14,1.0,2022-07-13 22:10:00+00:00,34.03,FAILED_BREAK,-0.0032220269478617,-1.611013473930889,-0.0037220269478617,-1.861013473930889,False,False,True,2022-07-13 22:05:00+00:00,CENTRAL,FROZEN_WINNER,L2_BREAK_FAST_FAIL_5M,0.12637362637362462,0.08241758241758161,M2_0.10-<0.20R,240.0,0.0,5.0,10.0
development,1.0,240,18,2022-07-14 18:00:00+00:00,E0_RESTING_H,0.4,36.62,33.69,2.93,2022-07-14 18:00:00+00:00,2022-07-14 18:25:00+00:00,2022-07-14 18:00:00+00:00,36.62,1.0,2022-07-14 18:45:00+00:00,36.53,FAILED_BREAK,-0.0024576734025122,-1.2288367012561197,-0.0029576734025122,-1.4788367012561197,False,False,True,2022-07-14 18:40:00+00:00,CENTRAL,FROZEN_WINNER,L4_BREAK_FAIL_30M,0.0648464163822542,0.07167235494880575,M1_0.05-<0.10R,0.0,25.0,15.0,45.0
development,1.0,240,18,2022-07-15 18:00:00+00:00,E0_RESTING_H,0.4,38.28,37.03,1.25,2022-07-15 19:45:00+00:00,2022-07-15 19:50:00+00:00,2022-07-15 19:45:00+00:00,38.28,1.0,2022-07-15 19:50:00+00:00,38.78,TARGET,0.0130616509926855,6.5308254963427625,0.0125616509926855,6.2808254963427625,True,True,True,,CENTRAL,FROZEN_WINNER,WIN,0.4159999999999968,0.11999999999999886,WIN,105.0,5.0,,5.0
development,1.0,240,18,2022-07-16 18:00:00+00:00,E0_RESTING_H,0.4,40.41,37.16,3.25,2022-07-17 00:35:00+00:00,,2022-07-17 00:35:00+00:00,40.41,1.0,2022-07-17 05:55:00+00:00,39.95,TIME,-0.0113833209601582,-5.691660480079131,-0.0118833209601582,-5.941660480079131,False,False,False,,CENTRAL,FROZEN_WINNER,L1_NEVER_BREAK_TIME,0.02769230769230874,0.3569230769230759,M0_<0.05R,395.0,,,320.0
development,1.0,240,18,2022-07-17 18:00:00+00:00,E0_RESTING_H,0.4,39.8,38.26,1.5399999999999991,2022-07-18 02:35:00+00:00,2022-07-18 02:40:00+00:00,2022-07-18 02:35:00+00:00,39.8,1.0,2022-07-18 02:45:00+00:00,40.416,TARGET,0.0154773869346733,7.738693467336688,0.0149773869346733,7.488693467336688,True,True,True,,CENTRAL,FROZEN_WINNER,WIN,0.4285714285714312,0.09740259740259653,WIN,515.0,5.0,,10.0
