partition,side,start_ts,end_ts,duration_h,week,entry,tp,sl,outcome,first_exit_ts,first_hours,variant
reference_validation,LONG,2025-05-11 19:15:00+00:00,2025-05-11 21:15:00+00:00,2.0,2025-W19,104536.0,105738.164,103647.444,OFF,2025-05-11 21:15:00+00:00,2.0,S1_STACK
reference_validation,LONG,2025-05-11 22:00:00+00:00,2025-05-11 22:15:00+00:00,0.25,2025-W19,104314.2,105513.81330000001,103427.52930000001,OFF,2025-05-11 22:15:00+00:00,0.25,S1_STACK
reference_validation,LONG,2025-05-12 01:00:00+00:00,2025-05-12 01:45:00+00:00,0.75,2025-W20,104541.4,105743.6261,103652.7981,OFF,2025-05-12 01:45:00+00:00,0.75,S1_STACK
reference_validation,LONG,2025-05-12 10:00:00+00:00,2025-05-12 10:15:00+00:00,0.25,2025-W20,104406.6,105607.27590000001,103519.14390000001,OFF,2025-05-12 10:15:00+00:00,0.25,S1_STACK
reference_validation,LONG,2025-05-12 11:00:00+00:00,2025-05-12 11:30:00+00:00,0.5,2025-W20,104471.8,105673.22570000001,103583.78970000001,OFF,2025-05-12 11:30:00+00:00,0.5,S1_STACK
reference_validation,LONG,2025-05-16 14:00:00+00:00,2025-05-16 14:15:00+00:00,0.25,2025-W20,103953.7,105149.16755,103070.09355,OFF,2025-05-16 14:15:00+00:00,0.25,S1_STACK
reference_validation,LONG,2025-05-16 14:30:00+00:00,2025-05-16 14:45:00+00:00,0.25,2025-W20,103775.6,104969.01940000002,102893.50740000002,OFF,2025-05-16 14:45:00+00:00,0.25,S1_STACK
reference_validation,LONG,2025-05-16 16:00:00+00:00,2025-05-16 18:45:00+00:00,2.75,2025-W20,104144.0,105341.656,103258.776,OFF,2025-05-16 18:45:00+00:00,2.75,S1_STACK
reference_validation,LONG,2025-05-18 16:00:00+00:00,2025-05-18 18:00:00+00:00,2.0,2025-W20,105484.2,106697.26830000001,104587.5843,OFF,2025-05-18 18:00:00+00:00,2.0,S1_STACK
reference_validation,LONG,2025-05-18 23:00:00+00:00,2025-05-19 02:15:00+00:00,3.25,2025-W20,105899.3,107117.14195,104999.15595000001,SL,2025-05-19 01:00:00+00:00,2.25,S1_STACK
reference_validation,LONG,2025-05-19 18:15:00+00:00,2025-05-19 21:30:00+00:00,3.25,2025-W21,105253.9,106464.31985,104359.24185,OFF,2025-05-19 21:30:00+00:00,3.25,S1_STACK
reference_validation,LONG,2025-05-19 21:45:00+00:00,2025-05-19 22:30:00+00:00,0.75,2025-W21,105211.2,106421.1288,104316.9048,OFF,2025-05-19 22:30:00+00:00,0.75,S1_STACK
reference_validation,LONG,2025-05-19 22:45:00+00:00,2025-05-20 03:45:00+00:00,5.0,2025-W21,105352.3,106563.85145000002,104456.80545000001,TP,2025-05-20 01:30:00+00:00,3.0,S1_STACK
reference_validation,LONG,2025-05-20 06:00:00+00:00,2025-05-20 06:15:00+00:00,0.25,2025-W21,106065.5,107285.25325000001,105163.94325000001,OFF,2025-05-20 06:15:00+00:00,0.25,S1_STACK
reference_validation,LONG,2025-05-20 21:00:00+00:00,2025-05-21 02:00:00+00:00,5.0,2025-W21,106870.6,108099.61190000002,105962.1999,SL,2025-05-20 22:15:00+00:00,1.5,S1_STACK
reference_validation,LONG,2025-05-21 03:30:00+00:00,2025-05-21 07:30:00+00:00,4.0,2025-W21,106965.3,108195.40095000001,106056.09495000001,OFF,2025-05-21 07:30:00+00:00,4.0,S1_STACK
reference_validation,LONG,2025-05-21 13:45:00+00:00,2025-05-21 17:30:00+00:00,3.75,2025-W21,107088.3,108319.81545000001,106178.04945,TP,2025-05-21 14:45:00+00:00,1.25,S1_STACK
reference_validation,LONG,2025-05-21 21:00:00+00:00,2025-05-22 07:00:00+00:00,10.0,2025-W21,108192.3,109436.51145,107272.66545000001,TP,2025-05-21 23:15:00+00:00,2.5,S1_STACK
reference_validation,LONG,2025-05-22 12:00:00+00:00,2025-05-22 14:15:00+00:00,2.25,2025-W21,110944.0,112219.85600000001,110000.97600000001,OFF,2025-05-22 14:15:00+00:00,2.25,S1_STACK
reference_validation,LONG,2025-05-22 14:30:00+00:00,2025-05-22 15:00:00+00:00,0.5,2025-W21,111216.0,112494.98400000001,110270.664,OFF,2025-05-22 15:00:00+00:00,0.5,S1_STACK
reference_validation,LONG,2025-05-22 15:45:00+00:00,2025-05-22 19:45:00+00:00,4.0,2025-W21,111457.3,112739.05895,110509.91295000001,OFF,2025-05-22 19:45:00+00:00,4.0,S1_STACK
reference_validation,LONG,2025-05-23 00:15:00+00:00,2025-05-23 02:45:00+00:00,2.5,2025-W21,111744.0,113029.05600000001,110794.176,OFF,2025-05-23 02:45:00+00:00,2.5,S1_STACK
reference_validation,LONG,2025-05-27 11:00:00+00:00,2025-05-27 12:45:00+00:00,1.75,2025-W22,109647.9,110908.85085,108715.89285,OFF,2025-05-27 12:45:00+00:00,1.75,S1_STACK
reference_validation,LONG,2025-05-27 13:00:00+00:00,2025-05-27 14:30:00+00:00,1.5,2025-W22,109550.6,110810.43190000001,108619.41990000001,OFF,2025-05-27 14:30:00+00:00,1.5,S1_STACK
reference_validation,LONG,2025-05-27 16:30:00+00:00,2025-05-27 18:45:00+00:00,2.25,2025-W22,110049.7,111315.27155,109114.27755,OFF,2025-05-27 18:45:00+00:00,2.25,S1_STACK
reference_validation,SHORT,2025-06-01 11:00:00+00:00,2025-06-01 12:15:00+00:00,1.25,2025-W22,103887.8,102693.09030000001,104770.8463,OFF,2025-06-01 12:15:00+00:00,1.25,S1_STACK
reference_validation,SHORT,2025-06-01 12:30:00+00:00,2025-06-01 13:15:00+00:00,0.75,2025-W22,104002.7,102806.66895,104886.72295,OFF,2025-06-01 13:15:00+00:00,0.75,S1_STACK
reference_validation,SHORT,2025-06-02 12:00:00+00:00,2025-06-02 14:30:00+00:00,2.5,2025-W23,104000.1,102804.09885000001,104884.10085,OFF,2025-06-02 14:30:00+00:00,2.5,S1_STACK
reference_validation,SHORT,2025-06-02 14:45:00+00:00,2025-06-02 15:00:00+00:00,0.25,2025-W23,104329.7,103129.90845,105216.50244999999,OFF,2025-06-02 15:00:00+00:00,0.25,S1_STACK
reference_validation,SHORT,2025-06-05 08:00:00+00:00,2025-06-05 09:45:00+00:00,1.75,2025-W23,104473.1,103271.65935000002,105361.12135,OFF,2025-06-05 09:45:00+00:00,1.75,S1_STACK
reference_validation,SHORT,2025-06-05 15:00:00+00:00,2025-06-06 00:45:00+00:00,9.75,2025-W23,104588.4,103385.6334,105477.40139999999,TP,2025-06-05 16:45:00+00:00,2.0,S1_STACK
reference_validation,LONG,2025-06-10 12:00:00+00:00,2025-06-10 13:45:00+00:00,1.75,2025-W24,109498.0,110757.22700000001,108567.267,OFF,2025-06-10 13:45:00+00:00,1.75,S1_STACK
reference_validation,LONG,2025-06-11 00:00:00+00:00,2025-06-11 01:30:00+00:00,1.5,2025-W24,110235.4,111503.10710000001,109298.3991,OFF,2025-06-11 01:30:00+00:00,1.5,S1_STACK
reference_validation,LONG,2025-06-11 15:00:00+00:00,2025-06-11 16:15:00+00:00,1.25,2025-W24,109831.2,111094.25880000001,108897.6348,OFF,2025-06-11 16:15:00+00:00,1.25,S1_STACK
reference_validation,LONG,2025-06-11 16:30:00+00:00,2025-06-11 16:45:00+00:00,0.25,2025-W24,109570.6,110830.6619,108639.24990000001,OFF,2025-06-11 16:45:00+00:00,0.25,S1_STACK
reference_validation,SHORT,2025-06-18 00:30:00+00:00,2025-06-18 00:45:00+00:00,0.25,2025-W25,104360.1,103159.95885000001,105247.16085,OFF,2025-06-18 00:45:00+00:00,0.25,S1_STACK
reference_validation,SHORT,2025-06-18 17:15:00+00:00,2025-06-18 20:45:00+00:00,3.5,2025-W25,104220.8,103022.2608,105106.6768,OFF,2025-06-18 20:45:00+00:00,3.5,S1_STACK
reference_validation,SHORT,2025-06-19 16:00:00+00:00,2025-06-19 17:45:00+00:00,1.75,2025-W25,104055.2,102858.5652,104939.66919999999,OFF,2025-06-19 17:45:00+00:00,1.75,S1_STACK
reference_validation,SHORT,2025-06-19 20:45:00+00:00,2025-06-19 21:30:00+00:00,0.75,2025-W25,104099.6,102902.45460000001,104984.4466,OFF,2025-06-19 21:30:00+00:00,0.75,S1_STACK
reference_validation,SHORT,2025-06-20 18:00:00+00:00,2025-06-20 20:45:00+00:00,2.75,2025-W25,103216.6,102029.60910000002,104093.9411,OFF,2025-06-20 20:45:00+00:00,2.75,S1_STACK
reference_validation,SHORT,2025-06-20 21:15:00+00:00,2025-06-20 21:30:00+00:00,0.25,2025-W25,103487.9,102297.78915,104367.54714999998,OFF,2025-06-20 21:30:00+00:00,0.25,S1_STACK
reference_validation,SHORT,2025-06-20 23:15:00+00:00,2025-06-21 00:30:00+00:00,1.25,2025-W25,102979.3,101795.03805,103854.62405,OFF,2025-06-21 00:30:00+00:00,1.25,S1_STACK
reference_validation,SHORT,2025-06-21 00:45:00+00:00,2025-06-21 01:45:00+00:00,1.0,2025-W25,103252.6,102065.19510000001,104130.24710000001,OFF,2025-06-21 01:45:00+00:00,1.0,S1_STACK
reference_validation,SHORT,2025-06-21 05:45:00+00:00,2025-06-21 06:00:00+00:00,0.25,2025-W25,103332.9,102144.57165,104211.22965,OFF,2025-06-21 06:00:00+00:00,0.25,S1_STACK
reference_validation,SHORT,2025-06-21 06:15:00+00:00,2025-06-21 06:30:00+00:00,0.25,2025-W25,103360.3,102171.65655000001,104238.86254999999,OFF,2025-06-21 06:30:00+00:00,0.25,S1_STACK
reference_validation,SHORT,2025-06-21 19:00:00+00:00,2025-06-22 00:30:00+00:00,5.5,2025-W25,102620.9,101440.75964999999,103493.17764999998,TP,2025-06-21 21:30:00+00:00,2.75,S1_STACK
reference_validation,SHORT,2025-06-22 09:30:00+00:00,2025-06-22 11:15:00+00:00,1.75,2025-W25,102312.3,101135.70855000001,103181.95455,OFF,2025-06-22 11:15:00+00:00,1.75,S1_STACK
reference_validation,SHORT,2025-06-22 14:00:00+00:00,2025-06-22 21:00:00+00:00,7.0,2025-W25,100809.9,99650.58615,101666.78414999999,TP,2025-06-22 14:15:00+00:00,0.5,S1_STACK
reference_validation,SHORT,2025-06-22 21:30:00+00:00,2025-06-22 21:45:00+00:00,0.25,2025-W25,99079.6,97940.18460000001,99921.7766,OFF,2025-06-22 21:45:00+00:00,0.25,S1_STACK
reference_validation,SHORT,2025-06-22 22:00:00+00:00,2025-06-22 22:15:00+00:00,0.25,2025-W25,99136.0,97995.936,99978.65599999999,SL,2025-06-22 22:00:00+00:00,0.25,S1_STACK
reference_validation,LONG,2025-06-28 03:15:00+00:00,2025-06-28 09:15:00+00:00,6.0,2025-W26,107031.8,108262.66570000001,106122.02970000001,OFF,2025-06-28 09:15:00+00:00,6.0,S1_STACK
reference_validation,LONG,2025-06-28 16:15:00+00:00,2025-06-28 18:45:00+00:00,2.5,2025-W26,107378.5,108613.35275,106465.78275,OFF,2025-06-28 18:45:00+00:00,2.5,S1_STACK
reference_validation,LONG,2025-06-28 19:00:00+00:00,2025-06-28 19:45:00+00:00,0.75,2025-W26,107277.8,108511.49470000001,106365.93870000001,OFF,2025-06-28 19:45:00+00:00,0.75,S1_STACK
reference_validation,LONG,2025-06-28 23:00:00+00:00,2025-06-28 23:45:00+00:00,0.75,2025-W26,107309.1,108543.15465000001,106396.97265000001,OFF,2025-06-28 23:45:00+00:00,0.75,S1_STACK
reference_validation,LONG,2025-06-29 00:00:00+00:00,2025-06-29 00:15:00+00:00,0.25,2025-W26,107240.9,108474.17035,106329.35235,OFF,2025-06-29 00:15:00+00:00,0.25,S1_STACK
reference_validation,LONG,2025-06-29 00:30:00+00:00,2025-06-29 02:15:00+00:00,1.75,2025-W26,107379.7,108614.56655,106466.97255,OFF,2025-06-29 02:15:00+00:00,1.75,S1_STACK
reference_validation,LONG,2025-06-29 02:45:00+00:00,2025-06-29 03:00:00+00:00,0.25,2025-W26,107260.0,108493.49,106348.29000000001,OFF,2025-06-29 03:00:00+00:00,0.25,S1_STACK
reference_validation,LONG,2025-06-29 09:00:00+00:00,2025-06-29 14:45:00+00:00,5.75,2025-W26,107658.0,108896.06700000001,106742.907,OFF,2025-06-29 14:45:00+00:00,5.75,S1_STACK
reference_validation,LONG,2025-06-30 00:00:00+00:00,2025-06-30 04:30:00+00:00,4.5,2025-W27,108309.8,109555.36270000001,107389.1667,OFF,2025-06-30 04:30:00+00:00,4.5,S1_STACK
reference_validation,LONG,2025-07-03 05:30:00+00:00,2025-07-03 12:15:00+00:00,6.75,2025-W27,109061.7,110315.90955000001,108134.67555,OFF,2025-07-03 12:15:00+00:00,6.75,S1_STACK
reference_validation,LONG,2025-07-03 12:30:00+00:00,2025-07-03 12:45:00+00:00,0.25,2025-W27,109580.8,110840.97920000002,108649.3632,OFF,2025-07-03 12:45:00+00:00,0.25,S1_STACK
reference_validation,LONG,2025-07-03 14:30:00+00:00,2025-07-03 15:15:00+00:00,0.75,2025-W27,109850.0,111113.27500000001,108916.27500000001,OFF,2025-07-03 15:15:00+00:00,0.75,S1_STACK
reference_validation,LONG,2025-07-03 18:45:00+00:00,2025-07-03 23:15:00+00:00,4.5,2025-W27,109558.0,110817.917,108626.75700000001,OFF,2025-07-03 23:15:00+00:00,4.5,S1_STACK
reference_validation,LONG,2025-07-08 20:00:00+00:00,2025-07-08 21:00:00+00:00,1.0,2025-W28,108723.6,109973.9214,107799.44940000001,OFF,2025-07-08 21:00:00+00:00,1.0,S1_STACK
reference_validation,LONG,2025-07-08 21:15:00+00:00,2025-07-08 22:15:00+00:00,1.0,2025-W28,108700.6,109950.65690000002,107776.64490000001,OFF,2025-07-08 22:15:00+00:00,1.0,S1_STACK
reference_validation,LONG,2025-07-08 22:45:00+00:00,2025-07-08 23:30:00+00:00,0.75,2025-W28,108850.1,110101.87615000001,107924.87415000002,OFF,2025-07-08 23:30:00+00:00,0.75,S1_STACK
reference_validation,LONG,2025-07-08 23:45:00+00:00,2025-07-09 00:15:00+00:00,0.5,2025-W28,108881.0,110133.1315,107955.51150000001,OFF,2025-07-09 00:15:00+00:00,0.5,S1_STACK
reference_validation,LONG,2025-07-09 00:45:00+00:00,2025-07-09 01:30:00+00:00,0.75,2025-W28,108833.4,110084.9841,107908.3161,OFF,2025-07-09 01:30:00+00:00,0.75,S1_STACK
reference_validation,LONG,2025-07-09 12:00:00+00:00,2025-07-09 14:30:00+00:00,2.5,2025-W28,109008.3,110261.89545000001,108081.72945000001,OFF,2025-07-09 14:30:00+00:00,2.5,S1_STACK
reference_validation,LONG,2025-07-09 18:15:00+00:00,2025-07-10 01:00:00+00:00,6.75,2025-W28,109420.0,110678.33,108489.93000000001,TP,2025-07-09 19:30:00+00:00,1.5,S1_STACK
reference_validation,LONG,2025-07-10 02:45:00+00:00,2025-07-10 03:15:00+00:00,0.5,2025-W28,111137.3,112415.37895000001,110192.63295000001,OFF,2025-07-10 03:15:00+00:00,0.5,S1_STACK
reference_validation,LONG,2025-07-10 07:00:00+00:00,2025-07-10 08:15:00+00:00,1.25,2025-W28,111184.7,112463.32405000001,110239.63005,OFF,2025-07-10 08:15:00+00:00,1.25,S1_STACK
reference_validation,LONG,2025-07-10 08:30:00+00:00,2025-07-10 09:30:00+00:00,1.0,2025-W28,111222.0,112501.05300000001,110276.61300000001,OFF,2025-07-10 09:30:00+00:00,1.0,S1_STACK
reference_validation,LONG,2025-07-10 15:30:00+00:00,2025-07-11 11:15:00+00:00,19.75,2025-W28,111277.5,112557.19125,110331.64125,TP,2025-07-10 16:30:00+00:00,1.25,S1_STACK
reference_validation,LONG,2025-07-11 19:15:00+00:00,2025-07-11 21:45:00+00:00,2.5,2025-W28,117727.8,119081.66970000001,116727.1137,OFF,2025-07-11 21:45:00+00:00,2.5,S1_STACK
reference_validation,LONG,2025-07-11 22:00:00+00:00,2025-07-11 22:15:00+00:00,0.25,2025-W28,117585.8,118938.03670000001,116586.32070000001,OFF,2025-07-11 22:15:00+00:00,0.25,S1_STACK
reference_validation,LONG,2025-07-12 02:30:00+00:00,2025-07-12 03:00:00+00:00,0.5,2025-W28,117699.1,119052.63965000001,116698.65765000001,OFF,2025-07-12 03:00:00+00:00,0.5,S1_STACK
reference_validation,LONG,2025-07-12 10:00:00+00:00,2025-07-12 11:45:00+00:00,1.75,2025-W28,118119.8,119478.17770000001,117115.7817,OFF,2025-07-12 11:45:00+00:00,1.75,S1_STACK
reference_validation,LONG,2025-07-13 06:00:00+00:00,2025-07-13 08:45:00+00:00,2.75,2025-W28,117714.9,119068.62135,116714.32335,OFF,2025-07-13 08:45:00+00:00,2.75,S1_STACK
reference_validation,LONG,2025-07-13 09:00:00+00:00,2025-07-13 09:45:00+00:00,0.75,2025-W28,117855.5,119210.83825,116853.72825,OFF,2025-07-13 09:45:00+00:00,0.75,S1_STACK
reference_validation,LONG,2025-07-13 11:45:00+00:00,2025-07-13 21:45:00+00:00,10.0,2025-W28,117960.1,119316.64115000001,116957.43915,TP,2025-07-13 14:15:00+00:00,2.75,S1_STACK
reference_validation,LONG,2025-07-14 00:45:00+00:00,2025-07-14 09:45:00+00:00,9.0,2025-W29,119333.8,120706.13870000001,118319.4627,TP,2025-07-14 03:30:00+00:00,3.0,S1_STACK
reference_validation,LONG,2025-07-18 04:00:00+00:00,2025-07-18 04:15:00+00:00,0.25,2025-W29,120212.8,121595.24720000001,119190.9912,OFF,2025-07-18 04:15:00+00:00,0.25,S1_STACK
reference_validation,LONG,2025-07-18 04:30:00+00:00,2025-07-18 06:30:00+00:00,2.0,2025-W29,120076.8,121457.68320000001,119056.1472,OFF,2025-07-18 06:30:00+00:00,2.0,S1_STACK
reference_validation,LONG,2025-07-18 06:45:00+00:00,2025-07-18 07:15:00+00:00,0.5,2025-W29,120265.6,121648.65440000001,119243.34240000001,OFF,2025-07-18 07:15:00+00:00,0.5,S1_STACK
reference_validation,LONG,2025-07-23 00:00:00+00:00,2025-07-23 00:30:00+00:00,0.5,2025-W30,119993.7,121373.62755,118973.75355000001,OFF,2025-07-23 00:30:00+00:00,0.5,S1_STACK
reference_validation,LONG,2025-07-23 00:45:00+00:00,2025-07-23 01:00:00+00:00,0.25,2025-W30,119857.4,121235.7601,118838.6121,OFF,2025-07-23 01:00:00+00:00,0.25,S1_STACK
reference_validation,LONG,2025-07-24 02:00:00+00:00,2025-07-24 04:00:00+00:00,2.0,2025-W30,119060.2,120429.3923,118048.18830000001,OFF,2025-07-24 04:00:00+00:00,2.0,S1_STACK
reference_validation,LONG,2025-07-24 15:15:00+00:00,2025-07-24 16:45:00+00:00,1.5,2025-W30,119239.8,120611.0577,118226.2617,OFF,2025-07-24 16:45:00+00:00,1.5,S1_STACK
reference_validation,LONG,2025-07-24 17:15:00+00:00,2025-07-24 20:15:00+00:00,3.0,2025-W30,118843.7,120210.40255,117833.52855,OFF,2025-07-24 20:15:00+00:00,3.0,S1_STACK
reference_validation,SHORT,2025-07-29 21:00:00+00:00,2025-07-29 22:00:00+00:00,1.0,2025-W31,117478.8,116127.79380000001,118477.3698,OFF,2025-07-29 22:00:00+00:00,1.0,S1_STACK
reference_validation,SHORT,2025-07-29 22:15:00+00:00,2025-07-29 22:30:00+00:00,0.25,2025-W31,117417.3,116067.00105,118415.34705,OFF,2025-07-29 22:30:00+00:00,0.25,S1_STACK
reference_validation,SHORT,2025-08-01 00:00:00+00:00,2025-08-01 03:00:00+00:00,3.0,2025-W31,115697.3,114366.78105,116680.72705,TP,2025-08-01 00:45:00+00:00,1.0,S1_STACK
reference_validation,SHORT,2025-08-01 03:15:00+00:00,2025-08-01 03:30:00+00:00,0.25,2025-W31,115751.3,114420.16005,116735.18605,OFF,2025-08-01 03:30:00+00:00,0.25,S1_STACK
reference_validation,SHORT,2025-08-01 06:30:00+00:00,2025-08-01 09:30:00+00:00,3.0,2025-W31,115199.0,113874.2115,116178.1915,OFF,2025-08-01 09:30:00+00:00,3.0,S1_STACK
reference_validation,SHORT,2025-08-01 09:45:00+00:00,2025-08-01 11:30:00+00:00,1.75,2025-W31,115144.7,113820.53595,116123.42994999999,OFF,2025-08-01 11:30:00+00:00,1.75,S1_STACK
reference_validation,SHORT,2025-08-01 15:15:00+00:00,2025-08-01 15:45:00+00:00,0.5,2025-W31,115080.6,113757.17310000001,116058.7851,OFF,2025-08-01 15:45:00+00:00,0.5,S1_STACK
reference_validation,SHORT,2025-08-01 17:00:00+00:00,2025-08-02 00:45:00+00:00,7.75,2025-W31,114962.2,113640.1347,115939.37869999999,TP,2025-08-01 18:15:00+00:00,1.5,S1_STACK
reference_validation,SHORT,2025-08-02 07:15:00+00:00,2025-08-02 07:30:00+00:00,0.25,2025-W31,113628.5,112321.77225000001,114594.34225,OFF,2025-08-02 07:30:00+00:00,0.25,S1_STACK
reference_validation,SHORT,2025-08-02 09:15:00+00:00,2025-08-02 11:30:00+00:00,2.25,2025-W31,113748.8,112440.6888,114715.6648,OFF,2025-08-02 11:30:00+00:00,2.25,S1_STACK
reference_validation,SHORT,2025-08-02 12:15:00+00:00,2025-08-02 13:00:00+00:00,0.75,2025-W31,113670.1,112362.89385000001,114636.29585,OFF,2025-08-02 13:00:00+00:00,0.75,S1_STACK
reference_validation,SHORT,2025-08-02 13:15:00+00:00,2025-08-02 17:15:00+00:00,4.0,2025-W31,113400.0,112095.90000000001,114363.9,OFF,2025-08-02 17:15:00+00:00,4.0,S1_STACK
reference_validation,SHORT,2025-08-02 17:45:00+00:00,2025-08-02 21:00:00+00:00,3.25,2025-W31,113089.3,111788.77305,114050.55905,OFF,2025-08-02 21:00:00+00:00,3.25,S1_STACK
reference_validation,SHORT,2025-08-02 21:15:00+00:00,2025-08-02 21:45:00+00:00,0.5,2025-W31,112558.9,111264.47265,113515.65065,OFF,2025-08-02 21:45:00+00:00,0.5,S1_STACK
reference_validation,SHORT,2025-08-06 04:00:00+00:00,2025-08-06 05:15:00+00:00,1.25,2025-W32,113470.2,112165.2927,114434.69669999999,OFF,2025-08-06 05:15:00+00:00,1.25,S1_STACK
reference_validation,LONG,2025-08-10 10:00:00+00:00,2025-08-10 10:15:00+00:00,0.25,2025-W32,118246.7,119606.53705,117241.60305,OFF,2025-08-10 10:15:00+00:00,0.25,S1_STACK
reference_validation,LONG,2025-08-10 10:30:00+00:00,2025-08-10 11:00:00+00:00,0.5,2025-W32,118148.5,119507.20775,117144.23775,OFF,2025-08-10 11:00:00+00:00,0.5,S1_STACK
reference_validation,LONG,2025-08-10 11:30:00+00:00,2025-08-10 17:15:00+00:00,5.75,2025-W32,118250.0,119609.87500000001,117244.875,OFF,2025-08-10 17:15:00+00:00,5.75,S1_STACK
reference_validation,LONG,2025-08-10 22:45:00+00:00,2025-08-11 08:00:00+00:00,9.25,2025-W32,118923.0,120290.61450000001,117912.1545,TP,2025-08-11 02:00:00+00:00,3.5,S1_STACK
reference_validation,LONG,2025-08-11 16:30:00+00:00,2025-08-11 16:45:00+00:00,0.25,2025-W33,120515.3,121901.22595000001,119490.91995000001,OFF,2025-08-11 16:45:00+00:00,0.25,S1_STACK
reference_validation,LONG,2025-08-12 17:00:00+00:00,2025-08-12 18:00:00+00:00,1.0,2025-W33,119608.3,120983.79545,118591.62945000001,OFF,2025-08-12 18:00:00+00:00,1.0,S1_STACK
reference_validation,LONG,2025-08-12 18:15:00+00:00,2025-08-12 19:00:00+00:00,0.75,2025-W33,119750.0,121127.12500000001,118732.125,OFF,2025-08-12 19:00:00+00:00,0.75,S1_STACK
reference_validation,LONG,2025-08-12 19:15:00+00:00,2025-08-13 01:00:00+00:00,5.75,2025-W33,119485.8,120859.88670000002,118470.1707,OFF,2025-08-13 01:00:00+00:00,5.75,S1_STACK
reference_validation,LONG,2025-08-13 08:15:00+00:00,2025-08-13 15:30:00+00:00,7.25,2025-W33,119752.0,121129.148,118734.10800000001,TP,2025-08-13 13:45:00+00:00,5.75,S1_STACK
reference_validation,LONG,2025-08-13 15:45:00+00:00,2025-08-14 04:00:00+00:00,12.25,2025-W33,121306.0,122701.01900000001,120274.899,TP,2025-08-13 19:45:00+00:00,4.25,S1_STACK
reference_validation,SHORT,2025-08-19 08:00:00+00:00,2025-08-19 09:00:00+00:00,1.0,2025-W34,114928.7,113607.01995,115905.59395,OFF,2025-08-19 09:00:00+00:00,1.0,S1_STACK
reference_validation,SHORT,2025-08-19 14:15:00+00:00,2025-08-19 21:00:00+00:00,6.75,2025-W34,114753.7,113434.03245,115729.10644999999,TP,2025-08-19 16:30:00+00:00,2.5,S1_STACK
reference_validation,SHORT,2025-08-19 23:15:00+00:00,2025-08-20 00:45:00+00:00,1.5,2025-W34,112952.7,111653.74395,113912.79795,OFF,2025-08-20 00:45:00+00:00,1.5,S1_STACK
reference_validation,SHORT,2025-08-20 01:00:00+00:00,2025-08-20 01:15:00+00:00,0.25,2025-W34,113150.3,111849.07155000001,114112.07755,OFF,2025-08-20 01:15:00+00:00,0.25,S1_STACK
reference_validation,SHORT,2025-08-20 01:30:00+00:00,2025-08-20 02:15:00+00:00,0.75,2025-W34,112890.9,111592.65465,113850.47264999998,OFF,2025-08-20 02:15:00+00:00,0.75,S1_STACK
reference_validation,SHORT,2025-08-21 09:00:00+00:00,2025-08-21 13:45:00+00:00,4.75,2025-W34,113535.8,112230.1383,114500.85429999999,OFF,2025-08-21 13:45:00+00:00,4.75,S1_STACK
reference_validation,SHORT,2025-08-21 15:30:00+00:00,2025-08-21 21:15:00+00:00,5.75,2025-W34,112977.7,111678.45645,113938.01044999999,OFF,2025-08-21 21:15:00+00:00,5.75,S1_STACK
reference_validation,SHORT,2025-08-22 13:00:00+00:00,2025-08-22 14:15:00+00:00,1.25,2025-W34,112300.0,111008.55,113254.54999999999,SL,2025-08-22 14:00:00+00:00,1.25,S1_STACK
reference_validation,SHORT,2025-08-25 04:30:00+00:00,2025-08-25 12:30:00+00:00,8.0,2025-W35,112675.2,111379.4352,113632.9392,TP,2025-08-25 07:30:00+00:00,3.25,S1_STACK
reference_validation,SHORT,2025-08-25 19:45:00+00:00,2025-08-26 02:00:00+00:00,6.25,2025-W35,111119.7,109841.82345,112064.21745,TP,2025-08-25 20:30:00+00:00,1.0,S1_STACK
reference_validation,SHORT,2025-08-26 02:30:00+00:00,2025-08-26 03:45:00+00:00,1.25,2025-W35,109798.8,108536.1138,110732.0898,OFF,2025-08-26 03:45:00+00:00,1.25,S1_STACK
reference_validation,SHORT,2025-08-26 11:45:00+00:00,2025-08-26 12:45:00+00:00,1.0,2025-W35,109625.1,108364.41135000001,110556.91335,SL,2025-08-26 12:30:00+00:00,1.0,S1_STACK
