family,lookback_min,state_bin,hold_min,N,WR,net,exp,PF,DD,LS,formal_pass,pooled_gate,era_gate,wr55_years,min_forward_exp,min_year_exp,min_year_wr,N_2022,WR_2022,net_2022,exp_2022,PF_2022,DD_2022,LS_2022,N_2023,WR_2023,net_2023,exp_2023,PF_2023,DD_2023,LS_2023,N_2024,WR_2024,net_2024,exp_2024,PF_2024,DD_2024,LS_2024
DRIVE,120,LOW,120,397,44.584382871536526,-383.72633991992353,-0.9665650879595051,0.5686933365563162,435.6434909883627,8,False,False,False,1,-0.9454437821723833,-1.7397173016143586,37.22627737226277,122,40.98360655737705,-212.24551079695175,-1.7397173016143586,0.4225100215842076,219.48239228091606,8,137,37.22627737226277,-129.52579815761652,-0.9454437821723833,0.46863311566393123,143.8278495356275,8,138,55.072463768115945,-41.95503096535532,-0.30402196351706756,0.8492954531689698,98.60096983175283,5
TREND,240,LOW,60,328,44.51219512195122,-201.8737709375784,-0.6154688138340805,0.6710609120330835,281.9377275888634,9,False,False,False,0,-0.948779442892509,-0.948779442892509,35.36585365853659,122,48.36065573770492,-74.24524864191145,-0.6085676118189463,0.7383182994446035,131.84499466181927,9,82,35.36585365853659,-77.79991431718574,-0.948779442892509,0.3690193039449631,78.52216240400574,9,124,46.774193548387096,-49.828607978481244,-0.40184361272968744,0.7589189730390973,95.34673059770317,8
EFFICIENCY,360,HIGH,960,391,49.87212276214834,-132.56004270973702,-0.3390282422243914,0.9302684971618569,274.8972407719295,7,False,False,False,0,-0.9495300101171905,-0.9495300101171905,44.44444444444444,122,54.09836065573771,-66.42304857851543,-0.5444512178566839,0.9262346570898713,274.8972407719295,5,125,52.0,70.59532732565387,0.5647626186052309,1.2128577285925577,45.23370010496089,7,144,44.44444444444444,-136.73232145687544,-0.9495300101171905,0.7955824454927245,265.31933449900714,7
TREND,240,HIGH,240,311,43.729903536977496,-152.37832374032928,-0.4899624557566858,0.8575088011313505,189.7218054190762,9,False,False,False,0,-0.9500712641671245,-0.9500712641671245,41.44144144144144,122,45.08196721311475,-5.181688244411141,-0.042472854462386404,0.9890134350124873,107.32071796950254,6,78,44.871794871794876,-74.10555860503571,-0.9500712641671245,0.6791840123713929,128.19203794017776,9,111,41.44144144144144,-73.09107689088243,-0.65847817018813,0.8007104246485509,152.1513183169868,9
RANGE_POS,30,MID,240,358,46.089385474860336,-98.32962097414371,-0.2746637457378316,0.8927834629461114,184.0417225822385,7,False,False,False,0,-0.9507484391020897,-0.9507484391020897,44.73684210526316,121,46.28099173553719,19.097488216905155,0.15783048113144757,1.0591839798562503,49.01536661018412,6,123,47.15447154471545,-9.041787133410711,-0.07351046449927408,0.9623218460877832,85.88158466390713,5,114,44.73684210526316,-108.38532205763823,-0.9507484391020897,0.694222524343842,148.51238039385916,7
DRIVE,15,LOW,120,398,40.45226130653266,-339.0787094168128,-0.8519565563236502,0.6018950239422254,402.96343656787946,8,False,False,False,0,-0.9508376146669905,-1.0810190771576218,34.42622950819672,122,34.42622950819672,-131.88432741322987,-1.0810190771576218,0.5935539958089021,165.47831074345243,8,138,35.507246376811594,-131.21559082404468,-0.9508376146669905,0.4625358690145457,146.3175428994656,7,138,50.72463768115942,-75.97879117953828,-0.5505709505763643,0.7316297188031357,112.65011131963995,7
TREND,15,LOW,360,371,46.36118598382749,-554.3910249214712,-1.4943154310551783,0.6197661129946002,622.7406200417854,7,False,False,False,1,-0.9519621000994838,-3.3178452098073246,40.16393442622951,122,40.16393442622951,-404.7771155964936,-3.3178452098073246,0.43639242744308654,429.2626543564632,7,113,40.707964601769916,-107.57171731124167,-0.9519621000994838,0.6504019554154482,156.40241378779695,7,136,56.61764705882353,-42.042192013735914,-0.3091337648068817,0.9027106428093573,129.61757342892855,4
EFFICIENCY,240,HIGH,240,355,47.6056338028169,-277.3862959436342,-0.781369847728547,0.7574171555364767,318.47843256324484,9,False,False,False,0,-0.9530289848639734,-0.9530289848639734,45.96774193548387,122,50.0,-108.2343479133024,-0.8871667861746099,0.7861753331586777,220.08277934447017,9,109,46.788990825688074,-50.97635390719904,-0.4676729716256793,0.8030905050957913,101.44887992762968,7,124,45.96774193548387,-118.1755941231327,-0.9530289848639734,0.6877011871621068,169.18266763252674,8
TREND,120,MID,960,455,41.318681318681314,-484.628163866623,-1.0651168436629077,0.7687638503720359,515.7737496096129,11,False,False,False,0,-0.9540948169560088,-2.7562084821663686,38.84297520661157,121,38.84297520661157,-333.5012263421306,-2.7562084821663686,0.5978134719321238,383.25427905468996,10,198,40.4040404040404,-21.370042418475222,-0.10792950716401628,0.9674166089404157,175.1564239822127,11,136,44.85294117647059,-129.7568951060172,-0.9540948169560088,0.7875407091085009,207.66611661484046,8
RANGE_POS,30,HIGH,120,350,38.857142857142854,-341.2569708596751,-0.9750199167419289,0.6095025680605566,357.150253655881,12,False,False,False,0,-0.9616597968753879,-1.8845175853505844,37.28813559322034,122,38.52459016393443,-229.9111454127713,-1.8845175853505844,0.47545841437708003,242.65312522882735,9,110,40.909090909090914,2.1300305843919456,0.01936391440356314,1.01302731306934,46.588079135868625,7,118,37.28813559322034,-113.47585603129578,-0.9616597968753879,0.5829466563627194,123.42955650960388,7
EFFICIENCY,360,HIGH,60,391,36.828644501278774,-293.7920728957662,-0.7513863756924967,0.6055834928963266,347.0439561877541,17,False,False,False,0,-0.9630977447785602,-0.9630977447785602,32.800000000000004,122,43.44262295081967,-60.514153877994666,-0.4960176547376612,0.7833798210904904,94.7343080653255,8,125,32.800000000000004,-94.59184376965885,-0.7567347501572708,0.4842772304372195,94.59184376965885,17,144,34.72222222222222,-138.68607524811267,-0.9630977447785602,0.5083895474205891,161.9760103139743,13
RV,120,LOW,60,552,30.978260869565215,-422.5786095489468,-0.7655409593278022,0.4227199089229452,443.0095043259027,16,False,False,False,0,-0.9666697577957011,-0.9666697577957011,28.834355828220858,122,34.42622950819672,-84.19757140645733,-0.6901440279217814,0.5148646663003859,104.62846618341243,9,267,30.711610486891384,-180.81386762179025,-0.6772054967108249,0.4177095473942597,185.7615997779563,13,163,28.834355828220858,-157.56717052069928,-0.9666697577957011,0.3644947774182879,157.56717052069916,10
RV,30,HIGH,240,254,48.031496062992126,-188.4044570452299,-0.7417498308867319,0.8074677989174709,265.40176600459614,9,False,False,False,1,-0.9667588965049662,-0.9667588965049662,42.22222222222222,122,43.44262295081967,-80.13005066770516,-0.6568036939975833,0.8537397658014579,234.3750219143373,9,45,42.22222222222222,-43.50415034272348,-0.9667588965049662,0.6547706113061171,64.41397794236494,5,87,57.47126436781609,-64.77025603480128,-0.7444857015494399,0.7874197324908696,88.14920988701445,6
TREND,360,LOW,240,348,48.275862068965516,-304.4788842799613,-0.8749393226435669,0.7108427613065585,331.99180814111327,8,False,False,False,0,-0.9713163544883241,-1.3838408330147969,48.031496062992126,122,48.36065573770492,-168.82858162780522,-1.3838408330147969,0.6628603679236268,189.18199352850758,7,99,48.484848484848484,-12.293125632138926,-0.12417298618322148,0.9306559215056602,55.74322187009052,5,127,48.031496062992126,-123.35717702001716,-0.9713163544883241,0.6709970725645629,156.03681243616114,8
TREND,30,MID,60,455,32.527472527472526,-317.534724728739,-0.6978785158873384,0.5287507603540418,349.92118909080324,14,False,False,False,0,-0.9750806852859027,-0.9750806852859027,30.05181347150259,121,35.53719008264463,-71.80663791058711,-0.5934432885172489,0.66678010352615,104.19310227265102,11,193,30.05181347150259,-108.24171019283958,-0.5608378766468372,0.5005334733826426,110.04163564013321,14,141,33.33333333333333,-137.4863766253123,-0.9750806852859027,0.43095020569024645,138.9803915260797,11
TREND,60,LOW,240,342,47.953216374269005,-432.44197105766796,-1.264450207770959,0.6259595957632292,435.88698393637674,9,False,False,False,0,-0.980594855020708,-2.0669547246691673,43.44262295081967,122,43.44262295081967,-252.16847640963843,-2.0669547246691673,0.522148905548425,254.4278555777475,9,93,47.31182795698925,-55.73794806039956,-0.5993327748430061,0.7304266583859834,84.48268609700483,8,127,52.75590551181102,-124.53554658762991,-0.980594855020708,0.7046540938370265,142.99848182101726,7
TREND,240,HIGH,60,311,32.79742765273312,-212.3681719418861,-0.6828558583340388,0.6357251733602333,244.65524793312156,20,False,False,False,0,-0.9811174202232764,-0.9811174202232764,28.205128205128204,122,35.24590163934426,-40.649791022905355,-0.33319500838447014,0.8356729838254645,72.93686701414077,11,78,28.205128205128204,-62.81434727419705,-0.8053121445409878,0.5032653423294723,65.88970344796934,20,111,33.33333333333333,-108.90403364478368,-0.9811174202232764,0.47933420451444314,108.90403364478368,10
EFFICIENCY,15,MID,360,383,44.64751958224543,-377.31073284425804,-0.9851455165646424,0.7360706211529476,395.1025188870726,7,False,False,False,0,-0.9844293350008089,-1.697982101354507,39.66942148760331,121,39.66942148760331,-205.45583426389533,-1.697982101354507,0.6724159683413315,212.28385500863902,7,136,47.794117647058826,-47.81680237026081,-0.3515941350754471,0.8790578431312687,115.87444799248681,6,126,46.03174603174603,-124.03809621010191,-0.9844293350008089,0.6952646148428384,154.6107887962405,5
RANGE_POS,60,MID,240,347,45.24495677233429,-266.13860088796804,-0.7669700313774295,0.7428205720752176,299.0696537883037,7,False,False,False,0,-0.9857840853773493,-0.9857840853773493,42.857142857142854,121,46.28099173553719,-70.29011728119353,-0.5809100601751531,0.8385134935886971,116.69825195228343,5,126,42.857142857142854,-97.27007506903959,-0.7719847227701555,0.6708505296931695,129.65853487391533,6,100,47.0,-98.57840853773493,-0.9857840853773493,0.675779597810502,131.84237024832186,7
RANGE_POS,60,HIGH,120,370,36.21621621621622,-281.0533012872851,-0.7596035169926624,0.6698207052566172,339.87253470889283,14,False,False,False,0,-0.9896337125308747,-1.063882479665952,33.82352941176471,122,36.885245901639344,-129.79366251924614,-1.063882479665952,0.661681654680053,167.73946222088557,14,112,38.392857142857146,-16.669453863839987,-0.14883440949857132,0.8966995750156186,46.85284705247064,8,136,33.82352941176471,-134.59018490419896,-0.9896337125308747,0.5604528394167726,158.5207456981402,11
TREND,240,MID,240,457,42.23194748358862,-437.98304824432313,-0.9583874141013635,0.6347040302658798,442.56171405355974,13,False,False,False,0,-0.9902174116038309,-2.3317188357557392,33.057851239669425,121,33.057851239669425,-282.13797912644446,-2.3317188357557392,0.41069697737606087,282.1379791264447,13,205,43.90243902439025,-26.126588197776755,-0.12744677169647198,0.9315345905641862,113.49641388182579,10,131,48.091603053435115,-129.71848092010185,-0.9902174116038309,0.6169123374430889,140.62823982690173,6
EFFICIENCY,60,LOW,120,348,40.229885057471265,-355.0992827493238,-1.0204002377854131,0.5397014033885589,370.2202102613122,10,False,False,False,0,-0.991898146258352,-1.2110174799038405,35.77235772357724,122,42.62295081967213,-147.74413254826854,-1.2110174799038405,0.5766855249572183,159.39569687958758,7,123,35.77235772357724,-122.0034719897773,-0.991898146258352,0.45607364385263377,148.8278739406345,10,103,42.71844660194174,-85.35167821127794,-0.8286570700124072,0.5692252921145263,95.53688372432345,7
DRIVE,360,LOW,720,405,48.39506172839506,-384.71579949186594,-0.9499155543009036,0.7798192344839922,516.5022671223361,8,False,False,False,1,-0.9929560470333965,-1.7933546307220476,42.62295081967213,122,42.62295081967213,-218.7892649480898,-1.7933546307220476,0.7018952419696961,326.6524714017497,8,136,46.32352941176471,-19.961995629866912,-0.14677937963137436,0.9417396663963606,113.85305946735966,6,147,55.10204081632652,-145.96453891390928,-0.9929560470333965,0.7823711303710837,269.3213806121675,5
DRIVE,15,HIGH,60,338,33.43195266272189,-264.83690750214436,-0.7835411464560484,0.5932778500756609,302.68974416301376,16,False,False,False,0,-0.9993170186920196,-0.9993170186920196,31.30434782608696,122,36.885245901639344,-85.30116174295259,-0.6991898503520704,0.7067496012908702,127.2808324343635,8,115,31.30434782608696,-78.60472687129777,-0.6835193640982414,0.5232783054331503,78.60472687129776,8,101,31.683168316831683,-100.93101888789398,-0.9993170186920196,0.48341651535338076,102.94069240846582,13
RANGE_POS,120,HIGH,60,332,30.72289156626506,-203.37249378742263,-0.6125677523717549,0.6569403844673702,222.91587770293967,19,False,False,False,0,-1.0007776242626159,-1.0007776242626159,27.500000000000004,122,32.78688524590164,-49.10986451121698,-0.4025398730427622,0.8125050697899047,90.41029105410529,7,90,32.22222222222222,-34.16931436469173,-0.3796590484965748,0.6918895954933847,47.9805740484482,19,120,27.500000000000004,-120.09331491151391,-1.0007776242626159,0.4541057809584225,120.09331491151389,10
RANGE_POS,30,LOW,60,388,36.08247422680412,-276.7321316914174,-0.7132271435345809,0.564439855286242,317.483543450092,12,False,False,False,0,-1.006906894427075,-1.006906894427075,26.515151515151516,122,38.52459016393443,-74.31667526366456,-0.6091530759316768,0.6796229416124533,96.13379823358014,12,132,26.515151515151516,-132.9117100643739,-1.006906894427075,0.30626786403601436,132.91171006437386,12,134,43.28358208955223,-69.503746363379,-0.5186846743535746,0.6718302033588001,90.82367510662937,12
EFFICIENCY,240,HIGH,960,355,53.80281690140845,59.54107196743912,0.167721329485744,1.0371617228606895,259.7330044714489,7,False,False,False,1,-1.0093389974284963,-1.0093389974284963,47.58064516129033,122,63.114754098360656,174.62659941939393,1.4313655690114255,1.2691009346167743,254.60146341299762,6,109,50.45871559633027,10.072508229178815,0.0924083323777873,1.0296650989741292,104.55434415989228,7,124,47.58064516129033,-125.15803568113355,-1.0093389974284963,0.7960759697790541,259.733004471449,7
TREND,360,LOW,960,348,50.287356321839084,-377.408372881655,-1.0845068186254454,0.7904187505773701,482.22896767686314,9,False,False,False,0,-1.0143489891605881,-1.8758096215503972,49.494949494949495,122,51.63934426229508,-228.84877382914846,-1.8758096215503972,0.7390960870089742,339.131675298819,7,99,49.494949494949495,-19.73727742911184,-0.19936643867789736,0.9219156819196765,56.44407202496925,6,127,49.60629921259843,-128.82232162339469,-1.0143489891605881,0.8079762602630749,277.5983414021155,9
RANGE_POS,60,MID,360,347,45.24495677233429,-300.4024423551987,-0.8657130903608031,0.7435192604453655,319.81691377405696,9,False,False,False,0,-1.0179345505630748,-1.0179345505630748,42.857142857142854,121,47.107438016528924,-95.38207932711727,-0.7882816473315477,0.8140423561858834,130.08334244334026,6,126,42.857142857142854,-128.25975337094744,-1.0179345505630748,0.6156416962009121,160.8386507199233,6,100,46.0,-76.76060965713394,-0.7676060965713394,0.7635410204671882,122.0735392541955,9
DRIVE,30,LOW,720,384,44.01041666666667,-462.8265654899044,-1.205277514296626,0.734925695426318,631.446197929884,9,False,False,False,1,-1.0187772806193556,-2.818992176342494,36.0655737704918,122,36.0655737704918,-343.9170455137843,-2.818992176342494,0.5251490069019786,406.9711648130485,9,127,38.582677165354326,-129.38471463865815,-1.0187772806193556,0.6950251214538093,217.9377782473444,7,135,56.2962962962963,10.475194662537973,0.07759403453731832,1.017531250087313,238.03023223696644,8
DRIVE,30,HIGH,60,340,31.176470588235293,-292.3516900705682,-0.8598579119722595,0.528367297688225,301.9300872683614,16,False,False,False,0,-1.0190843650035677,-1.0190843650035677,25.892857142857146,122,36.885245901639344,-94.39330040874648,-0.7737155771208728,0.6648400559653977,111.53109926502326,8,106,30.18867924528302,-83.82094078142215,-0.7907635922775674,0.39181239888347236,91.36159630096144,16,112,25.892857142857146,-114.13744888039959,-1.0190843650035677,0.43049191344758464,115.75393712017164,14
DRIVE,360,LOW,240,405,48.39506172839506,-321.8658259901323,-0.7947304345435365,0.7153585660185732,365.9919226978574,8,False,False,False,0,-1.0213515834929243,-1.2111514723637444,46.32352941176471,122,50.0,-147.76047962837683,-1.2111514723637444,0.6868075587326203,178.0683174253396,7,136,46.32352941176471,-23.966663588295603,-0.17622546756099708,0.8943949846996038,75.47806789362653,8,147,48.97959183673469,-150.1386827734599,-1.0213515834929243,0.6524905634124177,171.94171757426332,7
DRIVE,15,LOW,240,398,45.47738693467337,-393.5371092904196,-0.9887867067598483,0.6703863964622155,451.42363506414574,9,False,False,False,0,-1.0267535896524556,-1.594242511459129,40.16393442622951,122,40.16393442622951,-194.49758639801374,-1.594242511459129,0.5952835513033836,207.02197074038833,6,138,42.7536231884058,-57.34752752036697,-0.4155617936258476,0.7902871760015407,141.71624602172722,9,138,52.89855072463768,-141.69199537203886,-1.0267535896524556,0.6778994109572744,213.30332725597538,7
RV,15,LOW,360,454,43.83259911894273,-170.199299091247,-0.37488832398953087,0.8447681088766602,244.5781766526194,11,False,False,False,0,-1.027790755908295,-1.027790755908295,42.53731343283582,122,44.26229508196721,-37.68854335928248,-0.30892248655149573,0.8929502947646275,97.89417134515512,11,198,44.44444444444444,5.21320555974701,0.02632932100882328,1.0147250815412563,134.84826422524787,9,134,42.53731343283582,-137.72396129171153,-1.027790755908295,0.6471494125199263,163.60366605519607,7
DRIVE,15,HIGH,360,338,46.44970414201183,-45.7974264101326,-0.13549534440867633,0.9604744684735107,194.25793141775722,12,False,False,False,0,-1.029145280408823,-1.029145280408823,42.57425742574257,122,47.540983606557376,27.521266094835045,0.22558414831832005,1.0505836663007986,130.5160672568424,5,115,48.69565217391305,30.624980816323465,0.2663041810115084,1.1020353953218378,76.16505938385069,8,101,42.57425742574257,-103.94367332129113,-1.029145280408823,0.6694583313145638,128.45103191301374,12
RANGE_POS,30,HIGH,60,350,31.428571428571427,-322.79536559450355,-0.922272473127153,0.5462138138024427,327.9885915261858,19,False,False,False,0,-1.0292507397416704,-1.151692025331855,28.8135593220339,122,33.60655737704918,-140.5064270904863,-1.151692025331855,0.5786317952253056,147.3099133921927,10,110,31.818181818181817,-60.837351214500146,-0.5530668292227287,0.5694663243067396,64.9608103912494,10,118,28.8135593220339,-121.4515872895171,-1.0292507397416704,0.48663267409345856,121.74303812303512,14
RANGE_POS,15,MID,960,335,46.26865671641791,-409.14313171592585,-1.2213227812415697,0.7713952765714783,423.21923550249005,7,False,False,False,0,-1.0297323198766966,-2.543448220462878,44.66019417475729,121,47.107438016528924,-307.75723467600824,-2.543448220462878,0.6863515926856346,418.5349158993844,6,103,44.66019417475729,12.914390466395847,0.12538243171258104,1.0396406753050067,74.13060544506588,7,111,46.846846846846844,-114.30028750631331,-1.0297323198766966,0.7632244595756015,192.3820806293735,4
RANGE_POS,60,HIGH,240,370,41.891891891891895,-257.1132358970961,-0.6949006375597192,0.7776101014885001,297.4394528589145,12,False,False,False,0,-1.031106265942564,-1.5522129092680201,38.23529411764706,122,40.98360655737705,-189.36997493069845,-1.5522129092680201,0.6510050894907884,229.49668827734195,12,112,47.32142857142857,72.48719120179103,0.6472070643017057,1.3712970879634303,35.06253680350157,6,136,38.23529411764706,-140.23045216818872,-1.031106265942564,0.6647570308940179,176.273413025845,7
TREND,30,LOW,60,330,38.78787878787879,-233.99126370797464,-0.709064435478711,0.5989648801747796,291.17333974474326,11,False,False,False,0,-1.0319947980807058,-1.0319947980807058,28.57142857142857,122,40.16393442622951,-97.32463303628373,-0.7977428937400306,0.6254547023142331,123.22919164201646,10,91,28.57142857142857,-93.91152662534422,-1.0319947980807058,0.31791824317441497,96.32277250590677,11,117,45.2991452991453,-42.7551040463467,-0.365428239712365,0.7700561503281221,74.80522925866538,10
RANGE_POS,360,MID,240,344,40.406976744186046,-424.4903138523852,-1.23398347050112,0.6035138997501539,453.71808060721116,8,False,False,False,0,-1.0360003874609425,-1.9125497608411541,38.01652892561984,121,38.01652892561984,-231.41852106177964,-1.9125497608411541,0.534760786214869,260.848214954253,8,123,39.02439024390244,-89.47175404451133,-0.7274126345082221,0.678884181771594,165.1533577064299,8,100,45.0,-103.60003874609424,-1.0360003874609425,0.6483186734675342,103.60003874609421,5
RV,60,LOW,60,512,29.4921875,-429.8370069858928,-0.8395254042693219,0.4082506434463986,437.3241672907516,15,False,False,False,0,-1.045255149225125,-1.2054650458918843,26.76056338028169,122,30.327868852459016,-147.06673559880988,-1.2054650458918843,0.37267262416697766,154.55389590366815,8,248,30.64516129032258,-134.34404019711513,-0.5417098395044965,0.49963028370164064,135.39020460383045,13,142,26.76056338028169,-148.42623118996775,-1.045255149225125,0.33578231593507707,148.42623118996772,11
TREND,120,HIGH,60,296,33.44594594594595,-210.05459889443495,-0.7096439151839018,0.6453169773550492,240.8135867127667,11,False,False,False,0,-1.049809555826813,-1.049809555826813,30.476190476190478,122,33.60655737704918,-74.04097449288845,-0.606893233548266,0.7337019411393885,104.15221792425427,9,69,37.68115942028986,-25.783621039731123,-0.37367566724248,0.7602682805973978,34.195761045785716,9,105,30.476190476190478,-110.23000336181536,-1.049809555826813,0.4665651814421944,110.87774774878133,10
RV,360,MID,120,291,39.51890034364261,-246.7531731853409,-0.8479490487468759,0.6222335776964519,275.6771805344887,13,False,False,False,0,-1.0542567528955684,-1.0546656862948787,37.704918032786885,121,39.66942148760331,-127.61454804168032,-1.0546656862948787,0.5950743736000741,173.01493262727664,8,48,43.75,9.480698709598755,0.19751455644997407,1.1492888811191562,27.14629100941938,6,122,37.704918032786885,-128.61932385325935,-1.0542567528955684,0.5314901691653657,150.38232103990657,13
DRIVE,120,HIGH,60,329,32.52279635258359,-225.34893870942605,-0.6849511814876171,0.6249916207528187,253.0470035465304,12,False,False,False,0,-1.0593060085694292,-1.0593060085694292,28.57142857142857,122,33.60655737704918,-67.85964570318608,-0.556226604124476,0.7448597704111048,94.04973497577899,7,95,35.78947368421053,-38.84702004646392,-0.4089160004890939,0.696605532724239,43.69310873925974,9,112,28.57142857142857,-118.64227295977608,-1.0593060085694292,0.4265879426699687,120.15024852428758,11
RV,30,LOW,60,510,29.01960784313726,-442.5635748395298,-0.867771715371627,0.3791729042218666,442.56357483953025,13,False,False,False,0,-1.0601818208192497,-1.1052242501023368,28.846153846153843,122,29.508196721311474,-134.83735851248508,-1.1052242501023368,0.347368986026403,134.83735851248508,10,232,28.879310344827587,-142.33785227924173,-0.6135252253415592,0.4130538638531507,142.33785227924182,12,156,28.846153846153843,-165.38836404780295,-1.0601818208192497,0.372934201112989,165.38836404780287,10
RANGE_POS,240,MID,120,352,33.80681818181818,-377.21170731980385,-1.0716241685221701,0.5246667482212158,427.92244700364654,12,False,False,False,0,-1.061144493420063,-1.5429835820733766,30.57851239669421,121,30.57851239669421,-186.70101343087856,-1.5429835820733766,0.4526695460667723,227.91004619921227,12,121,33.057851239669425,-128.39848370382762,-1.061144493420063,0.4679261634087003,160.65260951488676,9,110,38.18181818181819,-62.1122101850977,-0.564656456228161,0.7058301821278579,72.40584832515717,8
RANGE_POS,360,HIGH,60,346,29.47976878612717,-306.34816245572574,-0.8853993134558548,0.5383476987736648,340.8533779077733,20,False,False,False,0,-1.0625158324846955,-1.0625158324846955,27.27272727272727,122,30.327868852459016,-114.39832514761721,-0.9376911897345673,0.607136820832263,147.68170192873959,13,103,31.06796116504854,-63.38542157746036,-0.6153924424996152,0.5650320254834044,66.46077775123268,20,121,27.27272727272727,-128.56441573064816,-1.0625158324846955,0.43282507975999224,131.08792917914568,12
DRIVE,60,MID,120,327,39.44954128440367,-343.1182142004114,-1.0492911749248055,0.5304344331875669,363.101500597811,10,False,False,False,0,-1.0711123527853568,-1.3202118072276152,34.234234234234236,121,41.32231404958678,-159.74562867454145,-1.3202118072276152,0.5446435513431638,173.84259356248518,10,111,34.234234234234236,-118.89347115917461,-1.0711123527853568,0.4287338018284915,139.76612441824878,8,95,43.15789473684211,-64.47911436669531,-0.6787275196494243,0.624634749485656,80.2999877017981,7
TREND,30,MID,240,455,46.15384615384615,-242.3731228470504,-0.5326881820814294,0.7782334648271252,243.67681768263995,8,False,False,False,0,-1.0727153332450294,-1.0727153332450294,44.62809917355372,121,44.62809917355372,-111.8548924969907,-0.9244205991486835,0.7239429997755656,112.32495621187401,8,193,46.1139896373057,20.734631637489436,0.10743332454657739,1.0677601928232907,73.26795223878295,8,141,47.5177304964539,-151.25286198754915,-1.0727153332450294,0.6037724604007365,157.38132753601712,6
EFFICIENCY,30,HIGH,120,376,37.5,-410.36768257347376,-1.0914034110996642,0.5629765639443177,423.8837550073861,12,False,False,False,0,-1.0742190608601514,-1.3296044681145711,32.5,122,37.704918032786885,-162.21174510997767,-1.3296044681145711,0.596167299764207,192.73981890927357,7,120,32.5,-128.90628730321816,-1.0742190608601514,0.4450355848525153,130.56341559451224,12,134,41.7910447761194,-119.24965016027792,-0.8899227623901338,0.6090778962478807,137.73869972578007,6
EFFICIENCY,30,HIGH,60,376,33.244680851063826,-285.390595390816,-0.7590175409330212,0.5783748707167741,306.6627335230568,13,False,False,False,0,-1.075864097039007,-1.075864097039007,25.833333333333336,122,38.52459016393443,-61.634226416197244,-0.5051985771819446,0.779241718985544,113.43430775054405,13,120,25.833333333333336,-129.10369164468085,-1.075864097039007,0.2721818177572535,129.10369164468094,13,134,35.07462686567165,-94.65267732993789,-0.7063632636562529,0.5703552475197982,99.82742909922727,9
RANGE_POS,15,LOW,240,384,43.48958333333333,-502.3589968705231,-1.3082265543503204,0.5885388802573861,555.9975548812889,11,False,False,False,0,-1.0782744482590847,-2.1796095601344265,38.52459016393443,122,38.52459016393443,-265.91236633640005,-2.1796095601344265,0.4996397238998689,268.0141539399855,11,134,39.55223880597015,-98.42750115696009,-0.7345335907235828,0.6370549249093166,143.1939165077686,7,128,52.34375,-138.01912937716284,-1.0782744482590847,0.6700332160629243,193.60877622045473,6
RV,240,HIGH,60,191,39.26701570680628,-106.61596930608358,-0.558198792178448,0.790236552193368,195.79040017753556,11,False,False,False,0,-1.0833947970514672,-1.0833947970514672,25.0,122,40.16393442622951,-85.02564458247926,-0.6969315129711414,0.7711489828664504,165.0014238793246,5,16,25.0,-17.334316752823476,-1.0833947970514672,0.5102425263419659,24.13795118726194,9,53,41.509433962264154,-4.256007970780842,-0.08030203718454418,0.9580031871723002,41.32723046417699,8
DRIVE,15,HIGH,120,338,39.053254437869825,-277.80538873964883,-0.8219094341409728,0.6489829185613886,307.5257195917236,12,False,False,False,0,-1.0847712413876998,-1.2545023286321488,36.633663366336634,122,39.34426229508197,-153.04928409312217,-1.2545023286321488,0.6067961001479484,178.6220264120711,7,115,40.869565217391305,-15.194209266369054,-0.13212355883799176,0.9061579645630982,55.05047526287434,7,101,36.633663366336634,-109.56189538015768,-1.0847712413876998,0.5440255551210877,128.075897549136,12
EFFICIENCY,30,HIGH,240,376,42.819148936170215,-498.8547664167765,-1.3267414000446183,0.6150881669831422,505.44151049558684,13,False,False,False,0,-1.0857444619773977,-2.0543573580606855,38.333333333333336,122,42.62295081967213,-250.6315976834036,-2.0543573580606855,0.57699442422523,261.46845128516657,5,120,38.333333333333336,-102.73341082840159,-0.8561117569033466,0.6619818050467418,142.50895063778523,13,134,47.01492537313433,-145.4897579049713,-1.0857444619773977,0.6359050870849074,181.28829158088777,6
EFFICIENCY,360,HIGH,360,391,43.73401534526854,-241.28631555390623,-0.6171005512887627,0.8314481520449788,304.15164974126776,8,False,False,False,0,-1.092929423861421,-1.092929423861421,42.36111111111111,122,44.26229508196721,28.623541228216304,0.23461919039521562,1.051491995775312,184.91006413224488,6,125,44.800000000000004,-112.52801974607792,-0.9002241579686233,0.6840970657026371,142.28587716502582,8,144,42.36111111111111,-157.3818370360446,-1.092929423861421,0.6970115016406503,215.37883319815813,8
RV,30,LOW,360,510,41.96078431372549,-342.291127802899,-0.6711590741233313,0.7451090905441582,371.83118947499713,9,False,False,False,0,-1.0929394982201563,-1.209011729533043,39.1025641025641,122,40.16393442622951,-147.49943100303125,-1.209011729533043,0.6401208779427117,184.42227712387935,9,232,44.827586206896555,-24.293135077523385,-0.10471178912725597,0.9453936458119905,134.00845116982143,9,156,39.1025641025641,-170.4985617223444,-1.0929394982201563,0.6507300295330589,189.23884964914217,7
