partition,event_ts,event_complete_ts,event_hour_utc,event_hour_wib,prior3_high,prior3_low,event_open,event_high,event_low,event_close,regime_effective_ts,regime,entry_ts,entry_open,close1h,close3h,long_positive_1h,long_positive_3h,signed_ret_1h,signed_ret_3h
external,2020-07-02 08:00:00+00:00,2020-07-02 09:00:00+00:00,8,15:00,9253.32,9177.0,9209.38,9220.0,9171.0,9211.5,2020-07-02 08:00:00+00:00,BULL,2020-07-02 09:00:00+00:00,9211.5,9214.64,9198.52,True,False,0.00034087825001360983,-0.0014091081799924021
external,2020-07-03 04:00:00+00:00,2020-07-03 05:00:00+00:00,4,11:00,9121.77,9085.18,9093.68,9098.0,9076.21,9094.83,2020-07-03 04:00:00+00:00,BEAR,2020-07-03 05:00:00+00:00,9094.82,9109.57,9103.89,True,True,0.0016218023006502325,0.0009972709740269092
external,2020-07-03 19:00:00+00:00,2020-07-03 20:00:00+00:00,19,02:00,9113.0,9070.19,9079.23,9089.0,9068.35,9083.35,2020-07-03 20:00:00+00:00,BEAR,2020-07-03 20:00:00+00:00,9083.36,9087.74,9084.0,True,True,0.00048220041922797385,7.045850874565218e-05
external,2020-07-06 19:00:00+00:00,2020-07-06 20:00:00+00:00,19,02:00,9348.0,9281.76,9290.99,9297.27,9261.0,9287.38,2020-07-06 20:00:00+00:00,BULL,2020-07-06 20:00:00+00:00,9287.83,9272.9,9288.59,False,True,-0.0016074798957345093,8.18275097627108e-05
external,2020-07-11 04:00:00+00:00,2020-07-11 05:00:00+00:00,4,11:00,9288.86,9258.0,9266.32,9278.0,9254.0,9259.62,2020-07-11 04:00:00+00:00,SIDEWAYS,2020-07-11 05:00:00+00:00,9259.62,9261.78,9269.98,True,True,0.000233270911765171,0.0011188364101333281
external,2020-07-13 18:00:00+00:00,2020-07-13 19:00:00+00:00,18,01:00,9320.99,9282.12,9312.99,9313.0,9268.15,9290.71,2020-07-13 16:00:00+00:00,BULL,2020-07-13 19:00:00+00:00,9290.72,9233.45,9251.54,False,False,-0.00616421547522672,-0.004217111268017826
external,2020-07-15 04:00:00+00:00,2020-07-15 05:00:00+00:00,4,11:00,9261.1,9230.01,9234.5,9243.6,9220.0,9243.0,2020-07-15 04:00:00+00:00,BEAR,2020-07-15 05:00:00+00:00,9243.0,9241.88,9227.83,False,False,-0.00012117277940071336,-0.001641242020988809
external,2020-07-15 08:00:00+00:00,2020-07-15 09:00:00+00:00,8,15:00,9246.56,9216.01,9227.83,9229.36,9200.0,9218.68,2020-07-15 08:00:00+00:00,BEAR,2020-07-15 09:00:00+00:00,9218.67,9224.25,9221.55,True,True,0.0006052933883087253,0.00031240949073985114
external,2020-07-15 18:00:00+00:00,2020-07-15 19:00:00+00:00,18,01:00,9245.0,9185.01,9206.21,9217.83,9156.0,9185.64,2020-07-15 16:00:00+00:00,BEAR,2020-07-15 19:00:00+00:00,9185.64,9183.07,9228.84,False,True,-0.0002797845332497273,0.004702992932446914
external,2020-07-17 04:00:00+00:00,2020-07-17 05:00:00+00:00,4,11:00,9136.97,9105.0,9117.85,9126.0,9104.01,9114.0,2020-07-17 04:00:00+00:00,BEAR,2020-07-17 05:00:00+00:00,9114.01,9100.88,9110.0,False,False,-0.0014406391917499706,-0.0004399819618368106
external,2020-07-20 04:00:00+00:00,2020-07-20 05:00:00+00:00,4,11:00,9197.39,9178.08,9194.49,9194.77,9177.17,9181.17,2020-07-20 04:00:00+00:00,BULL,2020-07-20 05:00:00+00:00,9181.17,9193.49,9183.24,True,True,0.0013418769067559122,0.00022546146079416296
external,2020-07-24 04:00:00+00:00,2020-07-24 05:00:00+00:00,4,11:00,9593.76,9534.0,9563.96,9574.0,9531.89,9537.92,2020-07-24 04:00:00+00:00,BULL,2020-07-24 05:00:00+00:00,9537.9,9550.62,9514.31,True,False,0.0013336268990029598,-0.002473290766311309
external,2020-07-25 08:00:00+00:00,2020-07-25 09:00:00+00:00,8,15:00,9630.37,9569.99,9574.68,9609.94,9564.2,9587.59,2020-07-25 08:00:00+00:00,BULL,2020-07-25 09:00:00+00:00,9587.6,9575.0,9577.04,False,False,-0.001314197505110859,-0.0011014226709499253
external,2020-07-26 18:00:00+00:00,2020-07-26 19:00:00+00:00,18,01:00,9995.99,9900.56,9918.5,9943.41,9884.68,9928.0,2020-07-26 16:00:00+00:00,BULL,2020-07-26 19:00:00+00:00,9928.0,9876.51,9892.09,False,False,-0.005186341659951577,-0.003617042707493967
external,2020-07-27 08:00:00+00:00,2020-07-27 09:00:00+00:00,8,15:00,10337.95,10147.25,10167.99,10197.0,10128.99,10182.95,2020-07-27 08:00:00+00:00,BULL,2020-07-27 09:00:00+00:00,10182.95,10259.7,10269.56,True,True,0.007537108598195896,0.00850539382006188
external,2020-07-28 18:00:00+00:00,2020-07-28 19:00:00+00:00,18,01:00,11198.0,10870.0,10952.47,10978.78,10855.0,10932.77,2020-07-28 16:00:00+00:00,BULL,2020-07-28 19:00:00+00:00,10932.78,11008.87,11007.94,True,True,0.006959803453467472,0.006874738172724548
external,2020-08-01 18:00:00+00:00,2020-08-01 19:00:00+00:00,18,01:00,11754.89,11588.3,11745.96,11748.33,11580.0,11688.0,2020-08-01 16:00:00+00:00,BULL,2020-08-01 19:00:00+00:00,11688.0,11790.77,11774.1,True,True,0.008792778918548905,0.007366529774127439
external,2020-08-06 04:00:00+00:00,2020-08-06 05:00:00+00:00,4,11:00,11734.11,11616.16,11655.1,11662.56,11571.78,11619.31,2020-08-06 04:00:00+00:00,BULL,2020-08-06 05:00:00+00:00,11619.31,11636.84,11641.13,True,True,0.0015086954388858764,0.0018779084128059953
external,2020-08-07 04:00:00+00:00,2020-08-07 05:00:00+00:00,4,11:00,11920.0,11795.83,11832.95,11855.0,11775.0,11823.16,2020-08-07 04:00:00+00:00,BULL,2020-08-07 05:00:00+00:00,11823.2,11793.0,11785.84,False,False,-0.002554300020299105,-0.003159889031734253
external,2020-08-07 18:00:00+00:00,2020-08-07 19:00:00+00:00,18,01:00,11672.99,11430.0,11544.74,11545.33,11318.93,11486.16,2020-08-07 16:00:00+00:00,BULL,2020-08-07 19:00:00+00:00,11487.09,11494.28,11601.09,True,True,0.0006259200546003818,0.009924184454026319
external,2020-08-11 04:00:00+00:00,2020-08-11 05:00:00+00:00,4,11:00,11944.0,11819.86,11846.27,11868.18,11810.1,11835.58,2020-08-11 04:00:00+00:00,BULL,2020-08-11 05:00:00+00:00,11835.58,11862.66,11757.66,True,False,0.0022880163033836,-0.006583538787283794
external,2020-08-11 08:00:00+00:00,2020-08-11 09:00:00+00:00,8,15:00,11865.24,11712.0,11757.66,11780.0,11710.0,11722.09,2020-08-11 08:00:00+00:00,SIDEWAYS,2020-08-11 09:00:00+00:00,11723.1,11707.78,11753.63,False,True,-0.0013068215744982403,0.002604259965367506
external,2020-08-15 04:00:00+00:00,2020-08-15 05:00:00+00:00,4,11:00,11961.36,11868.11,11900.97,11909.0,11822.52,11874.99,2020-08-15 04:00:00+00:00,BULL,2020-08-15 05:00:00+00:00,11874.99,11898.6,11902.08,True,True,0.0019882122005998593,0.002281265078960093
external,2020-08-17 19:00:00+00:00,2020-08-17 20:00:00+00:00,19,02:00,12499.42,12291.99,12331.31,12368.06,12290.55,12349.85,2020-08-17 20:00:00+00:00,BULL,2020-08-17 20:00:00+00:00,12350.16,12332.55,12386.91,False,True,-0.0014258924580734522,0.0029756699508345363
external,2020-08-19 19:00:00+00:00,2020-08-19 20:00:00+00:00,19,02:00,11796.0,11661.0,11746.23,11760.55,11651.0,11663.56,2020-08-19 20:00:00+00:00,SIDEWAYS,2020-08-19 20:00:00+00:00,11663.55,11722.87,11745.9,True,True,0.00508593009846936,0.007060457579382007
external,2020-08-20 04:00:00+00:00,2020-08-20 05:00:00+00:00,4,11:00,11818.88,11698.0,11707.82,11746.25,11686.06,11725.98,2020-08-20 04:00:00+00:00,SIDEWAYS,2020-08-20 05:00:00+00:00,11725.99,11702.6,11710.37,False,False,-0.0019947143055724093,-0.0013320836876032915
external,2020-08-21 08:00:00+00:00,2020-08-21 09:00:00+00:00,8,15:00,11877.48,11813.75,11842.01,11842.01,11801.0,11834.45,2020-08-21 08:00:00+00:00,SIDEWAYS,2020-08-21 09:00:00+00:00,11834.44,11782.58,11721.84,False,False,-0.0043821253899636314,-0.009514603141340006
external,2020-08-23 04:00:00+00:00,2020-08-23 05:00:00+00:00,4,11:00,11657.7,11592.29,11605.59,11619.9,11591.0,11607.98,2020-08-23 04:00:00+00:00,BEAR,2020-08-23 05:00:00+00:00,11607.99,11583.16,11621.61,False,True,-0.0021390438827049163,0.0011733297495950534
external,2020-08-24 18:00:00+00:00,2020-08-24 19:00:00+00:00,18,01:00,11788.66,11731.29,11751.32,11760.0,11725.41,11738.78,2020-08-24 16:00:00+00:00,BULL,2020-08-24 19:00:00+00:00,11738.78,11755.27,11760.87,True,True,0.0014047456379624457,0.0018817969158635428
external,2020-08-24 19:00:00+00:00,2020-08-24 20:00:00+00:00,19,02:00,11788.66,11725.41,11738.78,11758.94,11706.61,11755.27,2020-08-24 20:00:00+00:00,BULL,2020-08-24 20:00:00+00:00,11755.26,11732.0,11757.97,False,True,-0.0019786886891485223,0.00023053509662895877
external,2020-08-25 04:00:00+00:00,2020-08-25 05:00:00+00:00,4,11:00,11770.0,11660.05,11675.08,11694.56,11655.0,11684.59,2020-08-25 04:00:00+00:00,SIDEWAYS,2020-08-25 05:00:00+00:00,11684.58,11670.0,11594.96,False,False,-0.0012477983804295434,-0.007669937644314229
external,2020-08-25 08:00:00+00:00,2020-08-25 09:00:00+00:00,8,15:00,11704.68,11556.0,11594.96,11596.58,11518.92,11588.06,2020-08-25 08:00:00+00:00,SIDEWAYS,2020-08-25 09:00:00+00:00,11588.07,11604.99,11622.01,True,True,0.0014601223499686178,0.0029288742646531585
external,2020-08-25 18:00:00+00:00,2020-08-25 19:00:00+00:00,18,01:00,11459.38,11183.32,11243.98,11315.0,11130.0,11305.0,2020-08-25 16:00:00+00:00,SIDEWAYS,2020-08-25 19:00:00+00:00,11305.0,11304.62,11302.62,False,False,-3.361344537811117e-05,-0.0002105263157894388
external,2020-08-26 18:00:00+00:00,2020-08-26 19:00:00+00:00,18,01:00,11548.68,11446.42,11459.67,11480.0,11436.31,11450.7,2020-08-26 16:00:00+00:00,BEAR,2020-08-26 19:00:00+00:00,11452.18,11468.81,11471.6,True,True,0.0014521252722188294,0.0016957470106129247
external,2020-08-28 08:00:00+00:00,2020-08-28 09:00:00+00:00,8,15:00,11447.62,11370.93,11382.52,11422.83,11360.0,11398.29,2020-08-28 08:00:00+00:00,BEAR,2020-08-28 09:00:00+00:00,11398.29,11443.31,11474.99,True,True,0.0039497152643070965,0.00672907953736912
external,2020-09-05 04:00:00+00:00,2020-09-05 05:00:00+00:00,4,11:00,10514.72,10380.64,10409.93,10476.69,10371.56,10411.36,2020-09-05 04:00:00+00:00,BEAR,2020-09-05 05:00:00+00:00,10411.36,10404.42,10404.88,False,False,-0.000666579582302429,-0.0006223970739654971
external,2020-09-05 18:00:00+00:00,2020-09-05 19:00:00+00:00,18,01:00,10350.0,10016.34,10133.52,10199.99,9808.58,10157.66,2020-09-05 16:00:00+00:00,BEAR,2020-09-05 19:00:00+00:00,10157.16,9960.16,10083.84,False,False,-0.019395185268323067,-0.007218553217631651
external,2020-09-06 04:00:00+00:00,2020-09-06 05:00:00+00:00,4,11:00,10229.99,10054.13,10167.51,10224.27,10027.0,10058.0,2020-09-06 04:00:00+00:00,BEAR,2020-09-06 05:00:00+00:00,10058.0,10121.73,10232.56,True,True,0.006336249751441647,0.017355339033604977
external,2020-09-10 19:00:00+00:00,2020-09-10 20:00:00+00:00,19,02:00,10443.51,10254.07,10283.35,10299.99,10250.01,10269.36,2020-09-10 20:00:00+00:00,BULL,2020-09-10 20:00:00+00:00,10269.88,10296.52,10341.48,True,True,0.002593993308587894,0.006971843877435768
external,2020-09-11 04:00:00+00:00,2020-09-11 05:00:00+00:00,4,11:00,10350.0,10212.0,10222.35,10265.0,10200.8,10224.87,2020-09-11 04:00:00+00:00,SIDEWAYS,2020-09-11 05:00:00+00:00,10224.87,10285.09,10260.0,True,True,0.005889561432076862,0.003435740503302087
external,2020-09-17 04:00:00+00:00,2020-09-17 05:00:00+00:00,4,11:00,11029.76,10864.0,10867.15,10912.38,10843.0,10903.19,2020-09-17 04:00:00+00:00,BULL,2020-09-17 05:00:00+00:00,10903.19,10908.51,10878.42,True,False,0.0004879305964584635,-0.002271812194412859
external,2020-09-18 04:00:00+00:00,2020-09-18 05:00:00+00:00,4,11:00,10935.0,10882.23,10917.98,10920.25,10870.63,10898.26,2020-09-18 04:00:00+00:00,BULL,2020-09-18 05:00:00+00:00,10898.25,10921.54,10948.05,True,True,0.002137040350514985,0.004569540981350206
external,2020-09-19 08:00:00+00:00,2020-09-19 09:00:00+00:00,8,15:00,10953.74,10891.9,10892.63,10922.75,10880.0,10919.27,2020-09-19 08:00:00+00:00,BULL,2020-09-19 09:00:00+00:00,10919.26,10938.08,11130.7,True,True,0.0017235600214666746,0.01936394957167442
external,2020-09-19 18:00:00+00:00,2020-09-19 19:00:00+00:00,18,01:00,11112.04,11042.0,11061.99,11067.34,11000.4,11042.99,2020-09-19 16:00:00+00:00,BULL,2020-09-19 19:00:00+00:00,11043.0,11046.34,11044.53,True,True,0.00030245404328543835,0.00013854930725343273
external,2020-09-25 04:00:00+00:00,2020-09-25 05:00:00+00:00,4,11:00,10724.84,10657.0,10661.48,10687.01,10646.52,10671.62,2020-09-25 04:00:00+00:00,BULL,2020-09-25 05:00:00+00:00,10671.62,10646.31,10682.49,False,True,-0.0023717111366410304,0.0010185894925043293
external,2020-09-26 08:00:00+00:00,2020-09-26 09:00:00+00:00,8,15:00,10827.8,10684.0,10701.39,10710.0,10665.49,10685.45,2020-09-26 08:00:00+00:00,BULL,2020-09-26 09:00:00+00:00,10685.46,10691.8,10706.95,True,True,0.0005933296273628041,0.0020111441154617715
external,2020-09-27 08:00:00+00:00,2020-09-27 09:00:00+00:00,8,15:00,10786.17,10620.0,10667.26,10667.5,10602.76,10642.35,2020-09-27 08:00:00+00:00,BULL,2020-09-27 09:00:00+00:00,10642.34,10629.2,10622.43,False,False,-0.0012346908668581236,-0.0018708291597524518
external,2020-09-28 04:00:00+00:00,2020-09-28 05:00:00+00:00,4,11:00,10944.94,10870.0,10881.81,10900.0,10863.0,10890.39,2020-09-28 04:00:00+00:00,BULL,2020-09-28 05:00:00+00:00,10890.39,10875.99,10852.93,False,False,-0.0013222666956830276,-0.003439729890297727
external,2020-09-28 18:00:00+00:00,2020-09-28 19:00:00+00:00,18,01:00,10913.96,10850.5,10885.5,10885.5,10850.0,10866.7,2020-09-28 16:00:00+00:00,BULL,2020-09-28 19:00:00+00:00,10866.8,10866.0,10880.64,False,True,-7.361872860445207e-05,0.0012736040048588748
external,2020-09-28 19:00:00+00:00,2020-09-28 20:00:00+00:00,19,02:00,10913.96,10850.0,10866.8,10868.7,10832.0,10866.0,2020-09-28 20:00:00+00:00,BULL,2020-09-28 20:00:00+00:00,10865.99,10867.25,10861.18,True,False,0.00011595814095177737,-0.0004426656015695807
external,2020-09-30 04:00:00+00:00,2020-09-30 05:00:00+00:00,4,11:00,10819.86,10735.0,10739.94,10757.13,10693.0,10750.4,2020-09-30 04:00:00+00:00,SIDEWAYS,2020-09-30 05:00:00+00:00,10750.4,10694.36,10700.95,False,False,-0.005212829290072829,-0.004599828843577791
external,2020-10-05 18:00:00+00:00,2020-10-05 19:00:00+00:00,18,01:00,10736.8,10681.23,10689.61,10711.95,10675.5,10709.73,2020-10-05 16:00:00+00:00,BULL,2020-10-05 19:00:00+00:00,10709.73,10724.01,10734.08,True,True,0.0013333669476260912,0.0022736334155950555
external,2020-10-06 08:00:00+00:00,2020-10-06 09:00:00+00:00,8,15:00,10758.45,10701.0,10705.0,10736.75,10695.49,10735.32,2020-10-06 08:00:00+00:00,BULL,2020-10-06 09:00:00+00:00,10735.31,10738.69,10693.32,True,False,0.00031484884926480383,-0.00391139147355779
external,2020-10-08 18:00:00+00:00,2020-10-08 19:00:00+00:00,18,01:00,10951.99,10855.5,10875.88,10890.22,10836.34,10866.11,2020-10-08 16:00:00+00:00,BULL,2020-10-08 19:00:00+00:00,10866.11,10873.71,10871.82,True,True,0.0006994223323708582,0.0005254870418207602
external,2020-10-09 04:00:00+00:00,2020-10-09 05:00:00+00:00,4,11:00,10915.0,10867.56,10881.55,10888.0,10863.18,10870.79,2020-10-09 04:00:00+00:00,BULL,2020-10-09 05:00:00+00:00,10870.8,10858.37,10888.66,False,True,-0.0011434301063397712,0.0016429333627701048
external,2020-10-09 18:00:00+00:00,2020-10-09 19:00:00+00:00,18,01:00,11103.61,11039.0,11055.83,11058.08,11034.0,11045.99,2020-10-09 16:00:00+00:00,BULL,2020-10-09 19:00:00+00:00,11045.99,11034.15,11054.01,False,True,-0.0010718821943529466,0.0007260553377288481
external,2020-10-09 19:00:00+00:00,2020-10-09 20:00:00+00:00,19,02:00,11103.61,11034.0,11045.99,11050.77,11011.0,11034.15,2020-10-09 20:00:00+00:00,BULL,2020-10-09 20:00:00+00:00,11035.02,11031.93,11072.0,False,True,-0.00028001761664231406,0.003351149340916404
external,2020-10-14 04:00:00+00:00,2020-10-14 05:00:00+00:00,4,11:00,11484.44,11385.13,11386.64,11415.76,11355.17,11394.69,2020-10-14 04:00:00+00:00,BULL,2020-10-14 05:00:00+00:00,11394.69,11408.12,11412.24,True,True,0.0011786191638385457,0.001540191089007159
external,2020-10-20 08:00:00+00:00,2020-10-20 09:00:00+00:00,8,15:00,11848.0,11701.0,11730.22,11759.0,11696.0,11734.89,2020-10-20 08:00:00+00:00,BULL,2020-10-20 09:00:00+00:00,11734.89,11777.98,11774.2,True,True,0.0036719560217437497,0.0033498396661579832
external,2020-10-20 19:00:00+00:00,2020-10-20 20:00:00+00:00,19,02:00,12045.78,11882.21,11957.28,11976.32,11880.01,11905.27,2020-10-20 20:00:00+00:00,BULL,2020-10-20 20:00:00+00:00,11907.17,11889.62,11942.31,False,True,-0.0014739018591318764,0.002951163038740434
external,2020-10-22 04:00:00+00:00,2020-10-22 05:00:00+00:00,4,11:00,12908.93,12690.0,12724.73,12780.0,12675.5,12755.77,2020-10-22 04:00:00+00:00,BULL,2020-10-22 05:00:00+00:00,12755.77,12765.0,12751.88,True,False,0.0007235941068237661,-0.00030496002985325177
external,2020-10-23 08:00:00+00:00,2020-10-23 09:00:00+00:00,8,15:00,12991.0,12865.0,12889.35,12961.83,12856.0,12919.12,2020-10-23 08:00:00+00:00,BULL,2020-10-23 09:00:00+00:00,12919.13,12947.89,12971.7,True,True,0.0022261560956504667,0.0040691594557840105
external,2020-10-26 08:00:00+00:00,2020-10-26 09:00:00+00:00,8,15:00,13144.0,13018.03,13033.69,13065.0,12830.0,13047.65,2020-10-26 08:00:00+00:00,BULL,2020-10-26 09:00:00+00:00,13048.04,13082.5,13139.8,True,True,0.0026410096842131026,0.0070324738428146905
external,2020-10-29 08:00:00+00:00,2020-10-29 09:00:00+00:00,8,15:00,13338.25,13110.63,13131.06,13181.06,13079.43,13118.31,2020-10-29 08:00:00+00:00,SIDEWAYS,2020-10-29 09:00:00+00:00,13118.3,13182.11,13043.12,True,False,0.004864197342643539,-0.005730925501017503
external,2020-10-30 04:00:00+00:00,2020-10-30 05:00:00+00:00,4,11:00,13665.65,13394.18,13425.56,13460.05,13370.0,13413.82,2020-10-30 04:00:00+00:00,BULL,2020-10-30 05:00:00+00:00,13413.68,13177.72,13215.0,False,False,-0.017590996654162083,-0.014811744428076423
external,2020-10-31 19:00:00+00:00,2020-10-31 20:00:00+00:00,19,02:00,13875.0,13692.01,13708.99,13806.0,13671.0,13773.19,2020-10-31 20:00:00+00:00,BULL,2020-10-31 20:00:00+00:00,13773.2,13828.6,13859.11,True,True,0.004022304184938763,0.006237475677402404
external,2020-11-01 04:00:00+00:00,2020-11-01 05:00:00+00:00,4,11:00,13765.0,13628.37,13680.13,13694.72,13605.9,13666.99,2020-11-01 04:00:00+00:00,BULL,2020-11-01 05:00:00+00:00,13666.99,13690.31,13784.71,True,True,0.0017063010948277224,0.008613454754850869
external,2020-11-03 04:00:00+00:00,2020-11-03 05:00:00+00:00,4,11:00,13632.74,13303.86,13386.49,13411.0,13303.0,13410.94,2020-11-03 04:00:00+00:00,SIDEWAYS,2020-11-03 05:00:00+00:00,13411.0,13366.67,13436.33,False,True,-0.0033054954887778987,0.001888748042651489
external,2020-11-06 04:00:00+00:00,2020-11-06 05:00:00+00:00,4,11:00,15984.2,15436.0,15451.5,15600.0,15435.0,15563.94,2020-11-06 04:00:00+00:00,BULL,2020-11-06 05:00:00+00:00,15564.99,15634.06,15738.0,True,True,0.004437522928058435,0.011115329980937894
external,2020-11-07 04:00:00+00:00,2020-11-07 05:00:00+00:00,4,11:00,15774.0,15506.0,15555.91,15638.32,15472.48,15526.0,2020-11-07 04:00:00+00:00,BULL,2020-11-07 05:00:00+00:00,15526.36,15568.84,15459.42,True,False,0.0027359922093781464,-0.004311377554043649
external,2020-11-07 08:00:00+00:00,2020-11-07 09:00:00+00:00,8,15:00,15593.69,15430.28,15459.42,15560.0,15408.0,15512.81,2020-11-07 08:00:00+00:00,BULL,2020-11-07 09:00:00+00:00,15512.81,15497.28,15528.4,False,True,-0.0010011081164533753,0.001004975887669568
external,2020-11-08 19:00:00+00:00,2020-11-08 20:00:00+00:00,19,02:00,15678.0,15301.0,15528.94,15550.0,15265.0,15339.53,2020-11-08 20:00:00+00:00,BULL,2020-11-08 20:00:00+00:00,15342.5,15371.83,15497.67,True,True,0.0019116832328498479,0.010113736353267067
external,2020-11-09 08:00:00+00:00,2020-11-09 09:00:00+00:00,8,15:00,15495.0,15281.0,15306.0,15416.9,15133.0,15393.02,2020-11-09 08:00:00+00:00,BULL,2020-11-09 09:00:00+00:00,15393.01,15403.8,15807.88,True,True,0.000700967517074158,0.026951843726470637
external,2020-11-11 04:00:00+00:00,2020-11-11 05:00:00+00:00,4,11:00,15505.5,15334.0,15404.54,15446.08,15321.0,15368.29,2020-11-11 04:00:00+00:00,BULL,2020-11-11 05:00:00+00:00,15368.98,15375.09,15401.93,True,True,0.0003975540341649708,0.002143928874915657
external,2020-11-12 18:00:00+00:00,2020-11-12 19:00:00+00:00,18,01:00,16208.78,15926.33,15942.01,16114.76,15875.51,16095.18,2020-11-12 16:00:00+00:00,BULL,2020-11-12 19:00:00+00:00,16095.18,16058.82,16135.01,False,True,-0.002259061408446561,0.002474653902596824
external,2020-11-13 08:00:00+00:00,2020-11-13 09:00:00+00:00,8,15:00,16402.83,16180.0,16253.27,16285.52,16151.6,16265.62,2020-11-13 08:00:00+00:00,BULL,2020-11-13 09:00:00+00:00,16265.99,16330.5,16221.99,True,False,0.00396594366527947,-0.002705030557623611
external,2020-11-15 18:00:00+00:00,2020-11-15 19:00:00+00:00,18,01:00,16067.67,15865.0,15883.61,15937.5,15839.82,15901.37,2020-11-15 16:00:00+00:00,BULL,2020-11-15 19:00:00+00:00,15901.2,15849.84,15843.79,False,False,-0.0032299449098182054,-0.003610419339420967
external,2020-11-17 04:00:00+00:00,2020-11-17 05:00:00+00:00,4,11:00,16801.5,16564.46,16572.51,16676.91,16550.0,16665.79,2020-11-17 04:00:00+00:00,BULL,2020-11-17 05:00:00+00:00,16665.78,16617.24,16741.17,False,True,-0.002912554947923085,0.004523640657682959
external,2020-11-18 19:00:00+00:00,2020-11-18 20:00:00+00:00,19,02:00,18017.46,17659.41,17791.04,17849.99,17553.57,17669.99,2020-11-18 20:00:00+00:00,BULL,2020-11-18 20:00:00+00:00,17670.0,17652.0,17815.04,False,True,-0.0010186757215620013,0.008208262591963722
external,2020-11-19 19:00:00+00:00,2020-11-19 20:00:00+00:00,19,02:00,18142.0,17908.0,17952.74,17988.89,17885.0,17974.75,2020-11-19 20:00:00+00:00,BULL,2020-11-19 20:00:00+00:00,17974.75,18036.39,17871.59,True,False,0.0034292549270504846,-0.005739161879859234
external,2020-11-20 18:00:00+00:00,2020-11-20 19:00:00+00:00,18,01:00,18831.6,18515.29,18699.57,18702.59,18421.2,18593.27,2020-11-20 16:00:00+00:00,BULL,2020-11-20 19:00:00+00:00,18593.28,18640.0,18589.57,True,False,0.002512735784111264,-0.0001995344554591716
external,2020-11-21 19:00:00+00:00,2020-11-21 20:00:00+00:00,19,02:00,18950.0,18671.99,18766.71,18797.8,18587.0,18709.64,2020-11-21 20:00:00+00:00,BULL,2020-11-21 20:00:00+00:00,18709.64,18675.01,18658.95,False,False,-0.0018509174949384866,-0.002709298522045267
external,2020-11-24 04:00:00+00:00,2020-11-24 05:00:00+00:00,4,11:00,18560.0,18337.3,18359.26,18468.87,18289.74,18462.01,2020-11-24 04:00:00+00:00,SIDEWAYS,2020-11-24 05:00:00+00:00,18462.01,18346.99,18381.99,False,False,-0.006230090873095451,-0.004334305961268381
external,2020-11-28 04:00:00+00:00,2020-11-28 05:00:00+00:00,4,11:00,17197.94,16928.19,16996.99,17031.56,16891.87,16964.67,2020-11-28 04:00:00+00:00,SIDEWAYS,2020-11-28 05:00:00+00:00,16964.74,16981.49,17021.77,True,True,0.0009873419810737527,0.003361678398843715
external,2020-12-02 04:00:00+00:00,2020-12-02 05:00:00+00:00,4,11:00,18979.11,18510.0,18624.94,18707.75,18329.58,18552.73,2020-12-02 04:00:00+00:00,SIDEWAYS,2020-12-02 05:00:00+00:00,18552.73,18654.0,19136.0,True,True,0.005458495865568125,0.03143849988653957
external,2020-12-07 08:00:00+00:00,2020-12-07 09:00:00+00:00,8,15:00,19420.0,19242.0,19381.58,19396.61,19219.12,19260.01,2020-12-07 08:00:00+00:00,BULL,2020-12-07 09:00:00+00:00,19260.01,19221.89,19114.18,False,False,-0.0019792305403787402,-0.007571647159061556
