zone,session_date,year,ref_start,ref_end,exec_start,exec_end,ref_bars,exec_bars,status,H,L,R,k1_ts,leave_ts,h2_ts,terminal,entry_signal_ts,entry_ts,entry_px,has_k1,has_leave,upstream_h2,has_entry,h2_after_entry,trade_net_win,trade_net_return,trade_pnl_usd_500,trade_exit_type,trade_exit_ts,trade_rr,entry_structural_terminal
Z12,2022-01-14,2022,2022-01-14 12:00:00+00:00,2022-01-14 16:00:00+00:00,2022-01-14 16:00:00+00:00,2022-01-14 20:00:00+00:00,48,48,OK,482.01,466.39,15.620000000000005,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z16,2022-01-14,2022,2022-01-14 16:00:00+00:00,2022-01-14 20:00:00+00:00,2022-01-14 20:00:00+00:00,2022-01-15 00:00:00+00:00,48,48,OK,486.0,477.6,8.399999999999977,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z20,2022-01-14,2022,2022-01-14 20:00:00+00:00,2022-01-15 00:00:00+00:00,2022-01-15 00:00:00+00:00,2022-01-15 04:00:00+00:00,48,48,OK,492.28,484.9,7.3799999999999955,2022-01-15 00:00:00+00:00,2022-01-15 00:05:00+00:00,,NO_H2_BY_END,2022-01-15 00:10:00+00:00,2022-01-15 00:15:00+00:00,488.93,True,True,False,True,False,False,-0.006028255578508222,-3.014127789254111,SL,2022-01-15 01:30:00+00:00,2.513098464317962,NO_H2_BY_END
Z00,2022-01-15,2022,2022-01-15 00:00:00+00:00,2022-01-15 04:00:00+00:00,2022-01-15 04:00:00+00:00,2022-01-15 08:00:00+00:00,48,48,OK,492.99,484.01,8.980000000000018,2022-01-15 06:30:00+00:00,2022-01-15 06:35:00+00:00,2022-01-15 06:45:00+00:00,H2,2022-01-15 06:40:00+00:00,2022-01-15 06:45:00+00:00,492.61,True,True,True,True,True,True,0.0004082032439454721,0.20410162197273604,SESSION_CLOSE,2022-01-15 07:55:00+00:00,1.1410541945063077,H2
Z04,2022-01-15,2022,2022-01-15 04:00:00+00:00,2022-01-15 08:00:00+00:00,2022-01-15 08:00:00+00:00,2022-01-15 12:00:00+00:00,48,48,OK,494.42,485.28,9.140000000000043,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z08,2022-01-15,2022,2022-01-15 08:00:00+00:00,2022-01-15 12:00:00+00:00,2022-01-15 12:00:00+00:00,2022-01-15 16:00:00+00:00,48,48,OK,495.69,488.39,7.300000000000011,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z12,2022-01-15,2022,2022-01-15 12:00:00+00:00,2022-01-15 16:00:00+00:00,2022-01-15 16:00:00+00:00,2022-01-15 20:00:00+00:00,48,48,OK,500.27,486.52,13.75,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z16,2022-01-15,2022,2022-01-15 16:00:00+00:00,2022-01-15 20:00:00+00:00,2022-01-15 20:00:00+00:00,2022-01-16 00:00:00+00:00,48,48,OK,500.0,493.2,6.800000000000011,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z20,2022-01-15,2022,2022-01-15 20:00:00+00:00,2022-01-16 00:00:00+00:00,2022-01-16 00:00:00+00:00,2022-01-16 04:00:00+00:00,48,48,OK,499.0,493.0,6.0,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z00,2022-01-16,2022,2022-01-16 00:00:00+00:00,2022-01-16 04:00:00+00:00,2022-01-16 04:00:00+00:00,2022-01-16 08:00:00+00:00,48,48,OK,495.36,488.02,7.340000000000032,2022-01-16 05:15:00+00:00,2022-01-16 05:25:00+00:00,2022-01-16 06:35:00+00:00,H2,2022-01-16 05:30:00+00:00,2022-01-16 05:35:00+00:00,494.73,True,True,True,True,True,False,-0.005950912619004321,-2.9754563095021607,SL,2022-01-16 05:40:00+00:00,1.2861035422343305,H2
Z04,2022-01-16,2022,2022-01-16 04:00:00+00:00,2022-01-16 08:00:00+00:00,2022-01-16 08:00:00+00:00,2022-01-16 12:00:00+00:00,48,48,OK,497.65,490.31,7.339999999999975,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z08,2022-01-16,2022,2022-01-16 08:00:00+00:00,2022-01-16 12:00:00+00:00,2022-01-16 12:00:00+00:00,2022-01-16 16:00:00+00:00,48,48,OK,496.94,490.15,6.7900000000000205,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z12,2022-01-16,2022,2022-01-16 12:00:00+00:00,2022-01-16 16:00:00+00:00,2022-01-16 16:00:00+00:00,2022-01-16 20:00:00+00:00,48,48,OK,502.63,489.69,12.939999999999998,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z16,2022-01-16,2022,2022-01-16 16:00:00+00:00,2022-01-16 20:00:00+00:00,2022-01-16 20:00:00+00:00,2022-01-17 00:00:00+00:00,48,48,OK,504.87,496.66,8.20999999999998,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z20,2022-01-16,2022,2022-01-16 20:00:00+00:00,2022-01-17 00:00:00+00:00,2022-01-17 00:00:00+00:00,2022-01-17 04:00:00+00:00,48,48,OK,500.53,496.6,3.92999999999995,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z00,2022-01-17,2022,2022-01-17 00:00:00+00:00,2022-01-17 04:00:00+00:00,2022-01-17 04:00:00+00:00,2022-01-17 08:00:00+00:00,48,48,OK,498.2,483.5,14.699999999999989,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z04,2022-01-17,2022,2022-01-17 04:00:00+00:00,2022-01-17 08:00:00+00:00,2022-01-17 08:00:00+00:00,2022-01-17 12:00:00+00:00,48,48,OK,486.19,480.12,6.069999999999993,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z08,2022-01-17,2022,2022-01-17 08:00:00+00:00,2022-01-17 12:00:00+00:00,2022-01-17 12:00:00+00:00,2022-01-17 16:00:00+00:00,48,48,OK,485.2,478.86,6.339999999999975,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z12,2022-01-17,2022,2022-01-17 12:00:00+00:00,2022-01-17 16:00:00+00:00,2022-01-17 16:00:00+00:00,2022-01-17 20:00:00+00:00,48,48,OK,481.19,470.01,11.180000000000007,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z16,2022-01-17,2022,2022-01-17 16:00:00+00:00,2022-01-17 20:00:00+00:00,2022-01-17 20:00:00+00:00,2022-01-18 00:00:00+00:00,48,48,OK,477.89,468.0,9.889999999999986,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z20,2022-01-17,2022,2022-01-17 20:00:00+00:00,2022-01-18 00:00:00+00:00,2022-01-18 00:00:00+00:00,2022-01-18 04:00:00+00:00,48,48,OK,477.66,466.47,11.189999999999998,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z00,2022-01-18,2022,2022-01-18 00:00:00+00:00,2022-01-18 04:00:00+00:00,2022-01-18 04:00:00+00:00,2022-01-18 08:00:00+00:00,48,48,OK,479.0,469.55,9.449999999999989,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z04,2022-01-18,2022,2022-01-18 04:00:00+00:00,2022-01-18 08:00:00+00:00,2022-01-18 08:00:00+00:00,2022-01-18 12:00:00+00:00,48,48,OK,475.75,466.55,9.199999999999989,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z08,2022-01-18,2022,2022-01-18 08:00:00+00:00,2022-01-18 12:00:00+00:00,2022-01-18 12:00:00+00:00,2022-01-18 16:00:00+00:00,48,48,OK,473.85,459.2,14.650000000000034,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z12,2022-01-18,2022,2022-01-18 12:00:00+00:00,2022-01-18 16:00:00+00:00,2022-01-18 16:00:00+00:00,2022-01-18 20:00:00+00:00,48,48,OK,467.11,459.23,7.8799999999999955,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z16,2022-01-18,2022,2022-01-18 16:00:00+00:00,2022-01-18 20:00:00+00:00,2022-01-18 20:00:00+00:00,2022-01-19 00:00:00+00:00,48,48,OK,463.39,456.8,6.589999999999975,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z20,2022-01-18,2022,2022-01-18 20:00:00+00:00,2022-01-19 00:00:00+00:00,2022-01-19 00:00:00+00:00,2022-01-19 04:00:00+00:00,48,48,OK,473.59,459.55,14.039999999999964,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z00,2022-01-19,2022,2022-01-19 00:00:00+00:00,2022-01-19 04:00:00+00:00,2022-01-19 04:00:00+00:00,2022-01-19 08:00:00+00:00,48,48,OK,471.75,460.39,11.360000000000014,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z04,2022-01-19,2022,2022-01-19 04:00:00+00:00,2022-01-19 08:00:00+00:00,2022-01-19 08:00:00+00:00,2022-01-19 12:00:00+00:00,48,48,OK,464.8,453.3,11.5,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z08,2022-01-19,2022,2022-01-19 08:00:00+00:00,2022-01-19 12:00:00+00:00,2022-01-19 12:00:00+00:00,2022-01-19 16:00:00+00:00,48,48,OK,464.44,453.51,10.930000000000007,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z12,2022-01-19,2022,2022-01-19 12:00:00+00:00,2022-01-19 16:00:00+00:00,2022-01-19 16:00:00+00:00,2022-01-19 20:00:00+00:00,48,48,OK,471.19,460.93,10.259999999999991,2022-01-19 17:00:00+00:00,2022-01-19 17:05:00+00:00,2022-01-19 17:05:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z16,2022-01-19,2022,2022-01-19 16:00:00+00:00,2022-01-19 20:00:00+00:00,2022-01-19 20:00:00+00:00,2022-01-20 00:00:00+00:00,48,48,OK,472.59,462.97,9.619999999999948,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z20,2022-01-19,2022,2022-01-19 20:00:00+00:00,2022-01-20 00:00:00+00:00,2022-01-20 00:00:00+00:00,2022-01-20 04:00:00+00:00,48,48,OK,470.88,461.18,9.699999999999989,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z00,2022-01-20,2022,2022-01-20 00:00:00+00:00,2022-01-20 04:00:00+00:00,2022-01-20 04:00:00+00:00,2022-01-20 08:00:00+00:00,48,48,OK,468.87,461.44,7.430000000000007,2022-01-20 04:00:00+00:00,2022-01-20 04:10:00+00:00,2022-01-20 04:25:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z04,2022-01-20,2022,2022-01-20 04:00:00+00:00,2022-01-20 08:00:00+00:00,2022-01-20 08:00:00+00:00,2022-01-20 12:00:00+00:00,48,48,OK,478.34,467.78,10.560000000000002,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z08,2022-01-20,2022,2022-01-20 08:00:00+00:00,2022-01-20 12:00:00+00:00,2022-01-20 12:00:00+00:00,2022-01-20 16:00:00+00:00,48,48,OK,477.09,462.54,14.549999999999955,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z12,2022-01-20,2022,2022-01-20 12:00:00+00:00,2022-01-20 16:00:00+00:00,2022-01-20 16:00:00+00:00,2022-01-20 20:00:00+00:00,48,48,OK,475.78,459.14,16.639999999999986,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z16,2022-01-20,2022,2022-01-20 16:00:00+00:00,2022-01-20 20:00:00+00:00,2022-01-20 20:00:00+00:00,2022-01-21 00:00:00+00:00,48,48,OK,474.93,463.02,11.910000000000025,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z20,2022-01-20,2022,2022-01-20 20:00:00+00:00,2022-01-21 00:00:00+00:00,2022-01-21 00:00:00+00:00,2022-01-21 04:00:00+00:00,48,48,OK,465.27,438.1,27.16999999999996,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z00,2022-01-21,2022,2022-01-21 00:00:00+00:00,2022-01-21 04:00:00+00:00,2022-01-21 04:00:00+00:00,2022-01-21 08:00:00+00:00,48,48,OK,444.57,418.25,26.319999999999993,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z04,2022-01-21,2022,2022-01-21 04:00:00+00:00,2022-01-21 08:00:00+00:00,2022-01-21 08:00:00+00:00,2022-01-21 12:00:00+00:00,48,48,OK,431.48,422.1,9.379999999999995,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z08,2022-01-21,2022,2022-01-21 08:00:00+00:00,2022-01-21 12:00:00+00:00,2022-01-21 12:00:00+00:00,2022-01-21 16:00:00+00:00,48,48,OK,432.95,425.3,7.649999999999977,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z12,2022-01-21,2022,2022-01-21 12:00:00+00:00,2022-01-21 16:00:00+00:00,2022-01-21 16:00:00+00:00,2022-01-21 20:00:00+00:00,48,48,OK,427.22,410.0,17.220000000000027,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z16,2022-01-21,2022,2022-01-21 16:00:00+00:00,2022-01-21 20:00:00+00:00,2022-01-21 20:00:00+00:00,2022-01-22 00:00:00+00:00,48,48,OK,425.57,413.19,12.379999999999995,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z20,2022-01-21,2022,2022-01-21 20:00:00+00:00,2022-01-22 00:00:00+00:00,2022-01-22 00:00:00+00:00,2022-01-22 04:00:00+00:00,48,48,OK,416.25,373.11,43.139999999999986,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z00,2022-01-22,2022,2022-01-22 00:00:00+00:00,2022-01-22 04:00:00+00:00,2022-01-22 04:00:00+00:00,2022-01-22 08:00:00+00:00,48,48,OK,388.98,379.0,9.980000000000018,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z04,2022-01-22,2022,2022-01-22 04:00:00+00:00,2022-01-22 08:00:00+00:00,2022-01-22 08:00:00+00:00,2022-01-22 12:00:00+00:00,48,48,OK,384.41,344.38,40.03000000000003,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z08,2022-01-22,2022,2022-01-22 08:00:00+00:00,2022-01-22 12:00:00+00:00,2022-01-22 12:00:00+00:00,2022-01-22 16:00:00+00:00,48,48,OK,364.32,335.68,28.639999999999986,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z12,2022-01-22,2022,2022-01-22 12:00:00+00:00,2022-01-22 16:00:00+00:00,2022-01-22 16:00:00+00:00,2022-01-22 20:00:00+00:00,48,48,OK,376.26,356.08,20.180000000000007,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z16,2022-01-22,2022,2022-01-22 16:00:00+00:00,2022-01-22 20:00:00+00:00,2022-01-22 20:00:00+00:00,2022-01-23 00:00:00+00:00,48,48,OK,367.2,346.0,21.19999999999999,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z20,2022-01-22,2022,2022-01-22 20:00:00+00:00,2022-01-23 00:00:00+00:00,2022-01-23 00:00:00+00:00,2022-01-23 04:00:00+00:00,48,48,OK,366.46,347.52,18.939999999999998,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z00,2022-01-23,2022,2022-01-23 00:00:00+00:00,2022-01-23 04:00:00+00:00,2022-01-23 04:00:00+00:00,2022-01-23 08:00:00+00:00,48,48,OK,370.9,356.18,14.71999999999997,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z04,2022-01-23,2022,2022-01-23 04:00:00+00:00,2022-01-23 08:00:00+00:00,2022-01-23 08:00:00+00:00,2022-01-23 12:00:00+00:00,48,48,OK,380.14,364.74,15.399999999999977,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z08,2022-01-23,2022,2022-01-23 08:00:00+00:00,2022-01-23 12:00:00+00:00,2022-01-23 12:00:00+00:00,2022-01-23 16:00:00+00:00,48,48,OK,388.38,378.02,10.360000000000014,2022-01-23 14:00:00+00:00,2022-01-23 14:05:00+00:00,,OPPOSITE_BREAK,,,,True,True,False,False,False,False,,,,,,
Z12,2022-01-23,2022,2022-01-23 12:00:00+00:00,2022-01-23 16:00:00+00:00,2022-01-23 16:00:00+00:00,2022-01-23 20:00:00+00:00,48,48,OK,388.97,367.39,21.58000000000004,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z16,2022-01-23,2022,2022-01-23 16:00:00+00:00,2022-01-23 20:00:00+00:00,2022-01-23 20:00:00+00:00,2022-01-24 00:00:00+00:00,48,48,OK,377.24,363.12,14.120000000000005,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z20,2022-01-23,2022,2022-01-23 20:00:00+00:00,2022-01-24 00:00:00+00:00,2022-01-24 00:00:00+00:00,2022-01-24 04:00:00+00:00,48,48,OK,386.27,363.38,22.889999999999986,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z00,2022-01-24,2022,2022-01-24 00:00:00+00:00,2022-01-24 04:00:00+00:00,2022-01-24 04:00:00+00:00,2022-01-24 08:00:00+00:00,48,48,OK,383.9,369.65,14.25,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z04,2022-01-24,2022,2022-01-24 04:00:00+00:00,2022-01-24 08:00:00+00:00,2022-01-24 08:00:00+00:00,2022-01-24 12:00:00+00:00,48,48,OK,373.0,360.7,12.300000000000011,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z08,2022-01-24,2022,2022-01-24 08:00:00+00:00,2022-01-24 12:00:00+00:00,2022-01-24 12:00:00+00:00,2022-01-24 16:00:00+00:00,48,48,OK,368.37,339.35,29.019999999999982,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z12,2022-01-24,2022,2022-01-24 12:00:00+00:00,2022-01-24 16:00:00+00:00,2022-01-24 16:00:00+00:00,2022-01-24 20:00:00+00:00,48,48,OK,353.0,336.0,17.0,2022-01-24 16:15:00+00:00,2022-01-24 16:20:00+00:00,2022-01-24 16:25:00+00:00,H2,2022-01-24 16:20:00+00:00,2022-01-24 16:25:00+00:00,352.87,True,True,True,True,True,False,-0.015952914671125418,-7.976457335562709,SL,2022-01-24 16:45:00+00:00,1.0254901960784304,H2
Z16,2022-01-24,2022,2022-01-24 16:00:00+00:00,2022-01-24 20:00:00+00:00,2022-01-24 20:00:00+00:00,2022-01-25 00:00:00+00:00,48,48,OK,366.83,344.51,22.319999999999993,2022-01-24 20:20:00+00:00,2022-01-24 20:25:00+00:00,2022-01-24 20:30:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z20,2022-01-24,2022,2022-01-24 20:00:00+00:00,2022-01-25 00:00:00+00:00,2022-01-25 00:00:00+00:00,2022-01-25 04:00:00+00:00,48,48,OK,376.33,362.51,13.819999999999993,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z00,2022-01-25,2022,2022-01-25 00:00:00+00:00,2022-01-25 04:00:00+00:00,2022-01-25 04:00:00+00:00,2022-01-25 08:00:00+00:00,48,48,OK,371.33,361.63,9.699999999999989,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z04,2022-01-25,2022,2022-01-25 04:00:00+00:00,2022-01-25 08:00:00+00:00,2022-01-25 08:00:00+00:00,2022-01-25 12:00:00+00:00,48,48,OK,365.61,357.32,8.29000000000002,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z08,2022-01-25,2022,2022-01-25 08:00:00+00:00,2022-01-25 12:00:00+00:00,2022-01-25 12:00:00+00:00,2022-01-25 16:00:00+00:00,48,48,OK,376.0,361.5,14.5,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z12,2022-01-25,2022,2022-01-25 12:00:00+00:00,2022-01-25 16:00:00+00:00,2022-01-25 16:00:00+00:00,2022-01-25 20:00:00+00:00,48,48,OK,375.23,364.59,10.640000000000043,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z16,2022-01-25,2022,2022-01-25 16:00:00+00:00,2022-01-25 20:00:00+00:00,2022-01-25 20:00:00+00:00,2022-01-26 00:00:00+00:00,48,48,OK,387.9,370.64,17.25999999999999,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z20,2022-01-25,2022,2022-01-25 20:00:00+00:00,2022-01-26 00:00:00+00:00,2022-01-26 00:00:00+00:00,2022-01-26 04:00:00+00:00,48,48,OK,385.86,376.73,9.129999999999995,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z00,2022-01-26,2022,2022-01-26 00:00:00+00:00,2022-01-26 04:00:00+00:00,2022-01-26 04:00:00+00:00,2022-01-26 08:00:00+00:00,48,48,OK,385.23,377.01,8.220000000000027,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z04,2022-01-26,2022,2022-01-26 04:00:00+00:00,2022-01-26 08:00:00+00:00,2022-01-26 08:00:00+00:00,2022-01-26 12:00:00+00:00,48,48,OK,383.25,376.15,7.100000000000023,2022-01-26 08:15:00+00:00,2022-01-26 08:20:00+00:00,2022-01-26 08:25:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z08,2022-01-26,2022,2022-01-26 08:00:00+00:00,2022-01-26 12:00:00+00:00,2022-01-26 12:00:00+00:00,2022-01-26 16:00:00+00:00,48,48,OK,389.86,380.19,9.670000000000016,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z12,2022-01-26,2022,2022-01-26 12:00:00+00:00,2022-01-26 16:00:00+00:00,2022-01-26 16:00:00+00:00,2022-01-26 20:00:00+00:00,48,48,OK,398.8,385.04,13.759999999999991,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z16,2022-01-26,2022,2022-01-26 16:00:00+00:00,2022-01-26 20:00:00+00:00,2022-01-26 20:00:00+00:00,2022-01-27 00:00:00+00:00,48,48,OK,402.42,381.47,20.94999999999999,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z20,2022-01-26,2022,2022-01-26 20:00:00+00:00,2022-01-27 00:00:00+00:00,2022-01-27 00:00:00+00:00,2022-01-27 04:00:00+00:00,48,48,OK,388.37,366.0,22.370000000000005,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z00,2022-01-27,2022,2022-01-27 00:00:00+00:00,2022-01-27 04:00:00+00:00,2022-01-27 04:00:00+00:00,2022-01-27 08:00:00+00:00,48,48,OK,378.2,359.28,18.920000000000016,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z04,2022-01-27,2022,2022-01-27 04:00:00+00:00,2022-01-27 08:00:00+00:00,2022-01-27 08:00:00+00:00,2022-01-27 12:00:00+00:00,48,48,OK,368.71,360.92,7.789999999999964,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z08,2022-01-27,2022,2022-01-27 08:00:00+00:00,2022-01-27 12:00:00+00:00,2022-01-27 12:00:00+00:00,2022-01-27 16:00:00+00:00,48,48,OK,371.49,364.77,6.720000000000027,2022-01-27 12:00:00+00:00,2022-01-27 12:05:00+00:00,2022-01-27 12:10:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z12,2022-01-27,2022,2022-01-27 12:00:00+00:00,2022-01-27 16:00:00+00:00,2022-01-27 16:00:00+00:00,2022-01-27 20:00:00+00:00,48,48,OK,377.74,369.1,8.639999999999986,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z16,2022-01-27,2022,2022-01-27 16:00:00+00:00,2022-01-27 20:00:00+00:00,2022-01-27 20:00:00+00:00,2022-01-28 00:00:00+00:00,48,48,OK,374.88,365.33,9.550000000000011,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z20,2022-01-27,2022,2022-01-27 20:00:00+00:00,2022-01-28 00:00:00+00:00,2022-01-28 00:00:00+00:00,2022-01-28 04:00:00+00:00,48,48,OK,392.88,359.63,33.25,2022-01-28 00:05:00+00:00,2022-01-28 00:10:00+00:00,,NO_H2_BY_END,2022-01-28 00:25:00+00:00,2022-01-28 00:30:00+00:00,391.03,True,True,False,True,False,False,-0.005668478121883256,-2.8342390609416284,SESSION_CLOSE,2022-01-28 03:55:00+00:00,1.1854636591478716,NO_H2_BY_END
Z00,2022-01-28,2022,2022-01-28 00:00:00+00:00,2022-01-28 04:00:00+00:00,2022-01-28 04:00:00+00:00,2022-01-28 08:00:00+00:00,48,48,OK,392.89,382.0,10.889999999999986,2022-01-28 04:00:00+00:00,2022-01-28 04:10:00+00:00,2022-01-28 04:55:00+00:00,H2,2022-01-28 04:35:00+00:00,2022-01-28 04:40:00+00:00,391.83,True,True,True,True,True,False,-0.009837799555929836,-4.918899777964918,SL,2022-01-28 06:40:00+00:00,1.3244566880930528,H2
Z04,2022-01-28,2022,2022-01-28 04:00:00+00:00,2022-01-28 08:00:00+00:00,2022-01-28 08:00:00+00:00,2022-01-28 12:00:00+00:00,48,48,OK,396.39,384.43,11.95999999999998,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z08,2022-01-28,2022,2022-01-28 08:00:00+00:00,2022-01-28 12:00:00+00:00,2022-01-28 12:00:00+00:00,2022-01-28 16:00:00+00:00,48,48,OK,387.22,378.83,8.390000000000043,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z12,2022-01-28,2022,2022-01-28 12:00:00+00:00,2022-01-28 16:00:00+00:00,2022-01-28 16:00:00+00:00,2022-01-28 20:00:00+00:00,48,48,OK,384.66,375.26,9.400000000000034,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z16,2022-01-28,2022,2022-01-28 16:00:00+00:00,2022-01-28 20:00:00+00:00,2022-01-28 20:00:00+00:00,2022-01-29 00:00:00+00:00,48,48,OK,389.5,382.0,7.5,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z20,2022-01-28,2022,2022-01-28 20:00:00+00:00,2022-01-29 00:00:00+00:00,2022-01-29 00:00:00+00:00,2022-01-29 04:00:00+00:00,48,48,OK,392.0,381.58,10.420000000000016,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z00,2022-01-29,2022,2022-01-29 00:00:00+00:00,2022-01-29 04:00:00+00:00,2022-01-29 04:00:00+00:00,2022-01-29 08:00:00+00:00,48,48,OK,389.47,384.1,5.3700000000000045,2022-01-29 06:20:00+00:00,2022-01-29 06:25:00+00:00,2022-01-29 06:25:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
