partition,anchor_date_utc,clock_min,reference_start,reference_end,execution_start,execution_end,H,L,range,F85,F35,E20,k1_signal_bar_start,k1_signal_ts,leave_bar_start,leave_ts,h2_bar_start,opposite_break_bar_start,touch_bar_start,same_bar_confirmed,entry_executed,entry_bar_start,entry_px,entry_fraction,nominal_rr,exit_bar_start,exit_ts,exit_px,exit_reason,gross_return,net_pnl_usd,tp_hit,time_exit,case_status,entry_b,zone,touch_elapsed_min,primary_eligible,expanded_eligible,k1_elapsed_min,h_formation_ts,l_formation_ts,range_completion_ts,range_completion_elapsed_min,range_completion_age_min,range_completed_second_half,runner_exit_bar_start,runner_exit_ts,runner_exit_px,runner_exit_reason,runner_net_pnl_usd,runner_armed,runner_arm_bar_start,runner_initial_floor,runner_final_floor,runner_final_floor_ext,runner_floor_raises,runner_max_high_ext,runner_max_close_ext,runner_delta_vs_fixed_candidate,fixed_exit_ts,fixed_exit_px,fixed_net_pnl_usd,tie_order,accepted,decision,blocked_by_zone,portfolio
reference_validation,2025-01-16,1410,2025-01-16 23:30:00+00:00,2025-01-17 05:00:00+00:00,2025-01-17 05:00:00+00:00,2025-01-17 11:30:00+00:00,102133.7,99760.0,2373.699999999997,101777.645,100590.795,102608.44,2025-01-17 08:35:00+00:00,2025-01-17 08:40:00+00:00,2025-01-17 08:40:00+00:00,2025-01-17 08:45:00+00:00,2025-01-17 08:55:00+00:00,,2025-01-17 08:45:00+00:00,True,True,2025-01-17 08:50:00+00:00,101819.1,0.8674642962463699,0.6426254065561824,2025-01-17 11:30:00+00:00,2025-01-17 11:30:00+00:00,102300.1,TIME_EXIT_EXEC_END,0.0047240645419179,1.9620322709589915,False,True,TRADE_EXECUTED,True,RAW_2330,225.0,False,True,220.0,2025-01-17 02:15:00+00:00,2025-01-16 23:30:00+00:00,2025-01-17 02:15:00+00:00,165.0,165.0,True,2025-01-17 11:30:00+00:00,2025-01-17 11:30:00+00:00,102300.1,TIME_EXIT_EXEC_END,1.9620322709589915,False,,,,,0,0.18330033281375335,0.14201457639971615,-2.220446049250313e-16,2025-01-17 11:30:00+00:00,102300.1,1.9620322709589917,4,True,ACCEPT,,B27DN_E10_BREATHING_RUNNER
reference_validation,2025-01-19,1410,2025-01-19 23:30:00+00:00,2025-01-20 05:00:00+00:00,2025-01-20 05:00:00+00:00,2025-01-20 11:30:00+00:00,102792.8,99501.0,3291.800000000003,102299.03,100653.13,103451.16,2025-01-20 05:20:00+00:00,2025-01-20 05:25:00+00:00,2025-01-20 05:25:00+00:00,2025-01-20 05:30:00+00:00,2025-01-20 06:35:00+00:00,,2025-01-20 05:55:00+00:00,True,True,2025-01-20 06:00:00+00:00,102330.2,0.8594689835348425,0.6684038233347513,2025-01-20 06:35:00+00:00,2025-01-20 07:00:00+00:00,107730.5,TP_E20,0.0109543419244759,25.98663854854184,True,False,TRADE_EXECUTED,True,RAW_2330,55.0,False,True,25.0,2025-01-20 04:45:00+00:00,2025-01-20 00:40:00+00:00,2025-01-20 04:45:00+00:00,315.0,15.0,True,2025-01-20 06:55:00+00:00,2025-01-20 07:00:00+00:00,107730.5,BREATHING_FLOOR_TOUCH,25.98663854854184,True,2025-01-20 06:35:00+00:00,103121.98000000001,107730.5,1.4999999999999978,3,2.1894404277295068,1.6637402029284867,20.909467586303855,2025-01-20 06:35:00+00:00,103451.16,5.077170962237987,4,True,ACCEPT,,B27DN_E10_BREATHING_RUNNER
reference_validation,2025-02-20,330,2025-02-20 05:30:00+00:00,2025-02-20 11:00:00+00:00,2025-02-20 11:00:00+00:00,2025-02-20 17:30:00+00:00,97332.9,96743.8,589.0999999999913,97244.535,96949.985,97450.72,2025-02-20 11:00:00+00:00,2025-02-20 11:05:00+00:00,2025-02-20 11:05:00+00:00,2025-02-20 11:10:00+00:00,2025-02-20 12:05:00+00:00,,2025-02-20 11:15:00+00:00,True,True,2025-02-20 11:20:00+00:00,97247.1,0.8543540994737912,0.6853238644968352,2025-02-20 12:20:00+00:00,2025-02-20 12:30:00+00:00,97391.81,TP_E20,0.0020938413587652,0.34403246986276537,True,False,TRADE_EXECUTED,True,RAW_0530,15.0,False,True,5.0,2025-02-20 10:55:00+00:00,2025-02-20 06:10:00+00:00,2025-02-20 10:55:00+00:00,325.0,5.0,True,2025-02-20 12:25:00+00:00,2025-02-20 12:30:00+00:00,97391.81,BREATHING_FLOOR_TOUCH,0.34403246986276537,True,2025-02-20 12:20:00+00:00,97391.81,97391.81,0.1,0,0.24970293668308946,0.15583092853506073,-0.3028882095198471,2025-02-20 12:20:00+00:00,97450.72,0.6469206793826124,2,True,ACCEPT,,B27DN_E10_BREATHING_RUNNER
reference_validation,2025-03-04,1410,2025-03-04 23:30:00+00:00,2025-03-05 05:00:00+00:00,2025-03-05 05:00:00+00:00,2025-03-05 11:30:00+00:00,87850.0,86328.0,1522.0,87621.7,86860.7,88154.4,2025-03-05 08:40:00+00:00,2025-03-05 08:45:00+00:00,2025-03-05 08:50:00+00:00,2025-03-05 08:55:00+00:00,2025-03-05 09:05:00+00:00,,2025-03-05 08:55:00+00:00,True,True,2025-03-05 09:00:00+00:00,87713.1,0.910052562417875,0.5177146879399154,2025-03-05 09:05:00+00:00,2025-03-05 09:45:00+00:00,88306.6,TP_E20,0.0050311755028609,2.983189056138658,True,False,TRADE_EXECUTED,True,RAW_2330,235.0,False,True,225.0,2025-03-05 03:15:00+00:00,2025-03-05 00:40:00+00:00,2025-03-05 03:15:00+00:00,225.0,105.0,True,2025-03-05 09:40:00+00:00,2025-03-05 09:45:00+00:00,88306.6,BREATHING_FLOOR_TOUCH,2.983189056138658,True,2025-03-05 09:05:00+00:00,88002.2,88306.6,0.3000000000000038,2,0.6066360052562437,0.4896189224704317,0.8676013047081983,2025-03-05 09:05:00+00:00,88154.4,2.1155877514304597,4,True,ACCEPT,,B27DN_E10_BREATHING_RUNNER
reference_validation,2025-03-07,330,2025-03-07 05:30:00+00:00,2025-03-07 11:00:00+00:00,2025-03-07 11:00:00+00:00,2025-03-07 17:30:00+00:00,89666.0,87763.8,1902.199999999997,89380.67,88429.57,90046.44,2025-03-07 13:10:00+00:00,2025-03-07 13:15:00+00:00,2025-03-07 13:15:00+00:00,2025-03-07 13:20:00+00:00,2025-03-07 13:30:00+00:00,,2025-03-07 13:20:00+00:00,True,True,2025-03-07 13:25:00+00:00,89448.7,0.8857638523814514,0.5865198747951793,2025-03-07 13:30:00+00:00,2025-03-07 13:35:00+00:00,89742.8,TP_E20,0.0066824895163373,1.2439590513892544,True,False,TRADE_EXECUTED,True,RAW_0530,140.0,False,True,135.0,2025-03-07 09:30:00+00:00,2025-03-07 06:40:00+00:00,2025-03-07 09:30:00+00:00,240.0,90.0,True,2025-03-07 13:35:00+00:00,2025-03-07 13:35:00+00:00,89742.8,BREATHING_FLOOR_GAP_OPEN,1.2439590513892544,True,2025-03-07 13:30:00+00:00,89856.22,89856.22,0.1,0,0.3332982861949327,0.23478078014930423,-1.6972857067794056,2025-03-07 13:30:00+00:00,90046.44,2.94124475816866,2,True,ACCEPT,,B27DN_E10_BREATHING_RUNNER
reference_validation,2025-03-09,1410,2025-03-09 23:30:00+00:00,2025-03-10 05:00:00+00:00,2025-03-10 05:00:00+00:00,2025-03-10 11:30:00+00:00,82694.2,80001.0,2693.199999999997,82290.22,80943.62,83232.84,2025-03-10 05:00:00+00:00,2025-03-10 05:05:00+00:00,2025-03-10 05:05:00+00:00,2025-03-10 05:10:00+00:00,2025-03-10 09:15:00+00:00,,2025-03-10 05:35:00+00:00,True,True,2025-03-10 05:40:00+00:00,82348.5,0.8716396851329283,0.6294772507260361,2025-03-10 09:15:00+00:00,2025-03-10 09:25:00+00:00,82963.51999999999,TP_E20,0.0107389934242883,3.3342513828423352,True,False,TRADE_EXECUTED,True,RAW_2330,35.0,False,True,5.0,2025-03-10 02:35:00+00:00,2025-03-10 00:30:00+00:00,2025-03-10 02:35:00+00:00,185.0,145.0,True,2025-03-10 09:20:00+00:00,2025-03-10 09:25:00+00:00,82963.51999999999,BREATHING_FLOOR_TOUCH,3.3342513828423352,True,2025-03-10 09:15:00+00:00,82963.51999999999,82963.51999999999,0.1,0,0.49654685875538557,0.34561116886974746,-1.635245329301815,2025-03-10 09:15:00+00:00,83232.84,4.96949671214415,4,True,ACCEPT,,B27DN_E10_BREATHING_RUNNER
reference_validation,2025-03-11,330,2025-03-11 05:30:00+00:00,2025-03-11 11:00:00+00:00,2025-03-11 11:00:00+00:00,2025-03-11 17:30:00+00:00,81874.9,80019.5,1855.3999999999944,81596.59,80668.89,82245.98,2025-03-11 11:00:00+00:00,2025-03-11 11:05:00+00:00,2025-03-11 11:05:00+00:00,2025-03-11 11:10:00+00:00,2025-03-11 11:30:00+00:00,,2025-03-11 11:15:00+00:00,True,True,2025-03-11 11:20:00+00:00,81701.1,0.9063274765549268,0.527877079276491,2025-03-11 13:05:00+00:00,2025-03-11 13:10:00+00:00,80566.7,CLOSE_INVALIDATION_F35,-0.0138847579775548,-7.342378988777421,False,False,TRADE_EXECUTED,True,RAW_0530,15.0,False,True,5.0,2025-03-11 09:35:00+00:00,2025-03-11 05:35:00+00:00,2025-03-11 09:35:00+00:00,245.0,85.0,True,2025-03-11 13:05:00+00:00,2025-03-11 13:10:00+00:00,80566.7,CLOSE_INVALIDATION_F35,-7.342378988777421,False,,,,,0,0.10057130537889748,0.03934461571628771,0.0,2025-03-11 13:10:00+00:00,80566.7,-7.342378988777421,2,True,ACCEPT,,B27DN_E10_BREATHING_RUNNER
reference_validation,2025-03-19,480,2025-03-19 08:00:00+00:00,2025-03-19 13:30:00+00:00,2025-03-19 13:30:00+00:00,2025-03-19 20:00:00+00:00,84325.2,83137.8,1187.3999999999942,84147.09,83553.39,84562.68,2025-03-19 14:00:00+00:00,2025-03-19 14:05:00+00:00,2025-03-19 14:10:00+00:00,2025-03-19 14:15:00+00:00,2025-03-19 15:00:00+00:00,,2025-03-19 14:15:00+00:00,True,True,2025-03-19 14:20:00+00:00,84258.0,0.9434057604850956,0.4324094179758913,2025-03-19 15:40:00+00:00,2025-03-19 16:05:00+00:00,84562.68,TP_E20,0.0036160364594459,1.4080182297229853,True,False,TRADE_EXECUTED,True,LONDON,45.0,True,True,35.0,2025-03-19 13:15:00+00:00,2025-03-19 08:00:00+00:00,2025-03-19 13:15:00+00:00,315.0,15.0,True,2025-03-19 16:00:00+00:00,2025-03-19 16:05:00+00:00,84562.68,BREATHING_FLOOR_TOUCH,1.4080182297229853,True,2025-03-19 15:40:00+00:00,84443.94,84562.68,0.19999999999999754,1,0.446184941889848,0.37923193532087346,0.0,2025-03-19 15:40:00+00:00,84562.68,1.4080182297229853,0,True,ACCEPT,,B27DN_E10_BREATHING_RUNNER
reference_validation,2025-03-24,210,2025-03-24 03:30:00+00:00,2025-03-24 09:00:00+00:00,2025-03-24 09:00:00+00:00,2025-03-24 15:30:00+00:00,87475.5,86188.0,1287.5,87282.375,86638.625,87733.0,2025-03-24 09:00:00+00:00,2025-03-24 09:05:00+00:00,2025-03-24 09:05:00+00:00,2025-03-24 09:10:00+00:00,2025-03-24 10:30:00+00:00,,2025-03-24 09:10:00+00:00,True,True,2025-03-24 09:15:00+00:00,87295.4,0.8601165048543644,0.6662860188040192,2025-03-24 10:35:00+00:00,2025-03-24 10:45:00+00:00,87604.25,TP_E20,0.0050128643662783,1.3689935552159809,True,False,TRADE_EXECUTED,True,ALT_0330,10.0,True,True,5.0,2025-03-24 08:55:00+00:00,2025-03-24 03:45:00+00:00,2025-03-24 08:55:00+00:00,325.0,5.0,True,2025-03-24 10:40:00+00:00,2025-03-24 10:45:00+00:00,87604.25,BREATHING_FLOOR_TOUCH,1.3689935552159809,True,2025-03-24 10:35:00+00:00,87604.25,87604.25,0.1,0,0.20605825242718673,0.16862135922330548,-0.7374386279231921,2025-03-24 10:35:00+00:00,87733.0,2.106432183139173,1,True,ACCEPT,,B27DN_E10_BREATHING_RUNNER
reference_validation,2025-03-25,1410,2025-03-25 23:30:00+00:00,2025-03-26 05:00:00+00:00,2025-03-26 05:00:00+00:00,2025-03-26 11:30:00+00:00,87864.4,86980.0,884.3999999999942,87731.73999999999,87289.54,88041.28,2025-03-26 06:55:00+00:00,2025-03-26 07:00:00+00:00,2025-03-26 07:05:00+00:00,2025-03-26 07:10:00+00:00,2025-03-26 07:25:00+00:00,,2025-03-26 07:10:00+00:00,True,True,2025-03-26 07:15:00+00:00,87809.8,0.9382632293080148,0.4449313804635985,2025-03-26 07:30:00+00:00,2025-03-26 08:05:00+00:00,88041.28,TP_E20,0.0026361522290221,0.9180761145110686,True,False,TRADE_EXECUTED,True,RAW_2330,130.0,False,True,120.0,2025-03-26 01:20:00+00:00,2025-03-26 03:50:00+00:00,2025-03-26 03:50:00+00:00,260.0,70.0,True,2025-03-26 08:00:00+00:00,2025-03-26 08:05:00+00:00,88041.28,BREATHING_FLOOR_TOUCH,0.9180761145110686,True,2025-03-26 07:30:00+00:00,87952.84,88041.28,0.2000000000000066,1,0.4588421528720099,0.3770918136589803,0.0,2025-03-26 07:30:00+00:00,88041.28,0.9180761145110686,4,True,ACCEPT,,B27DN_E10_BREATHING_RUNNER
reference_validation,2025-04-07,330,2025-04-07 05:30:00+00:00,2025-04-07 11:00:00+00:00,2025-04-07 11:00:00+00:00,2025-04-07 17:30:00+00:00,77550.6,74457.0,3093.600000000006,77086.56,75539.76000000001,78169.32,2025-04-07 12:30:00+00:00,2025-04-07 12:35:00+00:00,2025-04-07 12:35:00+00:00,2025-04-07 12:40:00+00:00,2025-04-07 12:55:00+00:00,,2025-04-07 12:45:00+00:00,True,True,2025-04-07 12:50:00+00:00,77200.8,0.8869278510473227,0.5830804796994701,2025-04-07 13:55:00+00:00,2025-04-07 14:25:00+00:00,79716.12000000001,TP_E20,0.0125454658500949,15.890763826281583,True,False,TRADE_EXECUTED,True,RAW_0530,105.0,False,True,95.0,2025-04-07 10:20:00+00:00,2025-04-07 07:00:00+00:00,2025-04-07 10:20:00+00:00,290.0,40.0,True,2025-04-07 14:20:00+00:00,2025-04-07 14:25:00+00:00,79716.12000000001,BREATHING_FLOOR_TOUCH,15.890763826281583,True,2025-04-07 13:55:00+00:00,77859.96,79716.12000000001,0.7,2,1.179661236100332,0.8572213602275631,10.018030901234098,2025-04-07 13:55:00+00:00,78169.32,5.872732925047486,2,True,ACCEPT,,B27DN_E10_BREATHING_RUNNER
reference_validation,2025-04-25,210,2025-04-25 03:30:00+00:00,2025-04-25 09:00:00+00:00,2025-04-25 09:00:00+00:00,2025-04-25 15:30:00+00:00,93859.6,92959.2,900.4000000000087,93724.54,93274.34,94039.68,2025-04-25 10:15:00+00:00,2025-04-25 10:20:00+00:00,2025-04-25 10:25:00+00:00,2025-04-25 10:30:00+00:00,2025-04-25 11:10:00+00:00,,2025-04-25 11:00:00+00:00,True,True,2025-04-25 11:05:00+00:00,93732.6,0.8589515770768561,0.6700999432636396,2025-04-25 11:15:00+00:00,2025-04-25 11:25:00+00:00,93949.64000000001,TP_E20,0.003276128049366,0.7577615472099234,True,False,TRADE_EXECUTED,True,ALT_0330,120.0,True,True,80.0,2025-04-25 08:00:00+00:00,2025-04-25 05:00:00+00:00,2025-04-25 08:00:00+00:00,270.0,60.0,True,2025-04-25 11:20:00+00:00,2025-04-25 11:25:00+00:00,93949.64000000001,BREATHING_FLOOR_TOUCH,0.7577615472099234,True,2025-04-25 11:15:00+00:00,93949.64000000001,93949.64000000001,0.1,0,0.2509995557529962,0.2100177698800416,-0.4803024774731045,2025-04-25 11:15:00+00:00,94039.68,1.238064024683028,1,True,ACCEPT,,B27DN_E10_BREATHING_RUNNER
reference_validation,2025-05-01,210,2025-05-01 03:30:00+00:00,2025-05-01 09:00:00+00:00,2025-05-01 09:00:00+00:00,2025-05-01 15:30:00+00:00,95174.9,94660.2,514.6999999999971,95097.695,94840.345,95277.84,2025-05-01 09:00:00+00:00,2025-05-01 09:05:00+00:00,2025-05-01 09:05:00+00:00,2025-05-01 09:10:00+00:00,2025-05-01 09:15:00+00:00,,2025-05-01 09:10:00+00:00,True,True,2025-05-01 09:15:00+00:00,95133.8,0.9201476588304032,0.4908418667257083,2025-05-01 09:20:00+00:00,2025-05-01 10:00:00+00:00,95586.65999999999,TP_E20,0.0015140780668909,1.9801214710228447,True,False,TRADE_EXECUTED,True,ALT_0330,10.0,True,True,5.0,2025-05-01 08:55:00+00:00,2025-05-01 04:30:00+00:00,2025-05-01 08:55:00+00:00,325.0,5.0,True,2025-05-01 09:55:00+00:00,2025-05-01 10:00:00+00:00,95586.65999999999,BREATHING_FLOOR_TOUCH,1.9801214710228447,True,2025-05-01 09:20:00+00:00,95226.37,95586.65999999999,0.7999999999999944,3,1.1931222071109564,0.9968913930445089,1.6230824375773611,2025-05-01 09:20:00+00:00,95277.84,0.3570390334454835,1,True,ACCEPT,,B27DN_E10_BREATHING_RUNNER
reference_validation,2025-05-16,330,2025-05-16 05:30:00+00:00,2025-05-16 11:00:00+00:00,2025-05-16 11:00:00+00:00,2025-05-16 17:30:00+00:00,104150.0,103062.3,1087.699999999997,103986.845,103442.995,104367.54,2025-05-16 15:10:00+00:00,2025-05-16 15:15:00+00:00,2025-05-16 15:15:00+00:00,2025-05-16 15:20:00+00:00,2025-05-16 16:00:00+00:00,,2025-05-16 15:30:00+00:00,True,True,2025-05-16 15:35:00+00:00,103990.0,0.8529006159786702,0.6901947879818108,2025-05-16 16:00:00+00:00,2025-05-16 16:15:00+00:00,104258.77,TP_E20,0.0036305413982113,0.8922877199731397,True,False,TRADE_EXECUTED,True,RAW_0530,270.0,False,True,255.0,2025-05-16 07:20:00+00:00,2025-05-16 08:20:00+00:00,2025-05-16 08:20:00+00:00,170.0,160.0,True,2025-05-16 16:10:00+00:00,2025-05-16 16:15:00+00:00,104258.77,BREATHING_FLOOR_TOUCH,0.8922877199731397,True,2025-05-16 16:00:00+00:00,104258.77,104258.77,0.1,0,0.3440286843798824,0.2645950170083697,-0.5229829791325581,2025-05-16 16:00:00+00:00,104367.54,1.4152706991056978,2,True,ACCEPT,,B27DN_E10_BREATHING_RUNNER
reference_validation,2025-06-09,210,2025-06-09 03:30:00+00:00,2025-06-09 09:00:00+00:00,2025-06-09 09:00:00+00:00,2025-06-09 15:30:00+00:00,105906.6,105265.0,641.6000000000058,105810.36,105489.56,106034.92,2025-06-09 09:10:00+00:00,2025-06-09 09:15:00+00:00,2025-06-09 09:15:00+00:00,2025-06-09 09:20:00+00:00,2025-06-09 09:25:00+00:00,,2025-06-09 09:20:00+00:00,True,True,2025-06-09 09:25:00+00:00,105831.8,0.8834164588528644,0.5935016362786547,2025-06-09 09:25:00+00:00,2025-06-09 09:55:00+00:00,106612.36000000002,TP_E20,0.0019192719012621,3.2877384680219506,True,False,TRADE_EXECUTED,True,ALT_0330,20.0,True,True,15.0,2025-06-09 08:55:00+00:00,2025-06-09 06:10:00+00:00,2025-06-09 08:55:00+00:00,325.0,5.0,True,2025-06-09 09:50:00+00:00,2025-06-09 09:55:00+00:00,106612.36000000002,BREATHING_FLOOR_TOUCH,3.2877384680219506,True,2025-06-09 09:25:00+00:00,105970.76000000001,106612.36000000002,1.1000000000000045,4,1.512936408977538,1.218983790523666,2.7281025173908624,2025-06-09 09:25:00+00:00,106034.92,0.5596359506310881,1,True,ACCEPT,,B27DN_E10_BREATHING_RUNNER
reference_validation,2025-06-09,480,2025-06-09 08:00:00+00:00,2025-06-09 13:30:00+00:00,2025-06-09 13:30:00+00:00,2025-06-09 20:00:00+00:00,107912.8,105429.2,2483.600000000006,107540.26,106298.46,108409.52,2025-06-09 14:45:00+00:00,2025-06-09 14:50:00+00:00,2025-06-09 14:50:00+00:00,2025-06-09 14:55:00+00:00,2025-06-09 15:10:00+00:00,,2025-06-09 14:55:00+00:00,True,True,2025-06-09 15:00:00+00:00,107561.1,0.8583910452568867,0.6719413292783286,2025-06-09 18:05:00+00:00,2025-06-09 20:00:00+00:00,108515.1,TP_E20,0.0078877958667213,4.034688748999438,True,False,TRADE_EXECUTED,True,LONDON,85.0,True,True,80.0,2025-06-09 12:45:00+00:00,2025-06-09 08:25:00+00:00,2025-06-09 12:45:00+00:00,285.0,45.0,True,2025-06-09 20:00:00+00:00,2025-06-09 20:00:00+00:00,108515.1,BREATHING_RUNNER_TIME_EXIT,4.034688748999438,True,2025-06-09 18:05:00+00:00,108161.16,108161.16,0.1,0,0.3539217265260098,0.28446609760025704,0.4907908156387415,2025-06-09 18:05:00+00:00,108409.52,3.543897933360696,0,True,ACCEPT,,B27DN_E10_BREATHING_RUNNER
reference_validation,2025-07-02,210,2025-07-02 03:30:00+00:00,2025-07-02 09:00:00+00:00,2025-07-02 09:00:00+00:00,2025-07-02 15:30:00+00:00,107717.0,106026.5,1690.5,107463.425,106618.175,108055.1,2025-07-02 09:00:00+00:00,2025-07-02 09:05:00+00:00,2025-07-02 09:05:00+00:00,2025-07-02 09:10:00+00:00,2025-07-02 10:20:00+00:00,,2025-07-02 09:25:00+00:00,True,True,2025-07-02 09:30:00+00:00,107490.5,0.8660159716060337,0.6472358352678276,2025-07-02 14:50:00+00:00,2025-07-02 15:30:00+00:00,108224.15,TP_E20,0.0052525572027295,3.012627162400317,True,False,TRADE_EXECUTED,True,ALT_0330,25.0,True,True,5.0,2025-07-02 08:30:00+00:00,2025-07-02 03:35:00+00:00,2025-07-02 08:30:00+00:00,300.0,30.0,True,2025-07-02 15:25:00+00:00,2025-07-02 15:30:00+00:00,108224.15,BREATHING_FLOOR_TOUCH,3.012627162400317,True,2025-07-02 14:50:00+00:00,107886.05,108224.15,0.29999999999999655,2,0.45075421472937,0.4159124519373001,0.7863485610355436,2025-07-02 14:50:00+00:00,108055.1,2.2262786013647733,1,True,ACCEPT,,B27DN_E10_BREATHING_RUNNER
reference_validation,2025-07-22,480,2025-07-22 08:00:00+00:00,2025-07-22 13:30:00+00:00,2025-07-22 13:30:00+00:00,2025-07-22 20:00:00+00:00,119475.2,117441.5,2033.699999999997,119170.145,118153.295,119881.94,2025-07-22 13:40:00+00:00,2025-07-22 13:45:00+00:00,2025-07-22 13:45:00+00:00,2025-07-22 13:50:00+00:00,2025-07-22 18:25:00+00:00,,2025-07-22 15:05:00+00:00,True,True,2025-07-22 15:10:00+00:00,119172.1,0.8509613020602883,0.6967378448280007,2025-07-22 18:50:00+00:00,2025-07-22 19:05:00+00:00,119678.56999999999,TP_E20,0.0059564277209178,1.7249520651225319,True,False,TRADE_EXECUTED,True,LONDON,95.0,True,True,15.0,2025-07-22 13:05:00+00:00,2025-07-22 08:25:00+00:00,2025-07-22 13:05:00+00:00,305.0,25.0,True,2025-07-22 19:00:00+00:00,2025-07-22 19:05:00+00:00,119678.56999999999,BREATHING_FLOOR_TOUCH,1.7249520651225319,True,2025-07-22 18:50:00+00:00,119678.56999999999,119678.56999999999,0.1,0,0.40561538083296944,0.2748684663421354,-0.8532617953364019,2025-07-22 18:50:00+00:00,119881.94,2.5782138604589337,0,True,ACCEPT,,B27DN_E10_BREATHING_RUNNER
reference_validation,2025-08-18,330,2025-08-18 05:30:00+00:00,2025-08-18 11:00:00+00:00,2025-08-18 11:00:00+00:00,2025-08-18 17:30:00+00:00,115684.5,114605.0,1079.5,115522.575,114982.825,115900.4,2025-08-18 13:30:00+00:00,2025-08-18 13:35:00+00:00,2025-08-18 13:40:00+00:00,2025-08-18 13:45:00+00:00,2025-08-18 15:35:00+00:00,,2025-08-18 14:55:00+00:00,True,True,2025-08-18 15:00:00+00:00,115592.3,0.914590088003708,0.5055170433569685,2025-08-18 15:50:00+00:00,2025-08-18 16:15:00+00:00,116116.3,TP_E20,0.0026654024532775,1.8665869612422674,True,False,TRADE_EXECUTED,True,RAW_0530,235.0,False,True,155.0,2025-08-18 06:00:00+00:00,2025-08-18 09:30:00+00:00,2025-08-18 09:30:00+00:00,240.0,90.0,True,2025-08-18 16:10:00+00:00,2025-08-18 16:15:00+00:00,116116.3,BREATHING_FLOOR_TOUCH,1.8665869612422674,True,2025-08-18 15:50:00+00:00,115792.45,116116.3,0.4000000000000027,2,0.5741547012505817,0.5127373784159333,0.9338857346035124,2025-08-18 15:50:00+00:00,115900.4,0.932701226638755,2,True,ACCEPT,,B27DN_E10_BREATHING_RUNNER
reference_validation,2025-08-19,210,2025-08-19 03:30:00+00:00,2025-08-19 09:00:00+00:00,2025-08-19 09:00:00+00:00,2025-08-19 15:30:00+00:00,115430.0,114303.8,1126.199999999997,115261.07,114697.97,115655.24,2025-08-19 09:30:00+00:00,2025-08-19 09:35:00+00:00,2025-08-19 09:40:00+00:00,2025-08-19 09:45:00+00:00,2025-08-19 10:05:00+00:00,,2025-08-19 09:50:00+00:00,True,True,2025-08-19 09:55:00+00:00,115311.7,0.8949564908541972,0.559757548107491,2025-08-19 13:20:00+00:00,2025-08-19 13:35:00+00:00,115542.62,TP_E20,0.0029792293409949,0.6012860793831013,True,False,TRADE_EXECUTED,True,ALT_0330,50.0,True,True,35.0,2025-08-19 05:05:00+00:00,2025-08-19 04:05:00+00:00,2025-08-19 05:05:00+00:00,95.0,235.0,False,2025-08-19 13:30:00+00:00,2025-08-19 13:35:00+00:00,115542.62,BREATHING_FLOOR_TOUCH,0.6012860793831013,True,2025-08-19 13:20:00+00:00,115542.62,115542.62,0.1,0,0.3706268868762167,0.24134256792754716,-0.4883285911143621,2025-08-19 13:20:00+00:00,115655.24,1.0896146704974634,1,True,ACCEPT,,B27DN_E10_BREATHING_RUNNER
reference_validation,2025-09-01,1410,2025-09-01 23:30:00+00:00,2025-09-02 05:00:00+00:00,2025-09-02 05:00:00+00:00,2025-09-02 11:30:00+00:00,110597.9,108632.4,1965.5,110303.075,109320.325,110991.0,2025-09-02 08:50:00+00:00,2025-09-02 08:55:00+00:00,2025-09-02 08:55:00+00:00,2025-09-02 09:00:00+00:00,2025-09-02 09:10:00+00:00,,2025-09-02 09:00:00+00:00,True,True,2025-09-02 09:05:00+00:00,110387.0,0.8926990587636763,0.5662455762064343,2025-09-02 11:30:00+00:00,2025-09-02 11:30:00+00:00,109853.0,TIME_EXIT_EXEC_END,-0.0048375261579715,-2.8187630789857527,False,True,TRADE_EXECUTED,True,RAW_2330,240.0,False,True,235.0,2025-09-02 03:15:00+00:00,2025-09-01 23:30:00+00:00,2025-09-02 03:15:00+00:00,225.0,105.0,True,2025-09-02 11:30:00+00:00,2025-09-02 11:30:00+00:00,109853.0,TIME_EXIT_EXEC_END,-2.8187630789857527,False,,,,,0,0.03001780717374714,-0.001221063342657939,0.0,2025-09-02 11:30:00+00:00,109853.0,-2.8187630789857527,4,True,ACCEPT,,B27DN_E10_BREATHING_RUNNER
