exec_min,execution_start,reference_start,H_regime,L_regime,range_pct,trailing20_median,classified,vol_regime
300,2020-09-28 05:00:00+00:00,2020-09-28 00:00:00+00:00,360.7,356.53,0.011628069099173253,0.03241872839265936,True,LOW_VOL
300,2020-09-29 05:00:00+00:00,2020-09-29 00:00:00+00:00,355.31,351.27,0.011435364714540522,0.03241872839265936,True,LOW_VOL
300,2020-09-30 05:00:00+00:00,2020-09-30 00:00:00+00:00,359.93,353.55,0.017884173347536007,0.030737620974128604,True,LOW_VOL
300,2020-10-01 05:00:00+00:00,2020-10-01 00:00:00+00:00,364.23,358.56,0.01568920433320886,0.030044480698907035,True,LOW_VOL
300,2020-10-02 05:00:00+00:00,2020-10-02 00:00:00+00:00,354.34,349.62,0.013409852832547219,0.027635285902619447,True,LOW_VOL
300,2020-10-05 05:00:00+00:00,2020-10-05 00:00:00+00:00,356.51,350.76,0.016259702800910544,0.027445278304808397,True,LOW_VOL
300,2020-10-06 05:00:00+00:00,2020-10-06 00:00:00+00:00,354.95,351.64,0.009368940970010904,0.02595042062251947,True,LOW_VOL
300,2020-10-07 05:00:00+00:00,2020-10-07 00:00:00+00:00,340.76,332.22,0.025379654670272412,0.02393350037792906,True,HIGH_VOL
300,2020-10-08 05:00:00+00:00,2020-10-08 00:00:00+00:00,342.33,338.14,0.012315017561391384,0.02393350037792906,True,LOW_VOL
300,2020-10-09 05:00:00+00:00,2020-10-09 00:00:00+00:00,351.85,348.23,0.010341675237115771,0.02085653093889789,True,LOW_VOL
300,2020-10-12 05:00:00+00:00,2020-10-12 00:00:00+00:00,375.8,372.74,0.00817591578272371,0.018131727442356135,True,LOW_VOL
300,2020-10-13 05:00:00+00:00,2020-10-13 00:00:00+00:00,388.15,381.6,0.01701851250405964,0.01785719551421834,True,LOW_VOL
300,2020-10-14 05:00:00+00:00,2020-10-14 00:00:00+00:00,385.09,379.78,0.013884712434792848,0.01742436509248016,True,LOW_VOL
300,2020-10-15 05:00:00+00:00,2020-10-15 00:00:00+00:00,379.28,375.36,0.01038905968408767,0.016639107652485094,True,LOW_VOL
300,2020-10-16 05:00:00+00:00,2020-10-16 00:00:00+00:00,379.92,364.33,0.0418945246892846,0.015974453567059704,True,HIGH_VOL
300,2020-10-19 05:00:00+00:00,2020-10-19 00:00:00+00:00,379.99,372.72,0.019316868382245438,0.015974453567059704,True,HIGH_VOL
300,2020-10-20 05:00:00+00:00,2020-10-20 00:00:00+00:00,381.19,378.01,0.008377239199157024,0.015974453567059704,True,LOW_VOL
300,2020-10-21 05:00:00+00:00,2020-10-21 00:00:00+00:00,382.0,367.9,0.03760501400186698,0.014786958384000855,True,HIGH_VOL
300,2020-10-22 05:00:00+00:00,2020-10-22 00:00:00+00:00,398.53,390.57,0.02017488277784813,0.014786958384000855,True,HIGH_VOL
300,2020-10-23 05:00:00+00:00,2020-10-23 00:00:00+00:00,416.21,409.44,0.016399200629806775,0.014786958384000855,True,HIGH_VOL
300,2020-10-26 05:00:00+00:00,2020-10-26 00:00:00+00:00,411.18,403.0,0.02009383674371762,0.014786958384000855,True,HIGH_VOL
300,2020-10-27 05:00:00+00:00,2020-10-27 00:00:00+00:00,395.89,391.7,0.010640053835117251,0.015974453567059704,True,LOW_VOL
300,2020-10-28 05:00:00+00:00,2020-10-28 00:00:00+00:00,409.65,402.7,0.017110851234073958,0.015974453567059704,True,HIGH_VOL
300,2020-10-29 05:00:00+00:00,2020-10-29 00:00:00+00:00,392.3,386.28,0.015464049937065013,0.015974453567059704,True,LOW_VOL
300,2020-10-30 05:00:00+00:00,2020-10-30 00:00:00+00:00,392.1,383.06,0.023324216935858455,0.01586187636898778,True,HIGH_VOL
300,2020-11-02 05:00:00+00:00,2020-11-02 00:00:00+00:00,405.0,396.69,0.020731205328743035,0.01632945171535866,True,HIGH_VOL
300,2020-11-03 05:00:00+00:00,2020-11-03 00:00:00+00:00,385.69,370.0,0.04152496394024004,0.01670885656693321,True,HIGH_VOL
300,2020-11-04 05:00:00+00:00,2020-11-04 00:00:00+00:00,388.69,380.5,0.02129512864181801,0.0170646818690668,True,HIGH_VOL
300,2020-11-05 05:00:00+00:00,2020-11-05 00:00:00+00:00,407.77,400.84,0.017140525098626055,0.0170646818690668,True,HIGH_VOL
300,2020-11-06 05:00:00+00:00,2020-11-06 00:00:00+00:00,442.57,414.81,0.06475541766777856,0.017125688166350007,True,HIGH_VOL
300,2020-11-09 05:00:00+00:00,2020-11-09 00:00:00+00:00,458.6,448.77,0.021667015660645692,0.018228696740435747,True,HIGH_VOL
300,2020-11-10 05:00:00+00:00,2020-11-10 00:00:00+00:00,452.75,439.07,0.03067883653652084,0.01970535256298153,True,HIGH_VOL
300,2020-11-11 05:00:00+00:00,2020-11-11 00:00:00+00:00,467.5,449.69,0.03883600998702559,0.020134359760782875,True,HIGH_VOL
300,2020-11-12 05:00:00+00:00,2020-11-12 00:00:00+00:00,464.57,451.09,0.029443243125177508,0.020453044053295583,True,HIGH_VOL
300,2020-11-13 05:00:00+00:00,2020-11-13 00:00:00+00:00,467.6,461.28,0.013607785720437623,0.021013166985280524,True,LOW_VOL
300,2020-11-16 05:00:00+00:00,2020-11-16 00:00:00+00:00,451.47,445.53,0.013244147157190756,0.020453044053295583,True,LOW_VOL
300,2020-11-17 05:00:00+00:00,2020-11-17 00:00:00+00:00,469.36,460.0,0.020142894034604487,0.020453044053295583,True,LOW_VOL
300,2020-11-18 05:00:00+00:00,2020-11-18 00:00:00+00:00,497.0,482.28,0.030062903357568883,0.020453044053295583,True,HIGH_VOL
300,2020-11-19 05:00:00+00:00,2020-11-19 00:00:00+00:00,480.68,474.35,0.013256128079746153,0.020453044053295583,True,LOW_VOL
300,2020-11-20 05:00:00+00:00,2020-11-20 00:00:00+00:00,489.05,471.01,0.03758098452180077,0.02043704968167376,True,HIGH_VOL
300,2020-11-23 05:00:00+00:00,2020-11-23 00:00:00+00:00,587.7,550.81,0.06480399820818455,0.021013166985280524,True,HIGH_VOL
300,2020-11-24 05:00:00+00:00,2020-11-24 00:00:00+00:00,623.01,601.07,0.03584733023985351,0.02148107215123185,True,HIGH_VOL
300,2020-11-25 05:00:00+00:00,2020-11-25 00:00:00+00:00,607.09,581.01,0.043902028448783846,0.022495616298252072,True,HIGH_VOL
300,2020-11-26 05:00:00+00:00,2020-11-26 00:00:00+00:00,577.53,499.77,0.14436090225563908,0.02638373003051798,True,HIGH_VOL
300,2020-11-27 05:00:00+00:00,2020-11-27 00:00:00+00:00,530.83,515.2,0.029884420140913727,0.029753073241373197,True,HIGH_VOL
300,2020-11-30 05:00:00+00:00,2020-11-30 00:00:00+00:00,593.65,576.09,0.030023765965086165,0.029973661749241307,True,HIGH_VOL
300,2020-12-01 05:00:00+00:00,2020-12-01 00:00:00+00:00,618.57,602.25,0.026736128176143983,0.030043334661327525,True,LOW_VOL
300,2020-12-02 05:00:00+00:00,2020-12-02 00:00:00+00:00,598.0,574.73,0.03968517902671541,0.029954093052999946,True,HIGH_VOL
300,2020-12-03 05:00:00+00:00,2020-12-03 00:00:00+00:00,600.56,589.21,0.019079317851349267,0.030043334661327525,True,LOW_VOL
300,2020-12-04 05:00:00+00:00,2020-12-04 00:00:00+00:00,620.99,600.0,0.034381935969991576,0.030043334661327525,True,HIGH_VOL
300,2020-12-07 05:00:00+00:00,2020-12-07 00:00:00+00:00,603.63,591.41,0.020451198286249878,0.030043334661327525,True,LOW_VOL
300,2020-12-08 05:00:00+00:00,2020-12-08 00:00:00+00:00,591.89,587.0,0.008295939400622598,0.030043334661327525,True,LOW_VOL
300,2020-12-09 05:00:00+00:00,2020-12-09 00:00:00+00:00,557.14,541.35,0.02874855483436347,0.029954093052999946,True,LOW_VOL
300,2020-12-10 05:00:00+00:00,2020-12-10 00:00:00+00:00,575.67,565.14,0.018460567491519135,0.029663831633045618,True,LOW_VOL
300,2020-12-11 05:00:00+00:00,2020-12-11 00:00:00+00:00,561.37,540.51,0.03786256216647913,0.0293164874876386,True,HIGH_VOL
300,2020-12-14 05:00:00+00:00,2020-12-14 00:00:00+00:00,591.63,581.82,0.01671992841620852,0.029954093052999946,True,LOW_VOL
300,2020-12-15 05:00:00+00:00,2020-12-15 00:00:00+00:00,598.0,581.86,0.027359178207583924,0.029954093052999946,True,LOW_VOL
300,2020-12-16 05:00:00+00:00,2020-12-16 00:00:00+00:00,589.49,581.04,0.014437904197244061,0.029954093052999946,True,LOW_VOL
300,2020-12-17 05:00:00+00:00,2020-12-17 00:00:00+00:00,653.85,633.89,0.031000046593256458,0.0293164874876386,True,HIGH_VOL
300,2020-12-18 05:00:00+00:00,2020-12-18 00:00:00+00:00,655.11,630.1,0.03891970961943961,0.029954093052999946,True,HIGH_VOL
300,2020-12-21 05:00:00+00:00,2020-12-21 00:00:00+00:00,648.76,633.88,0.02320214557475207,0.029954093052999946,True,LOW_VOL
300,2020-12-22 05:00:00+00:00,2020-12-22 00:00:00+00:00,616.0,602.24,0.022589965852377186,0.0293164874876386,True,LOW_VOL
300,2020-12-23 05:00:00+00:00,2020-12-23 00:00:00+00:00,639.54,616.64,0.03645974303045739,0.0280538665209737,True,HIGH_VOL
300,2020-12-24 05:00:00+00:00,2020-12-24 00:00:00+00:00,586.9,565.2,0.03767034111622244,0.0280538665209737,True,HIGH_VOL
300,2020-12-25 05:00:00+00:00,2020-12-25 00:00:00+00:00,616.29,604.5,0.019315361364362363,0.0280538665209737,True,LOW_VOL
300,2020-12-28 05:00:00+00:00,2020-12-28 00:00:00+00:00,721.0,681.91,0.055727024541845215,0.027047653191863953,True,HIGH_VOL
300,2020-12-29 05:00:00+00:00,2020-12-29 00:00:00+00:00,742.0,690.1,0.07248097199916204,0.027047653191863953,True,HIGH_VOL
300,2020-12-30 05:00:00+00:00,2020-12-30 00:00:00+00:00,749.4,725.55,0.03234007932472291,0.0280538665209737,True,HIGH_VOL
300,2020-12-31 05:00:00+00:00,2020-12-31 00:00:00+00:00,757.0,727.53,0.03970280156008976,0.0280538665209737,True,HIGH_VOL
300,2021-01-01 05:00:00+00:00,2021-01-01 00:00:00+00:00,750.4,730.0,0.027560118886787322,0.029874300713809962,True,LOW_VOL
300,2021-01-04 05:00:00+00:00,2021-01-04 00:00:00+00:00,1037.67,953.91,0.08411412044708233,0.028154336860575398,True,HIGH_VOL
300,2021-01-05 05:00:00+00:00,2021-01-05 00:00:00+00:00,1138.92,986.0,0.14393012442821382,0.029874300713809962,True,HIGH_VOL
300,2021-01-06 05:00:00+00:00,2021-01-06 00:00:00+00:00,1146.0,1057.3,0.08051559025098719,0.031670062958989685,True,HIGH_VOL
300,2021-01-07 05:00:00+00:00,2021-01-07 00:00:00+00:00,1230.0,1181.0,0.040647034425549566,0.03439991117759015,True,HIGH_VOL
300,2021-01-08 05:00:00+00:00,2021-01-08 00:00:00+00:00,1235.26,1064.6,0.14840903359334925,0.03706504207333991,True,HIGH_VOL
300,2021-01-11 05:00:00+00:00,2021-01-11 00:00:00+00:00,1264.5,1006.2,0.22750693618707885,0.03706504207333991,True,HIGH_VOL
300,2021-01-12 05:00:00+00:00,2021-01-12 00:00:00+00:00,1103.66,1037.46,0.061836795695710704,0.038295025367831026,True,HIGH_VOL
300,2021-01-13 05:00:00+00:00,2021-01-13 00:00:00+00:00,1060.37,987.21,0.07145996737612191,0.039311255589764685,True,HIGH_VOL
300,2021-01-14 05:00:00+00:00,2021-01-14 00:00:00+00:00,1150.0,1087.68,0.055700546995102004,0.040174917992819664,True,HIGH_VOL
300,2021-01-15 05:00:00+00:00,2021-01-15 00:00:00+00:00,1260.0,1203.35,0.04599427608744197,0.048173790710325785,True,LOW_VOL
300,2021-01-18 05:00:00+00:00,2021-01-18 00:00:00+00:00,1249.28,1183.2,0.054331381964085976,0.05084741154127199,True,HIGH_VOL
300,2021-01-19 05:00:00+00:00,2021-01-19 00:00:00+00:00,1350.0,1255.51,0.07253090565762557,0.05501596447959399,True,HIGH_VOL
300,2021-01-20 05:00:00+00:00,2021-01-20 00:00:00+00:00,1411.38,1316.0,0.06994258225843125,0.055713785768473606,True,HIGH_VOL
300,2021-01-21 05:00:00+00:00,2021-01-21 00:00:00+00:00,1391.0,1281.27,0.0821249349803725,0.05878191011877796,True,HIGH_VOL
300,2021-01-22 05:00:00+00:00,2021-01-22 00:00:00+00:00,1188.89,1041.13,0.13251899086106847,0.06588968897707098,True,HIGH_VOL
300,2021-01-25 05:00:00+00:00,2021-01-25 00:00:00+00:00,1481.46,1385.11,0.06722319706129636,0.07070127481727659,True,LOW_VOL
300,2021-01-26 05:00:00+00:00,2021-01-26 00:00:00+00:00,1379.5,1297.13,0.06154754299249421,0.07070127481727659,True,LOW_VOL
300,2021-01-27 05:00:00+00:00,2021-01-27 00:00:00+00:00,1377.9,1297.23,0.06031108768545833,0.06858288965986381,True,LOW_VOL
300,2021-01-28 05:00:00+00:00,2021-01-28 00:00:00+00:00,1293.43,1217.28,0.06066013199453548,0.06858288965986381,True,LOW_VOL
300,2021-01-29 05:00:00+00:00,2021-01-29 00:00:00+00:00,1378.0,1285.46,0.06948855999339203,0.06858288965986381,True,HIGH_VOL
300,2021-02-01 05:00:00+00:00,2021-02-01 00:00:00+00:00,1331.54,1270.0,0.04731043920139607,0.06971557112591165,True,LOW_VOL
300,2021-02-02 05:00:00+00:00,2021-02-02 00:00:00+00:00,1416.54,1363.0,0.0385243601459234,0.06835587852734419,True,LOW_VOL
300,2021-02-03 05:00:00+00:00,2021-02-03 00:00:00+00:00,1565.18,1510.76,0.03538430528553878,0.06452999637850353,True,LOW_VOL
300,2021-02-04 05:00:00+00:00,2021-02-04 00:00:00+00:00,1703.37,1635.5,0.04065447292047902,0.06169216934410246,True,LOW_VOL
300,2021-02-05 05:00:00+00:00,2021-02-05 00:00:00+00:00,1659.0,1592.46,0.040929305604251606,0.06169216934410246,True,LOW_VOL
300,2021-02-08 05:00:00+00:00,2021-02-08 00:00:00+00:00,1632.73,1566.22,0.04158239422310445,0.06110383749351485,True,LOW_VOL
300,2021-02-09 05:00:00+00:00,2021-02-09 00:00:00+00:00,1777.0,1713.2,0.03655950948369718,0.0604856098399969,True,LOW_VOL
300,2021-02-10 05:00:00+00:00,2021-02-10 00:00:00+00:00,1832.4,1761.0,0.03973952245783942,0.058005817340280166,True,LOW_VOL
300,2021-02-11 05:00:00+00:00,2021-02-11 00:00:00+00:00,1755.0,1704.21,0.029365086248016144,0.05501596447959399,True,LOW_VOL
300,2021-02-12 05:00:00+00:00,2021-02-12 00:00:00+00:00,1812.85,1740.22,0.040882954740548254,0.05082091058274102,True,LOW_VOL
300,2021-02-15 05:00:00+00:00,2021-02-15 00:00:00+00:00,1816.26,1652.0,0.09472184899632667,0.05082091058274102,True,HIGH_VOL
300,2021-02-16 05:00:00+00:00,2021-02-16 00:00:00+00:00,1831.58,1747.96,0.046721087067053246,0.053810763443427195,True,LOW_VOL
300,2021-02-17 05:00:00+00:00,2021-02-17 00:00:00+00:00,1789.17,1735.66,0.030361747942453957,0.04701576313422466,True,LOW_VOL
300,2021-02-18 05:00:00+00:00,2021-02-18 00:00:00+00:00,1924.77,1849.37,0.03995612245438701,0.044151740645078846,True,LOW_VOL
300,2021-02-19 05:00:00+00:00,2021-02-19 00:00:00+00:00,1955.84,1894.0,0.032126010431602306,0.04125584991367803,True,LOW_VOL
300,2021-02-22 05:00:00+00:00,2021-02-22 00:00:00+00:00,1938.5,1836.0,0.054311829381375014,0.04090613017239993,True,HIGH_VOL
300,2021-02-23 05:00:00+00:00,2021-02-23 00:00:00+00:00,1784.08,1590.85,0.1145090416690124,0.04090613017239993,True,HIGH_VOL
300,2021-02-24 05:00:00+00:00,2021-02-24 00:00:00+00:00,1654.79,1501.09,0.09740547802831542,0.04090613017239993,True,HIGH_VOL
300,2021-02-25 05:00:00+00:00,2021-02-25 00:00:00+00:00,1658.26,1587.98,0.04329932475725761,0.04090613017239993,True,HIGH_VOL
300,2021-02-26 05:00:00+00:00,2021-02-26 00:00:00+00:00,1530.26,1449.0,0.054550458838772034,0.04090613017239993,True,HIGH_VOL
300,2021-03-01 05:00:00+00:00,2021-03-01 00:00:00+00:00,1457.8,1411.1,0.03255603192861379,0.04090613017239993,True,LOW_VOL
300,2021-03-02 05:00:00+00:00,2021-03-02 00:00:00+00:00,1604.85,1547.63,0.036301578439831374,0.04076871383051364,True,LOW_VOL
300,2021-03-03 05:00:00+00:00,2021-03-03 00:00:00+00:00,1548.0,1475.0,0.048296394310287795,0.04076871383051364,True,HIGH_VOL
300,2021-03-04 05:00:00+00:00,2021-03-04 00:00:00+00:00,1626.0,1535.64,0.057160207993319855,0.04090613017239993,True,HIGH_VOL
300,2021-03-05 05:00:00+00:00,2021-03-05 00:00:00+00:00,1543.45,1446.53,0.06482986508270963,0.04125584991367803,True,HIGH_VOL
300,2021-03-08 05:00:00+00:00,2021-03-08 00:00:00+00:00,1755.36,1711.58,0.025255700992806322,0.04244085949018103,True,LOW_VOL
300,2021-03-09 05:00:00+00:00,2021-03-09 00:00:00+00:00,1862.5,1808.74,0.02928710735337379,0.04209113974890293,True,LOW_VOL
300,2021-03-10 05:00:00+00:00,2021-03-10 00:00:00+00:00,1882.59,1760.0,0.06730924973713753,0.04209113974890293,True,HIGH_VOL
300,2021-03-11 05:00:00+00:00,2021-03-11 00:00:00+00:00,1818.77,1765.08,0.02996219149797009,0.04501020591215543,True,LOW_VOL
300,2021-03-12 05:00:00+00:00,2021-03-12 00:00:00+00:00,1846.59,1796.34,0.02758768354044684,0.04501020591215543,True,LOW_VOL
300,2021-03-15 05:00:00+00:00,2021-03-15 00:00:00+00:00,1896.3,1841.0,0.029593556845851257,0.04501020591215543,True,LOW_VOL
300,2021-03-16 05:00:00+00:00,2021-03-16 00:00:00+00:00,1805.6,1712.0,0.05321810325221737,0.041627723605822314,True,HIGH_VOL
300,2021-03-17 05:00:00+00:00,2021-03-17 00:00:00+00:00,1815.5,1760.0,0.031044609145574047,0.041627723605822314,True,LOW_VOL
300,2021-03-18 05:00:00+00:00,2021-03-18 00:00:00+00:00,1853.0,1812.46,0.022120006765862926,0.041627723605822314,True,LOW_VOL
300,2021-03-19 05:00:00+00:00,2021-03-19 00:00:00+00:00,1793.0,1733.09,0.033980981767340074,0.03980045159854449,True,LOW_VOL
300,2021-03-22 05:00:00+00:00,2021-03-22 00:00:00+00:00,1791.0,1754.1,0.020817466362020868,0.03980045159854449,True,LOW_VOL
300,2021-03-23 05:00:00+00:00,2021-03-23 00:00:00+00:00,1714.3,1666.74,0.028133355417268028,0.03514128010358572,True,LOW_VOL
300,2021-03-24 05:00:00+00:00,2021-03-24 00:00:00+00:00,1691.29,1649.31,0.02513320960306533,0.03326850684797693,True,LOW_VOL
300,2021-03-25 05:00:00+00:00,2021-03-25 00:00:00+00:00,1598.0,1548.56,0.03142479406081566,0.03180032053709392,True,LOW_VOL
300,2021-03-26 05:00:00+00:00,2021-03-26 00:00:00+00:00,1630.65,1587.03,0.02711270231968382,0.031234701603194852,True,LOW_VOL
300,2021-03-29 05:00:00+00:00,2021-03-29 00:00:00+00:00,1703.78,1680.04,0.014031479215797537,0.030503400321772067,True,LOW_VOL
300,2021-03-30 05:00:00+00:00,2021-03-30 00:00:00+00:00,1830.9,1788.3,0.023541114058355513,0.029777874171910676,True,LOW_VOL
300,2021-03-31 05:00:00+00:00,2021-03-31 00:00:00+00:00,1867.0,1811.0,0.030451332245785754,0.029440332099612523,True,HIGH_VOL
300,2021-04-01 05:00:00+00:00,2021-04-01 00:00:00+00:00,1947.93,1906.0,0.021759606427724457,0.029440332099612523,True,LOW_VOL
300,2021-04-02 05:00:00+00:00,2021-04-02 00:00:00+00:00,2019.09,1949.94,0.03484478575369794,0.02871023138532091,True,HIGH_VOL
300,2021-04-05 05:00:00+00:00,2021-04-05 00:00:00+00:00,2088.25,2023.0,0.031742170872605655,0.02871023138532091,True,HIGH_VOL
300,2021-04-06 05:00:00+00:00,2021-04-06 00:00:00+00:00,2161.02,2110.39,0.023706457586604942,0.029440332099612523,True,LOW_VOL
300,2021-04-07 05:00:00+00:00,2021-04-07 00:00:00+00:00,2133.02,2080.0,0.02516959330836311,0.02886345613155964,True,LOW_VOL
300,2021-04-08 05:00:00+00:00,2021-04-08 00:00:00+00:00,2029.02,1950.0,0.03971832260204773,0.027860519478857433,True,HIGH_VOL
300,2021-04-09 05:00:00+00:00,2021-04-09 00:00:00+00:00,2099.92,2070.11,0.01429725925233149,0.027860519478857433,True,LOW_VOL
300,2021-04-12 05:00:00+00:00,2021-04-12 00:00:00+00:00,2169.8,2133.3,0.016964513955055657,0.027623028868475924,True,LOW_VOL
300,2021-04-13 05:00:00+00:00,2021-04-13 00:00:00+00:00,2180.0,2137.21,0.019822987531299133,0.026141147814023463,True,LOW_VOL
300,2021-04-14 05:00:00+00:00,2021-04-14 00:00:00+00:00,2384.79,2286.04,0.042283705465623884,0.02515140145571422,True,HIGH_VOL
300,2021-04-15 05:00:00+00:00,2021-04-15 00:00:00+00:00,2485.13,2403.14,0.033545610205655677,0.02515140145571422,True,HIGH_VOL
300,2021-04-16 05:00:00+00:00,2021-04-16 00:00:00+00:00,2553.0,2421.97,0.05267569452680126,0.026141147814023463,True,HIGH_VOL
300,2021-04-19 05:00:00+00:00,2021-04-19 00:00:00+00:00,2278.58,2198.1,0.03595521681245924,0.026141147814023463,True,HIGH_VOL
300,2021-04-20 05:00:00+00:00,2021-04-20 00:00:00+00:00,2178.87,2052.42,0.05976900661500385,0.027623028868475924,True,HIGH_VOL
300,2021-04-21 05:00:00+00:00,2021-04-21 00:00:00+00:00,2364.29,2274.0,0.03893245139911474,0.028782017282734787,True,HIGH_VOL
300,2021-04-22 05:00:00+00:00,2021-04-22 00:00:00+00:00,2452.83,2316.0,0.05738514478394068,0.030938063153300707,True,HIGH_VOL
300,2021-04-23 05:00:00+00:00,2021-04-23 00:00:00+00:00,2443.66,2113.0,0.1451326190674748,0.031096751559195702,True,HIGH_VOL
300,2021-04-26 05:00:00+00:00,2021-04-26 00:00:00+00:00,2479.5,2303.42,0.07362866198891051,0.032643890539130666,True,HIGH_VOL
300,2021-04-27 05:00:00+00:00,2021-04-27 00:00:00+00:00,2549.96,2481.43,0.027240981120525424,0.03419519797967681,True,LOW_VOL
300,2021-04-28 05:00:00+00:00,2021-04-28 00:00:00+00:00,2719.99,2623.0,0.03630551432811957,0.03419519797967681,True,HIGH_VOL
300,2021-04-29 05:00:00+00:00,2021-04-29 00:00:00+00:00,2757.64,2668.87,0.032717160753412404,0.03540000128307859,True,LOW_VOL
300,2021-04-30 05:00:00+00:00,2021-04-30 00:00:00+00:00,2771.28,2727.46,0.015938196750528363,0.03540000128307859,True,LOW_VOL
300,2021-05-03 05:00:00+00:00,2021-05-03 00:00:00+00:00,3060.51,2950.7,0.03653507363742089,0.03475041350905746,True,HIGH_VOL
300,2021-05-04 05:00:00+00:00,2021-05-04 00:00:00+00:00,3458.0,3185.35,0.0820820820820821,0.036130365570289404,True,HIGH_VOL
300,2021-05-05 05:00:00+00:00,2021-05-05 00:00:00+00:00,3395.0,3211.0,0.05570693309112928,0.03642029398277023,True,HIGH_VOL
300,2021-05-06 05:00:00+00:00,2021-05-06 00:00:00+00:00,3545.0,3433.38,0.03199023269010856,0.037733762518267815,True,LOW_VOL
300,2021-05-07 05:00:00+00:00,2021-05-07 00:00:00+00:00,3540.0,3355.0,0.05366207396664249,0.03642029398277023,True,HIGH_VOL
300,2021-05-10 05:00:00+00:00,2021-05-10 00:00:00+00:00,4100.0,3893.12,0.05176451748503716,0.037733762518267815,True,HIGH_VOL
300,2021-05-11 05:00:00+00:00,2021-05-11 00:00:00+00:00,4032.91,3778.17,0.0652252953496827,0.04060807843236931,True,HIGH_VOL
300,2021-05-12 05:00:00+00:00,2021-05-12 00:00:00+00:00,4359.85,4150.44,0.049213364056924204,0.04702411147533052,True,HIGH_VOL
300,2021-05-13 05:00:00+00:00,2021-05-13 00:00:00+00:00,4036.45,3491.53,0.14477190428242362,0.05048894077098068,True,HIGH_VOL
300,2021-05-14 05:00:00+00:00,2021-05-14 00:00:00+00:00,3900.0,3692.99,0.054526609412102536,0.05222010600591921,True,HIGH_VOL
300,2021-05-17 05:00:00+00:00,2021-05-17 00:00:00+00:00,3587.0,3125.0,0.13766388557806913,0.052713295725839826,True,HIGH_VOL
300,2021-05-18 05:00:00+00:00,2021-05-18 00:00:00+00:00,3533.0,3240.06,0.08650152220709696,0.054094341689372515,True,HIGH_VOL
300,2021-05-19 05:00:00+00:00,2021-05-19 00:00:00+00:00,3446.24,2860.7,0.18568117026640493,0.054094341689372515,True,HIGH_VOL
300,2021-05-20 05:00:00+00:00,2021-05-20 00:00:00+00:00,2593.24,2150.0,0.18689334716354214,0.055116771251615904,True,HIGH_VOL
300,2021-05-21 05:00:00+00:00,2021-05-21 00:00:00+00:00,2940.0,2737.39,0.07137434631054064,0.055116771251615904,True,HIGH_VOL
