partition,transition,date_utc,previous_session_start,previous_session_end,active_session_start,active_session_end,previous_session_high,previous_session_low,breakout_side,breakout_bar_start,breakout_ts,side,signal_level,k,visit_no,signal_bar_start,signal_ts,same_visits_at_signal,opp_visits_at_signal,structural_outcome,entry_depth,entry_fraction_from_low,planned_entry_px,stop_px,target_px,nominal_rr,filled,entry_ts,entry_px,exit_ts,exit_px,exit_reason,gross_return,net_pnl_usd,hold_minutes
development,ASIA_TO_LONDON,2022-02-17,2022-02-17 00:00:00+00:00,2022-02-17 08:00:00+00:00,2022-02-17 08:00:00+00:00,2022-02-17 13:30:00+00:00,44150.0,43320.1,LOW,2022-02-17 09:15:00+00:00,2022-02-17 09:20:00+00:00,SHORT,LOW,1,1,2022-02-17 08:40:00+00:00,2022-02-17 08:45:00+00:00,1,0,TARGET_BREAK,DEEP,0.75,43942.525,44150.0,43320.1,3.000000000000035,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2022-02-17,2022-02-17 00:00:00+00:00,2022-02-17 08:00:00+00:00,2022-02-17 08:00:00+00:00,2022-02-17 13:30:00+00:00,44150.0,43320.1,LOW,2022-02-17 09:15:00+00:00,2022-02-17 09:20:00+00:00,SHORT,LOW,1,1,2022-02-17 08:40:00+00:00,2022-02-17 08:45:00+00:00,1,0,TARGET_BREAK,NEAR_OPPOSITE_EDGE,0.9,44067.01,44150.0,43320.1,9.000000000000263,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2022-02-18,2022-02-18 00:00:00+00:00,2022-02-18 08:00:00+00:00,2022-02-18 08:00:00+00:00,2022-02-18 13:30:00+00:00,40944.1,40273.0,LOW,2022-02-18 11:35:00+00:00,2022-02-18 11:40:00+00:00,SHORT,LOW,1,1,2022-02-18 11:15:00+00:00,2022-02-18 11:20:00+00:00,1,0,TARGET_BREAK,SHALLOW,0.25,40440.775,40944.1,40273.0,0.33333333333333814,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2022-02-18,2022-02-18 00:00:00+00:00,2022-02-18 08:00:00+00:00,2022-02-18 08:00:00+00:00,2022-02-18 13:30:00+00:00,40944.1,40273.0,LOW,2022-02-18 11:35:00+00:00,2022-02-18 11:40:00+00:00,SHORT,LOW,1,1,2022-02-18 11:15:00+00:00,2022-02-18 11:20:00+00:00,1,0,TARGET_BREAK,MID,0.5,40608.55,40944.1,40273.0,1.0000000000000218,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2022-02-18,2022-02-18 00:00:00+00:00,2022-02-18 08:00:00+00:00,2022-02-18 08:00:00+00:00,2022-02-18 13:30:00+00:00,40944.1,40273.0,LOW,2022-02-18 11:35:00+00:00,2022-02-18 11:40:00+00:00,SHORT,LOW,1,1,2022-02-18 11:15:00+00:00,2022-02-18 11:20:00+00:00,1,0,TARGET_BREAK,DEEP,0.75,40776.325,40944.1,40273.0,2.9999999999999565,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2022-02-18,2022-02-18 00:00:00+00:00,2022-02-18 08:00:00+00:00,2022-02-18 08:00:00+00:00,2022-02-18 13:30:00+00:00,40944.1,40273.0,LOW,2022-02-18 11:35:00+00:00,2022-02-18 11:40:00+00:00,SHORT,LOW,1,1,2022-02-18 11:15:00+00:00,2022-02-18 11:20:00+00:00,1,0,TARGET_BREAK,NEAR_OPPOSITE_EDGE,0.9,40876.99,40944.1,40273.0,8.999999999999892,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2022-02-21,2022-02-21 00:00:00+00:00,2022-02-21 08:00:00+00:00,2022-02-21 08:00:00+00:00,2022-02-21 13:30:00+00:00,39510.0,38177.0,LOW,2022-02-21 11:35:00+00:00,2022-02-21 11:40:00+00:00,SHORT,LOW,1,1,2022-02-21 11:15:00+00:00,2022-02-21 11:20:00+00:00,1,0,TARGET_BREAK,SHALLOW,0.25,38510.25,39510.0,38177.0,0.3333333333333333,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2022-02-21,2022-02-21 00:00:00+00:00,2022-02-21 08:00:00+00:00,2022-02-21 08:00:00+00:00,2022-02-21 13:30:00+00:00,39510.0,38177.0,LOW,2022-02-21 11:35:00+00:00,2022-02-21 11:40:00+00:00,SHORT,LOW,1,1,2022-02-21 11:15:00+00:00,2022-02-21 11:20:00+00:00,1,0,TARGET_BREAK,MID,0.5,38843.5,39510.0,38177.0,1.0,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2022-02-21,2022-02-21 00:00:00+00:00,2022-02-21 08:00:00+00:00,2022-02-21 08:00:00+00:00,2022-02-21 13:30:00+00:00,39510.0,38177.0,LOW,2022-02-21 11:35:00+00:00,2022-02-21 11:40:00+00:00,SHORT,LOW,1,1,2022-02-21 11:15:00+00:00,2022-02-21 11:20:00+00:00,1,0,TARGET_BREAK,DEEP,0.75,39176.75,39510.0,38177.0,3.0,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2022-02-21,2022-02-21 00:00:00+00:00,2022-02-21 08:00:00+00:00,2022-02-21 08:00:00+00:00,2022-02-21 13:30:00+00:00,39510.0,38177.0,LOW,2022-02-21 11:35:00+00:00,2022-02-21 11:40:00+00:00,SHORT,LOW,1,1,2022-02-21 11:15:00+00:00,2022-02-21 11:20:00+00:00,1,0,TARGET_BREAK,NEAR_OPPOSITE_EDGE,0.9,39376.7,39510.0,38177.0,8.999999999999782,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2022-02-22,2022-02-22 00:00:00+00:00,2022-02-22 08:00:00+00:00,2022-02-22 08:00:00+00:00,2022-02-22 13:30:00+00:00,37449.4,36310.1,HIGH,2022-02-22 10:35:00+00:00,2022-02-22 10:40:00+00:00,LONG,HIGH,1,1,2022-02-22 10:25:00+00:00,2022-02-22 10:30:00+00:00,1,0,TARGET_BREAK,SHALLOW,0.75,37164.575,36310.1,37449.4,0.33333333333333903,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2022-02-22,2022-02-22 00:00:00+00:00,2022-02-22 08:00:00+00:00,2022-02-22 08:00:00+00:00,2022-02-22 13:30:00+00:00,37449.4,36310.1,HIGH,2022-02-22 10:35:00+00:00,2022-02-22 10:40:00+00:00,LONG,HIGH,1,1,2022-02-22 10:25:00+00:00,2022-02-22 10:30:00+00:00,1,0,TARGET_BREAK,MID,0.5,36879.75,36310.1,37449.4,1.0,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2022-02-22,2022-02-22 00:00:00+00:00,2022-02-22 08:00:00+00:00,2022-02-22 08:00:00+00:00,2022-02-22 13:30:00+00:00,37449.4,36310.1,HIGH,2022-02-22 10:35:00+00:00,2022-02-22 10:40:00+00:00,LONG,HIGH,1,1,2022-02-22 10:25:00+00:00,2022-02-22 10:30:00+00:00,1,0,TARGET_BREAK,DEEP,0.25,36594.925,36310.1,37449.4,2.999999999999949,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2022-02-22,2022-02-22 00:00:00+00:00,2022-02-22 08:00:00+00:00,2022-02-22 08:00:00+00:00,2022-02-22 13:30:00+00:00,37449.4,36310.1,HIGH,2022-02-22 10:35:00+00:00,2022-02-22 10:40:00+00:00,LONG,HIGH,1,1,2022-02-22 10:25:00+00:00,2022-02-22 10:30:00+00:00,1,0,TARGET_BREAK,NEAR_OPPOSITE_EDGE,0.1,36424.03,36310.1,37449.4,9.0,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2022-02-22,2022-02-22 08:00:00+00:00,2022-02-22 13:30:00+00:00,2022-02-22 13:30:00+00:00,2022-02-22 20:00:00+00:00,37868.0,36727.1,HIGH,2022-02-22 14:50:00+00:00,2022-02-22 14:55:00+00:00,LONG,HIGH,1,1,2022-02-22 13:55:00+00:00,2022-02-22 14:00:00+00:00,1,0,TARGET_BREAK,SHALLOW,0.75,37582.775,36727.1,37868.0,0.3333333333333305,True,2022-02-22 14:10:00+00:00,37582.775,2022-02-22 14:45:00+00:00,37868.0,TP_RANGE_EDGE,0.007589247999914894,3.3946239999574472,35.0
development,LONDON_TO_NEWYORK,2022-02-22,2022-02-22 08:00:00+00:00,2022-02-22 13:30:00+00:00,2022-02-22 13:30:00+00:00,2022-02-22 20:00:00+00:00,37868.0,36727.1,HIGH,2022-02-22 14:50:00+00:00,2022-02-22 14:55:00+00:00,LONG,HIGH,1,1,2022-02-22 13:55:00+00:00,2022-02-22 14:00:00+00:00,1,0,TARGET_BREAK,MID,0.5,37297.55,36727.1,37868.0,0.9999999999999872,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2022-02-22,2022-02-22 08:00:00+00:00,2022-02-22 13:30:00+00:00,2022-02-22 13:30:00+00:00,2022-02-22 20:00:00+00:00,37868.0,36727.1,HIGH,2022-02-22 14:50:00+00:00,2022-02-22 14:55:00+00:00,LONG,HIGH,1,1,2022-02-22 13:55:00+00:00,2022-02-22 14:00:00+00:00,1,0,TARGET_BREAK,DEEP,0.25,37012.325,36727.1,37868.0,3.0000000000000253,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2022-02-22,2022-02-22 08:00:00+00:00,2022-02-22 13:30:00+00:00,2022-02-22 13:30:00+00:00,2022-02-22 20:00:00+00:00,37868.0,36727.1,HIGH,2022-02-22 14:50:00+00:00,2022-02-22 14:55:00+00:00,LONG,HIGH,1,1,2022-02-22 13:55:00+00:00,2022-02-22 14:00:00+00:00,1,0,TARGET_BREAK,NEAR_OPPOSITE_EDGE,0.1,36841.19,36727.1,37868.0,8.99999999999968,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2022-02-22,2022-02-22 08:00:00+00:00,2022-02-22 13:30:00+00:00,2022-02-22 13:30:00+00:00,2022-02-22 20:00:00+00:00,37868.0,36727.1,HIGH,2022-02-22 14:50:00+00:00,2022-02-22 14:55:00+00:00,LONG,HIGH,2,2,2022-02-22 14:45:00+00:00,2022-02-22 14:50:00+00:00,2,0,TARGET_BREAK,SHALLOW,0.75,37582.775,36727.1,37868.0,0.3333333333333305,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2022-02-22,2022-02-22 08:00:00+00:00,2022-02-22 13:30:00+00:00,2022-02-22 13:30:00+00:00,2022-02-22 20:00:00+00:00,37868.0,36727.1,HIGH,2022-02-22 14:50:00+00:00,2022-02-22 14:55:00+00:00,LONG,HIGH,2,2,2022-02-22 14:45:00+00:00,2022-02-22 14:50:00+00:00,2,0,TARGET_BREAK,MID,0.5,37297.55,36727.1,37868.0,0.9999999999999872,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2022-02-22,2022-02-22 08:00:00+00:00,2022-02-22 13:30:00+00:00,2022-02-22 13:30:00+00:00,2022-02-22 20:00:00+00:00,37868.0,36727.1,HIGH,2022-02-22 14:50:00+00:00,2022-02-22 14:55:00+00:00,LONG,HIGH,2,2,2022-02-22 14:45:00+00:00,2022-02-22 14:50:00+00:00,2,0,TARGET_BREAK,DEEP,0.25,37012.325,36727.1,37868.0,3.0000000000000253,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2022-02-22,2022-02-22 08:00:00+00:00,2022-02-22 13:30:00+00:00,2022-02-22 13:30:00+00:00,2022-02-22 20:00:00+00:00,37868.0,36727.1,HIGH,2022-02-22 14:50:00+00:00,2022-02-22 14:55:00+00:00,LONG,HIGH,2,2,2022-02-22 14:45:00+00:00,2022-02-22 14:50:00+00:00,2,0,TARGET_BREAK,NEAR_OPPOSITE_EDGE,0.1,36841.19,36727.1,37868.0,8.99999999999968,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2022-02-23,2022-02-23 08:00:00+00:00,2022-02-23 13:30:00+00:00,2022-02-23 13:30:00+00:00,2022-02-23 20:00:00+00:00,39250.0,38052.8,LOW,2022-02-23 18:00:00+00:00,2022-02-23 18:05:00+00:00,SHORT,LOW,1,1,2022-02-23 17:50:00+00:00,2022-02-23 17:55:00+00:00,1,0,TARGET_BREAK,SHALLOW,0.25,38352.100000000006,39250.0,38052.8,0.33333333333333875,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2022-02-23,2022-02-23 08:00:00+00:00,2022-02-23 13:30:00+00:00,2022-02-23 13:30:00+00:00,2022-02-23 20:00:00+00:00,39250.0,38052.8,LOW,2022-02-23 18:00:00+00:00,2022-02-23 18:05:00+00:00,SHORT,LOW,1,1,2022-02-23 17:50:00+00:00,2022-02-23 17:55:00+00:00,1,0,TARGET_BREAK,MID,0.5,38651.4,39250.0,38052.8,1.0,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2022-02-23,2022-02-23 08:00:00+00:00,2022-02-23 13:30:00+00:00,2022-02-23 13:30:00+00:00,2022-02-23 20:00:00+00:00,39250.0,38052.8,LOW,2022-02-23 18:00:00+00:00,2022-02-23 18:05:00+00:00,SHORT,LOW,1,1,2022-02-23 17:50:00+00:00,2022-02-23 17:55:00+00:00,1,0,TARGET_BREAK,DEEP,0.75,38950.7,39250.0,38052.8,2.9999999999999516,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2022-02-23,2022-02-23 08:00:00+00:00,2022-02-23 13:30:00+00:00,2022-02-23 13:30:00+00:00,2022-02-23 20:00:00+00:00,39250.0,38052.8,LOW,2022-02-23 18:00:00+00:00,2022-02-23 18:05:00+00:00,SHORT,LOW,1,1,2022-02-23 17:50:00+00:00,2022-02-23 17:55:00+00:00,1,0,TARGET_BREAK,NEAR_OPPOSITE_EDGE,0.9,39130.28,39250.0,38052.8,8.99999999999988,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2022-02-24,2022-02-24 08:00:00+00:00,2022-02-24 13:30:00+00:00,2022-02-24 13:30:00+00:00,2022-02-24 20:00:00+00:00,35870.0,34763.2,HIGH,2022-02-24 15:50:00+00:00,2022-02-24 15:55:00+00:00,LONG,HIGH,1,1,2022-02-24 14:30:00+00:00,2022-02-24 14:35:00+00:00,1,0,TARGET_BREAK,SHALLOW,0.75,35593.3,34763.2,35870.0,0.3333333333333275,True,2022-02-24 14:35:00+00:00,35593.3,2022-02-24 15:20:00+00:00,35870.0,TP_RANGE_EDGE,0.007773934982145514,3.486967491072757,45.0
development,LONDON_TO_NEWYORK,2022-02-24,2022-02-24 08:00:00+00:00,2022-02-24 13:30:00+00:00,2022-02-24 13:30:00+00:00,2022-02-24 20:00:00+00:00,35870.0,34763.2,HIGH,2022-02-24 15:50:00+00:00,2022-02-24 15:55:00+00:00,LONG,HIGH,1,1,2022-02-24 14:30:00+00:00,2022-02-24 14:35:00+00:00,1,0,TARGET_BREAK,MID,0.5,35316.6,34763.2,35870.0,1.0,True,2022-02-24 14:40:00+00:00,35316.6,2022-02-24 15:20:00+00:00,35870.0,TP_RANGE_EDGE,0.0156696850772724,7.434842538636199,40.0
development,LONDON_TO_NEWYORK,2022-02-24,2022-02-24 08:00:00+00:00,2022-02-24 13:30:00+00:00,2022-02-24 13:30:00+00:00,2022-02-24 20:00:00+00:00,35870.0,34763.2,HIGH,2022-02-24 15:50:00+00:00,2022-02-24 15:55:00+00:00,LONG,HIGH,1,1,2022-02-24 14:30:00+00:00,2022-02-24 14:35:00+00:00,1,0,TARGET_BREAK,DEEP,0.25,35039.899999999994,34763.2,35870.0,3.0000000000000524,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2022-02-24,2022-02-24 08:00:00+00:00,2022-02-24 13:30:00+00:00,2022-02-24 13:30:00+00:00,2022-02-24 20:00:00+00:00,35870.0,34763.2,HIGH,2022-02-24 15:50:00+00:00,2022-02-24 15:55:00+00:00,LONG,HIGH,1,1,2022-02-24 14:30:00+00:00,2022-02-24 14:35:00+00:00,1,0,TARGET_BREAK,NEAR_OPPOSITE_EDGE,0.1,34873.88,34763.2,35870.0,9.0,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2022-02-24,2022-02-24 08:00:00+00:00,2022-02-24 13:30:00+00:00,2022-02-24 13:30:00+00:00,2022-02-24 20:00:00+00:00,35870.0,34763.2,HIGH,2022-02-24 15:50:00+00:00,2022-02-24 15:55:00+00:00,LONG,HIGH,2,2,2022-02-24 15:20:00+00:00,2022-02-24 15:25:00+00:00,2,0,TARGET_BREAK,SHALLOW,0.75,35593.3,34763.2,35870.0,0.3333333333333275,True,2022-02-24 15:25:00+00:00,35593.3,2022-02-24 15:45:00+00:00,35870.0,TP_RANGE_EDGE,0.007773934982145514,3.486967491072757,20.0
development,LONDON_TO_NEWYORK,2022-02-24,2022-02-24 08:00:00+00:00,2022-02-24 13:30:00+00:00,2022-02-24 13:30:00+00:00,2022-02-24 20:00:00+00:00,35870.0,34763.2,HIGH,2022-02-24 15:50:00+00:00,2022-02-24 15:55:00+00:00,LONG,HIGH,2,2,2022-02-24 15:20:00+00:00,2022-02-24 15:25:00+00:00,2,0,TARGET_BREAK,MID,0.5,35316.6,34763.2,35870.0,1.0,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2022-02-24,2022-02-24 08:00:00+00:00,2022-02-24 13:30:00+00:00,2022-02-24 13:30:00+00:00,2022-02-24 20:00:00+00:00,35870.0,34763.2,HIGH,2022-02-24 15:50:00+00:00,2022-02-24 15:55:00+00:00,LONG,HIGH,2,2,2022-02-24 15:20:00+00:00,2022-02-24 15:25:00+00:00,2,0,TARGET_BREAK,DEEP,0.25,35039.899999999994,34763.2,35870.0,3.0000000000000524,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2022-02-24,2022-02-24 08:00:00+00:00,2022-02-24 13:30:00+00:00,2022-02-24 13:30:00+00:00,2022-02-24 20:00:00+00:00,35870.0,34763.2,HIGH,2022-02-24 15:50:00+00:00,2022-02-24 15:55:00+00:00,LONG,HIGH,2,2,2022-02-24 15:20:00+00:00,2022-02-24 15:25:00+00:00,2,0,TARGET_BREAK,NEAR_OPPOSITE_EDGE,0.1,34873.88,34763.2,35870.0,9.0,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2022-02-24,2022-02-24 08:00:00+00:00,2022-02-24 13:30:00+00:00,2022-02-24 13:30:00+00:00,2022-02-24 20:00:00+00:00,35870.0,34763.2,HIGH,2022-02-24 15:50:00+00:00,2022-02-24 15:55:00+00:00,LONG,HIGH,3,3,2022-02-24 15:45:00+00:00,2022-02-24 15:50:00+00:00,3,0,TARGET_BREAK,SHALLOW,0.75,35593.3,34763.2,35870.0,0.3333333333333275,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2022-02-24,2022-02-24 08:00:00+00:00,2022-02-24 13:30:00+00:00,2022-02-24 13:30:00+00:00,2022-02-24 20:00:00+00:00,35870.0,34763.2,HIGH,2022-02-24 15:50:00+00:00,2022-02-24 15:55:00+00:00,LONG,HIGH,3,3,2022-02-24 15:45:00+00:00,2022-02-24 15:50:00+00:00,3,0,TARGET_BREAK,MID,0.5,35316.6,34763.2,35870.0,1.0,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2022-02-24,2022-02-24 08:00:00+00:00,2022-02-24 13:30:00+00:00,2022-02-24 13:30:00+00:00,2022-02-24 20:00:00+00:00,35870.0,34763.2,HIGH,2022-02-24 15:50:00+00:00,2022-02-24 15:55:00+00:00,LONG,HIGH,3,3,2022-02-24 15:45:00+00:00,2022-02-24 15:50:00+00:00,3,0,TARGET_BREAK,DEEP,0.25,35039.899999999994,34763.2,35870.0,3.0000000000000524,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2022-02-24,2022-02-24 08:00:00+00:00,2022-02-24 13:30:00+00:00,2022-02-24 13:30:00+00:00,2022-02-24 20:00:00+00:00,35870.0,34763.2,HIGH,2022-02-24 15:50:00+00:00,2022-02-24 15:55:00+00:00,LONG,HIGH,3,3,2022-02-24 15:45:00+00:00,2022-02-24 15:50:00+00:00,3,0,TARGET_BREAK,NEAR_OPPOSITE_EDGE,0.1,34873.88,34763.2,35870.0,9.0,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2022-03-01,2022-03-01 00:00:00+00:00,2022-03-01 08:00:00+00:00,2022-03-01 08:00:00+00:00,2022-03-01 13:30:00+00:00,43790.0,42850.0,HIGH,2022-03-01 12:10:00+00:00,2022-03-01 12:15:00+00:00,SHORT,LOW,1,1,2022-03-01 10:10:00+00:00,2022-03-01 10:15:00+00:00,1,0,OPPOSITE_BREAK,SHALLOW,0.25,43085.0,43790.0,42850.0,0.3333333333333333,True,2022-03-01 10:15:00+00:00,43085.0,2022-03-01 11:25:00+00:00,43790.0,SL_RANGE_EDGE,-0.0163630033654405,-8.58150168272025,70.0
development,ASIA_TO_LONDON,2022-03-01,2022-03-01 00:00:00+00:00,2022-03-01 08:00:00+00:00,2022-03-01 08:00:00+00:00,2022-03-01 13:30:00+00:00,43790.0,42850.0,HIGH,2022-03-01 12:10:00+00:00,2022-03-01 12:15:00+00:00,SHORT,LOW,1,1,2022-03-01 10:10:00+00:00,2022-03-01 10:15:00+00:00,1,0,OPPOSITE_BREAK,MID,0.5,43320.0,43790.0,42850.0,1.0,True,2022-03-01 10:40:00+00:00,43320.0,2022-03-01 11:25:00+00:00,43790.0,SL_RANGE_EDGE,-0.010849492151431273,-5.824746075715637,45.0
development,ASIA_TO_LONDON,2022-03-01,2022-03-01 00:00:00+00:00,2022-03-01 08:00:00+00:00,2022-03-01 08:00:00+00:00,2022-03-01 13:30:00+00:00,43790.0,42850.0,HIGH,2022-03-01 12:10:00+00:00,2022-03-01 12:15:00+00:00,SHORT,LOW,1,1,2022-03-01 10:10:00+00:00,2022-03-01 10:15:00+00:00,1,0,OPPOSITE_BREAK,DEEP,0.75,43555.0,43790.0,42850.0,3.0,True,2022-03-01 10:50:00+00:00,43555.0,2022-03-01 11:25:00+00:00,43790.0,SL_RANGE_EDGE,-0.005395476983124814,-3.097738491562407,35.0
development,ASIA_TO_LONDON,2022-03-01,2022-03-01 00:00:00+00:00,2022-03-01 08:00:00+00:00,2022-03-01 08:00:00+00:00,2022-03-01 13:30:00+00:00,43790.0,42850.0,HIGH,2022-03-01 12:10:00+00:00,2022-03-01 12:15:00+00:00,SHORT,LOW,1,1,2022-03-01 10:10:00+00:00,2022-03-01 10:15:00+00:00,1,0,OPPOSITE_BREAK,NEAR_OPPOSITE_EDGE,0.9,43696.0,43790.0,42850.0,9.0,True,2022-03-01 11:00:00+00:00,43696.0,2022-03-01 11:25:00+00:00,43790.0,SL_RANGE_EDGE,-0.00215122665690215,-1.4756133284510748,25.0
development,ASIA_TO_LONDON,2022-03-01,2022-03-01 00:00:00+00:00,2022-03-01 08:00:00+00:00,2022-03-01 08:00:00+00:00,2022-03-01 13:30:00+00:00,43790.0,42850.0,HIGH,2022-03-01 12:10:00+00:00,2022-03-01 12:15:00+00:00,LONG,HIGH,1,1,2022-03-01 11:25:00+00:00,2022-03-01 11:30:00+00:00,1,1,TARGET_BREAK,SHALLOW,0.75,43555.0,42850.0,43790.0,0.3333333333333333,True,2022-03-01 11:35:00+00:00,43555.0,2022-03-01 12:10:00+00:00,43790.0,TP_RANGE_EDGE,0.005395476983124814,2.297738491562407,35.0
development,ASIA_TO_LONDON,2022-03-01,2022-03-01 00:00:00+00:00,2022-03-01 08:00:00+00:00,2022-03-01 08:00:00+00:00,2022-03-01 13:30:00+00:00,43790.0,42850.0,HIGH,2022-03-01 12:10:00+00:00,2022-03-01 12:15:00+00:00,LONG,HIGH,1,1,2022-03-01 11:25:00+00:00,2022-03-01 11:30:00+00:00,1,1,TARGET_BREAK,MID,0.5,43320.0,42850.0,43790.0,1.0,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2022-03-01,2022-03-01 00:00:00+00:00,2022-03-01 08:00:00+00:00,2022-03-01 08:00:00+00:00,2022-03-01 13:30:00+00:00,43790.0,42850.0,HIGH,2022-03-01 12:10:00+00:00,2022-03-01 12:15:00+00:00,LONG,HIGH,1,1,2022-03-01 11:25:00+00:00,2022-03-01 11:30:00+00:00,1,1,TARGET_BREAK,DEEP,0.25,43085.0,42850.0,43790.0,3.0,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,ASIA_TO_LONDON,2022-03-01,2022-03-01 00:00:00+00:00,2022-03-01 08:00:00+00:00,2022-03-01 08:00:00+00:00,2022-03-01 13:30:00+00:00,43790.0,42850.0,HIGH,2022-03-01 12:10:00+00:00,2022-03-01 12:15:00+00:00,LONG,HIGH,1,1,2022-03-01 11:25:00+00:00,2022-03-01 11:30:00+00:00,1,1,TARGET_BREAK,NEAR_OPPOSITE_EDGE,0.1,42944.0,42850.0,43790.0,9.0,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2022-03-02,2022-03-02 08:00:00+00:00,2022-03-02 13:30:00+00:00,2022-03-02 13:30:00+00:00,2022-03-02 20:00:00+00:00,44344.5,43500.0,LOW,2022-03-02 13:35:00+00:00,2022-03-02 13:40:00+00:00,SHORT,LOW,1,1,2022-03-02 13:30:00+00:00,2022-03-02 13:35:00+00:00,1,0,TARGET_BREAK,SHALLOW,0.25,43711.125,44344.5,43500.0,0.3333333333333333,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2022-03-02,2022-03-02 08:00:00+00:00,2022-03-02 13:30:00+00:00,2022-03-02 13:30:00+00:00,2022-03-02 20:00:00+00:00,44344.5,43500.0,LOW,2022-03-02 13:35:00+00:00,2022-03-02 13:40:00+00:00,SHORT,LOW,1,1,2022-03-02 13:30:00+00:00,2022-03-02 13:35:00+00:00,1,0,TARGET_BREAK,MID,0.5,43922.25,44344.5,43500.0,1.0,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2022-03-02,2022-03-02 08:00:00+00:00,2022-03-02 13:30:00+00:00,2022-03-02 13:30:00+00:00,2022-03-02 20:00:00+00:00,44344.5,43500.0,LOW,2022-03-02 13:35:00+00:00,2022-03-02 13:40:00+00:00,SHORT,LOW,1,1,2022-03-02 13:30:00+00:00,2022-03-02 13:35:00+00:00,1,0,TARGET_BREAK,DEEP,0.75,44133.375,44344.5,43500.0,3.0,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
development,LONDON_TO_NEWYORK,2022-03-02,2022-03-02 08:00:00+00:00,2022-03-02 13:30:00+00:00,2022-03-02 13:30:00+00:00,2022-03-02 20:00:00+00:00,44344.5,43500.0,LOW,2022-03-02 13:35:00+00:00,2022-03-02 13:40:00+00:00,SHORT,LOW,1,1,2022-03-02 13:30:00+00:00,2022-03-02 13:35:00+00:00,1,0,TARGET_BREAK,NEAR_OPPOSITE_EDGE,0.9,44260.05,44344.5,43500.0,9.000000000000345,False,,,,,RANGE_BROKE_BEFORE_FILL,,,
