rule_text,conditions,atoms_repr,selected_n,event_n,event_rate,lift_vs_buy_baseline,wilson_lower,mean_r,pf_r,cum_r,eligible
reclaim_close_inside_range_units <= 0.786541923801 AND structural_reward_r <= 0.80242228366,2,"[{'feature': 'reclaim_close_inside_range_units', 'op': '<=', 'threshold': 0.7865419238005553, 'quantile': 0.25}, {'feature': 'structural_reward_r', 'op': '<=', 'threshold': 0.8024222836602144, 'quantile': 0.25}]",1,1,1.0,0.625,0.20654329147389294,1.3173697642996554,inf,1.3173697642996554,False
reclaim_close_inside_range_units <= 0.786541923801 AND structural_reward_r >= 0.80242228366,2,"[{'feature': 'reclaim_close_inside_range_units', 'op': '<=', 'threshold': 0.7865419238005553, 'quantile': 0.25}, {'feature': 'structural_reward_r', 'op': '>=', 'threshold': 0.8024222836602144, 'quantile': 0.25}]",3,2,0.6666666666666666,0.29166666666666663,0.2076549551264879,-0.16581106577158425,0.7512834013426236,-0.4974331973147528,False
reclaim_close_inside_range_units <= 0.786541923801 AND structural_reward_r <= 1.16560173697,2,"[{'feature': 'reclaim_close_inside_range_units', 'op': '<=', 'threshold': 0.7865419238005553, 'quantile': 0.25}, {'feature': 'structural_reward_r', 'op': '<=', 'threshold': 1.1656017369727043, 'quantile': 0.5}]",1,1,1.0,0.625,0.20654329147389294,1.3173697642996554,inf,1.3173697642996554,False
reclaim_close_inside_range_units <= 0.786541923801 AND structural_reward_r >= 1.16560173697,2,"[{'feature': 'reclaim_close_inside_range_units', 'op': '<=', 'threshold': 0.7865419238005553, 'quantile': 0.25}, {'feature': 'structural_reward_r', 'op': '>=', 'threshold': 1.1656017369727043, 'quantile': 0.5}]",3,2,0.6666666666666666,0.29166666666666663,0.2076549551264879,-0.16581106577158425,0.7512834013426236,-0.4974331973147528,False
reclaim_close_inside_range_units <= 0.786541923801 AND structural_reward_r <= 1.35285896624,2,"[{'feature': 'reclaim_close_inside_range_units', 'op': '<=', 'threshold': 0.7865419238005553, 'quantile': 0.25}, {'feature': 'structural_reward_r', 'op': '<=', 'threshold': 1.3528589662436352, 'quantile': 0.75}]",2,2,1.0,0.625,0.34237195288961925,1.4099682834924514,inf,2.819936566984903,False
reclaim_close_inside_range_units <= 0.786541923801 AND structural_reward_r >= 1.35285896624,2,"[{'feature': 'reclaim_close_inside_range_units', 'op': '<=', 'threshold': 0.7865419238005553, 'quantile': 0.25}, {'feature': 'structural_reward_r', 'op': '>=', 'threshold': 1.3528589662436352, 'quantile': 0.75}]",2,1,0.5,0.125,0.09452865480086614,-1.0,0.0,-2.0,False
reclaim_close_inside_range_units >= 0.786541923801 AND time_to_fill_min <= 0,2,"[{'feature': 'reclaim_close_inside_range_units', 'op': '>=', 'threshold': 0.7865419238005553, 'quantile': 0.25}, {'feature': 'time_to_fill_min', 'op': '<=', 'threshold': 0.0, 'quantile': 0.25}]",4,1,0.25,-0.125,0.045586062644636216,-0.6153846153846148,0.17948717948718038,-2.461538461538459,False
reclaim_close_inside_range_units >= 0.786541923801 AND time_to_fill_min >= 0,2,"[{'feature': 'reclaim_close_inside_range_units', 'op': '>=', 'threshold': 0.7865419238005553, 'quantile': 0.25}, {'feature': 'time_to_fill_min', 'op': '>=', 'threshold': 0.0, 'quantile': 0.25}]",12,3,0.25,-0.125,0.08894003962896138,-0.6492784295606652,0.22086588452720174,-7.7913411547279825,False
reclaim_close_inside_range_units >= 0.786541923801 AND time_to_fill_min <= 15,2,"[{'feature': 'reclaim_close_inside_range_units', 'op': '>=', 'threshold': 0.7865419238005553, 'quantile': 0.25}, {'feature': 'time_to_fill_min', 'op': '<=', 'threshold': 15.0, 'quantile': 0.5}]",6,2,0.3333333333333333,-0.041666666666666685,0.09676933255921683,-0.2985568591213304,0.5521647113180044,-1.7913411547279825,False
reclaim_close_inside_range_units >= 0.786541923801 AND time_to_fill_min >= 15,2,"[{'feature': 'reclaim_close_inside_range_units', 'op': '>=', 'threshold': 0.7865419238005553, 'quantile': 0.25}, {'feature': 'time_to_fill_min', 'op': '>=', 'threshold': 15.0, 'quantile': 0.5}]",7,1,0.14285714285714285,-0.23214285714285715,0.02567895594897479,-1.0,0.0,-7.0,False
reclaim_close_inside_range_units >= 0.786541923801 AND time_to_fill_min <= 41.25,2,"[{'feature': 'reclaim_close_inside_range_units', 'op': '>=', 'threshold': 0.7865419238005553, 'quantile': 0.25}, {'feature': 'time_to_fill_min', 'op': '<=', 'threshold': 41.25, 'quantile': 0.75}]",9,2,0.2222222222222222,-0.1527777777777778,0.06322376231222723,-0.5323712394142203,0.3155226921817168,-4.7913411547279825,False
reclaim_close_inside_range_units >= 0.786541923801 AND time_to_fill_min >= 41.25,2,"[{'feature': 'reclaim_close_inside_range_units', 'op': '>=', 'threshold': 0.7865419238005553, 'quantile': 0.25}, {'feature': 'time_to_fill_min', 'op': '>=', 'threshold': 41.25, 'quantile': 0.75}]",3,1,0.3333333333333333,-0.041666666666666685,0.0614903152761605,-1.0,0.0,-3.0,False
reclaim_close_inside_range_units >= 0.786541923801 AND directional_improvement_range_units <= 0.185811739201,2,"[{'feature': 'reclaim_close_inside_range_units', 'op': '>=', 'threshold': 0.7865419238005553, 'quantile': 0.25}, {'feature': 'directional_improvement_range_units', 'op': '<=', 'threshold': 0.1858117392012214, 'quantile': 0.25}]",1,1,1.0,0.625,0.20654329147389294,1.6701973068104765,inf,1.6701973068104765,False
reclaim_close_inside_range_units >= 0.786541923801 AND directional_improvement_range_units >= 0.185811739201,2,"[{'feature': 'reclaim_close_inside_range_units', 'op': '>=', 'threshold': 0.7865419238005553, 'quantile': 0.25}, {'feature': 'directional_improvement_range_units', 'op': '>=', 'threshold': 0.1858117392012214, 'quantile': 0.25}]",11,2,0.18181818181818182,-0.19318181818181818,0.05136660067100063,-0.86013986013986,0.05384615384615411,-9.46153846153846,False
reclaim_close_inside_range_units >= 0.786541923801 AND directional_improvement_range_units <= 0.21471170803,2,"[{'feature': 'reclaim_close_inside_range_units', 'op': '>=', 'threshold': 0.7865419238005553, 'quantile': 0.25}, {'feature': 'directional_improvement_range_units', 'op': '<=', 'threshold': 0.21471170802976264, 'quantile': 0.5}]",4,1,0.25,-0.125,0.045586062644636216,-0.33245067329738087,0.5567324356034922,-1.3298026931895235,False
reclaim_close_inside_range_units >= 0.786541923801 AND directional_improvement_range_units >= 0.21471170803,2,"[{'feature': 'reclaim_close_inside_range_units', 'op': '>=', 'threshold': 0.7865419238005553, 'quantile': 0.25}, {'feature': 'directional_improvement_range_units', 'op': '>=', 'threshold': 0.21471170802976264, 'quantile': 0.5}]",8,2,0.25,-0.125,0.07147768885802763,-0.8076923076923074,0.0769230769230773,-6.461538461538459,False
reclaim_close_inside_range_units >= 0.786541923801 AND directional_improvement_range_units <= 0.255466945921,2,"[{'feature': 'reclaim_close_inside_range_units', 'op': '>=', 'threshold': 0.7865419238005553, 'quantile': 0.25}, {'feature': 'directional_improvement_range_units', 'op': '<=', 'threshold': 0.25546694592127517, 'quantile': 0.75}]",8,2,0.25,-0.125,0.07147768885802763,-0.6662253366486904,0.2385996152586395,-5.3298026931895235,False
reclaim_close_inside_range_units >= 0.786541923801 AND directional_improvement_range_units >= 0.255466945921,2,"[{'feature': 'reclaim_close_inside_range_units', 'op': '>=', 'threshold': 0.7865419238005553, 'quantile': 0.25}, {'feature': 'directional_improvement_range_units', 'op': '>=', 'threshold': 0.25546694592127517, 'quantile': 0.75}]",4,1,0.25,-0.125,0.045586062644636216,-0.6153846153846148,0.17948717948718038,-2.461538461538459,False
reclaim_close_inside_range_units >= 0.786541923801 AND initial_risk_range_units <= 0.821954726364,2,"[{'feature': 'reclaim_close_inside_range_units', 'op': '>=', 'threshold': 0.7865419238005553, 'quantile': 0.25}, {'feature': 'initial_risk_range_units', 'op': '<=', 'threshold': 0.8219547263639353, 'quantile': 0.25}]",2,1,0.5,0.125,0.09452865480086614,-1.0,0.0,-2.0,False
reclaim_close_inside_range_units >= 0.786541923801 AND initial_risk_range_units >= 0.821954726364,2,"[{'feature': 'reclaim_close_inside_range_units', 'op': '>=', 'threshold': 0.7865419238005553, 'quantile': 0.25}, {'feature': 'initial_risk_range_units', 'op': '>=', 'threshold': 0.8219547263639353, 'quantile': 0.25}]",10,2,0.2,-0.175,0.056680947980693314,-0.5791341154727982,0.2760823556590022,-5.7913411547279825,False
reclaim_close_inside_range_units >= 0.786541923801 AND initial_risk_range_units <= 0.952684811809,2,"[{'feature': 'reclaim_close_inside_range_units', 'op': '>=', 'threshold': 0.7865419238005553, 'quantile': 0.25}, {'feature': 'initial_risk_range_units', 'op': '<=', 'threshold': 0.9526848118094255, 'quantile': 0.5}]",6,2,0.3333333333333333,-0.041666666666666685,0.09676933255921683,-0.5549671155315873,0.3340394613620953,-3.3298026931895235,False
reclaim_close_inside_range_units >= 0.786541923801 AND initial_risk_range_units >= 0.952684811809,2,"[{'feature': 'reclaim_close_inside_range_units', 'op': '>=', 'threshold': 0.7865419238005553, 'quantile': 0.25}, {'feature': 'initial_risk_range_units', 'op': '>=', 'threshold': 0.9526848118094255, 'quantile': 0.5}]",6,1,0.16666666666666666,-0.20833333333333334,0.03005258587173032,-0.7435897435897432,0.10769230769230823,-4.461538461538459,False
reclaim_close_inside_range_units >= 0.786541923801 AND initial_risk_range_units <= 1.31026395801,2,"[{'feature': 'reclaim_close_inside_range_units', 'op': '>=', 'threshold': 0.7865419238005553, 'quantile': 0.25}, {'feature': 'initial_risk_range_units', 'op': '<=', 'threshold': 1.3102639580060815, 'quantile': 0.75}]",9,2,0.2222222222222222,-0.1527777777777778,0.06322376231222723,-0.7033114103543915,0.20877466335130956,-6.3298026931895235,False
reclaim_close_inside_range_units >= 0.786541923801 AND initial_risk_range_units >= 1.31026395801,2,"[{'feature': 'reclaim_close_inside_range_units', 'op': '>=', 'threshold': 0.7865419238005553, 'quantile': 0.25}, {'feature': 'initial_risk_range_units', 'op': '>=', 'threshold': 1.3102639580060815, 'quantile': 0.75}]",3,1,0.3333333333333333,-0.041666666666666685,0.0614903152761605,-0.48717948717948634,0.26923076923077055,-1.461538461538459,False
reclaim_close_inside_range_units >= 0.786541923801 AND structural_target_distance_range_units <= 1.01904453724,2,"[{'feature': 'reclaim_close_inside_range_units', 'op': '>=', 'threshold': 0.7865419238005553, 'quantile': 0.25}, {'feature': 'structural_target_distance_range_units', 'op': '<=', 'threshold': 1.0190445372434982, 'quantile': 0.25}]",4,1,0.25,-0.125,0.045586062644636216,-0.6153846153846148,0.17948717948718038,-2.461538461538459,False
reclaim_close_inside_range_units >= 0.786541923801 AND structural_target_distance_range_units >= 1.01904453724,2,"[{'feature': 'reclaim_close_inside_range_units', 'op': '>=', 'threshold': 0.7865419238005553, 'quantile': 0.25}, {'feature': 'structural_target_distance_range_units', 'op': '>=', 'threshold': 1.0190445372434982, 'quantile': 0.25}]",8,2,0.25,-0.125,0.07147768885802763,-0.6662253366486904,0.2385996152586395,-5.3298026931895235,False
reclaim_close_inside_range_units >= 0.786541923801 AND structural_target_distance_range_units <= 1.10860006597,2,"[{'feature': 'reclaim_close_inside_range_units', 'op': '>=', 'threshold': 0.7865419238005553, 'quantile': 0.25}, {'feature': 'structural_target_distance_range_units', 'op': '<=', 'threshold': 1.1086000659690294, 'quantile': 0.5}]",7,2,0.2857142857142857,-0.0892857142857143,0.0822171657090155,-0.7802197802197799,0.08974358974359019,-5.461538461538459,False
reclaim_close_inside_range_units >= 0.786541923801 AND structural_target_distance_range_units >= 1.10860006597,2,"[{'feature': 'reclaim_close_inside_range_units', 'op': '>=', 'threshold': 0.7865419238005553, 'quantile': 0.25}, {'feature': 'structural_target_distance_range_units', 'op': '>=', 'threshold': 1.1086000659690294, 'quantile': 0.5}]",5,1,0.2,-0.175,0.03622316096978745,-0.4659605386379047,0.41754932670261913,-2.3298026931895235,False
reclaim_close_inside_range_units >= 0.786541923801 AND structural_target_distance_range_units <= 1.22797163375,2,"[{'feature': 'reclaim_close_inside_range_units', 'op': '>=', 'threshold': 0.7865419238005553, 'quantile': 0.25}, {'feature': 'structural_target_distance_range_units', 'op': '<=', 'threshold': 1.2279716337452877, 'quantile': 0.75}]",10,2,0.2,-0.175,0.056680947980693314,-0.846153846153846,0.05982905982906012,-8.46153846153846,False
reclaim_close_inside_range_units >= 0.786541923801 AND structural_target_distance_range_units >= 1.22797163375,2,"[{'feature': 'reclaim_close_inside_range_units', 'op': '>=', 'threshold': 0.7865419238005553, 'quantile': 0.25}, {'feature': 'structural_target_distance_range_units', 'op': '>=', 'threshold': 1.2279716337452877, 'quantile': 0.75}]",2,1,0.5,0.125,0.09452865480086614,0.33509865340523826,1.6701973068104765,0.6701973068104765,False
reclaim_close_inside_range_units >= 0.786541923801 AND structural_reward_r <= 0.80242228366,2,"[{'feature': 'reclaim_close_inside_range_units', 'op': '>=', 'threshold': 0.7865419238005553, 'quantile': 0.25}, {'feature': 'structural_reward_r', 'op': '<=', 'threshold': 0.8024222836602144, 'quantile': 0.25}]",3,1,0.3333333333333333,-0.041666666666666685,0.0614903152761605,-0.48717948717948634,0.26923076923077055,-1.461538461538459,False
reclaim_close_inside_range_units >= 0.786541923801 AND structural_reward_r >= 0.80242228366,2,"[{'feature': 'reclaim_close_inside_range_units', 'op': '>=', 'threshold': 0.7865419238005553, 'quantile': 0.25}, {'feature': 'structural_reward_r', 'op': '>=', 'threshold': 0.8024222836602144, 'quantile': 0.25}]",9,2,0.2222222222222222,-0.1527777777777778,0.06322376231222723,-0.7033114103543915,0.20877466335130956,-6.3298026931895235,False
reclaim_close_inside_range_units >= 0.786541923801 AND structural_reward_r <= 1.16560173697,2,"[{'feature': 'reclaim_close_inside_range_units', 'op': '>=', 'threshold': 0.7865419238005553, 'quantile': 0.25}, {'feature': 'structural_reward_r', 'op': '<=', 'threshold': 1.1656017369727043, 'quantile': 0.5}]",7,1,0.14285714285714285,-0.23214285714285715,0.02567895594897479,-0.7802197802197799,0.08974358974359019,-5.461538461538459,False
reclaim_close_inside_range_units >= 0.786541923801 AND structural_reward_r >= 1.16560173697,2,"[{'feature': 'reclaim_close_inside_range_units', 'op': '>=', 'threshold': 0.7865419238005553, 'quantile': 0.25}, {'feature': 'structural_reward_r', 'op': '>=', 'threshold': 1.1656017369727043, 'quantile': 0.5}]",5,2,0.4,0.025000000000000022,0.1176182311592533,-0.4659605386379047,0.41754932670261913,-2.3298026931895235,False
reclaim_close_inside_range_units >= 0.786541923801 AND structural_reward_r <= 1.35285896624,2,"[{'feature': 'reclaim_close_inside_range_units', 'op': '>=', 'threshold': 0.7865419238005553, 'quantile': 0.25}, {'feature': 'structural_reward_r', 'op': '<=', 'threshold': 1.3528589662436352, 'quantile': 0.75}]",10,2,0.2,-0.175,0.056680947980693314,-0.846153846153846,0.05982905982906012,-8.46153846153846,False
reclaim_close_inside_range_units >= 0.786541923801 AND structural_reward_r >= 1.35285896624,2,"[{'feature': 'reclaim_close_inside_range_units', 'op': '>=', 'threshold': 0.7865419238005553, 'quantile': 0.25}, {'feature': 'structural_reward_r', 'op': '>=', 'threshold': 1.3528589662436352, 'quantile': 0.75}]",2,1,0.5,0.125,0.09452865480086614,0.33509865340523826,1.6701973068104765,0.6701973068104765,False
reclaim_close_inside_range_units <= 0.851580400587 AND time_to_fill_min <= 0,2,"[{'feature': 'reclaim_close_inside_range_units', 'op': '<=', 'threshold': 0.8515804005869738, 'quantile': 0.5}, {'feature': 'time_to_fill_min', 'op': '<=', 'threshold': 0.0, 'quantile': 0.25}]",2,1,0.5,0.125,0.09452865480086614,-1.0,0.0,-2.0,False
reclaim_close_inside_range_units <= 0.851580400587 AND time_to_fill_min >= 0,2,"[{'feature': 'reclaim_close_inside_range_units', 'op': '<=', 'threshold': 0.8515804005869738, 'quantile': 0.5}, {'feature': 'time_to_fill_min', 'op': '>=', 'threshold': 0.0, 'quantile': 0.25}]",8,4,0.5,0.125,0.21521252682444186,-0.06373326577557761,0.8980267747590759,-0.5098661262046209,False
reclaim_close_inside_range_units <= 0.851580400587 AND time_to_fill_min <= 15,2,"[{'feature': 'reclaim_close_inside_range_units', 'op': '<=', 'threshold': 0.8515804005869738, 'quantile': 0.5}, {'feature': 'time_to_fill_min', 'op': '<=', 'threshold': 15.0, 'quantile': 0.5}]",6,4,0.6666666666666666,0.29166666666666663,0.29998832134152864,0.2483556456325632,1.4967112912651264,1.4901338737953793,True
reclaim_close_inside_range_units <= 0.851580400587 AND time_to_fill_min >= 15,2,"[{'feature': 'reclaim_close_inside_range_units', 'op': '<=', 'threshold': 0.8515804005869738, 'quantile': 0.5}, {'feature': 'time_to_fill_min', 'op': '>=', 'threshold': 15.0, 'quantile': 0.5}]",5,2,0.4,0.025000000000000022,0.1176182311592533,-0.036012686603019484,0.9399788556616343,-0.18006343301509742,False
reclaim_close_inside_range_units <= 0.851580400587 AND time_to_fill_min <= 41.25,2,"[{'feature': 'reclaim_close_inside_range_units', 'op': '<=', 'threshold': 0.8515804005869738, 'quantile': 0.5}, {'feature': 'time_to_fill_min', 'op': '<=', 'threshold': 41.25, 'quantile': 0.75}]",7,4,0.5714285714285714,0.1964285714285714,0.2504542304090258,0.0700191248279113,1.1225334684488448,0.4901338737953791,False
reclaim_close_inside_range_units <= 0.851580400587 AND time_to_fill_min >= 41.25,2,"[{'feature': 'reclaim_close_inside_range_units', 'op': '<=', 'threshold': 0.8515804005869738, 'quantile': 0.5}, {'feature': 'time_to_fill_min', 'op': '>=', 'threshold': 41.25, 'quantile': 0.75}]",1,0,0.0,-0.375,0.0,-1.0,0.0,-1.0,False
