role,partition,dev_block,execution_start,component,parent_entry_ts,entry_ts,exit_ts,exit_reason,baseline_pnl,baseline_pnl_5bps,outcome,H,L,R,e20_ts,entry_to_e20_min,break_to_e20_min,e20_bar_close_R,e20_bar_close_vs_E20_R,running_mfe_R_at_E20,running_mae_R_to_E20,closes_gt_H_to_E20,closes_ge_E10_to_E20
CENTRAL,development,0.0,2022-03-16 18:00:00+00:00,PARENT,2022-03-16 19:10:00+00:00,2022-03-16 19:10:00+00:00,2022-03-16 19:15:00+00:00,TARGET,3.883723667176597,3.633723667176597,E20_TO_E40_CONTINUATION,84.97,83.32,1.6500000000000057,2022-03-16 19:10:00+00:00,0.0,0.0,0.21212121212120794,0.012121212121207925,0.21212121212120794,0.581818181818176,1,1
CENTRAL,development,0.0,2022-03-21 18:00:00+00:00,PARENT,2022-03-22 02:25:00+00:00,2022-03-22 02:25:00+00:00,2022-03-22 03:00:00+00:00,FAILED_BREAK,-0.2219755826858849,-0.4719755826858849,E20_STALLER,90.1,87.39,2.7099999999999937,2022-03-22 03:00:00+00:00,35.0,30.0,0.2140221402214073,0.014022140221407298,0.25092250922509535,0.1402214022140208,6,2
CENTRAL,development,0.0,2022-03-24 18:00:00+00:00,PARENT,2022-03-24 19:05:00+00:00,2022-03-24 19:05:00+00:00,2022-03-24 19:50:00+00:00,FAILED_BREAK,-0.2433563710697583,-0.4933563710697584,E20_STALLER,102.73,99.82,2.910000000000011,2022-03-24 19:20:00+00:00,15.0,15.0,0.23367697594501377,0.03367697594501376,0.2577319587628856,0.12714776632302516,4,1
CENTRAL,development,0.0,2022-03-27 18:00:00+00:00,PARENT,2022-03-27 18:00:00+00:00,2022-03-27 18:00:00+00:00,2022-03-27 18:15:00+00:00,TARGET,3.7254901960784848,3.4754901960784848,E20_TO_E40_CONTINUATION,102.0,100.1,1.9000000000000057,2022-03-27 18:10:00+00:00,10.0,10.0,0.27368421052631287,0.07368421052631285,0.29473684210526346,0.04736842105263323,3,2
CENTRAL,development,0.0,2022-04-09 18:00:00+00:00,PARENT,2022-04-09 23:25:00+00:00,2022-04-09 23:25:00+00:00,2022-04-09 23:30:00+00:00,TARGET,4.563758389261707,4.313758389261707,E20_TO_E40_CONTINUATION,111.75,109.2,2.549999999999997,2022-04-09 23:30:00+00:00,5.0,0.0,0.6196078431372549,0.4196078431372549,0.7607843137254902,0.25098039215686324,1,1
CENTRAL,development,0.0,2022-04-10 18:00:00+00:00,PARENT,2022-04-10 18:00:00+00:00,2022-04-10 18:00:00+00:00,2022-04-10 18:50:00+00:00,FAILED_BREAK,-0.1305823974928066,-0.3805823974928066,E20_STALLER,114.87,110.56,4.310000000000002,2022-04-10 18:10:00+00:00,10.0,10.0,0.2204176334106701,0.0204176334106701,0.262180974477957,0.05800464037122967,3,1
CENTRAL,development,0.0,2022-04-13 18:00:00+00:00,PARENT,2022-04-14 01:20:00+00:00,2022-04-14 01:20:00+00:00,2022-04-14 03:10:00+00:00,FAILED_BREAK,-0.8021138057940913,-1.0521138057940913,E20_STALLER,105.97,102.46,3.510000000000005,2022-04-14 01:25:00+00:00,5.0,5.0,0.18233618233618223,-0.017663817663817777,0.2222222222222222,0.09116809116808909,2,1
CENTRAL,development,0.0,2022-04-18 18:00:00+00:00,PARENT,2022-04-18 18:00:00+00:00,2022-04-18 18:00:00+00:00,2022-04-18 18:15:00+00:00,FAILED_BREAK,-0.3459181656454424,-0.5959181656454424,E20_STALLER,101.18,97.01,4.170000000000002,2022-04-18 18:15:00+00:00,15.0,15.0,0.17505995203836677,-0.024940047961633238,0.30215827338129264,0.06474820143885135,3,1
CENTRAL,development,0.0,2022-04-19 18:00:00+00:00,PARENT,2022-04-19 22:35:00+00:00,2022-04-19 22:35:00+00:00,2022-04-20 05:55:00+00:00,TIME,-2.717391304347838,-2.9673913043478386,E20_STALLER,108.56,105.27,3.2900000000000063,2022-04-20 00:10:00+00:00,95.0,,0.18844984802431713,-0.011550151975682876,0.28875379939209755,0.25531914893617075,3,1
CENTRAL,development,0.0,2022-04-25 18:00:00+00:00,PARENT,2022-04-25 18:45:00+00:00,2022-04-25 18:45:00+00:00,2022-04-25 18:50:00+00:00,TARGET,6.147334475461008,5.897334475461008,E20_TO_E40_CONTINUATION,99.23,96.18,3.049999999999997,2022-04-25 18:45:00+00:00,0.0,0.0,0.22950819672131262,0.029508196721312607,0.314754098360654,0.09508196721311689,1,1
CENTRAL,development,0.0,2022-05-04 18:00:00+00:00,PARENT,2022-05-04 18:45:00+00:00,2022-05-04 18:45:00+00:00,2022-05-04 18:50:00+00:00,TARGET,4.688030800588883,4.438030800588883,E20_TO_E40_CONTINUATION,88.31,86.24,2.0700000000000074,2022-05-04 18:45:00+00:00,0.0,0.0,0.840579710144922,0.640579710144922,0.9130434782608666,0.2608695652173934,1,1
CENTRAL,development,0.0,2022-05-12 18:00:00+00:00,PARENT,2022-05-13 03:05:00+00:00,2022-05-13 03:05:00+00:00,2022-05-13 03:20:00+00:00,FAILED_BREAK,-2.7350081037276763,-2.9850081037276768,E20_STALLER,49.36,42.94,6.420000000000002,2022-05-13 03:10:00+00:00,5.0,5.0,0.040498442367600924,-0.1595015576323991,0.21339563862928304,0.22429906542056033,2,0
CENTRAL,development,0.0,2022-05-14 18:00:00+00:00,PARENT,2022-05-14 18:00:00+00:00,2022-05-14 18:00:00+00:00,2022-05-14 18:10:00+00:00,TARGET,13.036371066612151,12.786371066612151,E20_TO_E40_CONTINUATION,48.94,45.75,3.1899999999999977,2022-05-14 18:10:00+00:00,10.0,5.0,0.35109717868338725,0.15109717868338723,0.576802507836992,0.16614420062695973,2,1
CENTRAL,development,0.0,2022-05-15 18:00:00+00:00,PARENT,2022-05-15 18:10:00+00:00,2022-05-15 18:10:00+00:00,2022-05-15 18:30:00+00:00,FAILED_BREAK,-0.1825483753195023,-0.4325483753195023,E20_STALLER,54.78,52.16,2.6200000000000045,2022-05-15 18:15:00+00:00,5.0,5.0,0.25954198473282386,0.05954198473282385,0.3320610687022885,0.14885496183206104,2,1
CENTRAL,development,0.0,2022-05-25 18:00:00+00:00,PARENT,2022-05-25 18:30:00+00:00,2022-05-25 18:30:00+00:00,2022-05-26 05:00:00+00:00,REFERENCE_INVALIDATION,-11.972984036021316,-12.222984036021318,E20_STALLER,48.86,47.78,1.0799999999999983,2022-05-25 19:05:00+00:00,35.0,,0.07407407407407261,-0.12592592592592738,0.20370370370370297,0.4722222222222211,2,1
CENTRAL,development,0.0,2022-05-28 18:00:00+00:00,PARENT,2022-05-28 19:10:00+00:00,2022-05-28 19:10:00+00:00,2022-05-28 19:55:00+00:00,TARGET,9.269406392694025,9.019406392694025,E20_TO_E40_CONTINUATION,43.8,41.77,2.029999999999994,2022-05-28 19:45:00+00:00,35.0,,0.21674876847290941,0.016748768472909403,0.2216748768472927,0.18226600985221603,2,1
CENTRAL,development,0.0,2022-05-29 18:00:00+00:00,PARENT,2022-05-30 01:35:00+00:00,2022-05-30 01:35:00+00:00,2022-05-30 01:50:00+00:00,TARGET,4.671661524900839,4.421661524900839,E20_TO_E40_CONTINUATION,45.38,44.32,1.0600000000000025,2022-05-30 01:35:00+00:00,0.0,0.0,0.17924528301886536,-0.020754716981134652,0.3962264150943336,0.16037735849056728,1,1
CENTRAL,development,0.0,2022-05-30 18:00:00+00:00,PARENT,2022-05-30 20:20:00+00:00,2022-05-30 20:20:00+00:00,2022-05-30 20:25:00+00:00,TARGET,4.574881312041423,4.324881312041423,E20_TO_E40_CONTINUATION,46.34,45.28,1.0600000000000025,2022-05-30 20:25:00+00:00,5.0,5.0,0.43396226415093647,0.23396226415093646,0.6132075471698085,0.3490566037735884,2,2
CENTRAL,development,0.0,2022-06-02 18:00:00+00:00,PARENT,2022-06-02 22:40:00+00:00,2022-06-02 22:40:00+00:00,2022-06-02 22:50:00+00:00,FAILED_BREAK,-1.818622696411254,-2.0686226964112544,E20_STALLER,41.24,39.92,1.3200000000000005,2022-06-02 22:40:00+00:00,0.0,0.0,0.02272727272727358,-0.17727272727272642,0.348484848484849,0.1363636363636361,1,0
CENTRAL,development,0.0,2022-06-03 18:00:00+00:00,PARENT,2022-06-03 19:05:00+00:00,2022-06-03 19:05:00+00:00,2022-06-03 21:15:00+00:00,TARGET,4.214360041623233,3.964360041623233,E20_TO_E40_CONTINUATION,38.44,37.63,0.8099999999999952,2022-06-03 21:15:00+00:00,130.0,,0.3580246913580258,0.15802469135802577,0.4074074074074165,0.4444444444444464,2,1
CENTRAL,development,0.0,2022-06-04 18:00:00+00:00,PARENT,2022-06-04 21:30:00+00:00,2022-06-04 21:30:00+00:00,2022-06-04 21:40:00+00:00,TARGET,8.152599947739759,7.902599947739758,E20_TO_E40_CONTINUATION,38.27,36.71,1.5600000000000025,2022-06-04 21:30:00+00:00,0.0,0.0,0.26923076923076533,0.06923076923076532,0.4038461538461503,0.07692307692307972,1,1
CENTRAL,development,0.0,2022-06-05 18:00:00+00:00,PARENT,2022-06-06 01:20:00+00:00,2022-06-06 01:20:00+00:00,2022-06-06 01:50:00+00:00,TARGET,7.458975634012988,7.208975634012988,E20_TO_E40_CONTINUATION,40.22,38.72,1.5,2022-06-06 01:25:00+00:00,5.0,0.0,0.19333333333333277,-0.006666666666667237,0.37333333333333485,0.23999999999999963,1,1
CENTRAL,development,0.0,2022-06-15 18:00:00+00:00,PARENT,2022-06-15 18:00:00+00:00,2022-06-15 18:00:00+00:00,2022-06-15 18:40:00+00:00,TARGET,10.227272727272751,9.977272727272751,E20_TO_E40_CONTINUATION,29.92,28.39,1.5300000000000011,2022-06-15 18:00:00+00:00,0.0,,-0.6732026143790852,-0.8732026143790852,0.3725490196078407,0.849673202614379,0,0
CENTRAL,development,0.0,2022-06-17 18:00:00+00:00,PARENT,2022-06-17 18:10:00+00:00,2022-06-17 18:10:00+00:00,2022-06-17 18:30:00+00:00,FAILED_BREAK,-0.1570351758793942,-0.4070351758793942,E20_STALLER,31.84,30.79,1.0500000000000007,2022-06-17 18:10:00+00:00,0.0,0.0,0.16190476190476003,-0.038095238095239986,0.1999999999999973,0.11428571428571516,1,1
CENTRAL,development,0.0,2022-06-18 18:00:00+00:00,PARENT,2022-06-18 22:20:00+00:00,2022-06-18 22:20:00+00:00,2022-06-18 22:25:00+00:00,TARGET,8.814887365328094,8.564887365328094,E20_TO_E40_CONTINUATION,30.63,29.28,1.349999999999998,2022-06-18 22:20:00+00:00,0.0,0.0,0.18518518518518545,-0.014814814814814559,0.644444444444446,0.46666666666666656,1,1
CENTRAL,development,0.0,2022-06-19 18:00:00+00:00,PARENT,2022-06-19 18:55:00+00:00,2022-06-19 18:55:00+00:00,2022-06-19 19:05:00+00:00,FAILED_BREAK,0.1485884101040113,-0.1014115898959886,E20_STALLER,33.65,31.58,2.0700000000000003,2022-06-19 19:00:00+00:00,5.0,5.0,0.0,-0.2,0.3140096618357481,0.3961352657004832,1,1
CENTRAL,development,0.0,2022-06-20 18:00:00+00:00,PARENT,2022-06-21 05:30:00+00:00,2022-06-21 05:30:00+00:00,2022-06-21 05:55:00+00:00,TIME,6.130790190735591,5.880790190735591,E20_STALLER,36.7,34.15,2.5500000000000043,2022-06-21 05:45:00+00:00,15.0,10.0,0.2509803921568626,0.050980392156862564,0.3058823529411736,0.18431372549019812,3,1
CENTRAL,development,0.0,2022-06-23 18:00:00+00:00,PARENT,2022-06-23 23:45:00+00:00,2022-06-23 23:45:00+00:00,2022-06-24 03:15:00+00:00,TARGET,12.717363093693312,12.467363093693312,E20_TO_E40_CONTINUATION,38.53,36.08,2.450000000000003,2022-06-24 02:30:00+00:00,165.0,,0.2163265306122451,0.016326530612245094,0.28979591836734697,0.3632653061224488,6,2
CENTRAL,development,0.0,2022-06-24 18:00:00+00:00,PARENT,2022-06-24 19:55:00+00:00,2022-06-24 19:55:00+00:00,2022-06-24 20:00:00+00:00,TARGET,8.41030627126882,8.16030627126882,E20_TO_E40_CONTINUATION,41.14,39.41,1.730000000000004,2022-06-24 20:00:00+00:00,5.0,0.0,0.33526011560693464,0.13526011560693463,0.7745664739884354,0.15606936416185116,1,1
CENTRAL,development,0.0,2022-06-27 18:00:00+00:00,PARENT,2022-06-27 18:15:00+00:00,2022-06-27 18:15:00+00:00,2022-06-27 19:20:00+00:00,REFERENCE_INVALIDATION,-11.9322555812163,-12.1822555812163,E20_STALLER,38.97,38.13,0.8399999999999963,2022-06-27 18:30:00+00:00,15.0,,0.17857142857142766,-0.02142857142857235,0.21428571428571488,0.4761904761904766,1,1
CENTRAL,development,0.0,2022-06-30 18:00:00+00:00,PARENT,2022-06-30 22:45:00+00:00,2022-06-30 22:45:00+00:00,2022-06-30 23:50:00+00:00,TARGET,11.324200913242043,11.074200913242043,E20_TO_E40_CONTINUATION,32.85,30.99,1.860000000000003,2022-06-30 23:45:00+00:00,60.0,,0.3172043010752663,0.1172043010752663,0.37096774193548204,0.3817204301075267,1,1
CENTRAL,development,1.0,2022-07-01 18:00:00+00:00,PARENT,2022-07-01 18:05:00+00:00,2022-07-01 18:05:00+00:00,2022-07-01 20:15:00+00:00,TARGET,7.344972907886826,7.094972907886826,E20_TO_E40_CONTINUATION,33.22,32.0,1.2199999999999989,2022-07-01 20:05:00+00:00,120.0,,0.2622950819672136,0.06229508196721356,0.30327868852459416,0.3196721311475417,6,2
CENTRAL,development,1.0,2022-07-02 18:00:00+00:00,PARENT,2022-07-02 18:05:00+00:00,2022-07-02 18:05:00+00:00,2022-07-02 21:50:00+00:00,TARGET,4.385701411835363,4.135701411835363,E20_TO_E40_CONTINUATION,33.29,32.56,0.7299999999999969,2022-07-02 18:50:00+00:00,45.0,,0.13698630136986556,-0.06301369863013445,0.2739726027397311,0.4794520547945246,1,1
CENTRAL,development,1.0,2022-07-05 18:00:00+00:00,PARENT,2022-07-05 18:35:00+00:00,2022-07-05 18:35:00+00:00,2022-07-05 18:50:00+00:00,TARGET,6.66666666666671,6.41666666666671,E20_TO_E40_CONTINUATION,34.2,33.06,1.1400000000000006,2022-07-05 18:35:00+00:00,0.0,0.0,0.22807017543859462,0.028070175438594608,0.2631578947368395,0.12280701754386009,1,1
CENTRAL,development,1.0,2022-07-06 18:00:00+00:00,PARENT,2022-07-06 18:00:00+00:00,2022-07-06 18:00:00+00:00,2022-07-06 18:40:00+00:00,TARGET,4.291609353507586,4.041609353507586,E20_TO_E40_CONTINUATION,36.35,35.57,0.7800000000000011,2022-07-06 18:35:00+00:00,35.0,,0.12820512820512983,-0.07179487179487018,0.25641025641025056,0.7820512820512802,2,1
CENTRAL,development,1.0,2022-07-09 18:00:00+00:00,PARENT,2022-07-09 18:00:00+00:00,2022-07-09 18:00:00+00:00,2022-07-10 00:50:00+00:00,REFERENCE_INVALIDATION,-13.964313421256758,-14.214313421256758,E20_STALLER,38.67,37.74,0.9299999999999996,2022-07-09 18:35:00+00:00,35.0,,0.12903225806451343,-0.07096774193548658,0.3440860215053768,0.2795698924731239,2,2
CENTRAL,development,1.0,2022-07-15 18:00:00+00:00,PARENT,2022-07-15 19:45:00+00:00,2022-07-15 19:45:00+00:00,2022-07-15 19:50:00+00:00,TARGET,6.5308254963427625,6.2808254963427625,E20_TO_E40_CONTINUATION,38.28,37.03,1.25,2022-07-15 19:50:00+00:00,5.0,0.0,0.36800000000000066,0.16800000000000065,0.4159999999999968,0.11999999999999886,1,1
CENTRAL,development,1.0,2022-07-17 18:00:00+00:00,PARENT,2022-07-18 02:35:00+00:00,2022-07-18 02:35:00+00:00,2022-07-18 02:45:00+00:00,TARGET,7.738693467336688,7.488693467336688,E20_TO_E40_CONTINUATION,39.8,38.26,1.5399999999999991,2022-07-18 02:40:00+00:00,5.0,0.0,0.3181818181818197,0.11818181818181966,0.39610389610389596,0.09740259740259653,1,1
CENTRAL,development,1.0,2022-07-18 18:00:00+00:00,PARENT,2022-07-18 23:40:00+00:00,2022-07-18 23:40:00+00:00,2022-07-18 23:45:00+00:00,TARGET,9.210526315789448,8.960526315789446,E20_TO_E40_CONTINUATION,42.56,40.6,1.9600000000000009,2022-07-18 23:45:00+00:00,5.0,5.0,0.24489795918367177,0.04489795918367176,0.4285714285714265,0.1785714285714292,2,1
CENTRAL,development,1.0,2022-07-23 18:00:00+00:00,PARENT,2022-07-24 05:10:00+00:00,2022-07-24 05:10:00+00:00,2022-07-24 05:40:00+00:00,TARGET,7.015810276679857,6.765810276679857,E20_TO_E40_CONTINUATION,40.48,39.06,1.4199999999999946,2022-07-24 05:15:00+00:00,5.0,5.0,0.21126760563380662,0.011267605633806604,0.23239436619718778,0.2323943661971828,2,1
CENTRAL,development,1.0,2022-07-24 18:00:00+00:00,PARENT,2022-07-24 21:45:00+00:00,2022-07-24 21:45:00+00:00,2022-07-24 22:35:00+00:00,TARGET,5.324298160697016,5.074298160697016,E20_TO_E40_CONTINUATION,41.32,40.22,1.1000000000000014,2022-07-24 21:45:00+00:00,0.0,0.0,0.1545454545454559,-0.04545454545454411,0.227272727272727,0.12727272727272762,1,1
CENTRAL,development,1.0,2022-07-27 18:00:00+00:00,PARENT,2022-07-27 18:00:00+00:00,2022-07-27 18:00:00+00:00,2022-07-27 18:05:00+00:00,TARGET,6.025059984004266,5.775059984004266,E20_TO_E40_CONTINUATION,37.51,36.38,1.1299999999999957,2022-07-27 18:00:00+00:00,0.0,0.0,0.28318584070796593,0.08318584070796592,1.070796460176996,0.6371681415929218,1,1
CENTRAL,development,1.0,2022-07-28 18:00:00+00:00,PARENT,2022-07-28 20:25:00+00:00,2022-07-28 20:25:00+00:00,2022-07-28 23:25:00+00:00,FAILED_BREAK,-0.1163873370577106,-0.3663873370577106,E20_STALLER,42.96,39.53,3.43,2022-07-28 20:30:00+00:00,5.0,5.0,0.2594752186588923,0.05947521865889227,0.2682215743440238,0.04081632653061241,2,2
CENTRAL,development,1.0,2022-07-31 18:00:00+00:00,PARENT,2022-07-31 18:05:00+00:00,2022-07-31 18:05:00+00:00,2022-07-31 18:10:00+00:00,TARGET,3.8262435291470656,3.5762435291470664,E20_TO_E40_CONTINUATION,44.43,43.58,0.8500000000000014,2022-07-31 18:05:00+00:00,0.0,0.0,0.36470588235294327,0.16470588235294326,0.36470588235294327,0.29411764705882304,1,1
CENTRAL,development,1.0,2022-08-04 18:00:00+00:00,PARENT,2022-08-05 02:00:00+00:00,2022-08-05 02:00:00+00:00,2022-08-05 05:55:00+00:00,TIME,7.0796460176991705,6.8296460176991705,E20_STALLER,39.55,37.9,1.6499999999999986,2022-08-05 03:15:00+00:00,75.0,,0.21818181818181803,0.01818181818181802,0.24242424242424607,0.09696969696969499,10,1
CENTRAL,development,1.0,2022-08-06 18:00:00+00:00,PARENT,2022-08-06 18:40:00+00:00,2022-08-06 18:40:00+00:00,2022-08-06 20:20:00+00:00,FAILED_BREAK,-0.8620689655172709,-1.1120689655172709,E20_STALLER,40.6,39.83,0.7700000000000031,2022-08-06 19:00:00+00:00,20.0,20.0,0.32467532467532334,0.12467532467532333,0.3376623376623337,0.1298701298701312,5,2
CENTRAL,development,1.0,2022-08-07 18:00:00+00:00,PARENT,2022-08-07 20:25:00+00:00,2022-08-07 20:25:00+00:00,2022-08-07 20:35:00+00:00,TARGET,2.941897523902948,2.691897523902948,E20_TO_E40_CONTINUATION,40.79,40.19,0.6000000000000014,2022-08-07 20:25:00+00:00,0.0,0.0,0.03333333333333847,-0.16666666666666155,0.2999999999999988,0.06666666666666508,1,0
CENTRAL,development,1.0,2022-08-10 18:00:00+00:00,PARENT,2022-08-10 21:30:00+00:00,2022-08-10 21:30:00+00:00,2022-08-10 21:35:00+00:00,TARGET,3.58068315665494,3.33068315665494,E20_TO_E40_CONTINUATION,42.45,41.69,0.7600000000000051,2022-08-10 21:35:00+00:00,5.0,5.0,-0.184210526315789,-0.384210526315789,0.5263157894736789,0.368421052631578,1,0
CENTRAL,development,1.0,2022-08-12 18:00:00+00:00,PARENT,2022-08-12 18:40:00+00:00,2022-08-12 18:40:00+00:00,2022-08-12 18:50:00+00:00,FAILED_BREAK,-1.380897583429297,-1.630897583429297,E20_STALLER,43.45,42.45,1.0,2022-08-12 18:40:00+00:00,0.0,0.0,0.05999999999999517,-0.14000000000000484,0.27999999999999403,0.10999999999999943,1,0
CENTRAL,development,1.0,2022-08-13 18:00:00+00:00,PARENT,2022-08-13 18:05:00+00:00,2022-08-13 18:05:00+00:00,2022-08-13 21:25:00+00:00,TARGET,3.165098374679154,2.915098374679154,E20_TO_E40_CONTINUATION,46.76,46.02,0.7399999999999949,2022-08-13 21:20:00+00:00,195.0,,0.2027027027027022,0.0027027027027021755,0.24324324324324453,0.8513513513513511,3,1
CENTRAL,development,1.0,2022-08-14 18:00:00+00:00,PARENT,2022-08-15 02:25:00+00:00,2022-08-15 02:25:00+00:00,2022-08-15 02:55:00+00:00,TARGET,6.798008226888919,6.548008226888919,E20_TO_E40_CONTINUATION,46.19,44.62,1.5700000000000005,2022-08-15 02:30:00+00:00,5.0,5.0,0.19108280254777335,-0.00891719745222666,0.2292993630573244,0.15286624203821325,2,1
CENTRAL,development,1.0,2022-08-16 18:00:00+00:00,PARENT,2022-08-16 18:10:00+00:00,2022-08-16 18:10:00+00:00,2022-08-17 02:30:00+00:00,TARGET,4.227941176470629,3.9779411764706287,E20_TO_E40_CONTINUATION,43.52,42.6,0.9200000000000016,2022-08-17 00:35:00+00:00,385.0,,0.13043478260869265,-0.06956521739130736,0.21739130434782108,1.0869565217391286,1,1
CENTRAL,development,1.0,2022-08-17 18:00:00+00:00,PARENT,2022-08-17 18:00:00+00:00,2022-08-17 18:00:00+00:00,2022-08-17 19:25:00+00:00,REFERENCE_INVALIDATION,-11.298076923076994,-11.548076923076994,E20_STALLER,41.6,40.72,0.8800000000000026,2022-08-17 18:00:00+00:00,0.0,,-0.1477272727272752,-0.3477272727272752,0.3068181818181764,0.32954545454545264,0,0
CENTRAL,development,1.0,2022-08-21 18:00:00+00:00,PARENT,2022-08-21 20:50:00+00:00,2022-08-21 20:50:00+00:00,2022-08-21 21:00:00+00:00,FAILED_BREAK,-3.010399562123678,-3.260399562123678,E20_STALLER,36.54,35.55,0.990000000000002,2022-08-21 20:50:00+00:00,0.0,0.0,0.24242424242424396,0.042424242424243946,0.4040404040404018,0.2626262626262601,1,1
CENTRAL,development,1.0,2022-08-22 18:00:00+00:00,PARENT,2022-08-22 20:05:00+00:00,2022-08-22 20:05:00+00:00,2022-08-22 23:45:00+00:00,TARGET,5.596801827527198,5.346801827527198,E20_TO_E40_CONTINUATION,35.02,34.04,0.980000000000004,2022-08-22 23:40:00+00:00,215.0,,0.20408163265305604,0.004081632653056028,0.24489795918366725,0.5918367346938807,2,1
CENTRAL,development,1.0,2022-08-29 18:00:00+00:00,PARENT,2022-08-29 23:25:00+00:00,2022-08-29 23:25:00+00:00,2022-08-29 23:45:00+00:00,TARGET,4.707339733663662,4.457339733663662,E20_TO_E40_CONTINUATION,32.29,31.53,0.759999999999998,2022-08-29 23:35:00+00:00,10.0,5.0,0.22368421052631862,0.02368421052631861,0.26315789473684653,0.13157894736842327,2,2
CENTRAL,development,1.0,2022-09-03 18:00:00+00:00,PARENT,2022-09-03 22:15:00+00:00,2022-09-03 22:15:00+00:00,2022-09-04 02:00:00+00:00,TARGET,1.3465854440525282,1.0965854440525282,E20_TO_E40_CONTINUATION,31.19,30.98,0.2100000000000008,2022-09-04 00:25:00+00:00,130.0,,0.09523809523809285,-0.10476190476190717,0.3333333333333334,0.9523809523809623,1,0
CENTRAL,development,1.0,2022-09-05 18:00:00+00:00,PARENT,2022-09-05 21:05:00+00:00,2022-09-05 21:05:00+00:00,2022-09-05 21:20:00+00:00,FAILED_BREAK,-0.3124023742580584,-0.5624023742580584,E20_STALLER,32.01,31.37,0.639999999999997,2022-09-05 21:10:00+00:00,5.0,5.0,0.140625000000006,-0.059374999999994016,0.21875000000000192,0.09374999999999843,2,1
CENTRAL,development,1.0,2022-09-07 18:00:00+00:00,PARENT,2022-09-07 20:15:00+00:00,2022-09-07 20:15:00+00:00,2022-09-07 21:00:00+00:00,TARGET,7.171561051004582,6.921561051004582,E20_TO_E40_CONTINUATION,32.35,31.19,1.16,2022-09-07 20:20:00+00:00,5.0,0.0,0.1551724137931032,-0.04482758620689681,0.3103448275862064,0.29310344827586504,1,1
CENTRAL,development,1.0,2022-09-08 18:00:00+00:00,PARENT,2022-09-09 00:10:00+00:00,2022-09-09 00:10:00+00:00,2022-09-09 00:30:00+00:00,TARGET,6.650971159505525,6.400971159505525,E20_TO_E40_CONTINUATION,33.98,32.85,1.1299999999999957,2022-09-09 00:15:00+00:00,5.0,5.0,0.1504424778761083,-0.04955752212389172,0.20353982300885387,0.11504424778760704,2,2
CENTRAL,development,1.0,2022-09-10 18:00:00+00:00,PARENT,2022-09-10 18:05:00+00:00,2022-09-10 18:05:00+00:00,2022-09-10 19:35:00+00:00,FAILED_BREAK,-0.1436368859523695,-0.3936368859523695,E20_STALLER,34.81,34.27,0.5399999999999991,2022-09-10 18:30:00+00:00,25.0,0.0,0.20370370370370297,0.0037037037037029596,0.27777777777777557,0.3148148148148185,1,1
CENTRAL,development,1.0,2022-09-11 18:00:00+00:00,PARENT,2022-09-12 01:45:00+00:00,2022-09-12 01:45:00+00:00,2022-09-12 02:00:00+00:00,FAILED_BREAK,-2.637423653525872,-2.8874236535258726,E20_STALLER,36.02,34.66,1.3600000000000063,2022-09-12 01:45:00+00:00,0.0,,-0.09558823529411908,-0.2955882352941191,0.22794117647058362,0.375000000000002,0,0
CENTRAL,development,1.0,2022-09-12 18:00:00+00:00,PARENT,2022-09-13 03:45:00+00:00,2022-09-13 03:45:00+00:00,2022-09-13 03:50:00+00:00,TARGET,7.836990595611271,7.586990595611271,E20_TO_E40_CONTINUATION,38.28,36.78,1.5,2022-09-13 03:45:00+00:00,0.0,0.0,0.14000000000000057,-0.05999999999999944,0.30666666666666725,0.15333333333333599,1,1
CENTRAL,development,1.0,2022-09-14 18:00:00+00:00,PARENT,2022-09-14 21:45:00+00:00,2022-09-14 21:45:00+00:00,2022-09-14 21:50:00+00:00,TARGET,3.2076032076032712,2.9576032076032712,E20_TO_E40_CONTINUATION,33.67,33.13,0.5399999999999991,2022-09-14 21:50:00+00:00,5.0,0.0,0.22222222222221782,0.022222222222217813,0.40740740740740594,0.40740740740740594,1,1
CENTRAL,development,1.0,2022-09-16 18:00:00+00:00,PARENT,2022-09-17 00:25:00+00:00,2022-09-17 00:25:00+00:00,2022-09-17 04:10:00+00:00,TARGET,6.515058389674255,6.265058389674255,E20_TO_E40_CONTINUATION,32.54,31.48,1.0599999999999987,2022-09-17 00:25:00+00:00,0.0,0.0,0.15094339622641875,-0.04905660377358126,0.2169811320754757,0.06603773584905695,1,1
CENTRAL,development,1.0,2022-09-17 18:00:00+00:00,PARENT,2022-09-17 22:10:00+00:00,2022-09-17 22:10:00+00:00,2022-09-18 05:55:00+00:00,TIME,1.6369047619047006,1.3869047619047006,E20_STALLER,33.6,32.78,0.8200000000000003,2022-09-17 23:25:00+00:00,75.0,,0.18292682926829087,-0.017073170731709136,0.2195121951219508,0.2560975609756107,2,1
CENTRAL,development,1.0,2022-09-19 18:00:00+00:00,PARENT,2022-09-19 19:00:00+00:00,2022-09-19 19:00:00+00:00,2022-09-19 19:10:00+00:00,FAILED_BREAK,-1.230769230769202,-1.480769230769202,E20_STALLER,32.5,31.65,0.8500000000000014,2022-09-19 19:10:00+00:00,10.0,10.0,0.12941176470588148,-0.07058823529411853,0.2705882352941135,0.17647058823529216,2,1
