variant,tp_multiple,use_be,partition,regime,clock_block,obs_start,obs_end,reclaim_complete_ts,H,L,R4,limit_px,hard_stop_px,filled,cancel_reason,fill_ts,entry_px,initial_risk_px,initial_risk_pct,target_px,exit_ts,exit_px,exit_reason,gross_return,net_pnl_usd,hold_minutes,rebreak_confirmed
B_R1_5_BE,1.5,True,development,BULL,12-16,2023-01-04 12:00:00+00:00,2023-01-04 16:00:00+00:00,2023-01-04 12:25:00+00:00,16913.6,16824.5,89.09999999999854,16828.955,16846.775,True,,2023-01-04 12:25:00+00:00,16828.955,17.81999999999971,0.0010588892774387778,16802.225000000002,2023-01-04 12:35:00+00:00,16828.2,EARLY_HOLD_EXIT,4.4863154010514534e-05,-0.37756842299474275,10.0,False
B_R2_BE,2.0,True,development,BULL,12-16,2023-01-04 12:00:00+00:00,2023-01-04 16:00:00+00:00,2023-01-04 12:25:00+00:00,16913.6,16824.5,89.09999999999854,16828.955,16846.775,True,,2023-01-04 12:25:00+00:00,16828.955,17.81999999999971,0.0010588892774387778,16793.315000000002,2023-01-04 12:35:00+00:00,16828.2,EARLY_HOLD_EXIT,4.4863154010514534e-05,-0.37756842299474275,10.0,False
A_R1,1.0,False,development,BULL,12-16,2023-01-05 12:00:00+00:00,2023-01-05 16:00:00+00:00,2023-01-05 14:05:00+00:00,16830.0,16775.1,54.900000000001455,16777.844999999998,16788.824999999997,True,,2023-01-05 14:05:00+00:00,16780.5,8.32499999999709,0.0004961115580582872,16772.175000000003,2023-01-05 14:10:00+00:00,16788.824999999997,HARD_STOP,-0.0004961115580582872,-0.6480557790291437,5.0,False
A_R1_5,1.5,False,development,BULL,12-16,2023-01-05 12:00:00+00:00,2023-01-05 16:00:00+00:00,2023-01-05 14:05:00+00:00,16830.0,16775.1,54.900000000001455,16777.844999999998,16788.824999999997,True,,2023-01-05 14:05:00+00:00,16780.5,8.32499999999709,0.0004961115580582872,16768.012500000004,2023-01-05 14:10:00+00:00,16788.824999999997,HARD_STOP,-0.0004961115580582872,-0.6480557790291437,5.0,False
A_R2,2.0,False,development,BULL,12-16,2023-01-05 12:00:00+00:00,2023-01-05 16:00:00+00:00,2023-01-05 14:05:00+00:00,16830.0,16775.1,54.900000000001455,16777.844999999998,16788.824999999997,True,,2023-01-05 14:05:00+00:00,16780.5,8.32499999999709,0.0004961115580582872,16763.850000000006,2023-01-05 14:10:00+00:00,16788.824999999997,HARD_STOP,-0.0004961115580582872,-0.6480557790291437,5.0,False
B_R1_BE,1.0,True,development,BULL,12-16,2023-01-05 12:00:00+00:00,2023-01-05 16:00:00+00:00,2023-01-05 14:05:00+00:00,16830.0,16775.1,54.900000000001455,16777.844999999998,16788.824999999997,True,,2023-01-05 14:05:00+00:00,16780.5,8.32499999999709,0.0004961115580582872,16772.175000000003,2023-01-05 14:10:00+00:00,16788.824999999997,HARD_STOP,-0.0004961115580582872,-0.6480557790291437,5.0,False
B_R1_5_BE,1.5,True,development,BULL,12-16,2023-01-05 12:00:00+00:00,2023-01-05 16:00:00+00:00,2023-01-05 14:05:00+00:00,16830.0,16775.1,54.900000000001455,16777.844999999998,16788.824999999997,True,,2023-01-05 14:05:00+00:00,16780.5,8.32499999999709,0.0004961115580582872,16768.012500000004,2023-01-05 14:10:00+00:00,16788.824999999997,HARD_STOP,-0.0004961115580582872,-0.6480557790291437,5.0,False
B_R2_BE,2.0,True,development,BULL,12-16,2023-01-05 12:00:00+00:00,2023-01-05 16:00:00+00:00,2023-01-05 14:05:00+00:00,16830.0,16775.1,54.900000000001455,16777.844999999998,16788.824999999997,True,,2023-01-05 14:05:00+00:00,16780.5,8.32499999999709,0.0004961115580582872,16763.850000000006,2023-01-05 14:10:00+00:00,16788.824999999997,HARD_STOP,-0.0004961115580582872,-0.6480557790291437,5.0,False
A_R1,1.0,False,development,BULL,08-12,2023-01-15 08:00:00+00:00,2023-01-15 12:00:00+00:00,2023-01-15 08:35:00+00:00,20798.0,20673.9,124.09999999999854,20680.105000000003,20704.925000000003,True,,2023-01-15 08:35:00+00:00,20681.3,23.625000000003638,0.0011423363134814369,20657.674999999996,2023-01-15 08:40:00+00:00,20704.925000000003,HARD_STOP,-0.0011423363134814369,-0.9711681567407184,5.0,False
A_R1_5,1.5,False,development,BULL,08-12,2023-01-15 08:00:00+00:00,2023-01-15 12:00:00+00:00,2023-01-15 08:35:00+00:00,20798.0,20673.9,124.09999999999854,20680.105000000003,20704.925000000003,True,,2023-01-15 08:35:00+00:00,20681.3,23.625000000003638,0.0011423363134814369,20645.862499999996,2023-01-15 08:40:00+00:00,20704.925000000003,HARD_STOP,-0.0011423363134814369,-0.9711681567407184,5.0,False
A_R2,2.0,False,development,BULL,08-12,2023-01-15 08:00:00+00:00,2023-01-15 12:00:00+00:00,2023-01-15 08:35:00+00:00,20798.0,20673.9,124.09999999999854,20680.105000000003,20704.925000000003,True,,2023-01-15 08:35:00+00:00,20681.3,23.625000000003638,0.0011423363134814369,20634.049999999992,2023-01-15 08:40:00+00:00,20704.925000000003,HARD_STOP,-0.0011423363134814369,-0.9711681567407184,5.0,False
B_R1_BE,1.0,True,development,BULL,08-12,2023-01-15 08:00:00+00:00,2023-01-15 12:00:00+00:00,2023-01-15 08:35:00+00:00,20798.0,20673.9,124.09999999999854,20680.105000000003,20704.925000000003,True,,2023-01-15 08:35:00+00:00,20681.3,23.625000000003638,0.0011423363134814369,20657.674999999996,2023-01-15 08:40:00+00:00,20704.925000000003,HARD_STOP,-0.0011423363134814369,-0.9711681567407184,5.0,False
B_R1_5_BE,1.5,True,development,BULL,08-12,2023-01-15 08:00:00+00:00,2023-01-15 12:00:00+00:00,2023-01-15 08:35:00+00:00,20798.0,20673.9,124.09999999999854,20680.105000000003,20704.925000000003,True,,2023-01-15 08:35:00+00:00,20681.3,23.625000000003638,0.0011423363134814369,20645.862499999996,2023-01-15 08:40:00+00:00,20704.925000000003,HARD_STOP,-0.0011423363134814369,-0.9711681567407184,5.0,False
B_R2_BE,2.0,True,development,BULL,08-12,2023-01-15 08:00:00+00:00,2023-01-15 12:00:00+00:00,2023-01-15 08:35:00+00:00,20798.0,20673.9,124.09999999999854,20680.105000000003,20704.925000000003,True,,2023-01-15 08:35:00+00:00,20681.3,23.625000000003638,0.0011423363134814369,20634.049999999992,2023-01-15 08:40:00+00:00,20704.925000000003,HARD_STOP,-0.0011423363134814369,-0.9711681567407184,5.0,False
A_R1,1.0,False,development,BULL,00-04,2023-01-18 00:00:00+00:00,2023-01-18 04:00:00+00:00,2023-01-18 00:20:00+00:00,21410.8,21123.1,287.7000000000007,21137.484999999997,21195.024999999998,True,,2023-01-18 00:20:00+00:00,21152.8,42.224999999998545,0.00199618962974162,21110.575,2023-01-18 00:30:00+00:00,21158.6,EARLY_HOLD_EXIT,-0.0002741953783895878,-0.537097689194794,10.0,False
A_R1_5,1.5,False,development,BULL,00-04,2023-01-18 00:00:00+00:00,2023-01-18 04:00:00+00:00,2023-01-18 00:20:00+00:00,21410.8,21123.1,287.7000000000007,21137.484999999997,21195.024999999998,True,,2023-01-18 00:20:00+00:00,21152.8,42.224999999998545,0.00199618962974162,21089.4625,2023-01-18 00:30:00+00:00,21158.6,EARLY_HOLD_EXIT,-0.0002741953783895878,-0.537097689194794,10.0,False
A_R2,2.0,False,development,BULL,00-04,2023-01-18 00:00:00+00:00,2023-01-18 04:00:00+00:00,2023-01-18 00:20:00+00:00,21410.8,21123.1,287.7000000000007,21137.484999999997,21195.024999999998,True,,2023-01-18 00:20:00+00:00,21152.8,42.224999999998545,0.00199618962974162,21068.350000000002,2023-01-18 00:30:00+00:00,21158.6,EARLY_HOLD_EXIT,-0.0002741953783895878,-0.537097689194794,10.0,False
B_R1_BE,1.0,True,development,BULL,00-04,2023-01-18 00:00:00+00:00,2023-01-18 04:00:00+00:00,2023-01-18 00:20:00+00:00,21410.8,21123.1,287.7000000000007,21137.484999999997,21195.024999999998,True,,2023-01-18 00:20:00+00:00,21152.8,42.224999999998545,0.00199618962974162,21110.575,2023-01-18 00:30:00+00:00,21158.6,EARLY_HOLD_EXIT,-0.0002741953783895878,-0.537097689194794,10.0,False
B_R1_5_BE,1.5,True,development,BULL,00-04,2023-01-18 00:00:00+00:00,2023-01-18 04:00:00+00:00,2023-01-18 00:20:00+00:00,21410.8,21123.1,287.7000000000007,21137.484999999997,21195.024999999998,True,,2023-01-18 00:20:00+00:00,21152.8,42.224999999998545,0.00199618962974162,21089.4625,2023-01-18 00:30:00+00:00,21158.6,EARLY_HOLD_EXIT,-0.0002741953783895878,-0.537097689194794,10.0,False
B_R2_BE,2.0,True,development,BULL,00-04,2023-01-18 00:00:00+00:00,2023-01-18 04:00:00+00:00,2023-01-18 00:20:00+00:00,21410.8,21123.1,287.7000000000007,21137.484999999997,21195.024999999998,True,,2023-01-18 00:20:00+00:00,21152.8,42.224999999998545,0.00199618962974162,21068.350000000002,2023-01-18 00:30:00+00:00,21158.6,EARLY_HOLD_EXIT,-0.0002741953783895878,-0.537097689194794,10.0,False
A_R1,1.0,False,development,BULL,16-20,2023-01-18 16:00:00+00:00,2023-01-18 20:00:00+00:00,2023-01-18 17:00:00+00:00,21672.0,20810.0,862.0,20853.1,21025.5,True,,2023-01-18 17:00:00+00:00,20853.1,172.40000000000146,0.008267355932691133,20680.699999999997,2023-01-18 17:10:00+00:00,20978.1,EARLY_HOLD_EXIT,-0.005994312596208718,-3.397156298104359,10.0,False
A_R1_5,1.5,False,development,BULL,16-20,2023-01-18 16:00:00+00:00,2023-01-18 20:00:00+00:00,2023-01-18 17:00:00+00:00,21672.0,20810.0,862.0,20853.1,21025.5,True,,2023-01-18 17:00:00+00:00,20853.1,172.40000000000146,0.008267355932691133,20594.499999999996,2023-01-18 17:10:00+00:00,20978.1,EARLY_HOLD_EXIT,-0.005994312596208718,-3.397156298104359,10.0,False
A_R2,2.0,False,development,BULL,16-20,2023-01-18 16:00:00+00:00,2023-01-18 20:00:00+00:00,2023-01-18 17:00:00+00:00,21672.0,20810.0,862.0,20853.1,21025.5,True,,2023-01-18 17:00:00+00:00,20853.1,172.40000000000146,0.008267355932691133,20508.299999999996,2023-01-18 17:10:00+00:00,20978.1,EARLY_HOLD_EXIT,-0.005994312596208718,-3.397156298104359,10.0,False
B_R1_BE,1.0,True,development,BULL,16-20,2023-01-18 16:00:00+00:00,2023-01-18 20:00:00+00:00,2023-01-18 17:00:00+00:00,21672.0,20810.0,862.0,20853.1,21025.5,True,,2023-01-18 17:00:00+00:00,20853.1,172.40000000000146,0.008267355932691133,20680.699999999997,2023-01-18 17:10:00+00:00,20978.1,EARLY_HOLD_EXIT,-0.005994312596208718,-3.397156298104359,10.0,False
B_R1_5_BE,1.5,True,development,BULL,16-20,2023-01-18 16:00:00+00:00,2023-01-18 20:00:00+00:00,2023-01-18 17:00:00+00:00,21672.0,20810.0,862.0,20853.1,21025.5,True,,2023-01-18 17:00:00+00:00,20853.1,172.40000000000146,0.008267355932691133,20594.499999999996,2023-01-18 17:10:00+00:00,20978.1,EARLY_HOLD_EXIT,-0.005994312596208718,-3.397156298104359,10.0,False
B_R2_BE,2.0,True,development,BULL,16-20,2023-01-18 16:00:00+00:00,2023-01-18 20:00:00+00:00,2023-01-18 17:00:00+00:00,21672.0,20810.0,862.0,20853.1,21025.5,True,,2023-01-18 17:00:00+00:00,20853.1,172.40000000000146,0.008267355932691133,20508.299999999996,2023-01-18 17:10:00+00:00,20978.1,EARLY_HOLD_EXIT,-0.005994312596208718,-3.397156298104359,10.0,False
A_R1,1.0,False,development,BULL,12-16,2023-01-22 12:00:00+00:00,2023-01-22 16:00:00+00:00,2023-01-22 12:35:00+00:00,22934.1,22733.0,201.09999999999854,22743.055,22783.275,True,,2023-01-22 12:35:00+00:00,22765.4,17.875,0.0007851827773726795,22747.525,2023-01-22 12:45:00+00:00,22783.275,HARD_STOP,-0.0007851827773726795,-0.7925913886863398,10.0,False
A_R1_5,1.5,False,development,BULL,12-16,2023-01-22 12:00:00+00:00,2023-01-22 16:00:00+00:00,2023-01-22 12:35:00+00:00,22934.1,22733.0,201.09999999999854,22743.055,22783.275,True,,2023-01-22 12:35:00+00:00,22765.4,17.875,0.0007851827773726795,22738.5875,2023-01-22 12:45:00+00:00,22783.275,HARD_STOP,-0.0007851827773726795,-0.7925913886863398,10.0,False
A_R2,2.0,False,development,BULL,12-16,2023-01-22 12:00:00+00:00,2023-01-22 16:00:00+00:00,2023-01-22 12:35:00+00:00,22934.1,22733.0,201.09999999999854,22743.055,22783.275,True,,2023-01-22 12:35:00+00:00,22765.4,17.875,0.0007851827773726795,22729.65,2023-01-22 12:45:00+00:00,22783.275,HARD_STOP,-0.0007851827773726795,-0.7925913886863398,10.0,False
B_R1_BE,1.0,True,development,BULL,12-16,2023-01-22 12:00:00+00:00,2023-01-22 16:00:00+00:00,2023-01-22 12:35:00+00:00,22934.1,22733.0,201.09999999999854,22743.055,22783.275,True,,2023-01-22 12:35:00+00:00,22765.4,17.875,0.0007851827773726795,22747.525,2023-01-22 12:45:00+00:00,22783.275,HARD_STOP,-0.0007851827773726795,-0.7925913886863398,10.0,False
B_R1_5_BE,1.5,True,development,BULL,12-16,2023-01-22 12:00:00+00:00,2023-01-22 16:00:00+00:00,2023-01-22 12:35:00+00:00,22934.1,22733.0,201.09999999999854,22743.055,22783.275,True,,2023-01-22 12:35:00+00:00,22765.4,17.875,0.0007851827773726795,22738.5875,2023-01-22 12:45:00+00:00,22783.275,HARD_STOP,-0.0007851827773726795,-0.7925913886863398,10.0,False
B_R2_BE,2.0,True,development,BULL,12-16,2023-01-22 12:00:00+00:00,2023-01-22 16:00:00+00:00,2023-01-22 12:35:00+00:00,22934.1,22733.0,201.09999999999854,22743.055,22783.275,True,,2023-01-22 12:35:00+00:00,22765.4,17.875,0.0007851827773726795,22729.65,2023-01-22 12:45:00+00:00,22783.275,HARD_STOP,-0.0007851827773726795,-0.7925913886863398,10.0,False
A_R1,1.0,False,development,BULL,08-12,2023-01-26 08:00:00+00:00,2023-01-26 12:00:00+00:00,2023-01-26 10:55:00+00:00,23189.3,22885.7,303.59999999999854,22900.88,22961.6,True,,2023-01-26 10:55:00+00:00,22900.88,60.719999999997526,0.0026514264954009418,22840.160000000003,2023-01-26 11:05:00+00:00,22939.4,EARLY_HOLD_EXIT,-0.0016820314328532544,-1.2410157164266273,10.0,False
A_R1_5,1.5,False,development,BULL,08-12,2023-01-26 08:00:00+00:00,2023-01-26 12:00:00+00:00,2023-01-26 10:55:00+00:00,23189.3,22885.7,303.59999999999854,22900.88,22961.6,True,,2023-01-26 10:55:00+00:00,22900.88,60.719999999997526,0.0026514264954009418,22809.800000000003,2023-01-26 11:05:00+00:00,22939.4,EARLY_HOLD_EXIT,-0.0016820314328532544,-1.2410157164266273,10.0,False
A_R2,2.0,False,development,BULL,08-12,2023-01-26 08:00:00+00:00,2023-01-26 12:00:00+00:00,2023-01-26 10:55:00+00:00,23189.3,22885.7,303.59999999999854,22900.88,22961.6,True,,2023-01-26 10:55:00+00:00,22900.88,60.719999999997526,0.0026514264954009418,22779.440000000006,2023-01-26 11:05:00+00:00,22939.4,EARLY_HOLD_EXIT,-0.0016820314328532544,-1.2410157164266273,10.0,False
B_R1_BE,1.0,True,development,BULL,08-12,2023-01-26 08:00:00+00:00,2023-01-26 12:00:00+00:00,2023-01-26 10:55:00+00:00,23189.3,22885.7,303.59999999999854,22900.88,22961.6,True,,2023-01-26 10:55:00+00:00,22900.88,60.719999999997526,0.0026514264954009418,22840.160000000003,2023-01-26 11:05:00+00:00,22939.4,EARLY_HOLD_EXIT,-0.0016820314328532544,-1.2410157164266273,10.0,False
B_R1_5_BE,1.5,True,development,BULL,08-12,2023-01-26 08:00:00+00:00,2023-01-26 12:00:00+00:00,2023-01-26 10:55:00+00:00,23189.3,22885.7,303.59999999999854,22900.88,22961.6,True,,2023-01-26 10:55:00+00:00,22900.88,60.719999999997526,0.0026514264954009418,22809.800000000003,2023-01-26 11:05:00+00:00,22939.4,EARLY_HOLD_EXIT,-0.0016820314328532544,-1.2410157164266273,10.0,False
B_R2_BE,2.0,True,development,BULL,08-12,2023-01-26 08:00:00+00:00,2023-01-26 12:00:00+00:00,2023-01-26 10:55:00+00:00,23189.3,22885.7,303.59999999999854,22900.88,22961.6,True,,2023-01-26 10:55:00+00:00,22900.88,60.719999999997526,0.0026514264954009418,22779.440000000006,2023-01-26 11:05:00+00:00,22939.4,EARLY_HOLD_EXIT,-0.0016820314328532544,-1.2410157164266273,10.0,False
A_R1,1.0,False,development,BULL,20-00,2023-01-28 20:00:00+00:00,2023-01-29 00:00:00+00:00,2023-01-28 21:10:00+00:00,23050.6,22968.1,82.5,22972.225,22988.725,True,,2023-01-28 21:10:00+00:00,22983.5,5.224999999998545,0.00022733700263225987,22978.275,2023-01-28 21:15:00+00:00,22988.725,HARD_STOP,-0.00022733700263225987,-0.51366850131613,5.0,False
A_R1_5,1.5,False,development,BULL,20-00,2023-01-28 20:00:00+00:00,2023-01-29 00:00:00+00:00,2023-01-28 21:10:00+00:00,23050.6,22968.1,82.5,22972.225,22988.725,True,,2023-01-28 21:10:00+00:00,22983.5,5.224999999998545,0.00022733700263225987,22975.662500000002,2023-01-28 21:15:00+00:00,22988.725,HARD_STOP,-0.00022733700263225987,-0.51366850131613,5.0,False
A_R2,2.0,False,development,BULL,20-00,2023-01-28 20:00:00+00:00,2023-01-29 00:00:00+00:00,2023-01-28 21:10:00+00:00,23050.6,22968.1,82.5,22972.225,22988.725,True,,2023-01-28 21:10:00+00:00,22983.5,5.224999999998545,0.00022733700263225987,22973.050000000003,2023-01-28 21:15:00+00:00,22988.725,HARD_STOP,-0.00022733700263225987,-0.51366850131613,5.0,False
B_R1_BE,1.0,True,development,BULL,20-00,2023-01-28 20:00:00+00:00,2023-01-29 00:00:00+00:00,2023-01-28 21:10:00+00:00,23050.6,22968.1,82.5,22972.225,22988.725,True,,2023-01-28 21:10:00+00:00,22983.5,5.224999999998545,0.00022733700263225987,22978.275,2023-01-28 21:15:00+00:00,22988.725,HARD_STOP,-0.00022733700263225987,-0.51366850131613,5.0,False
B_R1_5_BE,1.5,True,development,BULL,20-00,2023-01-28 20:00:00+00:00,2023-01-29 00:00:00+00:00,2023-01-28 21:10:00+00:00,23050.6,22968.1,82.5,22972.225,22988.725,True,,2023-01-28 21:10:00+00:00,22983.5,5.224999999998545,0.00022733700263225987,22975.662500000002,2023-01-28 21:15:00+00:00,22988.725,HARD_STOP,-0.00022733700263225987,-0.51366850131613,5.0,False
B_R2_BE,2.0,True,development,BULL,20-00,2023-01-28 20:00:00+00:00,2023-01-29 00:00:00+00:00,2023-01-28 21:10:00+00:00,23050.6,22968.1,82.5,22972.225,22988.725,True,,2023-01-28 21:10:00+00:00,22983.5,5.224999999998545,0.00022733700263225987,22973.050000000003,2023-01-28 21:15:00+00:00,22988.725,HARD_STOP,-0.00022733700263225987,-0.51366850131613,5.0,False
A_R1,1.0,False,development,BULL,12-16,2023-02-02 12:00:00+00:00,2023-02-02 16:00:00+00:00,2023-02-02 14:00:00+00:00,23860.0,23750.4,109.59999999999854,23755.88,23777.800000000003,True,,2023-02-02 14:00:00+00:00,23773.5,4.30000000000291,0.00018087366185050204,23769.199999999997,2023-02-02 14:05:00+00:00,23777.800000000003,HARD_STOP,-0.00018087366185050204,-0.49043683092525103,5.0,False
A_R1_5,1.5,False,development,BULL,12-16,2023-02-02 12:00:00+00:00,2023-02-02 16:00:00+00:00,2023-02-02 14:00:00+00:00,23860.0,23750.4,109.59999999999854,23755.88,23777.800000000003,True,,2023-02-02 14:00:00+00:00,23773.5,4.30000000000291,0.00018087366185050204,23767.049999999996,2023-02-02 14:05:00+00:00,23777.800000000003,HARD_STOP,-0.00018087366185050204,-0.49043683092525103,5.0,False
A_R2,2.0,False,development,BULL,12-16,2023-02-02 12:00:00+00:00,2023-02-02 16:00:00+00:00,2023-02-02 14:00:00+00:00,23860.0,23750.4,109.59999999999854,23755.88,23777.800000000003,True,,2023-02-02 14:00:00+00:00,23773.5,4.30000000000291,0.00018087366185050204,23764.899999999994,2023-02-02 14:05:00+00:00,23777.800000000003,HARD_STOP,-0.00018087366185050204,-0.49043683092525103,5.0,False
B_R1_BE,1.0,True,development,BULL,12-16,2023-02-02 12:00:00+00:00,2023-02-02 16:00:00+00:00,2023-02-02 14:00:00+00:00,23860.0,23750.4,109.59999999999854,23755.88,23777.800000000003,True,,2023-02-02 14:00:00+00:00,23773.5,4.30000000000291,0.00018087366185050204,23769.199999999997,2023-02-02 14:05:00+00:00,23777.800000000003,HARD_STOP,-0.00018087366185050204,-0.49043683092525103,5.0,False
B_R1_5_BE,1.5,True,development,BULL,12-16,2023-02-02 12:00:00+00:00,2023-02-02 16:00:00+00:00,2023-02-02 14:00:00+00:00,23860.0,23750.4,109.59999999999854,23755.88,23777.800000000003,True,,2023-02-02 14:00:00+00:00,23773.5,4.30000000000291,0.00018087366185050204,23767.049999999996,2023-02-02 14:05:00+00:00,23777.800000000003,HARD_STOP,-0.00018087366185050204,-0.49043683092525103,5.0,False
B_R2_BE,2.0,True,development,BULL,12-16,2023-02-02 12:00:00+00:00,2023-02-02 16:00:00+00:00,2023-02-02 14:00:00+00:00,23860.0,23750.4,109.59999999999854,23755.88,23777.800000000003,True,,2023-02-02 14:00:00+00:00,23773.5,4.30000000000291,0.00018087366185050204,23764.899999999994,2023-02-02 14:05:00+00:00,23777.800000000003,HARD_STOP,-0.00018087366185050204,-0.49043683092525103,5.0,False
A_R1,1.0,False,development,BEAR,04-08,2023-02-06 04:00:00+00:00,2023-02-06 08:00:00+00:00,2023-02-06 07:25:00+00:00,23094.0,22817.1,276.90000000000146,22830.945,22886.324999999997,True,,2023-02-06 07:25:00+00:00,22830.945,55.37999999999738,0.0024256551798446093,22775.565000000002,2023-02-06 07:35:00+00:00,22836.2,EARLY_HOLD_EXIT,-0.0002301700608538551,-0.5150850304269275,10.0,False
A_R1_5,1.5,False,development,BEAR,04-08,2023-02-06 04:00:00+00:00,2023-02-06 08:00:00+00:00,2023-02-06 07:25:00+00:00,23094.0,22817.1,276.90000000000146,22830.945,22886.324999999997,True,,2023-02-06 07:25:00+00:00,22830.945,55.37999999999738,0.0024256551798446093,22747.875000000004,2023-02-06 07:35:00+00:00,22836.2,EARLY_HOLD_EXIT,-0.0002301700608538551,-0.5150850304269275,10.0,False
A_R2,2.0,False,development,BEAR,04-08,2023-02-06 04:00:00+00:00,2023-02-06 08:00:00+00:00,2023-02-06 07:25:00+00:00,23094.0,22817.1,276.90000000000146,22830.945,22886.324999999997,True,,2023-02-06 07:25:00+00:00,22830.945,55.37999999999738,0.0024256551798446093,22720.185000000005,2023-02-06 07:35:00+00:00,22836.2,EARLY_HOLD_EXIT,-0.0002301700608538551,-0.5150850304269275,10.0,False
B_R1_BE,1.0,True,development,BEAR,04-08,2023-02-06 04:00:00+00:00,2023-02-06 08:00:00+00:00,2023-02-06 07:25:00+00:00,23094.0,22817.1,276.90000000000146,22830.945,22886.324999999997,True,,2023-02-06 07:25:00+00:00,22830.945,55.37999999999738,0.0024256551798446093,22775.565000000002,2023-02-06 07:35:00+00:00,22836.2,EARLY_HOLD_EXIT,-0.0002301700608538551,-0.5150850304269275,10.0,False
B_R1_5_BE,1.5,True,development,BEAR,04-08,2023-02-06 04:00:00+00:00,2023-02-06 08:00:00+00:00,2023-02-06 07:25:00+00:00,23094.0,22817.1,276.90000000000146,22830.945,22886.324999999997,True,,2023-02-06 07:25:00+00:00,22830.945,55.37999999999738,0.0024256551798446093,22747.875000000004,2023-02-06 07:35:00+00:00,22836.2,EARLY_HOLD_EXIT,-0.0002301700608538551,-0.5150850304269275,10.0,False
B_R2_BE,2.0,True,development,BEAR,04-08,2023-02-06 04:00:00+00:00,2023-02-06 08:00:00+00:00,2023-02-06 07:25:00+00:00,23094.0,22817.1,276.90000000000146,22830.945,22886.324999999997,True,,2023-02-06 07:25:00+00:00,22830.945,55.37999999999738,0.0024256551798446093,22720.185000000005,2023-02-06 07:35:00+00:00,22836.2,EARLY_HOLD_EXIT,-0.0002301700608538551,-0.5150850304269275,10.0,False
A_R1,1.0,False,development,BEAR,16-20,2023-02-08 16:00:00+00:00,2023-02-08 20:00:00+00:00,2023-02-08 16:45:00+00:00,23194.3,22849.9,344.3999999999978,22867.120000000003,22936.0,True,,2023-02-08 16:45:00+00:00,22867.120000000003,68.87999999999738,0.0030121851811683053,22798.240000000005,2023-02-08 16:55:00+00:00,22889.2,EARLY_HOLD_EXIT,-0.0009655785249737661,-0.882789262486883,10.0,False
