role,partition,dev_block,execution_start,component,outcome,entry_ts,e20_ts,trigger_ts,baseline_exit_ts,baseline_exit_reason,H,L,R,entry_to_e20_min,break_to_e20_min,e20_bar_close_R,e20_bar_close_vs_E20_R,running_mae_R_to_e20,closes_gt_H_to_e20,trigger_close_R,trigger_close_vs_E10_R,trigger_high_R,trigger_low_R,trigger_body_R,trigger_upper_wick_R,trigger_lower_wick_R,trigger_traded_E25,trigger_traded_E30,post_e20_peak_R,giveback_peak_to_trigger_close_R,running_mfe_R_to_trigger
REF_SUPPORT,reference_validation,,2025-08-07 18:00:00+00:00,PARENT,TRIGGERED_E40_RECOVERY,2025-08-07 19:40:00+00:00,2025-08-07 19:45:00+00:00,2025-08-07 19:50:00+00:00,2025-08-07 20:15:00+00:00,TARGET,170.77,166.93,3.8400000000000034,5.0,5.0,0.2057291666666644,0.005729166666664398,0.04427083333333744,2,0.08854166666666748,-0.01145833333333253,0.26822916666666674,0.04687499999999433,0.11979166666666123,0.05989583333333802,0.041666666666673145,True,False,0.26822916666666674,0.17968749999999928,0.26822916666666674
REF_SUPPORT,reference_validation,,2025-08-16 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2025-08-16 23:45:00+00:00,2025-08-16 23:50:00+00:00,2025-08-16 23:55:00+00:00,2025-08-17 00:10:00+00:00,FAILED_BREAK,189.39,187.0,2.3899999999999864,5.0,5.0,0.1464435146443618,-0.0535564853556382,0.16317991631798687,2,0.054393305439340844,-0.04560669456065916,0.15481171548117434,0.04602510460251643,0.08786610878660282,0.012552301255230673,0.008368200836824413,False,False,0.2552301255230197,0.20083682008367887,0.2552301255230197
REF_SUPPORT,reference_validation,,2025-08-28 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2025-08-29 00:15:00+00:00,2025-08-29 00:25:00+00:00,2025-08-29 00:30:00+00:00,2025-08-29 05:55:00+00:00,TIME,215.97,207.03,8.939999999999998,10.0,,0.14876957494407303,-0.05123042505592698,0.1565995525727076,1,-0.08389261744966445,-0.18389261744966445,0.17337807606264113,-0.09395973154362457,0.23266219239373748,0.02460850111856811,0.010067114093960116,False,False,0.221476510067113,0.30536912751677747,0.221476510067113
REF_SUPPORT,reference_validation,,2025-09-02 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2025-09-02 18:50:00+00:00,2025-09-02 19:05:00+00:00,2025-09-02 19:10:00+00:00,2025-09-02 19:25:00+00:00,FAILED_BREAK,205.32,199.37,5.949999999999989,15.0,15.0,0.1613445378151277,-0.03865546218487231,0.12941176470587953,4,0.02352941176470841,-0.0764705882352916,0.17983193277310844,0.02016806722689156,0.1378151260504193,0.018487394957980744,0.0033613445378168523,False,False,0.28067226890756625,0.25714285714285784,0.28067226890756625
REF_SUPPORT,reference_validation,,2025-09-09 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2025-09-09 18:25:00+00:00,2025-09-09 18:25:00+00:00,2025-09-09 18:30:00+00:00,2025-09-09 20:10:00+00:00,FAILED_BREAK,215.76,211.66,4.099999999999994,0.0,0.0,0.23658536585365858,0.03658536585365857,0.05121951219511703,1,0.09512195121951593,-0.004878048780484076,0.2414634146341489,0.03658536585365997,0.14146341463414266,0.004878048780490307,0.05853658536585596,False,False,0.2463414634146392,0.15121951219512325,0.2463414634146392
REF_SUPPORT,reference_validation,,2025-09-20 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2025-09-21 03:00:00+00:00,2025-09-21 03:55:00+00:00,2025-09-21 04:00:00+00:00,2025-09-21 05:55:00+00:00,TIME,241.13,238.6,2.530000000000001,55.0,,0.22134387351778737,0.021343873517787354,0.3043478260869492,3,0.05928853754940933,-0.04071146245059067,0.23715415019762612,0.035573122529645604,0.16205533596837804,0.015810276679838746,0.023715415019763732,False,False,0.23715415019762612,0.1778656126482168,0.23715415019762612
REF_SUPPORT,reference_validation,,2025-10-12 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2025-10-12 19:15:00+00:00,2025-10-12 20:50:00+00:00,2025-10-12 20:55:00+00:00,2025-10-13 05:55:00+00:00,TIME,195.77,185.37,10.400000000000006,95.0,,0.11153846153846116,-0.08846153846153886,0.09711538461538642,7,0.07596153846153765,-0.024038461538462355,0.11538461538461423,-0.0028846153846154923,0.03557692307692349,0.0038461538461530788,0.07884615384615315,False,False,0.2942307692307693,0.21826923076923166,0.2942307692307693
REF_SUPPORT,reference_validation,,2025-10-23 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2025-10-24 00:50:00+00:00,2025-10-24 04:30:00+00:00,2025-10-24 04:35:00+00:00,2025-10-24 05:55:00+00:00,TIME,193.44,189.35,4.090000000000003,220.0,,0.19315403422982674,-0.006845965770173268,0.6723716381418088,1,0.07823960880195426,-0.02176039119804575,0.2713936430317879,0.0,0.11491442542787249,0.07823960880196121,0.07823960880195426,True,False,0.28117359413203047,0.20293398533007623,0.28117359413203047
REF_SUPPORT,reference_validation,,2026-01-02 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2026-01-02 22:00:00+00:00,2026-01-02 22:05:00+00:00,2026-01-02 22:10:00+00:00,2026-01-02 23:25:00+00:00,FAILED_BREAK,132.3,127.35,4.950000000000017,5.0,5.0,0.1090909090909071,-0.09090909090909291,0.0949494949494944,2,0.020202020202018982,-0.07979797979798102,0.12121212121211965,-0.014141414141418457,0.08888888888888813,0.01212121212121254,0.03434343434343744,False,False,0.1999999999999954,0.17979797979797643,0.1999999999999954
REF_SUPPORT,reference_validation,,2026-01-11 18:00:00+00:00,PARENT,TRIGGERED_E40_RECOVERY,2026-01-12 01:05:00+00:00,2026-01-12 02:15:00+00:00,2026-01-12 02:20:00+00:00,2026-01-12 03:10:00+00:00,TARGET,141.65,137.77,3.879999999999996,70.0,,0.14432989690721723,-0.05567010309278278,0.2628865979381472,3,0.04639175257732139,-0.05360824742267861,0.15463917525773066,0.015463917525773798,0.09536082474226198,0.012886597938147273,0.030927835051547597,False,False,0.2783505154639137,0.2319587628865923,0.2783505154639137
REF_SUPPORT,reference_validation,,2026-01-17 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2026-01-17 19:30:00+00:00,2026-01-17 19:35:00+00:00,2026-01-17 19:40:00+00:00,2026-01-17 19:55:00+00:00,FAILED_BREAK,144.29,143.52,0.7699999999999818,5.0,5.0,0.1038961038961226,-0.09610389610387741,0.35064935064933533,2,0.025974025974039874,-0.07402597402596013,0.19480519480520678,0.0,0.07792207792208272,0.0909090909090842,0.025974025974039874,False,False,0.22077922077924667,0.1948051948052068,0.22077922077924667
REF_SUPPORT,reference_validation,,2026-02-14 18:00:00+00:00,PARENT,TRIGGERED_E40_RECOVERY,2026-02-14 21:05:00+00:00,2026-02-14 22:35:00+00:00,2026-02-14 22:40:00+00:00,2026-02-15 04:05:00+00:00,TARGET,88.42,86.96,1.460000000000008,90.0,,0.19178082191780796,-0.008219178082192052,0.8219178082191756,1,0.07534246575342386,-0.024657534246576143,0.29452054794519883,0.05479452054794374,0.12328767123287097,0.09589041095890398,0.020547945205480117,True,False,0.29452054794519883,0.21917808219177498,0.29452054794519883
REF_SUPPORT,reference_validation,,2026-02-24 18:00:00+00:00,PARENT,TRIGGERED_E40_RECOVERY,2026-02-24 19:05:00+00:00,2026-02-24 20:30:00+00:00,2026-02-24 20:35:00+00:00,2026-02-24 22:10:00+00:00,TARGET,78.45,76.55,1.9000000000000057,85.0,,0.1421052631578922,-0.0578947368421078,0.33157894736842514,6,0.08421052631578743,-0.015789473684212574,0.15789473684210328,0.06315789473683683,0.05789473684210479,0.01578947368421108,0.021052631578950598,False,False,0.2157894736842081,0.13157894736842066,0.2157894736842081
REF_SUPPORT,reference_validation,,2026-03-08 18:00:00+00:00,PARENT,TRIGGERED_E40_RECOVERY,2026-03-08 19:20:00+00:00,2026-03-08 19:45:00+00:00,2026-03-08 19:50:00+00:00,2026-03-08 20:35:00+00:00,TARGET,82.36,81.29,1.0699999999999932,25.0,,0.0747663551401858,-0.1252336448598142,0.26168224299065695,4,-0.03738317757009954,-0.13738317757009955,0.0747663551401858,-0.12149532710280027,0.10280373831777041,0.009345794392514924,0.08411214953270073,False,False,0.2429906542056138,0.28037383177571334,0.2429906542056138
REF_SUPPORT,reference_validation,,2026-03-24 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2026-03-24 21:35:00+00:00,2026-03-24 21:40:00+00:00,2026-03-24 21:45:00+00:00,2026-03-24 22:35:00+00:00,FAILED_BREAK,90.25,88.65,1.5999999999999943,5.0,0.0,0.05625000000000233,-0.14374999999999769,0.16874999999999812,1,0.05625000000000233,-0.04374999999999767,0.118749999999999,0.0,0.0,0.06249999999999667,0.05625000000000233,False,False,0.19999999999999646,0.14374999999999413,0.19999999999999646
REF_SUPPORT,reference_validation,,2026-04-11 18:00:00+00:00,PARENT,TRIGGERED_E40_RECOVERY,2026-04-11 18:35:00+00:00,2026-04-11 18:35:00+00:00,2026-04-11 18:40:00+00:00,2026-04-11 19:05:00+00:00,TARGET,85.35,84.2,1.1499999999999917,0.0,0.0,0.13043478260870153,-0.06956521739129848,0.19999999999999254,1,0.06086956521739817,-0.039130434782601836,0.17391304347826458,0.0,0.06956521739130336,0.04347826086956306,0.06086956521739817,False,False,0.3739130434782695,0.3130434782608713,0.3739130434782695
REF_SUPPORT,reference_validation,,2026-04-24 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2026-04-24 20:30:00+00:00,2026-04-24 20:35:00+00:00,2026-04-24 20:40:00+00:00,2026-04-24 21:15:00+00:00,FAILED_BREAK,86.56,85.46,1.1000000000000083,5.0,0.0,0.18181818181818302,-0.018181818181816994,0.29090909090909545,1,0.0818181818181843,-0.018181818181815704,0.18181818181818302,0.07272727272727063,0.09999999999999873,0.0,0.009090909090913674,False,False,0.3272727272727243,0.24545454545453999,0.3272727272727243
REF_SUPPORT,reference_validation,,2026-05-12 18:00:00+00:00,PARENT,TRIGGERED_E40_RECOVERY,2026-05-12 18:50:00+00:00,2026-05-12 22:05:00+00:00,2026-05-12 22:10:00+00:00,2026-05-13 01:20:00+00:00,TARGET,94.75,93.55,1.2000000000000028,195.0,,0.03333333333333847,-0.16666666666666155,0.23333333333333373,15,-0.05000000000000178,-0.1500000000000018,0.05000000000000178,-0.05833333333332751,0.07500000000000266,0.02500000000000089,0.008333333333325735,False,False,0.22499999999999615,0.2749999999999979,0.22499999999999615
REF_SUPPORT,reference_validation,,2026-05-18 18:00:00+00:00,PARENT,TRIGGERED_E40_RECOVERY,2026-05-18 19:00:00+00:00,2026-05-18 19:00:00+00:00,2026-05-18 19:05:00+00:00,2026-05-18 19:50:00+00:00,TARGET,84.66,83.55,1.1099999999999994,0.0,,-0.03603603603602888,-0.2360360360360289,1.0990990990990985,0,-0.09009009009008502,-0.19009009009008504,0.07207207207207057,-0.3693693693693665,0.05405405405405613,0.10810810810809945,0.2792792792792815,False,False,0.22522522522522534,0.3153153153153104,0.22522522522522534
REF_SUPPORT,reference_validation,,2026-05-24 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2026-05-25 04:50:00+00:00,2026-05-25 05:05:00+00:00,2026-05-25 05:10:00+00:00,2026-05-25 05:55:00+00:00,TIME,85.89,85.09,0.7999999999999972,15.0,,0.03750000000000155,-0.16249999999999845,0.3749999999999978,1,0.09999999999999823,-1.7763568394002505e-15,0.1374999999999998,-0.06249999999999667,0.04999999999999023,0.03750000000000155,0.11250000000000467,False,False,0.25000000000000444,0.1500000000000062,0.25000000000000444
REF_SUPPORT,reference_validation,,2026-05-30 18:00:00+00:00,PARENT,TRIGGERED_E40_RECOVERY,2026-05-30 18:00:00+00:00,2026-05-31 01:35:00+00:00,2026-05-31 01:40:00+00:00,2026-05-31 02:15:00+00:00,TARGET,83.03,82.44,0.5900000000000034,455.0,,0.05084745762712028,-0.14915254237287973,1.0677966101694776,7,-0.10169491525424056,-0.20169491525424055,0.06779661016947765,-0.1355932203389794,0.15254237288136083,0.01694915254235737,0.033898305084738824,False,False,0.25423728813560137,0.35593220338984194,0.25423728813560137
REF_SUPPORT,reference_validation,,2026-06-08 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2026-06-08 19:25:00+00:00,2026-06-08 21:05:00+00:00,2026-06-08 21:10:00+00:00,2026-06-09 00:25:00+00:00,REFERENCE_INVALIDATION,67.78,66.5,1.2800000000000011,100.0,,0.25781249999999845,0.057812499999998435,0.6953124999999998,1,0.08593749999999949,-0.014062500000000519,0.26562500000000244,0.05468749999999462,0.17968750000000294,0.0,0.03125000000000486,True,False,0.29687499999999617,0.21093749999999667,0.29687499999999617
REF_SUPPORT,reference_validation,,2026-07-01 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2026-07-01 21:30:00+00:00,2026-07-01 21:30:00+00:00,2026-07-01 21:35:00+00:00,2026-07-01 22:05:00+00:00,FAILED_BREAK,78.25,76.78,1.4699999999999989,0.0,,0.0,-0.2,0.31972789115646205,0,0.0,-0.1,0.10884353741496375,-0.06122448979592073,0.00680272108843886,0.10884353741496375,0.054421768707481874,False,False,0.2517006802721121,0.2517006802721121,0.2517006802721121
REF_SUPPORT,reference_validation,,2026-07-03 18:00:00+00:00,PARENT,TRIGGERED_TRUE_STALLER,2026-07-03 18:55:00+00:00,2026-07-03 18:55:00+00:00,2026-07-03 19:00:00+00:00,2026-07-03 19:15:00+00:00,FAILED_BREAK,82.1,81.01,1.0899999999999892,0.0,,-0.02752293577981783,-0.22752293577981783,0.15596330275228365,0,0.03669724770642812,-0.06330275229357188,0.1559633027522967,-0.05504587155962262,0.06422018348624595,0.11926605504586857,0.027522935779804792,False,False,0.26605504587156803,0.2293577981651399,0.26605504587156803
