decision,label,feature,period,band,n,success,success_rate
PLUS15_CLOSE,GE1_5R,touch_recovery_from_low_zw,DEV,Q4,125,44,0.352
PLUS15_CLOSE,GE1_5R,touch_recovery_from_low_zw,REF,Q1,97,43,0.44329896907216493
PLUS15_CLOSE,GE1_5R,touch_recovery_from_low_zw,REF,Q2,87,39,0.4482758620689655
PLUS15_CLOSE,GE1_5R,touch_recovery_from_low_zw,REF,Q3,71,26,0.36619718309859156
PLUS15_CLOSE,GE1_5R,touch_recovery_from_low_zw,REF,Q4,54,25,0.46296296296296297
PLUS15_CLOSE,CLEAN1R,touch_recovery_from_low_zw,DEV,Q1,125,46,0.368
PLUS15_CLOSE,CLEAN1R,touch_recovery_from_low_zw,DEV,Q2,124,45,0.3629032258064516
PLUS15_CLOSE,CLEAN1R,touch_recovery_from_low_zw,DEV,Q3,124,39,0.31451612903225806
PLUS15_CLOSE,CLEAN1R,touch_recovery_from_low_zw,DEV,Q4,125,37,0.296
PLUS15_CLOSE,CLEAN1R,touch_recovery_from_low_zw,REF,Q1,97,36,0.3711340206185567
PLUS15_CLOSE,CLEAN1R,touch_recovery_from_low_zw,REF,Q2,87,34,0.39080459770114945
PLUS15_CLOSE,CLEAN1R,touch_recovery_from_low_zw,REF,Q3,71,23,0.323943661971831
PLUS15_CLOSE,CLEAN1R,touch_recovery_from_low_zw,REF,Q4,54,21,0.3888888888888889
PLUS15_CLOSE,CLEAN1_5R,touch_recovery_from_low_zw,DEV,Q1,125,31,0.248
PLUS15_CLOSE,CLEAN1_5R,touch_recovery_from_low_zw,DEV,Q2,124,32,0.25806451612903225
PLUS15_CLOSE,CLEAN1_5R,touch_recovery_from_low_zw,DEV,Q3,124,29,0.23387096774193547
PLUS15_CLOSE,CLEAN1_5R,touch_recovery_from_low_zw,DEV,Q4,125,25,0.2
PLUS15_CLOSE,CLEAN1_5R,touch_recovery_from_low_zw,REF,Q1,97,27,0.27835051546391754
PLUS15_CLOSE,CLEAN1_5R,touch_recovery_from_low_zw,REF,Q2,87,29,0.3333333333333333
PLUS15_CLOSE,CLEAN1_5R,touch_recovery_from_low_zw,REF,Q3,71,17,0.23943661971830985
PLUS15_CLOSE,CLEAN1_5R,touch_recovery_from_low_zw,REF,Q4,54,14,0.25925925925925924
PLUS15_CLOSE,GE1R,touch_lower_wick_zw,DEV,Q1,125,70,0.56
PLUS15_CLOSE,GE1R,touch_lower_wick_zw,DEV,Q2,124,67,0.5403225806451613
PLUS15_CLOSE,GE1R,touch_lower_wick_zw,DEV,Q3,124,64,0.5161290322580645
PLUS15_CLOSE,GE1R,touch_lower_wick_zw,DEV,Q4,125,67,0.536
PLUS15_CLOSE,GE1R,touch_lower_wick_zw,REF,Q1,98,58,0.5918367346938775
PLUS15_CLOSE,GE1R,touch_lower_wick_zw,REF,Q2,86,41,0.47674418604651164
PLUS15_CLOSE,GE1R,touch_lower_wick_zw,REF,Q3,68,38,0.5588235294117647
PLUS15_CLOSE,GE1R,touch_lower_wick_zw,REF,Q4,57,34,0.5964912280701754
PLUS15_CLOSE,GE1_5R,touch_lower_wick_zw,DEV,Q1,125,53,0.424
PLUS15_CLOSE,GE1_5R,touch_lower_wick_zw,DEV,Q2,124,51,0.4112903225806452
PLUS15_CLOSE,GE1_5R,touch_lower_wick_zw,DEV,Q3,124,48,0.3870967741935484
PLUS15_CLOSE,GE1_5R,touch_lower_wick_zw,DEV,Q4,125,47,0.376
PLUS15_CLOSE,GE1_5R,touch_lower_wick_zw,REF,Q1,98,44,0.4489795918367347
PLUS15_CLOSE,GE1_5R,touch_lower_wick_zw,REF,Q2,86,36,0.4186046511627907
PLUS15_CLOSE,GE1_5R,touch_lower_wick_zw,REF,Q3,68,27,0.39705882352941174
PLUS15_CLOSE,GE1_5R,touch_lower_wick_zw,REF,Q4,57,26,0.45614035087719296
PLUS15_CLOSE,CLEAN1R,touch_lower_wick_zw,DEV,Q1,125,45,0.36
PLUS15_CLOSE,CLEAN1R,touch_lower_wick_zw,DEV,Q2,124,43,0.3467741935483871
PLUS15_CLOSE,CLEAN1R,touch_lower_wick_zw,DEV,Q3,124,39,0.31451612903225806
PLUS15_CLOSE,CLEAN1R,touch_lower_wick_zw,DEV,Q4,125,40,0.32
PLUS15_CLOSE,CLEAN1R,touch_lower_wick_zw,REF,Q1,98,36,0.3673469387755102
PLUS15_CLOSE,CLEAN1R,touch_lower_wick_zw,REF,Q2,86,32,0.37209302325581395
PLUS15_CLOSE,CLEAN1R,touch_lower_wick_zw,REF,Q3,68,26,0.38235294117647056
PLUS15_CLOSE,CLEAN1R,touch_lower_wick_zw,REF,Q4,57,20,0.3508771929824561
PLUS15_CLOSE,CLEAN1_5R,touch_lower_wick_zw,DEV,Q1,125,30,0.24
PLUS15_CLOSE,CLEAN1_5R,touch_lower_wick_zw,DEV,Q2,124,32,0.25806451612903225
PLUS15_CLOSE,CLEAN1_5R,touch_lower_wick_zw,DEV,Q3,124,29,0.23387096774193547
PLUS15_CLOSE,CLEAN1_5R,touch_lower_wick_zw,DEV,Q4,125,26,0.208
PLUS15_CLOSE,CLEAN1_5R,touch_lower_wick_zw,REF,Q1,98,27,0.2755102040816326
PLUS15_CLOSE,CLEAN1_5R,touch_lower_wick_zw,REF,Q2,86,28,0.32558139534883723
PLUS15_CLOSE,CLEAN1_5R,touch_lower_wick_zw,REF,Q3,68,17,0.25
PLUS15_CLOSE,CLEAN1_5R,touch_lower_wick_zw,REF,Q4,57,15,0.2631578947368421
PLUS15_CLOSE,GE1R,touch_upper_wick_zw,DEV,Q1,125,77,0.616
PLUS15_CLOSE,GE1R,touch_upper_wick_zw,DEV,Q2,124,66,0.532258064516129
PLUS15_CLOSE,GE1R,touch_upper_wick_zw,DEV,Q3,124,66,0.532258064516129
PLUS15_CLOSE,GE1R,touch_upper_wick_zw,DEV,Q4,125,59,0.472
PLUS15_CLOSE,GE1R,touch_upper_wick_zw,REF,Q1,117,66,0.5641025641025641
PLUS15_CLOSE,GE1R,touch_upper_wick_zw,REF,Q2,70,39,0.5571428571428572
PLUS15_CLOSE,GE1R,touch_upper_wick_zw,REF,Q3,59,30,0.5084745762711864
PLUS15_CLOSE,GE1R,touch_upper_wick_zw,REF,Q4,63,36,0.5714285714285714
PLUS15_CLOSE,GE1_5R,touch_upper_wick_zw,DEV,Q1,125,58,0.464
PLUS15_CLOSE,GE1_5R,touch_upper_wick_zw,DEV,Q2,124,51,0.4112903225806452
PLUS15_CLOSE,GE1_5R,touch_upper_wick_zw,DEV,Q3,124,43,0.3467741935483871
PLUS15_CLOSE,GE1_5R,touch_upper_wick_zw,DEV,Q4,125,47,0.376
PLUS15_CLOSE,GE1_5R,touch_upper_wick_zw,REF,Q1,117,52,0.4444444444444444
PLUS15_CLOSE,GE1_5R,touch_upper_wick_zw,REF,Q2,70,26,0.37142857142857144
PLUS15_CLOSE,GE1_5R,touch_upper_wick_zw,REF,Q3,59,25,0.423728813559322
PLUS15_CLOSE,GE1_5R,touch_upper_wick_zw,REF,Q4,63,30,0.47619047619047616
PLUS15_CLOSE,CLEAN1R,touch_upper_wick_zw,DEV,Q1,125,50,0.4
PLUS15_CLOSE,CLEAN1R,touch_upper_wick_zw,DEV,Q2,124,43,0.3467741935483871
PLUS15_CLOSE,CLEAN1R,touch_upper_wick_zw,DEV,Q3,124,43,0.3467741935483871
PLUS15_CLOSE,CLEAN1R,touch_upper_wick_zw,DEV,Q4,125,31,0.248
PLUS15_CLOSE,CLEAN1R,touch_upper_wick_zw,REF,Q1,117,45,0.38461538461538464
PLUS15_CLOSE,CLEAN1R,touch_upper_wick_zw,REF,Q2,70,26,0.37142857142857144
PLUS15_CLOSE,CLEAN1R,touch_upper_wick_zw,REF,Q3,59,21,0.3559322033898305
PLUS15_CLOSE,CLEAN1R,touch_upper_wick_zw,REF,Q4,63,22,0.3492063492063492
PLUS15_CLOSE,CLEAN1_5R,touch_upper_wick_zw,DEV,Q1,125,37,0.296
PLUS15_CLOSE,CLEAN1_5R,touch_upper_wick_zw,DEV,Q2,124,30,0.24193548387096775
PLUS15_CLOSE,CLEAN1_5R,touch_upper_wick_zw,DEV,Q3,124,27,0.21774193548387097
PLUS15_CLOSE,CLEAN1_5R,touch_upper_wick_zw,DEV,Q4,125,23,0.184
PLUS15_CLOSE,CLEAN1_5R,touch_upper_wick_zw,REF,Q1,117,35,0.29914529914529914
PLUS15_CLOSE,CLEAN1_5R,touch_upper_wick_zw,REF,Q2,70,14,0.2
PLUS15_CLOSE,CLEAN1_5R,touch_upper_wick_zw,REF,Q3,59,19,0.3220338983050847
PLUS15_CLOSE,CLEAN1_5R,touch_upper_wick_zw,REF,Q4,63,19,0.30158730158730157
PLUS15_CLOSE,GE1R,touch_body_zw,DEV,Q1,125,76,0.608
PLUS15_CLOSE,GE1R,touch_body_zw,DEV,Q2,124,75,0.6048387096774194
PLUS15_CLOSE,GE1R,touch_body_zw,DEV,Q3,124,63,0.5080645161290323
PLUS15_CLOSE,GE1R,touch_body_zw,DEV,Q4,125,54,0.432
PLUS15_CLOSE,GE1R,touch_body_zw,REF,Q1,69,43,0.6231884057971014
PLUS15_CLOSE,GE1R,touch_body_zw,REF,Q2,87,47,0.5402298850574713
PLUS15_CLOSE,GE1R,touch_body_zw,REF,Q3,84,45,0.5357142857142857
PLUS15_CLOSE,GE1R,touch_body_zw,REF,Q4,69,36,0.5217391304347826
PLUS15_CLOSE,GE1_5R,touch_body_zw,DEV,Q1,125,60,0.48
PLUS15_CLOSE,GE1_5R,touch_body_zw,DEV,Q2,124,57,0.4596774193548387
PLUS15_CLOSE,GE1_5R,touch_body_zw,DEV,Q3,124,44,0.3548387096774194
PLUS15_CLOSE,GE1_5R,touch_body_zw,DEV,Q4,125,38,0.304
PLUS15_CLOSE,GE1_5R,touch_body_zw,REF,Q1,69,34,0.4927536231884058
PLUS15_CLOSE,GE1_5R,touch_body_zw,REF,Q2,87,37,0.42528735632183906
PLUS15_CLOSE,GE1_5R,touch_body_zw,REF,Q3,84,38,0.4523809523809524
PLUS15_CLOSE,GE1_5R,touch_body_zw,REF,Q4,69,24,0.34782608695652173
PLUS15_CLOSE,CLEAN1R,touch_body_zw,DEV,Q1,125,45,0.36
PLUS15_CLOSE,CLEAN1R,touch_body_zw,DEV,Q2,124,50,0.4032258064516129
PLUS15_CLOSE,CLEAN1R,touch_body_zw,DEV,Q3,124,40,0.3225806451612903
PLUS15_CLOSE,CLEAN1R,touch_body_zw,DEV,Q4,125,32,0.256
PLUS15_CLOSE,CLEAN1R,touch_body_zw,REF,Q1,69,28,0.4057971014492754
PLUS15_CLOSE,CLEAN1R,touch_body_zw,REF,Q2,87,31,0.3563218390804598
PLUS15_CLOSE,CLEAN1R,touch_body_zw,REF,Q3,84,30,0.35714285714285715
PLUS15_CLOSE,CLEAN1R,touch_body_zw,REF,Q4,69,25,0.36231884057971014
PLUS15_CLOSE,CLEAN1_5R,touch_body_zw,DEV,Q1,125,34,0.272
PLUS15_CLOSE,CLEAN1_5R,touch_body_zw,DEV,Q2,124,32,0.25806451612903225
PLUS15_CLOSE,CLEAN1_5R,touch_body_zw,DEV,Q3,124,28,0.22580645161290322
PLUS15_CLOSE,CLEAN1_5R,touch_body_zw,DEV,Q4,125,23,0.184
PLUS15_CLOSE,CLEAN1_5R,touch_body_zw,REF,Q1,69,21,0.30434782608695654
PLUS15_CLOSE,CLEAN1_5R,touch_body_zw,REF,Q2,87,25,0.28735632183908044
PLUS15_CLOSE,CLEAN1_5R,touch_body_zw,REF,Q3,84,26,0.30952380952380953
PLUS15_CLOSE,CLEAN1_5R,touch_body_zw,REF,Q4,69,15,0.21739130434782608
PLUS15_CLOSE,GE1R,touch_range_zw,DEV,Q1,125,65,0.52
PLUS15_CLOSE,GE1R,touch_range_zw,DEV,Q2,124,64,0.5161290322580645
PLUS15_CLOSE,GE1R,touch_range_zw,DEV,Q3,124,72,0.5806451612903226
PLUS15_CLOSE,GE1R,touch_range_zw,DEV,Q4,125,67,0.536
PLUS15_CLOSE,GE1R,touch_range_zw,REF,Q1,106,56,0.5283018867924528
PLUS15_CLOSE,GE1R,touch_range_zw,REF,Q2,76,38,0.5
PLUS15_CLOSE,GE1R,touch_range_zw,REF,Q3,67,40,0.5970149253731343
PLUS15_CLOSE,GE1R,touch_range_zw,REF,Q4,60,37,0.6166666666666667
PLUS15_CLOSE,GE1_5R,touch_range_zw,DEV,Q1,125,47,0.376
PLUS15_CLOSE,GE1_5R,touch_range_zw,DEV,Q2,124,45,0.3629032258064516
PLUS15_CLOSE,GE1_5R,touch_range_zw,DEV,Q3,124,58,0.46774193548387094
PLUS15_CLOSE,GE1_5R,touch_range_zw,DEV,Q4,125,49,0.392
PLUS15_CLOSE,GE1_5R,touch_range_zw,REF,Q1,106,42,0.39622641509433965
PLUS15_CLOSE,GE1_5R,touch_range_zw,REF,Q2,76,30,0.39473684210526316
PLUS15_CLOSE,GE1_5R,touch_range_zw,REF,Q3,67,32,0.47761194029850745
PLUS15_CLOSE,GE1_5R,touch_range_zw,REF,Q4,60,29,0.48333333333333334
PLUS15_CLOSE,CLEAN1R,touch_range_zw,DEV,Q1,125,45,0.36
PLUS15_CLOSE,CLEAN1R,touch_range_zw,DEV,Q2,124,40,0.3225806451612903
PLUS15_CLOSE,CLEAN1R,touch_range_zw,DEV,Q3,124,41,0.33064516129032256
PLUS15_CLOSE,CLEAN1R,touch_range_zw,DEV,Q4,125,41,0.328
PLUS15_CLOSE,CLEAN1R,touch_range_zw,REF,Q1,106,37,0.3490566037735849
PLUS15_CLOSE,CLEAN1R,touch_range_zw,REF,Q2,76,26,0.34210526315789475
PLUS15_CLOSE,CLEAN1R,touch_range_zw,REF,Q3,67,27,0.40298507462686567
PLUS15_CLOSE,CLEAN1R,touch_range_zw,REF,Q4,60,24,0.4
PLUS15_CLOSE,CLEAN1_5R,touch_range_zw,DEV,Q1,125,32,0.256
PLUS15_CLOSE,CLEAN1_5R,touch_range_zw,DEV,Q2,124,25,0.20161290322580644
PLUS15_CLOSE,CLEAN1_5R,touch_range_zw,DEV,Q3,124,33,0.2661290322580645
PLUS15_CLOSE,CLEAN1_5R,touch_range_zw,DEV,Q4,125,27,0.216
PLUS15_CLOSE,CLEAN1_5R,touch_range_zw,REF,Q1,106,27,0.25471698113207547
PLUS15_CLOSE,CLEAN1_5R,touch_range_zw,REF,Q2,76,21,0.27631578947368424
PLUS15_CLOSE,CLEAN1_5R,touch_range_zw,REF,Q3,67,21,0.31343283582089554
PLUS15_CLOSE,CLEAN1_5R,touch_range_zw,REF,Q4,60,18,0.3
PLUS15_CLOSE,GE1R,touch_close_location,DEV,Q1,125,75,0.6
PLUS15_CLOSE,GE1R,touch_close_location,DEV,Q2,124,71,0.5725806451612904
PLUS15_CLOSE,GE1R,touch_close_location,DEV,Q3,124,60,0.4838709677419355
PLUS15_CLOSE,GE1R,touch_close_location,DEV,Q4,125,62,0.496
PLUS15_CLOSE,GE1R,touch_close_location,REF,Q1,104,62,0.5961538461538461
PLUS15_CLOSE,GE1R,touch_close_location,REF,Q2,66,34,0.5151515151515151
PLUS15_CLOSE,GE1R,touch_close_location,REF,Q3,69,38,0.5507246376811594
PLUS15_CLOSE,GE1R,touch_close_location,REF,Q4,70,37,0.5285714285714286
PLUS15_CLOSE,GE1_5R,touch_close_location,DEV,Q1,125,58,0.464
PLUS15_CLOSE,GE1_5R,touch_close_location,DEV,Q2,124,54,0.43548387096774194
PLUS15_CLOSE,GE1_5R,touch_close_location,DEV,Q3,124,47,0.3790322580645161
PLUS15_CLOSE,GE1_5R,touch_close_location,DEV,Q4,125,40,0.32
PLUS15_CLOSE,GE1_5R,touch_close_location,REF,Q1,104,52,0.5
PLUS15_CLOSE,GE1_5R,touch_close_location,REF,Q2,66,26,0.3939393939393939
PLUS15_CLOSE,GE1_5R,touch_close_location,REF,Q3,69,31,0.4492753623188406
PLUS15_CLOSE,GE1_5R,touch_close_location,REF,Q4,70,24,0.34285714285714286
PLUS15_CLOSE,CLEAN1R,touch_close_location,DEV,Q1,125,50,0.4
PLUS15_CLOSE,CLEAN1R,touch_close_location,DEV,Q2,124,40,0.3225806451612903
PLUS15_CLOSE,CLEAN1R,touch_close_location,DEV,Q3,124,40,0.3225806451612903
PLUS15_CLOSE,CLEAN1R,touch_close_location,DEV,Q4,125,37,0.296
PLUS15_CLOSE,CLEAN1R,touch_close_location,REF,Q1,104,41,0.3942307692307692
PLUS15_CLOSE,CLEAN1R,touch_close_location,REF,Q2,66,18,0.2727272727272727
PLUS15_CLOSE,CLEAN1R,touch_close_location,REF,Q3,69,30,0.43478260869565216
PLUS15_CLOSE,CLEAN1R,touch_close_location,REF,Q4,70,25,0.35714285714285715
PLUS15_CLOSE,CLEAN1_5R,touch_close_location,DEV,Q1,125,34,0.272
PLUS15_CLOSE,CLEAN1_5R,touch_close_location,DEV,Q2,124,29,0.23387096774193547
PLUS15_CLOSE,CLEAN1_5R,touch_close_location,DEV,Q3,124,29,0.23387096774193547
PLUS15_CLOSE,CLEAN1_5R,touch_close_location,DEV,Q4,125,25,0.2
PLUS15_CLOSE,CLEAN1_5R,touch_close_location,REF,Q1,104,34,0.3269230769230769
PLUS15_CLOSE,CLEAN1_5R,touch_close_location,REF,Q2,66,13,0.19696969696969696
PLUS15_CLOSE,CLEAN1_5R,touch_close_location,REF,Q3,69,25,0.36231884057971014
PLUS15_CLOSE,CLEAN1_5R,touch_close_location,REF,Q4,70,15,0.21428571428571427
PLUS15_CLOSE,GE1R,p5_close_r,DEV,Q1,125,64,0.512
PLUS15_CLOSE,GE1R,p5_close_r,DEV,Q2,124,59,0.47580645161290325
PLUS15_CLOSE,GE1R,p5_close_r,DEV,Q3,124,61,0.49193548387096775
PLUS15_CLOSE,GE1R,p5_close_r,DEV,Q4,125,84,0.672
PLUS15_CLOSE,GE1R,p5_close_r,REF,Q1,76,27,0.35526315789473684
PLUS15_CLOSE,GE1R,p5_close_r,REF,Q2,98,47,0.47959183673469385
PLUS15_CLOSE,GE1R,p5_close_r,REF,Q3,58,38,0.6551724137931034
PLUS15_CLOSE,GE1R,p5_close_r,REF,Q4,77,59,0.7662337662337663
PLUS15_CLOSE,GE1_5R,p5_close_r,DEV,Q1,125,45,0.36
PLUS15_CLOSE,GE1_5R,p5_close_r,DEV,Q2,124,48,0.3870967741935484
PLUS15_CLOSE,GE1_5R,p5_close_r,DEV,Q3,124,44,0.3548387096774194
PLUS15_CLOSE,GE1_5R,p5_close_r,DEV,Q4,125,62,0.496
PLUS15_CLOSE,GE1_5R,p5_close_r,REF,Q1,76,18,0.23684210526315788
PLUS15_CLOSE,GE1_5R,p5_close_r,REF,Q2,98,35,0.35714285714285715
PLUS15_CLOSE,GE1_5R,p5_close_r,REF,Q3,58,34,0.5862068965517241
PLUS15_CLOSE,GE1_5R,p5_close_r,REF,Q4,77,46,0.5974025974025974
PLUS15_CLOSE,CLEAN1R,p5_close_r,DEV,Q1,125,21,0.168
PLUS15_CLOSE,CLEAN1R,p5_close_r,DEV,Q2,124,36,0.2903225806451613
PLUS15_CLOSE,CLEAN1R,p5_close_r,DEV,Q3,124,43,0.3467741935483871
PLUS15_CLOSE,CLEAN1R,p5_close_r,DEV,Q4,125,67,0.536
PLUS15_CLOSE,CLEAN1R,p5_close_r,REF,Q1,76,15,0.19736842105263158
PLUS15_CLOSE,CLEAN1R,p5_close_r,REF,Q2,98,32,0.32653061224489793
PLUS15_CLOSE,CLEAN1R,p5_close_r,REF,Q3,58,27,0.46551724137931033
PLUS15_CLOSE,CLEAN1R,p5_close_r,REF,Q4,77,40,0.5194805194805194
PLUS15_CLOSE,CLEAN1_5R,p5_close_r,DEV,Q1,125,10,0.08
PLUS15_CLOSE,CLEAN1_5R,p5_close_r,DEV,Q2,124,27,0.21774193548387097
PLUS15_CLOSE,CLEAN1_5R,p5_close_r,DEV,Q3,124,32,0.25806451612903225
PLUS15_CLOSE,CLEAN1_5R,p5_close_r,DEV,Q4,125,48,0.384
PLUS15_CLOSE,CLEAN1_5R,p5_close_r,REF,Q1,76,10,0.13157894736842105
PLUS15_CLOSE,CLEAN1_5R,p5_close_r,REF,Q2,98,23,0.23469387755102042
PLUS15_CLOSE,CLEAN1_5R,p5_close_r,REF,Q3,58,25,0.43103448275862066
PLUS15_CLOSE,CLEAN1_5R,p5_close_r,REF,Q4,77,29,0.37662337662337664
PLUS15_CLOSE,GE1R,p5_high_r,DEV,Q1,125,64,0.512
PLUS15_CLOSE,GE1R,p5_high_r,DEV,Q2,124,53,0.4274193548387097
PLUS15_CLOSE,GE1R,p5_high_r,DEV,Q3,124,68,0.5483870967741935
PLUS15_CLOSE,GE1R,p5_high_r,DEV,Q4,125,83,0.664
PLUS15_CLOSE,GE1R,p5_high_r,REF,Q1,88,37,0.42045454545454547
PLUS15_CLOSE,GE1R,p5_high_r,REF,Q2,78,40,0.5128205128205128
PLUS15_CLOSE,GE1R,p5_high_r,REF,Q3,59,33,0.559322033898305
PLUS15_CLOSE,GE1R,p5_high_r,REF,Q4,84,61,0.7261904761904762
PLUS15_CLOSE,GE1_5R,p5_high_r,DEV,Q1,125,50,0.4
PLUS15_CLOSE,GE1_5R,p5_high_r,DEV,Q2,124,34,0.27419354838709675
PLUS15_CLOSE,GE1_5R,p5_high_r,DEV,Q3,124,51,0.4112903225806452
PLUS15_CLOSE,GE1_5R,p5_high_r,DEV,Q4,125,64,0.512
PLUS15_CLOSE,GE1_5R,p5_high_r,REF,Q1,88,26,0.29545454545454547
PLUS15_CLOSE,GE1_5R,p5_high_r,REF,Q2,78,31,0.3974358974358974
PLUS15_CLOSE,GE1_5R,p5_high_r,REF,Q3,59,27,0.4576271186440678
PLUS15_CLOSE,GE1_5R,p5_high_r,REF,Q4,84,49,0.5833333333333334
PLUS15_CLOSE,CLEAN1R,p5_high_r,DEV,Q1,125,28,0.224
PLUS15_CLOSE,CLEAN1R,p5_high_r,DEV,Q2,124,33,0.2661290322580645
PLUS15_CLOSE,CLEAN1R,p5_high_r,DEV,Q3,124,43,0.3467741935483871
PLUS15_CLOSE,CLEAN1R,p5_high_r,DEV,Q4,125,63,0.504
PLUS15_CLOSE,CLEAN1R,p5_high_r,REF,Q1,88,23,0.26136363636363635
PLUS15_CLOSE,CLEAN1R,p5_high_r,REF,Q2,78,29,0.3717948717948718
PLUS15_CLOSE,CLEAN1R,p5_high_r,REF,Q3,59,22,0.3728813559322034
PLUS15_CLOSE,CLEAN1R,p5_high_r,REF,Q4,84,40,0.47619047619047616
PLUS15_CLOSE,CLEAN1_5R,p5_high_r,DEV,Q1,125,20,0.16
PLUS15_CLOSE,CLEAN1_5R,p5_high_r,DEV,Q2,124,21,0.1693548387096774
PLUS15_CLOSE,CLEAN1_5R,p5_high_r,DEV,Q3,124,32,0.25806451612903225
PLUS15_CLOSE,CLEAN1_5R,p5_high_r,DEV,Q4,125,44,0.352
PLUS15_CLOSE,CLEAN1_5R,p5_high_r,REF,Q1,88,16,0.18181818181818182
PLUS15_CLOSE,CLEAN1_5R,p5_high_r,REF,Q2,78,22,0.28205128205128205
PLUS15_CLOSE,CLEAN1_5R,p5_high_r,REF,Q3,59,17,0.288135593220339
PLUS15_CLOSE,CLEAN1_5R,p5_high_r,REF,Q4,84,32,0.38095238095238093
PLUS15_CLOSE,GE1R,p5_low_r,DEV,Q1,125,66,0.528
PLUS15_CLOSE,GE1R,p5_low_r,DEV,Q2,124,67,0.5403225806451613
PLUS15_CLOSE,GE1R,p5_low_r,DEV,Q3,124,71,0.5725806451612904
PLUS15_CLOSE,GE1R,p5_low_r,DEV,Q4,125,64,0.512
PLUS15_CLOSE,GE1R,p5_low_r,REF,Q1,63,29,0.4603174603174603
PLUS15_CLOSE,GE1R,p5_low_r,REF,Q2,83,44,0.5301204819277109
PLUS15_CLOSE,GE1R,p5_low_r,REF,Q3,87,48,0.5517241379310345
PLUS15_CLOSE,GE1R,p5_low_r,REF,Q4,76,50,0.6578947368421053
PLUS15_CLOSE,GE1_5R,p5_low_r,DEV,Q1,125,49,0.392
PLUS15_CLOSE,GE1_5R,p5_low_r,DEV,Q2,124,50,0.4032258064516129
PLUS15_CLOSE,GE1_5R,p5_low_r,DEV,Q3,124,56,0.45161290322580644
PLUS15_CLOSE,GE1_5R,p5_low_r,DEV,Q4,125,44,0.352
PLUS15_CLOSE,GE1_5R,p5_low_r,REF,Q1,63,22,0.3492063492063492
PLUS15_CLOSE,GE1_5R,p5_low_r,REF,Q2,83,31,0.37349397590361444
PLUS15_CLOSE,GE1_5R,p5_low_r,REF,Q3,87,41,0.47126436781609193
PLUS15_CLOSE,GE1_5R,p5_low_r,REF,Q4,76,39,0.5131578947368421
PLUS15_CLOSE,CLEAN1R,p5_low_r,DEV,Q1,125,24,0.192
PLUS15_CLOSE,CLEAN1R,p5_low_r,DEV,Q2,124,40,0.3225806451612903
PLUS15_CLOSE,CLEAN1R,p5_low_r,DEV,Q3,124,51,0.4112903225806452
PLUS15_CLOSE,CLEAN1R,p5_low_r,DEV,Q4,125,52,0.416
PLUS15_CLOSE,CLEAN1R,p5_low_r,REF,Q1,63,16,0.25396825396825395
PLUS15_CLOSE,CLEAN1R,p5_low_r,REF,Q2,83,28,0.3373493975903614
PLUS15_CLOSE,CLEAN1R,p5_low_r,REF,Q3,87,35,0.40229885057471265
PLUS15_CLOSE,CLEAN1R,p5_low_r,REF,Q4,76,35,0.4605263157894737
PLUS15_CLOSE,CLEAN1_5R,p5_low_r,DEV,Q1,125,13,0.104
PLUS15_CLOSE,CLEAN1_5R,p5_low_r,DEV,Q2,124,30,0.24193548387096775
PLUS15_CLOSE,CLEAN1_5R,p5_low_r,DEV,Q3,124,40,0.3225806451612903
PLUS15_CLOSE,CLEAN1_5R,p5_low_r,DEV,Q4,125,34,0.272
PLUS15_CLOSE,CLEAN1_5R,p5_low_r,REF,Q1,63,13,0.20634920634920634
PLUS15_CLOSE,CLEAN1_5R,p5_low_r,REF,Q2,83,17,0.20481927710843373
PLUS15_CLOSE,CLEAN1_5R,p5_low_r,REF,Q3,87,30,0.3448275862068966
PLUS15_CLOSE,CLEAN1_5R,p5_low_r,REF,Q4,76,27,0.35526315789473684
PLUS15_CLOSE,GE1R,p5_body_r,DEV,Q1,125,64,0.512
PLUS15_CLOSE,GE1R,p5_body_r,DEV,Q2,124,60,0.4838709677419355
PLUS15_CLOSE,GE1R,p5_body_r,DEV,Q3,124,61,0.49193548387096775
PLUS15_CLOSE,GE1R,p5_body_r,DEV,Q4,125,83,0.664
PLUS15_CLOSE,GE1R,p5_body_r,REF,Q1,75,26,0.3466666666666667
PLUS15_CLOSE,GE1R,p5_body_r,REF,Q2,100,48,0.48
PLUS15_CLOSE,GE1R,p5_body_r,REF,Q3,57,38,0.6666666666666666
PLUS15_CLOSE,GE1R,p5_body_r,REF,Q4,77,59,0.7662337662337663
PLUS15_CLOSE,GE1_5R,p5_body_r,DEV,Q1,125,46,0.368
PLUS15_CLOSE,GE1_5R,p5_body_r,DEV,Q2,124,48,0.3870967741935484
PLUS15_CLOSE,GE1_5R,p5_body_r,DEV,Q3,124,43,0.3467741935483871
PLUS15_CLOSE,GE1_5R,p5_body_r,DEV,Q4,125,62,0.496
PLUS15_CLOSE,GE1_5R,p5_body_r,REF,Q1,75,18,0.24
PLUS15_CLOSE,GE1_5R,p5_body_r,REF,Q2,100,35,0.35
PLUS15_CLOSE,GE1_5R,p5_body_r,REF,Q3,57,34,0.5964912280701754
PLUS15_CLOSE,GE1_5R,p5_body_r,REF,Q4,77,46,0.5974025974025974
PLUS15_CLOSE,CLEAN1R,p5_body_r,DEV,Q1,125,20,0.16
PLUS15_CLOSE,CLEAN1R,p5_body_r,DEV,Q2,124,38,0.3064516129032258
